game_id,inning,batting_home,batter_id,count_raw,balls,strikes,pitches,event_raw
CHA195404130,1.0,0.0,avilb101,??,,,,E5
CHA195404130,1.0,0.0,phild102,??,,,,K+CS2(24)/DP
CHA195404130,1.0,0.0,glynb101,??,,,,W
CHA195404130,1.0,0.0,rosea101,??,,,,S9.1-2
CHA195404130,1.0,0.0,dobyl101,??,,,,W.2-3;1-2
CHA195404130,1.0,0.0,westw102,??,,,,K
CHA195404130,1.0,1.0,carrc105,??,,,,63
CHA195404130,1.0,1.0,fox-n101,??,,,,S7
CHA195404130,1.0,1.0,boydb102,??,,,,2/FL
CHA195404130,1.0,1.0,minom101,??,,,,3/G
CHA195404130,2.0,0.0,strig102,??,,,,7
CHA195404130,2.0,0.0,hegaj101,??,,,,6/P
CHA195404130,2.0,0.0,wynne101,??,,,,D8
CHA195404130,2.0,0.0,avilb101,??,,,,S7.2-3;BX2(74)
CHA195404130,2.0,1.0,fainf101,??,,,,S5/BG
CHA195404130,2.0,1.0,lolls101,??,,,,8
CHA195404130,2.0,1.0,rivej101,??,,,,46(1)/FO
CHA195404130,2.0,1.0,grotj102,??,,,,SB2
CHA195404130,2.0,1.0,grotj102,??,,,,8
CHA195404130,3.0,0.0,phild102,??,,,,53
CHA195404130,3.0,0.0,glynb101,??,,,,7
CHA195404130,3.0,0.0,rosea101,??,,,,7
CHA195404130,3.0,1.0,pierb101,??,,,,63
CHA195404130,3.0,1.0,carrc105,??,,,,5/FL
CHA195404130,3.0,1.0,fox-n101,??,,,,9
CHA195404130,4.0,0.0,dobyl101,??,,,,K
CHA195404130,4.0,0.0,westw102,??,,,,HR
CHA195404130,4.0,0.0,strig102,??,,,,HR
CHA195404130,4.0,0.0,hegaj101,??,,,,13
CHA195404130,4.0,0.0,wynne101,??,,,,53
CHA195404130,4.0,1.0,boydb102,??,,,,S8
CHA195404130,4.0,1.0,minom101,??,,,,53.1-2
CHA195404130,4.0,1.0,fainf101,??,,,,S8.2-H
CHA195404130,4.0,1.0,lolls101,??,,,,6/F
CHA195404130,4.0,1.0,rivej101,??,,,,9
CHA195404130,5.0,0.0,avilb101,??,,,,S8
CHA195404130,5.0,0.0,phild102,??,,,,K
CHA195404130,5.0,0.0,glynb101,??,,,,S5/BG.1-2
CHA195404130,5.0,0.0,rosea101,??,,,,8
CHA195404130,5.0,0.0,dobyl101,??,,,,3/G
CHA195404130,5.0,1.0,grotj102,??,,,,53
CHA195404130,5.0,1.0,pierb101,??,,,,53
CHA195404130,5.0,1.0,carrc105,??,,,,S7
CHA195404130,5.0,1.0,fox-n101,??,,,,S8.1-2
CHA195404130,5.0,1.0,boydb102,??,,,,S8.2-H;1-3
CHA195404130,5.0,1.0,minom101,??,,,,CSH(2453)
CHA195404130,6.0,0.0,westw102,??,,,,K
CHA195404130,6.0,0.0,strig102,??,,,,S8
CHA195404130,6.0,0.0,hegaj101,??,,,,T8.1-H
CHA195404130,6.0,0.0,wynne101,??,,,,3/L
CHA195404130,6.0,0.0,avilb101,??,,,,D8.3-H
