game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_pitcher,away_pitcher,wp,lp,winner
ASW195408220,ASW,ASE,0,0,,,masoh101,carpa101,
BAL195404150,BAL,CHA,0,0,,D,turlb101,trucv101,BAL
BAL195404170,BAL,DET,0,0,,D,garvn102,colej101,DET
BAL195404180,BAL,DET,0,0,,D,groms101,larsd102,DET
BAL195404210,BAL,CLE,1,0,,N,lemob101,turlb101,CLE
BAL195404220,BAL,CLE,3,1,,D,pilld101,garcm101,BAL
BAL195405080,BAL,CLE,0,0,,N,garcm101,pilld101,CLE
BAL195405090,BAL,CLE,0,0,,D,turlb101,houta101,BAL
BAL195405100,BAL,PHA,1,0,,N,fox-h101,tricb101,BAL
BAL195405110,BAL,PHA,0,0,,N,colej101,porta101,BAL
BAL195405130,BAL,BOS,0,0,,N,henrb101,pilld101,BOS
BAL195405140,BAL,BOS,0,0,,N,turlb101,nixow101,BAL
BAL195405150,BAL,BOS,0,0,,D,colej101,clevt101,BAL
BAL195405161,BAL,NYA,0,1,,D,reyna102,kosld101,NYA
BAL195405162,BAL,NYA,0,0,,D,larsd102,kuzab101,BAL
BAL195405180,BAL,WS1,1,0,,N,mcdem102,turlb101,WS1
BAL195405190,BAL,WS1,0,0,,N,colej101,stobc101,BAL
BAL195405281,BAL,CHA,2,0,,D,harsj101,kretl101,CHA
BAL195405282,BAL,CHA,0,2,,N,conss101,turlb101,CHA
BAL195405290,BAL,CHA,0,1,,N,trucv101,colej101,CHA
BAL195405300,BAL,CHA,1,0,,D,larsd102,simaa101,BAL
BAL195405311,BAL,DET,1,0,,D,herbr101,stuam101,DET
BAL195405312,BAL,DET,0,0,,D,pilld101,hoefb101,BAL
BAL195406010,BAL,DET,0,0,,N,branr103,kretl101,DET
BAL195406150,BAL,NYA,0,0,,N,reyna102,colej101,NYA
BAL195406160,BAL,NYA,0,0,,N,fordw101,pilld101,NYA
BAL195406170,BAL,NYA,0,0,,D,mcdoj104,turlb101,NYA
BAL195406180,BAL,WS1,0,0,,N,portb102,stuam101,WS1
BAL195406190,BAL,WS1,0,0,,D,schmj101,colej101,WS1
BAL195406201,BAL,WS1,0,2,,D,marrc101,pilld101,WS1
BAL195406202,BAL,WS1,1,0,,D,stond102,chakb101,WS1
BAL195406220,BAL,BOS,0,0,,N,kinde101,turlb101,BOS
BAL195406230,BAL,BOS,2,0,,N,stuam101,henrb101,BAL
BAL195406250,BAL,PHA,4,0,,N,pilld101,fricm101,BAL
BAL195406260,BAL,PHA,0,1,,D,chakb101,rombd101,BAL
BAL195406271,BAL,PHA,1,0,,D,chakb101,dixos101,BAL
BAL195406272,BAL,PHA,1,0,,D,colej101,simaa101,BAL
BAL195406290,BAL,CLE,1,0,,N,houta101,larsd102,CLE
BAL195406300,BAL,CLE,0,0,,N,garcm101,pilld101,CLE
BAL195407020,BAL,DET,1,0,,N,colej101,abera101,BAL
BAL195407030,BAL,DET,2,1,,N,turlb101,hoefb101,BAL
BAL195407040,BAL,DET,0,0,,D,kretl101,groms101,BAL
BAL195407270,BAL,WS1,1,0,,N,pilld101,schmj101,BAL
BAL195407280,BAL,WS1,0,1,,N,colej101,portb102,BAL
BAL195407290,BAL,WS1,0,4,,D,stobc101,odelb101,WS1
BAL195407300,BAL,NYA,1,0,,N,larsd102,reyna102,BAL
BAL195407310,BAL,NYA,2,0,,D,grimb102,turlb101,NYA
BAL195408011,BAL,NYA,0,3,,D,morgt101,pilld101,NYA
BAL195408012,BAL,NYA,0,0,,D,stuam101,colej101,NYA
BAL195408020,BAL,PHA,3,0,,N,turlb101,grayj101,BAL
BAL195408030,BAL,PHA,1,1,,N,porta101,larsd102,PHA
BAL195408040,BAL,PHA,0,0,,N,kella103,pilld101,PHA
BAL195408060,BAL,BOS,0,0,,N,kinde101,chakb101,BOS
BAL195408070,BAL,BOS,0,0,,D,turlb101,parnm101,BAL
BAL195408081,BAL,BOS,0,0,,D,hudss101,pilld101,BOS
BAL195408082,BAL,BOS,1,0,,D,sullf101,larsd102,BOS
BAL195408171,BAL,CHA,0,0,,D,pierb101,turlb101,CHA
BAL195408172,BAL,CHA,0,0,,N,johnd102,kuzab101,CHA
BAL195408180,BAL,CHA,0,0,,N,conss101,larsd102,CHA
BAL195408190,BAL,CHA,0,2,,D,harsj101,kretl101,CHA
BAL195408200,BAL,CLE,0,4,,N,houta101,colej101,CLE
BAL195408210,BAL,CLE,1,0,,N,lemob101,turlb101,CLE
BAL195408220,BAL,CLE,0,0,,D,wynne101,kuzab101,CLE
BAL195409061,BAL,CLE,0,1,,D,lemob101,pilld101,CLE
BAL195409062,BAL,CLE,0,0,,D,chakb101,wynne101,BAL
BAL195409080,BAL,NYA,0,0,,N,byrnt101,turlb101,NYA
BAL195409090,BAL,NYA,0,0,,D,colej101,morgt101,BAL
BAL195409100,BAL,WS1,0,0,,N,kretl101,mcdem102,BAL
BAL195409110,BAL,WS1,0,0,,D,stond102,larsd102,WS1
BAL195409121,BAL,PHA,0,0,,D,turlb101,grayj101,BAL
BAL195409122,BAL,PHA,1,0,,D,burtm101,blyzm101,PHA
BAL195409140,BAL,BOS,0,0,,N,colej101,nixow101,BAL
BAL195409150,BAL,BOS,0,0,,N,kretl101,parnm101,BAL
BAL195409200,BAL,DET,0,1,,N,zuveg101,colej101,DET
BAL195409210,BAL,DET,0,0,,N,turlb101,garvn102,BAL
BAL195409220,BAL,DET,0,0,,D,groms101,kretl101,DET
BAL195409240,BAL,CHA,1,0,,N,odelb101,trucv101,BAL
BAL195409250,BAL,CHA,0,0,,D,pierb101,larsd102,CHA
BOS195404150,BOS,WS1,0,0,,D,henrb101,portb102,BOS
BOS195404181,BOS,PHA,0,0,,D,tricb101,brewt101,PHA
BOS195404182,BOS,PHA,0,0,,D,kinde101,burtm101,BOS
BOS195404191,BOS,NYA,0,0,,D,nixow101,byrdh101,BOS
BOS195404192,BOS,NYA,0,0,,D,mcdoj104,parnm101,NYA
BOS195404290,BOS,CLE,0,3,,D,garcm101,nixow101,CLE
BOS195404300,BOS,CHA,0,2,,D,keegb101,hudss101,CHA
BOS195405010,BOS,CHA,0,0,,D,trucv101,henrb101,CHA
BOS195405070,BOS,WS1,3,0,,N,clevt101,sheas101,BOS
BOS195405280,BOS,NYA,0,0,,N,grimb102,browh101,NYA
BOS195405290,BOS,NYA,0,0,,D,byrdh101,hudss101,NYA
BOS195405300,BOS,NYA,0,0,,D,nixow101,mcdoj104,BOS
BOS195405311,BOS,PHA,3,1,,D,herrt101,ditma101,BOS
BOS195405312,BOS,PHA,3,0,,D,henrb101,vanbo101,BOS
BOS195406010,BOS,PHA,0,3,,D,tricb101,clevt101,PHA
BOS195406020,BOS,CHA,4,0,,N,sullf101,conss101,BOS
BOS195406030,BOS,CHA,0,2,,D,trucv101,browh101,CHA
BOS195406040,BOS,CHA,0,5,,D,keegb101,nixow101,CHA
BOS195406051,BOS,DET,0,0,,D,zuveg101,henrb101,DET
BOS195406052,BOS,DET,2,0,,N,kiell101,marld101,BOS
BOS195406060,BOS,DET,0,3,,D,nixow101,herbr101,BOS
BOS195406071,BOS,DET,2,0,,D,sullf101,groms101,BOS
BOS195406072,BOS,DET,0,0,,D,brewt101,marld101,BOS
BOS195406080,BOS,BAL,0,0,,N,blyzm101,browh101,BAL
BOS195406090,BOS,BAL,3,0,,D,sullf101,blyzm101,BOS
BOS195406101,BOS,BAL,0,0,,D,colej101,kiell101,BAL
BOS195406102,BOS,BAL,0,1,,D,pilld101,herrt101,BAL
BOS195406110,BOS,CLE,0,4,,N,houta101,nixow101,CLE
BOS195406120,BOS,CLE,1,0,,D,fellb101,brewt101,CLE
BOS195406131,BOS,CLE,1,0,,D,wynne101,sullf101,CLE
BOS195406132,BOS,CLE,0,0,,D,garcm101,clevt101,CLE
BOS195406140,BOS,CLE,0,0,,D,lemob101,henrb101,CLE
BOS195406290,BOS,NYA,0,2,,N,byrdh101,browh101,NYA
BOS195406300,BOS,NYA,0,0,,D,nixow101,morgt101,BOS
BOS195407010,BOS,NYA,0,2,,D,sainj101,sullf101,NYA
BOS195407020,BOS,PHA,0,0,,N,brewt101,tricb101,BOS
BOS195407030,BOS,PHA,0,0,,D,kella103,hudss101,PHA
BOS195407040,BOS,PHA,2,0,,D,kiell101,simaa101,BOS
BOS195407151,BOS,DET,2,0,,D,nixow101,groms101,BOS
BOS195407152,BOS,DET,0,1,,N,zuveg101,kinde101,DET
BOS195407160,BOS,DET,0,0,,D,sullf101,garvn102,BOS
BOS195407170,BOS,DET,2,0,,D,brewt101,herbr101,BOS
BOS195407181,BOS,BAL,0,0,,D,kemmr101,turlb101,BOS
BOS195407182,BOS,BAL,0,0,,D,pilld101,sullf101,BAL
BOS195407191,BOS,BAL,0,0,,D,clevt101,blyzm101,BOS
BOS195407192,BOS,BAL,1,0,,D,kiell101,larsd102,BOS
BOS195407200,BOS,CLE,1,1,,N,,,CLE
BOS195407210,BOS,CLE,0,0,,D,,,CLE
BOS195407221,BOS,CLE,0,4,,D,fellb101,sullf101,CLE
BOS195407222,BOS,CLE,0,1,,D,lemob101,browh101,CLE
BOS195407230,BOS,CHA,0,1,,N,dorif101,kemmr101,CHA
BOS195407240,BOS,CHA,0,0,,D,kiell101,keegb101,BOS
BOS195407251,BOS,CHA,0,0,,D,harsj101,nixow101,CHA
BOS195407252,BOS,CHA,1,0,,D,johnd102,kinde101,CHA
BOS195408100,BOS,WS1,0,0,,N,parnm101,portb102,BOS
BOS195408111,BOS,WS1,2,1,,D,brewt101,marrc101,BOS
BOS195408112,BOS,WS1,0,0,,N,schmj101,kinde101,WS1
BOS195408121,BOS,WS1,0,1,,D,stobc101,nixow101,WS1
BOS195408122,BOS,WS1,0,0,,D,sullf101,mcdem102,BOS
BOS195408200,BOS,NYA,0,0,,N,nixow101,grimb102,BOS
BOS195408210,BOS,NYA,0,1,,D,kemmr101,fordw101,BOS
BOS195408220,BOS,NYA,0,0,,D,sullf101,byrdh101,BOS
BOS195408240,BOS,DET,1,0,,N,herbr101,kinde101,DET
BOS195408250,BOS,DET,0,2,,D,nixow101,groms101,BOS
BOS195408260,BOS,BAL,0,3,,N,turlb101,hudss101,BAL
BOS195408270,BOS,BAL,0,1,,D,kemmr101,kretl101,BOS
BOS195408280,BOS,BAL,1,0,,D,kinde101,chakb101,BOS
BOS195408291,BOS,CLE,0,0,,D,lemob101,brewt101,CLE
BOS195408292,BOS,CLE,0,0,,D,houta101,sullf101,CLE
BOS195408300,BOS,CLE,1,0,,D,newhh101,kinde101,CLE
BOS195409011,BOS,CHA,2,0,,D,hurdt101,pierb101,BOS
BOS195409012,BOS,CHA,0,1,,N,dorif101,parnm101,CHA
BOS195409200,BOS,PHA,0,0,,D,brewt101,grayj101,BOS
BOS195409211,BOS,PHA,0,0,,D,kemmr101,dixos101,BOS
BOS195409212,BOS,PHA,1,0,,D,sullf101,vanbo101,BOS
BOS195409241,BOS,WS1,0,0,,D,stobc101,browh101,WS1
