game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,inputter,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,oscorer
OAK199007150,MIL,OAK,OAK01,1990/07/15,0,1:05,day,true,joycj901,barnl901,koscg901,morrd901,"""Korsts""","""David W. Smith""",radio,pitches,73,ltor,9,unknown,unknown,unknown,142,43797,younc001,bosic001,honer001,,
OAK199007160,CLE,OAK,OAK01,1990/07/16,0,7:09,night,true,mccol901,hirsj901,phild901,clara901,"""Brett""","""Bill Disney""",park,pitches,64,unknown,-1,dry,none,night,161,28079,sands001,nippa001,nelsg001,,
OAK199007170,CLE,OAK,OAK01,1990/07/17,0,12:21,day,true,hirsj901,phild901,clara901,mccol901,"""Brett""","""Bill Disney""",park,pitches,70,unknown,15,dry,none,sunny,164,26811,swing001,moorm001,joned001,,
OAK199007181,CLE,OAK,OAK01,1990/07/18,1,12:17,day,true,phild901,clara901,mccol901,hirsj901,"""Brett""","""Bill Disney""",park,pitches,71,unknown,15,dry,none,cloudy,149,0,welcb001,candt001,ecked001,,
OAK199007182,CLE,OAK,OAK01,1990/07/18,2,3:22,day,true,clara901,mccol901,hirsj901,phild901,"""Brett""","""Bill Disney""",park,pitches,71,unknown,9,dry,none,sunny,152,38958,stewd001,nichr002,ecked001,,
OAK199007200,TOR,OAK,OAK01,1990/07/20,0,7:35,night,true,mckej901,johnm901,kaisk901,younl901,"""Aimee Severson""","""Bill Disney""",radio,pitches,69,unknown,-1,dry,none,night,195,40171,ceruj001,younc001,henkt001,,
OAK199007210,TOR,OAK,OAK01,1990/07/21,0,1:05,day,true,johnm901,kaisk901,younl901,mckej901,"""Aimee Severson""","""Bill Disney""",park,pitches,68,torf,-1,dry,none,sunny,160,43097,stied001,sands001,henkt001,,
OAK199007220,TOR,OAK,OAK01,1990/07/22,0,1:08,day,true,kaisk901,younl901,mckej901,johnm901,"""Brett""","""Bill Disney""",park,pitches,61,unknown,10,dry,none,sunny,130,43821,moorm001,key-j001,honer001,,
OAK199007230,CAL,OAK,OAK01,1990/07/23,0,7:07,night,true,fordd901,meric901,cobld901,welkt901,"""Brett""","""Bill Disney""",park,pitches,63,unknown,15,dry,none,night,198,31252,nelsg001,younc002,,,
OAK199007240,CAL,OAK,OAK01,1990/07/24,0,7:07,night,true,meric901,cobld901,welkt901,fordd901,"""Steve Stern""","""Bill Disney""",tv,pitches,60,tocf,8,dry,none,night,175,37906,welcb001,abboj001,ecked001,,
OAK199007250,CAL,OAK,OAK01,1990/07/25,0,12:17,day,true,cobld901,welkt901,fordd901,meric901,"""Brett""","""Bill Disney""",park,pitches,69,unknown,12,dry,none,sunny,176,35587,younc001,blylb001,burnt001,,
OAK199007260,CAL,OAK,OAK01,1990/07/26,0,12:20,day,true,welkt901,fordd901,meric901,cobld901,"""Hank Widmer""","""Bill Disney""",tv,pitches,73,unknown,-1,dry,none,sunny,224,35188,harvb001,ecked001,,,
OAK199007300,SEA,OAK,OAK01,1990/07/30,0,7:08,night,true,scotd901,reilm901,garcr901,pales901,"""Jeff Welch""","""Bill Disney""",unknown,pitches,61,torf,6,dry,none,night,198,41752,honer001,johnr005,ecked001,,
OAK199007310,SEA,OAK,OAK01,1990/07/31,0,7:37,night,true,reilm901,garcr901,pales901,scotd901,"""Brett""","""Bill Disney""",park,pitches,60,unknown,11,dry,none,night,165,30130,swifb001,moorm001,,,
OAK199008010,SEA,OAK,OAK01,1990/08/01,0,12:17,day,true,garcr901,pales901,scotd901,reilm901,"""John Booth""","""Bill Disney""",tv,pitches,65,unknown,-1,dry,none,sunny,158,31509,stewd001,schom001,,,
OAK199008070,BAL,OAK,OAK01,1990/08/07,0,7:34,night,true,phild901,cousd901,hirsj901,mccol901,"""David W. Smith""","""Bill Disney""",tv,pitches,70,ltor,9,dry,none,night,156,40117,welcb001,mitcj001,ecked001,,
OAK199008080,BAL,OAK,OAK01,1990/08/08,0,12:18,day,true,cousd901,hirsj901,mccol901,phild901,"""Brett""","""Bill Disney""",park,pitches,78,unknown,10,dry,none,sunny,185,30739,mcdob001,sands001,olsog001,,
OAK199008090,BAL,OAK,OAK01,1990/08/09,0,12:17,day,true,hirsj901,mccol901,phild901,cousd901,"""David W. Smith""","""Bill Disney""",radio,pitches,72,ltor,16,dry,none,sunny,176,28008,moorm001,johnd001,ecked001,,
OAK199008100,NYA,OAK,OAK01,1990/08/10,0,7:35,night,true,denkd901,shulj901,mcclt901,merrd901,"""Wes Tervo""","""Tom Eckel""",tv,pitches,73,torf,-1,dry,none,night,171,44400,stewd001,lapod001,honer001,,
OAK199008110,NYA,OAK,OAK01,1990/08/11,0,3:20,day,true,shulj901,mcclt901,merrd901,denkd901,"""Wes Tervo""","""Tom Eckel""",tv,pitches,80,torf,-1,dry,none,sunny,180,43479,younc001,hawka001,nelsg001,,
OAK199008120,NYA,OAK,OAK01,1990/08/12,0,3:20,day,true,mcclt901,merrd901,denkd901,shulj901,"""Wes Tervo""","""Tom Eckel""",tv,pitches,65,torf,-1,dry,none,cloudy,167,44192,welcb001,wittm001,honer001,,
OAK199008130,BOS,OAK,OAK01,1990/08/13,0,7:00,night,true,cobld901,evanj901,welkt901,hicke901,"""Bob Cushing""","""David W. Smith""",tv,pitches,67,unknown,5,dry,none,night,157,34758,sands001,harrg001,,,
OAK199008140,BOS,OAK,OAK01,1990/08/14,0,7:35,night,true,evanj901,welkt901,hicke901,cobld901,"""Brett""","""Bill Disney""",park,pitches,61,unknown,-1,dry,none,night,165,38009,clemr001,moorm001,,,
OAK199008150,BOS,OAK,OAK01,1990/08/15,0,12:16,day,true,welkt901,hicke901,cobld901,evanj901,"""Brett""","""Bill Disney""",park,pitches,69,unknown,-1,dry,none,overcast,162,41704,stewd001,irvid001,,,
OAK199008280,KCA,OAK,OAK01,1990/08/28,0,7:09,night,true,cousd901,hicke901,johnm901,younl901,"""Brett""","""Bill Disney""",park,pitches,68,unknown,-1,dry,none,night,171,34924,moorm001,montj002,,,
OAK199008290,KCA,OAK,OAK01,1990/08/29,0,7:06,night,true,hicke901,johnm901,younl901,cousd901,"""Brett""","""Bill Disney""",park,pitches,74,tocf,-1,dry,none,night,128,30002,appik001,sands001,,,
OAK199008300,KCA,OAK,OAK01,1990/08/30,0,12:16,day,true,johnm901,younl901,cousd901,hicke901,"""Brett""","""Bill Disney""",park,pitches,74,unknown,10,dry,none,sunny,185,36856,ecked001,craws001,,,
OAK199008310,TEX,OAK,OAK01,1990/08/31,0,7:36,night,true,tscht901,brinj901,reedr901,coont901,"""Brett""","""Tom Eckel""",park,pitches,65,unknown,13,dry,none,night,161,35306,welcb001,moyej001,ecked001,,
OAK199009010,TEX,OAK,OAK01,1990/09/01,0,3:05,day,true,brinj901,reedr901,coont901,tscht901,"""Tom Geer""","""Bill Disney""",tv,pitches,71,unknown,13,dry,none,sunny,194,43375,wittb001,younc001,rogek001,,
OAK199009020,TEX,OAK,OAK01,1990/09/02,0,1:07,day,true,reedr901,coont901,tscht901,brinj901,"""Gillette""","""Gillette""",unknown,none,75,unknown,-1,unknown,none,sunny,161,42863,moorm001,hougc001,ecked001,,
OAK199009130,MIN,OAK,OAK01,1990/09/13,0,7:05,night,true,cobld901,fordd901,evanj901,welkt901,"""Steve Kolk""","""Steve Kolk""",tv,pitches,66,unknown,-1,unknown,unknown,unknown,164,26622,berej001,nelsg001,,sorrp001,
OAK199009140,MIN,OAK,OAK01,1990/09/14,0,7:35,night,true,fordd901,evanj901,welkt901,cobld901,"""Steve Kolk""","""Steve Kolk""",tv,pitches,0,unknown,-1,dry,none,night,177,34091,stewd001,guthm001,,,
OAK199009150,MIN,OAK,OAK01,1990/09/15,0,1:05,day,true,evanj901,welkt901,cobld901,fordd901,"""Steve Kolk""","""Steve Kolk""",tv,pitches,72,tocf,-1,dry,none,sunny,142,43151,welcb001,abbop001,ecked001,,
OAK199009160,MIN,OAK,OAK01,1990/09/16,0,1:05,day,true,welkt901,cobld901,fordd901,evanj901,"""Steve Kolk""","""Steve Kolk""",tv,pitches,74,tolf,-1,dry,none,sunny,190,38043,ecked001,berej001,,weisw001,
OAK199009170,CHA,OAK,OAK01,1990/09/17,0,7:07,night,true,brinj901,cousd901,reedr901,coont901,"""Gillette""","""Gillette""",unknown,none,68,ltor,10,unknown,none,night,167,43953,perem001,sands001,,,
OAK199009180,CHA,OAK,OAK01,1990/09/18,0,7:37,night,true,cousd901,reedr901,coont901,brinj901,"""Brett""","""Tom Eckel""",park,pitches,80,unknown,-1,dry,none,night,207,33728,ferna001,moorm001,,,
OAK199009190,CHA,OAK,OAK01,1990/09/19,0,12:18,day,true,reedr901,coont901,brinj901,cousd901,"""Brett""","""Tom Eckel""",park,pitches,70,unknown,-1,dry,none,sunny,184,35990,stewd001,mcdoj001,,,
OAK199009210,DET,OAK,OAK01,1990/09/21,0,7:37,night,true,mcclt901,denkd901,shulj901,merrd901,"""S Lysogorski""","""Tom Eckel""",radio,pitches,70,rtol,-1,dry,none,night,191,41356,welcb001,parkc001,ecked001,,
OAK199009220,DET,OAK,OAK01,1990/09/22,0,1:08,day,true,denkd901,shulj901,merrd901,mcclt901,"""S Lysogorski""","""Tom Eckel""",radio,pitches,71,ltor,-1,dry,none,sunny,190,40904,sands001,sears001,honer001,,
OAK199009230,DET,OAK,OAK01,1990/09/23,0,1:08,day,true,shulj901,merrd901,mcclt901,denkd901,"""Brett""","""Bill Disney""",unknown,pitches,70,unknown,11,dry,none,sunny,159,43666,morrj001,moorm001,,,
OAK199010010,CAL,OAK,OAK01,1990/10/01,0,7:08,night,true,cousd901,reedr901,coont901,brinj901,"""Brett""","""Bill Disney""",park,pitches,67,unknown,-1,dry,none,night,139,31378,grahj001,stewd001,harvb001,,
OAK199010020,CAL,OAK,OAK01,1990/10/02,0,7:07,night,true,reedr901,coont901,brinj901,cousd901,"""Brett""","""Bill Disney""",park,pitches,63,unknown,10,dry,none,night,168,29042,welcb001,frasw001,ecked001,,
OAK199010030,CAL,OAK,OAK01,1990/10/03,0,12:19,day,true,coont901,brinj901,cousd901,reedr901,"""Brett""","""Bill Disney""",park,pitches,85,fromcf,-1,dry,none,sunny,199,24225,younc002,moorm001,,,
SEA199004130,OAK,SEA,SEA02,1990/04/13,0,7:49,night,true,shulj901,mcclt901,denkd901,merrd901,"""Jeff Welch""","""Bill Disney""",unknown,pitches,0,unknown,-1,unknown,unknown,dome,192,54874,sands001,banks001,,,
SEA199004140,OAK,SEA,SEA02,1990/04/14,0,7:06,night,true,mcclt901,denkd901,merrd901,shulj901,"""M Klein""","""Bill Disney""",park,pitches,0,unknown,-1,unknown,unknown,dome,167,25961,stewd001,younm001,ecked001,,
SEA199004150,OAK,SEA,SEA02,1990/04/15,0,1:35,day,true,denkd901,merrd901,shulj901,mcclt901,"""Jeff Welch""","""Bill Disney""",unknown,pitches,0,unknown,-1,unknown,unknown,dome,142,17139,welcb001,holmb001,ecked001,,
SEA199004160,MIN,SEA,SEA02,1990/04/16,0,7:05,night,true,morrd901,barnl901,koscg901,roe-r901,"""Steve Kolk""","""Sherri Nichols""",tv,pitches,0,unknown,-1,dry,none,dome,142,12538,johnr005,westd001,schom001,,
SEA199004170,MIN,SEA,SEA02,1990/04/17,0,7:36,night,true,barnl901,koscg901,roe-r901,morrd901,"""Jeff Welch""","""Bill Disney""",park,pitches,0,unknown,-1,unknown,unknown,dome,180,9053,berej001,comsk001,aguir001,,
SEA199004180,MIN,SEA,SEA02,1990/04/18,0,7:05,night,true,koscg901,roe-r901,morrd901,barnl901,"""M. Klein""","""David W. Smith""",park,pitches,0,unknown,-1,unknown,unknown,dome,170,9425,leact001,younm001,aguir001,,
SEA199005030,CAL,SEA,SEA02,1990/05/03,0,7:07,night,true,phild901,clara901,mccol901,hirsj901,"""WELCH""","""FRUEHLINGD""",park,pitches,68,tocf,0,dry,none,dome,198,12279,knacb001,finlc001,schom001,leonj001,
SEA199005040,BAL,SEA,SEA02,1990/05/04,0,7:37,night,true,garcr901,reilm901,pales901,hendt901,"""L.P. Davis""","""Tom Eckel""",radio,pitches,0,unknown,-1,dry,none,dome,234,23797,hickk001,jackm001,olsog001,,
SEA199005050,BAL,SEA,SEA02,1990/05/05,0,7:07,night,true,reilm901,pales901,hendt901,garcr901,"""David W. Smith""","""Tom Eckel""",radio,pitches,0,unknown,-1,dry,none,dome,165,16489,holmb001,johnd001,schom001,,
SEA199005060,BAL,SEA,SEA02,1990/05/06,0,1:40,day,true,pales901,hendt901,garcr901,reilm901,"""Mark Pankin""","""Tom Eckel""",tv,pitches,72,unknown,-1,dry,none,dome,192,36919,swifb001,willm004,schom001,,
SEA199005070,BOS,SEA,SEA02,1990/05/07,0,7:08,night,true,fordd901,cobld901,welkt901,evanj901,"""WELCH,JEFF""","""FRUEHLINGD""",park,pitches,0,tocf,0,dry,none,dome,187,19549,harrg001,hanse001,murpr001,burke001,
SEA199005080,BOS,SEA,SEA02,1990/05/08,0,7:35,night,true,cobld901,welkt901,evanj901,fordd901,"""Jeff Welch""","""Bill Disney""",park,pitches,0,unknown,-1,unknown,unknown,dome,167,11503,swifb001,gardw001,,,
SEA199005090,BOS,SEA,SEA02,1990/05/09,0,7:05,night,true,welkt901,evanj901,fordd901,cobld901,"""J. Beretta""","""Bill Disney""",park,pitches,0,unknown,-1,unknown,unknown,dome,141,14192,clemr001,eaveg001,,,
SEA199005100,CAL,SEA,SEA02,1990/05/10,0,7:06,night,true,evanj901,fordd901,cobld901,welkt901,"""Jeff Welch""","""Bill Disney""",park,pitches,0,unknown,-1,unknown,unknown,dome,174,13958,holmb001,mccak001,schom001,,
SEA199005110,NYA,SEA,SEA02,1990/05/11,0,7:36,night,true,hirsj901,phild901,clara901,mccol901,"""Jeff Welch""","""Bill Disney""",park,pitches,0,unknown,-1,unknown,unknown,dome,215,26699,guetl001,harrg003,righd001,,
SEA199005120,NYA,SEA,SEA02,1990/05/12,0,7:08,night,true,phild901,clara901,mccol901,hirsj901,"""Jeff Welch""","""Bill Disney""",park,pitches,0,unknown,-1,unknown,unknown,dome,170,43977,leart001,hanse001,,,
SEA199005130,NYA,SEA,SEA02,1990/05/13,0,1:35,day,true,clara901,mccol901,hirsj901,phild901,"""Wes Tervo""","""David W. Smith""",tv,pitches,0,unknown,-1,unknown,unknown,dome,170,18492,younm001,cadag001,,,
SEA199005230,CLE,SEA,SEA02,1990/05/23,0,7:06,night,true,joycj901,mckej901,voltv901,johnm901,"""WELCH,JEFF""","""FRUEHLING,DAVI""",park,pitches,0,tocf,0,dry,none,dome,145,10207,hanse001,blacb001,schom001,,
SEA199005240,CLE,SEA,SEA02,1990/05/24,0,7:07,night,true,mckej901,voltv901,johnm901,joycj901,"""Jeff Welch""","""David W. Smith""",park,pitches,0,unknown,-1,unknown,unknown,dome,159,10271,orosj001,younm001,joned001,,
SEA199005250,TOR,SEA,SEA02,1990/05/25,0,7:36,night,true,reedr901,cousd901,brinj901,coont901,"""Jeff Welch""","""David W. Smith""",park,pitches,0,unknown,-1,unknown,unknown,dome,212,15334,ackej001,swifb001,henkt001,,
SEA199005260,TOR,SEA,SEA02,1990/05/26,0,7:35,night,true,cousd901,brinj901,coont901,reedr901,"""John Matthew IV""","""David W. Smith""",tv,pitches,0,unknown,-1,unknown,unknown,dome,194,25004,willf002,holmb001,,,
SEA199005270,TOR,SEA,SEA02,1990/05/27,0,5:10,night,true,brinj901,coont901,reedr901,cousd901,"""Jeff Welch""","""David W. Smith""",park,pitches,0,unknown,-1,unknown,unknown,dome,182,25858,ceruj001,johnr005,,,
SEA199005280,MIL,SEA,SEA02,1990/05/28,0,5:10,night,true,brinj901,reedr901,tscht901,coont901,"""Korsts""","""David W. Smith""",tv,pitches,0,unknown,-1,unknown,unknown,dome,174,22495,hanse001,navaj001,schom001,,
SEA199005290,MIL,SEA,SEA02,1990/05/29,0,7:37,night,true,reedr901,tscht901,coont901,brinj901,"""Jeff Welch""","""David W. Smith""",park,pitches,0,unknown,-1,unknown,unknown,dome,212,8210,crimc001,jackm001,plesd001,,
SEA199005300,MIL,SEA,SEA02,1990/05/30,0,7:06,night,true,tscht901,coont901,brinj901,reedr901,"""M. Klein""","""David W. Smith""",park,pitches,0,unknown,-1,unknown,unknown,dome,165,10481,clarb001,bosic001,schom001,,
SEA199006010,DET,SEA,SEA02,1990/06/01,0,7:36,night,true,mccol901,clara901,cousd901,phild901,"""Jeff Welch""","""Bill Disney""",park,pitches,0,unknown,-1,unknown,unknown,dome,196,14298,morrj001,banks001,hennm001,,
SEA199006020,DET,SEA,SEA02,1990/06/02,0,7:09,night,true,clara901,cousd901,phild901,mccol901,"""Jeff Welch""","""Bill Disney""",park,pitches,0,unknown,-1,unknown,unknown,dome,161,20014,johnr005,robij002,,,ellis701
SEA199006030,DET,SEA,SEA02,1990/06/03,0,1:35,day,true,cousd901,phild901,mccol901,clara901,"""J. Beretta""","""Bill Disney""",park,pitches,0,unknown,-1,unknown,unknown,dome,180,23636,tanaf001,hanse001,hennm001,,
SEA199006110,CHA,SEA,SEA02,1990/06/11,0,7:07,night,true,garcr901,cedeg901,scotd901,meric901,"""Jeff Welch""","""Bill Disney""",park,pitches,0,unknown,-1,unknown,unknown,dome,184,20627,perem001,younm001,pattk001,,
SEA199006120,CHA,SEA,SEA02,1990/06/12,0,7:35,night,true,cedeg901,scotd901,meric901,garcr901,"""klein/welch""","""p andrus""",park,pitches,0,unknown,-1,dry,none,dome,178,10138,johnr005,petea001,schom001,,
SEA199006130,CHA,SEA,SEA02,1990/06/13,0,12:37,day,true,scotd901,meric901,garcr901,cedeg901,"""WELCH,JEFF""","""FRUEHLING,DAVI""",park,pitches,0,tocf,0,dry,none,dome,157,12468,mcdoj001,hanse001,,,
SEA199006140,TEX,SEA,SEA02,1990/06/14,0,7:05,night,true,hendt901,barnl901,koscg901,joycj901,"""Jeff Welch""","""Bill Disney""",unknown,pitches,0,unknown,-1,unknown,unknown,dome,169,9421,comsk001,rogek001,,,
SEA199006150,TEX,SEA,SEA02,1990/06/15,0,7:36,night,true,barnl901,koscg901,joycj901,hendt901,"""Jeff Welch""","""Bill Disney""",park,pitches,0,unknown,-1,unknown,unknown,dome,152,17953,browk001,holmb001,,,
SEA199006160,TEX,SEA,SEA02,1990/06/16,0,7:05,night,true,koscg901,joycj901,hendt901,barnl901,"""WILLIAMS,ROBER""","""FRUEHLING,DAVI""",tv,pitches,0,tocf,0,dry,none,dome,182,37248,younm001,ryann001,,,
