game_id,inning,batting_home,batter_id,count_raw,balls,strikes,pitches,event_raw
OAK201604040,1.0,0.0,eatoa002,00,0.0,0.0,H,HP
OAK201604040,1.0,0.0,rollj001,21,2.0,1.0,BCBX,8/F8RD+
OAK201604040,1.0,0.0,abrej003,01,0.0,1.0,C1,POCS2(136)
OAK201604040,1.0,0.0,abrej003,32,3.0,2.0,C1.BFBBH,HP
OAK201604040,1.0,0.0,frazt001,12,1.0,2.0,CBFS,K
OAK201604040,1.0,1.0,burnb002,12,1.0,2.0,FBFFFFX,9/L9S
OAK201604040,1.0,1.0,lowrj001,32,3.0,2.0,BFFBBS,K
OAK201604040,1.0,1.0,reddj001,20,2.0,0.0,BBX,31/G34+
OAK201604040,2.0,0.0,cabrm002,21,2.0,1.0,BCBX,43/G4M
OAK201604040,2.0,0.0,garca003,32,3.0,2.0,BFBSFBS,K
OAK201604040,2.0,0.0,lawrb002,12,1.0,2.0,BCCX,31/G34S-
OAK201604040,2.0,1.0,valed001,10,1.0,0.0,BX,9/F89M
OAK201604040,2.0,1.0,davik003,22,2.0,2.0,BBCSS,K
OAK201604040,2.0,1.0,butlb003,10,1.0,0.0,BX,8/L8RM
OAK201604040,3.0,0.0,navad001,32,3.0,2.0,BBCCBX,53/G56S-
OAK201604040,3.0,0.0,jacka001,31,3.0,1.0,SBBBB,W
OAK201604040,3.0,0.0,eatoa002,20,2.0,0.0,BB1,PO1(E1).1-3
OAK201604040,3.0,0.0,eatoa002,21,2.0,1.0,BB1.CX,T8/F8LXD+.3-H
OAK201604040,3.0,0.0,rollj001,22,2.0,2.0,CBFBFX,S9/F9S-.3-H
OAK201604040,3.0,0.0,abrej003,31,3.0,1.0,BBFBX,D7/L7LD+.1-3
OAK201604040,3.0,0.0,frazt001,22,2.0,2.0,SCFBBFFFS,K
OAK201604040,3.0,0.0,cabrm002,00,0.0,0.0,X,6E3/G6M.3-H(NR)(UR);2-H(NR)(UR)
OAK201604040,3.0,0.0,garca003,00,0.0,0.0,,NP
OAK201604040,3.0,0.0,garca003,02,0.0,2.0,.FSFX,S7/G56+.1-2
OAK201604040,3.0,0.0,lawrb002,32,3.0,2.0,BBSBS>S,K
OAK201604040,3.0,1.0,canhm001,02,0.0,2.0,CCS,K
OAK201604040,3.0,1.0,vogts001,02,0.0,2.0,CFX,S4/G4S-
OAK201604040,3.0,1.0,semim001,32,3.0,2.0,CFBBBB,W.1-2
OAK201604040,3.0,1.0,burnb002,21,2.0,1.0,BFBX,63/G6MS-.2-3;1-2
OAK201604040,3.0,1.0,lowrj001,10,1.0,0.0,BX,S9/L9S.3-H;2-H
OAK201604040,3.0,1.0,reddj001,11,1.0,1.0,BCX,S8/G6M.1-2
OAK201604040,3.0,1.0,valed001,12,1.0,2.0,CS*BFX,S8/G6M+.2-H;1-3(E8)
OAK201604040,3.0,1.0,davik003,32,3.0,2.0,CSBFFBB>S,K
OAK201604040,4.0,0.0,navad001,01,0.0,1.0,CX,43/G4
OAK201604040,4.0,0.0,jacka001,31,3.0,1.0,CBBBX,3/F3DF
OAK201604040,4.0,0.0,eatoa002,32,3.0,2.0,BBBCCX,63/G6
OAK201604040,4.0,1.0,butlb003,11,1.0,1.0,BSX,D7/L7M+
OAK201604040,4.0,1.0,canhm001,22,2.0,2.0,BSBFC,K
OAK201604040,4.0,1.0,vogts001,12,1.0,2.0,CFBS,K
OAK201604040,4.0,1.0,semim001,12,1.0,2.0,CSBFX,43/G4-
OAK201604040,5.0,0.0,rollj001,00,0.0,0.0,,NP
OAK201604040,5.0,0.0,rollj001,12,1.0,2.0,.CFBX,8/F8RM
OAK201604040,5.0,0.0,abrej003,12,1.0,2.0,CSBS,K
OAK201604040,5.0,0.0,frazt001,32,3.0,2.0,SBBFFBX,3/F34S-
