year,game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_pitcher,vis_pitcher,home_ERA,vis_ERA
2016,ANA201606280,ANA,HOU,0,3,linct001,felds001,9.16,3.97
2016,ANA201606290,ANA,HOU,0,1,weavj003,keucd001,5.06,4.55
2016,ANA201607150,ANA,CHA,0,0,santh001,gonzm003,4.7,3.73
2016,ANA201607160,ANA,CHA,1,0,shoem001,shiej002,3.88,5.85
2016,ANA201607170,ANA,CHA,2,0,weavj003,turnj002,5.06,6.57
2016,ANA201607180,ANA,TEX,0,3,ramij002,kelak001,4.35,6.09
2016,ANA201607190,ANA,TEX,0,0,linct001,lohsk001,9.16,12.54
2016,ANA201607200,ANA,TEX,4,0,santh001,perem004,4.7,4.39
2016,ANA201607280,ANA,BOS,0,0,bedrc001,ziegb001,1.12,2.25
2016,ANA201607290,ANA,BOS,0,0,linct001,porcr001,9.16,3.15
2016,ANA201607300,ANA,BOS,1,2,santh001,pomed001,4.7,3.32
2016,ANA201607310,ANA,BOS,0,0,streh001,buchc001,6.45,4.78
2016,ANA201608020,ANA,OAK,0,0,shoem001,manas001,3.88,3.86
2016,ANA201608030,ANA,OAK,0,0,morim002,dullr001,4.37,2.42
2016,ANA201608040,ANA,OAK,0,1,morim002,madsr001,4.37,3.62
2016,ANA201608150,ANA,SEA,0,0,nolar001,hernf002,4.42,3.82
2016,ANA201608160,ANA,SEA,1,0,oberb001,camia001,5.89,3.56
2016,ANA201608170,ANA,SEA,2,0,skagt001,stord001,4.17,5.23
2016,ANA201608180,ANA,SEA,2,1,shoem001,iwakh001,3.88,4.12
2016,ANA201608190,ANA,NYA,0,1,weavj003,tanam001,5.06,3.07
2016,ANA201608200,ANA,NYA,0,3,nolar001,cessl001,4.42,4.35
2016,ANA201608210,ANA,NYA,1,0,chacj001,greec003,4.81,4.73
2016,ANA201608290,ANA,CIN,3,2,shoem001,strad003,3.88,3.76
2016,ANA201608300,ANA,CIN,2,0,weavj003,adlet001,5.06,4.0
2016,ANA201608310,ANA,CIN,0,0,nolar001,finnb001,4.42,3.98
2016,ANA201609090,ANA,TEX,0,0,ramij002,bushm001,4.35,2.48
2016,ANA201609100,ANA,TEX,0,2,valdj003,schet001,4.24,4.15
2016,ANA201609110,ANA,TEX,1,0,weavj003,lewic001,5.06,3.71
2016,ANA201609120,ANA,SEA,0,0,nolar001,miraa002,4.42,3.88
2016,ANA201609130,ANA,SEA,0,2,meyea001,walkt004,5.68,4.22
2016,ANA201609140,ANA,SEA,0,0,valdj003,iwakh001,4.24,4.12
2016,ANA201609150,ANA,TOR,0,0,wrigd003,happj001,6.13,3.18
2016,ANA201609160,ANA,TOR,0,0,weavj003,dickr001,5.06,4.46
2016,ANA201609170,ANA,TOR,0,0,nolar001,lirif001,4.42,4.69
2016,ANA201609180,ANA,TOR,0,0,meyea001,strom001,5.68,4.37
2016,ANA201609260,ANA,OAK,0,0,ramij002,dullr001,4.35,2.42
2016,ANA201609270,ANA,OAK,1,0,nolar001,mengd001,4.42,6.5
2016,ANA201609280,ANA,OAK,0,2,achta001,detwr001,3.11,6.1
2016,ANA201609300,ANA,HOU,0,0,wrigd003,peacb001,6.13,3.69
2016,ANA201610010,ANA,HOU,0,0,skagt001,mchuc001,4.17,4.34
2016,ANA201610020,ANA,HOU,0,0,chacj001,rodgb001,4.81,15.12
2016,ARI201604040,ARI,COL,0,0,greiz001,millj006,4.37,5.7
2016,ARI201604050,ARI,COL,1,0,clipt001,bergc001,3.57,8.39
2016,ARI201604060,ARI,COL,0,2,corbp001,chatt001,5.15,3.87
2016,ARI201604070,ARI,CHN,3,0,delar003,lackj001,4.26,3.35
2016,ARI201604080,ARI,CHN,0,0,ziegb001,cahit001,2.25,2.74
2016,ARI201604090,ARI,CHN,0,3,greiz001,hendk001,4.37,2.13
2016,ARI201604100,ARI,CHN,0,0,mills001,arrij001,6.15,3.1
2016,ARI201604220,ARI,PIT,0,0,corbp001,niesj001,5.15,5.5
2016,ARI201604230,ARI,PIT,0,0,delar003,nicaj001,4.26,4.5
2016,ARI201604240,ARI,PIT,1,0,marse001,felin001,8.8,3.52
2016,ARI201604250,ARI,SLN,0,2,greiz001,bowmm001,4.37,3.46
2016,ARI201604260,ARI,SLN,0,0,mills001,martc006,6.15,3.04
2016,ARI201604270,ARI,SLN,0,1,corbp001,waina001,5.15,4.62
2016,ARI201604280,ARI,SLN,0,0,delar003,wachm001,4.26,5.09
2016,ARI201604290,ARI,COL,0,0,ray-r002,chatt001,4.9,3.87
2016,ARI201604300,ARI,COL,0,0,ziegb001,qualc001,2.25,5.23
2016,ARI201605010,ARI,COL,1,0,mills001,bettc001,6.15,4.79
2016,ARI201605120,ARI,SFN,1,0,greiz001,cuetj001,4.37,2.79
2016,ARI201605130,ARI,SFN,0,0,mills001,samaj001,6.15,3.81
2016,ARI201605140,ARI,SFN,0,1,hudsd001,strih001,5.22,3.1
2016,ARI201605150,ARI,SFN,0,0,ziegb001,strih001,2.25,3.1
2016,ARI201605160,ARI,NYA,1,0,ray-r002,greec003,4.9,4.73
2016,ARI201605170,ARI,NYA,0,0,greiz001,pinem001,4.37,4.82
2016,ARI201605180,ARI,NYA,1,2,mills001,eovan001,6.15,4.76
2016,ARI201605270,ARI,SDN,0,1,ray-r002,friec001,4.9,4.8
2016,ARI201605280,ARI,SDN,2,1,greiz001,vargc002,4.37,5.03
2016,ARI201605290,ARI,SDN,1,0,brada001,pomed001,5.02,3.32
2016,ARI201605300,ARI,HOU,1,0,escoe002,mchuc001,7.23,4.34
2016,ARI201605310,ARI,HOU,2,0,corbp001,mccul002,5.15,3.22
2016,ARI201606060,ARI,TBA,0,0,ray-r002,archc001,4.9,4.02
2016,ARI201606070,ARI,TBA,0,0,greiz001,moorm003,4.37,4.08
2016,ARI201606080,ARI,TBA,0,1,brada001,odorj001,5.02,3.69
2016,ARI201606100,ARI,MIA,0,1,clipt001,ellib001,3.57,2.45
2016,ARI201606110,ARI,MIA,0,1,godlz001,fernj003,6.39,2.86
2016,ARI201606120,ARI,MIA,4,0,ray-r002,conla001,4.9,3.85
2016,ARI201606130,ARI,LAN,1,1,greiz001,bolsm001,4.37,6.83
2016,ARI201606140,ARI,LAN,1,0,brada001,maedk001,5.02,3.48
2016,ARI201606150,ARI,LAN,0,0,corbp001,kersc001,5.15,1.69
2016,ARI201606270,ARI,PHI,0,0,ray-r002,velav001,4.9,
2016,ARI201606280,ARI,PHI,0,0,ziegb001,nerih001,2.25,2.58
2016,ARI201606290,ARI,PHI,3,2,bracs001,gomej002,7.3,4.85
2016,ARI201607010,ARI,SFN,3,0,mills001,cuetj001,6.15,2.79
2016,ARI201607020,ARI,SFN,0,0,barrj002,strih001,3.49,3.1
2016,ARI201607030,ARI,SFN,0,0,burge002,osicj001,5.66,4.71
2016,ARI201607040,ARI,SDN,2,0,brada001,perdl002,5.02,5.71
2016,ARI201607050,ARI,SDN,0,0,godlz001,friec001,6.39,4.8
2016,ARI201607060,ARI,SDN,1,0,mills001,domij002,6.15,5.05
2016,ARI201607150,ARI,LAN,0,1,corbp001,norrb001,5.15,5.1
2016,ARI201607160,ARI,LAN,0,0,delgr001,fienc001,4.44,5.49
2016,ARI201607170,ARI,LAN,3,0,ray-r002,maedk001,4.9,3.48
2016,ARI201607190,ARI,TOR,1,0,godlz001,sanca006,6.39,3.0
2016,ARI201607200,ARI,TOR,1,2,corbp001,strom001,5.15,4.37
2016,ARI201608010,ARI,WAS,1,4,brada001,stras001,5.02,3.6
2016,ARI201608020,ARI,WAS,1,1,ray-r002,roart001,4.9,2.83
2016,ARI201608030,ARI,WAS,0,0,godlz001,schem001,6.39,2.96
2016,ARI201608050,ARI,MIL,0,0,loewa001,boyeb001,15.0,3.95
2016,ARI201608060,ARI,MIL,0,2,corbp001,garzm001,5.15,4.51
2016,ARI201608070,ARI,MIL,0,1,hudsd001,nelsj004,5.22,4.62
2016,ARI201608150,ARI,NYN,3,0,ray-r002,colob001,4.9,3.43
2016,ARI201608160,ARI,NYN,0,0,shipb001,syndn001,5.27,2.6
2016,ARI201608170,ARI,NYN,0,1,godlz001,niesj001,6.39,5.5
2016,ARI201608220,ARI,ATL,0,3,burge002,gantj002,5.66,4.86
2016,ARI201608230,ARI,ATL,0,2,barrj002,ramij004,3.49,
2016,ARI201608240,ARI,ATL,1,0,corbp001,ramij004,5.15,
2016,ARI201608250,ARI,ATL,0,0,ray-r002,wislm001,4.9,5.0
2016,ARI201608260,ARI,CIN,0,0,escoe002,woodb004,7.23,3.99
2016,ARI201608270,ARI,CIN,0,4,godlz001,desca001,6.39,3.28
2016,ARI201608280,ARI,CIN,3,0,brada001,bailh001,5.02,6.65
2016,ARI201609090,ARI,SFN,0,0,leond003,nathj001,6.33,0.0
2016,ARI201609100,ARI,SFN,0,0,brada001,cuetj001,5.02,2.79
2016,ARI201609110,ARI,SFN,0,1,greiz001,moorm003,4.37,4.08
2016,ARI201609120,ARI,COL,0,0,delgr001,lylej001,4.44,5.83
2016,ARI201609130,ARI,COL,4,3,ray-r002,delaj001,4.9,5.51
2016,ARI201609140,ARI,COL,2,1,shipb001,hoffj003,5.27,4.88
2016,ARI201609150,ARI,LAN,0,0,brada001,hillr001,5.02,2.12
2016,ARI201609160,ARI,LAN,0,2,greiz001,maedk001,4.37,3.48
2016,ARI201609170,ARI,LAN,1,1,mills001,stewb001,6.15,5.79
2016,ARI201609180,ARI,LAN,0,0,kochm001,strir001,2.0,3.96
2016,ARI201609300,ARI,SDN,1,0,delgr001,jacke001,4.44,5.89
2016,ARI201610010,ARI,SDN,5,0,brada001,richc002,5.02,3.33
2016,ARI201610020,ARI,SDN,0,0,hudsd001,handb001,5.22,2.92
2016,ATL201604040,ATL,WAS,1,1,oflae001,treib001,6.91,2.28
2016,ATL201604060,ATL,WAS,0,0,norrb001,stras001,5.1,3.6
2016,ATL201604080,ATL,SLN,0,0,oflae001,siegk001,6.91,2.77
2016,ATL201604090,ATL,SLN,0,0,tehej001,martc006,3.21,3.04
2016,ATL201604100,ATL,SLN,1,0,johnj010,oh--s001,3.06,
2016,ATL201604190,ATL,LAN,2,0,weber001,wooda002,5.45,3.73
2016,ATL201604200,ATL,LAN,0,0,grilj001,blanj001,4.12,2.48
2016,ATL201604210,ATL,LAN,1,1,ogana001,hatcc002,3.94,5.53
2016,ATL201604220,ATL,NYN,0,0,norrb001,harvm001,5.1,4.86
2016,ATL201604230,ATL,NYN,0,2,chacj001,matzs001,4.81,3.4
2016,ATL201604240,ATL,NYN,0,1,blaia001,degrj001,7.59,3.04
2016,ATL201604250,ATL,BOS,0,0,tehej001,porcr001,3.21,3.15
2016,ATL201604260,ATL,BOS,1,4,wislm001,pricd001,5.0,3.99
2016,ATL201605060,ATL,ARI,0,0,blaia001,greiz001,7.59,4.37
2016,ATL201605070,ATL,ARI,1,0,norrb001,mills001,5.1,6.15
2016,ATL201605080,ATL,ARI,0,0,johnj010,delgr001,3.06,4.44
2016,ATL201605100,ATL,PHI,0,0,wislm001,morga001,5.0,6.04
2016,ATL201605110,ATL,PHI,1,0,perew001,eickj001,6.04,3.65
2016,ATL201605120,ATL,PHI,0,1,grilj001,baila001,4.12,5.36
2016,ATL201605240,ATL,MIL,0,0,norrb001,blazm001,5.1,5.66
2016,ATL201605250,ATL,MIL,0,0,kellc001,blazm001,5.82,5.66
2016,ATL201605260,ATL,MIL,2,0,wislm001,peraw001,5.0,4.86
2016,ATL201605270,ATL,MIA,0,0,kroli001,pheld001,3.18,2.28
2016,ATL201605280,ATL,MIA,0,0,oflae001,urenj001,6.91,6.13
2016,ATL201605290,ATL,MIA,0,0,tehej001,koeht001,3.21,4.33
2016,ATL201605300,ATL,SFN,0,0,foltm001,samaj001,4.31,3.81
2016,ATL201605310,ATL,SFN,0,0,wislm001,peavj001,5.0,5.54
2016,ATL201606010,ATL,SFN,0,0,withc001,law-d001,3.58,2.13
2016,ATL201606020,ATL,SFN,0,0,blaia001,bumgm001,7.59,2.74
2016,ATL201606100,ATL,CHN,0,0,norrb001,hammj002,5.1,3.83
2016,ATL201606110,ATL,CHN,0,1,wislm001,arrij001,5.0,3.1
2016,ATL201606120,ATL,CHN,1,1,gantj002,lestj001,4.86,2.44
2016,ATL201606130,ATL,CIN,2,3,vizca001,ohler001,4.42,4.66
2016,ATL201606140,ATL,CIN,0,3,tehej001,finnb001,3.21,3.98
2016,ATL201606150,ATL,CIN,1,0,ogana001,simoa001,3.94,9.36
2016,ATL201606160,ATL,CIN,0,1,wislm001,strad003,5.0,3.76
2016,ATL201606230,ATL,NYN,0,0,johnj010,reeda001,3.06,1.97
2016,ATL201606240,ATL,NYN,0,0,blaia001,roblh001,7.59,3.48
2016,ATL201606250,ATL,NYN,0,0,alvad001,reeda001,5.06,1.97
2016,ATL201606260,ATL,NYN,1,0,norrb001,colob001,5.1,3.43
2016,ATL201606270,ATL,CLE,0,1,jenkt001,bauet001,5.88,4.26
2016,ATL201606280,ATL,CLE,0,1,vizca001,klubc001,4.42,3.14
2016,ATL201606290,ATL,CLE,0,0,delaj003,salad001,4.88,3.87
2016,ATL201606300,ATL,MIA,0,0,alvad001,chenw001,5.06,4.96
2016,ATL201607010,ATL,MIA,0,3,kellc001,wittn001,5.82,3.14
2016,ATL201607020,ATL,MIA,2,0,harrl002,fernj003,4.21,2.86
2016,ATL201607030,ATL,MIA,0,0,wislm001,conla001,5.0,3.85
2016,ATL201607150,ATL,COL,0,1,harrl002,delaj001,4.21,5.51
2016,ATL201607160,ATL,COL,0,0,johnj010,logab001,3.06,3.69
2016,ATL201607170,ATL,COL,0,0,johnj010,germg001,3.06,5.31
2016,ATL201607280,ATL,PHI,0,5,wislm001,nolaa001,5.0,4.78
2016,ATL201607290,ATL,PHI,0,0,jenkt001,velav001,5.88,
2016,ATL201607300,ATL,PHI,0,0,tehej001,hellj001,3.21,3.71
2016,ATL201607310,ATL,PHI,0,0,cabrm003,baila001,2.82,5.36
2016,ATL201608020,ATL,PIT,0,0,foltm001,coleg001,4.31,3.88
2016,ATL201608030,ATL,PIT,0,4,whalr001,lockj001,6.57,5.44
2016,ATL201608040,ATL,PIT,0,0,cervh001,rivef001,3.53,
2016,ATL201608160,ATL,MIN,0,1,delaj003,sante001,4.88,3.38
2016,ATL201608170,ATL,MIN,0,2,oflae001,gibsk002,6.91,5.07
2016,ATL201608180,ATL,WAS,0,2,whalr001,loper003,6.57,4.91
2016,ATL201608190,ATL,WAS,0,1,johnj010,glovk001,3.06,5.03
2016,ATL201608200,ATL,WAS,0,0,jenkt001,schem001,5.88,2.96
2016,ATL201608210,ATL,WAS,0,0,ramij004,kells001,,2.64
2016,ATL201608300,ATL,SDN,0,0,tehej001,jacke001,3.21,5.89
2016,ATL201608310,ATL,SDN,1,0,wislm001,clemp002,5.0,4.04
2016,ATL201609010,ATL,SDN,0,0,foltm001,cosaj001,4.31,6.0
2016,ATL201609090,ATL,NYN,0,0,cabrm003,roblh001,2.82,3.48
2016,ATL201609100,ATL,NYN,1,2,withc001,goede001,3.58,4.54
2016,ATL201609110,ATL,NYN,0,1,perew001,lugos001,6.04,2.67
2016,ATL201609120,ATL,MIA,1,0,roe-c001,ellib001,3.64,2.45
2016,ATL201609130,ATL,MIA,2,0,wislm001,nicoj001,5.0,4.99
2016,ATL201609140,ATL,MIA,0,1,tehej001,fernj003,3.21,2.86
2016,ATL201609160,ATL,WAS,0,2,gantj002,schem001,4.86,2.96
2016,ATL201609170,ATL,WAS,1,1,collj001,gonzg003,3.7,4.57
2016,ATL201609180,ATL,WAS,0,0,wislm001,rossj002,5.0,3.43
2016,ATL201609270,ATL,PHI,0,4,cabrm003,hernd002,2.82,3.84
2016,ATL201609280,ATL,PHI,0,0,foltm001,morga001,4.31,6.04
2016,ATL201609290,ATL,PHI,0,0,cabrm003,gomej002,2.82,4.85
2016,ATL201609300,ATL,DET,0,3,wislm001,norrd002,5.0,3.38
2016,ATL201610010,ATL,DET,0,0,blaia001,zimmj003,7.59,4.87
2016,ATL201610020,ATL,DET,1,0,tehej001,verlj001,3.21,3.04
2016,BAL201604040,BAL,MIN,0,0,britz001,jepsk001,,5.98
2016,BAL201604060,BAL,MIN,0,0,gally001,gibsk002,5.42,5.07
2016,BAL201604070,BAL,MIN,0,1,jimeu001,hughp001,5.44,5.95
2016,BAL201604080,BAL,TBA,0,1,tillc001,archc001,3.77,4.02
2016,BAL201604100,BAL,TBA,0,0,bracb001,odorj001,2.05,3.69
2016,BAL201604190,BAL,TOR,0,0,wrigm001,strom001,5.79,4.37
2016,BAL201604200,BAL,TOR,3,0,givem001,biagj001,3.13,3.06
2016,BAL201604210,BAL,TOR,1,2,odayd001,cecib001,3.77,3.93
2016,BAL201604280,BAL,CHA,1,2,givem001,dankj001,3.13,7.25
2016,BAL201604290,BAL,CHA,0,0,bracb001,rodoc001,2.05,4.04
2016,BAL201604300,BAL,CHA,1,0,britz001,jonen001,,2.29
2016,BAL201605010,BAL,CHA,0,0,jimeu001,salec001,5.44,3.34
2016,BAL201605030,BAL,NYA,0,0,tillc001,sevel001,3.77,5.83
2016,BAL201605040,BAL,NYA,0,0,wilst004,sabac001,5.27,3.91
2016,BAL201605050,BAL,NYA,0,0,britz001,barbj001,,
2016,BAL201605071,BAL,OAK,0,0,wrigm001,hillr001,5.79,2.12
2016,BAL201605072,BAL,OAK,0,0,jimeu001,hahnj001,5.44,6.02
2016,BAL201605080,BAL,OAK,2,3,tillc001,gravk001,3.77,4.11
2016,BAL201605120,BAL,DET,0,1,worlv001,wilsj004,3.53,4.14
2016,BAL201605130,BAL,DET,0,0,tillc001,verlj001,3.77,3.04
2016,BAL201605140,BAL,DET,0,0,wrigm001,sanca004,5.79,5.87
2016,BAL201605150,BAL,DET,3,1,odayd001,saupw001,3.77,7.45
2016,BAL201605170,BAL,SEA,0,2,jimeu001,milew001,5.44,5.37
2016,BAL201605180,BAL,SEA,0,0,tillc001,walkt004,3.77,4.22
2016,BAL201605190,BAL,SEA,0,1,wilst004,karnn001,5.27,
2016,BAL201605300,BAL,BOS,0,1,wilst004,wrigs001,5.27,3.33
2016,BAL201605310,BAL,BOS,0,2,gausk001,rodre004,3.61,4.71
2016,BAL201606010,BAL,BOS,4,1,bracb001,buchc001,2.05,4.78
2016,BAL201606020,BAL,BOS,0,0,givem001,rossr002,3.13,3.25
2016,BAL201606030,BAL,NYA,0,0,givem001,betad001,3.13,3.08
2016,BAL201606040,BAL,NYA,0,0,wilst004,novai001,5.27,4.17
2016,BAL201606050,BAL,NYA,0,0,mcfat001,betad001,6.93,3.08
2016,BAL201606060,BAL,KCA,0,0,wrigm001,duffd001,5.79,3.51
2016,BAL201606070,BAL,KCA,4,0,jimeu001,venty001,5.44,4.45
2016,BAL201606080,BAL,KCA,0,0,tillc001,volqe001,3.77,5.37
2016,BAL201606170,BAL,TOR,1,3,wrigm001,sanca006,5.79,3.0
2016,BAL201606180,BAL,TOR,2,0,gally001,dickr001,5.42,4.46
2016,BAL201606190,BAL,TOR,3,0,tillc001,strom001,3.77,4.37
2016,BAL201606210,BAL,SDN,0,1,givem001,quack001,3.13,3.92
2016,BAL201606220,BAL,SDN,0,1,jimeu001,johne003,5.44,8.33
2016,BAL201606240,BAL,TBA,0,3,tolla001,moorm003,5.79,4.08
2016,BAL201606251,BAL,TBA,0,0,gausk001,andrm001,3.61,4.37
2016,BAL201606252,BAL,TBA,0,1,mcfat001,ramie004,6.93,3.77
2016,BAL201606260,BAL,TBA,4,0,wilst004,smyld001,5.27,4.88
2016,BAL201607080,BAL,ANA,1,2,jimeu001,shoem001,5.44,3.88
2016,BAL201607090,BAL,ANA,0,0,bracb001,smitj002,2.05,3.46
2016,BAL201607100,BAL,ANA,0,1,tillc001,linct001,3.77,9.16
2016,BAL201607220,BAL,CLE,3,0,bundd001,bauet001,4.02,4.26
2016,BAL201607230,BAL,CLE,3,0,gausk001,tomlj001,3.61,4.4
2016,BAL201607240,BAL,CLE,0,0,odayd001,allec002,3.77,2.51
2016,BAL201607250,BAL,COL,0,0,roe-c001,lylej001,3.64,5.83
2016,BAL201607260,BAL,COL,0,0,tillc001,bettc001,3.77,4.79
2016,BAL201607270,BAL,COL,0,0,bundd001,grayj003,4.02,4.61
2016,BAL201608020,BAL,TEX,0,0,bundd001,darvy001,4.02,3.41
2016,BAL201608030,BAL,TEX,3,1,gausk001,hamec001,3.61,3.32
2016,BAL201608040,BAL,TEX,0,0,milew001,grifa002,5.37,5.07
2016,BAL201608160,BAL,BOS,0,0,bracb001,ziegb001,2.05,2.25
2016,BAL201608170,BAL,BOS,0,0,bundd001,pricd001,4.02,3.99
2016,BAL201608180,BAL,HOU,3,0,gausk001,musgj001,3.61,4.06
2016,BAL201608190,BAL,HOU,5,1,jimeu001,devec001,5.44,2.16
2016,BAL201608200,BAL,HOU,0,2,tillc001,fierm001,3.77,4.48
2016,BAL201608210,BAL,HOU,0,0,gally001,keucd001,5.42,4.55
2016,BAL201608220,BAL,WAS,0,1,bundd001,colea002,4.02,5.17
2016,BAL201608230,BAL,WAS,1,0,gausk001,loper003,3.61,4.91
2016,BAL201608290,BAL,TOR,0,0,milew001,estrm001,5.37,3.48
2016,BAL201608300,BAL,TOR,0,0,bracb001,grilj001,2.05,4.12
2016,BAL201608310,BAL,TOR,0,3,gally001,sanca006,5.42,3.0
2016,BAL201609020,BAL,NYA,0,0,bundd001,greec003,4.02,4.73
2016,BAL201609030,BAL,NYA,0,0,gausk001,sabac001,3.61,3.91
2016,BAL201609040,BAL,NYA,0,3,milew001,sevel001,5.37,5.83
2016,BAL201609150,BAL,TBA,4,3,gally001,boxbb001,5.42,4.81
2016,BAL201609160,BAL,TBA,0,2,bracb001,boxbb001,2.05,4.81
2016,BAL201609170,BAL,TBA,1,0,tillc001,andrm001,3.77,4.37
2016,BAL201609180,BAL,TBA,0,0,bracb001,gartr001,2.05,4.35
2016,BAL201609190,BAL,BOS,0,0,bundd001,porcr001,4.02,3.15
2016,BAL201609200,BAL,BOS,0,0,gausk001,rodre004,3.61,4.71
2016,BAL201609210,BAL,BOS,0,0,jimeu001,buchc001,5.44,4.78
2016,BAL201609220,BAL,BOS,0,1,worlv001,pricd001,3.53,3.99
2016,BAL201609230,BAL,ARI,0,1,drako001,kochm001,4.0,2.0
2016,BAL201609240,BAL,ARI,1,0,milew001,ray-r002,5.37,4.9
2016,BAL201609250,BAL,ARI,0,0,bundd001,shipb001,4.02,5.27
2016,BOS201604110,BOS,BAL,3,0,kimbc001,bracb001,3.4,2.05
2016,BOS201604120,BOS,BAL,2,0,buchc001,wrigm001,4.78,5.79
2016,BOS201604130,BOS,BAL,0,0,kellj001,jimeu001,5.18,5.44
2016,BOS201604150,BOS,TOR,3,0,porcr001,dickr001,3.15,4.46
2016,BOS201604160,BOS,TOR,0,1,pricd001,estrm001,3.99,3.48
2016,BOS201604170,BOS,TOR,0,2,wrigs001,sanca006,3.33,3.0
2016,BOS201604180,BOS,TOR,0,0,uehak001,happj001,3.45,3.18
2016,BOS201604190,BOS,TBA,0,0,barnm001,ramie004,4.05,3.77
2016,BOS201604200,BOS,TBA,3,0,porcr001,archc001,3.15,4.02
2016,BOS201604210,BOS,TBA,4,1,cuevw001,ramie004,3.6,3.77
2016,BOS201604270,BOS,ATL,2,0,wrigs001,norrb001,3.33,5.1
2016,BOS201604280,BOS,ATL,1,0,buchc001,chacj001,4.78,4.81
2016,BOS201604290,BOS,NYA,0,0,uehak001,betad001,3.45,3.08
2016,BOS201604300,BOS,NYA,0,0,porcr001,pinem001,3.15,4.82
2016,BOS201605010,BOS,NYA,1,0,pricd001,novai001,3.99,4.17
2016,BOS201605090,BOS,OAK,0,1,buchc001,grays001,4.78,5.69
2016,BOS201605100,BOS,OAK,3,0,osuls001,manas001,6.75,3.86
2016,BOS201605110,BOS,OAK,0,0,porcr001,surke001,3.15,6.98
2016,BOS201605120,BOS,HOU,2,0,pricd001,keucd001,3.99,4.55
2016,BOS201605130,BOS,HOU,0,1,barnm001,felds001,4.05,3.97
2016,BOS201605140,BOS,HOU,2,1,uehak001,felim001,3.45,4.43
2016,BOS201605150,BOS,HOU,2,0,hembh001,felds001,2.65,3.97
2016,BOS201605200,BOS,CLE,1,0,buchc001,klubc001,4.78,3.14
2016,BOS201605210,BOS,CLE,0,0,kellj001,bauet001,5.18,4.26
2016,BOS201605220,BOS,CLE,2,0,porcr001,salad001,3.15,3.87
2016,BOS201605240,BOS,COL,2,0,pricd001,delaj001,3.99,5.51
