game_id,player_id,is_home,batting_order,field_pos_code,field_pos,event
OAK201604040,eatoa002,0,0,1,P,start
OAK201604040,rollj001,0,0,2,C,start
OAK201604040,abrej003,0,0,3,1B,start
OAK201604040,frazt001,0,0,4,2B,start
OAK201604040,cabrm002,0,0,5,3B,start
OAK201604040,garca003,0,0,6,SS,start
OAK201604040,lawrb002,0,0,7,LF,start
OAK201604040,navad001,0,0,8,CF,start
OAK201604040,jacka001,0,0,9,RF,start
OAK201604040,salec001,0,0,0,0,start
OAK201604040,burnb002,0,1,1,P,start
OAK201604040,lowrj001,0,1,2,C,start
OAK201604040,reddj001,0,1,3,1B,start
OAK201604040,valed001,0,1,4,2B,start
OAK201604040,davik003,0,1,5,3B,start
OAK201604040,butlb003,0,1,6,SS,start
OAK201604040,canhm001,0,1,7,LF,start
OAK201604040,vogts001,0,1,8,CF,start
OAK201604040,semim001,0,1,9,RF,start
OAK201604040,hillr001,0,1,0,0,start
OAK201604040,rodrf004,0,1,0,0,sub
OAK201604040,dullr001,0,1,0,0,sub
OAK201604040,crisc001,0,1,6,SS,sub
OAK201604040,axfoj001,0,1,0,0,sub
OAK201604040,madsr001,0,1,0,0,sub
OAK201604040,petrj001,0,0,0,0,sub
OAK201604040,dukez001,0,0,0,0,sub
OAK201604040,jonen001,0,0,0,0,sub
OAK201604040,dools001,0,1,0,0,sub
OAK201604040,robed002,0,0,0,0,sub
OAK201604040,coghc001,0,1,7,LF,sub
OAK201604040,alony001,0,1,9,RF,sub
OAK201604050,eatoa002,0,0,1,P,start
OAK201604050,rollj001,0,0,2,C,start
OAK201604050,abrej003,0,0,3,1B,start
OAK201604050,frazt001,0,0,4,2B,start
OAK201604050,cabrm002,0,0,5,3B,start
OAK201604050,garca003,0,0,6,SS,start
OAK201604050,lawrb002,0,0,7,LF,start
OAK201604050,avila001,0,0,8,CF,start
OAK201604050,jacka001,0,0,9,RF,start
OAK201604050,quinj001,0,0,0,0,start
OAK201604050,crisc001,0,1,1,P,start
OAK201604050,lowrj001,0,1,2,C,start
OAK201604050,reddj001,0,1,3,1B,start
OAK201604050,valed001,0,1,4,2B,start
OAK201604050,davik003,0,1,5,3B,start
OAK201604050,butlb003,0,1,6,SS,start
OAK201604050,phegj001,0,1,7,LF,start
OAK201604050,alony001,0,1,8,CF,start
OAK201604050,semim001,0,1,9,RF,start
OAK201604050,bassc001,0,1,0,0,start
OAK201604050,rzepm001,0,1,0,0,sub
OAK201604050,hendl001,0,1,0,0,sub
OAK201604050,albem001,0,0,0,0,sub
OAK201604050,vogts001,0,1,7,LF,sub
OAK201604050,vogts001,0,1,7,LF,sub
OAK201604050,dukez001,0,0,0,0,sub
OAK201604050,jonen001,0,0,0,0,sub
OAK201604050,coghc001,0,1,9,RF,sub
OAK201604050,lowrj001,0,1,2,C,sub
OAK201604050,coghc001,0,1,9,RF,sub
OAK201604050,dools001,0,1,0,0,sub
OAK201604050,dullr001,0,1,0,0,sub
OAK201604050,robed002,0,0,0,0,sub
OAK201604060,eatoa002,0,0,1,P,start
OAK201604060,rollj001,0,0,2,C,start
OAK201604060,abrej003,0,0,3,1B,start
OAK201604060,frazt001,0,0,4,2B,start
OAK201604060,cabrm002,0,0,5,3B,start
OAK201604060,garca003,0,0,6,SS,start
OAK201604060,lawrb002,0,0,7,LF,start
OAK201604060,avila001,0,0,8,CF,start
OAK201604060,jacka001,0,0,9,RF,start
OAK201604060,rodoc001,0,0,0,0,start
OAK201604060,burnb002,0,1,1,P,start
OAK201604060,davik003,0,1,2,C,start
OAK201604060,lowrj001,0,1,3,1B,start
OAK201604060,valed001,0,1,4,2B,start
OAK201604060,butlb003,0,1,5,3B,start
OAK201604060,phegj001,0,1,6,SS,start
OAK201604060,canhm001,0,1,7,LF,start
OAK201604060,alony001,0,1,8,CF,start
OAK201604060,semim001,0,1,9,RF,start
OAK201604060,grays001,0,1,0,0,start
OAK201604060,reddj001,0,1,2,C,sub
OAK201604060,canhm001,0,1,7,LF,sub
OAK201604060,axfoj001,0,1,0,0,sub
OAK201604060,salat001,0,0,3,1B,sub
OAK201604060,salat001,0,0,3,1B,sub
OAK201604060,petrj001,0,0,0,0,sub
OAK201604060,crisc001,0,1,5,3B,sub
OAK201604060,madsr001,0,1,0,0,sub
OAK201604060,shucj001,0,0,5,3B,sub
OAK201604070,eatoa002,0,0,1,P,start
OAK201604070,cabrm002,0,0,2,C,start
OAK201604070,abrej003,0,0,3,1B,start
OAK201604070,frazt001,0,0,4,2B,start
OAK201604070,garca003,0,0,5,3B,start
OAK201604070,shucj001,0,0,6,SS,start
OAK201604070,lawrb002,0,0,7,LF,start
OAK201604070,navad001,0,0,8,CF,start
OAK201604070,salat001,0,0,9,RF,start
OAK201604070,latom001,0,0,0,0,start
OAK201604070,burnb002,0,1,1,P,start
OAK201604070,lowrj001,0,1,2,C,start
OAK201604070,reddj001,0,1,3,1B,start
OAK201604070,valed001,0,1,4,2B,start
OAK201604070,vogts001,0,1,5,3B,start
OAK201604070,coghc001,0,1,6,SS,start
OAK201604070,alony001,0,1,7,LF,start
OAK201604070,semim001,0,1,8,CF,start
OAK201604070,crisc001,0,1,9,RF,start
OAK201604070,gravk001,0,1,0,0,start
OAK201604070,rodrf004,0,1,0,0,sub
OAK201604070,dukez001,0,0,0,0,sub
OAK201604070,canhm001,0,1,7,LF,sub
OAK201604070,albem001,0,0,0,0,sub
OAK201604070,lamba001,0,1,8,CF,sub
OAK201604070,lowrj001,0,1,2,C,sub
OAK201604070,canhm001,0,1,7,LF,sub
OAK201604070,rzepm001,0,1,8,CF,sub
OAK201604070,dullr001,0,1,8,CF,sub
OAK201604070,jonen001,0,0,0,0,sub
OAK201604070,hendl001,0,1,8,CF,sub
OAK201604070,jacka001,0,0,5,3B,sub
OAK201604070,eatoa002,0,0,1,P,sub
OAK201604070,jacka001,0,0,5,3B,sub
OAK201604070,putnz001,0,0,0,0,sub
OAK201604070,davik003,0,1,8,CF,sub
OAK201604110,escoy001,0,0,1,P,start
OAK201604110,navad002,0,0,2,C,start
OAK201604110,troum001,0,0,3,1B,start
OAK201604110,pujoa001,0,0,4,2B,start
OAK201604110,calhk001,0,0,5,3B,start
OAK201604110,cronc002,0,0,6,SS,start
OAK201604110,simma001,0,0,7,LF,start
OAK201604110,perec003,0,0,8,CF,start
OAK201604110,pennc001,0,0,9,RF,start
OAK201604110,tropn001,0,0,0,0,start
OAK201604110,crisc001,0,1,1,P,start
OAK201604110,coghc001,0,1,2,C,start
OAK201604110,reddj001,0,1,3,1B,start
OAK201604110,valed001,0,1,4,2B,start
OAK201604110,vogts001,0,1,5,3B,start
OAK201604110,lowrj001,0,1,6,SS,start
OAK201604110,davik003,0,1,7,LF,start
OAK201604110,alony001,0,1,8,CF,start
OAK201604110,semim001,0,1,9,RF,start
OAK201604110,grays001,0,1,0,0,start
OAK201604110,salaf001,0,0,0,0,sub
OAK201604110,dullr001,0,1,0,0,sub
OAK201604110,gentc001,0,0,2,C,sub
OAK201604110,gentc001,0,0,2,C,sub
OAK201604110,alvaj003,0,0,0,0,sub
OAK201604110,butlb003,0,1,2,C,sub
OAK201604110,hendl001,0,1,0,0,sub
OAK201604110,smitj002,0,0,0,0,sub
OAK201604110,streh001,0,0,0,0,sub
OAK201604120,escoy001,0,0,1,P,start
OAK201604120,navad002,0,0,2,C,start
OAK201604120,troum001,0,0,3,1B,start
OAK201604120,pujoa001,0,0,4,2B,start
OAK201604120,calhk001,0,0,5,3B,start
OAK201604120,simma001,0,0,6,SS,start
OAK201604120,choij001,0,0,7,LF,start
OAK201604120,sotog001,0,0,8,CF,start
OAK201604120,giavj001,0,0,9,RF,start
OAK201604120,santh001,0,0,0,0,start
OAK201604120,burnb002,0,1,1,P,start
OAK201604120,phegj001,0,1,2,C,start
OAK201604120,reddj001,0,1,3,1B,start
OAK201604120,valed001,0,1,4,2B,start
OAK201604120,butlb003,0,1,5,3B,start
OAK201604120,davik003,0,1,6,SS,start
OAK201604120,lowrj001,0,1,7,LF,start
OAK201604120,canhm001,0,1,8,CF,start
OAK201604120,semim001,0,1,9,RF,start
OAK201604120,gravk001,0,1,0,0,start
OAK201604120,axfoj001,0,1,0,0,sub
OAK201604120,alony001,0,1,8,CF,sub
OAK201604120,madsr001,0,1,0,0,sub
OAK201604120,pennc001,0,0,4,2B,sub
OAK201604120,pennc001,0,0,4,2B,sub
OAK201604120,morim002,0,0,0,0,sub
OAK201604120,crisc001,0,1,6,SS,sub
OAK201604120,dools001,0,1,0,0,sub
OAK201604120,cronc002,0,0,7,LF,sub
OAK201604120,gentc001,0,0,7,LF,sub
OAK201604120,perec003,0,0,2,C,sub
OAK201604120,streh001,0,0,2,C,sub
OAK201604120,gentc001,0,0,7,LF,sub
OAK201604120,vogts001,0,1,8,CF,sub
OAK201604130,escoy001,0,0,1,P,start
OAK201604130,gentc001,0,0,2,C,start
OAK201604130,troum001,0,0,3,1B,start
OAK201604130,pujoa001,0,0,4,2B,start
OAK201604130,cronc002,0,0,5,3B,start
OAK201604130,calhk001,0,0,6,SS,start
OAK201604130,simma001,0,0,7,LF,start
OAK201604130,perec003,0,0,8,CF,start
OAK201604130,giavj001,0,0,9,RF,start
OAK201604130,shoem001,0,0,0,0,start
OAK201604130,burnb002,0,1,1,P,start
OAK201604130,crisc001,0,1,2,C,start
OAK201604130,reddj001,0,1,3,1B,start
OAK201604130,vogts001,0,1,4,2B,start
OAK201604130,valed001,0,1,5,3B,start
OAK201604130,coghc001,0,1,6,SS,start
OAK201604130,butlb003,0,1,7,LF,start
OAK201604130,alony001,0,1,8,CF,start
OAK201604130,semim001,0,1,9,RF,start
OAK201604130,surke001,0,1,0,0,start
OAK201604130,dullr001,0,1,0,0,sub
OAK201604130,rodrf004,0,1,0,0,sub
OAK201604130,mahlg001,0,0,0,0,sub
OAK201604130,lowrj001,0,1,6,SS,sub
OAK201604130,lowrj001,0,1,6,SS,sub
OAK201604130,pennc001,0,0,9,RF,sub
OAK201604130,salaf001,0,0,0,0,sub
OAK201604130,alvaj003,0,0,0,0,sub
OAK201604130,hendl001,0,1,0,0,sub
OAK201604130,choij001,0,0,4,2B,sub
OAK201604130,rzepm001,0,1,0,0,sub
OAK201604130,smitj002,0,0,0,0,sub
OAK201604150,escoa003,0,0,1,P,start
OAK201604150,infao001,0,0,2,C,start
OAK201604150,cainl001,0,0,3,1B,start
OAK201604150,hosme001,0,0,4,2B,start
OAK201604150,morak001,0,0,5,3B,start
OAK201604150,gorda001,0,0,6,SS,start
OAK201604150,peres002,0,0,7,LF,start
OAK201604150,coloc002,0,0,8,CF,start
OAK201604150,orlap001,0,0,9,RF,start
OAK201604150,volqe001,0,0,0,0,start
OAK201604150,crisc001,0,1,1,P,start
OAK201604150,coghc001,0,1,2,C,start
OAK201604150,reddj001,0,1,3,1B,start
OAK201604150,valed001,0,1,4,2B,start
OAK201604150,vogts001,0,1,5,3B,start
OAK201604150,lowrj001,0,1,6,SS,start
OAK201604150,davik003,0,1,7,LF,start
OAK201604150,alony001,0,1,8,CF,start
OAK201604150,semim001,0,1,9,RF,start
OAK201604150,hillr001,0,1,0,0,start
OAK201604150,rodrf004,0,1,0,0,sub
OAK201604150,rzepm001,0,1,0,0,sub
OAK201604150,herrk001,0,0,0,0,sub
OAK201604150,dullr001,0,1,0,0,sub
OAK201604150,sorij001,0,0,0,0,sub
OAK201604150,dools001,0,1,0,0,sub
OAK201604150,daviw001,0,0,0,0,sub
OAK201604160,escoa003,0,0,1,P,start
OAK201604160,mousm001,0,0,2,C,start
OAK201604160,cainl001,0,0,3,1B,start
OAK201604160,hosme001,0,0,4,2B,start
OAK201604160,morak001,0,0,5,3B,start
OAK201604160,gorda001,0,0,6,SS,start
OAK201604160,infao001,0,0,7,LF,start
OAK201604160,fuenr001,0,0,8,CF,start
OAK201604160,buted001,0,0,9,RF,start
OAK201604160,younc003,0,0,0,0,start
OAK201604160,burnb002,0,1,1,P,start
OAK201604160,semim001,0,1,2,C,start
OAK201604160,reddj001,0,1,3,1B,start
OAK201604160,valed001,0,1,4,2B,start
OAK201604160,vogts001,0,1,5,3B,start
OAK201604160,lowrj001,0,1,6,SS,start
OAK201604160,davik003,0,1,7,LF,start
OAK201604160,alony001,0,1,8,CF,start
OAK201604160,phegj001,0,1,9,RF,start
