game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,wp,lp,winner,loser,home_final_score,visiting_final_score
BOS202305010,BOS,TOR,2,0,wincj001,romaj004,BOS,TOR,6,5
BOS202305020,BOS,TOR,0,0,bleir001,swane001,BOS,TOR,7,6
BOS202305030,BOS,TOR,0,0,piven001,manoa001,BOS,TOR,8,3
BOS202305040,BOS,TOR,1,0,bellb002,gausk001,BOS,TOR,11,5
BOS202305120,BOS,SLN,0,2,helsr001,jansk001,SLN,BOS,6,8
BOS202305130,BOS,SLN,1,0,palla001,jansk001,SLN,BOS,3,4
BOS202305140,BOS,SLN,1,1,mikom001,klubc001,SLN,BOS,1,9
BOS202305150,BOS,SEA,0,0,kirbg001,houct001,SEA,BOS,1,10
BOS202305160,BOS,SEA,5,0,piven001,castl003,BOS,SEA,9,4
BOS202305170,BOS,SEA,3,0,bellb002,gonzm005,BOS,SEA,12,3
BOS202305300,BOS,CIN,0,0,liveb001,bellb002,CIN,BOS,8,9
BOS202305310,BOS,CIN,0,0,gibai001,wincj001,CIN,BOS,4,5
BOS202306010,BOS,CIN,0,0,martc007,hergk001,BOS,CIN,8,2
BOS202306031,BOS,TBA,0,0,klubc001,beekj001,BOS,TBA,8,5
BOS202306032,BOS,TBA,0,0,faucc001,jansk001,TBA,BOS,2,4
BOS202306040,BOS,TBA,0,0,bradt002,houct001,TBA,BOS,2,6
BOS202306050,BOS,TBA,0,0,mccls003,bellb002,TBA,BOS,1,4
BOS202306120,BOS,COL,0,0,bardd001,piven001,COL,BOS,3,4
BOS202306130,BOS,COL,0,0,bardd001,garzj001,COL,BOS,6,7
BOS202306140,BOS,COL,1,0,whitg002,gomba001,BOS,COL,6,3
BOS202306160,BOS,NYA,2,1,jacqj001,germd001,BOS,NYA,15,5
BOS202306181,BOS,NYA,0,2,piven001,kingm002,BOS,NYA,6,2
BOS202306182,BOS,NYA,0,1,bellb002,sevel001,BOS,NYA,4,1
BOS202306270,BOS,MIA,1,3,alcas001,whitg002,MIA,BOS,1,10
BOS202306280,BOS,MIA,0,0,garrb001,piven001,MIA,BOS,2,6
BOS202306290,BOS,MIA,0,0,narda001,bellb002,MIA,BOS,0,2
BOS202307040,BOS,TEX,1,0,dunnd001,ort-k001,TEX,BOS,2,6
BOS202307050,BOS,TEX,2,0,bellb002,grayj003,BOS,TEX,4,2
BOS202307060,BOS,TEX,1,0,wincj001,sborj002,BOS,TEX,10,6
BOS202307070,BOS,OAK,0,0,piven001,longs002,BOS,OAK,7,3
BOS202307080,BOS,OAK,3,0,paxtj001,pruia001,BOS,OAK,10,3
BOS202307090,BOS,OAK,1,1,martc007,waldk003,BOS,OAK,4,3
BOS202307210,BOS,NYN,1,0,hartg002,crawk001,NYN,BOS,4,5
BOS202307220,BOS,NYN,1,0,paxtj001,schem001,BOS,NYN,8,6
BOS202307230,BOS,NYN,1,0,murpc001,carrc003,BOS,NYN,6,1
BOS202307250,BOS,ATL,2,1,piven001,mortc002,BOS,ATL,7,1
BOS202307260,BOS,ATL,0,0,jacqj001,johnp001,BOS,ATL,5,3
BOS202308040,BOS,TOR,0,2,manoa001,paxtj001,TOR,BOS,3,7
BOS202308050,BOS,TOR,0,0,berrj001,bernb001,TOR,BOS,4,5
BOS202308060,BOS,TOR,0,0,bassc001,murpc001,TOR,BOS,1,13
BOS202308070,BOS,KCA,0,0,jansk001,hernc006,BOS,KCA,6,2
BOS202308080,BOS,KCA,0,0,singb001,crawk001,KCA,BOS,3,9
BOS202308090,BOS,KCA,0,0,piven001,lylej001,BOS,KCA,4,3
BOS202308100,BOS,KCA,0,0,paxtj001,marsa001,BOS,KCA,2,0
BOS202308110,BOS,DET,1,0,barrk002,skubt001,BOS,DET,5,2
BOS202308120,BOS,DET,0,0,mannm001,bellb002,DET,BOS,2,6
BOS202308130,BOS,DET,0,0,whitg002,rodre004,BOS,DET,6,3
BOS202308250,BOS,LAN,1,0,lynnl001,piven001,LAN,BOS,4,7
BOS202308260,BOS,LAN,1,1,bernb001,uriaj001,BOS,LAN,8,5
BOS202308270,BOS,LAN,0,0,stong001,houct001,LAN,BOS,4,7
BOS202308280,BOS,HOU,2,0,gravk001,barrk002,HOU,BOS,5,13
BOS202308290,BOS,HOU,0,2,franj006,bellb002,HOU,BOS,2,6
BOS202308300,BOS,HOU,0,0,valdf001,crawk001,HOU,BOS,4,7
BOS202309080,BOS,BAL,0,0,bradk001,houct001,BAL,BOS,2,11
BOS202309090,BOS,BAL,2,0,fujis001,salec001,BAL,BOS,12,13
BOS202309100,BOS,BAL,0,0,bellb002,rodrg003,BOS,BAL,7,3
BOS202309121,BOS,NYA,0,0,britj003,piven001,NYA,BOS,2,3
BOS202309122,BOS,NYA,1,0,rodoc001,wincj001,NYA,BOS,1,4
BOS202309141,BOS,NYA,1,0,houct001,kingm002,BOS,NYA,5,0
BOS202309142,BOS,NYA,2,0,peraw002,llovm001,NYA,BOS,5,8
BOS202309220,BOS,CHA,0,0,llovm001,crocg001,BOS,CHA,3,2
BOS202309230,BOS,CHA,0,0,bumma001,wincj001,CHA,BOS,0,1
BOS202309240,BOS,CHA,0,0,clevm001,crawk001,CHA,BOS,2,3
BOS202309260,BOS,TBA,0,3,efliz001,houct001,TBA,BOS,7,9
BOS202309270,BOS,TBA,0,0,glast001,bellb002,TBA,BOS,0,5
CHA202304030,CHA,SFN,0,0,desca001,kopem001,SFN,CHA,3,12
CHA202304050,CHA,SFN,2,0,ceasd001,webbl001,CHA,SFN,7,3
CHA202304060,CHA,SFN,0,3,junij001,lynnl001,SFN,CHA,6,16
CHA202304140,CHA,BAL,0,0,baumm001,loper003,BAL,CHA,3,6
CHA202304150,CHA,BAL,0,0,lambj003,gilll001,CHA,BAL,7,6
CHA202304160,CHA,BAL,4,0,baumm001,bumma001,BAL,CHA,4,8
CHA202304181,CHA,PHI,0,3,wheez001,lynnl001,PHI,CHA,4,7
CHA202304182,CHA,PHI,3,0,gioll001,faltb001,CHA,PHI,3,0
CHA202304190,CHA,PHI,2,1,walkt004,clevm001,PHI,CHA,2,5
CHA202304270,CHA,TBA,0,0,mccls003,ceasd001,TBA,CHA,5,14
CHA202304280,CHA,TBA,1,1,pochc001,gravk001,TBA,CHA,2,3
CHA202304290,CHA,TBA,0,0,chiry001,lynnl001,TBA,CHA,3,12
CHA202304300,CHA,TBA,1,0,bumma001,beekj001,CHA,TBA,12,9
CHA202305020,CHA,MIN,0,0,lambj003,thiec001,CHA,MIN,3,2
CHA202305030,CHA,MIN,3,0,santg001,jax-g001,CHA,MIN,6,4
CHA202305040,CHA,MIN,0,0,pagae001,coloa001,MIN,CHA,3,7
CHA202305120,CHA,HOU,0,0,franj006,kopem001,HOU,CHA,1,5
CHA202305130,CHA,HOU,0,0,kellj001,montr004,CHA,HOU,3,1
CHA202305140,CHA,HOU,0,3,browh001,gioll001,HOU,CHA,3,4
CHA202305160,CHA,CLE,0,0,lynnl001,biebs001,CHA,CLE,8,3
CHA202305170,CHA,CLE,0,1,clevm001,battp001,CHA,CLE,7,2
CHA202305180,CHA,CLE,0,0,sandn001,ceasd001,CLE,CHA,1,3
CHA202305190,CHA,KCA,0,0,kopem001,greiz001,CHA,KCA,2,0
CHA202305200,CHA,KCA,2,1,gioll001,lylej001,CHA,KCA,5,1
CHA202305210,CHA,KCA,0,0,lynnl001,castm003,CHA,KCA,5,2
CHA202305290,CHA,ANA,1,4,canng001,kopem001,ANA,CHA,4,6
CHA202305300,CHA,ANA,1,1,gioll001,andet002,CHA,ANA,7,3
CHA202305310,CHA,ANA,0,2,barrj003,lynnl001,ANA,CHA,5,12
CHA202306020,CHA,DET,0,0,middk001,olsor001,CHA,DET,3,0
CHA202306030,CHA,DET,0,0,loper003,cisnj001,CHA,DET,2,1
CHA202306040,CHA,DET,0,0,hendl001,langa001,CHA,DET,6,2
CHA202306090,CHA,MIA,0,0,hendl001,flord002,CHA,MIA,2,1
CHA202306100,CHA,MIA,0,0,okers001,kellj001,MIA,CHA,1,5
CHA202306110,CHA,MIA,0,0,hoeib001,gravk001,MIA,CHA,5,6
CHA202306190,CHA,TEX,0,1,heana001,bankt001,TEX,CHA,2,5
CHA202306200,CHA,TEX,2,0,gravk001,andeg002,CHA,TEX,7,6
CHA202306210,CHA,TEX,1,0,perem004,kopem001,TEX,CHA,3,6
CHA202306230,CHA,BOS,0,0,bellb002,gioll001,BOS,CHA,1,3
CHA202306240,CHA,BOS,0,0,gravk001,jansk001,CHA,BOS,5,4
CHA202306250,CHA,BOS,0,0,schoj002,crawk001,CHA,BOS,4,1
CHA202307040,CHA,TOR,0,0,pearn001,kellj001,TOR,CHA,3,4
CHA202307061,CHA,TOR,0,0,romaj004,bumma001,TOR,CHA,2,6
CHA202307062,CHA,TOR,0,0,jackj001,padin001,TOR,CHA,4,5
CHA202307070,CHA,SLN,0,0,middk001,leahk001,CHA,SLN,8,7
CHA202307080,CHA,SLN,0,0,mikom001,toust001,SLN,CHA,0,3
CHA202307090,CHA,SLN,0,0,romej002,middk001,SLN,CHA,3,4
CHA202307250,CHA,CHN,0,0,hendk001,kopem001,CHN,CHA,3,7
CHA202307260,CHA,CHN,2,0,assaj001,kellj001,CHN,CHA,7,10
CHA202307270,CHA,CLE,0,1,bibet001,ceasd001,CLE,CHA,3,6
CHA202307280,CHA,CLE,1,0,toust001,currx001,CHA,CLE,3,0
CHA202307290,CHA,CLE,1,0,clevm001,allel003,CHA,CLE,7,2
CHA202307300,CHA,CLE,0,0,civaa001,kopem001,CLE,CHA,0,5
CHA202308070,CHA,NYA,0,0,ceasd001,coleg001,CHA,NYA,5,1
CHA202308080,CHA,NYA,0,0,schmc002,toust001,NYA,CHA,1,7
CHA202308090,CHA,NYA,0,0,clevm001,sevel001,CHA,NYA,9,2
CHA202308110,CHA,MIL,2,1,willd004,lambj003,MIL,CHA,6,7
CHA202308120,CHA,MIL,0,0,woodb005,schoj002,MIL,CHA,2,3
CHA202308130,CHA,MIL,0,0,peraf001,ceasd001,MIL,CHA,3,7
CHA202308210,CHA,SEA,1,5,castl003,toust001,SEA,CHA,2,14
CHA202308220,CHA,SEA,1,0,topaj001,clevm001,SEA,CHA,3,6
CHA202308230,CHA,SEA,0,0,peras001,topaj001,CHA,SEA,5,4
CHA202308240,CHA,OAK,1,0,ercel001,lambj003,OAK,CHA,5,8
CHA202308250,CHA,OAK,0,0,nealz001,ceasd001,OAK,CHA,4,12
CHA202308260,CHA,OAK,1,0,toust001,searj001,CHA,OAK,6,2
CHA202308270,CHA,OAK,1,0,clevm001,blacp001,CHA,OAK,6,1
CHA202309010,CHA,DET,0,0,rodre004,toust001,DET,CHA,2,4
CHA202309020,CHA,DET,0,4,olsor001,clevm001,DET,CHA,0,10
CHA202309030,CHA,DET,2,0,skubt001,bumma001,DET,CHA,2,3
CHA202309121,CHA,KCA,5,0,ceasd001,singb001,CHA,KCA,6,2
CHA202309122,CHA,KCA,0,4,clart003,garcd003,KCA,CHA,10,11
CHA202309130,CHA,KCA,0,0,marsa001,clevm001,KCA,CHA,1,7
CHA202309140,CHA,MIN,0,0,maedk001,urenj001,MIN,CHA,2,10
CHA202309150,CHA,MIN,0,0,oberb002,schoj002,MIN,CHA,2,10
CHA202309160,CHA,MIN,5,1,toust001,lopep002,CHA,MIN,7,6
CHA202309170,CHA,MIN,0,0,grays001,ceasd001,MIN,CHA,0,4
CHA202309260,CHA,ARI,3,0,nelsr003,urenj001,ARI,CHA,4,15
CHA202309270,CHA,ARI,0,0,pfaab001,patil001,ARI,CHA,0,3
CHA202309280,CHA,ARI,0,0,bankt001,jarvb001,CHA,ARI,3,1
CHA202309290,CHA,SDN,0,0,martn002,ceasd001,SDN,CHA,2,3
CHA202309300,CHA,SDN,0,4,wachm001,clevm001,SDN,CHA,1,6
CHA202310010,CHA,SDN,0,0,hillr001,crond001,SDN,CHA,1,2
CHN202303300,CHN,MIL,0,0,strom001,burnc002,CHN,MIL,4,0
CHN202304010,CHN,MIL,0,0,strzp001,assaj001,MIL,CHN,1,3
CHN202304020,CHN,MIL,1,0,lauee001,tailj001,MIL,CHN,5,9
CHN202304070,CHN,TEX,0,0,strom001,eovan001,CHN,TEX,2,0
CHN202304080,CHN,TEX,1,0,steej002,perem004,CHN,TEX,10,3
CHN202304090,CHN,TEX,0,0,grayj003,tailj001,TEX,CHN,2,8
CHN202304100,CHN,SEA,0,0,thomk002,brasm001,CHN,SEA,3,2
CHN202304110,CHN,SEA,0,2,ruckm001,flexc001,CHN,SEA,14,9
CHN202304120,CHN,SEA,1,0,gilbl002,strom001,SEA,CHN,2,5
CHN202304200,CHN,LAN,0,0,fergc001,fulmm001,LAN,CHN,2,6
CHN202304210,CHN,LAN,2,0,smyld001,uriaj001,CHN,LAN,13,0
CHN202304220,CHN,LAN,1,1,may-d003,wesnh001,LAN,CHN,4,9
CHN202304230,CHN,LAN,2,0,kersc001,strom001,LAN,CHN,3,7
CHN202304250,CHN,SDN,0,0,steej002,snelb001,CHN,SDN,6,0
CHN202304260,CHN,SDN,0,0,martn002,hughb002,SDN,CHN,3,5
CHN202304270,CHN,SDN,0,0,wesnh001,lugos001,CHN,SDN,5,2
CHN202305050,CHN,MIA,1,0,steej002,cabre003,CHN,MIA,4,1
CHN202305060,CHN,MIA,0,1,thomk002,puk-a001,CHN,MIA,4,2
CHN202305070,CHN,MIA,0,0,okers001,alzoa001,MIA,CHN,4,5
CHN202305080,CHN,SLN,0,0,cabrg001,strom001,SLN,CHN,1,3
CHN202305090,CHN,SLN,1,1,strac001,assaj001,SLN,CHN,4,6
CHN202305100,CHN,SLN,0,1,steej002,montj004,CHN,SLN,10,4
CHN202305230,CHN,NYN,0,0,smyld001,megit002,CHN,NYN,7,2
CHN202305240,CHN,NYN,0,0,strom001,sengk001,CHN,NYN,4,2
CHN202305250,CHN,NYN,1,1,carrc003,hendk001,NYN,CHN,1,10
CHN202305260,CHN,CIN,0,2,greeh001,steej002,CIN,CHN,0,9
CHN202305270,CHN,CIN,1,0,farmb001,fulmm001,CIN,CHN,5,8
CHN202305280,CHN,CIN,0,0,ashcg001,smyld001,CIN,CHN,5,8
CHN202305290,CHN,TBA,0,0,strom001,bradt002,CHN,TBA,1,0
CHN202305300,CHN,TBA,1,0,merrj001,mccls003,CHN,TBA,2,1
CHN202305310,CHN,TBA,2,0,pochc001,leitm002,TBA,CHN,3,4
CHN202306130,CHN,PIT,3,1,tailj001,ortil003,CHN,PIT,11,3
CHN202306140,CHN,PIT,1,3,smyld001,contr001,CHN,PIT,10,6
CHN202306150,CHN,PIT,0,0,strom001,oviej001,CHN,PIT,7,2
CHN202306160,CHN,BAL,0,0,hendk001,irvic001,CHN,BAL,10,3
CHN202306170,CHN,BAL,0,0,steej002,gibsk002,CHN,BAL,3,2
CHN202306180,CHN,BAL,1,0,kremd001,tailj001,BAL,CHN,3,6
CHN202306270,CHN,PHI,0,1,suarr001,tailj001,PHI,CHN,1,5
CHN202306280,CHN,PHI,0,0,nolaa001,smyld001,PHI,CHN,5,8
CHN202306290,CHN,PHI,0,1,walkt004,hendk001,PHI,CHN,1,3
CHN202306300,CHN,CLE,0,0,steej002,quanc001,CHN,CLE,10,1
CHN202307010,CHN,CLE,0,0,bibet001,strom001,CLE,CHN,0,6
CHN202307020,CHN,CLE,0,0,hents001,alzoa001,CLE,CHN,6,8
CHN202307140,CHN,BOS,0,0,bellb002,hendk001,BOS,CHN,3,8
CHN202307150,CHN,BOS,0,0,strom001,paxtj001,CHN,BOS,10,4
CHN202307160,CHN,BOS,0,1,crawk001,steej002,BOS,CHN,5,11
CHN202307170,CHN,WAS,0,2,gorem001,smyld001,WAS,CHN,5,7
CHN202307180,CHN,WAS,0,1,fulmm001,willa004,CHN,WAS,17,3
CHN202307190,CHN,WAS,1,0,merrj001,thomm005,CHN,WAS,8,3
CHN202307200,CHN,SLN,0,1,matzs001,strom001,SLN,CHN,2,7
CHN202307210,CHN,SLN,0,0,steej002,flahj002,CHN,SLN,4,3
CHN202307220,CHN,SLN,0,1,paled001,thomz002,CHN,SLN,8,6
CHN202307230,CHN,SLN,3,0,tailj001,montj004,CHN,SLN,7,2
CHN202307310,CHN,CIN,0,0,farmb001,strom001,CIN,CHN,5,6
CHN202308010,CHN,CIN,5,0,steej002,liveb001,CHN,CIN,20,9
CHN202308020,CHN,CIN,0,2,fulmm001,farmb001,CHN,CIN,16,6
CHN202308030,CHN,CIN,1,1,tailj001,weavl001,CHN,CIN,5,3
CHN202308040,CHN,ATL,0,0,friem001,hendk001,ATL,CHN,0,8
CHN202308050,CHN,ATL,6,0,fulmm001,eldeb001,CHN,ATL,8,6
CHN202308060,CHN,ATL,0,0,steej002,mortc002,CHN,ATL,6,4
CHN202308150,CHN,CHA,2,1,ramsl001,merrj001,CHA,CHN,3,5
CHN202308160,CHN,CHA,0,0,smyld001,santg001,CHN,CHA,4,3
CHN202308180,CHN,KCA,0,0,ragac001,tailj001,KCA,CHN,3,4
CHN202308190,CHN,KCA,3,0,steej002,singb001,CHN,KCA,6,4
CHN202308200,CHN,KCA,2,1,hendk001,lylej001,CHN,KCA,4,3
CHN202308280,CHN,MIL,1,5,milew001,tailj001,MIL,CHN,2,6
CHN202308290,CHN,MIL,1,0,steej002,burnc002,CHN,MIL,1,0
CHN202308300,CHN,MIL,2,0,alzoa001,payaj001,CHN,MIL,3,2
CHN202309040,CHN,SFN,0,0,steej002,webbl001,CHN,SFN,5,0
CHN202309050,CHN,SFN,0,1,smyld001,jackl001,CHN,SFN,11,8
CHN202309060,CHN,SFN,3,0,wickj001,wooda002,CHN,SFN,8,2
CHN202309070,CHN,ARI,0,1,nelsr003,assaj001,ARI,CHN,2,6
CHN202309080,CHN,ARI,0,0,gallz001,cuasj001,ARI,CHN,0,1
CHN202309090,CHN,ARI,0,0,ginkk001,paled001,ARI,CHN,2,3
CHN202309100,CHN,ARI,1,0,hendk001,mantj002,CHN,ARI,5,2
CHN202309190,CHN,PIT,2,0,assaj001,faltb001,CHN,PIT,14,1
CHN202309200,CHN,PIT,0,0,kellm003,steej002,PIT,CHN,7,13
CHN202309210,CHN,PIT,0,0,oviej001,hendk001,PIT,CHN,6,8
CHN202309220,CHN,COL,1,0,tailj001,davin001,CHN,COL,6,0
CHN202309230,CHN,COL,1,0,assaj001,mearn001,CHN,COL,6,3
CHN202309240,CHN,COL,0,0,wickj001,blact002,CHN,COL,4,3
CIN202303300,CIN,PIT,1,0,zastr001,farmb001,PIT,CIN,4,5
CIN202304010,CIN,PIT,3,1,lodon001,hillr001,CIN,PIT,6,2
CIN202304020,CIN,PIT,0,0,ashcg001,velav001,CIN,PIT,3,1
CIN202304030,CIN,CHN,3,3,cruzf002,smyld001,CIN,CHN,7,6
CIN202304040,CIN,CHN,1,1,alzoa001,farmb001,CHN,CIN,5,12
CIN202304130,CIN,PHI,1,1,lodon001,faltb001,CIN,PHI,6,2
CIN202304140,CIN,PHI,0,1,walkt004,overc001,PHI,CIN,3,8
CIN202304150,CIN,PHI,0,0,ashcg001,stram001,CIN,PHI,13,0
CIN202304160,CIN,PHI,0,9,nolaa001,cessl001,PHI,CIN,3,14
CIN202304170,CIN,TBA,0,0,gibai001,beekj001,CIN,TBA,8,1
CIN202304180,CIN,TBA,0,0,bradt002,lodon001,TBA,CIN,0,10
CIN202304190,CIN,TBA,0,6,rasmd002,stoul001,TBA,CIN,0,8
CIN202304240,CIN,TEX,1,0,diaza004,leclj001,CIN,TEX,7,6
CIN202304250,CIN,TEX,0,1,sanmr001,kenni001,CIN,TEX,7,6
CIN202304260,CIN,TEX,0,0,simsl001,hernj004,CIN,TEX,5,3
CIN202305050,CIN,CHA,0,0,lynnl001,greeh001,CHA,CIN,4,5
CIN202305060,CIN,CHA,1,0,law-d001,clevm001,CIN,CHA,5,3
CIN202305070,CIN,CHA,1,0,kopem001,ashcg001,CHA,CIN,4,17
CIN202305090,CIN,NYN,1,0,weavl001,peted003,CIN,NYN,7,6
CIN202305100,CIN,NYN,1,0,verlj001,greeh001,NYN,CIN,1,2
CIN202305110,CIN,NYN,4,0,liveb001,sengk001,CIN,NYN,5,0
CIN202305190,CIN,NYA,0,1,schmc002,liveb001,NYA,CIN,2,6
CIN202305200,CIN,NYA,1,0,holmc001,gibai001,NYA,CIN,4,7
CIN202305210,CIN,NYA,1,0,abrea001,greeh001,NYA,CIN,1,4
CIN202305220,CIN,SLN,2,0,gibai001,helsr001,CIN,SLN,6,5
CIN202305230,CIN,SLN,1,1,waina001,ashcg001,SLN,CIN,5,8
CIN202305240,CIN,SLN,4,0,liveb001,matzs001,CIN,SLN,10,3
CIN202305250,CIN,SLN,0,0,mikom001,simsl001,SLN,CIN,1,2
CIN202306020,CIN,MIL,0,0,pegue001,cruzf002,MIL,CIN,4,5
CIN202306030,CIN,MIL,1,1,rea-c001,ashcg001,MIL,CIN,8,10
CIN202306040,CIN,MIL,0,3,housa001,liveb001,MIL,CIN,1,5
CIN202306050,CIN,MIL,0,0,abboa001,tehej001,CIN,MIL,2,0
CIN202306060,CIN,LAN,3,3,salae001,fergc001,CIN,LAN,9,8
CIN202306070,CIN,LAN,2,2,diaza004,phile001,CIN,LAN,8,6
CIN202306080,CIN,LAN,0,0,kersc001,ashcg001,LAN,CIN,0,6
CIN202306190,CIN,COL,1,0,youna002,gomba001,CIN,COL,5,4
CIN202306200,CIN,COL,0,1,youna002,davin001,CIN,COL,8,6
CIN202306210,CIN,COL,0,1,gibai001,bardd001,CIN,COL,5,3
CIN202306230,CIN,ATL,0,5,youna002,mchuc001,CIN,ATL,11,10
CIN202306240,CIN,ATL,0,0,tonkm001,ashcg001,ATL,CIN,6,7
CIN202306250,CIN,ATL,0,0,mortc002,wynnr001,ATL,CIN,6,7
CIN202306300,CIN,SDN,0,0,duard001,carld003,CIN,SDN,7,5
CIN202307010,CIN,SDN,0,0,wachm001,willb003,SDN,CIN,5,12
CIN202307020,CIN,SDN,0,0,simsl001,cosgt001,CIN,SDN,4,3
CIN202307140,CIN,MIL,0,0,burnc002,ashcg001,MIL,CIN,0,1
CIN202307150,CIN,MIL,0,1,peraf001,abboa001,MIL,CIN,0,3
CIN202307160,CIN,MIL,0,0,milnh001,simsl001,MIL,CIN,3,4
CIN202307170,CIN,SFN,1,0,roget002,gibai001,SFN,CIN,2,4
CIN202307180,CIN,SFN,2,1,alexs001,farmb001,SFN,CIN,10,11
CIN202307190,CIN,SFN,0,0,ashcg001,strir001,CIN,SFN,3,2
CIN202307200,CIN,SFN,0,0,abboa001,cobba001,CIN,SFN,5,1
CIN202307210,CIN,ARI,1,1,youna002,henrt001,CIN,ARI,9,6
CIN202307220,CIN,ARI,0,0,willb003,pfaab001,CIN,ARI,4,2
CIN202307230,CIN,ARI,1,0,law-d001,gilbt001,CIN,ARI,7,3
CIN202308040,CIN,WAS,2,0,macha003,diaza004,WAS,CIN,3,6
CIN202308050,CIN,WAS,0,1,adonj001,abboa001,WAS,CIN,3,7
CIN202308060,CIN,WAS,0,4,macha003,richl001,WAS,CIN,3,6
CIN202308070,CIN,MIA,0,1,willb003,peree004,CIN,MIA,5,2
CIN202308080,CIN,MIA,0,0,garrb001,simsl001,MIA,CIN,2,3
CIN202308090,CIN,MIA,0,0,scott003,diaza004,MIA,CIN,4,5
CIN202308150,CIN,CLE,0,2,allel003,ashcg001,CLE,CIN,0,3
CIN202308160,CIN,CLE,1,0,abboa001,syndn001,CIN,CLE,7,2
CIN202308180,CIN,TOR,0,0,diaza004,hickj002,CIN,TOR,1,0
CIN202308190,CIN,TOR,0,0,bassc001,willb003,TOR,CIN,3,4
CIN202308200,CIN,TOR,0,1,ryu-h001,greeh001,TOR,CIN,3,10
CIN202309011,CIN,CHN,0,0,wickj001,ashcg001,CHN,CIN,2,6
CIN202309012,CIN,CHN,0,0,diaza004,alzoa001,CIN,CHN,3,2
CIN202309020,CIN,CHN,0,0,molls001,leitm002,CIN,CHN,2,1
CIN202309030,CIN,CHN,2,1,paled001,law-d001,CHN,CIN,7,15
CIN202309040,CIN,SEA,2,0,simsl001,woo-b001,CIN,SEA,6,3
CIN202309050,CIN,SEA,0,2,diaza004,munoa002,CIN,SEA,7,6
CIN202309060,CIN,SEA,1,0,gilbl002,richl001,SEA,CIN,4,8
CIN202309080,CIN,SLN,0,3,libem001,abboa001,SLN,CIN,4,9
CIN202309090,CIN,SLN,0,1,thomz002,spiec001,SLN,CIN,3,4
CIN202309100,CIN,SLN,0,0,greeh001,mikom001,CIN,SLN,7,1
CIN202309180,CIN,MIN,0,0,philc001,ryanj002,CIN,MIN,7,3
CIN202309190,CIN,MIN,0,0,maedk001,cruzf002,MIN,CIN,0,7
CIN202309200,CIN,MIN,0,0,duraj002,diaza004,MIN,CIN,3,5
CIN202309220,CIN,PIT,0,0,borur001,gibai001,PIT,CIN,5,7
CIN202309230,CIN,PIT,3,0,hernj005,diaza004,PIT,CIN,12,13
CIN202309240,CIN,PIT,0,0,simsl001,hernj005,CIN,PIT,4,2
CLE202304070,CLE,SEA,1,0,murfp001,civaa001,SEA,CLE,3,5
CLE202304080,CLE,SEA,0,2,gonzm005,quanc001,SEA,CLE,2,3
CLE202304090,CLE,SEA,1,2,herrt002,murfp001,CLE,SEA,7,6
CLE202304100,CLE,NYA,0,2,biebs001,hamii001,CLE,NYA,3,2
CLE202304110,CLE,NYA,2,0,coleg001,gaddh001,NYA,CLE,2,11
CLE202304120,CLE,NYA,2,0,peraw002,clase001,NYA,CLE,3,4
CLE202304221,CLE,MIA,0,0,narda001,biebs001,MIA,CLE,1,6
CLE202304222,CLE,MIA,1,0,garrb001,plesz001,MIA,CLE,2,3
CLE202304230,CLE,MIA,0,0,allel003,luzaj001,CLE,MIA,7,4
CLE202304240,CLE,COL,0,1,gomba001,quanc001,COL,CLE,0,6
CLE202304250,CLE,COL,0,1,feltr001,battp001,COL,CLE,1,5
CLE202304260,CLE,COL,2,0,bibet001,marqg001,CLE,COL,4,1
CLE202305050,CLE,MIN,0,0,oberb002,battp001,MIN,CLE,0,2
CLE202305060,CLE,MIN,0,0,stept002,alcaj001,CLE,MIN,4,3
CLE202305070,CLE,MIN,2,0,quanc001,ryanj002,CLE,MIN,2,0
CLE202305080,CLE,DET,1,0,wentj001,bibet001,DET,CLE,2,6
CLE202305090,CLE,DET,1,0,biebs001,lorem002,CLE,DET,2,0
CLE202305100,CLE,DET,0,2,rodre004,battp001,DET,CLE,0,5
CLE202305120,CLE,ANA,1,0,moorm003,clase001,ANA,CLE,4,5
CLE202305130,CLE,ANA,0,1,morge001,teper001,CLE,ANA,8,6
CLE202305140,CLE,ANA,0,0,karij001,sandp002,CLE,ANA,4,3
CLE202305220,CLE,CHA,0,0,gaddh001,schoj002,CLE,CHA,3,0
CLE202305230,CLE,CHA,0,0,ceasd001,allel003,CHA,CLE,2,4
CLE202305240,CLE,CHA,0,0,kopem001,quanc001,CHA,CLE,0,6
CLE202305260,CLE,SLN,0,0,biebs001,libem001,CLE,SLN,4,3
CLE202305270,CLE,SLN,0,0,helsr001,sandn001,SLN,CLE,1,2
CLE202305280,CLE,SLN,1,0,currx001,helsr001,CLE,SLN,4,3
CLE202306060,CLE,BOS,2,0,paxtj001,deloe001,BOS,CLE,4,5
CLE202306070,CLE,BOS,0,1,bibet001,crawk001,CLE,BOS,5,2
CLE202306080,CLE,BOS,1,0,civaa001,dermm001,CLE,BOS,10,3
CLE202306090,CLE,HOU,0,3,currx001,marts003,CLE,HOU,10,9
CLE202306100,CLE,HOU,1,3,franj006,mcket001,HOU,CLE,4,6
CLE202306110,CLE,HOU,0,0,biebs001,bielb001,CLE,HOU,5,0
CLE202306200,CLE,OAK,0,0,deloe001,may-t001,CLE,OAK,3,2
