year,game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_pitcher,vis_pitcher,home_ERA,vis_ERA,date,home_travel,vis_travel,home_last_location,visiting_last_location
2023,WAS202304010,WAS,ATL,0,2,grayj004,stris002,3.91,3.86,2023-04-01,1e-06,1e-06,WAS,WAS
2023,LAN202304010,LAN,ARI,5,0,kersc001,bumgm001,2.46,10.26,2023-04-01,1e-06,1e-06,LAN,LAN
2023,SLN202304010,SLN,TOR,0,0,flahj002,gausk001,4.99,3.16,2023-04-01,1e-06,1e-06,SLN,SLN
2023,SDN202304010,SDN,COL,2,0,wachm001,urenj001,3.22,6.45,2023-04-01,1e-06,1e-06,SDN,SDN
2023,SEA202304010,SEA,CLE,0,0,gilbl002,civaa001,3.73,3.46,2023-04-01,1e-06,1e-06,SEA,SEA
2023,MIA202304010,MIA,NYN,0,0,narda001,megit002,2.67,4.7,2023-04-01,1e-06,1e-06,MIA,MIA
2023,TBA202304020,TBA,DET,0,0,sprij001,wentj001,0.56,6.9,2023-04-02,1e-06,1e-06,TBA,TBA
2023,OAK202304020,OAK,ANA,0,0,waldk003,andet002,5.36,5.43,2023-04-02,1e-06,1e-06,OAK,OAK
2023,LAN202304020,LAN,ARI,1,0,gratb002,chafa001,1.2,4.73,2023-04-02,1e-06,1e-06,LAN,LAN
2023,HOU202304020,HOU,CHA,0,0,garcl007,clevm001,,3.77,2023-04-02,1e-06,1e-06,HOU,HOU
2023,CHN202304020,CHN,MIL,1,0,tailj001,lauee001,4.84,6.56,2023-04-02,1e-06,1e-06,CHN,CHN
2023,WAS202304020,WAS,ATL,4,0,gorem001,shusj001,4.42,5.81,2023-04-02,1e-06,1e-06,WAS,WAS
2023,BOS202304020,BOS,BAL,1,0,houct001,irvic001,5.01,4.42,2023-04-02,1e-06,1e-06,BOS,BOS
2023,KCA202304020,KCA,MIN,0,0,kellb003,ryanj002,4.57,4.51,2023-04-02,1e-06,1e-06,KCA,KCA
2023,CIN202304020,CIN,PIT,0,0,ashcg001,velav001,4.76,3.86,2023-04-02,1e-06,1e-06,CIN,CIN
2023,SEA202304020,SEA,CLE,1,0,murfp001,deloe001,1.29,3.29,2023-04-02,1e-06,1e-06,SEA,SEA
2023,MIA202304020,MIA,NYN,1,2,roget003,sengk001,4.0,2.98,2023-04-02,1e-06,1e-06,MIA,MIA
2023,TEX202304020,TEX,PHI,0,0,perem004,faltb001,4.45,5.36,2023-04-02,1e-06,1e-06,TEX,TEX
2023,SDN202304020,SDN,COL,0,0,lugos001,gomba001,3.57,5.5,2023-04-02,1e-06,1e-06,SDN,SDN
2023,SLN202304020,SLN,TOR,4,0,montj004,bassc001,3.2,3.6,2023-04-02,1e-06,1e-06,SLN,SLN
2023,NYA202304020,NYA,SFN,0,0,britj003,strir001,4.28,5.36,2023-04-02,1e-06,1e-06,NYA,NYA
2023,BOS202304030,BOS,PIT,5,3,crawk001,unded001,4.04,5.18,2023-04-03,1e-06,1188.7504502902325,BOS,CIN
2023,SEA202304030,SEA,ANA,1,0,kirbg001,teper001,3.35,7.59,2023-04-03,1e-06,1089.6592005072614,SEA,OAK
2023,SLN202304030,SLN,ATL,1,1,woodj003,mortc002,6.23,3.64,2023-04-03,1e-06,1142.2462650488455,SLN,WAS
2023,SDN202304030,SDN,ARI,2,0,hillt002,mcgos001,5.48,4.73,2023-04-03,1e-06,179.52869861196945,SDN,LAN
2023,WAS202304030,WAS,TBA,0,2,willt002,rasmd002,5.55,2.62,2023-04-03,1e-06,1340.4938372110848,WAS,TBA
2023,CHA202304030,CHA,SFN,0,0,kopem001,desca001,5.43,4.88,2023-04-03,1516.5648040119731,1144.1299346702406,HOU,NYA
2023,TEX202304030,TEX,BAL,0,0,grayj003,could001,4.12,2.81,2023-04-03,1e-06,2512.5604134030364,TEX,BOS
2023,OAK202304030,OAK,CLE,1,2,may-t001,clase001,3.28,3.22,2023-04-03,1e-06,1089.6592005072614,OAK,SEA
2023,MIA202304030,MIA,MIN,0,1,cuetj001,mahlt001,6.02,3.16,2023-04-03,1e-06,1997.6979072625943,MIA,KCA
2023,KCA202304030,KCA,TOR,3,0,singb001,berrj001,5.52,3.65,2023-04-03,1e-06,382.8562651725535,KCA,SLN
2023,CIN202304030,CIN,CHN,3,3,cruzf002,smyld001,4.91,5.0,2023-04-03,1e-06,406.25273198859213,CIN,CHN
2023,NYA202304030,NYA,PHI,2,0,cortn001,walkt004,4.97,4.38,2023-04-03,1e-06,2225.551414128663,NYA,TEX
2023,LAN202304030,LAN,COL,0,0,almoy001,feltr001,5.06,5.82,2023-04-03,1e-06,179.52869861196945,LAN,SDN
2023,MIL202304030,MIL,NYN,0,0,peraf001,carrc003,3.86,6.8,2023-04-03,132.54357694550743,2045.0709333750694,CHN,MIA
2023,HOU202304030,HOU,DET,0,0,nerih001,wingt001,1.71,5.82,2023-04-03,1e-06,1270.2138315576015,HOU,TBA
2023,HOU202304040,HOU,DET,1,1,valdf001,mannm001,3.45,3.58,2023-04-04,1e-06,1e-06,HOU,HOU
2023,SLN202304040,SLN,ATL,0,2,matzs001,doddd001,3.86,7.6,2023-04-04,1e-06,1e-06,SLN,SLN
2023,SEA202304040,SEA,ANA,1,0,castl003,suarj001,3.34,8.29,2023-04-04,1e-06,1e-06,SEA,SEA
2023,OAK202304040,OAK,CLE,0,0,may-t001,karij001,3.28,3.23,2023-04-04,1e-06,1e-06,OAK,OAK
2023,WAS202304040,WAS,TBA,2,3,finnk001,thomr007,3.76,3.82,2023-04-04,1e-06,1e-06,WAS,WAS
2023,MIA202304040,MIA,MIN,0,0,alcas001,maedk001,4.14,4.23,2023-04-04,1e-06,1e-06,MIA,MIA
2023,TEX202304040,TEX,BAL,0,0,heana001,gibsk002,4.15,4.73,2023-04-04,1e-06,1e-06,TEX,TEX
2023,MIL202304040,MIL,NYN,2,0,milew001,schem001,3.14,3.77,2023-04-04,1e-06,1e-06,MIL,MIL
2023,BOS202304040,BOS,PIT,1,0,piven001,contr001,4.04,6.59,2023-04-04,1e-06,1e-06,BOS,BOS
2023,LAN202304040,LAN,COL,2,0,uriaj001,marqg001,4.6,4.95,2023-04-04,1e-06,1e-06,LAN,LAN
2023,SDN202304040,SDN,ARI,0,0,garcl005,ginkk001,4.07,2.48,2023-04-04,1e-06,1e-06,SDN,SDN
2023,KCA202304040,KCA,TOR,0,0,bubik001,kikuy001,3.94,3.86,2023-04-04,1e-06,1e-06,KCA,KCA
2023,NYA202304040,NYA,PHI,0,1,germd001,bella001,4.56,5.11,2023-04-04,1e-06,1e-06,NYA,NYA
2023,CIN202304040,CIN,CHN,1,1,farmb001,alzoa001,4.2,2.67,2023-04-04,1e-06,1e-06,CIN,CIN
2023,OAK202304050,OAK,CLE,0,0,jackz002,morge001,2.5,4.01,2023-04-05,1e-06,1e-06,OAK,OAK
2023,SEA202304050,SEA,ANA,1,0,flexc001,ohtas001,6.86,3.14,2023-04-05,1e-06,1e-06,SEA,SEA
2023,MIA202304050,MIA,MIN,1,0,flord002,jax-g001,4.76,3.86,2023-04-05,1e-06,1e-06,MIA,MIA
2023,MIL202304050,MIL,NYN,0,1,willd004,ottaa001,1.53,3.21,2023-04-05,1e-06,1e-06,MIL,MIL
2023,HOU202304050,HOU,DET,0,0,javic001,rodre004,4.56,3.3,2023-04-05,1e-06,1e-06,HOU,HOU
2023,TEX202304050,TEX,BAL,2,0,degrj001,votha001,2.67,5.19,2023-04-05,1e-06,1e-06,TEX,TEX
2023,NYA202304050,NYA,PHI,1,0,coleg001,nolaa001,2.63,4.46,2023-04-05,1e-06,1e-06,NYA,NYA
2023,BOS202304050,BOS,PIT,0,0,klubc001,kellm003,7.04,4.21,2023-04-05,1e-06,1e-06,BOS,BOS
2023,SLN202304050,SLN,ATL,0,3,mikom001,eldeb001,4.78,3.81,2023-04-05,1e-06,1e-06,SLN,SLN
2023,WAS202304050,WAS,TBA,0,0,corbp001,mccls003,5.2,3.29,2023-04-05,1e-06,1e-06,WAS,WAS
2023,CHA202304050,CHA,SFN,2,0,ceasd001,webbl001,4.58,3.25,2023-04-05,1e-06,1e-06,CHA,CHA
2023,KCA202304050,KCA,TOR,0,0,greiz001,manoa001,5.06,5.87,2023-04-05,1e-06,1e-06,KCA,KCA
2023,ATL202304060,ATL,SDN,1,0,minta001,crisn001,3.76,8.31,2023-04-06,751.930361209131,3037.495641889967,SLN,SDN
2023,DET202304060,DET,BOS,0,0,turns003,salec001,7.26,4.3,2023-04-06,1780.0976613230766,984.732038314543,HOU,BOS
2023,CHA202304060,CHA,SFN,0,3,lynnl001,junij001,5.73,3.87,2023-04-06,1e-06,1e-06,CHA,CHA
2023,COL202304060,COL,WAS,0,0,freek001,grayj004,5.03,3.91,2023-04-06,1336.559689213104,2397.8679060622885,LAN,WAS
2023,ARI202304060,ARI,LAN,0,0,kellm002,may-d003,3.29,2.63,2023-04-06,481.0116368281714,574.8341149449532,SDN,LAN
2023,KCA202304060,KCA,TOR,0,2,lylej001,gausk001,6.28,3.16,2023-04-06,1e-06,1e-06,KCA,KCA
2023,COL202304070,COL,WAS,0,2,urenj001,gorem001,6.45,4.42,2023-04-07,1e-06,1e-06,COL,COL
2023,BAL202304070,BAL,NYA,0,0,perec004,marir001,3.54,3.99,2023-04-07,1968.769094444395,272.81937703481174,TEX,NYA
2023,SFN202304070,SFN,KCA,0,0,cobba001,kellb003,3.87,4.57,2023-04-07,2984.5094692126536,2419.4492016360937,CHA,KCA
2023,CLE202304070,CLE,SEA,1,0,civaa001,murfp001,3.46,1.29,2023-04-07,3466.040145226439,3251.6066892182985,OAK,SEA
2023,MIL202304070,MIL,SLN,0,0,woodb005,flahj002,2.28,4.99,2023-04-07,1e-06,526.8349135670746,MIL,SLN
2023,MIN202304070,MIN,HOU,0,0,lopej004,stanr002,5.95,4.09,2023-04-07,2434.20864083359,1702.405630573693,MIA,HOU
2023,ATL202304070,ATL,SDN,0,2,tonkm001,honeb001,4.28,4.82,2023-04-07,1e-06,1e-06,ATL,ATL
2023,PIT202304070,PIT,CHA,0,1,mored002,diekj001,3.72,3.34,2023-04-07,773.5078072361433,660.0502257315369,BOS,CHA
2023,CHN202304070,CHN,TEX,0,0,strom001,eovan001,3.95,3.63,2023-04-07,406.25273198859213,1309.650557347085,CIN,TEX
2023,NYN202304070,NYN,MIA,0,0,megit002,cabre003,4.7,4.24,2023-04-07,1181.7674026325851,1756.5620441799745,MIL,MIA
2023,PHI202304070,PHI,CIN,0,0,sotog003,law-d001,4.62,3.6,2023-04-07,129.48897428262268,807.0437316700402,NYA,CIN
2023,TBA202304070,TBA,OAK,0,0,efliz001,waldk003,3.5,5.36,2023-04-07,1340.4938372110848,3845.9573430873415,WAS,OAK
2023,ANA202304070,ANA,TOR,2,0,hergj001,bassc001,4.66,3.6,2023-04-07,1575.2769725977569,2158.3455094449823,SEA,KCA
2023,ARI202304070,ARI,LAN,1,1,jamed003,kersc001,3.32,2.46,2023-04-07,1e-06,1e-06,ARI,ARI
2023,MIL202304080,MIL,SLN,0,2,lauee001,montj004,6.56,3.2,2023-04-08,1e-06,1e-06,MIL,MIL
2023,CHN202304080,CHN,TEX,1,0,steej002,perem004,3.06,4.45,2023-04-08,1e-06,1e-06,CHN,CHN
2023,ATL202304080,ATL,SDN,0,0,mortc002,wachm001,3.64,3.22,2023-04-08,1e-06,1e-06,ATL,ATL
2023,BAL202304080,BAL,NYA,1,0,irvic001,britj003,4.42,4.28,2023-04-08,1e-06,1e-06,BAL,BAL
2023,DET202304080,DET,BOS,0,0,wentj001,houct001,6.9,5.01,2023-04-08,1e-06,1e-06,DET,DET
2023,SFN202304080,SFN,KCA,0,0,dovac001,clart003,2.93,5.95,2023-04-08,1e-06,1e-06,SFN,SFN
2023,CLE202304080,CLE,SEA,0,2,quanc001,gonzm005,5.24,5.22,2023-04-08,1e-06,1e-06,CLE,CLE
2023,COL202304080,COL,WAS,0,0,gomba001,willt002,5.5,5.55,2023-04-08,1e-06,1e-06,COL,COL
2023,TBA202304080,TBA,OAK,0,0,sprij001,fujis001,0.56,7.18,2023-04-08,1e-06,1e-06,TBA,TBA
2023,MIN202304080,MIN,HOU,0,0,ryanj002,marts003,4.51,5.23,2023-04-08,1e-06,1e-06,MIN,MIN
2023,ARI202304080,ARI,LAN,1,4,nelsk001,syndn001,4.18,6.5,2023-04-08,1e-06,1e-06,ARI,ARI
2023,NYN202304080,NYN,MIA,1,0,sengk001,roget003,2.98,4.0,2023-04-08,1e-06,1e-06,NYN,NYN
2023,ANA202304080,ANA,TOR,0,0,barrj003,berrj001,5.68,3.65,2023-04-08,1e-06,1e-06,ANA,ANA
2023,PHI202304080,PHI,CIN,0,1,vasqa002,diaza004,3.35,3.07,2023-04-08,1e-06,1e-06,PHI,PHI
2023,PIT202304080,PIT,CHA,1,0,velav001,clevm001,3.86,3.77,2023-04-08,1e-06,1e-06,PIT,PIT
2023,ATL202304090,ATL,SDN,0,0,doddd001,lugos001,7.6,3.57,2023-04-09,1e-06,1e-06,ATL,ATL
2023,ANA202304090,ANA,TOR,3,0,estec001,romaj004,3.9,2.9,2023-04-09,1e-06,1e-06,ANA,ANA
2023,BAL202304090,BAL,NYA,0,1,wellt003,cortn001,3.64,4.97,2023-04-09,1e-06,1e-06,BAL,BAL
2023,CHN202304090,CHN,TEX,0,0,tailj001,grayj003,4.84,4.12,2023-04-09,1e-06,1e-06,CHN,CHN
2023,COL202304090,COL,WAS,0,0,lamed001,ramie004,11.71,6.41,2023-04-09,1e-06,1e-06,COL,COL
2023,MIL202304090,MIL,SLN,0,0,peraf001,woodj003,3.86,6.23,2023-04-09,1e-06,1e-06,MIL,MIL
2023,DET202304090,DET,BOS,1,0,boydm001,crawk001,5.45,4.04,2023-04-09,1e-06,1e-06,DET,DET
2023,SFN202304090,SFN,KCA,0,0,brebj001,yarbr001,3.99,4.52,2023-04-09,1e-06,1e-06,SFN,SFN
2023,ARI202304090,ARI,LAN,2,1,nelsr003,grovm001,5.31,6.13,2023-04-09,1e-06,1e-06,ARI,ARI
2023,NYN202304090,NYN,MIA,0,3,carrc003,scott003,6.8,2.31,2023-04-09,1e-06,1e-06,NYN,NYN
2023,CLE202304090,CLE,SEA,1,2,herrt002,murfp001,5.53,1.29,2023-04-09,1e-06,1e-06,CLE,CLE
2023,PIT202304090,PIT,CHA,0,0,oviej001,kopem001,4.31,5.43,2023-04-09,1e-06,1e-06,PIT,PIT
2023,MIN202304090,MIN,HOU,0,0,mahlt001,browh001,3.16,5.09,2023-04-09,1e-06,1e-06,MIN,MIN
2023,PHI202304090,PHI,CIN,1,0,domis001,hergk001,3.78,5.18,2023-04-09,1e-06,1e-06,PHI,PHI
2023,TBA202304090,TBA,OAK,1,0,rasmd002,kaprj001,2.62,6.34,2023-04-09,1e-06,1e-06,TBA,TBA
2023,NYN202304100,NYN,SDN,0,0,schem001,darvy001,3.77,4.56,2023-04-10,1e-06,1200.4511574455876,NYN,ATL
2023,PIT202304100,PIT,HOU,0,1,contr001,valdf001,6.59,3.45,2023-04-10,1e-06,1195.8388604672978,PIT,MIN
2023,ATL202304100,ATL,CIN,0,0,lee-d005,law-d001,4.18,3.6,2023-04-10,1e-06,1071.2330328826833,ATL,PHI
2023,ANA202304100,ANA,WAS,2,0,davit005,corbp001,5.96,5.2,2023-04-10,1e-06,1321.5005783187803,ANA,COL
2023,BAL202304100,BAL,OAK,2,1,gibsk002,searj001,4.73,4.54,2023-04-10,1e-06,1393.7772057986983,BAL,TBA
2023,TEX202304100,TEX,KCA,1,1,heana001,greiz001,4.15,5.06,2023-04-10,1309.650557347085,2363.044633840767,CHN,SFN
2023,CHN202304100,CHN,SEA,0,0,thomk002,brasm001,4.71,3.06,2023-04-10,1e-06,494.38381864269326,CHN,CLE
2023,CLE202304100,CLE,NYA,0,2,biebs001,hamii001,3.8,2.64,2023-04-10,1e-06,495.2645954012307,CLE,BAL
2023,COL202304100,COL,SLN,0,0,marqg001,matzs001,4.95,3.86,2023-04-10,1e-06,1465.0252306671193,COL,MIL
2023,PHI202304100,PHI,MIA,0,0,stram001,alcas001,3.29,4.14,2023-04-10,1e-06,129.48897428262268,PHI,NYN
2023,MIN202304100,MIN,CHA,0,0,maedk001,ceasd001,4.23,4.58,2023-04-10,1e-06,1195.8388604672978,MIN,PIT
2023,ARI202304100,ARI,MIL,1,0,gallz001,milew001,3.47,3.14,2023-04-10,1e-06,2349.9978722699752,ARI,MIL
2023,TBA202304100,TBA,BOS,0,0,pochc001,martc007,2.23,1.05,2023-04-10,1e-06,1620.8439107720278,TBA,DET
2023,SFN202304100,SFN,LAN,0,1,webbl001,uriaj001,3.25,4.6,2023-04-10,1e-06,1050.9933932487218,SFN,ARI
2023,PHI202304110,PHI,MIA,0,0,nolaa001,luzaj001,4.46,3.58,2023-04-11,1e-06,1e-06,PHI,PHI
2023,CLE202304110,CLE,NYA,2,0,gaddh001,coleg001,4.5,2.63,2023-04-11,1e-06,1e-06,CLE,CLE
2023,ATL202304110,ATL,CIN,1,0,tonkm001,cessl001,4.28,9.0,2023-04-11,1e-06,1e-06,ATL,ATL
2023,PIT202304110,PIT,HOU,0,1,bednd001,presr001,2.0,3.58,2023-04-11,1e-06,1e-06,PIT,PIT
2023,NYN202304110,NYN,SDN,0,0,peted003,weatr001,5.03,6.55,2023-04-11,1e-06,1e-06,NYN,NYN
2023,ARI202304110,ARI,MIL,0,0,kellm002,burnc002,3.29,3.39,2023-04-11,1e-06,1e-06,ARI,ARI
2023,ANA202304110,ANA,WAS,0,0,ohtas001,grayj004,3.14,3.91,2023-04-11,1e-06,1e-06,ANA,ANA
2023,TEX202304110,TEX,KCA,0,0,ragac001,barls001,3.47,4.37,2023-04-11,1e-06,1e-06,TEX,TEX
2023,BAL202304110,BAL,OAK,1,1,bakeb001,molls001,3.6,3.03,2023-04-11,1e-06,1e-06,BAL,BAL
2023,TBA202304110,TBA,BOS,1,0,mccls003,whitg002,3.29,5.15,2023-04-11,1e-06,1e-06,TBA,TBA
2023,CHN202304110,CHN,SEA,0,2,ruckm001,flexc001,4.91,6.86,2023-04-11,1e-06,1e-06,CHN,CHN
2023,MIN202304110,MIN,CHA,2,2,jax-g001,schoj002,3.86,5.29,2023-04-11,1e-06,1e-06,MIN,MIN
2023,COL202304110,COL,SLN,0,1,johnp001,gallg001,4.02,4.42,2023-04-11,1e-06,1e-06,COL,COL
2023,SFN202304110,SFN,LAN,2,0,alexs001,may-d003,4.66,2.63,2023-04-11,1e-06,1e-06,SFN,SFN
2023,TOR202304110,TOR,DET,0,0,pop-z001,mannm001,6.59,3.58,2023-04-11,3477.996625466436,332.4198034988213,ANA,DET
2023,CHN202304120,CHN,SEA,1,0,strom001,gilbl002,3.95,3.73,2023-04-12,1e-06,1e-06,CHN,CHN
2023,SFN202304120,SFN,LAN,2,0,roget001,kersc001,3.83,2.46,2023-04-12,1e-06,1e-06,SFN,SFN
2023,MIN202304120,MIN,CHA,0,0,grays001,gioll001,2.79,4.88,2023-04-12,1e-06,1e-06,MIN,MIN
2023,ATL202304120,ATL,CIN,0,2,yatek001,farmb001,3.28,4.2,2023-04-12,1e-06,1e-06,ATL,ATL
2023,BAL202304120,BAL,OAK,0,3,akink001,smitc007,6.85,6.59,2023-04-12,1e-06,1e-06,BAL,BAL
2023,NYN202304120,NYN,SDN,0,2,megit002,snelb001,4.7,2.25,2023-04-12,1e-06,1e-06,NYN,NYN
2023,TOR202304120,TOR,DET,0,0,romaj004,shrec001,2.9,4.63,2023-04-12,1e-06,1e-06,TOR,TOR
2023,COL202304120,COL,SLN,1,0,lawrj002,palla001,3.72,4.76,2023-04-12,1e-06,1e-06,COL,COL
2023,ARI202304120,ARI,MIL,1,0,nelsk001,junkj001,4.18,4.91,2023-04-12,1e-06,1e-06,ARI,ARI
2023,TBA202304120,TBA,BOS,3,0,bradt002,salec001,5.59,4.3,2023-04-12,1e-06,1e-06,TBA,TBA
2023,CLE202304120,CLE,NYA,2,0,clase001,peraw002,3.22,2.83,2023-04-12,1e-06,1e-06,CLE,CLE
2023,TEX202304120,TEX,KCA,1,0,eovan001,kellb003,3.63,4.57,2023-04-12,1e-06,1e-06,TEX,TEX
2023,PIT202304120,PIT,HOU,0,0,hillr001,urquj001,5.41,5.29,2023-04-12,1e-06,1e-06,PIT,PIT
2023,PHI202304120,PHI,MIA,0,0,sotog003,puk-a001,4.62,3.97,2023-04-12,1e-06,1e-06,PHI,PHI
2023,ANA202304120,ANA,WAS,0,0,moorm003,thomm005,2.56,5.5,2023-04-12,1e-06,1e-06,ANA,ANA
2023,SDN202304130,SDN,MIL,1,2,garcl005,willd004,4.07,1.53,2023-04-13,3907.304910865239,481.0116368281714,NYN,ARI
2023,TOR202304130,TOR,DET,0,0,bassc001,turns003,3.6,7.26,2023-04-13,1e-06,1e-06,TOR,TOR
2023,CIN202304130,CIN,PHI,1,1,lodon001,faltb001,6.29,5.36,2023-04-13,595.1171387463928,807.0437316700402,ATL,PHI
2023,BAL202304130,BAL,OAK,0,1,bautf001,may-t001,1.48,3.28,2023-04-13,1e-06,1e-06,BAL,BAL
2023,TBA202304130,TBA,BOS,1,1,kellk004,klubc001,3.09,7.04,2023-04-13,1e-06,1e-06,TBA,TBA
2023,NYA202304130,NYA,MIN,0,9,britj003,ryanj002,4.28,4.51,2023-04-13,649.8727591989037,1636.0526635605563,CLE,MIN
2023,SLN202304130,SLN,PIT,0,0,montj004,velav001,3.2,3.86,2023-04-13,1279.0227604650468,898.8824553980571,COL,PIT
2023,KCA202304140,KCA,ATL,1,4,singb001,mortc002,5.52,3.64,2023-04-14,738.3603198647533,1087.4766955335917,TEX,ATL
2023,MIA202304140,MIA,ARI,0,0,roget003,bumgm001,4.0,10.26,2023-04-14,1644.1190974600377,3182.157565983313,PHI,ARI
2023,CHA202304140,CHA,BAL,0,0,loper003,baumm001,3.27,3.76,2023-04-14,571.0232486384983,972.7856237406662,MIN,BAL
2023,NYA202304140,NYA,MIN,2,0,holmc001,pagae001,2.86,2.99,2023-04-14,1e-06,1e-06,NYA,NYA
2023,DET202304140,DET,SFN,0,1,cisnj001,dovac001,5.31,2.93,2023-04-14,332.4198034988213,3357.960641412695,TOR,SFN
2023,SEA202304140,SEA,COL,0,1,brasm001,gomba001,3.06,5.5,2023-04-14,2788.668910659839,1640.846946858291,CHN,COL
2023,LAN202304140,LAN,CHN,0,0,syndn001,steej002,6.5,3.06,2023-04-14,559.4406185325591,2804.8246792178716,SFN,CHN
2023,SDN202304140,SDN,MIL,0,4,wachm001,lauee001,3.22,6.56,2023-04-14,1e-06,1e-06,SDN,SDN
2023,OAK202304140,OAK,NYN,0,0,kaprj001,santd003,6.34,5.91,2023-04-14,3931.3055129950994,4115.687446058068,BAL,NYN
2023,CIN202304140,CIN,PHI,0,1,overc001,walkt004,11.45,4.38,2023-04-14,1e-06,1e-06,CIN,CIN
2023,HOU202304140,HOU,TEX,0,1,garcl007,perem004,,4.45,2023-04-14,1831.9014453750615,368.5990374284446,PIT,TEX
2023,SLN202304140,SLN,PIT,0,0,thomz002,oviej001,4.48,4.31,2023-04-14,1e-06,1e-06,SLN,SLN
2023,TOR202304140,TOR,TBA,1,0,berrj001,rasmd002,3.65,2.62,2023-04-14,1e-06,1789.4597510855479,TOR,TBA
2023,WAS202304140,WAS,CLE,0,0,edwac001,stept002,3.69,4.06,2023-04-14,3671.752624882097,490.8851875982564,ANA,CLE
2023,BOS202304140,BOS,ANA,0,2,wincj001,hergj001,2.88,4.66,2023-04-14,1926.694380718032,4151.631079145035,TBA,ANA
2023,NYA202304150,NYA,MIN,0,0,germd001,mahlt001,4.56,3.16,2023-04-15,1e-06,1e-06,NYA,NYA
2023,SEA202304150,SEA,COL,0,0,kirbg001,feltr001,3.35,5.82,2023-04-15,1e-06,1e-06,SEA,SEA
2023,HOU202304150,HOU,TEX,0,0,browh001,ragac001,5.09,3.47,2023-04-15,1e-06,1e-06,HOU,HOU
2023,SLN202304150,SLN,PIT,2,1,hickj002,bednd001,3.29,2.0,2023-04-15,1e-06,1e-06,SLN,SLN
2023,WAS202304150,WAS,CLE,3,0,kuhlc001,plesz001,8.45,7.59,2023-04-15,1e-06,1e-06,WAS,WAS
2023,OAK202304150,OAK,NYN,0,0,fujis001,smitd009,7.18,4.15,2023-04-15,1e-06,1e-06,OAK,OAK
2023,KCA202304150,KCA,ATL,1,1,bubik001,eldeb001,3.94,3.81,2023-04-15,1e-06,1e-06,KCA,KCA
2023,LAN202304150,LAN,CHN,0,0,mills001,fulmm001,1.71,4.42,2023-04-15,1e-06,1e-06,LAN,LAN
2023,MIA202304150,MIA,ARI,0,1,narda001,mcgos001,2.67,4.73,2023-04-15,1e-06,1e-06,MIA,MIA
2023,BOS202304150,BOS,ANA,2,4,brasr001,teper001,3.02,7.59,2023-04-15,1e-06,1e-06,BOS,BOS
2023,DET202304150,DET,SFN,0,2,shrec001,roget001,4.63,3.83,2023-04-15,1e-06,1e-06,DET,DET
2023,SDN202304150,SDN,MIL,2,2,wilss002,peraf001,3.91,3.86,2023-04-15,1e-06,1e-06,SDN,SDN
2023,TOR202304150,TOR,TBA,0,0,kikuy001,kellt002,3.86,5.87,2023-04-15,1e-06,1e-06,TOR,TOR
2023,CIN202304150,CIN,PHI,0,0,ashcg001,stram001,4.76,3.29,2023-04-15,1e-06,1e-06,CIN,CIN
2023,CHA202304150,CHA,BAL,0,0,lambj003,gilll001,5.26,6.0,2023-04-15,1e-06,1e-06,CHA,CHA
2023,BOS202304160,BOS,ANA,0,0,whitg002,detmr001,5.15,4.48,2023-04-16,1e-06,1e-06,BOS,BOS
2023,KCA202304160,KCA,ATL,0,0,barls001,anden001,4.37,3.06,2023-04-16,1e-06,1e-06,KCA,KCA
