game_id,inning,batting_home,batter_id,count_raw,balls,strikes,pitches,event_raw
BSN192104130,1.0,0.0,olsoi101,??,,,,13
BSN192104130,1.0,0.0,johnj107,??,,,,W
BSN192104130,1.0,0.0,grift102,??,,,,3/G.1-2
BSN192104130,1.0,0.0,wheaz101,??,,,,7
BSN192104130,1.0,1.0,power101,??,,,,7
BSN192104130,1.0,1.0,barbw101,??,,,,6
BSN192104130,1.0,1.0,soutb101,??,,,,E4
BSN192104130,1.0,1.0,cruiw101,??,,,,SB2.1-2(PB)
BSN192104130,1.0,1.0,cruiw101,??,,,,7
BSN192104130,2.0,0.0,myerh102,??,,,,7
BSN192104130,2.0,0.0,konee101,??,,,,K23
BSN192104130,2.0,0.0,kildp101,??,,,,S8
BSN192104130,2.0,0.0,kruee101,??,,,,9
BSN192104130,2.0,1.0,boect101,??,,,,13
BSN192104130,2.0,1.0,holkw101,??,,,,43
BSN192104130,2.0,1.0,fordh101,??,,,,K
BSN192104130,3.0,0.0,cadol101,??,,,,7
BSN192104130,3.0,0.0,olsoi101,??,,,,K
BSN192104130,3.0,0.0,johnj107,??,,,,8
BSN192104130,3.0,1.0,oneim102,??,,,,9
BSN192104130,3.0,1.0,oescj101,??,,,,K/C
BSN192104130,3.0,1.0,power101,??,,,,HP
BSN192104130,3.0,1.0,barbw101,??,,,,CS2(26)
BSN192104130,4.0,0.0,grift102,??,,,,W
BSN192104130,4.0,0.0,wheaz101,??,,,,54(1)/FO
BSN192104130,4.0,0.0,myerh102,??,,,,POCS2(234)
BSN192104130,4.0,0.0,myerh102,??,,,,13
BSN192104130,4.0,1.0,barbw101,??,,,,6/P
BSN192104130,4.0,1.0,soutb101,??,,,,63
BSN192104130,4.0,1.0,cruiw101,??,,,,S9.B-3(E9)
BSN192104130,4.0,1.0,boect101,??,,,,4/P
BSN192104130,5.0,0.0,konee101,??,,,,S7
BSN192104130,5.0,0.0,kildp101,??,,,,9
BSN192104130,5.0,0.0,kruee101,??,,,,K
BSN192104130,5.0,0.0,cadol101,??,,,,13
BSN192104130,5.0,1.0,holkw101,??,,,,8
BSN192104130,5.0,1.0,fordh101,??,,,,D8
BSN192104130,5.0,1.0,oneim102,??,,,,63.2-3
BSN192104130,5.0,1.0,oescj101,??,,,,S7.3-H
BSN192104130,5.0,1.0,power101,??,,,,K23
BSN192104130,6.0,0.0,olsoi101,??,,,,W
BSN192104130,6.0,0.0,johnj107,??,,,,13/SH.1-2
BSN192104130,6.0,0.0,grift102,??,,,,7
BSN192104130,6.0,0.0,wheaz101,??,,,,W
BSN192104130,6.0,0.0,myerh102,??,,,,46(1)/FO
BSN192104130,6.0,1.0,barbw101,??,,,,8
BSN192104130,6.0,1.0,soutb101,??,,,,7
BSN192104130,6.0,1.0,cruiw101,??,,,,53
