game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,scorer,translator,inputter,inputtime,umphome,ump1b,ump2b,ump3b,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,gametype
BSN192104130,"""version 7RS(19) of 07/07/92""",BRO,BSN,1921/04/13,BOS08,0,0:00PM,day,false,"""73""","""Ron Fisher""","""Ron Fisher""",1996/08/22 2:42PM,brenb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,110,15000,mamaa101,oescj101,smits102,,
BSN192104140,"""version 7RS(19) of 07/07/92""",BRO,BSN,1921/04/14,BOS08,0,0:00PM,day,false,"""73""","""Ron Fisher""","""Ron Fisher""",1996/09/27 2:38AM,brenb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,105,1000,mcquh101,ruetd101,,,
BSN192104150,"""version 7RS(19) of 07/07/92""",BRO,BSN,1921/04/15,BOS08,0,0:00PM,day,false,"""73""","""Ron Fisher/RWood""","""Ron Fisher/RWood""",1996/09/27 9:06AM,brenb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,130,1000,scotj101,miljj101,,,
BSN192104160,"""version 7RS(19) of 07/07/92""",BRO,BSN,1921/04/16,BOS08,0,0:00PM,day,false,"""73""","""Ron Fisher""","""Ron Fisher""",1996/09/27 9:22AM,brenb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,90,10000,watsm103,cadol101,,,
BSN192104190,"""version 7RS(19) of 07/07/92""",NY1,BSN,1921/04/19,BOS08,0,0:00PM,day,false,"""73""","""Ron Fisher""","""Ron Fisher""",1996/10/01 1:16AM,brenb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,130,15000,dougp101,mcquh101,,,
BSN192104200,"""version 7RS(19) of 07/07/92""",NY1,BSN,1921/04/20,BOS08,0,0:00PM,day,false,"""73""","""Ron Fisher/RWood""","""Ron Fisher/RWood""",1996/10/01 10:48PM,brenb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,135,10000,nehfa101,scotj101,barnj102,,
BSN192105040,"""version 7RS(19) of 07/07/92""",PHI,BSN,1921/05/04,BOS08,0,0:00PM,day,false,"""119""","""Ron Fisher/RWood""","""Ron Fisher/RWood""",1998/09/25 6:29PM,hartb901,mccob104,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,112,1500,filld101,meadl101,,,
BSN192105070,"""version 7RS(19) of 07/07/92""",PHI,BSN,1921/05/07,BOS08,0,0:00PM,day,false,"""119""","""Ron Fisher""","""Ron Fisher""",1997/12/05 2:39AM,mccob104,hartb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,133,6000,mcquh101,ringj101,,,
BSN192105100,"""version 7RS(19) of 07/07/92""",PIT,BSN,1921/05/10,BOS08,0,0:00PM,day,false,"""137""","""Ron Fisher""","""Ron Fisher""",1997/08/17 11:05PM,brenb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,99,6500,coopw101,oescj101,,,
BSN192105110,"""version 7RS(19) of 07/07/92""",PIT,BSN,1921/05/11,BOS08,0,0:00PM,day,false,"""137""","""Ron Fisher""","""Ron Fisher""",1997/08/18 8:28AM,brenb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,144,3500,filld101,hamie101,,,
BSN192105120,"""version 7RS(19) of 07/07/92""",PIT,BSN,1921/05/12,BOS08,0,0:00PM,day,false,"""137""","""Ron Fisher""","""Ron Fisher""",1997/08/18 8:41AM,brenb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,104,3000,glazw101,watsm103,,,
BSN192105160,"""version 7RS(19) of 07/07/92""",CHN,BSN,1921/05/16,BOS08,0,0:00PM,day,false,"""109""","""Ron Fisher""","""Ron Fisher""",1998/01/07 9:47AM,morac102,riglc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,108,5000,mcquh101,vaugh101,,,
BSN192105170,"""version 7RS(19) of 07/07/92""",CHN,BSN,1921/05/17,BOS08,0,0:00PM,day,false,"""109""","""Ron Fisher""","""Ron Fisher""",1998/01/07 10:04AM,riglc901,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,96,3500,oescj101,jonep101,,,
BSN192105180,"""version 7RS(19) of 07/07/92""",CIN,BSN,1921/05/18,BOS08,0,0:00PM,day,false,"""71,163,274,240""","""Rob Wood""","""Rob Wood""",2022/09/14 5:21PM,mccob104,hartb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,96,5000,filld101,luqud101,,,
BSN192105190,"""version 7RS(19) of 07/07/92""",CIN,BSN,1921/05/19,BOS08,0,0:00PM,day,false,"""269,163,274,240""","""Cliff Blau""","""Cliff Blau""",2022/09/17 12:07PM,hartb901,mccob104,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,85,3000,watsm103,marqr102,,,
BSN192105200,"""version 7RS(19) of 07/07/92""",CIN,BSN,1921/05/20,BOS08,0,0:00PM,day,false,"""71,163,274,240""","""Rob Wood""","""Rob Wood""",2022/09/15 10:11AM,mccob104,hartb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,108,3000,coumf101,mcquh101,,,
BSN192105210,"""version 7RS(19) of 07/07/92""",CIN,BSN,1921/05/21,BOS08,0,0:00PM,day,false,"""71,163,274,240""","""Rob Wood""","""Rob Wood""",2022/09/16 1:57PM,hartb901,mccob104,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,142,10000,filld101,rixee101,,,
BSN192105240,"""version 7RS(19) of 07/07/92""",SLN,BSN,1921/05/24,BOS08,0,0:00PM,day,false,"""102""","""Rob Wood""","""Rob Wood""",2022/08/19 5:53PM,quige901,odayh101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,102,2500,watsm103,sherb101,scotj101,,
BSN192105261,"""version 7RS(19) of 07/07/92""",NY1,BSN,1921/05/26,BOS08,1,0:00PM,day,false,"""73""","""Ron Fisher""","""Ron Fisher""",1996/12/10 4:12AM,odayh101,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,110,0,bentr102,mcquh101,dougp101,,
BSN192105262,"""version 7RS(19) of 07/07/92""",NY1,BSN,1921/05/26,BOS08,2,0:00PM,day,false,"""73""","""Ron Fisher""","""Ron Fisher""",1996/12/10 6:57AM,quige901,odayh101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,105,6000,filld101,salls101,,,
BSN192105270,"""version 7RS(19) of 07/07/92""",NY1,BSN,1921/05/27,BOS08,0,0:00PM,day,false,"""73""","""Ron Fisher""","""Ron Fisher""",1996/12/11 6:25PM,odayh101,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,151,6000,ryanr101,townl101,tonef101,,
BSN192105281,"""version 7RS(19) of 07/07/92""",NY1,BSN,1921/05/28,BOS08,1,0:00PM,day,false,"""Unknown,71""","""Dick Cramer/Bill Way""","""Dick Cramer/RWood""",,quige901,odayh101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,150,0,nehfa101,braxg101,barnj102,,
BSN192105282,"""version 7RS(19) of 07/07/92""",NY1,BSN,1921/05/28,BOS08,2,0:00PM,day,false,"""104,395""","""Rob Wood""","""Rob Wood""",2022/08/21 10:31PM,odayh101,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,119,15000,oescj101,bentr102,,,
BSN192105301,"""version 7RS(19) of 07/07/92""",BRO,BSN,1921/05/30,BOS08,1,0:00PM,day,false,"""73""","""Ron Fisher""","""Ron Fisher""",1996/12/16 3:54AM,riglc901,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,108,3000,scotj101,mamaa101,,,
BSN192105302,"""version 7RS(19) of 07/07/92""",BRO,BSN,1921/05/30,BOS08,2,0:00PM,day,false,"""73,395,270""","""Ron Fisher/RWood""","""Ron Fisher/RWood""",1996/12/16 4:05AM,morac102,riglc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,185,15000,oescj101,cadol101,,,
BSN192105310,"""version 7RS(19) of 07/07/92""",BRO,BSN,1921/05/31,BOS08,0,0:00PM,day,false,"""73""","""Ron Fisher""","""Ron Fisher""",1996/12/16 6:06AM,riglc901,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,117,2500,grimb101,filld101,,,
BSN192106010,"""version 7RS(19) of 07/07/92""",BRO,BSN,1921/06/01,BOS08,0,0:00PM,day,false,"""73""","""Ron Fisher""","""Ron Fisher""",1996/12/26 10:42AM,morac102,riglc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,110,2500,ruetd101,watsm103,,,
BSN192106290,"""version 7RS(19) of 07/07/92""",NY1,BSN,1921/06/29,BOS08,0,0:00PM,day,false,"""73""","""Ron Fisher""","""Ron Fisher""",1997/01/29 11:57AM,hartb901,mccob104,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,114,4000,oescj101,tonef101,,,
BSN192107070,"""version 7RS(19) of 07/07/92""",CIN,BSN,1921/07/07,BOS08,0,0:00PM,day,false,"""71,163,274,240""","""Rob Wood""","""Rob Wood""",2022/09/23 8:09AM,klemb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,105,4000,oescj101,marqr102,,,
BSN192107080,"""version 7RS(19) of 07/07/92""",CIN,BSN,1921/07/08,BOS08,0,0:00PM,day,false,"""71,163,274,240""","""Rob Wood""","""Rob Wood""",2022/09/22 8:16PM,klemb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,80,4000,scotj101,luqud101,,,
BSN192107110,"""version 7RS(19) of 07/07/92""",CIN,BSN,1921/07/11,BOS08,0,0:00PM,day,false,"""TSN Box""",,,,klemb901,emslb101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,89,3000,mcquh101,rixee101,,,
BSN192107120,"""version 7RS(19) of 07/07/92""",CHN,BSN,1921/07/12,BOS08,0,0:00PM,day,false,"""109""","""Ron Fisher""","""Ron Fisher""",1998/02/24 1:05AM,quige901,odayh101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,101,4000,oescj101,alexg102,,,
BSN192107131,"""version 7RS(19) of 07/07/92""",CHN,BSN,1921/07/13,BOS08,1,0:00PM,day,false,"""269,274,111""","""Rob Wood""","""Rob Wood""",2022/08/18 8:29AM,odayh101,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,110,0,scotj101,yorkl101,,,
BSN192107132,"""version 7RS(19) of 07/07/92""",CHN,BSN,1921/07/13,BOS08,2,0:00PM,day,false,"""109""","""Ron Fisher""","""Ron Fisher""",1998/02/25 9:13AM,quige901,odayh101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,105,12000,filld101,marts102,,,
BSN192107140,"""version 7RS(19) of 07/07/92""",CHN,BSN,1921/07/14,BOS08,0,0:00PM,day,false,"""109""","""Ron Fisher""","""Ron Fisher""",1998/02/25 9:22AM,odayh101,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,107,4000,watsm103,ponde101,,,
BSN192107161,"""version 7RS(19) of 07/07/92""",SLN,BSN,1921/07/16,BOS08,1,0:00,day,false,"""128""","""Cliff Blau""","""Cliff Blau""",2017/07/12 7:40PM,mccob104,hartb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,115,0,pfefj101,mcquh101,,,
BSN192107162,"""version 7RS(19) of 07/07/92""",SLN,BSN,1921/07/16,BOS08,2,0:00PM,day,false,"""102""","""Cliff Blau""","""Cliff Blau""",2017/07/13 1:24PM,hartb901,mccob104,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,115,25000,oescj101,hainj101,filld101,,
BSN192107180,"""version 7RS(19) of 07/07/92""",SLN,BSN,1921/07/18,BOS08,0,0:00PM,day,false,"""128""","""Cliff Blau""","""Cliff Blau""",2017/07/13 7:51PM,mccob104,hartb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,124,4000,filld101,bailb101,,,
BSN192107190,"""version 7RS(19) of 07/07/92""",SLN,BSN,1921/07/19,BOS08,0,0:00PM,day,false,"""128""","""Cliff Blau""","""Cliff Blau""",2017/07/14 1:29PM,hartb901,mccob104,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,105,4500,watsm103,walkr102,,,
BSN192107200,"""version 7RS(19) of 07/07/92""",PIT,BSN,1921/07/20,BOS08,0,0:00PM,day,false,"""137""","""Ron Fisher""","""Ron Fisher""",1997/09/08 7:54AM,riglc901,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,63,15000,coopw101,oescj101,,,
BSN192107221,"""version 7RS(19) of 07/07/92""",PIT,BSN,1921/07/22,BOS08,1,0:00PM,day,false,"""137""","""Ron Fisher""","""Ron Fisher""",1997/09/09 7:30AM,morac102,riglc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,122,0,mcquh101,hamie101,,,
BSN192107222,"""version 7RS(19) of 07/07/92""",PIT,BSN,1921/07/22,BOS08,2,0:00PM,day,false,"""137""","""Ron Fisher""","""Ron Fisher""",1997/09/09 7:41AM,riglc901,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,126,20000,glazw101,filld101,,,
BSN192107231,"""version 7RS(19) of 07/07/92""",PIT,BSN,1921/07/23,BOS08,1,0:00PM,day,false,"""137""","""Ron Fisher""","""Ron Fisher""",1997/09/10 10:42PM,morac102,riglc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,90,0,coopw101,watsm103,,,
BSN192107232,"""version 7RS(19) of 07/07/92""",PIT,BSN,1921/07/23,BOS08,2,0:00PM,day,false,"""137""","""Ron Fisher""","""Ron Fisher""",1997/09/10 10:54PM,riglc901,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,75,40000,scotj101,carlh101,,,
BSN192108110,"""version 7RS(19) of 07/07/92""",PHI,BSN,1921/08/11,BOS08,0,0:00PM,day,false,"""119""","""Ron Fisher""","""Ron Fisher""",1998/11/08 12:46AM,klemb901,mccob104,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,110,3500,mcquh101,meadl101,,,
BSN192108121,"""version 7RS(19) of 07/07/92""",PHI,BSN,1921/08/12,BOS08,1,0:00PM,day,false,"""119""","""Ron Fisher""","""Ron Fisher""",1998/11/09 7:21PM,mccob104,klemb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,115,0,betth101,scotj101,,,
BSN192108122,"""version 7RS(19) of 07/07/92""",PHI,BSN,1921/08/12,BOS08,2,0:00PM,day,false,"""119""","""Ron Fisher""","""Ron Fisher""",1998/11/09 10:45PM,klemb901,mccob104,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,97,6000,smitg104,scotj101,,,
BSN192108131,"""version 7RS(19) of 07/07/92""",PHI,BSN,1921/08/13,BOS08,1,0:00PM,day,false,"""119""","""Ron Fisher""","""Ron Fisher""",1998/11/10 9:28PM,mccob104,klemb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,101,0,watsm103,hubbb101,,,
BSN192108132,"""version 7RS(19) of 07/07/92""",PHI,BSN,1921/08/13,BOS08,2,0:00PM,day,false,"""119""","""Ron Fisher""","""Ron Fisher""",1998/11/10 10:03PM,klemb901,mccob104,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,85,15000,watsm103,wintj101,,,
BSN192108160,"""version 7RS(19) of 07/07/92""",CHN,BSN,1921/08/16,BOS08,0,0:00PM,day,false,"""111,612""","""Rob Wood""","""Rob Wood""",2022/09/09 7:09PM,morac102,riglc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,118,4000,filld101,alexg102,,,
BSN192108171,"""version 7RS(19) of 07/07/92""",CHN,BSN,1921/08/17,BOS08,1,0:00PM,day,false,"""111,612""","""Rob Wood""","""Rob Wood""",2022/09/10 10:31AM,riglc901,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,100,0,ponde101,scotj101,,,
BSN192108172,"""version 7RS(19) of 07/07/92""",CHN,BSN,1921/08/17,BOS08,2,0:00PM,day,false,"""109""","""Ron Fisher""","""Ron Fisher""",1998/03/01 2:28PM,morac102,riglc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,115,12000,jonep101,mcquh101,,,
BSN192108180,"""version 7RS(19) of 07/07/92""",CHN,BSN,1921/08/18,BOS08,0,0:00PM,day,false,"""109""","""Ron Fisher""","""Ron Fisher""",1998/03/01 2:40PM,riglc901,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,88,3000,oescj101,marts102,watsm103,,
BSN192108190,"""version 7RS(19) of 07/07/92""",CHN,BSN,1921/08/19,BOS08,0,0:00PM,day,false,"""109""","""Ron Fisher""","""Ron Fisher""",1998/03/01 5:31PM,morac102,riglc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,100,3000,watsm103,freeb101,mcquh101,,
BSN192108200,"""version 7RS(19) of 07/07/92""",PIT,BSN,1921/08/20,BOS08,0,0:00PM,day,false,"""137""","""Ron Fisher""","""Ron Fisher""",1997/09/18 9:53PM,hartb901,brenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,144,13000,coopw101,filld101,,,
BSN192108220,"""version 7RS(19) of 07/07/92""",PIT,BSN,1921/08/22,BOS08,0,0:00PM,day,false,"""137""","""Ron Fisher""","""Ron Fisher""",1997/09/19 7:24AM,brenb901,hartb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,130,5000,hamie101,mcquh101,carlh101,,
BSN192108230,"""version 7RS(19) of 07/07/92""",PIT,BSN,1921/08/23,BOS08,0,0:00PM,day,false,"""137""","""Ron Fisher""","""Ron Fisher""",1997/09/19 7:35AM,hartb901,brenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,92,6000,watsm103,glazw101,,,
BSN192108241,"""version 7RS(19) of 07/07/92""",SLN,BSN,1921/08/24,BOS08,1,0:00PM,day,false,"""128""","""Cliff Blau""","""Cliff Blau""",2017/07/26 3:55PM,mccob104,klemb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,107,0,doakb101,oescj101,,,
BSN192108242,"""version 7RS(19) of 07/07/92""",SLN,BSN,1921/08/24,BOS08,2,0:00PM,day,false,"""102""","""Cliff Blau""","""Cliff Blau""",2017/07/26 7:51PM,klemb901,mccob104,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,110,6500,pfefj101,filld101,,,
BSN192108250,"""version 7RS(19) of 07/07/92""",SLN,BSN,1921/08/25,BOS08,0,0:00PM,day,false,"""128""","""Cliff Blau""","""Cliff Blau""",2017/07/27 3:40PM,mccob104,klemb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,114,3500,walkr102,scotj101,,,
BSN192108260,"""version 7RS(19) of 07/07/92""",SLN,BSN,1921/08/26,BOS08,0,0:00PM,day,false,"""128""","""Cliff Blau""","""Cliff Blau""",2017/07/28 4:44PM,klemb901,mccob104,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,110,3000,pertb101,mcquh101,nortl101,,
BSN192108271,"""version 7RS(19) of 07/07/92""",SLN,BSN,1921/08/27,BOS08,1,0:00PM,day,false,"""128""","""Cliff Blau""","""Cliff Blau""",2017/07/28 12:09PM,mccob104,klemb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,101,0,hainj101,watsm103,walkr102,,
BSN192108272,"""version 7RS(19) of 07/07/92""",SLN,BSN,1921/08/27,BOS08,2,0:00PM,day,false,"""102""","""Cliff Blau""","""Cliff Blau""",2017/07/28 7:47PM,klemb901,mccob104,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,107,12000,sherb101,oescj101,,,
BSN192108290,"""version 7RS(19) of 07/07/92""",CIN,BSN,1921/08/29,BOS08,0,0:00PM,day,false,"""274,269,163,240""","""Cliff Blau""","""Cliff Blau""",2022/09/30 8:21PM,quige901,odayh101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,104,0,rixee101,mcquh101,,,
BSN192108301,"""version 7RS(19) of 07/07/92""",CIN,BSN,1921/08/30,BOS08,1,0:00PM,day,false,"""71,163,274,240,610""","""Rob Wood""","""Rob Wood""",2022/10/11 6:18PM,odayh101,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,105,0,filld101,luqud101,,,
BSN192108302,"""version 7RS(19) of 07/07/92""",CIN,BSN,1921/08/30,BOS08,2,0:00PM,day,false,"""71,163,274,240,610""","""Rob Wood""","""Rob Wood""",2022/10/12 8:03AM,quige901,odayh101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,107,4000,coumf101,watsm103,,,
BSN192108310,"""version 7RS(19) of 07/07/92""",CIN,BSN,1921/08/31,BOS08,0,0:00PM,day,false,"""71,163,240""","""Rob Wood""","""Rob Wood""",2022/09/25 10:30PM,odayh101,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,93,2000,oescj101,markc101,,,
BSN192109081,"""version 7RS(19) of 07/07/92""",PHI,BSN,1921/09/08,BOS08,1,0:00PM,day,false,"""71,163,266""","""Rob Wood""","""Rob Wood""",2022/09/22 8:45AM,riglc901,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,118,0,wintj101,oescj101,betth101,,
BSN192109090,"""version 7RS(19) of 07/07/92""",PHI,BSN,1921/09/09,BOS08,0,0:00PM,day,false,"""71,163,266""","""Rob Wood""","""Rob Wood""",2022/09/27 2:14PM,riglc901,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,69,2000,scotj101,betth101,,,
BSN192109100,"""version 7RS(19) of 07/07/92""",PHI,BSN,1921/09/10,BOS08,0,0:00PM,day,false,"""71,163,266""","""Rob Wood""","""Rob Wood""",2022/09/27 9:33AM,morac102,riglc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,107,4000,filld101,meadl101,mcquh101,,
BSN192109271,"""version 7RS(19) of 07/07/92""",BRO,BSN,1921/09/27,BOS08,1,0:00PM,day,false,"""73""","""Ron Fisher""","""Ron Fisher""",1997/07/30 8:01AM,brenb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,90,0,filld101,grimb101,,,
BSN192109272,"""version 7RS(19) of 07/07/92""",BRO,BSN,1921/09/27,BOS08,2,0:00PM,day,false,"""73""","""Ron Fisher""","""Ron Fisher""",1997/07/30 10:53PM,brenb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,105,4500,mitcc102,braxg101,,,
BSN192109280,"""version 7RS(19) of 07/07/92""",BRO,BSN,1921/09/28,BOS08,0,0:00PM,day,false,"""73""","""Ron Fisher""","""Ron Fisher""",1997/07/31 8:10AM,brenb901,emslb101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,101,2000,gordr101,coonj101,ruetd101,,
DET192104140,"""version 7RS(19) of 07/07/92""",CHA,DET,1921/04/14,DET04,0,0:00PM,day,false,"""109,111,56""","""Ron Fisher/Smith""","""Ron Fisher/Smith""",1997/10/18 10:09AM,owenb901,chilo901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,135,23000,suths101,morrb103,,,
DET192104150,"""version 7RS(19) of 07/07/92""",CHA,DET,1921/04/15,DET04,0,0:00PM,day,false,"""109""","""Ron Fisher""","""Ron Fisher""",1997/10/18 2:47PM,chilo901,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,105,0,faber101,ehmkh101,,,
DET192104190,"""version 7RS(19) of 07/07/92""",CLE,DET,1921/04/19,DET04,0,0:00PM,day,false,"""39""","""Ron Fisher""","""Ron Fisher""",1997/10/21 10:24PM,owenb901,chilo901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,115,15000,coves101,hollc102,,,
DET192104200,"""version 7RS(19) of 07/07/92""",CLE,DET,1921/04/20,DET04,0,0:00PM,day,false,"""39""","""Ron Fisher""","""Ron Fisher""",1997/10/21 10:38PM,chilo901,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,123,12000,oldhr101,mailw101,stewl101,,
DET192104290,"""version 7RS(19) of 07/07/92""",SLA,DET,1921/04/29,DET04,0,0:00PM,day,false,"""128""","""Ron Fisher""","""Ron Fisher""",1997/10/15 7:44AM,owenb901,chilo901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,108,6000,suths101,sotha101,,,
DET192104300,"""version 7RS(19) of 07/07/92""",SLA,DET,1921/04/30,DET04,0,0:00PM,day,false,"""128""","""Ron Fisher""","""Ron Fisher""",1997/10/15 8:00AM,chilo901,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,107,14000,middj102,baynb101,,,
DET192105020,"""version 7RS(19) of 07/07/92""",SLA,DET,1921/05/02,DET04,0,0:00PM,day,false,"""56,102,128,208""","""Rob Wood""","""Rob Wood""",2022/08/19 2:19PM,chilo901,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,201,2000,shocu101,daush101,,,
DET192105030,"""version 7RS(19) of 07/07/92""",CHA,DET,1921/05/03,DET04,0,0:00PM,day,false,"""109,111,56""","""Ron Fisher/Smith""","""Ron Fisher/Smith""",1997/12/28 11:05PM,owenb901,chilo901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,106,0,leond102,faber101,,,
DET192105040,"""version 7RS(19) of 07/07/92""",CHA,DET,1921/05/04,DET04,0,0:00PM,day,false,"""109""","""Ron Fisher""","""Ron Fisher""",1997/12/29 1:07AM,chilo901,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,140,0,ehmkh101,hodgs101,middj102,,
DET192105100,"""version 7RS(19) of 07/07/92""",NYA,DET,1921/05/10,DET04,0,0:00PM,day,false,"""73,96,56,137""","""Ron Fisher/Smith/Townsend""","""Ron Fisher/Smith/Townsend""",1996/11/07 8:04AM,connt901,morig101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,97,20000,maysc101,middj102,,,
DET192105110,"""version 7RS(19) of 07/07/92""",NYA,DET,1921/05/11,DET04,0,0:00PM,day,false,"""73,96,56,270,137""","""Ron Fisher/Smith/RWood/Townsend""","""Ron Fisher/Smith/RWood/Townsend""",1996/11/09 5:02PM,morig101,connt901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,98,12000,suths101,hoytw101,,,
DET192105120,"""version 7RS(19) of 07/07/92""",NYA,DET,1921/05/12,DET04,0,0:00PM,day,false,"""96,104,137""","""Rob Wood,Wayne Townsend""","""Rob Wood,Wayne Townsend""",2022/08/20 11:57PM,connt901,morig101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,151,9000,ferga101,leond102,maysc101,,
DET192105130,"""version 7RS(19) of 07/07/92""",NYA,DET,1921/05/13,DET04,0,0:00PM,day,false,"""96,104,137""","""Rob Wood,Wayne Townsend""","""Rob Wood,Wayne Townsend""",2022/08/21 10:18AM,morig101,connt901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,140,7500,harph101,ehmkh101,maysc101,,
DET192105140,"""version 7RS(19) of 07/07/92""",WS1,DET,1921/05/14,DET04,0,0:00PM,day,false,"""222,56,408a,427,212""","""David W. Smith""","""David W. Smith""",2022/09/13 2:34PM,connt901,morig101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,124,0,oldhr101,zacht101,hollc102,,
DET192105150,"""version 7RS(19) of 07/07/92""",WS1,DET,1921/05/15,DET04,0,0:00PM,day,false,"""56,212,222,408,408a,427""","""Wayne Townsend""","""Wayne Townsend""",2022/09/13 4:04PM,morig101,connt901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,176,27000,hollc102,courh101,,,
