game_id,inning,batting_home,batter_id,count_raw,balls,strikes,pitches,event_raw
BSN195004210,1.0,0.0,ashbr101,??,,,,S8
BSN195004210,1.0,0.0,hamng102,??,,,,S5.1-2
BSN195004210,1.0,0.0,waite101,??,,,,2/FL
BSN195004210,1.0,0.0,ennid101,??,,,,S9.2-H;1-3
BSN195004210,1.0,0.0,jonew101,??,,,,4
BSN195004210,1.0,0.0,sisld101,??,,,,S9.3-H;1-3;BX2(96)
BSN195004210,1.0,1.0,ryanc102,??,,,,63
BSN195004210,1.0,1.0,jeths101,??,,,,2/FL
BSN195004210,1.0,1.0,marsw101,??,,,,5
BSN195004210,2.0,0.0,golim101,??,,,,63
BSN195004210,2.0,0.0,lopas101,??,,,,7
BSN195004210,2.0,0.0,heink101,??,,,,63
BSN195004210,2.0,1.0,ellib103,??,,,,43
BSN195004210,2.0,1.0,gords101,??,,,,W
BSN195004210,2.0,1.0,torge101,??,,,,K
BSN195004210,2.0,1.0,crand102,??,,,,BK.1-2
BSN195004210,2.0,1.0,crand102,??,,,,S8.2-H
BSN195004210,2.0,1.0,kerrb101,??,,,,9
BSN195004210,3.0,0.0,ashbr101,??,,,,S8
BSN195004210,3.0,0.0,hamng102,??,,,,9
BSN195004210,3.0,0.0,waite101,??,,,,36(1)/FO
BSN195004210,3.0,0.0,ennid101,??,,,,7
BSN195004210,3.0,1.0,bickv101,??,,,,S/89
BSN195004210,3.0,1.0,ryanc102,??,,,,54(1)3/GDP
BSN195004210,3.0,1.0,jeths101,??,,,,S8.BX2(86)
BSN195004210,4.0,0.0,jonew101,??,,,,63
BSN195004210,4.0,0.0,sisld101,??,,,,43
BSN195004210,4.0,0.0,golim101,??,,,,3
BSN195004210,4.0,1.0,marsw101,??,,,,63
BSN195004210,4.0,1.0,ellib103,??,,,,63
BSN195004210,4.0,1.0,gords101,??,,,,K
BSN195004210,5.0,0.0,lopas101,??,,,,63
BSN195004210,5.0,0.0,heink101,??,,,,13
BSN195004210,5.0,0.0,ashbr101,??,,,,6
BSN195004210,5.0,1.0,torge101,??,,,,2/G/BINT
BSN195004210,5.0,1.0,crand102,??,,,,S8
BSN195004210,5.0,1.0,kerrb101,??,,,,D7.1-H;B-3(E6)
BSN195004210,5.0,1.0,bickv101,??,,,,6
BSN195004210,5.0,1.0,ryanc102,??,,,,W
BSN195004210,5.0,1.0,jeths101,??,,,,9/L
BSN195004210,6.0,0.0,hamng102,??,,,,53
BSN195004210,6.0,0.0,waite101,??,,,,9
BSN195004210,6.0,0.0,ennid101,??,,,,D7/7D
BSN195004210,6.0,0.0,jonew101,??,,,,PO2(245)
BSN195004210,6.0,1.0,marsw101,??,,,,43
BSN195004210,6.0,1.0,ellib103,??,,,,43
BSN195004210,6.0,1.0,gords101,??,,,,9
BSN195004210,7.0,0.0,jonew101,??,,,,S5
BSN195004210,7.0,0.0,sisld101,??,,,,E1/TH/SH.1X3(45)
BSN195004210,7.0,0.0,golim101,??,,,,7
BSN195004210,7.0,0.0,lopas101,??,,,,8
BSN195004210,7.0,1.0,torge101,??,,,,E4
BSN195004210,7.0,1.0,crand102,??,,,,3/BG/SH.1-2
BSN195004210,7.0,1.0,kerrb101,??,,,,53
BSN195004210,7.0,1.0,bickv101,??,,,,4
BSN195004210,,,,,,,,"DATA:er:heink101,2"
BSN195004210,,,,,,,,"DATA:er:bickv101,2"
BSN195004220,1.0,0.0,ashbr101,??,,,,S7
BSN195004220,1.0,0.0,hamng102,??,,,,64(1)3/GDP
BSN195004220,1.0,0.0,waite101,??,,,,2
BSN195004220,1.0,1.0,ryanc102,??,,,,53
BSN195004220,1.0,1.0,jeths101,??,,,,K
BSN195004220,1.0,1.0,marsw101,??,,,,143
BSN195004220,2.0,0.0,ennid101,??,,,,8
BSN195004220,2.0,0.0,jonew101,??,,,,53
BSN195004220,2.0,0.0,sisld101,??,,,,6
BSN195004220,2.0,1.0,ellib103,??,,,,13
BSN195004220,2.0,1.0,gords101,??,,,,K
BSN195004220,2.0,1.0,torge101,??,,,,43
BSN195004220,3.0,0.0,golim101,??,,,,6
BSN195004220,3.0,0.0,lopas101,??,,,,7
BSN195004220,3.0,0.0,simmc101,??,,,,W
BSN195004220,3.0,0.0,ashbr101,??,,,,43
BSN195004220,3.0,1.0,crand102,??,,,,6
BSN195004220,3.0,1.0,kerrb101,??,,,,D8
BSN195004220,3.0,1.0,spahw101,??,,,,K
BSN195004220,3.0,1.0,ryanc102,??,,,,53
BSN195004220,4.0,0.0,hamng102,??,,,,9
BSN195004220,4.0,0.0,waite101,??,,,,S8
BSN195004220,4.0,0.0,ennid101,??,,,,T9.1-H
BSN195004220,4.0,0.0,jonew101,??,,,,4
BSN195004220,4.0,0.0,sisld101,??,,,,43
BSN195004220,4.0,1.0,jeths101,??,,,,63
BSN195004220,4.0,1.0,marsw101,??,,,,6
BSN195004220,4.0,1.0,ellib103,??,,,,W
BSN195004220,4.0,1.0,gords101,??,,,,W.1-2
