game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,inputter,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,translator,oscorer
DET198504080,CLE,DET,DET04,1985/04/08,0,0:00PM,day,true,sprim901,mckej901,merrd901,voltv901,"""Dave Brown + Wigley from WILX video""","""Gary Gillette + Wigley from WILX video""",tv,pitches,42,ltor,13,unknown,unknown,unknown,169,51180,morrj001,camae001,hernw001,whitl001,,
DET198504100,CLE,DET,DET04,1985/04/10,0,0:00PM,day,true,mckej901,merrd901,voltv901,sprim901,"""Jeff Held""","""Gary Gillette""",unknown,none,0,unknown,-1,unknown,unknown,unknown,153,14659,petrd001,ruhlv001,lopea001,whitl001,,
DET198504110,CLE,DET,DET04,1985/04/11,0,0:00PM,day,true,merrd901,voltv901,sprim901,mckej901,"""Gary Bowe""","""Gary Gillette""",unknown,none,0,unknown,-1,unknown,unknown,unknown,236,19090,hernw001,vonod001,,broot001,,
DET198504160,MIL,DET,DET04,1985/04/16,0,0:00PM,night,true,clara901,reilm901,cobld901,denkd901,"""Sanford Sklansky""","""Gary Gillette""",unknown,none,0,unknown,-1,unknown,unknown,unknown,143,23869,terrw001,burrr001,lopea001,trama001,,
DET198504170,MIL,DET,DET04,1985/04/17,0,0:00PM,day,true,reilm901,cobld901,denkd901,clara901,"""Scott Segrin""","""Gary Gillette""",unknown,none,0,unknown,-1,unknown,unknown,unknown,118,15221,darwd001,morrj001,,gantj001,,
DET198504190,KCA,DET,DET04,1985/04/19,0,0:00PM,night,true,barnl901,fordd901,kaisk901,roe-r901,"""Kopf""","""Gary Gillette""",unknown,none,0,unknown,-1,unknown,unknown,unknown,155,35432,sabeb001,petrd001,,bretg001,,
DET198504200,KCA,DET,DET04,1985/04/20,0,0:00PM,day,true,fordd901,kaisk901,roe-r901,barnl901,"""Stiles""","""Gary Gillette""",unknown,none,0,unknown,-1,unknown,unknown,unknown,150,27339,hernw001,quisd001,,whitl001,,
DET198504210,KCA,DET,DET04,1985/04/21,0,0:00PM,day,true,kaisk901,roe-r901,barnl901,fordd901,"""Peters""","""Gary Gillette""",unknown,none,0,unknown,-1,unknown,unknown,unknown,245,30168,quisd001,berej001,gural001,motld001,,
DET198504300,MIN,DET,DET04,1985/04/30,0,0:00PM,night,true,hendt901,morrd901,evanj901,bremn901,"""Steve Bodnar""","""Gary Gillette""",unknown,none,0,unknown,-1,unknown,unknown,unknown,156,22899,butcj001,wilcm001,,teuft001,,
DET198505010,MIN,DET,DET04,1985/05/01,0,0:00PM,day,true,morrd901,evanj901,bremn901,hendt901,"""B. Jensen""","""Gary Gillette""",unknown,none,0,unknown,-1,unknown,unknown,unknown,178,19008,violf001,morrj001,lysar001,hatcm001,,
DET198505030,CHA,DET,DET04,1985/05/03,0,0:00PM,night,true,evanj901,bremn901,hendt901,morrd901,"""Zminda""","""Dewan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,169,34273,seavt001,petrd001,,fiskc001,,
DET198505040,CHA,DET,DET04,1985/05/04,0,0:00PM,night,true,bremn901,hendt901,morrd901,evanj901,"""Zminda""","""Dewan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,180,37865,terrw001,lollt001,,garbb001,,
DET198505050,CHA,DET,DET04,1985/05/05,0,0:00PM,day,true,hendt901,morrd901,evanj901,bremn901,"""Steininger""","""Dewan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,143,29376,berej001,dotsr001,hernw001,evand001,,
DET198505130,TEX,DET,DET04,1985/05/13,0,0:00PM,night,true,mccol901,pales901,phild901,neudj901,"""Craig Wright""","""Gary Gillette""",unknown,none,0,unknown,-1,unknown,unknown,unknown,150,23207,petrd001,hootb001,hernw001,gibsk001,,
DET198505140,TEX,DET,DET04,1985/05/14,0,0:00PM,night,true,pales901,phild901,neudj901,mccol901,"""Jim Gartung""","""Gary Gillette""",unknown,none,0,unknown,-1,unknown,unknown,unknown,152,22603,wilcm001,hougc001,hernw001,parrl001,,
DET198505290,OAK,DET,DET04,1985/05/29,0,0:00PM,night,true,coont901,cousd901,shulj901,brinj901,"""Jon Edelman""","""Gary Gillette""",unknown,none,0,unknown,-1,unknown,unknown,unknown,161,23075,codic001,wilcm001,,lansc001,,
DET198505300,OAK,DET,DET04,1985/05/30,0,0:00PM,day,true,cousd901,shulj901,brinj901,coont901,"""Jon Heinlen""","""Gary Gillette""",unknown,none,0,unknown,-1,unknown,unknown,unknown,159,22250,terrw001,birtt001,hernw001,hernl001,,
DET198505310,CAL,DET,DET04,1985/05/31,0,0:00PM,night,true,shulj901,brinj901,coont901,cousd901,"""Dave Brown""","""Gary Gillette""",unknown,none,0,unknown,-1,unknown,unknown,unknown,196,39154,clemp001,morrj001,moord001,boonb001,,
DET198506010,CAL,DET,DET04,1985/06/01,0,0:00PM,day,true,brinj901,coont901,cousd901,shulj901,"""Doug Harris""","""Gary Gillette""",unknown,none,0,unknown,-1,unknown,unknown,unknown,163,36068,wittm001,petrd001,,boonb001,,
DET198506020,CAL,DET,DET04,1985/06/02,0,0:00PM,day,true,coont901,cousd901,shulj901,brinj901,"""D. Bretz""","""Gary Gillette""",unknown,none,0,unknown,-1,unknown,unknown,unknown,151,36472,hernw001,moord001,,evand001,,
DET198506030,SEA,DET,DET04,1985/06/03,0,0:00PM,night,true,hendt901,morrd901,(none),evanj901,"""Gary Bowe""","""Gary Gillette""",unknown,none,0,unknown,-1,unknown,unknown,unknown,220,18407,beatj001,lopea001,stanm001,presj001,,
DET198506040,SEA,DET,DET04,1985/06/04,0,0:00PM,night,true,morrd901,evanj901,bremn901,hendt901,"""Orr""","""Dewan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,238,17446,thomr001,hernw001,younm001,bradp001,,
DET198506050,SEA,DET,DET04,1985/06/05,0,0:00PM,night,true,evanj901,bremn901,hendt901,morrd901,"""Jon Edelman""","""Gary Gillette""",unknown,none,0,unknown,-1,unknown,unknown,unknown,172,19003,morrj001,langm001,,sanca001,,
DET198506100,BAL,DET,DET04,1985/06/10,0,0:00PM,night,true,sprim901,welkt901,merrd901,mckej901,"""Bill Cline""","""Gary Gillette""",unknown,none,0,unknown,-1,unknown,unknown,unknown,235,33239,lopea001,stews001,,parrl001,,
DET198506120,BAL,DET,DET04,1985/06/12,0,0:00PM,night,true,welkt901,merrd901,mckej901,sprim901,"""Sanford Gruenfeld""","""Gary Gillette""",unknown,none,0,unknown,-1,unknown,unknown,unknown,140,31489,petrd001,boddm001,,parrl001,,
DET198506170,BOS,DET,DET04,1985/06/17,0,0:00PM,night,true,younl901,koscg901,garcr901,mcclt901,"""Jon Edelman""","""Gary Gillette""",unknown,none,0,unknown,-1,unknown,unknown,unknown,162,31258,nippa001,hernw001,,evand002,,
DET198506180,BOS,DET,DET04,1985/06/18,0,0:00PM,night,true,koscg901,garcr901,mcclt901,younl901,"""Don Walz""","""Gary Gillette""",unknown,none,0,unknown,-1,unknown,unknown,unknown,182,31766,berej001,hursb001,lopea001,parrl001,,
DET198506190,BOS,DET,DET04,1985/06/19,0,0:00PM,night,true,garcr901,mcclt901,younl901,koscg901,"""Jon Edelman""","""Gary Gillette""",unknown,none,0,unknown,-1,unknown,unknown,unknown,165,35135,terrw001,boydo001,lopea001,parrl001,,
DET198506200,NYA,DET,DET04,1985/06/20,0,0:00PM,night,true,reilm901,cobld901,denkd901,clara901,"""Gillette""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,229,36565,baird001,righd001,,,,
DET198506210,NYA,DET,DET04,1985/06/21,0,0:00PM,night,true,cobld901,denkd901,clara901,reilm901,"""Gary Gillette""","""Gary Gillette""",unknown,none,0,unknown,-1,unknown,unknown,unknown,156,47499,onear001,niekp001,hernw001,hernl001,,
DET198506220,NYA,DET,DET04,1985/06/22,0,0:00PM,day,true,denkd901,clara901,reilm901,cobld901,"""Gary Gillette""","""Gary Gillette""",unknown,none,0,unknown,-1,unknown,unknown,unknown,147,41774,guidr001,petrd001,,winfd001,,
DET198506230,NYA,DET,DET04,1985/06/23,0,0:00PM,day,true,clara901,reilm901,cobld901,denkd901,"""Jon Edelman""","""Gary Gillette""",unknown,none,0,unknown,-1,unknown,unknown,unknown,146,40929,tanaf001,shirb001,hernw001,lemoc001,,
DET198506280,TOR,DET,DET04,1985/06/28,0,0:00PM,night,true,morrd901,evanj901,johnm901,bremn901,"""James Gartung""","""Gary Gillette""",unknown,none,0,unknown,-1,unknown,unknown,unknown,137,48002,stied001,petrd001,,bellg001,,
DET198506290,TOR,DET,DET04,1985/06/29,0,0:00PM,night,true,evanj901,bremn901,morrd901,johnm901,"""Darlene Brown""","""Gary Gillette""",unknown,none,0,unknown,-1,unknown,unknown,unknown,147,47965,terrw001,leall001,,gibsk001,,
DET198506300,TOR,DET,DET04,1985/06/30,0,0:00PM,day,true,bremn901,morrd901,johnm901,evanj901,"""Jon Edelman""","""Gary Gillette""",unknown,none,0,unknown,-1,unknown,unknown,unknown,194,44377,laveg001,lopea001,lampd001,garcd001,,
DET198507080,CHA,DET,DET04,1985/07/08,0,0:00PM,night,true,cobld901,johnm901,clara901,reilm901,"""Zminda""","""Dewan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,191,32699,nelsg001,petrd001,,walkg001,,
DET198507090,CHA,DET,DET04,1985/07/09,0,0:00PM,night,true,johnm901,clara901,reilm901,cobld901,"""Henrickson""","""Dewan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,181,29408,hernw001,jameb001,,lemoc001,,
DET198507100,CHA,DET,DET04,1985/07/10,0,0:00PM,night,true,clara901,reilm901,cobld901,johnm901,"""Steininger""","""Dewan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,144,33748,morrj001,seavt001,,whitl001,,
DET198507110,MIN,DET,DET04,1985/07/11,0,0:00PM,night,true,neudj901,mccol901,pales901,phild901,"""Darwin Johnson""","""Gary Gillette""",unknown,none,0,unknown,-1,unknown,unknown,unknown,173,26215,smitm002,onear001,davir001,salam001,,
DET198507120,MIN,DET,DET04,1985/07/12,0,0:00PM,night,true,mccol901,pales901,phild901,neudj901,"""B. Jensen""","""Gary Gillette""",unknown,none,0,unknown,-1,unknown,unknown,unknown,173,38524,butcj001,tanaf001,davir001,gagng001,,
DET198507130,MIN,DET,DET04,1985/07/13,0,0:00PM,night,true,pales901,phild901,neudj901,mccol901,"""Mohl""","""Dewan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,173,42887,schrk001,petrd001,eufef001,smalr001,,
DET198507140,MIN,DET,DET04,1985/07/14,0,0:00PM,day,true,phild901,neudj901,mccol901,pales901,"""Darwin Johnson""","""Gary Gillette""",unknown,none,0,unknown,-1,unknown,unknown,unknown,148,34879,terrw001,violf001,hernw001,trama001,,
DET198507180,TEX,DET,DET04,1985/07/18,0,0:00PM,night,true,mccol901,barnl901,kaisk901,roe-r901,"""Wright""","""Dewan""",unknown,none,0,unknown,-1,unknown,unknown,unknown,186,26374,hougc001,tanaf001,harrg001,wrigg001,,
DET198507190,TEX,DET,DET04,1985/07/19,0,0:00PM,night,true,barnl901,kaisk901,roe-r901,mccol901,"""Wright""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,180,30803,hootb001,petrd001,rozed001,petrg001,,
DET198507200,TEX,DET,DET04,1985/07/20,0,0:00PM,night,true,kaisk901,roe-r901,mccol901,barnl901,"""Wright""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,254,38602,scheb001,harrg001,,garbb001,,
DET198507210,TEX,DET,DET04,1985/07/21,0,0:00PM,day,true,roe-r901,mccol901,barnl901,kaisk901,"""Wright""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,172,36036,schmd001,lopea001,,tollw001,,
DET198507290,KCA,DET,DET04,1985/07/29,0,0:00PM,night,true,welkt901,neudj901,hirsj901,pales901,"""Kopf""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,168,36068,sabeb001,petrd001,,mcrah001,,
DET198507300,KCA,DET,DET04,1985/07/30,0,0:00PM,night,true,neudj901,hirsj901,pales901,welkt901,"""Kopf""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,207,34261,morrj001,leibc001,hernw001,parrl001,,
DET198507310,KCA,DET,DET04,1985/07/31,0,0:00PM,day,true,hirsj901,pales901,welkt901,neudj901,"""Kopf""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,150,34276,jackd001,terrw001,quisd001,balbs001,,
DET198508020,MIL,DET,DET04,1985/08/02,0,0:00PM,night,true,mckej901,sprim901,voltv901,merrd901,"""Heinlen""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,140,37702,tanaf001,vuckp001,,lemoc001,,
DET198508030,MIL,DET,DET04,1985/08/03,0,0:00PM,day,true,sprim901,voltv901,merrd901,mckej901,"""unknown""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,163,42701,petrd001,darwd001,,parrl001,,
DET198508041,MIL,DET,DET04,1985/08/04,1,0:00PM,day,true,voltv901,merrd901,mckej901,sprim901,"""Walz""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,181,0,hernw001,waitr001,,evand001,,
DET198508042,MIL,DET,DET04,1985/08/04,2,0:00PM,day,true,merrd901,mckej901,sprim901,voltv901,"""Walz""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,155,43796,burrr001,onear001,,simmt001,,
DET198508150,CLE,DET,DET04,1985/08/15,0,0:00PM,night,true,mcclt901,reedr901,koscg901,garcr901,"""Gartune""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,161,23542,wardc001,hernw001,reedj002,thora001,,
DET198508160,CLE,DET,DET04,1985/08/16,0,0:00PM,night,true,reedr901,koscg901,garcr901,mcclt901,"""J. E.""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,161,27044,lopea001,heatn001,,simmn001,,
DET198508170,CLE,DET,DET04,1985/08/17,0,0:00PM,night,true,koscg901,garcr901,mcclt901,reedr901,"""Beckman""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,158,32723,tanaf001,wardc001,onear001,trama001,,
DET198508180,CLE,DET,DET04,1985/08/18,0,0:00PM,day,true,garcr901,mcclt901,reedr901,koscg901,"""J. E.""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,157,31148,petrd001,romer001,hernw001,simmn001,,
DET198508290,OAK,DET,DET04,1985/08/29,0,0:00PM,night,true,morrd901,evanj901,hendt901,bremn901,"""Nelson""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,227,21842,scheb001,muras001,,parrl001,,
DET198508300,OAK,DET,DET04,1985/08/30,0,0:00PM,night,true,evanj901,hendt901,bremn901,morrd901,"""Nelson""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,155,22423,suttd001,morrj001,,bochb001,,
DET198508310,OAK,DET,DET04,1985/08/31,0,0:00PM,night,true,hendt901,bremn901,morrd901,evanj901,"""Idziak""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,162,24240,terrw001,birtt001,hernw001,parrl001,,
DET198509010,OAK,DET,DET04,1985/09/01,0,0:00PM,day,true,bremn901,morrd901,evanj901,hendt901,"""Nelson""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,182,21946,berej001,codic001,,lemoc001,,
DET198509020,CAL,DET,DET04,1985/09/02,0,0:00PM,day,true,brinj901,coont901,hirsj901,shulj901,"""Bretz""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,167,19703,slatj001,tanaf001,,pettg001,,
DET198509030,CAL,DET,DET04,1985/09/03,0,0:00PM,night,true,coont901,hirsj901,shulj901,brinj901,"""Barnum""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,177,14123,petrd001,mccak001,stodb001,broot001,,
DET198509040,CAL,DET,DET04,1985/09/04,0,0:00PM,night,true,hirsj901,shulj901,brinj901,coont901,"""Bretz""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,175,15123,candj001,morrj001,moord001,downb001,,
DET198509060,SEA,DET,DET04,1985/09/06,0,0:00PM,night,true,reedr901,younl901,garcr901,koscg901,"""Orr""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,165,17149,moorm001,terrw001,,davia002,,
DET198509070,SEA,DET,DET04,1985/09/07,0,0:00PM,night,true,younl901,garcr901,koscg901,reedr901,"""Orr""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,197,20052,younm001,berej001,,davia002,,
DET198509080,SEA,DET,DET04,1985/09/08,0,0:00PM,day,true,garcr901,koscg901,reedr901,younl901,"""Orr""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,175,18802,thomr001,tanaf001,,cowea001,,
DET198509130,BAL,DET,DET04,1985/09/13,0,0:00PM,night,true,mckej901,sprim901,voltv901,merrd901,"""Walczak""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,193,27477,mcgrs001,berej001,aased001,rayff001,,
DET198509141,BAL,DET,DET04,1985/09/14,1,0:00PM,day,true,sprim901,voltv901,(none),merrd901,"""Barrientos""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,173,0,tanaf001,boddm001,,whitl001,,
DET198509142,BAL,DET,DET04,1985/09/14,2,0:00PM,day,true,voltv901,merrd901,(none),sprim901,"""J. E.""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,195,31261,flanm001,mahlm001,martt001,dempr001,,
DET198509150,BAL,DET,DET04,1985/09/15,0,0:00PM,day,true,merrd901,humpr901,sprim901,voltv901,"""Walczak""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,159,28447,hernw001,stews001,,,,
DET198509160,BAL,DET,DET04,1985/09/16,0,0:00PM,night,true,humpr901,sprim901,voltv901,merrd901,"""Walczak""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,199,17659,martt001,caryc001,aased001,dempr001,,
DET198509170,NYA,DET,DET04,1985/09/17,0,0:00PM,night,true,denkd901,clara901,reilm901,cobld901,"""Christmann""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,141,20213,petrd001,guidr001,,gibsk001,,
DET198509180,NYA,DET,DET04,1985/09/18,0,0:00PM,night,true,clara901,cobld901,reilm901,denkd901,"""Christmann""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,152,20318,mahlm001,niekp001,hernw001,simmn001,,
DET198509190,NYA,DET,DET04,1985/09/19,0,0:00PM,night,true,cobld901,reilm901,denkd901,clara901,"""Christmann""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,164,19588,tanaf001,niekj001,,grubj001,,
DET198509270,BOS,DET,DET04,1985/09/27,0,0:00PM,night,true,kaisk901,barnl901,roe-r901,fordd901,"""Waselewski""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,132,20147,terrw001,boydo001,hernw001,whitl001,,
DET198509280,BOS,DET,DET04,1985/09/28,0,0:00PM,day,true,barnl901,roe-r901,fordd901,kaisk901,"""Waselewski""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,160,21890,ojedb001,hernw001,craws001,hoffg001,,
DET198509290,BOS,DET,DET04,1985/09/29,0,0:00PM,day,true,roe-r901,fordd901,kaisk901,barnl901,"""Gartung & Johnson""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,189,20486,woodb001,berej001,,barrm001,,
DET198510010,TOR,DET,DET04,1985/10/01,0,0:00PM,night,true,hendt901,bremn901,morrd901,evanj901,"""Markotich""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,174,19040,tanaf001,alexd001,,evand001,,
DET198510020,TOR,DET,DET04,1985/10/02,0,0:00PM,night,true,bremn901,morrd901,evanj901,hendt901,"""Heinlen""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,135,19802,morrj001,stied001,caryc001,broot001,,
DET198510030,TOR,DET,DET04,1985/10/03,0,0:00PM,night,true,morrd901,evanj901,hendt901,bremn901,"""J. E.""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,136,23381,terrw001,clanj001,,broot001,,
ATL198504120,SDN,ATL,ATL01,1985/04/12,0,0:00PM,night,false,tatat901,willc901,wendh901,dalej901,"""Zukle""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,146,45389,hawka001,campr001,,hawka001,,
ATL198504130,SDN,ATL,ATL01,1985/04/13,0,0:00PM,day,false,willc901,wendh901,dalej901,tatat901,"""Zukle""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,177,23294,suttb001,stodt001,,murpd001,,
ATL198504140,SDN,ATL,ATL01,1985/04/14,0,0:00PM,day,false,wendh901,tatat901,willc901,dalej901,"""Zukle""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,109,19519,mahlr001,hoytl001,suttb001,kommb001,,
ATL198504150,CIN,ATL,ATL01,1985/04/15,0,0:00PM,night,false,quicj901,rungp901,palld901,engeb901,"""Minarrero/W.Hugo,601""","""Tom Tippett/Townsend""",unknown,pitches,0,unknown,-1,wet,none,cloudy,171,7404,stupj001,perep001,powet001,parkd001,"""Minarrero/W.Hugo/Townsend""",
ATL198504160,CIN,ATL,ATL01,1985/04/16,0,0:00PM,night,false,rungp901,palld901,engeb901,quicj901,"""Greg Gajus""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,134,15175,sotom001,campr001,,davie001,,
ATL198504170,CIN,ATL,ATL01,1985/04/17,0,0:00PM,day,false,palld901,engeb901,quicj901,rungp901,"""Marrero/W.Hugo""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,128,13513,browt001,bedrs001,,esasn001,,
ATL198504190,HOU,ATL,ATL01,1985/04/19,0,0:00PM,night,false,weyel901,rennd901,monte901,brocf901,"""Marc Stephenson""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,147,22067,mahlr001,ryann001,,ceror001,,
ATL198504200,HOU,ATL,ATL01,1985/04/20,0,0:00PM,night,false,rennd901,monte901,brocf901,weyel901,"""Marc Stephenson""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,143,32887,niekj001,perep001,dipif001,reync001,,
ATL198504210,HOU,ATL,ATL01,1985/04/21,0,0:00PM,day,false,monte901,brocf901,weyel901,rennd901,"""Marc Stephenson""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,153,23453,knepb001,barkl001,smitd001,,,
ATL198505030,MON,ATL,ATL01,1985/05/03,0,0:00PM,night,false,marsr901,willb901,mcshj901,willc901,"""Luke Kraemer""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,172,14364,heskj001,barkl001,,fitzm001,,
ATL198505040,MON,ATL,ATL01,1985/05/04,0,0:00PM,night,false,willb901,mcshj901,willc901,marsr901,"""Luke Kraemer""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,149,35362,smitb001,perep001,rearj001,winnh001,,
ATL198505050,MON,ATL,ATL01,1985/05/05,0,2:10PM,day,false,mcshj901,willc901,marsr901,willb901,"""Stan Michna/Wigley""","""Tom Tippett/Wigley""",tv,pitches,74,ltor,7,unknown,none,sunny,150,23535,mahlr001,gullb001,,,,
ATL198505130,NYN,ATL,ATL01,1985/05/13,0,0:00PM,night,false,weyel901,rennd901,monte901,brocf901,"""Paul Brown""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,149,15160,barkl001,lynce001,suttb001,hubbg001,,
ATL198505140,NYN,ATL,ATL01,1985/05/14,0,0:00PM,day,false,rennd901,monte901,brocf901,weyel901,"""P. Kuntz""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,154,14212,mcdor001,mahlr001,,,,
ATL198505150,PHI,ATL,ATL01,1985/05/15,0,0:00PM,night,false,palld901,engeb901,quicj901,rungp901,"""Patrick J. McCann""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,175,10292,suttb001,tekuk001,,harpt001,,
ATL198505160,PHI,ATL,ATL01,1985/05/16,0,0:00PM,night,false,engeb901,quicj901,rungp901,palld901,"""Detwiler""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,142,10116,dedmj001,andel001,suttb001,,,
ATL198505170,CHN,ATL,ATL01,1985/05/17,0,0:00PM,day,false,kiblj901,steld901,harrl901,davib902,"""Galbreath""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,181,20901,smitl001,suttb001,,davij001,,
ATL198505180,CHN,ATL,ATL01,1985/05/18,0,0:00PM,day,false,steld901,harrl901,davib902,kiblj901,"""Ellam""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,151,39136,mahlr001,ecked001,suttb001,mahlr001,,
ATL198505190,CHN,ATL,ATL01,1985/05/19,0,0:00PM,day,false,harrl901,davib902,kiblj901,steld901,"""Barnum""","""M. Podrazik""",unknown,none,0,unknown,-1,unknown,unknown,unknown,167,30389,bedrs001,sutcr001,suttb001,murpd001,,
ATL198505240,PIT,ATL,ATL01,1985/05/24,0,0:00PM,night,false,wendh901,tatat901,crawj901,davig901,"""Mike Harkins""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,147,18490,winnj001,bedrs001,candj001,thomj001,,
ATL198505250,PIT,ATL,ATL01,1985/05/25,0,0:00PM,night,false,tatat901,crawj901,davig901,wendh901,"""D. Barnum""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,145,31177,rhodr001,perep001,,frobd001,,
ATL198505260,PIT,ATL,ATL01,1985/05/26,0,0:00PM,day,false,crawj901,davig901,wendh901,tatat901,"""Mike Bodek""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,156,21723,dedmj001,krawr001,,chamc001,,
ATL198505280,SLN,ATL,ATL01,1985/05/28,0,0:00PM,night,false,harvd901,pullf901,westj901,grege901,"""Mike Harkins""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,162,9856,forsb001,smitz001,lahtj001,landt001,,
ATL198505290,SLN,ATL,ATL01,1985/05/29,0,0:00PM,night,false,pullf901,westj901,grege901,harvd901,"""Paul Brown""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,142,8557,bedrs001,tudoj001,suttb001,hubbg001,,
ATL198505300,SLN,ATL,ATL01,1985/05/30,0,0:00PM,night,false,westj901,grege901,harvd901,pullf901,"""Mike Harkins""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,145,13503,anduj001,mahlr001,campb001,pendt001,,
ATL198506070,LAN,ATL,ATL01,1985/06/07,0,0:00PM,night,false,willb901,mcshj901,willc901,marsr901,"""Mike Harkins""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,163,24612,niedt001,bedrs001,,landk001,,
ATL198506080,LAN,ATL,ATL01,1985/06/08,0,0:00PM,day,false,mcshj901,willc901,marsr901,willb901,"""Mike Harkins""","""Tom Tippett""",unknown,none,0,unknown,-1,unknown,unknown,unknown,157,36477,mahlr001,herso001,,mahlr001,,
