game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,gametype,innings
CHA194605192,"""version 7RS(19) of 07/07/92""",WS1,CHA,CHI10,1946/05/19,2,0:00PM,day,false,grieb901,summb901,(none),papaj901,"""68,111,222,611""","""Tom Thress,Wayne Townsend""","""David W. Smith,Wayne Townsend""",2015/02/08 8:06AM,park,none,0,unknown,-1,unknown,unknown,unknown,114,30912,niggj101,lopae101,,,,
CHA194605200,"""version 7RS(19) of 07/07/92""",WS1,CHA,CHI10,1946/05/20,0,0:00PM,day,false,summb901,papaj901,(none),grieb901,"""68,111,67,222,276""","""Jim Wohlenhaus/Townsend""","""David W. Smith/Townsend""",2015/02/09 6:35PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,2210,leond103,smite105,,,,
CHA194605220,"""version 7RS(19) of 07/07/92""",PHA,CHA,CHI10,1946/05/22,0,0:00PM,day,false,papaj901,grieb901,(none),summb901,"""266,119,68,67,111,100""","""Jim Wohlenhaus/RWood""","""David W. Smith/RWood""",2015/02/14 9:17AM,park,none,0,unknown,-1,unknown,unknown,unknown,122,2915,calde101,harrl101,,,,
CHA194605240,"""version 7RS(19) of 07/07/92""",DET,CHA,CHI10,1946/05/24,0,0:00PM,night,false,boyej901,joner901,(none),romme101,"""236""","""DWV""","""DWV""",2014/07/23 10:47AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,41874,newhh101,grovo101,,,,
CHA194605261,"""version 7RS(19) of 07/07/92""",DET,CHA,CHI10,1946/05/26,1,0:00PM,day,false,joner901,romme101,(none),boyej901,"""68,111,56,248,410,611""","""Stew Thornley/RWood""","""David W. Smith/RWood""",2015/02/16 9:29AM,park,none,0,unknown,-1,unknown,unknown,unknown,109,0,lee-t101,troud101,,,,
CHA194605262,"""version 7RS(19) of 07/07/92""",DET,CHA,CHI10,1946/05/26,2,0:00PM,day,false,romme101,boyej901,(none),joner901,"""276,68,111,56,248,410,611""","""Stew Thornley/RWood""","""David W. Smith/RWood""",2015/02/16 9:40AM,park,none,0,unknown,-1,unknown,unknown,unknown,112,30926,calde101,trucv101,,,,
CHA194606140,"""version 7RS(19) of 07/07/92""",BOS,CHA,CHI10,1946/06/14,0,0:00PM,night,false,grieb901,passa901,(none),rue-j901,"""236,276""","""DWV/Townsend""","""DWV/Townsend""",2014/07/23 1:51PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,141,48017,calde101,johne105,,,,
CHA194606150,"""version 7RS(19) of 07/07/92""",BOS,CHA,CHI10,1946/06/15,0,0:00PM,day,false,passa901,rue-j901,(none),grieb901,"""115,68,111,71,163,274""","""Tom Thress""","""David W. Smith""",2015/02/28 2:08PM,park,none,0,unknown,-1,unknown,unknown,unknown,123,6934,haynj101,ferrd101,dietb101,,,
CHA194606161,"""version 7RS(19) of 07/07/92""",BOS,CHA,CHI10,1946/06/16,1,0:00PM,day,false,rue-j901,grieb901,(none),passa901,"""209""","""M. Pankin""","""M. Pankin""",2015/03/03 5:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,107,0,hught102,lee-t101,,,,
CHA194606162,"""version 7RS(19) of 07/07/92""",BOS,CHA,CHI10,1946/06/16,2,0:00PM,day,false,grieb901,passa901,(none),rue-j901,"""276""","""DWV""","""DWV""",2013/11/27 8:59AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,47848,calde101,bagbj102,,,,
CHA194606201,"""version 7RS(19) of 07/07/92""",NYA,CHA,CHI10,1946/06/20,1,0:00PM,day,false,passa901,rue-j901,(none),grieb901,"""98""","""DWV""","""DWV""",2014/03/24 2:22PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,111,0,dietb101,chans101,,,,
CHA194606202,"""version 7RS(19) of 07/07/92""",NYA,CHA,CHI10,1946/06/20,2,0:00PM,day,false,rue-j901,grieb901,(none),passa901,"""209""","""DWV""","""DWV""",2014/02/22 10:00AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,116,10171,beveb101,smite105,,,,
CHA194606210,"""version 7RS(19) of 07/07/92""",PHA,CHA,CHI10,1946/06/21,0,0:00PM,night,false,papaj901,hubbc901,(none),(none),"""266,119,111,276""","""Tom Thress,Wayne Townsend""","""David W. Smith,Wayne Townsend""",2015/04/20 5:39PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,13883,marcp101,calde101,,,,
CHA194606220,"""version 7RS(19) of 07/07/92""",PHA,CHA,CHI10,1946/06/22,0,0:00PM,day,false,hubbc901,papaj901,(none),(none),"""236""","""Dick Cramer/RWood""","""Dick Cramer/RWood""",2013/12/28 6:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,4566,fowld101,lopae101,,,,
CHA194606231,"""version 7RS(19) of 07/07/92""",PHA,CHA,CHI10,1946/06/23,1,0:00PM,day,false,papaj901,hubbc901,(none),(none),209,"""Dick Cramer""","""Dick Cramer""",2014/01/01 4:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,123,0,grovo101,savab101,,,,
CHA194606240,"""version 7RS(19) of 07/07/92""",WS1,CHA,CHI10,1946/06/24,0,0:00PM,night,false,papaj901,hubbc901,(none),(none),"""251""","""David W. Smith""","""David W. Smith""",2015/05/01 3:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,167,21522,holla101,wolfr102,,,,
CHA194606250,"""version 7RS(19) of 07/07/92""",WS1,CHA,CHI10,1946/06/25,0,0:00PM,day,false,hubbc901,papaj901,(none),(none),"""68,111,222,100""","""Jim Wohlenhaus/RWood""","""David W. Smith/RWood""",2015/02/20 9:32AM,park,none,0,unknown,-1,unknown,unknown,unknown,137,2963,calde101,kennb102,,,,
CHA194606260,"""version 7RS(19) of 07/07/92""",WS1,CHA,CHI10,1946/06/26,0,0:00PM,day,false,papaj901,hubbc901,(none),(none),"""251""","""David W. Smith""","""David W. Smith""",2015/05/01 4:51PM,radio,none,0,unknown,-1,unknown,unknown,unknown,188,4174,hudss101,papif101,,,,
CHA194606280,"""version 7RS(19) of 07/07/92""",CLE,CHA,CHI10,1946/06/28,0,0:00PM,night,false,passa901,weafh901,(none),rue-j901,"""251""","""David W. Smith""","""David W. Smith""",2015/05/01 5:17PM,radio,none,0,unknown,-1,unknown,unknown,unknown,124,34390,groms101,hamnr101,,,,
CHA194606290,"""version 7RS(19) of 07/07/92""",CLE,CHA,CHI10,1946/06/29,0,0:00PM,day,false,weafh901,rue-j901,(none),passa901,"""209,276""","""DWVTownsend""","""DWV/Townsend""",2014/02/22 10:39AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,9630,fellb101,grovo101,,,,
CHA194606301,"""version 7RS(19) of 07/07/92""",CLE,CHA,CHI10,1946/06/30,1,0:00PM,day,false,rue-j901,passa901,(none),weafh901,"""68,111,39""","""Tom Thress""","""David W. Smith""",2015/03/07 10:19AM,park,none,0,unknown,-1,unknown,unknown,unknown,142,0,smite105,reyna102,holla101,,,
CHA194606302,"""version 7RS(19) of 07/07/92""",CLE,CHA,CHI10,1946/06/30,2,0:00PM,day,false,passa901,weafh901,(none),rue-j901,"""159""","""DWV""","""DWV""",2014/07/12 4:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,154,19431,,,,,,
CHA194607041,"""version 7RS(19) of 07/07/92""",SLA,CHA,CHI10,1946/07/04,1,0:00PM,day,false,hubbc901,papaj901,(none),(none),"""102,208,138,68,111,611""","""Tom Thress/RWood""","""David W. Smith/RWood""",2015/03/11 8:49AM,park,none,0,unknown,-1,unknown,unknown,unknown,142,0,kramj101,smite105,,,,
CHA194607042,"""version 7RS(19) of 07/07/92""",SLA,CHA,CHI10,1946/07/04,2,0:00PM,day,false,papaj901,hubbc901,(none),(none),"""102,208,128,68,111,611""","""Tom Thress/RWood""","""David W. Smith/RWood""",2015/03/11 9:04AM,park,none,0,unknown,-1,unknown,unknown,unknown,113,25783,pottn102,papif101,,,,
CHA194607050,"""version 7RS(19) of 07/07/92""",SLA,CHA,CHI10,1946/07/05,0,0:00PM,night,false,hubbc901,papaj901,(none),(none),"""102,208,128,111""","""Jim Wohlenhaus""","""David W. Smith""",2015/02/24 5:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,123,22830,fannc101,hamnr101,,,,
CHA194607230,"""version 7RS(19) of 07/07/92""",BOS,CHA,CHI10,1946/07/23,0,0:00PM,night,false,weafh901,boyej901,(none),romme101,"""115""","""Bob Kistler""","""D Lamoureaux""",2002/11/06 6:26PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,102,49376,rignj101,zubeb101,,,,
CHA194607240,"""version 7RS(19) of 07/07/92""",BOS,CHA,CHI10,1946/07/24,0,0:00PM,day,false,boyej901,romme101,(none),weafh901,"""115,100""","""Bob Kistler/RWood""","""D Lamoureaux/RWood""",2002/11/06 6:41PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,13518,hught102,grovo101,,,,
CHA194607250,"""version 7RS(19) of 07/07/92""",BOS,CHA,CHI10,1946/07/25,0,0:00PM,day,false,romme101,weafh901,(none),boyej901,"""115,68,111,71,163,274,100""","""Jim Wohlenhaus/RWood""","""David W. Smith/RWood""",2015/03/02 4:38PM,park,none,0,unknown,-1,unknown,unknown,unknown,129,9330,smite105,dobsj101,calde101,,,
CHA194607260,"""version 7RS(19) of 07/07/92""",NYA,CHA,CHI10,1946/07/26,0,0:00PM,night,false,weafh901,boyej901,(none),romme101,"""103,104,,98,395,96,611""","""Jim Wohlenhaus,Wayne Townsend""","""David W. Smith,Wayne Townsend""",2015/03/03 7:36PM,park,none,0,unknown,-1,unknown,unknown,unknown,134,34118,beveb101,lopae101,,,,
CHA194607270,"""version 7RS(19) of 07/07/92""",NYA,CHA,CHI10,1946/07/27,0,0:00PM,day,false,boyej901,romme101,(none),weafh901,"""98,68,67,111,104,103,395,96""","""Jim Wohlenhaus""","""David W. Smith""",2015/03/05 8:37AM,park,none,0,unknown,-1,unknown,unknown,unknown,136,10312,getta101,haynj101,,,,
CHA194607281,"""version 7RS(19) of 07/07/92""",NYA,CHA,CHI10,1946/07/28,1,0:00PM,day,false,romme101,weafh901,(none),boyej901,"""251""","""David W. Smith""","""David W. Smith""",2015/05/02 4:24PM,radio,none,0,unknown,-1,unknown,unknown,unknown,102,0,rignj101,bonht101,,,,
CHA194607282,"""version 7RS(19) of 07/07/92""",NYA,CHA,CHI10,1946/07/28,2,0:00PM,day,false,weafh901,boyej901,(none),romme101,"""68,111,104,,98,103,395,96,611""","""Tom Thress,Wayne Townsend""","""David W. Smith,Wayne Townsend""",2015/03/27 10:29PM,park,none,0,unknown,-1,unknown,unknown,unknown,112,34381,gumpr101,hamnr101,,,,
CHA194607290,"""version 7RS(19) of 07/07/92""",NYA,CHA,CHI10,1946/07/29,0,0:00PM,night,false,boyej901,romme101,(none),weafh901,"""103,104,99,98,3,276""","""David W. Smith/Townsend""","""David W. Smith/Townsend""",2015/04/29 11:01AM,park,none,0,unknown,-1,unknown,unknown,unknown,160,21049,calde101,pagej101,,,,
CHA194607300,"""version 7RS(19) of 07/07/92""",PHA,CHA,CHI10,1946/07/30,0,0:00PM,night,false,summb901,berrc103,(none),(none),"""266,119,111,276""","""Tom Thress/RWood""","""David W. Smith/RWood""",2015/03/28 4:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,136,7536,marcp101,papif101,,,,
CHA194607310,"""version 7RS(19) of 07/07/92""",PHA,CHA,CHI10,1946/07/31,0,0:00PM,day,false,berrc103,summb901,(none),(none),"""266,119,68,67,111,100""","""Tom Thress/RWood""","""David W. Smith/RWood""",2015/03/28 8:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,98,2406,lopae101,fowld101,,,,
CHA194608010,"""version 7RS(19) of 07/07/92""",PHA,CHA,CHI10,1946/08/01,0,0:00PM,day,false,summb901,berrc103,(none),(none),,"""DWV""","""DWV""",2013/11/30 4:44PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,2743,holla101,harrl101,calde101,,,
CHA194608020,"""version 7RS(19) of 07/07/92""",WS1,CHA,CHI10,1946/08/02,0,0:00PM,night,false,berrc103,summb901,(none),(none),"""14""","""Ron Fisher""","""Ron Fisher""",1995/11/02 1:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,20791,newsb101,rignj101,,,,
CHA194608030,"""version 7RS(19) of 07/07/92""",WS1,CHA,CHI10,1946/08/03,0,0:00PM,day,false,summb901,berrc103,(none),(none),"""14""","""Ron Fisher""","""Ron Fisher""",1995/11/02 1:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,87,4082,grovo101,scarr102,,,,
CHA194608041,"""version 7RS(19) of 07/07/92""",WS1,CHA,CHI10,1946/08/04,1,0:00PM,day,false,berrc103,summb901,(none),(none),"""14""","""Ron Fisher""","""Ron Fisher""",1995/11/04 8:02PM,park,none,0,unknown,-1,unknown,unknown,unknown,97,0,smite105,haefm101,calde101,,,
CHA194608042,"""version 7RS(19) of 07/07/92""",WS1,CHA,CHI10,1946/08/04,2,0:00PM,day,false,summb901,berrc103,(none),(none),"""14""","""Ron Fisher""","""Ron Fisher""",1995/11/04 8:12PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,19801,papif101,wynne101,,,,
CHA194608060,"""version 7RS(19) of 07/07/92""",CLE,CHA,CHI10,1946/08/06,0,0:00PM,night,false,boyej901,romme101,(none),(none),"""111,39,611""","""Tom Thress,Wayne Townsend""","""David W. Smith,Wayne Townsend""",2015/03/30 9:43PM,park,none,0,unknown,-1,unknown,unknown,unknown,123,18645,lopae101,groms101,,,,
CHA194608070,"""version 7RS(19) of 07/07/92""",CLE,CHA,CHI10,1946/08/07,0,0:00PM,day,false,romme101,boyej901,(none),mckib901,"""253""","""Greg Beston""","""Greg Beston""",2007/02/27 7:20PM,radio,none,0,unknown,-1,unknown,unknown,unknown,146,3739,calde101,reyna102,,,,
CHA194608090,"""version 7RS(19) of 07/07/92""",DET,CHA,CHI10,1946/08/09,0,0:00PM,night,false,mckib901,boyej901,(none),romme101,"""111,56,410,611""","""Richard Weston,Wayne Townsend""","""David W. Smith,Wayne Townsend""",2015/04/29 10:12PM,park,none,0,unknown,-1,unknown,unknown,unknown,139,31833,hutcf101,smite105,newhh101,,,
CHA194608111,"""version 7RS(19) of 07/07/92""",DET,CHA,CHI10,1946/08/11,1,0:00PM,day,false,boyej901,romme101,(none),mckib901,"""209,279""","""DWV""","""DWV""",2014/02/22 3:28PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,0,lopae101,newhh101,,,,
CHA194608112,"""version 7RS(19) of 07/07/92""",DET,CHA,CHI10,1946/08/11,2,0:00PM,day,false,romme101,mckib901,(none),boyej901,"""276""","""DWV/RWood""","""DWV/RWood""",2013/11/30 7:13PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,160,29030,calde101,overs101,,,,
CHA194608310,"""version 7RS(19) of 07/07/92""",CLE,CHA,CHI10,1946/08/31,0,0:00PM,day,false,joner901,grieb901,(none),berrc103,"""39,68,67,111""","""Tom Thress""","""David W. Smith""",2015/04/22 10:33PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,6392,hardm101,lopae101,,,,
CHA194609010,"""version 7RS(19) of 07/07/92""",CLE,CHA,CHI10,1946/09/01,0,0:00PM,day,false,grieb901,berrc103,(none),joner901,"""236""","""DWV""","""DWV""",2014/07/23 4:22PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,103,16720,haynj101,fellb101,,,,
CHA194609021,"""version 7RS(19) of 07/07/92""",DET,CHA,CHI10,1946/09/02,1,0:00PM,day,false,berrc103,joner901,(none),grieb901,"""209,276""","""DWV/Townsend""","""DWV/Townsend""",2014/02/23 10:11AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,81,0,troud101,grovo101,,,,
CHA194609022,"""version 7RS(19) of 07/07/92""",DET,CHA,CHI10,1946/09/02,2,0:00PM,day,false,joner901,grieb901,(none),berrc103,"""68,67,111,56,248,410,276""","""Tom Thress/Townsend""","""David W. Smith/Townsend""",2015/04/23 9:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,109,32978,papif101,benta101,,,,
CHA194609030,"""version 7RS(19) of 07/07/92""",DET,CHA,CHI10,1946/09/03,0,0:00PM,day,false,grieb901,berrc103,(none),joner901,"""68,67,111,56,248,410,100""","""Jim Wohlenhaus/RWood""","""David W. Smith/RWood""",2015/04/21 9:00AM,park,none,0,unknown,-1,unknown,unknown,unknown,177,2087,calde101,overs101,,,,
CHA194609040,"""version 7RS(19) of 07/07/92""",SLA,CHA,CHI10,1946/09/04,0,0:00PM,night,false,romme101,mckib901,(none),boyej901,"""209,276""","""DWV""","""DWV""",2014/02/23 1:41PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,20583,fannc101,lopae101,,,,
CHA194609050,"""version 7RS(19) of 07/07/92""",SLA,CHA,CHI10,1946/09/05,0,0:00PM,day,false,mckib901,boyej901,(none),romme101,"""102""","""M. Pankin""","""M. Pankin""",2014/12/07 9:26PM,park,none,0,unknown,-1,unknown,unknown,unknown,118,1897,maltg101,muncb101,,,,
CHA194609100,"""version 7RS(19) of 07/07/92""",WS1,CHA,CHI10,1946/09/10,0,0:00PM,night,false,summb901,joner901,(none),passa901,"""222,111,276""","""Tom Thress/Townsend""","""David W. Smith/Townsend""",2015/04/22 8:14AM,park,none,0,unknown,-1,unknown,unknown,unknown,108,15435,pierm101,smite105,,,,
CHA194609110,"""version 7RS(19) of 07/07/92""",WS1,CHA,CHI10,1946/09/11,0,0:00PM,day,false,joner901,passa901,(none),summb901,"""222,68,111,276""","""Tom Thress/Townsend""","""David W. Smith/Townsend""",2015/04/23 7:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,111,2077,haynj101,newsb101,,,,
CHA194609140,"""version 7RS(19) of 07/07/92""",PHA,CHA,CHI10,1946/09/14,0,0:00PM,day,false,summb901,passa901,(none),joner901,"""266,68,67,111""","""Tom Thress""","""David W. Smith""",2015/04/29 9:09AM,park,none,0,unknown,-1,unknown,unknown,unknown,115,2768,florj101,lopae101,,,,
CHA194609151,"""version 7RS(19) of 07/07/92""",BOS,CHA,CHI10,1946/09/15,1,0:00PM,day,false,weafh901,rue-j901,(none),berrc103,"""236,269""","""DWV/Townsend""","""DWV/Townsend""",2014/07/23 4:46PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,0,ferrd101,smite105,,,,
CHA194609152,"""version 7RS(19) of 07/07/92""",BOS,CHA,CHI10,1946/09/15,2,0:00PM,day,false,rue-j901,berrc103,(none),weafh901,"""68,111,71,163,274,276""","""Tom Thress/Townsend""","""David W. Smith/Townsend""",2015/04/30 4:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,90,39285,rignj101,johne105,,,,
CHA194609181,"""version 7RS(19) of 07/07/92""",NYA,CHA,CHI10,1946/09/18,1,0:00PM,day,false,weafh901,passa901,(none),rue-j901,"""99""","""M. Pankin""","""M. Pankin""",2015/05/14 10:32PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,0,chans101,haynj101,,,,
CHA194609271,"""version 7RS(19) of 07/07/92""",SLA,CHA,CHI10,1946/09/27,1,0:00PM,day,false,rue-j901,passa901,(none),berrc103,"""102,208,68,67,111,276""","""Tom Thress/Townsend""","""David W. Smith/Townsend""",2015/05/12 11:15AM,park,none,0,unknown,-1,unknown,unknown,unknown,108,0,lopae101,sanff101,,,,
CHA194609290,"""version 7RS(19) of 07/07/92""",SLA,CHA,CHI10,1946/09/29,0,0:00PM,day,false,rue-j901,berrc103,(none),passa901,"""102,208,68,111,611""","""Tom Thress/RWood""","""David W. Smith/RWood""",2015/05/16 9:35AM,park,none,0,unknown,-1,unknown,unknown,unknown,116,6046,ferrt101,grovo101,zolds101,,,
BOS194604200,"""version 7RS(19) of 07/07/92""",PHA,BOS,BOS07,1946/04/20,0,0:00PM,day,false,romme101,boyej901,(none),joner901,"""115,266,71,163,604""","""Tom Thress/RWood""","""David W. Smith/RWood""",2015/02/20 7:50AM,park,none,0,unknown,-1,unknown,unknown,unknown,94,30446,hught102,fowld101,,,,
BOS194604211,"""version 7RS(19) of 07/07/92""",PHA,BOS,BOS07,1946/04/21,1,0:00PM,day,false,boyej901,joner901,(none),romme101,210,"""Dick Cramer""","""Dick Cramer""",2013/12/30 7:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,188,0,dobsj101,berrj102,,,,
BOS194604240,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1946/04/24,0,0:00PM,day,false,grieb901,papaj901,weafh901,summb901,"""99,71,163,274,104,103,96""","""David W. Smith""","""David W. Smith""",2015/04/28 7:16PM,park,none,0,unknown,-1,unknown,unknown,unknown,148,30028,gumpr101,hught102,wadej101,,,
BOS194604250,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1946/04/25,0,0:00PM,day,false,papaj901,weafh901,summb901,grieb901,"""115,135""","""M. Pankin""","""M. Pankin""",2015/02/06 10:13PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,31150,dobsj101,roses101,,,,
BOS194604300,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1946/04/30,0,0:00PM,day,false,papaj901,weafh901,summb901,grieb901,"""115,225""","""M. Pankin""","""M. Pankin""",2015/01/25 10:12AM,park,none,0,unknown,-1,unknown,unknown,unknown,115,18877,dobsj101,newhh101,,,,
BOS194605010,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1946/05/01,0,0:00PM,day,false,summb901,grieb901,(none),papaj901,"""115,225""","""M. Pankin""","""M. Pankin""",2015/01/25 11:24AM,park,none,0,unknown,-1,unknown,unknown,unknown,132,27371,ferrd101,benta101,,,,
BOS194605020,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1946/05/02,0,0:00PM,day,false,grieb901,papaj901,(none),summb901,"""115,225""","""M. Pankin""","""M. Pankin""",2015/01/26 8:53PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,21543,dreic101,bridt101,,,,
BOS194605030,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1946/05/03,0,0:00PM,day,false,papaj901,summb901,(none),grieb901,"""115,225""","""M. Pankin""","""M. Pankin""",2015/02/09 9:49PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,10360,harrm101,embrr101,,,,
BOS194605040,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1946/05/04,0,0:00PM,day,false,summb901,grieb901,(none),papaj901,"""115,276""","""Bob Kistler/Townsend""","""D Lamoureaux/Townsend""",2002/10/28 7:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,137,30713,bagbj102,fellb101,,,,
BOS194605061,"""version 7RS(19) of 07/07/92""",SLA,BOS,BOS07,1946/05/06,1,0:00PM,day,false,joner901,romme101,(none),boyej901,"""134""","""D Lamoureaux""","""D Lamoureaux""",2004/02/17 6:17PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,122,0,ferrd101,galed101,,,,
BOS194605062,"""version 7RS(19) of 07/07/92""",SLA,BOS,BOS07,1946/05/06,2,0:00PM,day,false,romme101,boyej901,(none),joner901,"""134,230""","""M. Pankin""","""M. Pankin""",2015/02/10 10:36PM,park,none,0,unknown,-1,unknown,unknown,unknown,119,25988,dobsj101,feres101,,,,
BOS194605080,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1946/05/08,0,0:00PM,day,false,joner901,romme101,(none),boyej901,"""115,68,111,67,71,604,100""","""Tom Thress/Smith/RWood""","""David W. Smith/RWood""",2015/02/25 9:23AM,park,none,0,unknown,-1,unknown,unknown,unknown,157,11930,harrm101,haynj101,ferrd101,,,
BOS194605090,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1946/05/09,0,0:00PM,day,false,romme101,boyej901,(none),joner901,"""115,135""","""M. Pankin""","""M. Pankin""",2015/03/01 7:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,21481,bagbj102,lopae101,browm103,,,
