game_id,inning,batting_home,batter_id,count_raw,balls,strikes,pitches,event_raw
NYN196904080,1.0,0.0,willm102,32,3.0,2.0,FSFFBBFBC,K/C
NYN196904080,1.0,0.0,suthg101,21,2.0,1.0,BFBX,E4/G
NYN196904080,1.0,0.0,staur001,00,0.0,0.0,X,5/P5D
NYN196904080,1.0,0.0,jonem102,32,3.0,2.0,1FBSBFF1BF1F>FB,W.1-2
NYN196904080,1.0,0.0,bailb103,00,0.0,0.0,X,D9/F89.2-H(UR);1-H(UR);B-3(E4/TH)
NYN196904080,1.0,0.0,batej102,11,1.0,1.0,BSX,4/P34D
NYN196904080,1.0,1.0,ageet101,11,1.0,1.0,BCX,S8/G6S
NYN196904080,1.0,1.0,gaspr101,10,1.0,0.0,B>X,6(B)63(1)/LDP
NYN196904080,1.0,1.0,boswk101,01,0.0,1.0,CX,S9
NYN196904080,1.0,1.0,jonec102,01,0.0,1.0,CX,S8.1-3
NYN196904080,1.0,1.0,chare101,11,1.0,1.0,CBX,23
NYN196904080,2.0,0.0,laboc101,22,2.0,2.0,CBBCX,2/FL/2F
NYN196904080,2.0,0.0,hahnd102,22,2.0,2.0,CCBFBS,K
NYN196904080,2.0,0.0,granj101,12,1.0,2.0,FBCX,8/F
NYN196904080,2.0,1.0,krane101,31,3.0,1.0,BBBCX,S8/G6
NYN196904080,2.0,1.0,grotj101,12,1.0,2.0,BCSX,S7.1-2
NYN196904080,2.0,1.0,harrb101,31,3.0,1.0,CBBBB,W.2-3;1-2
NYN196904080,2.0,1.0,seavt001,22,2.0,2.0,BCCBC,K/C
NYN196904080,2.0,1.0,ageet101,00,0.0,0.0,X,D7/F78.3-H;2-H;1-H
NYN196904080,2.0,1.0,gaspr101,00,0.0,0.0,,NP
NYN196904080,2.0,1.0,gaspr101,01,0.0,1.0,.F2,PO2(16)
NYN196904080,2.0,1.0,gaspr101,21,2.0,1.0,.F2.BBX,S8
NYN196904080,2.0,1.0,boswk101,00,0.0,0.0,B,WP.1-2
NYN196904080,2.0,1.0,boswk101,22,2.0,2.0,B.CCBX,43
NYN196904080,3.0,0.0,willm102,01,0.0,1.0,CX,D9/G3D
NYN196904080,3.0,0.0,suthg101,11,1.0,1.0,BCX,43.2-3
NYN196904080,3.0,0.0,staur001,21,2.0,1.0,FBBX,S7.3-H
NYN196904080,3.0,0.0,jonem102,32,3.0,2.0,FBFBFBX,D9/L9L.1-3
NYN196904080,3.0,0.0,bailb103,30,3.0,0.0,IIII,IW
NYN196904080,3.0,0.0,batej102,02,0.0,2.0,CFFFS,K
NYN196904080,3.0,0.0,laboc101,12,1.0,2.0,SFBX,64(1)/FO
NYN196904080,3.0,1.0,jonec102,22,2.0,2.0,CFBBX,8/F
NYN196904080,3.0,1.0,chare101,02,0.0,2.0,CFC,K/C
NYN196904080,3.0,1.0,krane101,12,1.0,2.0,FFBS,K
NYN196904080,4.0,0.0,hahnd102,00,0.0,0.0,X,63
NYN196904080,4.0,0.0,mcgid101,00,0.0,0.0,X,HR/9D
NYN196904080,4.0,0.0,willm102,10,1.0,0.0,BX,D9/L9L
NYN196904080,4.0,0.0,suthg101,00,0.0,0.0,X,63
NYN196904080,4.0,0.0,staur001,30,3.0,0.0,IIII,IW
NYN196904080,4.0,0.0,jonem102,21,2.0,1.0,SBBX,41
NYN196904080,4.0,1.0,grotj101,31,3.0,1.0,BBCBB,W
NYN196904080,4.0,1.0,harrb101,02,0.0,2.0,CSS,K
NYN196904080,4.0,1.0,seavt001,00,0.0,0.0,N,BK.1-2
NYN196904080,4.0,1.0,seavt001,32,3.0,2.0,N.BBCSFBX,13
NYN196904080,4.0,1.0,ageet101,31,3.0,1.0,BBSBB,W
NYN196904080,4.0,1.0,gaspr101,22,2.0,2.0,BBCFX,S7.2-H;1-2
NYN196904080,4.0,1.0,boswk101,22,2.0,2.0,BBCFX,S7/F8S.2-H;1-3
NYN196904080,4.0,1.0,jonec102,00,0.0,0.0,,NP
NYN196904080,4.0,1.0,jonec102,00,0.0,0.0,.X,D9/F89.3-H;1XH(842)
NYN196904080,5.0,0.0,bailb103,22,2.0,2.0,CBCBX,9/F9D
NYN196904080,5.0,0.0,batej102,12,1.0,2.0,FFFBS,K
NYN196904080,5.0,0.0,laboc101,02,0.0,2.0,SCX,E4/TH/G4
NYN196904080,5.0,0.0,hahnd102,22,2.0,2.0,BFFBC,K/C
NYN196904080,5.0,1.0,chare101,10,1.0,0.0,BX,S6
NYN196904080,5.0,1.0,krane101,32,3.0,2.0,BCFBFB>FFFX,9/L9D
NYN196904080,5.0,1.0,grotj101,10,1.0,0.0,B>X,23.1-3
NYN196904080,5.0,1.0,harrb101,30,3.0,0.0,BBII,IW
NYN196904080,5.0,1.0,seavt001,00,0.0,0.0,,NP
NYN196904080,5.0,1.0,collk101,32,3.0,2.0,.BFBBSFFFFX,5/FL
NYN196904080,6.0,0.0,robej102,00,0.0,0.0,,NP
NYN196904080,6.0,0.0,robej102,00,0.0,0.0,.,NP
NYN196904080,6.0,0.0,clint101,31,3.0,1.0,..BBCBB,W
NYN196904080,6.0,0.0,willm102,22,2.0,2.0,CC1BBF1X,64(1)/FO/G6MD
NYN196904080,6.0,0.0,suthg101,00,0.0,0.0,X,4/P4M
NYN196904080,6.0,0.0,staur001,11,1.0,1.0,BCB,SB2
NYN196904080,6.0,0.0,staur001,31,3.0,1.0,BCB.BB,W
NYN196904080,6.0,0.0,jonem102,12,1.0,2.0,CBSX,D7/L78D.2-H;1-H
NYN196904080,6.0,0.0,bailb103,11,1.0,1.0,CBX,53
NYN196904080,6.0,1.0,ageet101,00,0.0,0.0,,NP
NYN196904080,6.0,1.0,ageet101,00,0.0,0.0,.,NP
