game_id,inning,batting_home,batter_id,count_raw,balls,strikes,pitches,event_raw
DET201104080,1.0,0.0,getzc001,02,0.0,2.0,CFFFX,S7
DET201104080,1.0,0.0,cabrm002,22,2.0,2.0,SBSBX,46(1)3/GDP/G4
DET201104080,1.0,0.0,gorda001,31,3.0,1.0,BBBCB,W
DET201104080,1.0,0.0,butlb003,22,2.0,2.0,CBCBF>FF>X,3/F3-
DET201104080,1.0,1.0,jacka001,12,1.0,2.0,CFBT,K
DET201104080,1.0,1.0,rhymw001,11,1.0,1.0,BCX,S5/G56S-
DET201104080,1.0,1.0,ordom001,01,0.0,1.0,CB,WP.1-2
DET201104080,1.0,1.0,ordom001,32,3.0,2.0,CB.B*BCFFB,W
DET201104080,1.0,1.0,cabrm001,31,3.0,1.0,FB*BBB,W.2-3;1-2
DET201104080,1.0,1.0,martv001,22,2.0,2.0,BBTFX,D8/F89XD+.3-H;2-H;1-H
DET201104080,1.0,1.0,boesb001,12,1.0,2.0,SSBB,WP.2-3
DET201104080,1.0,1.0,boesb001,22,2.0,2.0,SSBB.FFX,9/L89M+
DET201104080,1.0,1.0,peraj001,21,2.0,1.0,BSBX,D7/L5D.3-H
DET201104080,1.0,1.0,avila001,12,1.0,2.0,CFBX,7/F7D
DET201104080,2.0,0.0,kaaik001,22,2.0,2.0,BCFBX,5/P5F
DET201104080,2.0,0.0,franj004,22,2.0,2.0,BFBSS,K
DET201104080,2.0,0.0,betew001,22,2.0,2.0,CBFBC,K
DET201104080,2.0,1.0,ingeb001,21,2.0,1.0,FBBX,S8/F8LS
DET201104080,2.0,1.0,jacka001,10,1.0,0.0,BX,64(1)3/GDP/G6
DET201104080,2.0,1.0,rhymw001,11,1.0,1.0,BCX,9/F9M
DET201104080,3.0,0.0,tream001,22,2.0,2.0,BBCFX,8/F8RM
DET201104080,3.0,0.0,escoa003,22,2.0,2.0,CBBFFX,63/G6M
DET201104080,3.0,0.0,getzc001,00,0.0,0.0,X,D9/L8RM
DET201104080,3.0,0.0,cabrm002,10,1.0,0.0,BX,T9/F89XD+.2-H
DET201104080,3.0,0.0,gorda001,00,0.0,0.0,X,43/G4
DET201104080,3.0,1.0,ordom001,22,2.0,2.0,BCCFBC,K
DET201104080,3.0,1.0,cabrm001,01,0.0,1.0,FH,HP
DET201104080,3.0,1.0,martv001,21,2.0,1.0,BCBB,WP.1-2
DET201104080,3.0,1.0,martv001,32,3.0,2.0,BCBB.FB,W
DET201104080,3.0,1.0,boesb001,31,3.0,1.0,BBBCB,W.2-3;1-2
DET201104080,3.0,1.0,peraj001,11,1.0,1.0,BCX,7/SF/F7D+.3-H
DET201104080,3.0,1.0,avila001,22,2.0,2.0,FC*BBX,S7/L7M.2XH(72);1-2
DET201104080,4.0,0.0,butlb003,01,0.0,1.0,CX,S5/G5+
DET201104080,4.0,0.0,kaaik001,12,1.0,2.0,CBSX,7/F7D
DET201104080,4.0,0.0,franj004,00,0.0,0.0,X,6/F6D-
DET201104080,4.0,0.0,betew001,01,0.0,1.0,SX,D9/F9D.1-3
DET201104080,4.0,0.0,tream001,32,3.0,2.0,CBB*BFB,W
DET201104080,4.0,0.0,escoa003,01,0.0,1.0,CX,43/G4
DET201104080,4.0,1.0,ingeb001,02,0.0,2.0,CCS,K
DET201104080,4.0,1.0,jacka001,12,1.0,2.0,CBSX,3/G34S
DET201104080,4.0,1.0,rhymw001,22,2.0,2.0,BCFBX,S9/L34D
DET201104080,4.0,1.0,ordom001,30,3.0,0.0,1BBBB,W.1-2
DET201104080,4.0,1.0,cabrm001,00,0.0,0.0,,NP
DET201104080,4.0,1.0,cabrm001,02,0.0,2.0,.FTX,S9/L9S.2-3;1-2
DET201104080,4.0,1.0,martv001,20,2.0,0.0,BBX,8/F8LD
DET201104080,5.0,0.0,getzc001,12,1.0,2.0,CBCX,8/F8RD
DET201104080,5.0,0.0,cabrm002,11,1.0,1.0,CBX,7/F7LM
DET201104080,5.0,0.0,gorda001,01,0.0,1.0,FX,S49/L34+
DET201104080,5.0,0.0,butlb003,01,0.0,1.0,SX,8/F8RS
DET201104080,5.0,1.0,boesb001,12,1.0,2.0,BFFX,31/G3
DET201104080,5.0,1.0,peraj001,32,3.0,2.0,CFFFFBBFFBX,S7/G56+
DET201104080,5.0,1.0,avila001,10,1.0,0.0,B>S,CS2(26)
DET201104080,5.0,1.0,avila001,11,1.0,1.0,B>S.X,8/F8LXD+
DET201104080,6.0,0.0,kaaik001,22,2.0,2.0,CCBBX,S9/G34
DET201104080,6.0,0.0,franj004,22,2.0,2.0,*BSFF*BX,8/F8LM
DET201104080,6.0,0.0,betew001,32,3.0,2.0,FBBBFT,K
DET201104080,6.0,0.0,tream001,12,1.0,2.0,SFFB>X,7/F7D
DET201104080,6.0,1.0,ingeb001,00,0.0,0.0,X,7/F7D
DET201104080,6.0,1.0,jacka001,20,2.0,0.0,BBX,S6/G6
DET201104080,6.0,1.0,rhymw001,11,1.0,1.0,11BC>B,SB2
DET201104080,6.0,1.0,rhymw001,22,2.0,2.0,11BC>B.FX,7/F7M
DET201104080,6.0,1.0,ordom001,00,0.0,0.0,X,S5/G5S-.2-3
DET201104080,6.0,1.0,cabrm001,00,0.0,0.0,,NP
DET201104080,6.0,1.0,cabrm001,00,0.0,0.0,.X,7/F78D+
DET201104080,7.0,0.0,escoa003,00,0.0,0.0,,NP
DET201104080,7.0,0.0,escoa003,00,0.0,0.0,,NP
DET201104080,7.0,0.0,escoa003,11,1.0,1.0,..CBX,1!3/G15-
DET201104080,7.0,0.0,getzc001,31,3.0,1.0,BCBBB,W
DET201104080,7.0,0.0,cabrm002,11,1.0,1.0,FB11,PO1(13)
