player_id,last,first,bats,throws,team_id,pos,player_name,year,team_name
alony001,Alonso,Yonder,L,R,CIN,OF,Yonder Alonso,2011,"N,Cincinnati,Reds"
arrej001,Arredondo,Jose,R,R,CIN,P,Jose Arredondo,2011,"N,Cincinnati,Reds"
arrob001,Arroyo,Bronson,R,R,CIN,P,Bronson Arroyo,2011,"N,Cincinnati,Reds"
bailh001,Bailey,Homer,R,R,CIN,P,Homer Bailey,2011,"N,Cincinnati,Reds"
brayb001,Bray,Bill,L,L,CIN,P,Bill Bray,2011,"N,Cincinnati,Reds"
brucj001,Bruce,Jay,L,L,CIN,OF,Jay Bruce,2011,"N,Cincinnati,Reds"
burtj001,Burton,Jared,R,R,CIN,P,Jared Burton,2011,"N,Cincinnati,Reds"
cairm001,Cairo,Miguel,R,R,CIN,3B,Miguel Cairo,2011,"N,Cincinnati,Reds"
chapa001,Chapman,Aroldis,L,L,CIN,P,Aroldis Chapman,2011,"N,Cincinnati,Reds"
cordf002,Cordero,Francisco,R,R,CIN,P,Francisco Cordero,2011,"N,Cincinnati,Reds"
cozaz001,Cozart,Zack,R,R,CIN,SS,Zack Cozart,2011,"N,Cincinnati,Reds"
cuetj001,Cueto,Johnny,R,R,CIN,P,Johnny Cueto,2011,"N,Cincinnati,Reds"
fishc001,Fisher,Carlos,R,R,CIN,P,Carlos Fisher,2011,"N,Cincinnati,Reds"
franj005,Francisco,Juan,L,R,CIN,3B,Juan Francisco,2011,"N,Cincinnati,Reds"
frazt001,Frazier,Todd,R,R,CIN,3B,Todd Frazier,2011,"N,Cincinnati,Reds"
gomej001,Gomes,Jonny,R,R,CIN,OF,Jonny Gomes,2011,"N,Cincinnati,Reds"
hanir001,Hanigan,Ryan,R,R,CIN,C,Ryan Hanigan,2011,"N,Cincinnati,Reds"
heisc001,Heisey,Chris,R,R,CIN,OF,Chris Heisey,2011,"N,Cincinnati,Reds"
hermj001,Hermida,Jeremy,L,R,CIN,OF,Jeremy Hermida,2011,"N,Cincinnati,Reds"
hernr002,Hernandez,Ramon,R,R,CIN,C,Ramon Hernandez,2011,"N,Cincinnati,Reds"
horsj001,Horst,Jeremy,L,L,CIN,P,Jeremy Horst,2011,"N,Cincinnati,Reds"
janip001,Janish,Paul,R,R,CIN,SS,Paul Janish,2011,"N,Cincinnati,Reds"
leakm001,Leake,Mike,R,R,CIN,P,Mike Leake,2011,"N,Cincinnati,Reds"
lecus001,LeCure,Sam,R,R,CIN,P,Sam LeCure,2011,"N,Cincinnati,Reds"
lewif001,Lewis,Fred,L,R,CIN,OF,Fred Lewis,2011,"N,Cincinnati,Reds"
malom001,Maloney,Matt,L,L,CIN,P,Matt Maloney,2011,"N,Cincinnati,Reds"
massn001,Masset,Nick,R,R,CIN,P,Nick Masset,2011,"N,Cincinnati,Reds"
mesod001,Mesoraco,Devin,R,R,CIN,C,Devin Mesoraco,2011,"N,Cincinnati,Reds"
ondrl001,Ondrusek,Logan,R,R,CIN,P,Logan Ondrusek,2011,"N,Cincinnati,Reds"
philb001,Phillips,Brandon,R,R,CIN,2B,Brandon Phillips,2011,"N,Cincinnati,Reds"
reinc001,Reineke,Chad,R,R,CIN,P,Chad Reineke,2011,"N,Cincinnati,Reds"
