game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs
ANA201104080,ANA,TOR,1,0
ANA201104090,ANA,TOR,1,0
ANA201104100,ANA,TOR,1,0
ANA201104110,ANA,CLE,0,1
ANA201104120,ANA,CLE,0,0
ANA201104130,ANA,CLE,0,1
ANA201104210,ANA,BOS,0,0
ANA201104220,ANA,BOS,0,0
ANA201104230,ANA,BOS,0,0
ANA201104240,ANA,BOS,0,3
ANA201104250,ANA,OAK,0,0
ANA201104260,ANA,OAK,0,0
ANA201104270,ANA,OAK,0,0
ANA201105060,ANA,CLE,0,0
ANA201105070,ANA,CLE,0,0
ANA201105080,ANA,CLE,0,0
ANA201105090,ANA,CHA,0,0
ANA201105100,ANA,CHA,3,0
ANA201105110,ANA,CHA,1,0
ANA201105200,ANA,ATL,0,0
ANA201105210,ANA,ATL,2,0
ANA201105220,ANA,ATL,0,0
ANA201105230,ANA,OAK,1,0
ANA201105240,ANA,OAK,0,0
ANA201105250,ANA,OAK,0,0
ANA201105260,ANA,OAK,0,0
ANA201106030,ANA,NYA,2,0
ANA201106040,ANA,NYA,0,0
ANA201106050,ANA,NYA,0,0
ANA201106060,ANA,TBA,0,2
ANA201106070,ANA,TBA,0,1
ANA201106080,ANA,TBA,0,0
ANA201106100,ANA,KCA,0,1
ANA201106110,ANA,KCA,0,0
ANA201106120,ANA,KCA,0,0
ANA201106270,ANA,WAS,0,0
ANA201106280,ANA,WAS,0,1
ANA201106290,ANA,WAS,0,0
ANA201107010,ANA,LAN,0,1
ANA201107020,ANA,LAN,0,0
ANA201107030,ANA,LAN,0,0
ANA201107040,ANA,DET,1,0
ANA201107050,ANA,DET,0,0
ANA201107060,ANA,DET,3,0
ANA201107070,ANA,SEA,0,0
ANA201107080,ANA,SEA,1,0
ANA201107090,ANA,SEA,0,0
ANA201107100,ANA,SEA,0,2
ANA201107190,ANA,TEX,0,1
ANA201107200,ANA,TEX,2,1
ANA201107210,ANA,TEX,0,0
ANA201108020,ANA,MIN,0,0
ANA201108030,ANA,MIN,0,1
ANA201108040,ANA,MIN,0,0
ANA201108050,ANA,SEA,0,0
ANA201108060,ANA,SEA,0,2
ANA201108070,ANA,SEA,0,0
ANA201108150,ANA,TEX,0,1
ANA201108160,ANA,TEX,0,2
ANA201108170,ANA,TEX,2,0
ANA201108180,ANA,TEX,0,0
ANA201108190,ANA,BAL,4,0
ANA201108200,ANA,BAL,0,0
ANA201108210,ANA,BAL,0,0
ANA201108230,ANA,CHA,1,0
ANA201108240,ANA,CHA,0,0
ANA201109020,ANA,MIN,1,1
ANA201109030,ANA,MIN,4,0
ANA201109040,ANA,MIN,1,0
ANA201109050,ANA,SEA,4,1
ANA201109060,ANA,SEA,0,0
ANA201109070,ANA,SEA,0,0
ANA201109090,ANA,NYA,0,0
ANA201109100,ANA,NYA,0,0
ANA201109110,ANA,NYA,2,0
ANA201109230,ANA,OAK,0,1
ANA201109240,ANA,OAK,1,0
ANA201109250,ANA,OAK,1,0
ANA201109260,ANA,TEX,0,1
ANA201109270,ANA,TEX,1,0
ANA201109280,ANA,TEX,0,0
ARI201104080,ARI,CIN,2,0
ARI201104090,ARI,CIN,0,2
ARI201104100,ARI,CIN,0,3
ARI201104110,ARI,SLN,0,0
ARI201104120,ARI,SLN,2,0
ARI201104130,ARI,SLN,0,2
ARI201104150,ARI,SFN,0,3
ARI201104160,ARI,SFN,0,2
ARI201104170,ARI,SFN,0,0
ARI201104250,ARI,PHI,0,0
ARI201104260,ARI,PHI,0,1
ARI201104270,ARI,PHI,0,3
ARI201104280,ARI,CHN,7,0
ARI201104290,ARI,CHN,2,0
ARI201104300,ARI,CHN,1,0
ARI201105010,ARI,CHN,0,0
ARI201105030,ARI,COL,0,0
ARI201105040,ARI,COL,0,0
ARI201105050,ARI,COL,0,0
ARI201105160,ARI,SDN,0,2
ARI201105170,ARI,SDN,1,1
ARI201105180,ARI,ATL,1,0
ARI201105190,ARI,ATL,0,0
ARI201105200,ARI,MIN,0,0
ARI201105210,ARI,MIN,0,0
ARI201105220,ARI,MIN,0,0
ARI201105300,ARI,FLO,0,0
ARI201105310,ARI,FLO,1,0
ARI201106010,ARI,FLO,0,0
ARI201106020,ARI,WAS,0,3
ARI201106030,ARI,WAS,0,0
ARI201106040,ARI,WAS,1,0
ARI201106050,ARI,WAS,0,0
ARI201106140,ARI,SFN,0,1
ARI201106150,ARI,SFN,0,1
ARI201106160,ARI,SFN,0,0
ARI201106170,ARI,CHA,2,0
ARI201106180,ARI,CHA,0,0
ARI201106190,ARI,CHA,0,0
ARI201106270,ARI,CLE,3,2
ARI201106280,ARI,CLE,0,0
ARI201106290,ARI,CLE,0,1
ARI201107150,ARI,LAN,0,0
ARI201107160,ARI,LAN,0,0
ARI201107170,ARI,LAN,0,0
ARI201107180,ARI,MIL,0,0
ARI201107190,ARI,MIL,2,5
ARI201107200,ARI,MIL,0,1
ARI201107210,ARI,MIL,0,0
ARI201107220,ARI,COL,0,0
ARI201107230,ARI,COL,5,0
ARI201107240,ARI,COL,0,0
ARI201108050,ARI,LAN,0,0
ARI201108060,ARI,LAN,0,0
ARI201108070,ARI,LAN,2,0
ARI201108080,ARI,HOU,0,6
ARI201108090,ARI,HOU,1,0
ARI201108100,ARI,HOU,3,0
ARI201108110,ARI,HOU,0,0
ARI201108120,ARI,NYN,1,0
ARI201108130,ARI,NYN,2,0
ARI201108140,ARI,NYN,0,0
ARI201108260,ARI,SDN,4,0
ARI201108270,ARI,SDN,0,0
ARI201108280,ARI,SDN,0,0
ARI201108290,ARI,COL,1,0
ARI201108300,ARI,COL,0,1
ARI201108310,ARI,COL,3,0
ARI201109080,ARI,SDN,0,0
ARI201109090,ARI,SDN,0,0
ARI201109100,ARI,SDN,0,0
ARI201109110,ARI,SDN,0,0
ARI201109190,ARI,PIT,0,0
ARI201109200,ARI,PIT,0,1
ARI201109210,ARI,PIT,3,0
ARI201109230,ARI,SFN,0,0
ARI201109240,ARI,SFN,6,1
ARI201109250,ARI,SFN,2,0
ARI201109260,ARI,LAN,0,3
ARI201109270,ARI,LAN,0,0
ARI201109280,ARI,LAN,0,1
ATL201104080,ATL,PHI,0,2
ATL201104090,ATL,PHI,0,1
ATL201104100,ATL,PHI,0,0
ATL201104120,ATL,FLO,0,0
ATL201104130,ATL,FLO,0,1
ATL201104140,ATL,FLO,4,3
ATL201104161,ATL,NYN,1,0
ATL201104162,ATL,NYN,1,0
ATL201104170,ATL,NYN,0,2
ATL201104290,ATL,SLN,2,0
ATL201104300,ATL,SLN,0,0
ATL201105010,ATL,SLN,0,3
ATL201105020,ATL,MIL,0,0
ATL201105041,ATL,MIL,0,0
ATL201105042,ATL,MIL,1,0
ATL201105050,ATL,MIL,0,0
ATL201105100,ATL,WAS,0,1
ATL201105110,ATL,WAS,2,0
ATL201105120,ATL,WAS,0,0
ATL201105130,ATL,PHI,1,3
ATL201105140,ATL,PHI,2,0
ATL201105150,ATL,PHI,0,0
ATL201105160,ATL,HOU,0,0
ATL201105170,ATL,HOU,0,0
ATL201105270,ATL,CIN,0,0
ATL201105280,ATL,CIN,1,0
ATL201105290,ATL,CIN,0,0
ATL201105300,ATL,SDN,1,1
ATL201105310,ATL,SDN,0,0
ATL201106010,ATL,SDN,2,0
ATL201106140,ATL,NYN,0,1
ATL201106150,ATL,NYN,0,1
ATL201106160,ATL,NYN,1,0
ATL201106170,ATL,TEX,0,0
ATL201106180,ATL,TEX,0,2
ATL201106190,ATL,TEX,0,0
ATL201106200,ATL,TOR,0,0
ATL201106210,ATL,TOR,1,1
ATL201106220,ATL,TOR,0,0
ATL201107010,ATL,BAL,0,0
ATL201107020,ATL,BAL,0,0
ATL201107030,ATL,BAL,0,0
ATL201107040,ATL,COL,2,0
ATL201107050,ATL,COL,0,0
ATL201107060,ATL,COL,3,0
ATL201107070,ATL,COL,0,1
ATL201107150,ATL,WAS,4,1
ATL201107160,ATL,WAS,0,0
ATL201107170,ATL,WAS,2,0
ATL201107250,ATL,PIT,0,0
ATL201107260,ATL,PIT,0,2
ATL201107270,ATL,PIT,0,0
ATL201107280,ATL,PIT,1,0
ATL201107290,ATL,FLO,0,0
ATL201107300,ATL,FLO,0,0
ATL201107310,ATL,FLO,1,0
ATL201108120,ATL,CHN,0,0
ATL201108130,ATL,CHN,0,1
ATL201108140,ATL,CHN,1,0
ATL201108150,ATL,SFN,1,0
ATL201108160,ATL,SFN,0,0
ATL201108170,ATL,SFN,1,1
ATL201108180,ATL,SFN,0,0
ATL201108190,ATL,ARI,1,0
ATL201108200,ATL,ARI,2,1
ATL201108210,ATL,ARI,0,0
ATL201108300,ATL,WAS,0,0
ATL201108310,ATL,WAS,0,0
ATL201109010,ATL,WAS,1,0
ATL201109020,ATL,LAN,0,0
ATL201109030,ATL,LAN,0,0
ATL201109040,ATL,LAN,0,0
ATL201109120,ATL,FLO,0,1
ATL201109130,ATL,FLO,0,0
ATL201109140,ATL,FLO,0,0
ATL201109160,ATL,NYN,1,4
ATL201109170,ATL,NYN,0,0
ATL201109180,ATL,NYN,0,0
ATL201109260,ATL,PHI,1,0
ATL201109270,ATL,PHI,0,1
ATL201109280,ATL,PHI,1,1
BAL201104040,BAL,DET,0,0
BAL201104060,BAL,DET,0,0
BAL201104070,BAL,DET,0,2
BAL201104091,BAL,TEX,1,0
BAL201104092,BAL,TEX,0,0
BAL201104100,BAL,TEX,0,0
BAL201104180,BAL,MIN,0,0
BAL201104190,BAL,MIN,0,0
BAL201104200,BAL,MIN,0,0
BAL201104210,BAL,MIN,0,0
BAL201104230,BAL,NYA,0,3
BAL201104240,BAL,NYA,0,2
BAL201104260,BAL,BOS,0,0
BAL201104270,BAL,BOS,0,0
BAL201104280,BAL,BOS,1,1
BAL201105060,BAL,TBA,0,0
BAL201105070,BAL,TBA,0,1
BAL201105080,BAL,TBA,0,0
BAL201105100,BAL,SEA,0,0
BAL201105110,BAL,SEA,0,0
BAL201105120,BAL,SEA,0,0
BAL201105180,BAL,NYA,0,0
BAL201105190,BAL,NYA,0,5
BAL201105200,BAL,WAS,0,0
BAL201105210,BAL,WAS,0,0
BAL201105220,BAL,WAS,0,0
BAL201105240,BAL,KCA,0,1
BAL201105250,BAL,KCA,0,0
BAL201105260,BAL,KCA,0,0
BAL201106030,BAL,TOR,0,0
BAL201106040,BAL,TOR,0,1
BAL201106050,BAL,TOR,2,1
BAL201106060,BAL,OAK,1,0
BAL201106070,BAL,OAK,1,0
BAL201106080,BAL,OAK,0,0
BAL201106100,BAL,TBA,1,0
BAL201106110,BAL,TBA,0,1
BAL201106120,BAL,TBA,2,3
BAL201106240,BAL,CIN,0,0
BAL201106250,BAL,CIN,1,0
BAL201106260,BAL,CIN,0,0
BAL201106280,BAL,SLN,0,0
BAL201106290,BAL,SLN,0,0
BAL201106300,BAL,SLN,0,0
BAL201107140,BAL,CLE,0,3
BAL201107150,BAL,CLE,0,0
BAL201107160,BAL,CLE,1,0
BAL201107170,BAL,CLE,0,3
BAL201107180,BAL,BOS,2,0
BAL201107190,BAL,BOS,0,0
BAL201107200,BAL,BOS,0,0
BAL201107220,BAL,ANA,0,0
BAL201107230,BAL,ANA,0,2
BAL201107240,BAL,ANA,0,0
BAL201108050,BAL,TOR,2,0
BAL201108060,BAL,TOR,0,0
BAL201108070,BAL,TOR,0,0
BAL201108080,BAL,CHA,0,0
BAL201108090,BAL,CHA,0,0
BAL201108100,BAL,CHA,1,0
BAL201108110,BAL,CHA,0,4
BAL201108120,BAL,DET,2,1
BAL201108130,BAL,DET,0,0
BAL201108140,BAL,DET,2,0
BAL201108260,BAL,NYA,0,0
BAL201108281,BAL,NYA,0,0
BAL201108282,BAL,NYA,1,0
BAL201108290,BAL,NYA,0,1
BAL201108300,BAL,TOR,0,0
BAL201108310,BAL,TOR,0,0
BAL201109010,BAL,TOR,0,0
BAL201109080,BAL,NYA,0,0
BAL201109120,BAL,TBA,0,0
BAL201109130,BAL,TBA,1,0
BAL201109140,BAL,TBA,0,0
BAL201109160,BAL,ANA,0,0
BAL201109170,BAL,ANA,5,0
BAL201109180,BAL,ANA,1,1
BAL201109260,BAL,BOS,0,0
BAL201109270,BAL,BOS,1,0
BAL201109280,BAL,BOS,0,0
BOS201104080,BOS,NYA,1,2
BOS201104090,BOS,NYA,0,0
BOS201104100,BOS,NYA,0,0
BOS201104110,BOS,TBA,0,1
BOS201104120,BOS,TBA,0,0
BOS201104150,BOS,TOR,0,0
BOS201104160,BOS,TOR,2,0
BOS201104170,BOS,TOR,0,0
BOS201104180,BOS,TOR,2,0
BOS201104290,BOS,SEA,0,2
BOS201104300,BOS,SEA,0,0
BOS201105010,BOS,SEA,0,0
BOS201105020,BOS,ANA,1,0
BOS201105030,BOS,ANA,0,0
BOS201105040,BOS,ANA,0,0
BOS201105050,BOS,ANA,0,0
BOS201105060,BOS,MIN,0,1
BOS201105070,BOS,MIN,1,0
BOS201105080,BOS,MIN,0,3
BOS201105090,BOS,MIN,0,0
BOS201105160,BOS,BAL,0,2
BOS201105180,BOS,DET,0,0
