player_id,last,first,bats,throws,team_id,pos,player_name,year,team_name
austj101,Austin,Jimmy,B,R,SLA,3B,Jimmy Austin,1920,"AL,St.Louis,Browns"
baynb101,Bayne,Bill,L,L,SLA,P,Bill Bayne,1920,"AL,St.Louis,Browns"
billj103,Billings,Josh,R,R,SLA,C,Josh Billings,1920,"AL,St.Louis,Browns"
boehg101,Boehler,George,R,R,SLA,P,George Boehler,1920,"AL,St.Louis,Browns"
burwb101,Burwell,Bill,L,R,SLA,P,Bill Burwell,1920,"AL,St.Louis,Browns"
collp101,Collins,Pat,R,R,SLA,C,Pat Collins,1920,"AL,St.Louis,Browns"
david102,Davis,Dixie,R,R,SLA,P,Dixie Davis,1920,"AL,St.Louis,Browns"
debej101,DeBerry,Joe,L,R,SLA,P,Joe DeBerry,1920,"AL,St.Louis,Browns"
gallb103,Gallia,Bert,R,R,SLA,P,Bert Gallia,1920,"AL,St.Louis,Browns"
gedej101,Gedeon,Joe,R,R,SLA,2B,Joe Gedeon,1920,"AL,St.Louis,Browns"
gerbw101,Gerber,Wally,R,R,SLA,SS,Wally Gerber,1920,"AL,St.Louis,Browns"
hevij102,Heving,Johnnie,R,R,SLA,PH,Johnnie Heving,1920,"AL,St.Louis,Browns"
jacow101,Jacobson,Baby Doll,R,R,SLA,OF,Baby Doll Jacobson,1920,"AL,St.Louis,Browns"
lambl101,Lamb,Lyman,R,R,SLA,OF,Lyman Lamb,1920,"AL,St.Louis,Browns"
lee-d101,Lee,Dud,L,R,SLA,SS,Dud Lee,1920,"AL,St.Louis,Browns"
leifl101,Leifield,Lefty,L,L,SLA,P,Lefty Leifield,1920,"AL,St.Louis,Browns"
leveh101,Leverette,Hod,R,R,SLA,P,Hod Leverette,1920,"AL,St.Louis,Browns"
lynca101,Lynch,Adrian,B,R,SLA,P,Adrian Lynch,1920,"AL,St.Louis,Browns"
mcmam101,McManus,Marty,R,R,SLA,3B,Marty McManus,1920,"AL,St.Louis,Browns"
mullb101,Mullen,Billy,R,R,SLA,2B,Billy Mullen,1920,"AL,St.Louis,Browns"
pruee101,Pruess,Earl,R,R,SLA,OF,Earl Pruess,1920,"AL,St.Louis,Browns"
richr102,Richmond,Ray,R,R,SLA,P,Ray Richmond,1920,"AL,St.Louis,Browns"
sandr101,Sanders,Roy,R,R,SLA,P,Roy Sanders,1920,"AL,St.Louis,Browns"
schej103,Scheneberg,John,B,R,SLA,P,John Scheneberg,1920,"AL,St.Louis,Browns"
seveh101,Severeid,Hank,R,R,SLA,C,Hank Severeid,1920,"AL,St.Louis,Browns"
shocu101,Shocker,Urban,R,R,SLA,P,Urban Shocker,1920,"AL,St.Louis,Browns"
shovj101,Shovlin,John,R,R,SLA,SS,John Shovlin,1920,"AL,St.Louis,Browns"
sislg101,Sisler,George,L,L,SLA,1B,George Sisler,1920,"AL,St.Louis,Browns"
smite107,Smith,Earl,B,R,SLA,3B,Earl Smith,1920,"AL,St.Louis,Browns"
sotha101,Sothoron,Allen,B,R,SLA,P,Allen Sothoron,1920,"AL,St.Louis,Browns"
sperp101,Speraw,Paul,R,R,SLA,3B,Paul Speraw,1920,"AL,St.Louis,Browns"
thomf107,Thompson,Frank,R,R,SLA,3B,Frank Thompson,1920,"AL,St.Louis,Browns"
tobij101,Tobin,Jack,L,L,SLA,OF,Jack Tobin,1920,"AL,St.Louis,Browns"
vange101,Vangilder,Elam,R,R,SLA,P,Elam Vangilder,1920,"AL,St.Louis,Browns"
weilc101,Weilman,Carl,L,L,SLA,P,Carl Weilman,1920,"AL,St.Louis,Browns"
wetzd101,Wetzel,Dutch,R,R,SLA,OF,Dutch Wetzel,1920,"AL,St.Louis,Browns"
willk101,Williams,Ken,L,R,SLA,OF,Ken Williams,1920,"AL,St.Louis,Browns"
bigbl101,Bigbee,Lyle,L,R,PHA,OF,Lyle Bigbee,1920,"AL,Philadelphia,Athletics"
burng102,Burns,George,R,R,PHA,OF,George Burns,1920,"AL,Philadelphia,Athletics"
burrd101,Burrus,Dick,L,L,PHA,1B,Dick Burrus,1920,"AL,Philadelphia,Athletics"
dugaj101,Dugan,Joe,R,R,PHA,3B,Joe Dugan,1920,"AL,Philadelphia,Athletics"
dykej101,Dykes,Jimmy,R,R,PHA,2B,Jimmy Dykes,1920,"AL,Philadelphia,Athletics"
eckec101,Eckert,Charlie,R,R,PHA,P,Charlie Eckert,1920,"AL,Philadelphia,Athletics"
gallc101,Galloway,Chick,R,R,PHA,SS,Chick Galloway,1920,"AL,Philadelphia,Athletics"
grifi101,Griffin,Ivy,L,R,PHA,1B,Ivy Griffin,1920,"AL,Philadelphia,Athletics"
harrs101,Harriss,Slim,R,R,PHA,P,Slim Harriss,1920,"AL,Philadelphia,Athletics"
hastb101,Hasty,Bob,R,R,PHA,P,Bob Hasty,1920,"AL,Philadelphia,Athletics"
heimf101,Heimach,Fred,L,L,PHA,P,Fred Heimach,1920,"AL,Philadelphia,Athletics"
highc101,High,Charlie,L,R,PHA,OF,Charlie High,1920,"AL,Philadelphia,Athletics"
johnp102,Johnson,Paul,R,R,PHA,OF,Paul Johnson,1920,"AL,Philadelphia,Athletics"
keart102,Kearns,Teddy,R,R,PHA,PH,Teddy Kearns,1920,"AL,Philadelphia,Athletics"
keefd101,Keefe,Dave,L,R,PHA,P,Dave Keefe,1920,"AL,Philadelphia,Athletics"
kellb102,Kelly,Bill,R,R,PHA,1B,Bill Kelly,1920,"AL,Philadelphia,Athletics"
kinnw101,Kinney,Walt,L,L,PHA,P,Walt Kinney,1920,"AL,Philadelphia,Athletics"
knowb101,Knowlton,Bill,R,R,PHA,P,Bill Knowlton,1920,"AL,Philadelphia,Athletics"
martp102,Martin,Pat,L,L,PHA,P,Pat Martin,1920,"AL,Philadelphia,Athletics"
mccae101,McCann,Emmet,R,R,PHA,SS,Emmet McCann,1920,"AL,Philadelphia,Athletics"
moorr102,Moore,Roy,B,L,PHA,P,Roy Moore,1920,"AL,Philadelphia,Athletics"
myatg101,Myatt,Glenn,L,R,PHA,OF,Glenn Myatt,1920,"AL,Philadelphia,Athletics"
naylr101,Naylor,Rollie,R,R,PHA,P,Rollie Naylor,1920,"AL,Philadelphia,Athletics"
perkc101,Perkins,Cy,R,R,PHA,C,Cy Perkins,1920,"AL,Philadelphia,Athletics"
perrs101,Perry,Scott,L,R,PHA,P,Scott Perry,1920,"AL,Philadelphia,Athletics"
romme101,Rommel,Eddie,R,R,PHA,P,Eddie Rommel,1920,"AL,Philadelphia,Athletics"
shanb103,Shanner,Bill,L,R,PHA,P,Bill Shanner,1920,"AL,Philadelphia,Athletics"
shanr101,Shannon,Red,B,R,PHA,SS,Red Shannon,1920,"AL,Philadelphia,Athletics"
slapj101,Slappey,John,L,L,PHA,P,John Slappey,1920,"AL,Philadelphia,Athletics"
strua102,Strunk,Amos,L,L,PHA,OF,Amos Strunk,1920,"AL,Philadelphia,Athletics"
styll101,Styles,Lena,R,R,PHA,C,Lena Styles,1920,"AL,Philadelphia,Athletics"
thomf102,Thomas,Fred,R,R,PHA,3B,Fred Thomas,1920,"AL,Philadelphia,Athletics"
walkf102,Walker,Frank,R,R,PHA,OF,Frank Walker,1920,"AL,Philadelphia,Athletics"
walkj103,Walker,Johnny,R,R,PHA,C,Johnny Walker,1920,"AL,Philadelphia,Athletics"
walkt101,Walker,Tillie,R,R,PHA,OF,Tillie Walker,1920,"AL,Philadelphia,Athletics"
welcf101,Welch,Frank,R,R,PHA,OF,Frank Welch,1920,"AL,Philadelphia,Athletics"
winge101,Wingo,Ed,R,R,PHA,C,Ed Wingo,1920,"AL,Philadelphia,Athletics"
wittw101,Witt,Whitey,L,R,PHA,OF,Whitey Witt,1920,"AL,Philadelphia,Athletics"
adamb104,Adams,Babe,L,R,PIT,P,Babe Adams,1920,"NL,Pittsburgh,Pirates"
barbw101,Barbare,Walter,R,R,PIT,SS,Walter Barbare,1920,"NL,Pittsburgh,Pirates"
barnc102,Barnhart,Clyde,R,R,PIT,3B,Clyde Barnhart,1920,"NL,Pittsburgh,Pirates"
bigbc101,Bigbee,Carson,L,R,PIT,OF,Carson Bigbee,1920,"NL,Pittsburgh,Pirates"
blaks101,Blake,Sheriff,B,R,PIT,P,Sheriff Blake,1920,"NL,Pittsburgh,Pirates"
carem101,Carey,Max,B,R,PIT,OF,Max Carey,1920,"NL,Pittsburgh,Pirates"
carlh101,Carlson,Hal,R,R,PIT,P,Hal Carlson,1920,"NL,Pittsburgh,Pirates"
catoh101,Caton,Howdy,R,R,PIT,SS,Howdy Caton,1920,"NL,Pittsburgh,Pirates"
clarn101,Clarke,Nig,L,R,PIT,C,Nig Clarke,1920,"NL,Pittsburgh,Pirates"
coopw101,Cooper,Wilbur,R,L,PIT,P,Wilbur Cooper,1920,"NL,Pittsburgh,Pirates"
cutsg101,Cutshaw,George,R,R,PIT,2B,George Cutshaw,1920,"NL,Pittsburgh,Pirates"
glazw101,Glazner,Whitey,R,R,PIT,P,Whitey Glazner,1920,"NL,Pittsburgh,Pirates"
grimc101,Grimm,Charlie,L,L,PIT,1B,Charlie Grimm,1920,"NL,Pittsburgh,Pirates"
haefb101,Haeffner,Bill,R,R,PIT,C,Bill Haeffner,1920,"NL,Pittsburgh,Pirates"
hamie101,Hamilton,Earl,L,L,PIT,P,Earl Hamilton,1920,"NL,Pittsburgh,Pirates"
hincb101,Hinchman,Bill,R,R,PIT,PH,Bill Hinchman,1920,"NL,Pittsburgh,Pirates"
hoodw101,Hood,Wally,R,R,PIT,PH,Wally Hood,1920,"NL,Pittsburgh,Pirates"
lee-c101,Lee,Cliff,R,R,PIT,C,Cliff Lee,1920,"NL,Pittsburgh,Pirates"
mckeb101,McKechnie,Bill,B,R,PIT,3B,Bill McKechnie,1920,"NL,Pittsburgh,Pirates"
meadj101,Meador,Johnny,R,R,PIT,P,Johnny Meador,1920,"NL,Pittsburgh,Pirates"
morrj105,Morrison,Johnny,R,R,PIT,P,Johnny Morrison,1920,"NL,Pittsburgh,Pirates"
nichf101,Nicholson,Fred,R,R,PIT,OF,Fred Nicholson,1920,"NL,Pittsburgh,Pirates"
ponde101,Ponder,Elmer,R,R,PIT,P,Elmer Ponder,1920,"NL,Pittsburgh,Pirates"
schmw102,Schmidt,Walter,R,R,PIT,C,Walter Schmidt,1920,"NL,Pittsburgh,Pirates"
soutb101,Southworth,Billy,L,R,PIT,OF,Billy Southworth,1920,"NL,Pittsburgh,Pirates"
summh101,Summa,Homer,L,R,PIT,OF,Homer Summa,1920,"NL,Pittsburgh,Pirates"
tierc101,Tierney,Cotton,R,R,PIT,2B,Cotton Tierney,1920,"NL,Pittsburgh,Pirates"
trayp101,Traynor,Pie,R,R,PIT,SS,Pie Traynor,1920,"NL,Pittsburgh,Pirates"
watsm103,Watson,Mule,R,R,PIT,P,Mule Watson,1920,"NL,Pittsburgh,Pirates"
whitp102,Whitted,Possum,R,R,PIT,3B,Possum Whitted,1920,"NL,Pittsburgh,Pirates"
wisnj101,Wisner,Jack,R,R,PIT,P,Jack Wisner,1920,"NL,Pittsburgh,Pirates"
zinnj101,Zinn,Jimmy,L,R,PIT,P,Jimmy Zinn,1920,"NL,Pittsburgh,Pirates"
baird101,Baird,Doug,R,R,BRO,3B,Doug Baird,1920,"NL,Brooklyn,Robins"
cadol101,Cadore,Leon,R,R,BRO,P,Leon Cadore,1920,"NL,Brooklyn,Robins"
ellir104,Elliott,Rowdy,R,R,BRO,C,Rowdy Elliott,1920,"NL,Brooklyn,Robins"
grift102,Griffith,Tommy,L,R,BRO,OF,Tommy Griffith,1920,"NL,Brooklyn,Robins"
grimb101,Grimes,Burleigh,R,R,BRO,P,Burleigh Grimes,1920,"NL,Brooklyn,Robins"
hoodw101,Hood,Wally,R,R,BRO,OF,Wally Hood,1920,"NL,Brooklyn,Robins"
johnj107,Johnston,Jimmy,R,R,BRO,3B,Jimmy Johnston,1920,"NL,Brooklyn,Robins"
kildp101,Kilduff,Pete,R,R,BRO,2B,Pete Kilduff,1920,"NL,Brooklyn,Robins"
konee101,Konetchy,Ed,R,R,BRO,1B,Ed Konetchy,1920,"NL,Brooklyn,Robins"
kruee101,Krueger,Ernie,R,R,BRO,C,Ernie Krueger,1920,"NL,Brooklyn,Robins"
lamab101,Lamar,Bill,L,R,BRO,OF,Bill Lamar,1920,"NL,Brooklyn,Robins"
mamaa101,Mamaux,Al,R,R,BRO,P,Al Mamaux,1920,"NL,Brooklyn,Robins"
marqr102,Marquard,Rube,B,L,BRO,P,Rube Marquard,1920,"NL,Brooklyn,Robins"
mccab101,McCabe,Bill,B,R,BRO,SS,Bill McCabe,1920,"NL,Brooklyn,Robins"
miljj101,Miljus,Johnny,R,R,BRO,P,Johnny Miljus,1920,"NL,Brooklyn,Robins"
millo103,Miller,Otto,R,R,BRO,C,Otto Miller,1920,"NL,Brooklyn,Robins"
