year,game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_pitcher,vis_pitcher,home_ERA,vis_ERA,date,home_travel,vis_travel,home_last_location,visiting_last_location
2022,ATL202204080,ATL,CIN,0,0,mortc002,sanmr001,4.34,6.32,2022-04-08,1e-06,1e-06,ATL,ATL
2022,ANA202204080,ANA,HOU,2,1,orteo001,montr004,3.71,2.37,2022-04-08,1e-06,1e-06,ANA,ANA
2022,WAS202204080,WAS,NYN,0,0,grayj004,schem001,5.02,2.29,2022-04-08,1e-06,1e-06,WAS,WAS
2022,ARI202204080,ARI,SDN,0,0,pereo002,manas001,15.75,4.96,2022-04-08,1e-06,1e-06,ARI,ARI
2022,COL202204090,COL,LAN,1,0,estec001,treib001,3.47,1.8,2022-04-09,1e-06,1e-06,COL,COL
2022,WAS202204090,WAS,NYN,0,0,adonj001,bassc001,7.1,3.42,2022-04-09,1e-06,1e-06,WAS,WAS
2022,TBA202204090,TBA,BAL,0,0,flemj001,lylej001,6.43,4.42,2022-04-09,1e-06,1e-06,TBA,TBA
2022,ARI202204090,ARI,SDN,1,0,kenni001,wilss002,5.36,3.06,2022-04-09,1e-06,1e-06,ARI,ARI
2022,TOR202204090,TOR,TEX,2,0,richt001,martb002,5.34,4.14,2022-04-09,1e-06,1e-06,TOR,TOR
2022,DET202204090,DET,CHA,0,2,mizec001,ceasd001,5.4,2.2,2022-04-09,1e-06,1e-06,DET,DET
2022,SLN202204090,SLN,PIT,1,1,whitk001,kellm003,5.68,3.91,2022-04-09,1e-06,1e-06,SLN,SLN
2022,SFN202204090,SFN,MIA,0,0,mcgej001,okers001,6.81,2.98,2022-04-09,1e-06,1e-06,SFN,SFN
2022,ATL202204090,ATL,CIN,2,0,wrigk001,gutiv001,3.19,7.61,2022-04-09,1e-06,1e-06,ATL,ATL
2022,ANA202204090,ANA,HOU,0,0,syndn001,verlj001,3.94,1.75,2022-04-09,1e-06,1e-06,ANA,ANA
2022,NYA202204090,NYA,BOS,0,0,luetl001,piven001,2.67,4.56,2022-04-09,1e-06,1e-06,NYA,NYA
2022,MIN202204090,MIN,SEA,1,0,dufft001,munoa002,4.91,2.49,2022-04-09,1e-06,1e-06,MIN,MIN
2022,KCA202204090,KCA,CLE,0,0,snidc001,clase001,6.55,1.36,2022-04-09,1e-06,1e-06,KCA,KCA
2022,PHI202204090,PHI,OAK,2,0,gibsk002,irvic001,5.05,3.98,2022-04-09,1e-06,1e-06,PHI,PHI
2022,CHN202204090,CHN,MIL,3,0,steej002,woodb005,3.18,3.05,2022-04-09,1e-06,1e-06,CHN,CHN
2022,ATL202204100,ATL,CIN,0,0,andei001,greeh001,5.0,4.44,2022-04-10,1e-06,1e-06,ATL,ATL
2022,COL202204100,COL,LAN,3,0,chacj001,uriaj001,7.61,2.16,2022-04-10,1e-06,1e-06,COL,COL
2022,ANA202204100,ANA,HOU,0,0,suarj001,urquj001,3.96,3.94,2022-04-10,1e-06,1e-06,ANA,ANA
2022,NYA202204100,NYA,BOS,0,2,schmc002,crawk001,3.12,5.47,2022-04-10,1e-06,1e-06,NYA,NYA
2022,SFN202204100,SFN,MIA,0,0,garcj006,roget003,3.74,5.47,2022-04-10,1e-06,1e-06,SFN,SFN
2022,TOR202204100,TOR,TEX,4,0,merrj001,burkb001,6.75,1.97,2022-04-10,1e-06,1e-06,TOR,TOR
2022,MIN202204100,MIN,SEA,6,0,oberb002,gonzm005,3.21,4.13,2022-04-10,1e-06,1e-06,MIN,MIN
2022,ARI202204100,ARI,SDN,0,0,smitc006,adama002,4.11,0.0,2022-04-10,1e-06,1e-06,ARI,ARI
2022,WAS202204100,WAS,NYN,1,0,finnk001,willt002,3.51,3.21,2022-04-10,1e-06,1e-06,WAS,WAS
2022,TBA202204100,TBA,BAL,0,0,sprij001,wellt003,2.46,4.25,2022-04-10,1e-06,1e-06,TBA,TBA
2022,CHN202204100,CHN,MIL,3,0,norrd002,cousj001,5.22,2.7,2022-04-10,1e-06,1e-06,CHN,CHN
2022,PHI202204100,PHI,OAK,0,0,faltb001,jeffd001,3.86,5.72,2022-04-10,1e-06,1e-06,PHI,PHI
2022,DET202204100,DET,CHA,0,2,skubt001,crick001,3.52,4.02,2022-04-10,1e-06,1e-06,DET,DET
2022,SLN202204100,SLN,PIT,3,0,matzs001,yajum001,5.25,8.88,2022-04-10,1e-06,1e-06,SLN,SLN
2022,KCA202204100,KCA,CLE,0,6,bubik001,quanc001,5.58,3.38,2022-04-10,1e-06,1e-06,KCA,KCA
2022,SFN202204110,SFN,SDN,0,0,roget002,wilss002,3.57,3.06,2022-04-11,1e-06,1050.9933932487218,SFN,ARI
2022,TBA202204110,TBA,OAK,0,4,patil001,blacp001,8.1,4.28,2022-04-11,1e-06,1515.8203835337372,TBA,PHI
2022,DET202204110,DET,BOS,1,0,fulmm001,davia003,3.39,5.79,2022-04-11,1e-06,773.7548020957365,DET,NYA
2022,MIN202204110,MIN,SEA,1,0,bundd001,flexc001,4.89,3.73,2022-04-11,1e-06,1e-06,MIN,MIN
2022,PHI202204110,PHI,NYN,0,3,domis001,lugos001,3.0,3.6,2022-04-11,1e-06,197.2342948595587,PHI,WAS
2022,KCA202204110,KCA,CLE,0,2,brenj001,allel002,23.63,5.87,2022-04-11,1e-06,1e-06,KCA,KCA
2022,ATL202204110,ATL,WAS,1,0,ynoah001,rogej003,13.5,5.13,2022-04-11,1e-06,874.0887975860761,ATL,WAS
2022,BAL202204110,BAL,MIL,0,0,baumm001,housa001,4.72,4.73,2022-04-11,1393.7772057986983,972.7856237406662,TBA,CHN
2022,TEX202204110,TEX,COL,0,1,hollg001,bardd001,7.71,1.79,2022-04-11,1953.6900961659157,1052.7635812212698,TOR,COL
2022,NYA202204110,NYA,TOR,0,0,tailj001,manoa001,3.91,2.24,2022-04-11,1e-06,550.2922207550002,NYA,TOR
2022,ANA202204110,ANA,MIA,3,0,lorem002,herne002,4.24,6.35,2022-04-11,1e-06,599.2380265896384,ANA,SFN
2022,PIT202204120,PIT,CHN,0,0,quinj001,smyld001,2.93,3.47,2022-04-12,898.8824553980571,660.0502257315369,SLN,CHN
2022,PHI202204120,PHI,NYN,0,0,wheez001,megit002,2.82,5.13,2022-04-12,1e-06,1e-06,PHI,PHI
2022,SLN202204120,SLN,KCA,3,0,hickj002,lyncd001,4.84,5.13,2022-04-12,1e-06,382.8562651725535,SLN,KCA
2022,CIN202204120,CIN,CLE,0,0,strih001,stept002,4.91,2.69,2022-04-12,595.1171387463928,868.1617770403714,ATL,KCA
2022,BAL202204120,BAL,MIL,0,2,bautf001,milnh001,2.19,3.76,2022-04-12,1e-06,1e-06,BAL,BAL
2022,ATL202204120,ATL,WAS,0,1,eldeb001,corbp001,3.17,6.31,2022-04-12,1e-06,1e-06,ATL,ATL
2022,ARI202204120,ARI,HOU,0,0,melam001,nerih001,4.66,3.72,2022-04-12,1e-06,540.0297051463508,ARI,ANA
2022,TBA202204120,TBA,OAK,1,3,thomr007,trivl001,3.8,4.53,2022-04-12,1e-06,1e-06,TBA,TBA
2022,MIN202204120,MIN,LAN,0,0,pagae001,hudsd001,4.43,2.22,2022-04-12,1e-06,1123.7187595762443,MIN,COL
2022,SFN202204120,SFN,SDN,6,0,cobba001,darvy001,3.73,3.1,2022-04-12,1e-06,1e-06,SFN,SFN
2022,DET202204120,DET,BOS,0,0,langa001,whitg002,3.41,3.45,2022-04-12,1e-06,1e-06,DET,DET
2022,TEX202204120,TEX,COL,0,0,perem004,chacj001,2.89,7.61,2022-04-12,1e-06,1e-06,TEX,TEX
2022,NYA202204120,NYA,TOR,0,0,holmc001,kikuy001,2.54,5.19,2022-04-12,1e-06,1e-06,NYA,NYA
2022,CHA202204120,CHA,SEA,0,0,loper003,brasm001,2.76,4.44,2022-04-12,380.91206913286544,571.0232486384983,DET,MIN
2022,ANA202204120,ANA,MIA,0,0,igler001,benda001,2.47,3.26,2022-04-12,1e-06,1e-06,ANA,ANA
2022,ARI202204130,ARI,HOU,0,0,pereo002,presr001,15.75,2.98,2022-04-13,1e-06,1e-06,ARI,ARI
2022,CHA202204130,CHA,SEA,0,1,keucd001,ray-r002,9.2,3.71,2022-04-13,1e-06,1e-06,CHA,CHA
2022,BAL202204130,BAL,MIL,0,0,lopej004,boxbb001,2.54,2.95,2022-04-13,1e-06,1e-06,BAL,BAL
2022,ATL202204130,ATL,WAS,0,2,friem001,grayj004,2.48,5.02,2022-04-13,1e-06,1e-06,ATL,ATL
2022,PHI202204130,PHI,NYN,0,0,nolaa001,schem001,3.25,2.29,2022-04-13,1e-06,1e-06,PHI,PHI
2022,CIN202204130,CIN,CLE,0,0,lodon001,morge001,3.66,3.38,2022-04-13,1e-06,1e-06,CIN,CIN
2022,DET202204130,DET,BOS,1,0,rodre004,eovan001,4.05,3.87,2022-04-13,1e-06,1e-06,DET,DET
2022,PIT202204130,PIT,CHN,3,1,peted001,hendk001,4.58,4.8,2022-04-13,1e-06,1e-06,PIT,PIT
2022,NYA202204130,NYA,TOR,0,1,greec003,cimba001,3.0,2.8,2022-04-13,1e-06,1e-06,NYA,NYA
2022,TBA202204130,TBA,OAK,0,0,mccls003,montf001,2.54,4.05,2022-04-13,1e-06,1e-06,TBA,TBA
2022,SFN202204130,SFN,SDN,0,1,webbl001,manas001,2.9,4.96,2022-04-13,1e-06,1e-06,SFN,SFN
2022,MIN202204130,MIN,LAN,0,2,paddc001,kersc001,4.03,2.28,2022-04-13,1e-06,1e-06,MIN,MIN
2022,NYA202204140,NYA,TOR,0,0,sevel001,gausk001,3.18,3.35,2022-04-14,1e-06,1e-06,NYA,NYA
2022,MIL202204140,MIL,SLN,1,0,woodb005,waina001,3.05,3.71,2022-04-14,1035.6883170187598,526.8349135670746,BAL,SLN
2022,KCA202204140,KCA,DET,0,0,brenj001,jimej003,23.63,3.49,2022-04-14,382.8562651725535,1034.9569652631499,SLN,DET
2022,CHA202204140,CHA,SEA,0,0,lambj003,gilbl002,3.26,3.2,2022-04-14,1e-06,1e-06,CHA,CHA
2022,SDN202204140,SDN,ATL,3,0,musgj001,mortc002,2.93,4.34,2022-04-14,738.1265107326025,3037.495641889967,SFN,ATL
2022,TEX202204140,TEX,ANA,0,2,kingj002,ohtas001,4.03,2.33,2022-04-14,1e-06,1938.775198718107,TEX,ANA
2022,TBA202204140,TBA,OAK,0,0,flemj001,irvic001,6.43,3.98,2022-04-14,1e-06,1e-06,TBA,TBA
2022,PIT202204140,PIT,WAS,1,3,contr001,adonj001,3.79,7.1,2022-04-14,1e-06,840.3908467621023,PIT,ATL
2022,COL202204140,COL,CHN,0,3,freek001,thomk002,4.53,3.76,2022-04-14,1052.7635812212698,2121.7512656569425,TEX,PIT
2022,MIA202204140,MIA,PHI,0,1,alcas001,gibsk002,2.28,5.05,2022-04-14,3722.1362337132005,1644.1190974600377,ANA,PHI
2022,LAN202204140,LAN,CIN,3,0,treib001,wilsj004,1.8,2.45,2022-04-14,2448.955607274863,3046.5057454053754,MIN,CIN
2022,MIA202204150,MIA,PHI,2,0,lopep002,efliz001,3.75,4.04,2022-04-15,1e-06,1e-06,MIA,MIA
2022,SEA202204150,SEA,HOU,1,0,gonzm005,odorj001,4.13,4.4,2022-04-15,2788.668910659839,1793.2902385034329,CHA,ARI
2022,CHA202204150,CHA,TBA,0,0,ceasd001,rasmd002,2.2,2.84,2022-04-15,1e-06,1636.2782792002056,CHA,TBA
2022,PIT202204150,PIT,WAS,0,2,kellm003,fedde001,3.91,5.81,2022-04-15,1e-06,1e-06,PIT,PIT
2022,SDN202204150,SDN,ATL,0,0,johnp001,odayd001,5.02,4.15,2022-04-15,1e-06,1e-06,SDN,SDN
2022,LAN202204150,LAN,CIN,0,0,andet002,gutiv001,2.57,7.61,2022-04-15,1e-06,1e-06,LAN,LAN
2022,MIL202204150,MIL,SLN,0,4,peraf001,mikom001,3.58,3.29,2022-04-15,1e-06,1e-06,MIL,MIL
2022,BAL202204150,BAL,NYA,0,0,krehj001,schmc002,3.9,3.12,2022-04-15,1e-06,272.81937703481174,BAL,NYA
2022,TOR202204150,TOR,OAK,1,0,cimba001,jeffd001,2.8,5.72,2022-04-15,550.2922207550002,1789.4597510855479,NYA,TBA
2022,COL202204150,COL,CHN,0,0,blact002,strom001,5.89,3.5,2022-04-15,1e-06,1e-06,COL,COL
2022,KCA202204150,KCA,DET,0,0,kellb003,barnj002,5.09,5.64,2022-04-15,1e-06,1e-06,KCA,KCA
2022,CLE202204150,CLE,SFN,0,0,plesz001,rodoc001,4.31,2.88,2022-04-15,358.1075538344512,3478.8930485355936,CIN,SFN
2022,TEX202204150,TEX,ANA,0,1,allak001,warra003,7.29,5.63,2022-04-15,1e-06,1e-06,TEX,TEX
2022,NYN202204150,NYN,ARI,1,0,bassc001,daviz001,3.42,4.09,2022-04-15,129.48897428262268,3443.682018431773,PHI,ARI
2022,BOS202204150,BOS,MIN,0,1,piven001,ryanj002,4.56,3.55,2022-04-15,984.732038314543,1804.1923608308684,DET,MIN
2022,PIT202204160,PIT,WAS,0,0,peted001,rogej003,4.58,5.13,2022-04-16,1e-06,1e-06,PIT,PIT
2022,SEA202204160,SEA,HOU,0,0,flexc001,verlj001,3.73,1.75,2022-04-16,1e-06,1e-06,SEA,SEA
2022,CLE202204160,CLE,SFN,1,0,sandn001,leond003,2.25,4.01,2022-04-16,1e-06,1e-06,CLE,CLE
2022,TOR202204160,TOR,OAK,1,0,merrj001,jimed002,6.75,3.41,2022-04-16,1e-06,1e-06,TOR,TOR
2022,NYN202204160,NYN,ARI,0,0,rodrj004,popps001,4.47,4.4,2022-04-16,1e-06,1e-06,NYN,NYN
2022,CHA202204160,CHA,TBA,0,1,loper003,thomr007,2.76,3.8,2022-04-16,1e-06,1e-06,CHA,CHA
2022,KCA202204160,KCA,DET,1,0,snidc001,vestw001,6.55,4.0,2022-04-16,1e-06,1e-06,KCA,KCA
2022,TEX202204160,TEX,ANA,0,0,heart001,syndn001,5.13,3.94,2022-04-16,1e-06,1e-06,TEX,TEX
2022,MIA202204160,MIA,PHI,0,1,roget003,suarr001,5.47,3.65,2022-04-16,1e-06,1e-06,MIA,MIA
2022,LAN202204160,LAN,CIN,0,0,phile001,greeh001,1.14,4.44,2022-04-16,1e-06,1e-06,LAN,LAN
2022,BAL202204160,BAL,NYA,0,0,lakit001,searj001,9.58,3.86,2022-04-16,1e-06,1e-06,BAL,BAL
2022,BOS202204160,BOS,MIN,0,0,houct001,grays001,3.15,3.08,2022-04-16,1e-06,1e-06,BOS,BOS
2022,SDN202204160,SDN,ATL,0,1,martn002,andei001,3.47,5.0,2022-04-16,1e-06,1e-06,SDN,SDN
2022,COL202204160,COL,CHN,0,0,senza001,leitm002,5.07,3.99,2022-04-16,1e-06,1e-06,COL,COL
2022,MIL202204160,MIL,SLN,0,0,housa001,matzs001,4.73,5.25,2022-04-16,1e-06,1e-06,MIL,MIL
2022,LAN202204170,LAN,CIN,0,0,heana001,mahlt001,3.1,4.4,2022-04-17,1e-06,1e-06,LAN,LAN
2022,BAL202204170,BAL,NYA,0,0,lopej004,loaij001,2.54,4.13,2022-04-17,1e-06,1e-06,BAL,BAL
2022,MIA202204170,MIA,PHI,0,0,herne002,wheez001,6.35,2.82,2022-04-17,1e-06,1e-06,MIA,MIA
2022,CHA202204170,CHA,TBA,0,4,velav001,mazzc002,4.78,11.81,2022-04-17,1e-06,1e-06,CHA,CHA
2022,COL202204170,COL,CHN,0,1,gomba001,wickr001,5.56,4.22,2022-04-17,1e-06,1e-06,COL,COL
2022,CLE202204170,CLE,SFN,0,0,civaa001,wooda002,4.92,5.1,2022-04-17,1e-06,1e-06,CLE,CLE
2022,NYN202204170,NYN,ARI,0,0,shrec001,ramin002,6.49,5.22,2022-04-17,1e-06,1e-06,NYN,NYN
2022,MIL202204170,MIL,SLN,2,0,cousj001,hudsd002,2.7,4.45,2022-04-17,1e-06,1e-06,MIL,MIL
2022,BOS202204170,BOS,MIN,0,0,stram001,oberb002,3.83,3.21,2022-04-17,1e-06,1e-06,BOS,BOS
2022,SEA202204170,SEA,HOU,1,0,brasm001,urquj001,4.44,3.94,2022-04-17,1e-06,1e-06,SEA,SEA
2022,TEX202204170,TEX,ANA,0,1,perem004,mayem001,2.89,5.68,2022-04-17,1e-06,1e-06,TEX,TEX
2022,PIT202204170,PIT,WAS,0,0,hembh001,cishs001,7.36,4.21,2022-04-17,1e-06,1e-06,PIT,PIT
2022,SDN202204170,SDN,ATL,0,0,darvy001,eldeb001,3.1,3.17,2022-04-17,1e-06,1e-06,SDN,SDN
2022,TOR202204170,TOR,OAK,1,0,manoa001,ollea001,2.24,6.3,2022-04-17,1e-06,1e-06,TOR,TOR
2022,LAN202204180,LAN,ATL,1,0,kersc001,ynoah001,2.28,13.5,2022-04-18,1e-06,179.52869861196945,LAN,SDN
2022,HOU202204180,HOU,ANA,2,0,garcl007,lorem002,,4.24,2022-04-18,3039.1839815945186,368.5990374284446,SEA,TEX
2022,CHN202204180,CHN,TBA,0,0,thomk002,adamj002,3.76,1.56,2022-04-18,1477.4507794118158,1e-06,COL,CHA
2022,MIL202204180,MIL,PIT,1,0,lauee001,thomz001,3.69,5.18,2022-04-18,1e-06,722.0054110555708,MIL,PIT
2022,COL202204180,COL,PHI,0,0,kuhlc001,nolaa001,5.72,3.25,2022-04-18,1e-06,2773.388607504832,COL,MIA
2022,OAK202204180,OAK,BAL,1,0,montf001,krehj001,4.05,3.9,2022-04-18,3630.6445998555923,3931.3055129950994,TOR,BAL
2022,BOS202204180,BOS,MIN,0,2,hillr001,bundd001,4.27,4.89,2022-04-18,1e-06,1e-06,BOS,BOS
2022,SDN202204180,SDN,CIN,2,1,manas001,lodon001,4.96,3.66,2022-04-18,1e-06,179.52869861196945,SDN,LAN
2022,SDN202204190,SDN,CIN,3,1,musgj001,sanmr001,2.93,6.32,2022-04-19,1e-06,1e-06,SDN,SDN
2022,CHN202204190,CHN,TBA,0,0,steej002,flemj001,3.18,6.43,2022-04-19,1e-06,1e-06,CHN,CHN
2022,SEA202204190,SEA,TEX,3,0,ray-r002,grayj003,3.71,3.96,2022-04-19,1e-06,2688.6235860338206,SEA,TEX
2022,KCA202204190,KCA,MIN,0,0,garra001,dufft001,4.96,4.91,2022-04-19,1e-06,2008.0645574325656,KCA,BOS
2022,HOU202204190,HOU,ANA,0,0,valdf001,orteo001,2.82,3.71,2022-04-19,1e-06,1e-06,HOU,HOU
2022,WAS202204192,WAS,ARI,0,0,adonj001,gilbt001,7.1,5.24,2022-04-19,305.44483651928374,326.3648031771951,PIT,NYN
2022,MIA202204190,MIA,SLN,0,0,luzaj001,waina001,3.32,3.71,2022-04-19,1e-06,2045.0709333750694,MIA,MIL
2022,NYN202204191,NYN,SFN,1,0,ottaa001,garcj006,2.06,3.74,2022-04-19,1e-06,649.8727591989037,NYN,CLE
2022,WAS202204191,WAS,ARI,0,0,grayj004,bumgm001,5.02,4.88,2022-04-19,1e-06,1e-06,WAS,WAS
2022,DET202204190,DET,NYA,0,2,alext001,schmc002,4.81,3.12,2022-04-19,1034.9569652631499,638.3359422178316,KCA,BAL
2022,MIL202204190,MIL,PIT,0,0,burnc002,brubj001,2.94,4.69,2022-04-19,1e-06,1e-06,MIL,MIL
2022,NYN202204192,NYN,SFN,0,0,schem001,webbl001,2.29,2.9,2022-04-19,1e-06,1e-06,NYN,NYN
2022,BOS202204190,BOS,TOR,0,0,roblh001,garcy001,5.84,3.1,2022-04-19,1e-06,691.6136241477402,BOS,TOR
2022,LAN202204190,LAN,ATL,0,0,buehw001,friem001,4.02,2.48,2022-04-19,1e-06,1e-06,LAN,LAN
2022,COL202204190,COL,PHI,0,1,lawrj002,domis001,5.7,3.0,2022-04-19,1e-06,1e-06,COL,COL
2022,OAK202204190,OAK,BAL,0,1,loguz001,baumm001,6.79,4.72,2022-04-19,1e-06,1e-06,OAK,OAK
2022,LAN202204200,LAN,ATL,2,0,gonst001,mortc002,2.14,4.34,2022-04-20,1e-06,1e-06,LAN,LAN
2022,NYN202204200,NYN,SFN,0,3,bassc001,rodoc001,3.42,2.88,2022-04-20,1e-06,1e-06,NYN,NYN
2022,KCA202204200,KCA,MIN,1,0,lyncd001,paddc001,5.13,4.03,2022-04-20,1e-06,1e-06,KCA,KCA
2022,SDN202204200,SDN,CIN,0,0,gorem001,gutiv001,4.5,7.61,2022-04-20,1e-06,1e-06,SDN,SDN
2022,MIL202204200,MIL,PIT,0,0,woodb005,kellm003,3.05,3.91,2022-04-20,1e-06,1e-06,MIL,MIL
2022,BOS202204200,BOS,TOR,1,0,piven001,berrj001,4.56,5.23,2022-04-20,1e-06,1e-06,BOS,BOS
2022,MIA202204200,MIA,SLN,0,0,benda001,cabrg001,3.26,4.63,2022-04-20,1e-06,1e-06,MIA,MIA
2022,OAK202204200,OAK,BAL,0,0,jeffd001,lylej001,5.72,4.42,2022-04-20,1e-06,1e-06,OAK,OAK
2022,CLE202204201,CLE,CHA,1,0,biebs001,keucd001,2.88,9.2,2022-04-20,1e-06,494.38381864269326,CLE,CHA
2022,CLE202204202,CLE,CHA,1,0,gosea001,lambj003,4.71,3.26,2022-04-20,1e-06,1e-06,CLE,CLE
2022,CHN202204200,CHN,TBA,0,4,strom001,beekj001,3.5,2.8,2022-04-20,1e-06,1e-06,CHN,CHN
2022,COL202204200,COL,PHI,2,0,chacj001,handb001,7.61,2.8,2022-04-20,1e-06,1e-06,COL,COL
2022,DET202204200,DET,NYA,0,0,hutcd001,greec003,4.53,3.0,2022-04-20,1e-06,1e-06,DET,DET
2022,WAS202204200,WAS,ARI,0,0,fedde001,kellm002,5.81,3.37,2022-04-20,1e-06,1e-06,WAS,WAS
2022,HOU202204200,HOU,ANA,0,6,odorj001,ohtas001,4.4,2.33,2022-04-20,1e-06,1e-06,HOU,HOU
2022,SEA202204200,SEA,TEX,0,0,gilbl002,dunnd001,3.2,4.46,2022-04-20,1e-06,1e-06,SEA,SEA
2022,CLE202204210,CLE,CHA,0,0,plesz001,ceasd001,4.31,2.2,2022-04-21,1e-06,1e-06,CLE,CLE
2022,NYN202204210,NYN,SFN,1,0,carrc003,desca001,3.97,6.63,2022-04-21,1e-06,1e-06,NYN,NYN
2022,OAK202204210,OAK,BAL,0,0,blacp001,wellt003,4.28,4.25,2022-04-21,1e-06,1e-06,OAK,OAK
2022,BOS202204210,BOS,TOR,0,0,houct001,gausk001,3.15,3.35,2022-04-21,1e-06,1e-06,BOS,BOS
2022,MIA202204210,MIA,SLN,0,0,lopep002,hickj002,3.75,4.84,2022-04-21,1e-06,1e-06,MIA,MIA
2022,WAS202204210,WAS,ARI,0,1,rogej003,daviz001,5.13,4.09,2022-04-21,1e-06,1e-06,WAS,WAS
2022,SEA202204210,SEA,TEX,5,0,stecd001,barlj001,5.65,3.86,2022-04-21,1e-06,1e-06,SEA,SEA
2022,CHN202204210,CHN,PIT,2,0,robee001,croww001,8.22,4.38,2022-04-21,1e-06,132.54357694550743,CHN,MIL
2022,DET202204210,DET,NYA,0,0,pinem001,montj004,5.79,3.48,2022-04-21,1e-06,1e-06,DET,DET
2022,KCA202204210,KCA,MIN,0,0,greiz001,ryanj002,3.68,3.55,2022-04-21,1e-06,1e-06,KCA,KCA
2022,NYA202204220,NYA,CLE,0,0,tailj001,morge001,3.91,3.38,2022-04-22,773.7548020957365,649.8727591989037,DET,CLE
2022,ANA202204220,ANA,BAL,0,0,detmr001,zimmb002,3.77,5.99,2022-04-22,2169.9670200701003,592.0808995913671,HOU,OAK
2022,MIN202204220,MIN,CHA,0,0,dufft001,gravk001,4.91,3.18,2022-04-22,662.9211671328137,1013.2251103855248,KCA,CLE
2022,TBA202204220,TBA,BOS,1,2,klubc001,wachm001,4.34,3.32,2022-04-22,1636.2782792002056,1926.694380718032,CHN,BOS
2022,ARI202204220,ARI,NYN,0,0,melam001,diaze006,4.66,1.31,2022-04-22,3184.3579890386736,3443.682018431773,WAS,NYN
2022,ATL202204220,ATL,MIA,1,0,wrigk001,roget003,3.19,5.47,2022-04-22,3110.7650837781625,973.3591308981379,LAN,MIA
2022,CIN202204220,CIN,SLN,0,1,greeh001,matzs001,4.44,5.25,2022-04-22,3007.676030937142,1534.6263099130672,SDN,MIA
2022,CHN202204220,CHN,PIT,0,0,smyld001,dejoc001,3.47,2.64,2022-04-22,1e-06,1e-06,CHN,CHN
2022,PHI202204220,PHI,MIL,1,0,nelsn001,ashba003,4.85,4.44,2022-04-22,2534.0409395234474,1117.7982770855817,COL,MIL
2022,WAS202204220,WAS,SFN,0,0,corbp001,junij001,6.31,4.42,2022-04-22,1e-06,326.3648031771951,WAS,NYN
2022,OAK202204220,OAK,TEX,0,0,ollea001,ottog001,6.3,4.64,2022-04-22,1e-06,1089.6592005072614,OAK,SEA
2022,SDN202204220,SDN,LAN,0,0,martn002,uriaj001,3.47,2.16,2022-04-22,1e-06,179.52869861196945,SDN,LAN
2022,HOU202204220,HOU,TOR,0,0,nerih001,mayzt001,3.72,3.14,2022-04-22,1e-06,2582.243069652819,HOU,BOS
2022,SEA202204220,SEA,KCA,0,0,flexc001,kellb003,3.73,5.09,2022-04-22,1e-06,2418.3539452011914,SEA,KCA
2022,CHN202204230,CHN,PIT,1,0,hendk001,thomz001,4.8,5.18,2022-04-23,1e-06,1e-06,CHN,CHN
2022,MIN202204230,MIN,CHA,1,0,bundd001,velav001,4.89,4.78,2022-04-23,1e-06,1e-06,MIN,MIN
2022,HOU202204230,HOU,TOR,2,1,taylb004,manoa001,3.94,2.24,2022-04-23,1e-06,1e-06,HOU,HOU
2022,PHI202204230,PHI,MIL,1,0,wheez001,housa001,2.82,4.73,2022-04-23,1e-06,1e-06,PHI,PHI
2022,TBA202204230,TBA,BOS,0,0,wislm001,roblh001,2.25,5.84,2022-04-23,1e-06,1e-06,TBA,TBA
2022,ANA202204230,ANA,BAL,1,2,loupa001,bakeb001,3.84,3.49,2022-04-23,1e-06,1e-06,ANA,ANA
2022,SEA202204230,SEA,KCA,2,1,castd002,brenj001,3.64,23.63,2022-04-23,1e-06,1e-06,SEA,SEA
2022,DET202204231,DET,COL,4,0,skubt001,senza001,3.52,5.07,2022-04-23,1e-06,1856.9068734507314,DET,COL
2022,DET202204232,DET,COL,0,1,brieb001,gomba001,4.19,5.56,2022-04-23,1e-06,1e-06,DET,DET
2022,OAK202204230,OAK,TEX,0,0,montf001,burkb001,4.05,1.97,2022-04-23,1e-06,1e-06,OAK,OAK
2022,ATL202204230,ATL,MIA,1,1,stris002,okers001,2.67,2.98,2022-04-23,1e-06,1e-06,ATL,ATL
2022,ARI202204230,ARI,NYN,1,0,casth002,willt002,5.68,3.21,2022-04-23,1e-06,1e-06,ARI,ARI
2022,SDN202204230,SDN,LAN,0,0,suarr002,bruij001,2.27,3.8,2022-04-23,1e-06,1e-06,SDN,SDN
2022,NYA202204230,NYA,CLE,0,0,castm002,clase001,4.03,1.36,2022-04-23,1e-06,1e-06,NYA,NYA
2022,WAS202204230,WAS,SFN,0,1,sanca006,wooda002,6.6,5.1,2022-04-23,1e-06,1e-06,WAS,WAS
2022,CIN202204230,CIN,SLN,0,0,mahlt001,hudsd002,4.4,4.45,2022-04-23,1e-06,1e-06,CIN,CIN
2022,OAK202204240,OAK,TEX,0,0,irvic001,howas003,3.98,7.41,2022-04-24,1e-06,1e-06,OAK,OAK
2022,SEA202204240,SEA,KCA,2,0,ramiy002,payaj001,4.58,3.23,2022-04-24,1e-06,1e-06,SEA,SEA
2022,ANA202204240,ANA,BAL,6,0,hergj001,baumm001,2.48,4.72,2022-04-24,1e-06,1e-06,ANA,ANA
2022,CIN202204240,CIN,SLN,2,0,lodon001,waina001,3.66,3.71,2022-04-24,1e-06,1e-06,CIN,CIN
