game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,howscored,pitches,oscorer,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save
OAK200406020,CHA,OAK,OAK01,2004/06/02,0,12:35PM,day,true,timmt901,froeb901,wintm901,wendh902,park,pitches,feldd701,65,ltor,8,unknown,unknown,sunny,170,33111,rhoda001,adkij001,
OAK200406030,TOR,OAK,OAK01,2004/06/03,0,7:06PM,night,true,eddid901,iassd901,kellj901,barkl901,park,pitches,dybdc701,63,torf,16,unknown,unknown,sunny,183,10879,bradc001,adamt001,
OAK200406040,TOR,OAK,OAK01,2004/06/04,0,7:05PM,night,true,iassd901,kellj901,barkl901,eddid901,park,pitches,feldd701,64,torf,13,unknown,unknown,cloudy,161,12822,towej001,bradc001,chulv001
OAK200406050,TOR,OAK,OAK01,2004/06/05,0,1:06PM,day,true,kellj901,barkl901,eddid901,iassd901,park,pitches,feldd701,68,fromlf,7,unknown,unknown,cloudy,135,20772,hudst001,hentp001,
OAK200406060,TOR,OAK,OAK01,2004/06/06,0,1:05PM,day,true,barkl901,eddid901,iassd901,kellj901,park,pitches,feldd701,71,torf,12,unknown,unknown,sunny,156,24092,redmm002,kersj001,
OAK200406070,CIN,OAK,OAK01,2004/06/07,0,7:05PM,night,true,wolfj901,mcclt901,randt901,culbf901,park,pitches,dybdc701,66,torf,26,unknown,unknown,sunny,150,14686,muldm001,lidlc001,
OAK200406080,CIN,OAK,OAK01,2004/06/08,0,7:05PM,night,true,mcclt901,randt901,culbf901,wolfj901,park,pitches,dybdc701,61,torf,19,unknown,unknown,overcast,202,19302,zitob001,bongj001,rhoda001
OAK200406090,CIN,OAK,OAK01,2004/06/09,0,7:07PM,night,true,randt901,culbf901,wolfj901,mcclt901,park,pitches,dybdc701,61,torf,20,unknown,unknown,overcast,201,29601,hardr001,acevj002,
OAK200406110,PIT,OAK,OAK01,2004/06/11,0,7:07PM,night,true,joycj901,danlk901,hudsm901,demud901,park,pitches,dybdc701,64,torf,18,unknown,unknown,cloudy,189,23435,hudst001,bensk001,
OAK200406120,PIT,OAK,OAK01,2004/06/12,0,1:05PM,day,true,danlk901,hudsm901,demud901,joycj901,park,pitches,feldd701,65,tolf,9,unknown,unknown,sunny,239,24606,rhoda001,corem001,
OAK200406130,PIT,OAK,OAK01,2004/06/13,0,1:05PM,day,true,hudsm901,demud901,joycj901,danlk901,park,pitches,talba701,69,torf,8,unknown,unknown,sunny,165,34328,muldm001,wellk001,
OAK200406250,SFN,OAK,OAK01,2004/06/25,0,7:06PM,night,true,bellw901,diazl901,welkb901,hirsj901,park,pitches,santa701,74,unknown,14,unknown,unknown,sunny,157,48189,schmj001,zitob001,hergm001
OAK200406260,SFN,OAK,OAK01,2004/06/26,0,6:05PM,night,true,diazl901,welkb901,hirsj901,bellw901,park,pitches,santa701,71,torf,30,unknown,unknown,sunny,217,55989,doteo001,browj003,
OAK200406270,SFN,OAK,OAK01,2004/06/27,0,1:07PM,day,true,welkb901,hirsj901,bellw901,diazl901,park,pitches,santa701,73,unknown,5,unknown,unknown,sunny,171,53974,hermd001,redmm002,hergm001
OAK200406290,ANA,OAK,OAK01,2004/06/29,0,7:05PM,night,true,wintm901,timmt901,froeb901,kellk901,park,pitches,dybdc701,69,torf,18,unknown,unknown,sunny,165,20328,muldm001,donnb001,doteo001
OAK200406300,ANA,OAK,OAK01,2004/06/30,0,7:05PM,night,true,timmt901,froeb901,kellk901,wintm901,park,pitches,feldd701,64,torf,18,unknown,unknown,unknown,158,35016,bradc001,shies002,doteo001
OAK200407010,ANA,OAK,OAK01,2004/07/01,0,12:36PM,day,true,froeb901,kellk901,wintm901,timmt901,park,pitches,feldd701,64,torf,13,unknown,unknown,cloudy,164,22114,saark001,washj001,
OAK200407150,CHA,OAK,OAK01,2004/07/15,0,7:05PM,night,true,wegnm901,younl901,drakr901,herna901,park,pitches,talba701,71,ltor,10,unknown,unknown,sunny,122,15414,hardr001,garlj001,doteo001
OAK200407160,CHA,OAK,OAK01,2004/07/16,0,6:05PM,night,true,younl901,drakr901,herna901,wegnm901,park,pitches,feldd701,69,unknown,21,unknown,unknown,cloudy,148,40891,zitob001,buehm001,doteo001
OAK200407170,CHA,OAK,OAK01,2004/07/17,0,1:11PM,day,true,drakr901,herna901,wegnm901,younl901,park,pitches,feldd701,68,fromcf,8,unknown,unknown,cloudy,156,26285,garcf002,redmm002,takas001
OAK200407180,CHA,OAK,OAK01,2004/07/18,0,1:05PM,day,true,herna901,wegnm901,younl901,drakr901,park,pitches,feldd701,75,torf,7,unknown,unknown,sunny,139,33274,muldm001,loaie001,doteo001
OAK200407190,TOR,OAK,OAK01,2004/07/19,0,7:06PM,night,true,monte901,mealj901,schrp901,dowda901,park,pitches,talba701,74,fromcf,21,unknown,unknown,sunny,158,15480,towej001,saark001,frasj002
OAK200407200,TOR,OAK,OAK01,2004/07/20,0,12:36PM,day,true,mealj901,schrp901,dowda901,monte901,park,pitches,feldd701,69,torf,8,unknown,unknown,cloudy,219,18885,lehrj001,speij001,
OAK200407230,TEX,OAK,OAK01,2004/07/23,0,7:06PM,night,true,drecb901,drakr901,poncl901,gibsg901,park,pitches,feldd701,66,fromlf,18,unknown,unknown,unknown,174,26146,rogek001,muldm001,
OAK200407240,TEX,OAK,OAK01,2004/07/24,0,1:04PM,day,true,drakr901,poncl901,gibsg901,drecb901,park,pitches,feldd701,68,tolf,10,unknown,unknown,overcast,160,25124,saark001,dickr001,
OAK200407250,TEX,OAK,OAK01,2004/07/25,0,1:06PM,day,true,poncl901,gibsg901,drecb901,drakr901,park,pitches,feldd701,71,unknown,5,unknown,unknown,sunny,174,25354,hardr001,wasdj001,
OAK200407260,SEA,OAK,OAK01,2004/07/26,0,7:05PM,night,true,relic901,eddid901,iassd901,guccc901,park,pitches,talba701,62,fromlf,18,unknown,unknown,sunny,185,17396,zitob001,blact001,
OAK200407270,SEA,OAK,OAK01,2004/07/27,0,7:05PM,night,true,eddid901,iassd901,guccc901,relic901,park,pitches,feldd701,68,fromlf,15,unknown,unknown,sunny,147,24553,redmm002,franr001,doteo001
OAK200407280,SEA,OAK,OAK01,2004/07/28,0,12:35PM,day,true,iassd901,guccc901,relic901,eddid901,park,pitches,feldd701,67,unknown,1,unknown,unknown,sunny,158,40988,muldm001,matej001,
OAK200408100,DET,OAK,OAK01,2004/08/10,0,7:06PM,night,true,marqa901,rapue901,barrt901,barkl901,park,pitches,dybdc701,65,ltor,15,unknown,unknown,sunny,163,20315,zitob001,johnj007,doteo001
OAK200408110,DET,OAK,OAK01,2004/08/11,0,12:36PM,day,true,rapue901,barrt901,barkl901,marqa901,park,pitches,feldd701,68,ltor,8,unknown,unknown,cloudy,174,25781,ledew001,redmm002,
OAK200408120,DET,OAK,OAK01,2004/08/12,0,12:36PM,day,true,barrt901,barkl901,marqa901,rapue901,park,pitches,feldd701,67,ltor,10,unknown,unknown,cloudy,159,17963,marom001,duchj001,urbiu001
OAK200408130,KCA,OAK,OAK01,2004/08/13,0,7:05PM,night,true,millb901,gormb901,scotd901,kulpr901,park,pitches,talba701,65,ltor,15,unknown,unknown,sunny,160,24091,woodm002,muldm001,
OAK200408140,KCA,OAK,OAK01,2004/08/14,0,1:08PM,day,true,gormb901,scotd901,kulpr901,millb901,park,pitches,talba701,62,torf,10,unknown,unknown,overcast,150,36942,hardr001,andeb002,
OAK200408150,KCA,OAK,OAK01,2004/08/15,0,1:05PM,day,true,scotd901,kulpr901,millb901,gormb901,park,pitches,talba701,68,torf,7,unknown,unknown,cloudy,169,37748,greiz001,zitob001,
OAK200408230,BAL,OAK,OAK01,2004/08/23,0,7:08PM,night,true,cuzzp901,drakr901,onorb901,poncl901,park,pitches,feldd701,68,fromlf,12,unknown,unknown,cloudy,179,24131,hudst001,groob001,doteo001
OAK200408240,BAL,OAK,OAK01,2004/08/24,0,7:05PM,night,true,drakr901,onorb901,poncl901,cuzzp901,park,pitches,feldd701,65,tolf,16,unknown,unknown,cloudy,158,23153,muldm001,ponss001,
OAK200408250,BAL,OAK,OAK01,2004/08/25,0,7:07PM,night,true,onorb901,poncl901,cuzzp901,drakr901,park,pitches,feldd701,67,torf,13,unknown,unknown,cloudy,145,35260,doteo001,ryanb001,
OAK200408260,BAL,OAK,OAK01,2004/08/26,0,12:35PM,day,true,poncl901,cuzzp901,drakr901,onorb901,park,pitches,feldd701,72,torf,7,unknown,unknown,sunny,180,22404,zitob001,cabrd001,
OAK200408270,TBA,OAK,OAK01,2004/08/27,0,7:05PM,night,true,welkt901,cedeg901,reynj901,fleta901,park,pitches,santa701,83,tolf,12,unknown,unknown,sunny,167,20713,duchj001,hendm001,doteo001
OAK200408280,TBA,OAK,OAK01,2004/08/28,0,6:06PM,night,true,cedeg901,reynj901,fleta901,welkt901,park,pitches,feldd701,73,fromlf,14,unknown,unknown,sunny,145,48099,hudst001,brazd001,doteo001
OAK200408290,TBA,OAK,OAK01,2004/08/29,0,1:05PM,day,true,reynj901,fleta901,welkt901,cedeg901,park,pitches,feldd701,75,fromlf,13,unknown,unknown,sunny,192,30538,doteo001,baezd001,
OAK200409060,BOS,OAK,OAK01,2004/09/06,0,7:07PM,night,true,younl901,herna901,everm901,knigb901,park,pitches,feldd701,79,ltor,15,unknown,unknown,sunny,180,37839,arrob001,zitob001,
OAK200409070,BOS,OAK,OAK01,2004/09/07,0,7:06PM,night,true,herna901,wegnm901,everm901,younl901,park,pitches,dybdc701,75,ltor,10,unknown,unknown,cloudy,154,29659,lowed001,redmm002,
OAK200409080,BOS,OAK,OAK01,2004/09/08,0,7:07PM,night,true,wegnm901,everm901,younl901,herna901,park,pitches,dybdc701,73,torf,10,unknown,unknown,sunny,178,39575,martp001,hudst001,foulk001
OAK200409100,CLE,OAK,OAK01,2004/09/10,0,7:05PM,night,true,drecb901,gibsg901,poncl901,davig901,park,pitches,dybdc701,68,rtol,16,unknown,unknown,sunny,242,24154,whitr002,duchj001,wickb001
OAK200409110,CLE,OAK,OAK01,2004/09/11,0,1:08PM,day,true,gibsg901,poncl901,davig901,drecb901,park,pitches,feldd701,79,rtol,6,unknown,unknown,cloudy,165,30436,rincr001,howrb001,doteo001
OAK200409120,CLE,OAK,OAK01,2004/09/12,0,5:09PM,night,true,poncl901,davig901,drecb901,gibsg901,park,pitches,santa701,65,torf,13,unknown,unknown,sunny,147,29107,zitob001,westj001,doteo001
OAK200409130,TEX,OAK,OAK01,2004/09/13,0,7:07PM,night,true,brinj901,tscht901,nelsj901,fostm901,park,pitches,dybdc701,65,torf,13,unknown,unknown,sunny,228,15535,duchj001,cordf002,
OAK200409140,TEX,OAK,OAK01,2004/09/14,0,7:05PM,night,true,tscht901,nelsj901,fostm901,brinj901,park,pitches,dybdc701,75,torf,13,unknown,unknown,sunny,214,15644,brocd001,redmm002,
OAK200409150,TEX,OAK,OAK01,2004/09/15,0,7:07PM,night,true,nelsj901,fostm901,brinj901,tscht901,park,pitches,dybdc701,72,torf,12,unknown,unknown,sunny,177,25849,dresr001,muldm001,
OAK200409160,TEX,OAK,OAK01,2004/09/16,0,12:36PM,day,true,fostm901,brinj901,tscht901,nelsj901,park,pitches,feldd701,74,tocf,10,unknown,unknown,sunny,188,15281,hardr001,rogek001,doteo001
OAK200409270,SEA,OAK,OAK01,2004/09/27,0,7:06PM,night,true,kellj901,iassd901,eddid901,relic901,park,pitches,dybdc701,63,tolf,16,unknown,unknown,overcast,183,17199,doteo001,villr001,
OAK200409280,SEA,OAK,OAK01,2004/09/28,0,7:06PM,night,true,iassd901,eddid901,relic901,kellj901,park,pitches,dybdc701,65,tolf,14,unknown,unknown,cloudy,169,18583,mechg001,hudst001,
OAK200409290,SEA,OAK,OAK01,2004/09/29,0,7:05PM,night,true,eddid901,relic901,kellj901,iassd901,park,pitches,dybdc701,61,tolf,15,unknown,unknown,overcast,160,28556,madrb001,hardr001,
OAK200409300,SEA,OAK,OAK01,2004/09/30,0,12:35PM,day,true,relic901,kellj901,iassd901,eddid901,park,pitches,feldd701,62,tocf,7,unknown,unknown,overcast,165,19201,doteo001,atchs001,
OAK200410010,ANA,OAK,OAK01,2004/10/01,0,7:07PM,night,true,rungb901,darlg901,hohnb901,carlm901,park,pitches,dybdc701,61,ltor,9,unknown,unknown,cloudy,174,47081,colob001,muldm001,
OAK200410020,ANA,OAK,OAK01,2004/10/02,0,1:11PM,day,true,darlg901,hohnb901,carlm901,rungb901,park,pitches,santa701,62,torf,7,unknown,unknown,sunny,181,42832,donnb001,rincr001,perct001
OAK200410030,ANA,OAK,OAK01,2004/10/03,0,1:05PM,day,true,hohnb901,carlm901,rungb901,darlg901,park,pitches,santa701,59,torf,7,unknown,unknown,unknown,140,33640,duchj001,gregk001,
COL200404120,ARI,COL,DEN02,2004/04/12,0,2:05PM,day,false,carlm901,darlg901,rungb901,hohnb901,park,pitches,einsd701,37,rtol,6,unknown,unknown,cloudy,183,48013,nunev001,koplm001,chacs001
COL200404140,ARI,COL,DEN02,2004/04/14,0,7:05PM,night,false,darlg901,rungb901,hohnb901,carlm901,park,pitches,einsd701,64,ltor,5,unknown,unknown,overcast,154,23128,kennj001,desse001,
COL200404150,ARI,COL,DEN02,2004/04/15,0,1:05PM,day,false,rungb901,hohnb901,carlm901,darlg901,park,pitches,rosej701,64,rtol,7,unknown,unknown,cloudy,190,22320,koplm001,elars001,mantm001
COL200404200,LAN,COL,DEN02,2004/04/20,0,7:05PM,night,false,danlk901,hudsm901,demud901,joycj901,park,pitches,rosej701,63,ltor,9,unknown,unknown,cloudy,147,22169,kennj001,ishik001,
COL200404210,LAN,COL,DEN02,2004/04/21,0,7:04PM,night,false,hudsm901,demud901,joycj901,danlk901,park,pitches,einsd701,37,fromcf,6,unknown,unknown,overcast,186,21685,nomoh001,elars001,
COL200404220,LAN,COL,DEN02,2004/04/22,0,2:15PM,day,false,demud901,joycj901,danlk901,hudsm901,park,pitches,rosej701,42,rtol,9,unknown,unknown,overcast,113,19667,estes001,limaj001,
COL200404230,HOU,COL,DEN02,2004/04/23,0,7:05PM,night,false,meric901,buckc901,coope901,reilm901,park,pitches,rosej701,43,unknown,0,unknown,unknown,overcast,173,23719,duckb001,jennj001,
COL200404240,HOU,COL,DEN02,2004/04/24,0,1:05PM,day,false,buckc901,coope901,reilm901,meric901,park,pitches,rosej701,47,tolf,5,unknown,unknown,sunny,188,35260,clemr001,fassj001,doteo001
COL200404250,HOU,COL,DEN02,2004/04/25,0,1:05PM,day,false,coope901,reilm901,meric901,buckc901,park,pitches,einsd701,45,fromcf,5,unknown,unknown,unknown,136,30912,kennj001,millw001,chacs001
COL200404260,FLO,COL,DEN02,2004/04/26,0,7:05PM,night,false,mealj901,schrp901,monte901,laynj901,park,pitches,einsd701,63,rtol,5,unknown,unknown,sunny,142,20009,pavac001,elars001,benia001
COL200404270,FLO,COL,DEN02,2004/04/27,0,7:05PM,night,false,schrp901,monte901,laynj901,mealj901,park,pitches,rosej701,75,ltor,12,unknown,unknown,sunny,184,20615,nunev001,fox-c001,chacs001
COL200404280,FLO,COL,DEN02,2004/04/28,0,1:05PM,day,false,monte901,laynj901,mealj901,schrp901,park,pitches,rosej701,72,fromcf,9,unknown,unknown,cloudy,171,27402,beckj002,jennj001,
COL200405011,ATL,COL,DEN02,2004/05/01,1,1:06PM,day,false,wintm901,timmt901,froeb901,samuj901,park,pitches,einsd701,50,fromcf,4,unknown,unknown,cloudy,170,30176,nunev001,reitc001,chacs001
COL200405012,ATL,COL,DEN02,2004/05/01,2,6:05PM,night,false,wendh902,froeb901,samuj901,timmt901,park,pitches,einsd701,57,fromlf,5,unknown,unknown,cloudy,178,24272,nitkc001,nunev001,
COL200405020,ATL,COL,DEN02,2004/05/02,0,1:05PM,day,false,timmt901,froeb901,wintm901,wendh902,park,pitches,einsd701,63,rtol,8,unknown,unknown,sunny,164,35234,estes001,ramih002,
COL200405110,PIT,COL,DEN02,2004/05/11,0,7:05PM,night,false,crawj901,spagd901,cuzzp901,samuj901,park,pitches,rosej701,68,fromlf,20,unknown,unknown,overcast,277,21123,torrs001,lopej002,
COL200405131,PIT,COL,DEN02,2004/05/13,1,1:09PM,day,false,spagd901,jostm901,samuj901,crawj901,park,pitches,rosej701,41,fromcf,5,unknown,unknown,overcast,170,0,estes001,bensk001,chacs001
COL200405132,PIT,COL,DEN02,2004/05/13,2,5:01PM,night,false,cuzzp901,samuj901,crawj901,jostm901,park,pitches,einsd701,39,tolf,4,unknown,unknown,overcast,167,20041,pereo002,jennj001,
COL200405140,PHI,COL,DEN02,2004/05/14,0,7:05PM,night,false,hirsj901,bellw901,diazl901,kellk901,park,pitches,platd701,57,tolf,4,unknown,unknown,cloudy,165,32171,milte001,kennj001,worrt002
COL200405150,PHI,COL,DEN02,2004/05/15,0,1:05PM,day,false,bellw901,diazl901,kellk901,hirsj901,park,pitches,einsd701,63,rtol,8,unknown,unknown,cloudy,198,33629,myerb001,elars001,
COL200405160,PHI,COL,DEN02,2004/05/16,0,1:06PM,day,false,diazl901,kellk901,hirsj901,bellw901,park,pitches,einsd701,72,fromlf,3,unknown,unknown,cloudy,202,33623,harit001,cormr001,chacs001
COL200405170,PHI,COL,DEN02,2004/05/17,0,2:06PM,day,false,kellk901,hirsj901,bellw901,diazl901,park,pitches,einsd701,63,rtol,9,unknown,unknown,cloudy,182,22111,fuenb001,worrt002,
COL200405250,SDN,COL,DEN02,2004/05/25,0,7:06PM,night,false,culbf901,wolfj901,mcclt901,randt901,park,pitches,einsd701,57,fromcf,9,unknown,unknown,unknown,185,33799,lines001,fassj001,
COL200405260,SDN,COL,DEN02,2004/05/26,0,7:06PM,night,false,wolfj901,mcclt901,randt901,culbf901,park,pitches,platd701,75,fromlf,12,unknown,unknown,cloudy,161,28129,jennj001,eatoa001,
COL200405270,SDN,COL,DEN02,2004/05/27,0,1:07PM,day,false,mcclt901,randt901,culbf901,wolfj901,park,pitches,einsd701,72,fromlf,7,unknown,unknown,cloudy,188,24543,otsua001,nunev001,hofft001
COL200406040,SFN,COL,DEN02,2004/06/04,0,7:08PM,night,false,gibsg901,poncl901,drecb901,fichm901,park,pitches,einsd701,73,ltor,8,unknown,unknown,unknown,188,32093,schmj001,fassj001,
COL200406050,SFN,COL,DEN02,2004/06/05,0,6:05PM,night,false,poncl901,drecb901,fichm901,gibsg901,park,pitches,einsd701,80,tolf,3,unknown,unknown,cloudy,175,30149,jennj001,ruetk001,
COL200406060,SFN,COL,DEN02,2004/06/06,0,1:08PM,day,false,drecb901,fichm901,gibsg901,poncl901,park,pitches,platd701,90,fromcf,8,unknown,unknown,cloudy,184,37147,hermd001,cooka002,
COL200406070,SFN,COL,DEN02,2004/06/07,0,2:07PM,day,false,fichm901,aschd901,poncl901,drecb901,park,pitches,einsd701,93,rtol,6,unknown,unknown,sunny,200,20887,browj003,reeds001,
COL200406150,BOS,COL,DEN02,2004/06/15,0,7:07PM,night,false,mealj901,schrp901,monte901,barkl901,park,pitches,einsd701,72,ltor,3,unknown,unknown,overcast,173,40489,kennj001,arrob001,chacs001
COL200406160,BOS,COL,DEN02,2004/06/16,0,7:05PM,night,false,schrp901,monte901,barkl901,mealj901,park,pitches,platd701,49,fromlf,5,unknown,unknown,unknown,182,39319,jennj001,schic002,chacs001
COL200406170,BOS,COL,DEN02,2004/06/17,0,1:07PM,day,false,monte901,barkl901,mealj901,schrp901,park,pitches,einsd701,57,fromlf,13,unknown,unknown,overcast,196,40088,lowed001,cooka002,
COL200406180,BAL,COL,DEN02,2004/06/18,0,7:32PM,night,false,scotd901,kulpr901,millb901,gormb901,park,pitches,platd701,48,rtol,9,unknown,unknown,unknown,148,30148,estes001,ponss001,chacs001
COL200406190,BAL,COL,DEN02,2004/06/19,0,6:16PM,night,false,kulpr901,millb901,gormb901,scotd901,park,pitches,einsd701,66,tolf,5,unknown,unknown,cloudy,196,33326,fassj001,duboe001,
COL200406200,BAL,COL,DEN02,2004/06/20,0,1:06PM,day,false,millb901,gormb901,scotd901,kulpr901,park,pitches,einsd701,68,tolf,6,unknown,unknown,cloudy,155,40532,ryanb001,chacs001,julij001
COL200406290,MIL,COL,DEN02,2004/06/29,0,7:09PM,night,false,nelsj901,fostm901,brinj901,tscht901,park,pitches,einsd701,72,ltor,4,unknown,unknown,unknown,186,28085,capuc001,estes001,kolbd001
COL200406300,MIL,COL,DEN02,2004/06/30,0,7:32PM,night,false,fostm901,brinj901,tscht901,nelsj901,park,pitches,platd701,58,tocf,1,unknown,unknown,overcast,162,24126,sheeb001,cooka002,kolbd001
COL200407010,MIL,COL,DEN02,2004/07/01,0,1:09PM,day,false,brinj901,tscht901,nelsj901,fostm901,park,pitches,einsd701,79,tolf,2,unknown,unknown,sunny,212,24360,santv001,stard001,kolbd001
COL200407020,DET,COL,DEN02,2004/07/02,0,6:06PM,night,false,fleta901,welkt901,cedeg901,reynj901,park,pitches,einsd701,83,rtol,7,unknown,unknown,cloudy,204,47585,chacs001,walkj001,
COL200407030,DET,COL,DEN02,2004/07/03,0,6:05PM,night,false,welkt901,cedeg901,reynj901,fleta901,park,pitches,einsd701,82,fromcf,4,unknown,unknown,unknown,180,48131,jennj001,marom001,
COL200407040,DET,COL,DEN02,2004/07/04,0,1:06PM,day,false,cedeg901,reynj901,fleta901,welkt901,park,pitches,einsd701,79,fromcf,3,unknown,unknown,unknown,164,26944,berna001,knotg001,chacs001
COL200407150,SFN,COL,DEN02,2004/07/15,0,7:05PM,night,false,crawj901,onorb901,cuzzp901,barkl901,park,pitches,einsd701,77,fromlf,14,unknown,unknown,overcast,205,30159,browj003,chacs001,eyres001
COL200407160,SFN,COL,DEN02,2004/07/16,0,9:30PM,night,false,onorb901,cuzzp901,barkl901,crawj901,park,pitches,platd701,62,rtol,3,unknown,unknown,unknown,147,31583,estes001,ruetk001,
COL200407170,SFN,COL,DEN02,2004/07/17,0,6:07PM,night,false,cuzzp901,barkl901,crawj901,onorb901,park,pitches,platd701,74,ltor,6,unknown,unknown,unknown,163,41450,schmj001,cooka002,
COL200407180,SFN,COL,DEN02,2004/07/18,0,1:06PM,day,false,barkl901,crawj901,onorb901,cuzzp901,park,pitches,einsd701,83,rtol,5,unknown,unknown,sunny,193,35032,harit001,hergm001,
COL200407190,SDN,COL,DEN02,2004/07/19,0,7:06PM,night,false,danlk901,hudsm901,demud901,joycj901,park,pitches,einsd701,82,ltor,11,unknown,unknown,unknown,176,25530,valdi001,stard001,
COL200407200,SDN,COL,DEN02,2004/07/20,0,7:06PM,night,false,hudsm901,demud901,joycj901,danlk901,park,pitches,einsd701,80,ltor,9,unknown,unknown,unknown,166,26770,eatoa001,jennj001,hofft001
