game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs
ASW195707280,ASW,ASE,1,0
BAL195704160,BAL,BOS,0,0
BAL195704260,BAL,WS1,0,1
BAL195704270,BAL,WS1,0,0
BAL195704281,BAL,WS1,2,0
BAL195704282,BAL,WS1,1,0
BAL195705100,BAL,NYA,1,0
BAL195705110,BAL,NYA,0,0
BAL195705120,BAL,NYA,0,0
BAL195705150,BAL,CLE,0,0
BAL195705160,BAL,CLE,1,0
BAL195705170,BAL,CHA,0,0
BAL195705180,BAL,CHA,0,0
BAL195705191,BAL,KC1,0,1
BAL195705192,BAL,KC1,0,0
BAL195705200,BAL,KC1,0,0
BAL195705210,BAL,DET,0,0
BAL195705220,BAL,DET,2,2
BAL195705240,BAL,BOS,0,0
BAL195705250,BAL,BOS,5,0
BAL195705261,BAL,BOS,0,0
BAL195705262,BAL,BOS,2,0
BAL195706180,BAL,CHA,1,0
BAL195706190,BAL,CHA,0,0
BAL195706200,BAL,CHA,2,0
BAL195706210,BAL,DET,0,0
BAL195706220,BAL,DET,0,0
BAL195706230,BAL,DET,0,0
BAL195706240,BAL,DET,0,0
BAL195706250,BAL,KC1,1,0
BAL195706260,BAL,KC1,0,0
BAL195706280,BAL,CLE,0,0
BAL195706291,BAL,CLE,0,0
BAL195706292,BAL,CLE,0,0
BAL195706300,BAL,CLE,0,0
BAL195707010,BAL,NYA,0,0
BAL195707020,BAL,NYA,0,0
BAL195707030,BAL,WS1,0,0
BAL195707040,BAL,WS1,0,0
BAL195707230,BAL,DET,0,2
BAL195707240,BAL,DET,0,0
BAL195707250,BAL,DET,1,0
BAL195707261,BAL,CHA,5,0
BAL195707262,BAL,CHA,0,0
BAL195707270,BAL,CHA,0,0
BAL195707280,BAL,CHA,0,0
BAL195707290,BAL,CHA,0,0
BAL195707300,BAL,CLE,0,1
BAL195707310,BAL,CLE,0,0
BAL195708021,BAL,KC1,0,2
BAL195708022,BAL,KC1,1,0
BAL195708030,BAL,KC1,4,1
BAL195708040,BAL,KC1,0,0
BAL195708060,BAL,BOS,0,0
BAL195708070,BAL,BOS,0,2
BAL195708080,BAL,BOS,0,0
BAL195708090,BAL,NYA,0,0
BAL195708100,BAL,NYA,0,2
BAL195708110,BAL,NYA,0,0
BAL195708300,BAL,BOS,0,1
BAL195708310,BAL,BOS,0,0
BAL195709010,BAL,BOS,0,0
BAL195709021,BAL,NYA,0,0
BAL195709022,BAL,NYA,4,0
BAL195709030,BAL,NYA,0,0
BAL195709040,BAL,WS1,0,0
BAL195709050,BAL,WS1,0,0
BAL195709111,BAL,KC1,0,2
BAL195709112,BAL,KC1,0,0
BAL195709141,BAL,DET,0,0
BAL195709142,BAL,DET,0,0
BAL195709151,BAL,CLE,2,0
BAL195709152,BAL,CLE,0,0
BAL195709170,BAL,CHA,0,3
BAL195709180,BAL,CHA,0,2
BAL195709200,BAL,WS1,0,0
BAL195709210,BAL,WS1,0,1
BAL195709220,BAL,WS1,2,0
BOS195704180,BOS,NYA,0,0
BOS195704200,BOS,NYA,0,1
BOS195704210,BOS,NYA,0,0
BOS195704220,BOS,BAL,0,0
BOS195704230,BOS,BAL,1,0
BOS195705121,BOS,WS1,0,0
BOS195705122,BOS,WS1,0,0
BOS195705130,BOS,WS1,1,0
BOS195705140,BOS,DET,0,0
BOS195705150,BOS,DET,0,1
BOS195705160,BOS,DET,0,1
BOS195705170,BOS,KC1,0,0
BOS195705180,BOS,KC1,0,1
BOS195705190,BOS,CHA,0,0
BOS195705210,BOS,CLE,0,0
BOS195705220,BOS,CLE,1,0
BOS195705270,BOS,NYA,0,0
BOS195705280,BOS,NYA,1,1
BOS195705290,BOS,BAL,0,0
BOS195705301,BOS,BAL,0,2
BOS195705302,BOS,BAL,0,0
BOS195706180,BOS,CLE,0,0
BOS195706190,BOS,CLE,0,0
BOS195706200,BOS,CLE,4,1
BOS195706210,BOS,KC1,2,0
BOS195706220,BOS,KC1,1,0
BOS195706231,BOS,KC1,2,0
BOS195706232,BOS,KC1,3,0
BOS195706250,BOS,CHA,0,0
BOS195706260,BOS,CHA,1,0
BOS195706271,BOS,CHA,4,1
BOS195706272,BOS,CHA,4,0
BOS195706280,BOS,DET,0,1
BOS195706290,BOS,DET,5,0
BOS195706300,BOS,DET,0,0
BOS195707010,BOS,WS1,0,0
BOS195707020,BOS,WS1,0,0
BOS195707050,BOS,BAL,2,0
BOS195707060,BOS,BAL,0,0
BOS195707070,BOS,BAL,0,3
BOS195707240,BOS,KC1,0,0
