player_id,last,first,bats,throws,team_id,pos,player_name,year,team_name
beamc102,Beamon,Charlie,R,R,BAL,P,Charlie Beamon,1957,"A,Baltimore,Orioles"
boydb102,Boyd,Bob,L,L,BAL,1B,Bob Boyd,1957,"A,Baltimore,Orioles"
bridj101,Brideweser,Jim,R,R,BAL,SS,Jim Brideweser,1957,"A,Baltimore,Orioles"
browh101,Brown,Hal,R,R,BAL,P,Hal Brown,1957,"A,Baltimore,Orioles"
busbj101,Busby,Jim,R,R,BAL,OF,Jim Busby,1957,"A,Baltimore,Orioles"
causw101,Causey,Wayne,L,R,BAL,2B,Wayne Causey,1957,"A,Baltimore,Orioles"
cecca101,Ceccarelli,Art,R,L,BAL,P,Art Ceccarelli,1957,"A,Baltimore,Orioles"
conss101,Consuegra,Sandy,R,R,BAL,P,Sandy Consuegra,1957,"A,Baltimore,Orioles"
durhj101,Durham,Joe,R,R,BAL,OF,Joe Durham,1957,"A,Baltimore,Orioles"
ferrd102,Ferrarese,Don,R,L,BAL,P,Don Ferrarese,1957,"A,Baltimore,Orioles"
fornm101,Fornieles,Mike,R,R,BAL,P,Mike Fornieles,1957,"A,Baltimore,Orioles"
frant101,Francona,Tito,L,L,BAL,OF,Tito Francona,1957,"A,Baltimore,Orioles"
gardb101,Gardner,Billy,R,R,BAL,2B,Billy Gardner,1957,"A,Baltimore,Orioles"
ginsj101,Ginsberg,Joe,L,R,BAL,C,Joe Ginsberg,1957,"A,Baltimore,Orioles"
goodb101,Goodman,Billy,L,R,BAL,3B,Billy Goodman,1957,"A,Baltimore,Orioles"
greel101,Green,Lenny,L,L,BAL,OF,Lenny Green,1957,"A,Baltimore,Orioles"
haleb101,Hale,Bob,L,L,BAL,1B,Bob Hale,1957,"A,Baltimore,Orioles"
houta101,Houtteman,Art,R,R,BAL,P,Art Houtteman,1957,"A,Baltimore,Orioles"
johnc103,Johnson,Connie,R,R,BAL,P,Connie Johnson,1957,"A,Baltimore,Orioles"
kellg102,Kell,George,R,R,BAL,3B,George Kell,1957,"A,Baltimore,Orioles"
lehmk101,Lehman,Ken,L,L,BAL,P,Ken Lehman,1957,"A,Baltimore,Orioles"
loesb101,Loes,Billy,R,R,BAL,P,Billy Loes,1957,"A,Baltimore,Orioles"
mikse101,Miksis,Eddie,R,R,BAL,PH,Eddie Miksis,1957,"A,Baltimore,Orioles"
miraw101,Miranda,Willie,B,R,BAL,SS,Willie Miranda,1957,"A,Baltimore,Orioles"
moorr101,Moore,Ray,R,R,BAL,P,Ray Moore,1957,"A,Baltimore,Orioles"
nelst102,Nelson,Tex,L,L,BAL,OF,Tex Nelson,1957,"A,Baltimore,Orioles"
niemb101,Nieman,Bob,R,R,BAL,OF,Bob Nieman,1957,"A,Baltimore,Orioles"
odelb101,O'Dell,Billy,B,L,BAL,P,Billy O'Dell,1957,"A,Baltimore,Orioles"
pappm101,Pappas,Milt,R,R,BAL,P,Milt Pappas,1957,"A,Baltimore,Orioles"
pattt101,Patton,Tom,R,R,BAL,C,Tom Patton,1957,"A,Baltimore,Orioles"
peteb102,Peterson,Buddy,R,R,BAL,SS,Buddy Peterson,1957,"A,Baltimore,Orioles"
pilaa101,Pilarcik,Al,L,L,BAL,OF,Al Pilarcik,1957,"A,Baltimore,Orioles"
powic101,Powis,Carl,R,R,BAL,OF,Carl Powis,1957,"A,Baltimore,Orioles"
pybuj101,Pyburn,Jim,R,R,BAL,OF,Jim Pyburn,1957,"A,Baltimore,Orioles"
robib104,Robinson,Brooks,R,R,BAL,3B,Brooks Robinson,1957,"A,Baltimore,Orioles"
robie101,Robinson,Eddie,L,R,BAL,PH,Eddie Robinson,1957,"A,Baltimore,Orioles"
triag101,Triandos,Gus,R,R,BAL,C,Gus Triandos,1957,"A,Baltimore,Orioles"
troud101,Trout,Dizzy,R,R,BAL,P,Dizzy Trout,1957,"A,Baltimore,Orioles"
walkj104,Walker,Jerry,B,R,BAL,P,Jerry Walker,1957,"A,Baltimore,Orioles"
wighb101,Wight,Bill,L,L,BAL,P,Bill Wight,1957,"A,Baltimore,Orioles"
willd104,Williams,Dick,R,R,BAL,OF,Dick Williams,1957,"A,Baltimore,Orioles"
zupof101,Zupo,Frank,L,R,BAL,C,Frank Zupo,1957,"A,Baltimore,Orioles"
zuveg101,Zuverink,George,R,R,BAL,P,George Zuverink,1957,"A,Baltimore,Orioles"
arrol101,Arroyo,Luis,L,L,PIT,P,Luis Arroyo,1957,"N,Pittsburgh,Pirates"
bakeg101,Baker,Gene,R,R,PIT,3B,Gene Baker,1957,"N,Pittsburgh,Pirates"
churc101,Churn,Chuck,R,R,PIT,P,Chuck Churn,1957,"N,Pittsburgh,Pirates"
clemr101,Clemente,Roberto,R,R,PIT,OF,Roberto Clemente,1957,"N,Pittsburgh,Pirates"
danib102,Daniels,Bennie,L,R,PIT,P,Bennie Daniels,1957,"N,Pittsburgh,Pirates"
dougw101,Douglas,Whammy,R,R,PIT,P,Whammy Douglas,1957,"N,Pittsburgh,Pirates"
facer101,Face,Roy,R,R,PIT,P,Roy Face,1957,"N,Pittsburgh,Pirates"
