player_id,last,first,bats,throws,team_id,pos,player_name,year
bairb101,Baird,Bob,L,L,WS2,P,Bob Baird,2196
boulc101,Bouldin,Carl,B,R,WS2,P,Carl Bouldin,2196
brigh101,Bright,Harry,R,R,WS2,1B,Harry Bright,2196
brine101,Brinkman,Ed,R,R,WS2,SS,Ed Brinkman,2196
burnp102,Burnside,Pete,R,L,WS2,P,Pete Burnside,2196
chent101,Cheney,Tom,R,R,WS2,P,Tom Cheney,2196
cottc101,Cottier,Chuck,R,R,WS2,2B,Chuck Cottier,2196
danib102,Daniels,Bennie,L,R,WS2,P,Bennie Daniels,2196
greef101,Green,Fred,R,L,WS2,P,Fred Green,2196
hamis101,Hamilton,Steve,L,L,WS2,P,Steve Hamilton,2196
hamlk101,Hamlin,Ken,R,R,WS2,SS,Ken Hamlin,2196
hannj102,Hannan,Jim,R,R,WS2,P,Jim Hannan,2196
hickj101,Hicks,Joe,L,R,WS2,OF,Joe Hicks,2196
hintc101,Hinton,Chuck,R,R,WS2,OF,Chuck Hinton,2196
hobae101,Hobaugh,Ed,R,R,WS2,P,Ed Hobaugh,2196
jenkj101,Jenkins,Jack,R,R,WS2,P,Jack Jenkins,2196
johnb104,Johnson,Bob,R,R,WS2,3B,Bob Johnson,2196
kennj105,Kennedy,John,R,R,WS2,SS,John Kennedy,2196
kingj101,King,Jim,L,R,WS2,OF,Jim King,2196
kutym101,Kutyna,Marty,R,R,WS2,P,Marty Kutyna,2196
lockd101,Lock,Don,R,R,WS2,OF,Don Lock,2196
longd101,Long,Dale,L,L,WS2,1B,Dale Long,2196
mcclj104,McClain,Joe,R,R,WS2,P,Joe McClain,2196
ocond101,O'Connell,Danny,R,R,WS2,3B,Danny O'Connell,2196
ostec103,Osteen,Claude,L,L,WS2,P,Claude Osteen,2196
pierj102,Piersall,Jim,R,R,WS2,OF,Jim Piersall,2196
retzk101,Retzer,Ken,L,R,WS2,C,Ken Retzer,2196
rippr101,Rippelmeyer,Ray,R,R,WS2,P,Ray Rippelmeyer,2196
rudod103,Rudolph,Don,L,L,WS2,P,Don Rudolph,2196
schaj102,Schaive,Johnny,R,R,WS2,3B,Johnny Schaive,2196
schmb101,Schmidt,Bob,R,R,WS2,C,Bob Schmidt,2196
stend101,Stenhouse,Dave,R,R,WS2,P,Dave Stenhouse,2196
stilr101,Stillwell,Ron,R,R,WS2,2B,Ron Stillwell,2196
tasbw101,Tasby,Willie,R,R,WS2,OF,Willie Tasby,2196
woodg101,Woodling,Gene,L,R,WS2,OF,Gene Woodling,2196
zipfb101,Zipfel,Bud,L,R,WS2,1B,Bud Zipfel,2196
bairb101,Baird,Bob,L,L,WS2,P,Bob Baird,2196
blasd101,Blasingame,Don,L,R,WS2,2B,Don Blasingame,2196
boulc101,Bouldin,Carl,B,R,WS2,P,Carl Bouldin,2196
breem101,Breeding,Marv,R,R,WS2,3B,Marv Breeding,2196
brine101,Brinkman,Ed,R,R,WS2,SS,Ed Brinkman,2196
bronj101,Bronstad,Jim,R,R,WS2,P,Jim Bronstad,2196
browt101,Brown,Tom,B,L,WS2,OF,Tom Brown,2196
burnp102,Burnside,Pete,R,L,WS2,P,Pete Burnside,2196
chent101,Cheney,Tom,R,R,WS2,P,Tom Cheney,2196
coatj101,Coates,Jim,R,R,WS2,P,Jim Coates,2196
cottc101,Cottier,Chuck,R,R,WS2,2B,Chuck Cottier,2196
danib102,Daniels,Bennie,L,R,WS2,P,Bennie Daniels,2196
duckj101,Duckworth,Jim,R,R,WS2,P,Jim Duckworth,2196
hamis101,Hamilton,Steve,L,L,WS2,P,Steve Hamilton,2196
hannj102,Hannan,Jim,R,R,WS2,P,Jim Hannan,2196
hintc101,Hinton,Chuck,R,R,WS2,OF,Chuck Hinton,2196
hobae101,Hobaugh,Ed,R,R,WS2,P,Ed Hobaugh,2196
huntk102,Hunt,Ken,R,R,WS2,OF,Ken Hunt,2196
jenkj101,Jenkins,Jack,R,R,WS2,P,Jack Jenkins,2196
kennj105,Kennedy,John,R,R,WS2,3B,John Kennedy,2196
kingj101,King,Jim,L,R,WS2,OF,Jim King,2196
kliml101,Klimchock,Lou,L,R,WS2,2B,Lou Klimchock,2196
klinr102,Kline,Ron,R,R,WS2,P,Ron Kline,2196
landh101,Landrith,Hobie,L,R,WS2,C,Hobie Landrith,2196
leppd101,Leppert,Don,R,R,WS2,C,Don Leppert,2196
lockd101,Lock,Don,R,R,WS2,OF,Don Lock,2196
minom101,Minoso,Minnie,R,R,WS2,OF,Minnie Minoso,2196
moelr101,Moeller,Ron,L,L,WS2,P,Ron Moeller,2196
neemc101,Neeman,Cal,R,R,WS2,C,Cal Neeman,2196
osbob101,Osborne,Bobo,L,R,WS2,1B,Bobo Osborne,2196
ostec103,Osteen,Claude,L,L,WS2,P,Claude Osteen,2196
phild103,Phillips,Dick,L,R,WS2,1B,Dick Phillips,2196
pierj102,Piersall,Jim,R,R,WS2,OF,Jim Piersall,2196
quira101,Quirk,Art,R,L,WS2,P,Art Quirk,2196
retzk101,Retzer,Ken,L,R,WS2,C,Ken Retzer,2196
ridzs101,Ridzik,Steve,R,R,WS2,P,Steve Ridzik,2196
roebe101,Roebuck,Ed,R,R,WS2,P,Ed Roebuck,2196
rudod103,Rudolph,Don,L,L,WS2,P,Don Rudolph,2196
schaj102,Schaive,Johnny,R,R,WS2,PH,Johnny Schaive,2196
schmb101,Schmidt,Bob,R,R,WS2,C,Bob Schmidt,2196
shetb101,Shetrone,Barry,L,R,WS2,PH,Barry Shetrone,2196
stend101,Stenhouse,Dave,R,R,WS2,P,Dave Stenhouse,2196
zimmd101,Zimmer,Don,R,R,WS2,3B,Don Zimmer,2196
boakc101,Boak,Chet,R,R,WS2,2B,Chet Boak,2196
boulc101,Bouldin,Carl,B,R,WS2,P,Carl Bouldin,2196
brigh101,Bright,Harry,R,R,WS2,3B,Harry Bright,2196
brine101,Brinkman,Ed,R,R,WS2,3B,Ed Brinkman,2196
burnp102,Burnside,Pete,R,L,WS2,P,Pete Burnside,2196
chent101,Cheney,Tom,R,R,WS2,P,Tom Cheney,2196
cottc101,Cottier,Chuck,R,R,WS2,2B,Chuck Cottier,2196
dalep101,Daley,Pete,R,R,WS2,C,Pete Daley,2196
danib102,Daniels,Bennie,L,R,WS2,P,Bennie Daniels,2196
donod101,Donovan,Dick,L,R,WS2,P,Dick Donovan,2196
dottd101,Dotterer,Dutch,R,R,WS2,C,Dutch Dotterer,2196
gablg102,Gabler,John,B,R,WS2,P,John Gabler,2196
garcm101,Garcia,Mike,R,R,WS2,P,Mike Garcia,2196
greeg101,Green,Gene,R,R,WS2,C,Gene Green,2196
heisr101,Heiser,Roy,R,R,WS2,P,Roy Heiser,2196
hernr101,Hernandez,Rudy,R,R,WS2,P,Rudy Hernandez,2196
hickj101,Hicks,Joe,L,R,WS2,OF,Joe Hicks,2196
hintc101,Hinton,Chuck,R,R,WS2,OF,Chuck Hinton,2196
hobae101,Hobaugh,Ed,R,R,WS2,P,Ed Hobaugh,2196
johnb104,Johnson,Bob,R,R,WS2,SS,Bob Johnson,2196
keoum101,Keough,Marty,L,L,WS2,OF,Marty Keough,2196
kingj101,King,Jim,L,R,WS2,OF,Jim King,2196
klaub101,Klaus,Billy,L,R,WS2,3B,Billy Klaus,2196
klipj101,Klippstein,Johnny,R,R,WS2,P,Johnny Klippstein,2196
kutym101,Kutyna,Marty,R,R,WS2,P,Marty Kutyna,2196
longd101,Long,Dale,L,L,WS2,1B,Dale Long,2196
maesh101,Maestri,Hector,R,R,WS2,P,Hector Maestri,2196
mahoj101,Mahoney,Jim,R,R,WS2,SS,Jim Mahoney,2196
mathc101,Mathias,Carl,B,L,WS2,P,Carl Mathias,2196
mcclj104,McClain,Joe,R,R,WS2,P,Joe McClain,2196
ocond101,O'Connell,Danny,R,R,WS2,3B,Danny O'Connell,2196
ostec103,Osteen,Claude,L,L,WS2,P,Claude Osteen,2196
retzk101,Retzer,Ken,L,R,WS2,C,Ken Retzer,2196
sisld102,Sisler,Dave,R,R,WS2,P,Dave Sisler,2196
stevr101,Stevens,R C,R,L,WS2,1B,R C Stevens,2196
stilr101,Stillwell,Ron,R,R,WS2,SS,Ron Stillwell,2196
sturt101,Sturdivant,Tom,L,R,WS2,P,Tom Sturdivant,2196
tasbw101,Tasby,Willie,R,R,WS2,OF,Willie Tasby,2196
vealc101,Veal,Coot,R,R,WS2,SS,Coot Veal,2196
woodg101,Woodling,Gene,L,R,WS2,OF,Gene Woodling,2196
woodh101,Woodeshick,Hal,R,L,WS2,P,Hal Woodeshick,2196
zipfb101,Zipfel,Bud,L,R,WS2,1B,Bud Zipfel,2196
blasd101,Blasingame,Don,L,R,WS2,2B,Don Blasingame,2196
boulc101,Bouldin,Carl,B,R,WS2,P,Carl Bouldin,2196
bridm101,Bridges,Marshall,B,L,WS2,P,Marshall Bridges,2196
brine101,Brinkman,Ed,R,R,WS2,SS,Ed Brinkman,2196
bronj101,Bronstad,Jim,R,R,WS2,P,Jim Bronstad,2196
brumm101,Brumley,Mike,L,R,WS2,C,Mike Brumley,2196
chent101,Cheney,Tom,R,R,WS2,P,Tom Cheney,2196
cottc101,Cottier,Chuck,R,R,WS2,2B,Chuck Cottier,2196
craip101,Craig,Pete,L,R,WS2,P,Pete Craig,2196
cunnj101,Cunningham,Joe,L,L,WS2,1B,Joe Cunningham,2196
danib102,Daniels,Bennie,L,R,WS2,P,Bennie Daniels,2196
duckj101,Duckworth,Jim,R,R,WS2,P,Jim Duckworth,2196
hannj102,Hannan,Jim,R,R,WS2,P,Jim Hannan,2196
hintc101,Hinton,Chuck,R,R,WS2,OF,Chuck Hinton,2196
huntk102,Hunt,Ken,R,R,WS2,OF,Ken Hunt,2196
kennj105,Kennedy,John,R,R,WS2,3B,John Kennedy,2196
kingj101,King,Jim,L,R,WS2,OF,Jim King,2196
kirkw101,Kirkland,Willie,L,R,WS2,OF,Willie Kirkland,2196
klinr102,Kline,Ron,R,R,WS2,P,Ron Kline,2196
kocha101,Koch,Alan,R,R,WS2,P,Alan Koch,2196
koplh101,Koplitz,Howie,R,R,WS2,P,Howie Koplitz,2196
