player_id,last,first,bats,throws,team_id,pos,player_name,year,team_name
blanj101,Blanchard,Johnny,L,R,NYA,C,Johnny Blanchard,1964,"A,New York,Yankees"
boutj101,Bouton,Jim,R,R,NYA,P,Jim Bouton,1964,"A,New York,Yankees"
boyec102,Boyer,Clete,R,R,NYA,3B,Clete Boyer,1964,"A,New York,Yankees"
brigh101,Bright,Harry,R,R,NYA,1B,Harry Bright,1964,"A,New York,Yankees"
daleb102,Daley,Bud,L,L,NYA,P,Bud Daley,1964,"A,New York,Yankees"
downa101,Downing,Al,R,L,NYA,P,Al Downing,1964,"A,New York,Yankees"
fordw101,Ford,Whitey,L,L,NYA,P,Whitey Ford,1964,"A,New York,Yankees"
gibbj101,Gibbs,Jake,L,R,NYA,C,Jake Gibbs,1964,"A,New York,Yankees"
gonzp101,Gonzalez,Pedro,R,R,NYA,1B,Pedro Gonzalez,1964,"A,New York,Yankees"
hamis101,Hamilton,Steve,L,L,NYA,P,Steve Hamilton,1964,"A,New York,Yankees"
hegam101,Hegan,Mike,L,L,NYA,1B,Mike Hegan,1964,"A,New York,Yankees"
howae101,Howard,Elston,R,R,NYA,C,Elston Howard,1964,"A,New York,Yankees"
jimee101,Jimenez,Elvio,R,R,NYA,OF,Elvio Jimenez,1964,"A,New York,Yankees"
kubet101,Kubek,Tony,L,R,NYA,SS,Tony Kubek,1964,"A,New York,Yankees"
linzp101,Linz,Phil,R,R,NYA,SS,Phil Linz,1964,"A,New York,Yankees"
lopeh101,Lopez,Hector,R,R,NYA,OF,Hector Lopez,1964,"A,New York,Yankees"
mantm101,Mantle,Mickey,B,R,NYA,OF,Mickey Mantle,1964,"A,New York,Yankees"
marir101,Maris,Roger,L,R,NYA,OF,Roger Maris,1964,"A,New York,Yankees"
meyeb102,Meyer,Bob,R,L,NYA,P,Bob Meyer,1964,"A,New York,Yankees"
mikkp101,Mikkelsen,Pete,R,R,NYA,P,Pete Mikkelsen,1964,"A,New York,Yankees"
moora101,Moore,Archie,L,L,NYA,OF,Archie Moore,1964,"A,New York,Yankees"
pepij101,Pepitone,Joe,L,L,NYA,1B,Joe Pepitone,1964,"A,New York,Yankees"
ramop101,Ramos,Pedro,B,R,NYA,P,Pedro Ramos,1964,"A,New York,Yankees"
renih101,Reniff,Hal,R,R,NYA,P,Hal Reniff,1964,"A,New York,Yankees"
repor101,Repoz,Roger,L,L,NYA,OF,Roger Repoz,1964,"A,New York,Yankees"
richb102,Richardson,Bobby,R,R,NYA,2B,Bobby Richardson,1964,"A,New York,Yankees"
shelr101,Sheldon,Rollie,R,R,NYA,P,Rollie Sheldon,1964,"A,New York,Yankees"
stafb101,Stafford,Bill,R,R,NYA,P,Bill Stafford,1964,"A,New York,Yankees"
stotm101,Stottlemyre,Mel,R,R,NYA,P,Mel Stottlemyre,1964,"A,New York,Yankees"
terrr101,Terry,Ralph,R,R,NYA,P,Ralph Terry,1964,"A,New York,Yankees"
trest101,Tresh,Tom,B,R,NYA,OF,Tom Tresh,1964,"A,New York,Yankees"
wills102,Williams,Stan,R,R,NYA,P,Stan Williams,1964,"A,New York,Yankees"
alouj101,Alou,Jesus,R,R,SFN,OF,Jesus Alou,1964,"N,San Francisco,Giants"
aloum101,Alou,Matty,L,L,SFN,OF,Matty Alou,1964,"N,San Francisco,Giants"
bolib101,Bolin,Bobby,R,R,SFN,P,Bobby Bolin,1964,"N,San Francisco,Giants"
cardj101,Cardenal,Jose,R,R,SFN,OF,Jose Cardenal,1964,"N,San Francisco,Giants"
cepeo101,Cepeda,Orlando,R,R,SFN,1B,Orlando Cepeda,1964,"N,San Francisco,Giants"
crand102,Crandall,Del,R,R,SFN,C,Del Crandall,1964,"N,San Francisco,Giants"
davej101,Davenport,Jim,R,R,SFN,SS,Jim Davenport,1964,"N,San Francisco,Giants"
duffj102,Duffalo,Jim,R,R,SFN,P,Jim Duffalo,1964,"N,San Francisco,Giants"
ested102,Estelle,Dick,B,L,SFN,P,Dick Estelle,1964,"N,San Francisco,Giants"
garrg101,Garrido,Gil,R,R,SFN,SS,Gil Garrido,1964,"N,San Francisco,Giants"
hallt102,Haller,Tom,L,R,SFN,C,Tom Haller,1964,"N,San Francisco,Giants"
hartj102,Hart,Jim Ray,R,R,SFN,3B,Jim Ray Hart,1964,"N,San Francisco,Giants"
hendb101,Hendley,Bob,R,L,SFN,P,Bob Hendley,1964,"N,San Francisco,Giants"
herbr102,Herbel,Ron,R,R,SFN,P,Ron Herbel,1964,"N,San Francisco,Giants"
hillc101,Hiller,Chuck,L,R,SFN,2B,Chuck Hiller,1964,"N,San Francisco,Giants"
hundr101,Hundley,Randy,R,R,SFN,C,Randy Hundley,1964,"N,San Francisco,Giants"
kuenh101,Kuenn,Harvey,R,R,SFN,OF,Harvey Kuenn,1964,"N,San Francisco,Giants"
lanih101,Lanier,Hal,R,R,SFN,2B,Hal Lanier,1964,"N,San Francisco,Giants"
larsd102,Larsen,Don,R,R,SFN,P,Don Larsen,1964,"N,San Francisco,Giants"
mackk101,MacKenzie,Ken,R,L,SFN,P,Ken MacKenzie,1964,"N,San Francisco,Giants"
marij101,Marichal,Juan,R,R,SFN,P,Juan Marichal,1964,"N,San Francisco,Giants"
maysw101,Mays,Willie,R,R,SFN,OF,Willie Mays,1964,"N,San Francisco,Giants"
mccow101,McCovey,Willie,L,L,SFN,OF,Willie McCovey,1964,"N,San Francisco,Giants"
muram101,Murakami,Masanori,L,L,SFN,P,Masanori Murakami,1964,"N,San Francisco,Giants"
odelb101,O'Dell,Billy,B,L,SFN,P,Billy O'Dell,1964,"N,San Francisco,Giants"
pagaj101,Pagan,Jose,R,R,SFN,SS,Jose Pagan,1964,"N,San Francisco,Giants"
perrg101,Perry,Gaylord,R,R,SFN,P,Gaylord Perry,1964,"N,San Francisco,Giants"
petec101,Peterson,Cap,R,R,SFN,OF,Cap Peterson,1964,"N,San Francisco,Giants"
pierb101,Pierce,Billy,L,L,SFN,P,Billy Pierce,1964,"N,San Francisco,Giants"
pregj101,Pregenzer,John,R,R,SFN,P,John Pregenzer,1964,"N,San Francisco,Giants"
sanfj101,Sanford,Jack,R,R,SFN,P,Jack Sanford,1964,"N,San Francisco,Giants"
shawb103,Shaw,Bob,R,R,SFN,P,Bob Shaw,1964,"N,San Francisco,Giants"
snidd101,Snider,Duke,L,R,SFN,OF,Duke Snider,1964,"N,San Francisco,Giants"
brewj102,Brewer,Jim,L,L,LAN,P,Jim Brewer,1964,"N,Los Angeles,Dodgers"
camid101,Camilli,Doug,R,R,LAN,C,Doug Camilli,1964,"N,Los Angeles,Dodgers"
craww101,Crawford,Willie,L,L,LAN,OF,Willie Crawford,1964,"N,Los Angeles,Dodgers"
davit103,Davis,Tommy,R,R,LAN,OF,Tommy Davis,1964,"N,Los Angeles,Dodgers"
daviw102,Davis,Willie,L,L,LAN,OF,Willie Davis,1964,"N,Los Angeles,Dodgers"
drysd101,Drysdale,Don,R,R,LAN,P,Don Drysdale,1964,"N,Los Angeles,Dodgers"
fairr101,Fairly,Ron,L,L,LAN,1B,Ron Fairly,1964,"N,Los Angeles,Dodgers"
gillj102,Gilliam,Jim,B,R,LAN,3B,Jim Gilliam,1964,"N,Los Angeles,Dodgers"
grifd102,Griffith,Derrell,L,R,LAN,3B,Derrell Griffith,1964,"N,Los Angeles,Dodgers"
howaf102,Howard,Frank,R,R,LAN,OF,Frank Howard,1964,"N,Los Angeles,Dodgers"
koufs101,Koufax,Sandy,R,L,LAN,P,Sandy Koufax,1964,"N,Los Angeles,Dodgers"
mcmuk101,McMullen,Ken,R,R,LAN,1B,Ken McMullen,1964,"N,Los Angeles,Dodgers"
millb106,Miller,Bob,R,R,LAN,P,Bob Miller,1964,"N,Los Angeles,Dodgers"
milll101,Miller,Larry,L,L,LAN,P,Larry Miller,1964,"N,Los Angeles,Dodgers"
moelj101,Moeller,Joe,R,R,LAN,P,Joe Moeller,1964,"N,Los Angeles,Dodgers"
moonw101,Moon,Wally,L,R,LAN,OF,Wally Moon,1964,"N,Los Angeles,Dodgers"
olivn101,Oliver,Nate,R,R,LAN,2B,Nate Oliver,1964,"N,Los Angeles,Dodgers"
ortep101,Ortega,Phil,R,R,LAN,P,Phil Ortega,1964,"N,Los Angeles,Dodgers"
parkw101,Parker,Wes,B,L,LAN,OF,Wes Parker,1964,"N,Los Angeles,Dodgers"
perrr101,Perranoski,Ron,L,L,LAN,P,Ron Perranoski,1964,"N,Los Angeles,Dodgers"
podrj101,Podres,Johnny,L,L,LAN,P,Johnny Podres,1964,"N,Los Angeles,Dodgers"
purdj101,Purdin,John,R,R,LAN,P,John Purdin,1964,"N,Los Angeles,Dodgers"
reedh102,Reed,Howie,R,R,LAN,P,Howie Reed,1964,"N,Los Angeles,Dodgers"
richp102,Richert,Pete,L,L,LAN,P,Pete Richert,1964,"N,Los Angeles,Dodgers"
rosej101,Roseboro,John,L,R,LAN,C,John Roseboro,1964,"N,Los Angeles,Dodgers"
shirb101,Shirley,Bart,R,R,LAN,3B,Bart Shirley,1964,"N,Los Angeles,Dodgers"
singb101,Singer,Bill,R,R,LAN,P,Bill Singer,1964,"N,Los Angeles,Dodgers"
torbj101,Torborg,Jeff,R,R,LAN,C,Jeff Torborg,1964,"N,Los Angeles,Dodgers"
