game_id,inning,batting_home,batter_id,count_raw,balls,strikes,pitches,event_raw,player_name,bats,throws
WS2196404130,1.0,0.0,peara102,??,,,,43,Albie Pearson,L,L
WS2196404130,1.0,0.0,peara102,??,,,,43,Albie Pearson,L,L
WS2196404130,1.0,0.0,morab101,??,,,,53,Billy Moran,R,R
WS2196404130,1.0,0.0,morab101,??,,,,53,Billy Moran,R,R
WS2196404130,1.0,0.0,morab101,??,,,,53,Billy Moran,R,R
WS2196404130,1.0,0.0,morab101,??,,,,53,Billy Moran,R,R
WS2196404130,1.0,0.0,fregj101,??,,,,S7,Jim Fregosi,R,R
WS2196404130,1.0,0.0,fregj101,??,,,,S7,Jim Fregosi,R,R
WS2196404130,1.0,0.0,adcoj101,??,,,,S7.1-2,Joe Adcock,R,R
WS2196404130,1.0,0.0,adcoj101,??,,,,S7.1-2,Joe Adcock,R,R
WS2196404130,1.0,0.0,thoml103,??,,,,5/P,Lee Thomas,L,R
WS2196404130,1.0,0.0,thoml103,??,,,,5/P,Lee Thomas,L,R
WS2196404130,1.0,0.0,thoml103,??,,,,5/P,Lee Thomas,L,R
WS2196404130,1.0,0.0,thoml103,??,,,,5/P,Lee Thomas,L,R
WS2196404130,1.0,1.0,blasd101,??,,,,23,Don Blasingame,L,R
WS2196404130,1.0,1.0,brine101,??,,,,13,Ed Brinkman,R,R
WS2196404130,1.0,1.0,hintc101,??,,,,K/C,Chuck Hinton,R,R
WS2196404130,2.0,0.0,rodgb102,??,,,,13,Buck Rodgers,B,R
WS2196404130,2.0,0.0,rodgb102,??,,,,13,Buck Rodgers,B,R
WS2196404130,2.0,0.0,simpd102,??,,,,53,Dick Simpson,R,R
WS2196404130,2.0,0.0,simpd102,??,,,,53,Dick Simpson,R,R
WS2196404130,2.0,0.0,knoob101,??,,,,63,Bobby Knoop,R,R
WS2196404130,2.0,0.0,knoob101,??,,,,63,Bobby Knoop,R,R
WS2196404130,2.0,1.0,skowb101,??,,,,13,Bill Skowron,R,R
WS2196404130,2.0,1.0,skowb101,??,,,,13,Bill Skowron,R,R
WS2196404130,2.0,1.0,skowb101,??,,,,13,Bill Skowron,R,R
WS2196404130,2.0,1.0,kingj101,??,,,,43,Jim King,L,R
WS2196404130,2.0,1.0,lockd101,??,,,,W,Don Lock,R,R
WS2196404130,2.0,1.0,retzk101,??,,,,43,Ken Retzer,L,R
WS2196404130,3.0,0.0,mcbrk101,??,,,,4/P,Ken McBride,R,R
WS2196404130,3.0,0.0,mcbrk101,??,,,,4/P,Ken McBride,R,R
WS2196404130,3.0,0.0,peara102,??,,,,K,Albie Pearson,L,L
WS2196404130,3.0,0.0,peara102,??,,,,K,Albie Pearson,L,L
WS2196404130,3.0,0.0,morab101,??,,,,S9,Billy Moran,R,R
WS2196404130,3.0,0.0,morab101,??,,,,S9,Billy Moran,R,R
WS2196404130,3.0,0.0,morab101,??,,,,S9,Billy Moran,R,R
WS2196404130,3.0,0.0,morab101,??,,,,S9,Billy Moran,R,R
WS2196404130,3.0,0.0,fregj101,??,,,,W.1-2,Jim Fregosi,R,R
WS2196404130,3.0,0.0,fregj101,??,,,,W.1-2,Jim Fregosi,R,R
WS2196404130,3.0,0.0,adcoj101,??,,,,D7.2-H;1-3,Joe Adcock,R,R
WS2196404130,3.0,0.0,adcoj101,??,,,,D7.2-H;1-3,Joe Adcock,R,R
WS2196404130,3.0,0.0,thoml103,??,,,,9,Lee Thomas,L,R
WS2196404130,3.0,0.0,thoml103,??,,,,9,Lee Thomas,L,R
WS2196404130,3.0,0.0,thoml103,??,,,,9,Lee Thomas,L,R
WS2196404130,3.0,0.0,thoml103,??,,,,9,Lee Thomas,L,R
WS2196404130,3.0,1.0,kennj105,??,,,,K,John Kennedy,R,R
WS2196404130,3.0,1.0,ostec103,??,,,,D8,Claude Osteen,L,L
WS2196404130,3.0,1.0,blasd101,??,,,,43.2-3,Don Blasingame,L,R
WS2196404130,3.0,1.0,brine101,??,,,,63,Ed Brinkman,R,R
WS2196404130,4.0,0.0,rodgb102,??,,,,43,Buck Rodgers,B,R
WS2196404130,4.0,0.0,rodgb102,??,,,,43,Buck Rodgers,B,R
WS2196404130,4.0,0.0,simpd102,??,,,,S5/BG,Dick Simpson,R,R
WS2196404130,4.0,0.0,simpd102,??,,,,S5/BG,Dick Simpson,R,R
WS2196404130,4.0,0.0,knoob101,??,,,,SB2.1-3(E2/TH),Bobby Knoop,R,R
WS2196404130,4.0,0.0,knoob101,??,,,,SB2.1-3(E2/TH),Bobby Knoop,R,R
WS2196404130,4.0,0.0,knoob101,??,,,,K,Bobby Knoop,R,R
WS2196404130,4.0,0.0,knoob101,??,,,,K,Bobby Knoop,R,R
WS2196404130,4.0,0.0,mcbrk101,??,,,,W,Ken McBride,R,R
WS2196404130,4.0,0.0,mcbrk101,??,,,,W,Ken McBride,R,R
WS2196404130,4.0,0.0,peara102,??,,,,43,Albie Pearson,L,L
WS2196404130,4.0,0.0,peara102,??,,,,43,Albie Pearson,L,L
WS2196404130,4.0,1.0,hintc101,??,,,,9,Chuck Hinton,R,R
WS2196404130,4.0,1.0,skowb101,??,,,,43,Bill Skowron,R,R
WS2196404130,4.0,1.0,skowb101,??,,,,43,Bill Skowron,R,R
WS2196404130,4.0,1.0,skowb101,??,,,,43,Bill Skowron,R,R
WS2196404130,4.0,1.0,kingj101,??,,,,E4.B-1,Jim King,L,R
WS2196404130,4.0,1.0,lockd101,??,,,,8,Don Lock,R,R
WS2196404130,5.0,0.0,morab101,??,,,,43,Billy Moran,R,R
WS2196404130,5.0,0.0,morab101,??,,,,43,Billy Moran,R,R
WS2196404130,5.0,0.0,morab101,??,,,,43,Billy Moran,R,R
WS2196404130,5.0,0.0,morab101,??,,,,43,Billy Moran,R,R
WS2196404130,5.0,0.0,fregj101,??,,,,W,Jim Fregosi,R,R
WS2196404130,5.0,0.0,fregj101,??,,,,W,Jim Fregosi,R,R
WS2196404130,5.0,0.0,adcoj101,??,,,,S7.1-3;B-2,Joe Adcock,R,R
