game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,howscored,pitches,oscorer,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save
SEA201405290,ANA,SEA,SEA03,2014/05/29,0,7:11PM,night,true,iassd901,buckc901,gibsh902,scotd901,park,pitches,padud701,62,unknown,1,unknown,unknown,cloudy,188,11657,shoem001,maurb001,friee001
SEA201405300,DET,SEA,SEA03,2014/05/30,0,7:10PM,night,true,dimum901,estam901,wendh902,laynj901,park,pitches,peted701,67,fromrf,2,unknown,unknown,sunny,185,29000,verlj001,iwakh001,chamj002
SEA201405310,DET,SEA,SEA03,2014/05/31,0,7:11PM,night,true,estam901,wendh902,laynj901,dimum901,park,pitches,radoe701,71,torf,3,unknown,unknown,sunny,198,37142,younc003,smyld001,rodnf001
SEA201406010,DET,SEA,SEA03,2014/06/01,0,1:11PM,day,true,wendh902,laynj901,dimum901,estam901,park,pitches,padud701,63,fromcf,3,unknown,unknown,cloudy,166,31407,eliar001,schem001,
SEA201406100,NYA,SEA,SEA03,2014/06/10,0,7:10PM,night,true,segac901,muchm901,wegnm901,wintm901,park,pitches,padud701,66,unknown,2,unknown,unknown,unknown,170,28405,betad001,iwakh001,robed002
SEA201406110,NYA,SEA,SEA03,2014/06/11,0,7:11PM,night,true,muchm901,wegnm901,wintm901,segac901,park,pitches,radoe701,71,fromlf,2,unknown,unknown,cloudy,164,28434,tanam001,younc003,
SEA201406120,NYA,SEA,SEA03,2014/06/12,0,7:10PM,night,true,wegnm901,wintm901,segac901,muchm901,park,pitches,radoe701,63,tocf,5,unknown,unknown,cloudy,176,40596,whitc001,eliar001,robed002
SEA201406130,TEX,SEA,SEA03,2014/06/13,0,7:10PM,night,true,wolcq901,marqa901,cuzzp901,davig901,park,pitches,padud701,60,ltor,3,unknown,unknown,overcast,150,22039,tolls002,hernf002,sorij001
SEA201406140,TEX,SEA,SEA03,2014/06/14,0,7:10PM,night,true,marqa901,cuzzp901,davig901,wolcq901,park,pitches,peted701,61,unknown,1,unknown,unknown,unknown,214,27700,cottn001,rodnf001,sorij001
SEA201406150,TEX,SEA,SEA03,2014/06/15,0,1:10PM,day,true,cuzzp901,davig901,wolcq901,marqa901,park,pitches,padud701,60,torf,3,dry,none,dome,166,39196,iwakh001,martn002,
SEA201406160,SDN,SEA,SEA03,2014/06/16,0,7:13PM,night,true,iassd901,buckc901,gibsh902,scotd901,park,pitches,radoe701,64,fromlf,3,unknown,unknown,cloudy,164,17512,younc003,rosst001,
SEA201406170,SDN,SEA,SEA03,2014/06/17,0,12:41PM,day,true,buckc901,gibsh902,scotd901,iassd901,park,pitches,padud701,60,ltor,1,unknown,unknown,cloudy,162,19896,eliar001,stule002,
SEA201406230,BOS,SEA,SEA03,2014/06/23,0,7:10PM,night,true,kellj901,belld901,reybd901,hobep901,park,pitches,radoe701,69,fromrf,1,unknown,unknown,cloudy,177,26860,hernf002,lackj001,
SEA201406240,BOS,SEA,SEA03,2014/06/24,0,7:10PM,night,true,belld901,reybd901,hobep901,kellj901,park,pitches,radoe701,75,ltor,2,unknown,unknown,sunny,194,20015,beimj001,peavj001,
SEA201406250,BOS,SEA,SEA03,2014/06/25,0,7:10PM,night,true,reybd901,hobep901,kellj901,belld901,park,pitches,peted701,75,unknown,1,unknown,unknown,cloudy,160,27333,buchc001,iwakh001,uehak001
SEA201406270,CLE,SEA,SEA03,2014/06/27,0,7:11PM,night,true,eddid901,hudsm901,onorb901,hamaa901,park,pitches,radoe701,66,unknown,1,unknown,unknown,cloudy,185,28084,younc003,bauet001,rodnf001
SEA201406280,CLE,SEA,SEA03,2014/06/28,0,7:10PM,night,true,hudsm901,onorb901,hamaa901,eddid901,park,pitches,radoe701,67,tocf,5,unknown,unknown,cloudy,144,23012,tomlj001,eliar001,
SEA201406290,CLE,SEA,SEA03,2014/06/29,0,1:11PM,day,true,onorb901,hamaa901,eddid901,hudsm901,park,pitches,peted701,65,ltor,4,unknown,unknown,unknown,137,26171,hernf002,houst002,rodnf001
SEA201407070,MIN,SEA,SEA03,2014/07/07,0,7:10PM,night,true,barkl901,danlk901,morag901,scotd901,park,pitches,padud701,80,ltor,3,unknown,unknown,sunny,154,18562,iwakh001,corrk001,rodnf001
SEA201407080,MIN,SEA,SEA03,2014/07/08,0,7:11PM,night,true,danlk901,morag901,scotd901,barkl901,park,pitches,peted701,83,fromcf,1,unknown,unknown,sunny,154,15553,hughp001,younc003,perkg001
SEA201407090,MIN,SEA,SEA03,2014/07/09,0,7:10PM,night,true,morag901,scotd901,barkl901,danlk901,park,pitches,padud701,75,fromlf,1,unknown,unknown,sunny,191,16460,gibsk002,eliar001,
SEA201407100,MIN,SEA,SEA03,2014/07/10,0,7:10PM,night,true,scotd901,barkl901,danlk901,morag901,park,pitches,radoe701,81,torf,3,unknown,unknown,sunny,191,14530,pinoy001,wilht001,perkg001
SEA201407110,OAK,SEA,SEA03,2014/07/11,0,7:10PM,night,true,hoyej901,davib902,muchm901,tumpj901,park,pitches,radoe701,77,torf,3,unknown,unknown,sunny,142,32971,hernf002,samaj001,rodnf001
SEA201407120,OAK,SEA,SEA03,2014/07/12,0,7:10PM,night,true,davib902,muchm901,tumpj901,hoyej901,park,pitches,peted701,86,torf,2,unknown,unknown,sunny,163,39204,iwakh001,chavj001,
SEA201407130,OAK,SEA,SEA03,2014/07/13,0,1:11PM,day,true,muchm901,tumpj901,hoyej901,davib902,park,pitches,radoe701,74,torf,3,unknown,unknown,sunny,163,25944,grays001,younc003,dools001
SEA201407210,NYN,SEA,SEA03,2014/07/21,0,7:10PM,night,true,eddid901,blasc901,joycj901,hudsm901,park,pitches,radoe701,73,fromrf,4,unknown,unknown,sunny,173,21943,eliar001,niesj001,
SEA201407220,NYN,SEA,SEA03,2014/07/22,0,7:10PM,night,true,blasc901,joycj901,hudsm901,eddid901,park,pitches,radoe701,65,torf,4,unknown,unknown,unknown,169,18681,degrj001,ramie004,mejij001
SEA201407230,NYN,SEA,SEA03,2014/07/23,0,12:42PM,day,true,joycj901,hudsm901,eddid901,blasc901,park,pitches,padud701,62,unknown,0,dry,none,dome,185,36224,colob001,walkt004,mejij001
SEA201407240,BAL,SEA,SEA03,2014/07/24,0,7:10PM,night,true,reynj901,knigb901,culbf901,gonzm901,park,pitches,radoe701,62,unknown,4,unknown,unknown,unknown,164,19621,chenw001,iwakh001,
SEA201407250,BAL,SEA,SEA03,2014/07/25,0,7:10PM,night,true,knigb901,culbf901,gonzm901,reynj901,park,pitches,peted701,71,fromlf,2,unknown,unknown,sunny,196,34792,odayd001,furbc001,britz001
SEA201407260,BAL,SEA,SEA03,2014/07/26,0,1:11PM,day,true,culbf901,gonzm901,reynj901,knigb901,park,pitches,padud701,67,fromrf,3,unknown,unknown,sunny,169,36936,younc003,norrb001,rodnf001
SEA201407270,BAL,SEA,SEA03,2014/07/27,0,1:11PM,day,true,gonzm901,reynj901,knigb901,culbf901,park,pitches,peted701,72,ltor,3,unknown,unknown,sunny,201,26523,mcfat001,mediy001,britz001
SEA201408050,ATL,SEA,SEA03,2014/08/05,0,7:11PM,night,true,hobep901,barrl901,gormb901,hicke901,park,pitches,padud701,74,ltor,3,unknown,unknown,sunny,149,24496,hernf002,wooda002,rodnf001
SEA201408060,ATL,SEA,SEA03,2014/08/06,0,12:41PM,day,true,barrl901,gormb901,hicke901,hobep901,park,pitches,padud701,67,fromlf,2,unknown,unknown,sunny,173,30770,younc003,tehej001,
SEA201408070,CHA,SEA,SEA03,2014/08/07,0,7:10PM,night,true,basnt901,wendh902,dimum901,hudsm901,park,pitches,padud701,74,torf,3,unknown,unknown,cloudy,188,18740,eliar001,carrs001,
SEA201408080,CHA,SEA,SEA03,2014/08/08,0,7:11PM,night,true,wendh902,dimum901,hudsm901,basnt901,park,pitches,peted701,74,rtol,1,unknown,unknown,sunny,163,23223,iwakh001,quinj001,rodnf001
SEA201408090,CHA,SEA,SEA03,2014/08/09,0,6:27PM,night,true,dimum901,hudsm901,basnt901,wendh902,park,pitches,peted701,78,torf,2,unknown,unknown,sunny,170,40122,surke001,rodnf001,petrj001
SEA201408100,CHA,SEA,SEA03,2014/08/10,0,1:11PM,day,true,hudsm901,basnt901,wendh902,dimum901,park,pitches,radoe701,75,torf,9,unknown,unknown,sunny,170,27236,leond003,dankj001,rodnf001
SEA201408110,TOR,SEA,SEA03,2014/08/11,0,7:10PM,night,true,wolcq901,scotd901,may-b901,buckc901,park,pitches,radoe701,81,unknown,1,unknown,unknown,cloudy,163,41168,hernf002,hutcd001,
SEA201408120,TOR,SEA,SEA03,2014/08/12,0,7:11PM,night,true,scotd901,may-b901,buckc901,wolcq901,park,pitches,padud701,75,unknown,0,dry,none,dome,161,26076,younc003,happj001,rodnf001
SEA201408130,TOR,SEA,SEA03,2014/08/13,0,7:10PM,night,true,may-b901,buckc901,wolcq901,scotd901,park,pitches,radoe701,70,rtol,1,unknown,unknown,cloudy,161,32368,iwakh001,dickr001,rodnf001
SEA201408250,TEX,SEA,SEA03,2014/08/25,0,7:10PM,night,true,ticht901,fagac901,timmt901,wolfj901,park,pitches,peted701,77,fromrf,2,unknown,unknown,sunny,170,21620,mikom001,eliar001,felin001
SEA201408260,TEX,SEA,SEA03,2014/08/26,0,7:11PM,night,true,fagac901,timmt901,wolfj901,ticht901,park,pitches,radoe701,79,fromrf,3,unknown,unknown,sunny,171,20469,paxtj001,martn002,
SEA201408270,TEX,SEA,SEA03,2014/08/27,0,12:41PM,day,true,timmt901,wolfj901,ticht901,fagac901,park,pitches,peted701,70,torf,4,unknown,unknown,sunny,144,29463,lewic001,ramie004,
SEA201408290,WAS,SEA,SEA03,2014/08/29,0,7:10PM,night,true,eddid901,blasc901,joycj901,hudsm901,park,pitches,padud701,73,ltor,2,unknown,unknown,cloudy,175,35616,zimmj003,hernf002,
SEA201408300,WAS,SEA,SEA03,2014/08/30,0,6:11PM,night,true,blasc901,joycj901,hudsm901,eddid901,park,pitches,padud701,63,torf,3,unknown,unknown,unknown,174,32894,stras001,eliar001,sorir001
SEA201408310,WAS,SEA,SEA03,2014/08/31,0,1:10PM,day,true,joycj901,hudsm901,eddid901,blasc901,park,pitches,padud701,67,tolf,1,unknown,unknown,cloudy,177,26221,iwakh001,roart001,rodnf001
SEA201409080,HOU,SEA,SEA03,2014/09/08,0,7:11PM,night,true,carlm901,nelsj901,hobep901,barrs901,park,pitches,radoe701,64,fromrf,2,unknown,unknown,unknown,222,15617,farqd001,foltm001,rodnf001
SEA201409090,HOU,SEA,SEA03,2014/09/09,0,7:12PM,night,true,nelsj901,hobep901,barrs901,carlm901,park,pitches,radoe701,68,unknown,1,unknown,unknown,sunny,177,11345,mchuc001,mediy001,fielj002
SEA201409100,HOU,SEA,SEA03,2014/09/10,0,7:10PM,night,true,hobep901,barrs901,carlm901,nelsj901,park,pitches,padud701,66,fromlf,4,unknown,unknown,sunny,181,16931,tropn001,iwakh001,sippt001
SEA201409120,OAK,SEA,SEA03,2014/09/12,0,7:09PM,night,true,rackd901,muchm901,wolfj901,gormb901,park,pitches,peted701,70,rtol,2,unknown,unknown,sunny,164,29090,paxtj001,hammj002,rodnf001
SEA201409130,OAK,SEA,SEA03,2014/09/13,0,6:10PM,night,true,muchm901,wolfj901,gormb901,rackd901,park,pitches,peted701,80,fromrf,2,unknown,unknown,sunny,200,43913,gregl001,rodnf001,dools001
SEA201409140,OAK,SEA,SEA03,2014/09/14,0,1:11PM,day,true,wolfj901,gormb901,rackd901,muchm901,park,pitches,padud701,71,torf,4,unknown,unknown,sunny,178,28925,lestj001,younc003,
SEA201409260,ANA,SEA,SEA03,2014/09/26,0,7:10PM,night,true,belld901,millb901,johna901,fairc901,park,pitches,peted701,64,torf,3,dry,none,dome,168,26865,iwakh001,weavj003,rodnf001
SEA201409270,ANA,SEA,SEA03,2014/09/27,0,6:11PM,night,true,millb901,johna901,fairc901,belld901,park,pitches,padud701,65,ltor,3,unknown,unknown,sunny,234,32716,leond003,morim002,
SEA201409280,ANA,SEA,SEA03,2014/09/28,0,1:10PM,day,true,johna901,fairc901,belld901,millb901,park,pitches,radoe701,59,torf,5,unknown,unknown,unknown,170,40823,hernf002,rasmc002,
CLE201404040,MIN,CLE,CLE08,2014/04/04,0,5:18PM,night,true,conrc901,bakej902,mealj901,emmep901,park,pitches,maveb701,46,ltor,32,unknown,unknown,overcast,181,41274,outmj001,pelfm001,
CLE201404050,MIN,CLE,CLE08,2014/04/05,0,1:06PM,day,true,bakej902,mealj901,emmep901,conrc901,park,pitches,maveb701,36,ltor,24,unknown,unknown,cloudy,170,14153,gibsk002,carrc003,
CLE201404060,MIN,CLE,CLE08,2014/04/06,0,1:06PM,day,true,mealj901,emmep901,conrc901,bakej902,park,pitches,brosc701,43,fromlf,5,unknown,unknown,sunny,235,13104,swara001,woodb004,perkg001
CLE201404080,SDN,CLE,CLE08,2014/04/08,0,7:05PM,night,true,tumpj901,onorb901,hoyej901,davib902,park,pitches,maveb701,45,ltor,5,unknown,unknown,cloudy,195,9029,klubc001,rosst001,axfoj001
CLE201404091,SDN,CLE,CLE08,2014/04/09,1,12:06PM,day,true,onorb901,fagac901,davib902,tumpj901,park,pitches,libea701,40,ltor,11,unknown,unknown,sunny,150,0,mcalz001,stule002,axfoj001
CLE201404092,SDN,CLE,CLE08,2014/04/09,2,3:13PM,day,true,hoyej901,davib902,tumpj901,fagac901,park,pitches,libea701,41,ltor,10,unknown,unknown,sunny,171,9930,erlir001,bauet001,streh001
CLE201404180,TOR,CLE,CLE08,2014/04/18,0,7:05PM,night,true,gibsh902,scotd901,kulpr901,buckc901,park,pitches,brosc701,54,fromrf,8,unknown,unknown,cloudy,195,16335,delas001,rzepm001,sants001
CLE201404190,TOR,CLE,CLE08,2014/04/19,0,1:04PM,day,true,scotd901,kulpr901,buckc901,gibsh902,park,pitches,maveb701,44,fromrf,12,unknown,unknown,sunny,162,15188,buehm001,klubc001,
CLE201404200,TOR,CLE,CLE08,2014/04/20,0,1:05PM,day,true,kulpr901,buckc901,gibsh902,scotd901,park,pitches,brosc701,67,tocf,10,unknown,unknown,cloudy,175,11716,outmj001,loupa001,axfoj001
CLE201404210,KCA,CLE,CLE08,2014/04/21,0,7:05PM,night,true,millb901,carav901,hamaa901,gibsg901,park,pitches,maveb701,69,torf,7,unknown,unknown,unknown,157,10789,mcalz001,guthj001,axfoj001
CLE201404220,KCA,CLE,CLE08,2014/04/22,0,7:08PM,night,true,carav901,hamaa901,gibsg901,millb901,park,pitches,maveb701,50,ltor,9,unknown,unknown,unknown,214,8848,shiej002,salad001,
CLE201404230,KCA,CLE,CLE08,2014/04/23,0,7:04PM,night,true,hamaa901,gibsg901,millb901,carav901,park,pitches,brosc701,44,ltor,12,unknown,unknown,cloudy,185,9311,shawb001,herrk001,axfoj001
CLE201404240,KCA,CLE,CLE08,2014/04/24,0,12:06PM,day,true,gibsg901,millb901,carav901,hamaa901,park,pitches,libea701,49,rtol,4,unknown,unknown,overcast,135,10440,klubc001,chenb001,
CLE201405020,CHA,CLE,CLE08,2014/05/02,0,7:06PM,night,true,coope901,guccc901,hobep901,hallt901,park,pitches,maveb701,54,torf,12,unknown,unknown,unknown,206,15518,salad001,dankj001,
CLE201405030,CHA,CLE,CLE08,2014/05/03,0,6:05PM,night,true,guccc901,hobep901,hallt901,coope901,park,pitches,maveb701,54,ltor,17,unknown,unknown,sunny,158,15834,mastj001,carrs001,axfoj001
CLE201405040,CHA,CLE,CLE08,2014/05/04,0,1:05PM,day,true,hobep901,hallt901,coope901,guccc901,park,pitches,brosc701,56,ltor,6,unknown,unknown,cloudy,175,13455,webbd001,axfoj001,lindm001
CLE201405050,MIN,CLE,CLE08,2014/05/05,0,7:05PM,night,true,blasc901,onorb901,eddid901,hudsm901,park,pitches,maveb701,47,fromcf,9,unknown,unknown,unknown,189,9037,thiec001,axfoj001,perkg001
CLE201405060,MIN,CLE,CLE08,2014/05/06,0,7:05PM,night,true,onorb901,eddid901,segac901,blasc901,park,pitches,brosc701,51,fromcf,9,unknown,unknown,overcast,148,9621,tomlj001,dedus001,shawb001
CLE201405070,MIN,CLE,CLE08,2014/05/07,0,7:06PM,night,true,eddid901,segac901,blasc901,onorb901,park,pitches,maveb701,65,rtol,12,unknown,unknown,unknown,177,10742,axfoj001,fienc001,
CLE201405080,MIN,CLE,CLE08,2014/05/08,0,12:05PM,day,true,segac901,blasc901,onorb901,eddid901,park,pitches,ockes701,67,ltor,10,unknown,unknown,cloudy,194,13095,mastj001,corrk001,
CLE201405160,OAK,CLE,CLE08,2014/05/16,0,7:06PM,night,true,estam901,laynj901,woodt901,dimum901,park,pitches,brosc701,49,ltor,8,unknown,unknown,overcast,187,21389,grays001,mcalz001,
CLE201405170,OAK,CLE,CLE08,2014/05/17,0,7:05PM,night,true,laynj901,woodt901,dimum901,estam901,park,pitches,maveb701,49,fromlf,4,unknown,unknown,sunny,180,18358,oterd001,tomlj001,
CLE201405180,OAK,CLE,CLE08,2014/05/18,0,1:04PM,day,true,woodt901,dimum901,estam901,laynj901,park,pitches,maveb701,56,fromlf,6,unknown,unknown,sunny,201,14872,chavj001,mastj001,
CLE201405190,DET,CLE,CLE08,2014/05/19,0,7:10PM,night,true,ticht901,morag901,timmt901,welkt901,park,pitches,brosc701,60,fromrf,9,unknown,unknown,cloudy,231,12709,atchs001,albua001,
CLE201405200,DET,CLE,CLE08,2014/05/20,0,7:06PM,night,true,morag901,timmt901,welkt901,ticht901,park,pitches,maveb701,75,ltor,11,unknown,unknown,cloudy,186,13924,bauet001,verlj001,
CLE201405210,DET,CLE,CLE08,2014/05/21,0,12:07PM,day,true,timmt901,welkt901,ticht901,morag901,park,pitches,libea701,74,tocf,16,unknown,unknown,cloudy,316,19228,tomlj001,cokep001,
CLE201405300,COL,CLE,CLE08,2014/05/30,0,7:07PM,night,true,tumpj901,davib902,hoyej901,welkb901,park,pitches,ockes701,76,fromcf,8,unknown,unknown,sunny,187,25066,klubc001,nicaj001,allec002
CLE201405310,COL,CLE,CLE08,2014/05/31,0,3:06PM,day,true,davib902,hoyej901,welkb901,tumpj901,park,pitches,maveb701,77,fromrf,18,unknown,unknown,sunny,185,20174,shawb001,brotr001,allec002
CLE201406010,COL,CLE,CLE08,2014/06/01,0,1:05PM,day,true,hoyej901,welkb901,tumpj901,davib902,park,pitches,maveb701,80,ltor,5,unknown,unknown,cloudy,191,16682,atchs001,ottaa001,
CLE201406020,BOS,CLE,CLE08,2014/06/02,0,7:05PM,night,true,cuzzp901,davig901,wolcq901,gibsg901,park,pitches,maveb701,81,tocf,19,unknown,unknown,cloudy,141,14078,mastj001,lackj001,allec002
CLE201406030,BOS,CLE,CLE08,2014/06/03,0,7:05PM,night,true,davig901,wolcq901,gibsg901,cuzzp901,park,pitches,maveb701,73,ltor,12,unknown,unknown,sunny,189,18738,hagan001,peavj001,allec002
CLE201406040,BOS,CLE,CLE08,2014/06/04,0,9:33PM,night,true,wolcq901,gibsg901,cuzzp901,davig901,park,pitches,maveb701,61,fromrf,9,unknown,unknown,overcast,269,20209,carrc003,mujie001,
CLE201406160,ANA,CLE,CLE08,2014/06/16,0,7:07PM,night,true,westj901,fostm901,drakr901,porta901,park,pitches,maveb701,81,ltor,5,unknown,unknown,cloudy,179,14716,bauet001,weavj003,carrc003
CLE201406170,ANA,CLE,CLE08,2014/06/17,0,7:06PM,night,true,fostm901,drakr901,porta901,westj901,park,pitches,maveb701,91,ltor,19,unknown,unknown,cloudy,188,14639,shoem001,tomlj001,
CLE201406190,ANA,CLE,CLE08,2014/06/19,0,12:06PM,day,true,drakr901,porta901,westj901,fostm901,park,pitches,maveb701,72,fromrf,11,unknown,unknown,overcast,216,20361,crock001,bedrc001,
CLE201406200,DET,CLE,CLE08,2014/06/20,0,7:06PM,night,true,conrc901,bakej902,morag901,mealj901,park,pitches,maveb701,68,fromcf,11,unknown,unknown,overcast,202,33545,porcr001,klubc001,nathj001
CLE201406210,DET,CLE,CLE08,2014/06/21,0,7:17PM,night,true,bakej902,morag901,mealj901,conrc901,park,pitches,maveb701,69,fromcf,2,unknown,unknown,sunny,221,40712,nathj001,allec002,cokep001
CLE201406220,DET,CLE,CLE08,2014/06/22,0,1:06PM,day,true,morag901,mealj901,conrc901,bakej902,park,pitches,maveb701,72,fromcf,9,unknown,unknown,sunny,224,26023,schem001,tomlj001,
CLE201407040,KCA,CLE,CLE08,2014/07/04,0,7:07PM,night,true,campa902,guccc901,coope901,hallt901,park,pitches,maveb701,70,ltor,6,unknown,unknown,sunny,170,39020,venty001,tomlj001,
CLE201407050,KCA,CLE,CLE08,2014/07/05,0,7:06PM,night,true,guccc901,coope901,hallt901,campa902,park,pitches,maveb701,73,fromrf,5,unknown,unknown,unknown,168,24481,houst002,guthj001,
CLE201407060,KCA,CLE,CLE08,2014/07/06,0,1:06PM,day,true,coope901,hallt901,campa902,guccc901,park,pitches,maveb701,75,torf,14,unknown,unknown,unknown,152,16991,klubc001,duffd001,allec002
CLE201407070,NYA,CLE,CLE08,2014/07/07,0,7:10PM,night,true,culbf901,gonzm901,woodt901,knigb901,park,pitches,brosc701,82,ltor,14,unknown,unknown,unknown,180,21558,grees005,mastj001,betad001
CLE201407080,NYA,CLE,CLE08,2014/07/08,0,7:06PM,night,true,gonzm901,woodt901,knigb901,culbf901,park,pitches,maveb701,78,ltor,16,unknown,unknown,sunny,175,23384,bauet001,tanam001,allec002
CLE201407090,NYA,CLE,CLE08,2014/07/09,0,7:06PM,night,true,woodt901,knigb901,culbf901,gonzm901,park,pitches,brosc701,70,torf,1,unknown,unknown,unknown,291,21727,whitc001,pestv001,robed002
CLE201407100,NYA,CLE,CLE08,2014/07/10,0,7:06PM,night,true,knigb901,culbf901,gonzm901,woodt901,park,pitches,maveb701,72,fromrf,13,unknown,unknown,sunny,210,28334,carrc003,thorm001,
CLE201407110,CHA,CLE,CLE08,2014/07/11,0,7:06PM,night,true,cedeg901,gibsh902,iassd901,buckc901,park,pitches,maveb701,75,ltor,10,unknown,unknown,cloudy,196,24652,klubc001,noesh001,allec002
