game_id,date,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_travel,vis_travel,home_last_location,visiting_last_location
PIT201704070,2017-04-07,PIT,ATL,0,0,773.5078082361433,505.04779123783345,BOS,NYN
HOU201704070,2017-04-07,HOU,KCA,0,0,1e-06,1702.4056315736932,HOU,MIN
CHA201704070,2017-04-07,CHA,MIN,1,0,1e-06,571.0232496384983,CHA,MIN
PHI201704070,2017-04-07,PHI,WAS,0,2,807.0437326700402,197.2342958595587,CIN,WAS
MIL201704070,2017-04-07,MIL,CHN,0,0,1e-06,526.8349145670746,MIL,SLN
COL201704070,2017-04-07,COL,LAN,1,0,1465.0252316671194,1336.5596902131042,MIL,LAN
DET201704070,2017-04-07,DET,BOS,1,0,380.91207013286544,984.732039314543,CHA,BOS
TBA201704070,2017-04-07,TBA,TOR,5,2,1e-06,1e-06,TBA,TBA
SDN201704070,2017-04-07,SDN,SFN,1,1,179.52869961196944,481.0116378281714,LAN,ARI
ANA201704070,2017-04-07,ANA,SEA,1,0,592.0809005913671,2169.9670210701,OAK,HOU
PIT201704080,2017-04-08,PIT,ATL,0,0,1e-06,1e-06,PIT,PIT
MIL201704080,2017-04-08,MIL,CHN,2,0,1e-06,1e-06,MIL,MIL
CHA201704080,2017-04-08,CHA,MIN,1,0,1e-06,1e-06,CHA,CHA
BAL201704080,2017-04-08,BAL,NYA,0,0,1e-06,1e-06,BAL,BAL
TBA201704080,2017-04-08,TBA,TOR,0,0,1e-06,1e-06,TBA,TBA
SDN201704080,2017-04-08,SDN,SFN,1,0,1e-06,1e-06,SDN,SDN
NYN201704080,2017-04-08,NYN,MIA,0,1,1e-06,1e-06,NYN,NYN
SLN201704080,2017-04-08,SLN,CIN,2,0,1e-06,1e-06,SLN,SLN
PHI201704080,2017-04-08,PHI,WAS,12,0,1e-06,1e-06,PHI,PHI
ARI201704080,2017-04-08,ARI,CLE,0,0,1e-06,1e-06,ARI,ARI
ANA201704080,2017-04-08,ANA,SEA,0,2,1e-06,1e-06,ANA,ANA
DET201704080,2017-04-08,DET,BOS,0,0,1e-06,1e-06,DET,DET
HOU201704080,2017-04-08,HOU,KCA,0,0,1e-06,1e-06,HOU,HOU
TEX201704080,2017-04-08,TEX,OAK,0,0,1e-06,1e-06,TEX,TEX
COL201704080,2017-04-08,COL,LAN,1,0,1e-06,1e-06,COL,COL
PIT201704090,2017-04-09,PIT,ATL,0,2,1e-06,1e-06,PIT,PIT
ARI201704090,2017-04-09,ARI,CLE,0,0,1e-06,1e-06,ARI,ARI
TBA201704090,2017-04-09,TBA,TOR,0,2,1e-06,1e-06,TBA,TBA
COL201704090,2017-04-09,COL,LAN,0,2,1e-06,1e-06,COL,COL
NYN201704090,2017-04-09,NYN,MIA,2,0,1e-06,1e-06,NYN,NYN
DET201704090,2017-04-09,DET,BOS,1,0,1e-06,1e-06,DET,DET
BAL201704090,2017-04-09,BAL,NYA,0,0,1e-06,1e-06,BAL,BAL
TEX201704090,2017-04-09,TEX,OAK,0,0,1e-06,1e-06,TEX,TEX
CHA201704090,2017-04-09,CHA,MIN,0,0,1e-06,1e-06,CHA,CHA
SDN201704090,2017-04-09,SDN,SFN,0,0,1e-06,1e-06,SDN,SDN
ANA201704090,2017-04-09,ANA,SEA,0,1,1e-06,1e-06,ANA,ANA
HOU201704090,2017-04-09,HOU,KCA,1,0,1e-06,1e-06,HOU,HOU
MIL201704090,2017-04-09,MIL,CHN,0,4,1e-06,1e-06,MIL,MIL
PHI201704090,2017-04-09,PHI,WAS,0,0,1e-06,1e-06,PHI,PHI
SLN201704090,2017-04-09,SLN,CIN,0,0,1e-06,1e-06,SLN,SLN
NYA201704100,2017-04-10,NYA,TBA,0,0,272.81937803481173,1638.0556824552712,BAL,TBA
SFN201704100,2017-04-10,SFN,ARI,0,0,738.1265117326025,1050.9933942487219,SDN,ARI
WAS201704100,2017-04-10,WAS,SLN,1,0,197.2342958595587,1142.2462660488457,PHI,SLN
DET201704100,2017-04-10,DET,BOS,0,0,1e-06,1e-06,DET,DET
SEA201704100,2017-04-10,SEA,HOU,0,0,1575.276973597757,3039.1839825945185,ANA,HOU
COL201704100,2017-04-10,COL,SDN,0,0,1e-06,1340.7925092662401,COL,SDN
PIT201704100,2017-04-10,PIT,CIN,0,3,1e-06,898.8824563980571,PIT,SLN
CHN201704100,2017-04-10,CHN,LAN,0,0,132.54357794550742,1477.450780411816,MIL,COL
KCA201704100,2017-04-10,KCA,OAK,0,0,1040.8267966673652,738.3603208647532,HOU,TEX
PHI201704100,2017-04-10,PHI,NYN,2,0,1e-06,129.48897528262268,PHI,NYN
MIA201704110,2017-04-11,MIA,ATL,3,0,1756.5620451799746,1630.230113794326,NYN,PIT
PHI201704110,2017-04-11,PHI,NYN,0,3,1e-06,1e-06,PHI,PHI
PIT201704110,2017-04-11,PIT,CIN,0,0,1e-06,1e-06,PIT,PIT
ANA201704110,2017-04-11,ANA,TEX,0,1,1e-06,1938.7751997181072,ANA,TEX
BOS201704110,2017-04-11,BOS,BAL,0,0,984.732039314543,578.81170796599,DET,BAL
TOR201704110,2017-04-11,TOR,MIL,1,2,1789.459752085548,695.7214064772647,TBA,MIL
WAS201704110,2017-04-11,WAS,SLN,0,1,1e-06,1e-06,WAS,WAS
DET201704110,2017-04-11,DET,MIN,0,0,1e-06,380.91207013286544,DET,CHA
CLE201704110,2017-04-11,CLE,CHA,1,0,2809.3817942144524,494.38381964269325,ARI,CHA
COL201704110,2017-04-11,COL,SDN,0,1,1e-06,1e-06,COL,COL
SFN201704110,2017-04-11,SFN,ARI,0,0,1e-06,1e-06,SFN,SFN
SEA201704110,2017-04-11,SEA,HOU,0,1,1e-06,1e-06,SEA,SEA
TOR201704120,2017-04-12,TOR,MIL,0,0,1e-06,1e-06,TOR,TOR
CLE201704120,2017-04-12,CLE,CHA,0,0,1e-06,1e-06,CLE,CLE
COL201704120,2017-04-12,COL,SDN,0,4,1e-06,1e-06,COL,COL
SFN201704120,2017-04-12,SFN,ARI,0,1,1e-06,1e-06,SFN,SFN
MIA201704120,2017-04-12,MIA,ATL,0,0,1e-06,1e-06,MIA,MIA
WAS201704120,2017-04-12,WAS,SLN,0,1,1e-06,1e-06,WAS,WAS
NYA201704120,2017-04-12,NYA,TBA,0,2,1e-06,1e-06,NYA,NYA
CHN201704120,2017-04-12,CHN,LAN,0,1,1e-06,1e-06,CHN,CHN
PIT201704120,2017-04-12,PIT,CIN,0,0,1e-06,1e-06,PIT,PIT
PHI201704120,2017-04-12,PHI,NYN,0,1,1e-06,1e-06,PHI,PHI
BOS201704120,2017-04-12,BOS,BAL,0,6,1e-06,1e-06,BOS,BOS
ANA201704120,2017-04-12,ANA,TEX,0,0,1e-06,1e-06,ANA,ANA
DET201704120,2017-04-12,DET,MIN,0,1,1e-06,1e-06,DET,DET
KCA201704120,2017-04-12,KCA,OAK,0,0,1e-06,1e-06,KCA,KCA
SEA201704120,2017-04-12,SEA,HOU,2,0,1e-06,1e-06,SEA,SEA
BOS201704130,2017-04-13,BOS,PIT,0,2,1e-06,773.5078082361433,BOS,PIT
SFN201704130,2017-04-13,SFN,COL,0,0,1e-06,1524.5101947303656,SFN,COL
CIN201704130,2017-04-13,CIN,MIL,1,0,415.25842934625814,662.6904179930643,PIT,TOR
TOR201704130,2017-04-13,TOR,BAL,0,0,1e-06,691.6136251477402,TOR,BOS
NYA201704130,2017-04-13,NYA,TBA,1,0,1e-06,1e-06,NYA,NYA
MIA201704130,2017-04-13,MIA,NYN,4,0,1e-06,1644.1190984600378,MIA,PHI
KCA201704130,2017-04-13,KCA,OAK,2,0,1e-06,1e-06,KCA,KCA
ANA201704130,2017-04-13,ANA,TEX,0,1,1e-06,1e-06,ANA,ANA
CLE201704130,2017-04-13,CLE,CHA,1,5,1e-06,1e-06,CLE,CLE
DET201704130,2017-04-13,DET,MIN,1,0,1e-06,1e-06,DET,DET
CHN201704130,2017-04-13,CHN,LAN,1,0,1e-06,1e-06,CHN,CHN
CLE201704140,2017-04-14,CLE,DET,0,0,1e-06,145.52553501827433,CLE,DET
MIN201704140,2017-04-14,MIN,CHA,0,0,872.516450655481,1013.2251113855248,DET,CLE
ATL201704140,2017-04-14,ATL,SDN,2,0,973.3591318981379,1946.7466716258368,MIA,COL
NYA201704140,2017-04-14,NYA,SLN,2,2,1e-06,326.3648041771951,NYA,WAS
CHN201704140,2017-04-14,CHN,PIT,0,0,1e-06,1365.5064971534737,CHN,BOS
SEA201704140,2017-04-14,SEA,TEX,0,0,1e-06,1575.276973597757,SEA,ANA
SFN201704140,2017-04-14,SFN,COL,0,0,1e-06,1e-06,SFN,SFN
WAS201704140,2017-04-14,WAS,PHI,0,0,1e-06,197.2342958595587,WAS,PHI
LAN201704140,2017-04-14,LAN,ARI,0,0,2804.8246802178714,559.4406195325591,CHN,SFN
CIN201704140,2017-04-14,CIN,MIL,0,0,1e-06,1e-06,CIN,CIN
KCA201704140,2017-04-14,KCA,ANA,2,1,1e-06,2158.345510444982,KCA,ANA
BOS201704140,2017-04-14,BOS,TBA,0,0,1e-06,306.2037667286439,BOS,NYA
OAK201704140,2017-04-14,OAK,HOU,0,0,2406.427657157802,1089.6592015072615,KCA,SEA
TOR201704140,2017-04-14,TOR,BAL,0,0,1e-06,1e-06,TOR,TOR
MIA201704140,2017-04-14,MIA,NYN,1,0,1e-06,1e-06,MIA,MIA
LAN201704150,2017-04-15,LAN,ARI,2,0,1e-06,1e-06,LAN,LAN
CHN201704150,2017-04-15,CHN,PIT,4,0,1e-06,1e-06,CHN,CHN
NYA201704150,2017-04-15,NYA,SLN,1,0,1e-06,1e-06,NYA,NYA
ATL201704150,2017-04-15,ATL,SDN,0,0,1e-06,1e-06,ATL,ATL
CLE201704150,2017-04-15,CLE,DET,3,0,1e-06,1e-06,CLE,CLE
MIN201704150,2017-04-15,MIN,CHA,5,0,1e-06,1e-06,MIN,MIN
SFN201704150,2017-04-15,SFN,COL,0,0,1e-06,1e-06,SFN,SFN
WAS201704150,2017-04-15,WAS,PHI,0,0,1e-06,1e-06,WAS,WAS
BOS201704150,2017-04-15,BOS,TBA,0,0,1e-06,1e-06,BOS,BOS
CIN201704150,2017-04-15,CIN,MIL,0,2,1e-06,1e-06,CIN,CIN
MIA201704150,2017-04-15,MIA,NYN,0,1,1e-06,1e-06,MIA,MIA
OAK201704150,2017-04-15,OAK,HOU,0,0,1e-06,1e-06,OAK,OAK
KCA201704150,2017-04-15,KCA,ANA,1,1,1e-06,1e-06,KCA,KCA
TOR201704150,2017-04-15,TOR,BAL,0,0,1e-06,1e-06,TOR,TOR
SEA201704150,2017-04-15,SEA,TEX,0,0,1e-06,1e-06,SEA,SEA
LAN201704160,2017-04-16,LAN,ARI,0,0,1e-06,1e-06,LAN,LAN
CLE201704160,2017-04-16,CLE,DET,0,0,1e-06,1e-06,CLE,CLE
TOR201704160,2017-04-16,TOR,BAL,0,0,1e-06,1e-06,TOR,TOR
SEA201704160,2017-04-16,SEA,TEX,1,0,1e-06,1e-06,SEA,SEA
MIA201704160,2017-04-16,MIA,NYN,1,0,1e-06,1e-06,MIA,MIA
NYA201704160,2017-04-16,NYA,SLN,0,0,1e-06,1e-06,NYA,NYA
SFN201704160,2017-04-16,SFN,COL,3,3,1e-06,1e-06,SFN,SFN
CHN201704160,2017-04-16,CHN,PIT,0,0,1e-06,1e-06,CHN,CHN
ATL201704160,2017-04-16,ATL,SDN,0,0,1e-06,1e-06,ATL,ATL
MIN201704160,2017-04-16,MIN,CHA,0,0,1e-06,1e-06,MIN,MIN
BOS201704160,2017-04-16,BOS,TBA,2,3,1e-06,1e-06,BOS,BOS
WAS201704160,2017-04-16,WAS,PHI,1,1,1e-06,1e-06,WAS,WAS
KCA201704160,2017-04-16,KCA,ANA,0,0,1e-06,1e-06,KCA,KCA
CIN201704160,2017-04-16,CIN,MIL,0,0,1e-06,1e-06,CIN,CIN
OAK201704170,2017-04-17,OAK,TEX,0,1,1e-06,1089.6592015072615,OAK,SEA
MIN201704170,2017-04-17,MIN,CLE,0,0,1e-06,1013.2251113855248,MIN,CLE
HOU201704170,2017-04-17,HOU,ANA,0,0,2629.671879056886,1040.8267966673652,OAK,KCA
SEA201704170,2017-04-17,SEA,MIA,3,0,1e-06,4393.138063781564,SEA,MIA
NYA201704170,2017-04-17,NYA,CHA,0,0,1e-06,1636.0526645605564,NYA,MIN
LAN201704170,2017-04-17,LAN,ARI,0,0,1e-06,1e-06,LAN,LAN
ATL201704170,2017-04-17,ATL,SDN,0,1,1e-06,1e-06,ATL,ATL
SLN201704170,2017-04-17,SLN,PIT,0,0,1403.0288811452067,422.49209120404555,NYA,CHN
CHN201704170,2017-04-17,CHN,MIL,1,2,1e-06,406.25273298859213,CHN,CIN
BOS201704170,2017-04-17,BOS,TBA,1,2,1e-06,1e-06,BOS,BOS
NYN201704180,2017-04-18,NYN,PHI,2,1,1756.5620451799746,326.3648041771951,MIA,WAS
SLN201704180,2017-04-18,SLN,PIT,1,0,1e-06,1e-06,SLN,SLN
LAN201704180,2017-04-18,LAN,COL,0,2,1e-06,559.4406195325591,LAN,SFN
CHN201704180,2017-04-18,CHN,MIL,0,3,1e-06,1e-06,CHN,CHN
OAK201704180,2017-04-18,OAK,TEX,0,0,1e-06,1e-06,OAK,OAK
ATL201704180,2017-04-18,ATL,WAS,0,0,1e-06,874.0887985860761,ATL,WAS
NYA201704180,2017-04-18,NYA,CHA,0,0,1e-06,1e-06,NYA,NYA
KCA201704180,2017-04-18,KCA,SFN,0,0,1e-06,2419.4492026360936,KCA,SFN
SDN201704180,2017-04-18,SDN,ARI,0,0,3037.495642889967,179.52869961196944,ATL,LAN
CIN201704180,2017-04-18,CIN,BAL,2,0,1e-06,662.6904179930643,CIN,TOR
HOU201704180,2017-04-18,HOU,ANA,0,0,1e-06,1e-06,HOU,HOU
SEA201704180,2017-04-18,SEA,MIA,0,1,1e-06,1e-06,SEA,SEA
MIN201704180,2017-04-18,MIN,CLE,2,3,1e-06,1e-06,MIN,MIN
TOR201704180,2017-04-18,TOR,BOS,2,0,1e-06,691.6136251477402,TOR,BOS
TBA201704180,2017-04-18,TBA,DET,0,1,1926.6943817180322,1529.408250521614,BOS,CLE
CHN201704190,2017-04-19,CHN,MIL,0,2,1e-06,1e-06,CHN,CHN
CIN201704190,2017-04-19,CIN,BAL,0,0,1e-06,1e-06,CIN,CIN
OAK201704190,2017-04-19,OAK,TEX,4,0,1e-06,1e-06,OAK,OAK
SEA201704190,2017-04-19,SEA,MIA,1,2,1e-06,1e-06,SEA,SEA
NYN201704190,2017-04-19,NYN,PHI,0,0,1e-06,1e-06,NYN,NYN
KCA201704190,2017-04-19,KCA,SFN,0,0,1e-06,1e-06,KCA,KCA
HOU201704190,2017-04-19,HOU,ANA,1,0,1e-06,1e-06,HOU,HOU
SDN201704190,2017-04-19,SDN,ARI,0,0,1e-06,1e-06,SDN,SDN
TBA201704190,2017-04-19,TBA,DET,2,0,1e-06,1e-06,TBA,TBA
ATL201704190,2017-04-19,ATL,WAS,2,1,1e-06,1e-06,ATL,ATL
TOR201704190,2017-04-19,TOR,BOS,0,0,1e-06,1e-06,TOR,TOR
LAN201704190,2017-04-19,LAN,COL,0,1,1e-06,1e-06,LAN,LAN
SLN201704190,2017-04-19,SLN,PIT,0,0,1e-06,1e-06,SLN,SLN
NYA201704190,2017-04-19,NYA,CHA,2,0,1e-06,1e-06,NYA,NYA
TBA201704200,2017-04-20,TBA,DET,1,1,1e-06,1e-06,TBA,TBA
SDN201704200,2017-04-20,SDN,ARI,1,0,1e-06,1e-06,SDN,SDN
OAK201704200,2017-04-20,OAK,SEA,0,1,1e-06,1089.6592015072615,OAK,SEA
HOU201704200,2017-04-20,HOU,ANA,1,0,1e-06,1e-06,HOU,HOU
MIN201704200,2017-04-20,MIN,CLE,0,0,1e-06,1e-06,MIN,MIN
MIL201704200,2017-04-20,MIL,SLN,3,0,132.54357794550742,526.8349145670746,CHN,SLN
NYN201704200,2017-04-20,NYN,PHI,0,0,1e-06,1e-06,NYN,NYN
TEX201704200,2017-04-20,TEX,KCA,0,0,2350.5503898425545,738.3603208647532,OAK,KCA
CIN201704200,2017-04-20,CIN,BAL,0,0,1e-06,1e-06,CIN,CIN
TOR201704200,2017-04-20,TOR,BOS,0,0,1e-06,1e-06,TOR,TOR
ATL201704200,2017-04-20,ATL,WAS,0,0,1e-06,1e-06,ATL,ATL
SDN201704210,2017-04-21,SDN,MIA,1,0,1e-06,1711.8059777853623,SDN,SEA
BAL201704210,2017-04-21,BAL,BOS,0,0,680.6636621509456,537.0332419152472,CIN,TOR
CHA201704210,2017-04-21,CHA,CLE,0,0,1144.1299356702407,571.0232496384983,NYA,MIN
ARI201704210,2017-04-21,ARI,LAN,1,2,481.0116378281714,574.8341159449532,SDN,LAN
MIL201704210,2017-04-21,MIL,SLN,0,0,1e-06,1e-06,MIL,MIL
OAK201704210,2017-04-21,OAK,SEA,0,0,1e-06,1e-06,OAK,OAK
ANA201704210,2017-04-21,ANA,TOR,0,0,2169.9670210701,3477.996626466436,HOU,TOR
CIN201704210,2017-04-21,CIN,CHN,0,0,1e-06,406.25273298859213,CIN,CHN
NYN201704210,2017-04-21,NYN,WAS,1,2,1e-06,1200.4511584455877,NYN,ATL
MIN201704210,2017-04-21,MIN,DET,0,0,1e-06,2137.431531245163,MIN,TBA
TBA201704210,2017-04-21,TBA,HOU,1,0,1e-06,1270.2138325576016,TBA,HOU
PHI201704210,2017-04-21,PHI,ATL,0,0,129.48897528262268,1071.2330338826835,NYN,ATL
PIT201704210,2017-04-21,PIT,NYA,2,0,898.8824563980571,505.04779123783345,SLN,NYA
COL201704210,2017-04-21,COL,SFN,0,0,1336.5596902131042,896.2397141964761,LAN,KCA
TEX201704210,2017-04-21,TEX,KCA,0,1,1e-06,1e-06,TEX,TEX
NYN201704220,2017-04-22,NYN,WAS,0,0,1e-06,1e-06,NYN,NYN
CHA201704220,2017-04-22,CHA,CLE,0,2,1e-06,1e-06,CHA,CHA
TBA201704220,2017-04-22,TBA,HOU,0,0,1e-06,1e-06,TBA,TBA
MIL201704220,2017-04-22,MIL,SLN,1,0,1e-06,1e-06,MIL,MIL
OAK201704220,2017-04-22,OAK,SEA,3,1,1e-06,1e-06,OAK,OAK
PIT201704220,2017-04-22,PIT,NYA,1,0,1e-06,1e-06,PIT,PIT
ANA201704220,2017-04-22,ANA,TOR,1,1,1e-06,1e-06,ANA,ANA
TEX201704220,2017-04-22,TEX,KCA,0,0,1e-06,1e-06,TEX,TEX
CIN201704220,2017-04-22,CIN,CHN,4,3,1e-06,1e-06,CIN,CIN
SDN201704220,2017-04-22,SDN,MIA,0,0,1e-06,1e-06,SDN,SDN
BAL201704220,2017-04-22,BAL,BOS,0,0,1e-06,1e-06,BAL,BAL
MIN201704220,2017-04-22,MIN,DET,0,0,1e-06,1e-06,MIN,MIN
ARI201704220,2017-04-22,ARI,LAN,3,1,1e-06,1e-06,ARI,ARI
PHI201704220,2017-04-22,PHI,ATL,0,0,1e-06,1e-06,PHI,PHI
COL201704220,2017-04-22,COL,SFN,3,0,1e-06,1e-06,COL,COL
OAK201704230,2017-04-23,OAK,SEA,0,1,1e-06,1e-06,OAK,OAK
MIN201704230,2017-04-23,MIN,DET,1,0,1e-06,1e-06,MIN,MIN
PHI201704230,2017-04-23,PHI,ATL,0,0,1e-06,1e-06,PHI,PHI
CIN201704230,2017-04-23,CIN,CHN,1,0,1e-06,1e-06,CIN,CIN
TEX201704230,2017-04-23,TEX,KCA,0,0,1e-06,1e-06,TEX,TEX
ANA201704230,2017-04-23,ANA,TOR,0,0,1e-06,1e-06,ANA,ANA
PIT201704230,2017-04-23,PIT,NYA,1,0,1e-06,1e-06,PIT,PIT
NYN201704230,2017-04-23,NYN,WAS,1,4,1e-06,1e-06,NYN,NYN
COL201704230,2017-04-23,COL,SFN,1,0,1e-06,1e-06,COL,COL
SDN201704230,2017-04-23,SDN,MIA,1,0,1e-06,1e-06,SDN,SDN
ARI201704230,2017-04-23,ARI,LAN,2,0,1e-06,1e-06,ARI,ARI
BAL201704230,2017-04-23,BAL,BOS,0,4,1e-06,1e-06,BAL,BAL
TBA201704230,2017-04-23,TBA,HOU,4,0,1e-06,1e-06,TBA,TBA
CHA201704230,2017-04-23,CHA,CLE,3,0,1e-06,1e-06,CHA,CHA
MIL201704230,2017-04-23,MIL,SLN,1,0,1e-06,1e-06,MIL,MIL
BAL201704240,2017-04-24,BAL,TBA,0,1,1e-06,1393.7772067986984,BAL,TBA
ANA201704240,2017-04-24,ANA,TOR,0,0,1e-06,1e-06,ANA,ANA
ARI201704240,2017-04-24,ARI,SDN,1,0,1e-06,481.0116378281714,ARI,SDN
SFN201704240,2017-04-24,SFN,LAN,0,0,1524.5101947303656,1050.9933942487219,COL,ARI
COL201704240,2017-04-24,COL,WAS,0,0,1e-06,2618.595617996944,COL,NYN
TEX201704240,2017-04-24,TEX,MIN,0,0,1e-06,1396.7696185124962,TEX,MIN
MIL201704240,2017-04-24,MIL,CIN,4,0,1e-06,525.1892238126902,MIL,CIN
CHA201704240,2017-04-24,CHA,KCA,0,0,1e-06,1309.650558347085,CHA,TEX
PIT201704240,2017-04-24,PIT,CHN,1,4,1e-06,415.25842934625814,PIT,CIN
DET201704250,2017-04-25,DET,SEA,1,2,872.516450655481,3345.164678963249,MIN,OAK
CHA201704250,2017-04-25,CHA,KCA,0,1,1e-06,1e-06,CHA,CHA
TEX201704250,2017-04-25,TEX,MIN,0,0,1e-06,1e-06,TEX,TEX
SFN201704250,2017-04-25,SFN,LAN,0,0,1e-06,1e-06,SFN,SFN
COL201704250,2017-04-25,COL,WAS,0,2,1e-06,1e-06,COL,COL
MIL201704250,2017-04-25,MIL,CIN,0,0,1e-06,1e-06,MIL,MIL
SLN201704250,2017-04-25,SLN,TOR,1,0,526.8349145670746,2530.048122245164,MIL,ANA
ANA201704250,2017-04-25,ANA,OAK,0,0,1e-06,592.0809005913671,ANA,OAK
CLE201704250,2017-04-25,CLE,HOU,0,0,494.38381964269325,1529.408250521614,CHA,TBA
BAL201704250,2017-04-25,BAL,TBA,0,0,1e-06,1e-06,BAL,BAL
PIT201704250,2017-04-25,PIT,CHN,0,0,1e-06,1e-06,PIT,PIT
ARI201704250,2017-04-25,ARI,SDN,1,0,1e-06,1e-06,ARI,ARI
ANA201704260,2017-04-26,ANA,OAK,0,2,1e-06,1e-06,ANA,ANA
TEX201704260,2017-04-26,TEX,MIN,0,0,1e-06,1e-06,TEX,TEX
BAL201704260,2017-04-26,BAL,TBA,0,0,1e-06,1e-06,BAL,BAL
BOS201704260,2017-04-26,BOS,NYA,0,0,578.81170796599,773.5078082361433,BAL,PIT
CHA201704260,2017-04-26,CHA,KCA,2,0,1e-06,1e-06,CHA,CHA
PIT201704260,2017-04-26,PIT,CHN,2,0,1e-06,1e-06,PIT,PIT
COL201704260,2017-04-26,COL,WAS,0,0,1e-06,1e-06,COL,COL
PHI201704260,2017-04-26,PHI,MIA,0,1,1e-06,3810.8466979584146,PHI,SDN
ARI201704260,2017-04-26,ARI,SDN,1,0,1e-06,1e-06,ARI,ARI
DET201704260,2017-04-26,DET,SEA,0,0,1e-06,1e-06,DET,DET
NYN201704260,2017-04-26,NYN,ATL,0,5,1e-06,129.48897528262268,NYN,PHI
MIL201704260,2017-04-26,MIL,CIN,5,1,1e-06,1e-06,MIL,MIL
SFN201704260,2017-04-26,SFN,LAN,0,0,1e-06,1e-06,SFN,SFN
CLE201704260,2017-04-26,CLE,HOU,3,0,1e-06,1e-06,CLE,CLE
BOS201704270,2017-04-27,BOS,NYA,0,0,1e-06,1e-06,BOS,BOS
SLN201704272,2017-04-27,SLN,TOR,3,0,1e-06,1e-06,SLN,SLN
NYN201704270,2017-04-27,NYN,ATL,0,0,1e-06,1e-06,NYN,NYN
SLN201704271,2017-04-27,SLN,TOR,0,0,1e-06,1e-06,SLN,SLN
DET201704270,2017-04-27,DET,SEA,0,0,1e-06,1e-06,DET,DET
SFN201704270,2017-04-27,SFN,LAN,0,1,1e-06,1e-06,SFN,SFN
COL201704270,2017-04-27,COL,WAS,1,0,1e-06,1e-06,COL,COL
ANA201704270,2017-04-27,ANA,OAK,2,0,1e-06,1e-06,ANA,ANA
