game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_pitcher,away_pitcher,wp,lp,winner
ATL198204090,ATL,HOU,5,0,,N,boggt001,suttd001,ATL
ATL198204100,ATL,HOU,2,0,,N,mcwil001,ruhlv001,ATL
ATL198204110,ATL,HOU,0,0,,D,mahlr001,ryann001,ATL
ATL198204200,ATL,CIN,0,0,,N,bedrs001,pastf001,ATL
ATL198204210,ATL,CIN,0,0,,N,campr001,shirb001,ATL
ATL198204220,ATL,CIN,0,0,,N,bereb001,walkb001,CIN
ATL198204230,ATL,SDN,0,0,,N,chiff001,campr001,SDN
ATL198204240,ATL,SDN,0,1,,N,showe001,garbg001,SDN
ATL198204260,ATL,PIT,0,0,,N,tekuk001,mcwil001,PIT
ATL198204270,ATL,PIT,0,2,,N,grift101,walkb001,PIT
ATL198204280,ATL,PIT,0,0,,N,campr001,scurr001,ATL
ATL198204290,ATL,CHN,0,0,,N,garbg001,jenkf101,ATL
ATL198204300,ATL,CHN,0,0,,N,bedrs001,birdd101,ATL
ATL198205010,ATL,CHN,0,1,,N,martr101,mahlr001,CHN
ATL198205020,ATL,CHN,0,0,,D,walkb001,larsd101,ATL
ATL198205130,ATL,SLN,0,2,,N,rinca101,daylk001,SLN
ATL198205140,ATL,SLN,0,0,,N,garbg001,baird001,ATL
ATL198205150,ATL,SLN,2,0,,N,suttb001,garbg001,SLN
ATL198205160,ATL,SLN,5,0,,D,mahlr001,muras001,ATL
ATL198205210,ATL,PHI,0,2,,N,bedrs001,lyles101,ATL
ATL198205220,ATL,PHI,1,0,,D,krukm001,mcwil001,PHI
ATL198205230,ATL,PHI,0,0,,D,ruthd001,niekp001,PHI
ATL198205240,ATL,NYN,1,0,,N,zachp001,daylk001,NYN
ATL198205250,ATL,NYN,0,0,,N,mahlr001,scotm001,ATL
ATL198205260,ATL,NYN,3,0,,N,swanc001,campr001,NYN
ATL198206050,ATL,MON,0,0,,N,mahlr001,gullb001,ATL
ATL198206060,ATL,MON,0,0,,D,rearj001,mcwil001,MON
ATL198206180,ATL,SFN,5,1,,N,daylk001,martr001,ATL
ATL198206190,ATL,SFN,0,0,,N,laveg001,garbg001,SFN
ATL198206200,ATL,SFN,0,0,,D,laskb001,walkb001,SFN
ATL198206210,ATL,SFN,1,0,,N,campr001,mintg001,ATL
ATL198206220,ATL,LAN,0,0,,N,stewd001,bedrs001,LAN
ATL198206230,ATL,LAN,3,1,,N,mahlr001,valef001,ATL
ATL198206240,ATL,LAN,0,1,,N,reusj001,walkb001,LAN
ATL198206280,ATL,HOU,0,2,,N,ryann001,mahlr001,HOU
ATL198206290,ATL,HOU,0,2,,N,bedrs001,lacom001,ATL
ATL198206300,ATL,HOU,0,0,,N,diazc001,knepb001,ATL
ATL198207020,ATL,CIN,0,0,,N,daylk001,seavt001,ATL
ATL198207030,ATL,CIN,1,2,,N,mahlr001,sotom001,ATL
ATL198207040,ATL,CIN,0,1,,N,walkb001,shirb001,ATL
ATL198207050,ATL,CHN,3,0,,N,hraba101,smitl001,ATL
ATL198207060,ATL,CHN,0,0,,N,birdd101,daylk001,CHN
ATL198207070,ATL,SLN,0,0,,N,campr001,anduj001,ATL
ATL198207080,ATL,SLN,1,0,,N,stupj001,mahlr001,SLN
ATL198207090,ATL,PIT,0,1,,N,diazc001,rhodr001,ATL
ATL198207100,ATL,PIT,0,0,,N,robid001,niekp001,PIT
ATL198207110,ATL,PIT,0,1,,N,mcwil001,daylk001,PIT
ATL198207271,ATL,SDN,0,0,,N,walkb001,lollt001,ATL
ATL198207272,ATL,SDN,1,2,,N,bedrs001,lucag001,ATL
ATL198207280,ATL,SDN,3,2,,N,niekp001,hawka001,ATL
ATL198207290,ATL,SDN,1,0,,N,campr001,welsc001,ATL
ATL198207301,ATL,LAN,0,1,,N,forst001,bedrs001,LAN
ATL198207302,ATL,LAN,0,0,,N,welcb001,cowlj001,LAN
ATL198207310,ATL,LAN,0,0,,N,valef001,perep001,LAN
ATL198208010,ATL,LAN,4,0,,D,stewd001,diazc001,LAN
ATL198208020,ATL,SFN,0,2,,N,walkb001,breif001,ATL
ATL198208030,ATL,SFN,0,0,,N,mintg001,garbg001,SFN
ATL198208040,ATL,SFN,0,0,,N,laveg001,bedrs001,SFN
ATL198208171,ATL,MON,0,1,,N,lea-c001,walkb001,MON
ATL198208172,ATL,MON,1,0,,N,rearj001,mahlr001,MON
ATL198208180,ATL,MON,0,3,,N,gullb001,campr001,MON
ATL198208190,ATL,MON,1,0,,N,niekp001,frymw101,ATL
ATL198208200,ATL,NYN,0,0,,N,bedrs001,zachp001,ATL
ATL198208210,ATL,NYN,0,0,,N,walkb001,joner101,ATL
ATL198208220,ATL,NYN,0,1,,D,diazc001,orosj001,ATL
ATL198208230,ATL,PHI,0,0,,N,campr001,reedr001,ATL
ATL198208240,ATL,PHI,1,4,,N,niekp001,carls001,ATL
ATL198208250,ATL,PHI,0,6,,N,reedr001,garbg001,PHI
ATL198209060,ATL,SFN,0,0,,N,holla001,moord001,SFN
ATL198209070,ATL,SFN,0,1,,N,barrj101,campr001,SFN
ATL198209080,ATL,LAN,3,1,,N,garbg001,howes001,ATL
ATL198209090,ATL,LAN,2,0,,N,mahlr001,valef001,ATL
ATL198209100,ATL,CIN,2,0,,N,perep001,shirb001,ATL
ATL198209110,ATL,CIN,0,3,,D,sotom001,boggt001,CIN
ATL198209120,ATL,CIN,1,0,,D,bedrs001,harrg001,ATL
ATL198209130,ATL,HOU,0,0,,N,niekj001,niekp001,HOU
ATL198209140,ATL,HOU,0,0,,N,lacom001,mahlr001,HOU
ATL198209150,ATL,HOU,0,1,,N,ryann001,boggt001,HOU
ATL198209240,ATL,SDN,1,2,,N,daylk001,grifm001,ATL
ATL198209250,ATL,SDN,1,1,,N,moord001,eichj001,ATL
ATL198209260,ATL,SDN,0,0,,D,lucag001,campr001,SDN
BAL198204050,BAL,KCA,0,0,,D,stews001,leond001,BAL
BAL198204101,BAL,BOS,0,0,,D,ecked001,mcgrs001,BOS
BAL198204102,BAL,BOS,1,2,,D,martd001,ojedb001,BAL
BAL198204110,BAL,BOS,0,2,,D,tudoj001,flanm001,BOS
BAL198204230,BAL,CHA,0,0,,N,hoytl001,palmj001,CHA
BAL198204240,BAL,CHA,0,1,,N,stews001,hickk001,BAL
BAL198204250,BAL,CHA,0,0,,D,martd001,trous001,BAL
BAL198204281,BAL,OAK,2,0,,N,norrm101,flanm001,OAK
BAL198204282,BAL,OAK,2,0,,N,mcgrs001,keoum001,BAL
BAL198204290,BAL,OAK,1,1,,N,beard001,martt001,OAK
BAL198204300,BAL,CAL,0,1,,N,palmj001,bahns101,BAL
BAL198205010,BAL,CAL,1,0,,N,aased001,martt001,CAL
BAL198205020,BAL,CAL,1,0,,D,mcgrs001,morea101,BAL
BAL198205030,BAL,SEA,2,0,,N,flanm001,moorm001,BAL
BAL198205040,BAL,SEA,0,0,,N,nelsg001,stews001,SEA
BAL198205180,BAL,MIN,1,0,,N,castr001,palmj001,MIN
BAL198205190,BAL,MIN,0,0,,N,stews001,filsp001,BAL
BAL198205200,BAL,MIN,0,0,,N,mcgrs001,redfp101,BAL
BAL198205291,BAL,TOR,2,0,,N,flanm001,leall001,BAL
BAL198205292,BAL,TOR,4,5,,N,mclaj001,stodt001,TOR
BAL198205300,BAL,TOR,0,2,,D,gottj001,palmj001,TOR
BAL198205310,BAL,TEX,0,0,,N,martd001,matlj101,BAL
BAL198206020,BAL,TEX,0,0,,N,tanaf001,stews001,TEX
BAL198206110,BAL,NYA,5,1,,N,martd001,morgm001,BAL
BAL198206120,BAL,NYA,0,0,,N,martt001,rawls001,BAL
