game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,howscored,pitches,oscorer,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,htbf
SLN201009130,CHN,SLN,STL10,2010/09/13,0,7:16PM,night,false,estam901,joycj901,hudsm901,cousd901,park,pitches,smitm701,79,tolf,5,unknown,unknown,sunny,186,40720,samaj001,garcj004,,
SLN201009140,CHN,SLN,STL10,2010/09/14,0,7:17PM,night,false,joycj901,hudsm901,cousd901,estam901,park,pitches,smitm701,78,tocf,3,unknown,unknown,sunny,142,40509,wellr001,waina001,,
SLN201009150,CHN,SLN,STL10,2010/09/15,0,7:15PM,night,false,hudsm901,cousd901,estam901,joycj901,park,pitches,muelg701,78,tolf,5,unknown,unknown,unknown,171,41145,zambc001,carpc002,marmc001,
SLN201009160,SDN,SLN,STL10,2010/09/16,0,7:15PM,night,false,rapue901,hallt901,kulpr901,barkl901,park,pitches,muelg701,69,fromlf,9,unknown,unknown,cloudy,157,38252,westj001,staut001,,
SLN201009170,SDN,SLN,STL10,2010/09/17,0,7:16PM,night,false,hallt901,kulpr901,barkl901,rapue901,park,pitches,smitm701,75,tolf,4,unknown,unknown,sunny,173,37806,lohsk001,latom001,,
SLN201009180,SDN,SLN,STL10,2010/09/18,0,3:11PM,day,false,kulpr901,barkl901,rapue901,hallt901,park,pitches,durbj701,86,unknown,0,unknown,unknown,cloudy,215,40205,adamm001,mcclk001,,
SLN201009190,SDN,SLN,STL10,2010/09/19,0,1:17PM,day,false,barkl901,rapue901,hallt901,kulpr901,park,pitches,durbj701,72,tocf,9,unknown,unknown,unknown,142,37885,waina001,garlj001,franr001,
SLN201009270,PIT,SLN,STL10,2010/09/27,0,7:15PM,night,false,onorb901,crawj901,guccc901,cuzzp901,park,pitches,muelg701,60,ltor,5,unknown,unknown,cloudy,163,38592,reyed001,galls001,mcclk001,
SLN201009280,PIT,SLN,STL10,2010/09/28,0,7:15PM,night,false,crawj901,guccc901,cuzzp901,onorb901,park,pitches,smitm701,66,tocf,3,unknown,unknown,sunny,180,38315,burrb001,suppj001,,
SLN201009290,PIT,SLN,STL10,2010/09/29,0,12:40PM,day,false,guccc901,cuzzp901,onorb901,crawj901,park,pitches,muelg701,74,tolf,2,unknown,unknown,sunny,135,38112,waltp001,mcdoj004,,
SLN201009300,COL,SLN,STL10,2010/09/30,0,7:15PM,night,false,culbf901,cedeg901,hicke901,kulpr901,park,pitches,smitm701,69,ltor,9,unknown,unknown,sunny,137,36739,carpc002,hammj002,,
SLN201010010,COL,SLN,STL10,2010/10/01,0,7:15PM,night,false,cedeg901,hicke901,kulpr901,culbf901,park,pitches,muelg701,68,torf,2,unknown,unknown,sunny,161,36293,westj001,delaj001,franr001,
SLN201010020,COL,SLN,STL10,2010/10/02,0,12:16PM,day,false,hicke901,kulpr901,culbf901,cedeg901,park,pitches,smitm701,59,ltor,13,unknown,unknown,unknown,188,39633,mottj001,moraf001,,
SLN201010030,COL,SLN,STL10,2010/10/03,0,1:16PM,day,false,kulpr901,culbf901,cedeg901,hicke901,park,pitches,durbj701,59,fromcf,11,unknown,unknown,cloudy,153,42409,suppj001,rogee002,,
LAN201004130,ARI,LAN,LOS03,2010/04/13,0,1:12PM,day,false,gibsg901,barrs901,davig901,knigb901,park,pitches,munse701,65,unknown,5,unknown,unknown,cloudy,222,56000,kersc001,kenni001,,
LAN201004140,ARI,LAN,LOS03,2010/04/14,0,7:10PM,night,false,barrs901,davig901,knigb901,gibsg901,park,pitches,munse701,61,torf,7,unknown,unknown,cloudy,297,44621,rosal001,ortir001,,
LAN201004150,ARI,LAN,LOS03,2010/04/15,0,7:11PM,night,false,davig901,knigb901,gibsg901,barrs901,park,pitches,hartd701,63,fromlf,1,unknown,unknown,cloudy,222,39697,broxj001,boyeb001,,
LAN201004160,SFN,LAN,LOS03,2010/04/16,0,7:10PM,night,false,iassd901,scotd901,mealj901,wegnm901,park,pitches,hartd701,64,tocf,8,unknown,unknown,sunny,178,49319,padiv001,wellt002,,
LAN201004170,SFN,LAN,LOS03,2010/04/17,0,1:11PM,day,false,scotd901,mealj901,wegnm901,iassd901,park,pitches,munse701,76,tocf,2,unknown,unknown,cloudy,185,44734,linct001,haegc001,,
LAN201004180,SFN,LAN,LOS03,2010/04/18,0,1:10PM,day,false,mealj901,wegnm901,iassd901,scotd901,park,pitches,hartd701,75,tocf,4,unknown,unknown,sunny,156,50433,tronr001,romos001,broxj001,
LAN201004290,PIT,LAN,LOS03,2010/04/29,0,7:11PM,night,false,danlk901,buckc901,eddid901,demud901,park,pitches,hartd701,66,ltor,17,unknown,unknown,cloudy,171,40185,burrb001,kersc001,meeke001,
LAN201004300,PIT,LAN,LOS03,2010/04/30,0,7:10PM,night,false,buckc901,eddid901,demud901,danlk901,park,pitches,munse701,64,tolf,12,unknown,unknown,sunny,168,46775,billc001,mortc002,,
LAN201005010,PIT,LAN,LOS03,2010/05/01,0,7:10PM,night,false,eddid901,demud901,danlk901,buckc901,park,pitches,hartd701,67,unknown,5,unknown,unknown,sunny,158,40483,ortir002,dukez001,,
LAN201005020,PIT,LAN,LOS03,2010/05/02,0,1:10PM,day,false,demud901,danlk901,buckc901,eddid901,park,pitches,hartd701,71,tocf,4,unknown,unknown,cloudy,157,39339,kuroh001,karsj001,,
LAN201005040,MIL,LAN,LOS03,2010/05/04,0,7:10PM,night,false,davib902,marqa901,timmt901,tscht901,park,pitches,munse701,68,fromlf,5,unknown,unknown,sunny,181,50714,narvc001,kersc001,,
LAN201005050,MIL,LAN,LOS03,2010/05/05,0,7:11PM,night,false,marqa901,timmt901,tscht901,davib902,park,pitches,munse701,67,tocf,2,unknown,unknown,sunny,205,35659,david002,billc001,,
LAN201005060,MIL,LAN,LOS03,2010/05/06,0,7:11PM,night,false,timmt901,tscht901,davib902,marqa901,park,pitches,hartd701,66,fromlf,6,unknown,unknown,sunny,210,38456,broxj001,hawkl001,,
LAN201005070,COL,LAN,LOS03,2010/05/07,0,7:11PM,night,false,darlg901,hohnb901,drecb901,emmep901,park,pitches,munse701,71,tocf,3,unknown,unknown,sunny,195,40567,weavj002,dalem002,broxj001,
LAN201005080,COL,LAN,LOS03,2010/05/08,0,7:11PM,night,false,hohnb901,drecb901,emmep901,darlg901,park,pitches,hartd701,68,tolf,3,unknown,unknown,sunny,172,42287,chacj001,haegc001,,
LAN201005090,COL,LAN,LOS03,2010/05/09,0,1:11PM,day,false,drecb901,emmep901,darlg901,hohnb901,park,pitches,hartd701,65,tocf,6,unknown,unknown,unknown,139,40718,kersc001,jimeu001,broxj001,
LAN201005170,HOU,LAN,LOS03,2010/05/17,0,7:11PM,night,false,guccc901,onorb901,cuzzp901,crawj901,park,pitches,hartd701,59,tocf,1,unknown,unknown,unknown,144,35282,ely-j001,rodrw002,,
LAN201005180,HOU,LAN,LOS03,2010/05/18,0,7:11PM,night,false,onorb901,cuzzp901,crawj901,guccc901,park,pitches,munse701,64,tocf,5,unknown,unknown,unknown,156,55662,kuroh001,norrb001,,
LAN201005190,SDN,LAN,LOS03,2010/05/19,0,7:10PM,night,false,cuzzp901,crawj901,guccc901,onorb901,park,pitches,hartd701,67,fromlf,7,unknown,unknown,sunny,228,40138,garlj001,ortir002,,
LAN201005200,SDN,LAN,LOS03,2010/05/20,0,7:10PM,night,false,guccc901,muchm901,onorb901,cuzzp901,park,pitches,munse701,72,tocf,8,unknown,unknown,sunny,159,38856,kersc001,corrk001,broxj001,
LAN201005210,DET,LAN,LOS03,2010/05/21,0,7:10PM,night,false,gormb901,barrt901,randt901,nauep901,park,pitches,hartd701,65,torf,8,unknown,unknown,sunny,155,44282,billc001,willd003,broxj001,
LAN201005220,DET,LAN,LOS03,2010/05/22,0,4:11PM,day,false,barrt901,randt901,nauep901,gormb901,park,pitches,munse701,67,tocf,8,unknown,unknown,cloudy,179,45117,ely-j001,galaa002,broxj001,
LAN201005230,DET,LAN,LOS03,2010/05/23,0,1:11PM,day,false,randt901,nauep901,gormb901,barrt901,park,pitches,hartd701,64,unknown,16,unknown,unknown,cloudy,163,46053,porcr001,kuroh001,,
LAN201005310,ARI,LAN,LOS03,2010/05/31,0,6:11PM,night,false,marqa901,timmt901,tscht901,davib902,park,pitches,hartd701,69,tocf,9,unknown,unknown,sunny,161,45325,broxj001,vasqe001,,
LAN201006010,ARI,LAN,LOS03,2010/06/01,0,7:10PM,night,false,timmt901,tscht901,davib902,marqa901,park,pitches,munse701,66,tolf,6,unknown,unknown,cloudy,186,36533,weavj002,gutij002,,
LAN201006020,ARI,LAN,LOS03,2010/06/02,0,12:10PM,day,false,tscht901,davib902,marqa901,timmt901,park,pitches,munse701,71,tocf,4,unknown,unknown,unknown,256,35355,schlt001,valdc003,,
LAN201006030,ATL,LAN,LOS03,2010/06/03,0,7:10PM,night,false,reybd901,davig901,muchm901,gibsg901,park,pitches,hartd701,70,torf,6,unknown,unknown,cloudy,175,35333,medlk001,kuroh001,ventj001,
LAN201006040,ATL,LAN,LOS03,2010/06/04,0,7:10PM,night,false,davig901,muchm901,gibsg901,reybd901,park,pitches,munse701,71,torf,6,unknown,unknown,sunny,171,42459,kuo-h001,kawak001,broxj001,
LAN201006050,ATL,LAN,LOS03,2010/06/05,0,7:10PM,night,false,muchm901,gibsg901,reybd901,davig901,park,pitches,hartd701,74,tolf,2,unknown,unknown,sunny,215,48207,hanst001,billc001,,
LAN201006060,ATL,LAN,LOS03,2010/06/06,0,1:10PM,day,false,gibsg901,reybd901,davig901,muchm901,park,pitches,hartd701,80,tocf,6,unknown,unknown,sunny,217,37944,belir001,chavj001,,
LAN201006070,SLN,LAN,LOS03,2010/06/07,0,7:10PM,night,false,eddid901,demud901,danlk901,buckc901,park,pitches,hartd701,70,tocf,3,unknown,unknown,cloudy,166,44876,monac001,hawkb001,,
LAN201006080,SLN,LAN,LOS03,2010/06/08,0,7:10PM,night,false,demud901,danlk901,buckc901,eddid901,park,pitches,munse701,68,tocf,8,unknown,unknown,sunny,165,48046,kuo-h001,millt002,broxj001,
LAN201006090,SLN,LAN,LOS03,2010/06/09,0,7:10PM,night,false,danlk901,buckc901,eddid901,demud901,park,pitches,hartd701,67,tocf,7,unknown,unknown,cloudy,165,43299,kersc001,waina001,broxj001,
LAN201006110,ANA,LAN,LOS03,2010/06/11,0,7:10PM,night,false,kellj901,nelsj901,carlm901,vanol901,park,pitches,munse701,67,tocf,8,unknown,unknown,unknown,165,52407,pinej001,billc001,,
LAN201006120,ANA,LAN,LOS03,2010/06/12,0,7:11PM,night,false,nelsj901,carlm901,vanol901,kellj901,park,pitches,hartd701,67,tocf,2,unknown,unknown,sunny,184,52806,kazms001,ely-j001,fuenb001,
LAN201006130,ANA,LAN,LOS03,2010/06/13,0,1:11PM,day,false,carlm901,vanol901,kellj901,nelsj901,park,pitches,hartd701,75,tocf,8,unknown,unknown,cloudy,205,52776,weavj003,monac001,fuenb001,
LAN201006250,NYA,LAN,LOS03,2010/06/25,0,7:11PM,night,false,cuzzp901,crawj901,guccc901,onorb901,park,pitches,hartd701,71,torf,7,unknown,unknown,sunny,183,56000,sabac001,padiv001,rivem002,
LAN201006260,NYA,LAN,LOS03,2010/06/26,0,4:12PM,day,false,crawj901,guccc901,onorb901,cuzzp901,park,pitches,munse701,75,tocf,8,unknown,unknown,sunny,229,56000,kuroh001,burna001,,
LAN201006270,NYA,LAN,LOS03,2010/06/27,0,5:10PM,night,false,guccc901,onorb901,cuzzp901,crawj901,park,pitches,hartd701,72,fromlf,9,unknown,unknown,sunny,242,56000,rivem002,tronr001,,
LAN201007050,FLO,LAN,LOS03,2010/07/05,0,6:11PM,night,false,cedeg901,hicke901,culbf901,fostm901,park,pitches,hartd701,70,tocf,3,unknown,unknown,sunny,164,47801,roben001,ely-j001,nunel001,
LAN201007060,FLO,LAN,LOS03,2010/07/06,0,7:11PM,night,false,hicke901,culbf901,fostm901,cedeg901,park,pitches,munse701,65,fromlf,8,unknown,unknown,sunny,191,41575,padiv001,volsc001,broxj001,
LAN201007070,FLO,LAN,LOS03,2010/07/07,0,7:11PM,night,false,culbf901,fostm901,cedeg901,hicke901,park,pitches,hartd701,66,unknown,4,unknown,unknown,cloudy,151,41947,johnj009,kuroh001,,
LAN201007080,CHN,LAN,LOS03,2010/07/08,0,7:10PM,night,false,rungb901,wendh902,wintm901,laynj901,park,pitches,munse701,68,tolf,6,unknown,unknown,sunny,135,43640,kersc001,wellr001,broxj001,
LAN201007090,CHN,LAN,LOS03,2010/07/09,0,7:11PM,night,false,wendh902,wintm901,laynj901,rungb901,park,pitches,hartd701,69,tolf,7,unknown,unknown,sunny,181,43790,billc001,lillt001,,
LAN201007100,CHN,LAN,LOS03,2010/07/10,0,1:11PM,day,false,wintm901,laynj901,rungb901,wendh902,park,pitches,munse701,78,tocf,8,unknown,unknown,cloudy,175,49016,gorzt001,ely-j001,,
LAN201007110,CHN,LAN,LOS03,2010/07/11,0,5:09PM,night,false,laynj901,rungb901,wendh902,wintm901,park,pitches,hartd701,77,tocf,5,unknown,unknown,cloudy,157,45398,padiv001,silvc001,,
LAN201007190,SFN,LAN,LOS03,2010/07/19,0,7:10PM,night,false,everm901,johna901,mcclt901,fleta901,park,pitches,hartd701,73,tolf,5,unknown,unknown,sunny,195,45056,bumgm001,mcdoj004,wilsb001,
LAN201007200,SFN,LAN,LOS03,2010/07/20,0,7:10PM,night,false,johna901,mcclt901,fleta901,everm901,park,pitches,munse701,71,tocf,8,unknown,unknown,sunny,196,53381,garcj002,broxj001,affej001,
LAN201007210,SFN,LAN,LOS03,2010/07/21,0,7:12PM,night,false,mcclt901,fleta901,everm901,johna901,park,pitches,munse701,71,fromlf,5,unknown,unknown,sunny,147,45151,billc001,zitob001,,
LAN201007220,NYN,LAN,LOS03,2010/07/22,0,7:11PM,night,false,danlk901,buckc901,eddid901,demud901,park,pitches,hartd701,71,tocf,8,unknown,unknown,sunny,165,42299,kuroh001,takah001,kuo-h001,
LAN201007230,NYN,LAN,LOS03,2010/07/23,0,7:11PM,night,false,buckc901,eddid901,demud901,danlk901,park,pitches,hartd701,69,tocf,5,unknown,unknown,sunny,157,44626,santj003,padiv001,,
LAN201007240,NYN,LAN,LOS03,2010/07/24,0,1:10PM,day,false,eddid901,demud901,danlk901,buckc901,park,pitches,munse701,80,tocf,8,unknown,unknown,sunny,255,43506,sherg001,pereo002,,
LAN201007250,NYN,LAN,LOS03,2010/07/25,0,1:11PM,day,false,demud901,danlk901,buckc901,eddid901,park,pitches,hartd701,79,tocf,4,unknown,unknown,cloudy,143,39897,kersc001,felip002,jansk001,
LAN201008020,SDN,LAN,LOS03,2010/08/02,0,7:11PM,night,false,barrt901,randt901,estam901,gormb901,park,pitches,hartd701,71,tolf,7,unknown,unknown,sunny,194,40860,richc002,kuroh001,,
LAN201008030,SDN,LAN,LOS03,2010/08/03,0,7:10PM,night,false,randt901,estam901,gormb901,barrt901,park,pitches,munse701,74,tocf,2,unknown,unknown,cloudy,147,38886,lillt001,latom001,broxj001,
LAN201008040,SDN,LAN,LOS03,2010/08/04,0,7:10PM,night,false,estam901,gormb901,barrt901,randt901,park,pitches,munse701,71,tocf,8,unknown,unknown,sunny,150,48988,padiv001,leblw001,,
LAN201008050,SDN,LAN,LOS03,2010/08/05,0,7:10PM,night,false,gormb901,nauep901,barrt901,randt901,park,pitches,hartd701,70,tolf,6,unknown,unknown,sunny,177,44739,corrk001,billc001,bellh001,
LAN201008060,WAS,LAN,LOS03,2010/08/06,0,7:10PM,night,false,cousd901,joycj901,wolfj901,hudsm901,park,pitches,munse701,71,tocf,4,unknown,unknown,sunny,183,39153,lannj001,kersc001,stord001,
LAN201008070,WAS,LAN,LOS03,2010/08/07,0,7:11PM,night,false,joycj901,wolfj901,hudsm901,cousd901,park,pitches,hartd701,69,tocf,8,unknown,unknown,sunny,187,44896,broxj001,burns001,,
LAN201008080,WAS,LAN,LOS03,2010/08/08,0,1:10PM,day,false,wolfj901,hudsm901,cousd901,joycj901,park,pitches,hartd701,76,tocf,5,unknown,unknown,sunny,186,43639,lillt001,marqj001,,
LAN201008170,COL,LAN,LOS03,2010/08/17,0,7:10PM,night,false,hirsj901,hoyej901,diazl901,bellw901,park,pitches,munse701,81,unknown,3,unknown,unknown,cloudy,171,49540,kersc001,chacj001,,
LAN201008180,COL,LAN,LOS03,2010/08/18,0,7:11PM,night,false,hoyej901,diazl901,bellw901,hirsj901,park,pitches,munse701,85,tocf,2,unknown,unknown,cloudy,208,44268,betar001,doteo001,streh001,
LAN201008190,COL,LAN,LOS03,2010/08/19,0,7:11PM,night,false,diazl901,bellw901,hirsj901,hoyej901,park,pitches,hartd701,78,torf,7,unknown,unknown,sunny,148,45104,lillt001,delaj001,,
LAN201008200,CIN,LAN,LOS03,2010/08/20,0,7:10PM,night,false,eddid901,danlk901,campa902,demud901,park,pitches,munse701,76,tocf,3,unknown,unknown,sunny,182,46418,bailh001,monac001,cordf002,
LAN201008210,CIN,LAN,LOS03,2010/08/21,0,7:10PM,night,false,danlk901,campa902,demud901,eddid901,park,pitches,hartd701,74,torf,7,unknown,unknown,sunny,193,49435,billc001,cuetj001,broxj001,
LAN201008220,CIN,LAN,LOS03,2010/08/22,0,1:11PM,day,false,campa902,demud901,eddid901,danlk901,park,pitches,hartd701,82,tocf,8,unknown,unknown,sunny,185,44788,arrob001,kersc001,cordf002,
LAN201008300,PHI,LAN,LOS03,2010/08/30,0,7:11PM,night,false,barrt901,randt901,nauep901,gormb901,park,pitches,hartd701,68,tocf,8,unknown,unknown,sunny,147,44896,kuroh001,hallr001,kuo-h001,
LAN201008310,PHI,LAN,LOS03,2010/08/31,0,7:10PM,night,false,randt901,nauep901,gormb901,barrt901,park,pitches,munse701,74,tocf,8,unknown,unknown,sunny,193,45164,kendk001,monac001,,
LAN201009010,PHI,LAN,LOS03,2010/09/01,0,12:10PM,day,false,nauep901,gormb901,barrt901,randt901,park,pitches,munse701,83,tocf,8,unknown,unknown,sunny,186,37080,oswar001,kersc001,,
LAN201009030,SFN,LAN,LOS03,2010/09/03,0,7:10PM,night,false,drakr901,westj901,herna901,belld901,park,pitches,munse701,76,tocf,2,unknown,unknown,sunny,145,43046,billc001,zitob001,kuo-h001,
LAN201009040,SFN,LAN,LOS03,2010/09/04,0,7:10PM,night,false,westj901,herna901,belld901,drakr901,park,pitches,hartd701,79,tocf,8,unknown,unknown,sunny,164,48220,lopej002,broxj001,wilsb001,
LAN201009050,SFN,LAN,LOS03,2010/09/05,0,5:11PM,night,false,herna901,belld901,drakr901,westj901,park,pitches,hartd701,78,tocf,8,unknown,unknown,sunny,155,43758,sancj002,kuroh001,wilsb001,
LAN201009170,COL,LAN,LOS03,2010/09/17,0,7:11PM,night,false,welkb901,dimum901,welkt901,reynj901,park,pitches,hartd701,66,tolf,5,unknown,unknown,sunny,206,38449,jimeu001,kuroh001,streh001,
LAN201009180,COL,LAN,LOS03,2010/09/18,0,1:11PM,day,false,dimum901,welkt901,reynj901,welkb901,park,pitches,munse701,80,tocf,3,unknown,unknown,sunny,175,40191,chacj001,ely-j001,,
LAN201009190,COL,LAN,LOS03,2010/09/19,0,1:11PM,day,false,welkt901,reynj901,welkb901,dimum901,park,pitches,hartd701,82,tocf,8,unknown,unknown,sunny,261,37402,sherg001,delcm001,,
LAN201009210,SDN,LAN,LOS03,2010/09/21,0,7:10PM,night,false,millb901,fairc901,coope901,reilm901,park,pitches,munse701,65,tocf,3,unknown,unknown,cloudy,140,44166,richc002,billc001,,
LAN201009220,SDN,LAN,LOS03,2010/09/22,0,7:10PM,night,false,fairc901,coope901,reilm901,millb901,park,pitches,hartd701,65,tocf,1,unknown,unknown,unknown,160,33728,staut001,lillt001,bellh001,
LAN201009230,SDN,LAN,LOS03,2010/09/23,0,7:11PM,night,false,coope901,reilm901,millb901,fairc901,park,pitches,hartd701,69,torf,5,unknown,unknown,cloudy,157,33040,kuroh001,latom001,kuo-h001,
LAN201010010,ARI,LAN,LOS03,2010/10/01,0,7:11PM,night,false,gibsg901,davig901,marqa901,reynj901,park,pitches,munse701,75,tolf,3,unknown,unknown,cloudy,174,36713,kroez001,ely-j001,gutij002,
LAN201010020,ARI,LAN,LOS03,2010/10/02,0,7:11PM,night,false,davig901,marqa901,reynj901,gibsg901,park,pitches,hartd701,73,tocf,8,unknown,unknown,sunny,156,41918,billc001,saunj001,jansk001,
LAN201010030,ARI,LAN,LOS03,2010/10/03,0,1:11PM,day,false,marqa901,knigb901,gibsg901,davig901,park,pitches,hartd701,81,torf,3,unknown,unknown,cloudy,166,38007,lillt001,loper001,kuo-h001,
PIT201004050,LAN,PIT,PIT08,2010/04/05,0,1:36PM,day,false,vanol901,hirsj901,carlm901,porta901,park,pitches,krizt701,76,rtol,19,unknown,unknown,cloudy,198,39024,dukez001,padiv001,,
PIT201004070,LAN,PIT,PIT08,2010/04/07,0,7:05PM,night,false,carlm901,kulpr901,porta901,vanol901,park,pitches,webbb701,80,tocf,10,unknown,unknown,cloudy,240,31061,donnb001,ortir002,,
PIT201004080,LAN,PIT,PIT08,2010/04/08,0,12:35PM,day,false,kulpr901,porta901,vanol901,carlm901,park,pitches,patte701,73,fromrf,20,unknown,unknown,unknown,189,9352,billc001,mahop002,,
PIT201004160,CIN,PIT,PIT08,2010/04/16,0,8:14PM,night,false,herna901,schrp901,drakr901,westj901,park,pitches,krizt701,60,fromcf,12,unknown,unknown,unknown,169,14758,doteo001,massn001,,
PIT201004170,CIN,PIT,PIT08,2010/04/17,0,7:07PM,night,false,schrp901,drakr901,westj901,herna901,park,pitches,patte701,43,tocf,18,unknown,unknown,unknown,178,25196,tascj001,cordf002,,
PIT201004180,CIN,PIT,PIT08,2010/04/18,0,1:38PM,day,false,drakr901,westj901,herna901,schrp901,park,pitches,hertb701,44,tolf,9,unknown,unknown,unknown,149,13860,mahop002,arrob001,doteo001,
PIT201004200,MIL,PIT,PIT08,2010/04/20,0,7:07PM,night,false,laynj901,wintm901,wendh902,belld901,park,pitches,patte701,63,ltor,1,unknown,unknown,cloudy,169,9386,bushd001,mortc002,,
PIT201004210,MIL,PIT,PIT08,2010/04/21,0,7:06PM,night,false,wintm901,wendh902,belld901,laynj901,park,pitches,webbb701,66,tocf,10,unknown,unknown,cloudy,191,12192,gally001,dukez001,,
PIT201004220,MIL,PIT,PIT08,2010/04/22,0,12:38PM,day,false,wendh902,belld901,laynj901,wintm901,park,pitches,hertb701,62,tocf,8,unknown,unknown,sunny,205,13634,wolfr001,mccud001,,
PIT201005040,CHN,PIT,PIT08,2010/05/04,0,7:05PM,night,false,scotd901,mealj901,wegnm901,iassd901,park,pitches,webbb701,73,tolf,15,unknown,unknown,cloudy,148,10972,mahop002,dempr002,doteo001,
PIT201005050,CHN,PIT,PIT08,2010/05/05,0,7:06PM,night,false,mealj901,wegnm901,iassd901,scotd901,park,pitches,patte701,79,rtol,16,unknown,unknown,cloudy,141,11053,mortc002,lillt001,doteo001,
PIT201005060,CHN,PIT,PIT08,2010/05/06,0,7:06PM,night,false,wegnm901,iassd901,scotd901,mealj901,park,pitches,webbb701,68,tocf,12,unknown,unknown,sunny,148,11085,burrb001,wellr001,,
PIT201005070,SLN,PIT,PIT08,2010/05/07,0,7:07PM,night,false,culbf901,fostm901,cedeg901,hicke901,park,pitches,krizt701,82,fromrf,10,unknown,unknown,cloudy,190,16473,franr001,meeke001,,
PIT201005080,SLN,PIT,PIT08,2010/05/08,0,7:06PM,night,false,fostm901,cedeg901,hicke901,culbf901,park,pitches,patte701,49,tolf,22,unknown,unknown,overcast,159,25047,karsj001,garcj004,doteo001,
PIT201005090,SLN,PIT,PIT08,2010/05/09,0,1:35PM,day,false,cedeg901,hicke901,culbf901,fostm901,park,pitches,hertb701,47,tocf,18,unknown,unknown,cloudy,184,17342,waina001,mahop002,,
PIT201005100,CIN,PIT,PIT08,2010/05/10,0,7:06PM,night,false,knigb901,gibsg901,davig901,holbs901,park,pitches,webbb701,56,ltor,7,unknown,unknown,sunny,168,9045,arrob001,ohler001,cordf002,
PIT201005110,CIN,PIT,PIT08,2010/05/11,0,7:06PM,night,false,gibsg901,davig901,holbs901,knigb901,park,pitches,hertb701,49,fromcf,9,unknown,unknown,overcast,160,9027,cuetj001,mortc002,,
PIT201005120,CIN,PIT,PIT08,2010/05/12,0,12:35PM,day,false,davig901,holbs901,knigb901,gibsg901,park,pitches,hertb701,56,tocf,6,unknown,unknown,unknown,139,20064,bailh001,dukez001,,
PIT201005190,MIL,PIT,PIT08,2010/05/19,0,7:07PM,night,false,diazl901,hirsj901,hoyej901,bellw901,park,pitches,patte701,67,tolf,5,unknown,unknown,cloudy,178,9526,lopej002,wolfr001,doteo001,
PIT201005200,MIL,PIT,PIT08,2010/05/20,0,7:05PM,night,false,hirsj901,hoyej901,bellw901,diazl901,park,pitches,hertb701,78,tolf,5,unknown,unknown,cloudy,182,13975,narvc001,mahop002,villc001,
PIT201005210,ATL,PIT,PIT08,2010/05/21,0,7:06PM,night,false,davib902,marqa901,timmt901,tscht901,park,pitches,webbb701,74,fromrf,4,unknown,unknown,cloudy,156,22470,hudst001,ohler001,,
PIT201005220,ATL,PIT,PIT08,2010/05/22,0,8:37PM,night,false,marqa901,timmt901,tscht901,davib902,park,pitches,krizt701,64,fromrf,7,unknown,unknown,unknown,211,26519,lowed001,mortc002,wagnb001,
PIT201005230,ATL,PIT,PIT08,2010/05/23,0,1:35PM,day,false,timmt901,tscht901,davib902,marqa901,park,pitches,hertb701,70,torf,1,unknown,unknown,unknown,188,23045,doteo001,saitt001,,
PIT201005310,CHN,PIT,PIT08,2010/05/31,0,1:36PM,day,false,fleta901,mcclt901,everm901,ticht901,park,pitches,hertb701,82,rtol,9,unknown,unknown,unknown,166,20235,meeke001,marss002,doteo001,
PIT201006010,CHN,PIT,PIT08,2010/06/01,0,7:05PM,night,false,mcclt901,everm901,ticht901,fleta901,park,pitches,patte701,78,tolf,10,unknown,unknown,cloudy,146,11334,hanrj001,lillt001,doteo001,
PIT201006040,SFN,PIT,PIT08,2010/06/04,0,10:00PM,night,false,welkt901,reynj901,welkb901,dimum901,park,pitches,krizt701,70,rtol,5,unknown,unknown,overcast,141,17817,sancj002,dukez001,wilsb001,
PIT201006050,SFN,PIT,PIT08,2010/06/05,0,7:06PM,night,false,reynj901,welkb901,dimum901,welkt901,park,pitches,hertb701,70,rtol,5,unknown,unknown,unknown,173,36687,mahop002,wellt002,,
PIT201006060,SFN,PIT,PIT08,2010/06/06,0,1:36PM,day,false,welkb901,dimum901,welkt901,reynj901,park,pitches,krizt701,72,tocf,17,unknown,unknown,cloudy,221,24068,wilsb001,doteo001,garcj002,
PIT201006070,CHN,PIT,PIT08,2010/06/07,0,12:35PM,day,false,dimum901,welkt901,reynj901,welkb901,park,pitches,webbb701,65,torf,11,unknown,unknown,unknown,166,12768,silvc001,eveld001,marss002,
PIT201006150,CHA,PIT,PIT08,2010/06/15,0,7:06PM,night,false,randt901,gormb901,nauep901,barrt901,park,pitches,hertb701,76,fromlf,9,unknown,unknown,unknown,191,12693,garcf002,lincb001,jenkb001,
PIT201006160,CHA,PIT,PIT08,2010/06/16,0,7:05PM,night,false,gormb901,nauep901,barrt901,randt901,park,pitches,webbb701,78,rtol,17,unknown,unknown,cloudy,146,15218,dankj001,dukez001,,
PIT201006170,CHA,PIT,PIT08,2010/06/17,0,7:05PM,night,false,nauep901,barrt901,randt901,gormb901,park,pitches,patte701,72,tocf,7,unknown,unknown,unknown,158,23170,buehm001,ohler001,jenkb001,
