game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,oscorer
BOS197004290,"""version 7RS(19) of 07/07/92""",OAK,BOS,BOS07,1970/04/29,0,0:00PM,night,false,hallb901,odomj901,runge901,kunkb101,"""Red Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/01/05 9:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,174,14297,siebs101,dobsc101,lyles101,,
BOS197004300,"""version 7RS(19) of 07/07/92""",OAK,BOS,BOS07,1970/04/30,0,0:00PM,day,false,odomj901,runge901,kunkb101,hallb901,"""Red Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/01/06 3:34PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,6225,peteg101,rolaj101,lyles101,,
BOS197005010,"""version 7RS(19) of 07/07/92""",CAL,BOS,BOS07,1970/05/01,0,0:00PM,night,false,sprim901,barnl901,nappl901,ricej901,"""Angels""","""D Lamoureaux""","""D Lamoureaux""",1999/01/06 3:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,23292,culpr101,murpt101,,,
BOS197005020,"""version 7RS(19) of 07/07/92""",CAL,BOS,BOS07,1970/05/02,0,0:00PM,day,false,barnl901,nappl901,ricej901,sprim901,"""Angels/Red Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/01/06 5:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,176,26144,garrg102,jarvr101,tatuk101,,
BOS197005150,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1970/05/15,0,0:00PM,night,false,flahr901,stewb902,lucir901,anthm901,"""Indians/Red Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/01/12 7:32PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,117,23102,mcdos101,peteg101,,,
BOS197005160,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1970/05/16,0,0:00PM,day,false,stewb902,lucir901,anthm901,flahr901,"""Indians/Red Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/01/18 12:27PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,19485,culpr101,higgd101,,,
BOS197005190,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1970/05/19,0,0:00PM,night,false,lucir901,anthm901,flahr901,stewb902,"""Tigers/Red Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/01/19 12:44PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,193,18415,lonbj101,lashf101,,,
BOS197005250,"""version 7RS(19) of 07/07/92""",WS2,BOS,BOS07,1970/05/25,0,0:00PM,day,false,honoj901,umonf901,odonj901,malog901,,"""Jeff Bower""","""Jeff Bower""",1998/12/09 5:05PM,park,count,0,unknown,-1,unknown,unknown,unknown,162,14825,lee-b101,bosmd101,stanl101,,
BOS197005260,"""version 7RS(19) of 07/07/92""",WS2,BOS,BOS07,1970/05/26,0,0:00PM,night,false,umonf901,odonj901,malog901,honoj901,,"""Jeff Bower""","""Jeff Bower""",1998/12/11 4:42PM,park,count,0,unknown,-1,unknown,showers,night,130,12647,grzej101,peteg101,cox-c101,,
BOS197005270,"""version 7RS(19) of 07/07/92""",WS2,BOS,BOS07,1970/05/27,0,0:00PM,night,false,odonj901,malog901,honoj901,umonf901,,"""Jeff Bower""","""Jeff Bower""",1998/12/15 9:59PM,park,count,0,unknown,-1,unknown,unknown,night,162,16867,knowd101,culpr101,,,
BOS197005290,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1970/05/29,0,0:00PM,night,false,malog901,honoj901,umonf901,odonj901,"""RedSox/WhiteSox""","""Stuart Shea""","""Stuart Shea""",1999/01/25 3:01PM,park,count,62,unknown,-1,unknown,unknown,night,151,22737,lonbj101,woodw103,,,
BOS197005300,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1970/05/30,0,0:00PM,day,false,honoj901,umonf901,odonj901,malog901,"""RedSox/WhiteSox""","""Stuart Shea""","""Stuart Shea""",1999/01/25 3:53PM,park,count,75,unknown,-1,unknown,unknown,night,154,21026,romov101,cridj101,lyles101,,
BOS197005310,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1970/05/31,0,0:00PM,day,false,umonf901,odonj901,malog901,honoj901,"""RedSox/WhiteSox""","""Stuart Shea""","""Stuart Shea""",1999/01/25 4:29PM,park,none,84,unknown,-1,unknown,unknown,unknown,206,21952,weavf101,peteg101,,,
BOS197006020,"""version 7RS(19) of 07/07/92""",MIN,BOS,BOS07,1970/06/02,0,0:00PM,night,false,ashfe901,soarh901,dimul901,neudj901,"""Twins/Red Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/01/30 8:54PM,unknown,none,80,unknown,-1,unknown,unknown,unknown,157,19080,culpr101,perrj102,,,
BOS197006040,"""version 7RS(19) of 07/07/92""",MIN,BOS,BOS07,1970/06/04,0,0:00PM,day,false,soarh901,dimul901,neudj901,ashfe901,"""Twins/Red Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/01/31 12:20AM,unknown,none,66,unknown,-1,unknown,unknown,cloudy,148,19098,siebs101,kaatj101,,,
BOS197006050,"""version 7RS(19) of 07/07/92""",KCA,BOS,BOS07,1970/06/05,0,0:00PM,night,false,dimul901,neudj901,ashfe901,soarh901,"""Royals/Red Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/01/31 1:26AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,19412,nagym101,butlb101,romov101,,
BOS197006071,"""version 7RS(19) of 07/07/92""",KCA,BOS,BOS07,1970/06/07,1,0:00PM,day,false,neudj901,ashfe901,soarh901,dimul901,"""Royals/Red Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/01/31 2:48AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,175,0,stanl101,burgt001,bretk101,,
BOS197006072,"""version 7RS(19) of 07/07/92""",KCA,BOS,BOS07,1970/06/07,2,0:00PM,day,false,ashfe901,soarh901,dimul901,neudj901,"""Royals/Red Sox""","""D Lamoureaux""","""D Lamoureaux""",1999/01/31 3:08AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,30434,romov101,fitza101,lyles101,,
BOS197006180,,NYA,BOS,BOS07,1970/06/18,0,7:35,night,false,chyln901,goetr901,denkd901,frana901,"""Bos/NY""","""""","""DWV""",,park,count,79,unknown,-1,unknown,unknown,night,145,26305,waslg101,culpr101,mcdal101,,
BOS197006190,,NYA,BOS,BOS07,1970/06/19,0,7:35,night,false,goetr901,denkd901,frana901,chyln901,"""Bos/NY""","""""","""DWV""",,park,count,87,unknown,-1,unknown,unknown,night,142,32311,siebs101,bahns101,lyles101,,
BOS197006200,,NYA,BOS,BOS07,1970/06/20,0,7:35,night,false,denkd901,frana901,chyln901,goetr901,"""Bos/NY""","""""","""DWV""",,park,count,64,unknown,-1,unknown,unknown,night,148,30789,stotm101,nagym101,,,
BOS197006210,,NYA,BOS,BOS07,1970/06/21,0,2:05,day,false,frana901,chyln901,goetr901,denkd901,"""Bos/NY""","""""","""DWV""",,park,count,76,unknown,-1,unknown,unknown,overcast,234,31073,mcdal101,santj101,,,
BOS197006220,"""version 7RS(19) of 07/07/92""",BAL,BOS,BOS07,1970/06/22,0,8:10,night,false,barnl901,nappl901,ricej901,sprim901,"""Baltimore,27""","""Bill Disney + Wigley from 27""","""Bill Disney + Wigley from 27""",1992/10/25 8:24AM,park,pitches,68,torf,9,unknown,none,night,187,22676,halld101,lyles101,watte101,,
BOS197006230,"""version 7RS(19) of 07/07/92""",BAL,BOS,BOS07,1970/06/23,0,0:00PM,night,false,nappl901,ricej901,sprim901,barnl901,"""Baltimore""","""Bill Disney""","""Bill Disney""",1992/10/25 8:50AM,park,none,0,unknown,-1,unknown,unknown,night,134,23798,culpr101,palmj001,,,
BOS197006240,"""version 7RS(19) of 07/07/92""",BAL,BOS,BOS07,1970/06/24,0,0:00PM,night,false,ricej901,sprim901,barnl901,nappl901,"""Baltimore""","""Bill Disney""","""Bill Disney""",1992/10/26 12:22AM,park,none,0,unknown,-1,unknown,unknown,night,175,25003,wagng101,watte101,romov101,,
BOS197006250,"""version 7RS(19) of 07/07/92""",BAL,BOS,BOS07,1970/06/25,0,0:00,day,false,sprim901,barnl901,nappl901,ricej901,"""Baltimore""","""Bill Disney""","""Bill Disney""",1992/10/26 4:16AM,park,none,0,unknown,-1,unknown,unknown,unknown,300,20548,drabm101,santj101,,,
BOS197006300,"""version 7RS(19) of 07/07/92""",WS2,BOS,BOS07,1970/06/30,0,0:00PM,night,false,runge901,kunkb101,hallb901,odomj901,,"""Jeff Bower""","""Jeff Bower""",1999/02/16 4:53PM,park,count,0,unknown,-1,unknown,unknown,night,146,19797,bosmd101,siebs101,knowd101,,
BOS197007010,"""version 7RS(19) of 07/07/92""",WS2,BOS,BOS07,1970/07/01,0,0:00PM,night,false,kunkb101,hallb901,odomj901,runge901,,"""Jeff Bower""","""Jeff Bower""",1999/02/20 10:21AM,park,count,0,unknown,-1,unknown,unknown,night,164,22218,nagym101,colej102,lyles101,,
BOS197007020,"""version 7RS(19) of 07/07/92""",WS2,BOS,BOS07,1970/07/02,0,0:00PM,day,false,hallb901,odomj901,runge901,kunkb101,,"""Jeff Bower""","""Jeff Bower""",1999/02/22 7:55PM,park,count,0,unknown,-1,unknown,unknown,unknown,139,15593,peteg101,suchd101,,,
BOS197007031,,CLE,BOS,BOS07,1970/07/03,1,0:00,night,false,odomj901,runge901,kunkb101,hallb901,"""Bos/Cle""","""""","""DWV""",,park,count,0,unknown,-1,unknown,unknown,unknown,132,0,culpr101,hennp102,,,
BOS197007032,,CLE,BOS,BOS07,1970/07/03,2,0:00,night,false,runge901,kunkb101,hallb901,odomj901,"""Bos/Cle""","""""","""DWV""",,park,count,0,unknown,-1,unknown,unknown,night,177,27395,wagng101,ellsd101,lyles101,,
BOS197007040,,CLE,BOS,BOS07,1970/07/04,0,0:00,day,false,kunkb101,hallb901,odomj901,runge901,"""Bos/Cle""","""""","""DWV""",,park,count,0,unknown,-1,unknown,unknown,unknown,144,14246,siebs101,dunns101,,,
BOS197007050,,CLE,BOS,BOS07,1970/07/05,0,0:00,day,false,hallb901,odomj901,runge901,kunkb101,"""Bos/Cle""","""""","""DWV""",,park,count,0,unknown,-1,unknown,unknown,unknown,159,21690,nagym101,austr101,romov101,,
BOS197007160,,MIL,BOS,BOS07,1970/07/16,0,0:00,day,false,malog901,honoj901,umonf901,odonj901,"""Bos""","""""","""DWV""",,park,count,0,unknown,-1,unknown,unknown,unknown,179,20484,romov101,bolib101,,,
BOS197007170,,MIL,BOS,BOS07,1970/07/17,0,0:00,night,false,honoj901,umonf901,odonj901,malog901,"""Bos""","""""","""DWV""",,park,count,0,unknown,-1,unknown,unknown,unknown,179,27114,siebs101,brabg101,koonc101,,
BOS197007180,,MIL,BOS,BOS07,1970/07/18,0,0:00,day,false,umonf901,odonj901,malog901,honoj901,"""Bos""","""""","""DWV""",,park,count,0,unknown,-1,unknown,unknown,unknown,168,22723,kraul102,lyles101,sandk101,,
BOS197007190,,OAK,BOS,BOS07,1970/07/19,0,2:08,day,false,odonj901,malog901,honoj901,umonf901,"""Bos/Oak""","""""","""DWV""",,park,count,0,unknown,-1,unknown,unknown,unknown,136,28464,culpr101,fingr001,,,
BOS197007200,,OAK,BOS,BOS07,1970/07/20,0,7:36,night,false,malog901,honoj901,umonf901,odonj901,"""Bos/Oak""","""""","""DWV""",,park,count,0,unknown,-1,unknown,unknown,unknown,157,22888,dobsc101,bretk101,granj101,,
BOS197007210,,CAL,BOS,BOS07,1970/07/21,0,0:00,night,false,ashfe901,soarh901,dimul901,neudj901,"""Bos/Cal""","""""","""DWV""",,park,count,0,unknown,-1,unknown,unknown,unknown,171,21194,wrigc102,nagym101,tatuk101,,
BOS197007221,,CAL,BOS,BOS07,1970/07/22,1,0:00,day,false,soarh901,dimul901,neudj901,ashfe901,"""Bos/Cal""","""""","""DWV""",,park,count,0,unknown,-1,unknown,unknown,unknown,167,28996,peteg101,bradt102,lyles101,,
BOS197007222,,CAL,BOS,BOS07,1970/07/22,2,0:00,night,false,dimul901,neudj901,ashfe901,soarh901,"""Bos/Cal""","""""","""DWV""",,park,none,0,unknown,-1,unknown,unknown,unknown,163,23916,siebs101,queem102,koonc101,,
BOS197007230,,CAL,BOS,BOS07,1970/07/23,0,0:00,day,false,neudj901,ashfe901,soarh901,dimul901,"""Bos/Cal""","""""","""DWV""",,park,count,0,unknown,-1,unknown,unknown,unknown,181,25658,tatuk101,bretk101,,,
BOS197008080,,DET,BOS,BOS07,1970/08/08,0,0:00,night,false,runge901,kunkb101,hallb901,odomj901,"""Bos/Det""","""""","""DWV""",,park,count,0,unknown,-1,unknown,unknown,unknown,155,32551,pattd102,hartc105,timmt101,,
BOS197008090,,DET,BOS,BOS07,1970/08/09,0,0:00,day,false,kunkb101,hallb901,odomj901,runge901,"""Bos/Det""","""""","""DWV""",,park,count,0,unknown,-1,unknown,unknown,unknown,141,27188,culpr101,lolim101,wagng101,,
BOS197008100,,DET,BOS,BOS07,1970/08/10,0,0:00,day,false,hallb901,odomj901,runge901,kunkb101,"""Bos/Det""","""""","""DWV""",,park,count,0,unknown,-1,unknown,unknown,unknown,177,21959,siebs101,niekj001,hartc105,,
BOS197008121,,KCA,BOS,BOS07,1970/08/12,1,0:00,night,false,dimul901,neudj901,ashfe901,soarh901,"""Bos/KC""","""""","""DWV""",,park,count,86,unknown,-1,unknown,unknown,unknown,144,0,peteg101,rookj101,,,
BOS197008122,,KCA,BOS,BOS07,1970/08/12,2,0:00,night,false,neudj901,soarh901,ashfe901,dimul901,"""Bos/KC""","""""","""DWV""",,park,count,0,unknown,-1,unknown,unknown,night,153,23450,abert101,bretk101,,,
BOS197008130,,KCA,BOS,BOS07,1970/08/13,0,0:00,day,false,ashfe901,soarh901,dimul901,neudj901,"""Bos/KC""","""""","""DWV""",,park,count,90,unknown,-1,unknown,unknown,unknown,165,17252,fitza101,romov101,,,
BOS197008140,,MIN,BOS,BOS07,1970/08/14,0,0:00,night,false,soarh901,dimul901,neudj901,ashfe901,"""Bos/Min""","""""","""DWV""",,park,count,88,unknown,-1,unknown,unknown,night,150,27962,culpr101,zeppb101,,,
BOS197008151,,MIN,BOS,BOS07,1970/08/15,1,0:00,day,false,dimul901,neudj901,ashfe901,soarh901,"""Bos/Min/27""","""Wigley from 27""","""DWV + Wigley from 27""",,park,pitches,98,ltor,12,unknown,none,unknown,152,25270,siebs101,perrj102,,,
BOS197008152,,MIN,BOS,BOS07,1970/08/15,2,0:00,night,false,neudj901,ashfe901,soarh901,dimul901,"""Bos/Min""","""""","""DWV""",,park,count,86,unknown,-1,unknown,unknown,unknown,185,23277,wagng101,perrr101,,,
BOS197008160,,MIN,BOS,BOS07,1970/08/16,0,0:00,day,false,ashfe901,soarh901,dimul901,neudj901,"""Bos/Min""","""""","""DWV""",,park,count,97,unknown,-1,unknown,unknown,unknown,179,24670,blylb001,peteg101,wills102,,
BOS197008170,,CHA,BOS,BOS07,1970/08/17,0,0:00,day,false,stewb902,lucir901,flahr901,anthm901,"""Bos/Cha""","""""","""DWV""",,park,count,78,unknown,-1,unknown,unknown,unknown,146,12658,koonc101,johnb105,lyles101,,
BOS197008180,,CHA,BOS,BOS07,1970/08/18,0,0:00,night,false,lucir901,flahr901,anthm901,stewb902,"""Bos/Cha""","""""","""DWV""",,park,count,81,unknown,-1,unknown,unknown,unknown,160,25592,bretk101,millb106,,,
BOS197008190,,CHA,BOS,BOS07,1970/08/19,0,0:00,day,false,flahr901,anthm901,stewb902,lucir901,"""Bos/Cha""","""""","""DWV""",,park,none,77,unknown,-1,unknown,unknown,unknown,152,17113,woodw103,culpr101,,,
BOS197008310,,DET,BOS,BOS07,1970/08/31,0,0:00,night,false,nappl901,ricej901,sprim901,barnl901,"""Bos/Det""","""""","""DWV""",,park,count,0,unknown,-1,unknown,unknown,unknown,150,22339,culpr101,lolim101,lyles101,,
BOS197009010,,DET,BOS,BOS07,1970/09/01,0,0:00,night,false,ricej901,sprim901,barnl901,nappl901,"""Bos/Det""","""""","""DWV""",,park,count,0,unknown,-1,unknown,unknown,unknown,180,18794,pattd102,siebs101,timmt101,,
BOS197009021,,DET,BOS,BOS07,1970/09/02,1,0:00,day,false,sprim901,barnl901,nappl901,ricej901,"""Bos/Det""","""""","""DWV""",,park,count,0,unknown,-1,unknown,unknown,unknown,163,14704,pattd102,lyles101,,,
BOS197009022,,DET,BOS,BOS07,1970/09/02,2,0:00,night,false,barnl901,nappl901,ricej901,sprim901,"""Bos/Det""","""""","""DWV""",,park,count,0,unknown,-1,unknown,unknown,unknown,169,18938,koonc101,cainl101,,,
BOS197009030,,DET,BOS,BOS07,1970/09/03,0,0:00,night,false,nappl901,ricej901,sprim901,barnl901,"""Bos/Det""","""""","""DWV""",,park,count,0,unknown,-1,unknown,unknown,unknown,133,14998,bretk101,niekj001,romov101,,
BOS197009040,"""version 7RS(19) of 07/07/92""",BAL,BOS,BOS07,1970/09/04,0,0:00PM,night,false,ricej901,sprim901,barnl901,nappl901,"""Baltimore""","""Bill Disney""","""Bill Disney""",1992/12/08 3:36AM,park,none,0,unknown,-1,unknown,unknown,night,176,22735,drabm101,hartc105,watte101,,
BOS197009050,"""version 7RS(19) of 07/07/92""",BAL,BOS,BOS07,1970/09/05,0,0:00,day,false,sprim901,barnl901,nappl901,ricej901,"""Baltimore""","""Bill Disney""","""Bill Disney""",1992/12/08 5:39AM,park,none,0,unknown,-1,unknown,unknown,unknown,141,18790,halld101,culpr101,,,
BOS197009060,"""version 7RS(19) of 07/07/92""",BAL,BOS,BOS07,1970/09/06,0,0:00,day,false,barnl901,nappl901,ricej901,sprim901,"""Baltimore""","""Bill Disney""","""Bill Disney""",1992/12/08 6:22AM,park,none,0,unknown,-1,unknown,unknown,unknown,214,24580,lyles101,richp102,,,
BOS197009191,,WS2,BOS,BOS07,1970/09/19,1,0:00,day,false,chyln901,goetr901,denkd901,frana901,"""Bos/Was""","""""","""DWV""",,park,count,0,unknown,-1,unknown,unknown,unknown,140,17285,bretk101,colej102,wagng101,,
BOS197009192,,WS2,BOS,BOS07,1970/09/19,2,0:00,night,false,goetr901,denkd901,frana901,chyln901,"""Bos/Was""","""""","""DWV""",,park,count,0,unknown,-1,unknown,unknown,unknown,152,14858,nagym101,hannj102,,,
BOS197009200,,WS2,BOS,BOS07,1970/09/20,0,0:00,day,false,denkd901,frana901,chyln901,goetr901,"""Bos/Was""","""""","""DWV""",,park,count,0,unknown,-1,unknown,unknown,unknown,114,21275,culpr101,shelj101,,,
BOS197009210,,CLE,BOS,BOS07,1970/09/21,0,0:00,night,false,frana901,chyln901,goetr901,denkd901,"""Bos/Cle""","""""","""DWV""",,park,count,0,unknown,-1,unknown,unknown,unknown,154,10010,siebs101,handr101,bolib101,,
BOS197009220,,CLE,BOS,BOS07,1970/09/22,0,0:00,night,false,chyln901,goetr901,denkd901,frana901,"""Bos/Cle""","""""","""DWV""",,park,count,0,unknown,-1,unknown,unknown,unknown,145,11959,peteg101,mcdos101,,,
BOS197009230,,CLE,BOS,BOS07,1970/09/23,0,0:00,day,false,goetr901,denkd901,frana901,chyln901,"""Bos/Cle""","""""","""DWV""",,park,count,0,unknown,-1,unknown,unknown,unknown,155,3334,hargs101,bretk101,,,
BOS197009290,,NYA,BOS,BOS07,1970/09/29,0,7:34,night,false,mccol901,neudj901,odomj901,soarh901,"""Bos/NY""","""""","""DWV""",,park,count,62,ltor,-1,unknown,unknown,night,160,14254,bolib101,klins101,,,
BOS197009300,,NYA,BOS,BOS07,1970/09/30,0,0:00,night,false,neudj901,odomj901,soarh901,mccol901,"""Bos/NY""","""""","""DWV""",,park,count,60,unknown,-1,unknown,unknown,night,131,16255,petef101,nagym101,mcdal101,,
CHA197004070,"""version 7RS(19) of 07/07/92""",MIN,CHA,CHI10,1970/04/07,0,0:00PM,day,false,flahr901,stewb902,lucir901,anthm901,,"""Jennings""","""Jennings""",1998/05/17 5:01PM,unknown,none,58,unknown,-1,unknown,unknown,unknown,171,11473,perrj102,johnt001,,,
CHA197004090,"""version 7RS(19) of 07/07/92""",MIN,CHA,CHI10,1970/04/09,0,0:00PM,day,false,stewb902,lucir901,anthm901,flahr901,,"""Jennings""","""Jennings""",1998/05/24 8:00AM,unknown,none,58,unknown,-1,unknown,unknown,unknown,179,1474,wills102,horlj101,barbs101,,
CHA197004100,"""version 7RS(19) of 07/07/92""",MIL,CHA,CHI10,1970/04/10,0,0:00PM,day,false,lucir901,malog901,flahr901,stewb902,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1998/12/26 3:59PM,unknown,none,38,unknown,13,unknown,unknown,unknown,141,1036,janej101,brabg101,woodw103,,
CHA197004110,"""version 7RS(19) of 07/07/92""",MIL,CHA,CHI10,1970/04/11,0,0:00PM,day,false,anthm901,flahr901,stewb902,lucir901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1998/12/26 4:05PM,unknown,none,39,unknown,15,unknown,unknown,unknown,156,2696,odonj101,roung101,lockb102,,
CHA197004121,"""version 7RS(19) of 07/07/92""",MIL,CHA,CHI10,1970/04/12,1,0:00PM,day,false,flahr901,stewb902,lucir901,anthm901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1998/12/26 5:50PM,unknown,none,45,unknown,20,unknown,unknown,unknown,148,0,kraul102,johnt001,gelnj101,,
CHA197004122,"""version 7RS(19) of 07/07/92""",MIL,CHA,CHI10,1970/04/12,2,0:00PM,day,false,stewb902,lucir901,anthm901,flahr901,"""White Sox""","""D Lamoureaux""","""D Lamoureaux""",1998/12/26 6:01PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,156,6220,lauzg101,arrig101,,,
CHA197004280,"""version 7RS(19) of 07/07/92""",BAL,CHA,CHI10,1970/04/28,0,0:00PM,night,false,barnl901,nappl901,ricej901,sprim901,"""Orioles""","""David Annis""","""Wayne Townsend""",1996/08/28 3:41PM,park,none,0,unknown,-1,unknown,unknown,night,122,5633,cuelm101,janej101,,,
CHA197004290,"""version 7RS(19) of 07/07/92""",BAL,CHA,CHI10,1970/04/29,0,0:00PM,night,false,nappl901,ricej901,sprim901,barnl901,"""Orioles""","""David Annis""","""Wayne Townsend""",1996/08/28 4:21PM,park,none,0,unknown,-1,unknown,unknown,night,165,5188,palmj001,siskt101,,,
CHA197004300,"""version 7RS(19) of 07/07/92""",BAL,CHA,CHI10,1970/04/30,0,0:00PM,day,false,ricej901,sprim901,barnl901,nappl901,"""Orioles""","""David Annis""","""Wayne Townsend""",1996/08/28 4:50PM,park,none,0,unknown,-1,unknown,rain,unknown,154,1469,johnt001,phoet101,woodw103,,
CHA197005010,"""version 7RS(19) of 07/07/92""",DET,CHA,CHI10,1970/05/01,0,0:00PM,night,false,malog901,honoj901,umonf901,odonj901,"""DET/CHA""","""D Lamoureaux""","""D Lamoureaux""",1999/01/06 4:03PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,188,7265,horlj101,cainl101,murpd105,,
CHA197005020,"""version 7RS(19) of 07/07/92""",DET,CHA,CHI10,1970/05/02,0,0:00PM,night,false,honoj901,umonf901,odonj901,malog901,"""DET/CHA""","""D Lamoureaux""","""D Lamoureaux""",1999/01/06 5:43PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,158,4712,woodw103,niekj001,,,
CHA197005030,"""version 7RS(19) of 07/07/92""",DET,CHA,CHI10,1970/05/03,0,0:00PM,day,false,umonf901,odonj901,malog901,honoj901,"""DET/CHA""","""D Lamoureaux""","""D Lamorueaux""",1999/01/06 6:07PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,181,8143,kilkm101,wynnb102,lashf101,,
