game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_pitcher,away_pitcher,wp,lp,winner
ATL197004130,ATL,SFN,4,0,,N,jarvp101,rebef101,ATL
ATL197004140,ATL,SFN,0,0,,N,mcmad102,neibg101,SFN
ATL197004150,ATL,SDN,0,0,,N,stong102,corkm101,ATL
ATL197004160,ATL,SDN,1,0,,N,rossg102,niekp001,SDN
ATL197004180,ATL,LAN,0,0,,N,suttd001,jarvp101,LAN
ATL197004190,ATL,LAN,1,2,,D,fosta101,nashj101,LAN
ATL197004200,ATL,CIN,0,0,,N,merrj102,stong102,CIN
ATL197004210,ATL,CIN,0,4,,N,nolag101,niekp001,CIN
ATL197004300,ATL,CHN,4,0,,N,stong102,jenkf101,ATL
ATL197005010,ATL,CHN,2,0,,N,niekp001,deckj101,ATL
ATL197005020,ATL,CHN,1,0,,N,jarvp101,holtk101,ATL
ATL197005040,ATL,PIT,1,0,,N,nashj101,walkl101,ATL
ATL197005050,ATL,PIT,0,0,,N,stong102,moosb101,ATL
ATL197005060,ATL,PIT,2,0,,N,niekp001,ellid101,ATL
ATL197005080,ATL,SLN,0,3,,N,pridb101,taylc101,ATL
ATL197005090,ATL,SLN,0,0,,N,nashj101,culvg101,ATL
ATL197005100,ATL,SLN,0,0,,D,johnj104,pridb101,SLN
ATL197005260,ATL,HOU,1,3,,N,nashj101,dierl101,ATL
ATL197005270,ATL,HOU,1,0,,N,niekp001,lemad102,ATL
ATL197005290,ATL,PHI,0,0,,N,jarvp101,shorc102,ATL
ATL197005300,ATL,PHI,0,0,,N,bunnj101,neibg101,PHI
ATL197005310,ATL,PHI,0,0,,D,nashj101,wiser101,ATL
ATL197006020,ATL,NYN,1,0,,N,niekp001,gentg101,ATL
ATL197006040,ATL,NYN,0,0,,N,jarvp101,seavt001,ATL
ATL197006050,ATL,MON,0,0,,N,dillb101,wilhh101,MON
ATL197006060,ATL,MON,0,0,,N,stonb101,nashj101,MON
ATL197006070,ATL,MON,0,2,,D,mortc102,niekp001,MON
ATL197006191,ATL,HOU,3,0,,N,reedr001,ray-j101,ATL
ATL197006192,ATL,HOU,0,0,,N,jarvp101,lemad102,ATL
ATL197006200,ATL,HOU,0,0,,N,boutj101,stong102,HOU
ATL197006210,ATL,HOU,3,0,,D,nashj101,dierl101,ATL
ATL197006220,ATL,LAN,0,0,,N,fosta101,niekp001,LAN
ATL197006230,ATL,LAN,0,0,,N,singb101,mcqum103,LAN
ATL197006240,ATL,LAN,0,1,,N,moelj101,jarvp101,LAN
ATL197007031,ATL,SDN,0,0,,N,nashj101,kirbc101,ATL
ATL197007032,ATL,SDN,3,1,,N,niekp001,dobsp101,ATL
ATL197007040,ATL,SDN,1,0,,N,jarvp101,robed101,ATL
ATL197007050,ATL,SDN,0,0,,D,willr102,wilhh101,SDN
ATL197007060,ATL,SFN,2,2,,N,stong102,johnj104,ATL
ATL197007070,ATL,SFN,2,2,,N,johnj104,pridb101,SFN
ATL197007080,ATL,SFN,0,0,,N,perrg101,niekp001,SFN
ATL197007090,ATL,SFN,0,2,,N,mcmad102,pridb101,SFN
ATL197007101,ATL,CIN,0,0,,N,reedr001,merrj102,ATL
ATL197007102,ATL,CIN,0,0,,N,clont101,stong102,CIN
ATL197007110,ATL,CIN,0,1,,N,nolag101,niekp001,CIN
ATL197007120,ATL,CIN,0,0,,D,washr101,jarvp101,CIN
ATL197007201,ATL,CHN,0,0,,N,niekp001,holtk101,ATL
ATL197007202,ATL,CHN,0,0,,N,cardd101,deckj101,ATL
ATL197007210,ATL,CHN,0,2,,N,jenkf101,jarvp101,CHN
ATL197007280,ATL,SLN,0,0,,N,gibsb101,nashj101,SLN
ATL197007290,ATL,SLN,0,1,,N,reedr001,linzf101,ATL
ATL197007300,ATL,SLN,0,1,,N,reusj001,niekp001,SLN
ATL197007310,ATL,PIT,0,0,,N,jarvp101,nelsj102,ATL
ATL197008010,ATL,PIT,3,5,,D,penao101,stong102,PIT
ATL197008020,ATL,PIT,0,0,,D,ellid101,nashj101,PIT
ATL197008110,ATL,MON,0,0,,N,nashj101,mortc102,ATL
ATL197008120,ATL,MON,3,3,,N,pridb101,stonb101,ATL
ATL197008130,ATL,MON,0,0,,N,stong102,wegem101,ATL
ATL197008141,ATL,NYN,1,2,,N,reedr001,ryann001,ATL
ATL197008142,ATL,NYN,1,0,,N,koosj001,jarvp101,NYN
ATL197008150,ATL,NYN,0,0,,N,wilhh101,seavt001,ATL
ATL197008160,ATL,NYN,0,0,,D,mcanj101,nashj101,NYN
ATL197008180,ATL,PHI,0,0,,N,wilhh101,shorc102,ATL
ATL197008190,ATL,PHI,0,0,,N,jarvp101,wiser101,ATL
ATL197008200,ATL,PHI,0,0,,N,reedr001,lersb101,ATL
ATL197009011,ATL,LAN,0,0,,N,lambr101,niekp001,LAN
ATL197009012,ATL,LAN,0,0,,N,moelj101,reedr001,LAN
ATL197009020,ATL,LAN,4,0,,N,wilhh101,suttd001,ATL
ATL197009030,ATL,LAN,0,0,,N,stong102,fosta101,ATL
ATL197009051,ATL,SFN,0,0,,N,niekp001,johnj104,ATL
ATL197009052,ATL,SFN,0,0,,N,cardd101,rober101,ATL
ATL197009060,ATL,SFN,0,0,,D,perrg101,reedr001,SFN
ATL197009180,ATL,CIN,0,0,,N,clont101,jarvp101,CIN
ATL197009190,ATL,CIN,1,0,,N,mcglj101,barbs102,CIN
ATL197009200,ATL,CIN,1,2,,D,reedr001,maloj102,ATL
ATL197009220,ATL,SDN,1,0,,N,nashj101,wilse102,ATL
ATL197009230,ATL,SDN,0,0,,N,arlis101,jarvp101,SDN
ATL197009240,ATL,SDN,0,0,,N,robed101,mcqum103,SDN
ATL197009250,ATL,HOU,0,0,,N,gladf102,jarvp101,HOU
