game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_pitcher,away_pitcher,wp,lp,winner
BAL196204140,BAL,BOS,0,0,,D,estrc101,conlg101,BAL
BAL196204151,BAL,BOS,2,0,,D,barbs102,schwd101,BAL
BAL196204152,BAL,BOS,0,0,,N,ciscg101,hoefb101,BOS
BAL196204170,BAL,NYA,1,0,,N,coatj101,halld101,NYA
BAL196204180,BAL,NYA,0,0,,N,pappm101,stafb101,BAL
BAL196204190,BAL,NYA,0,0,,N,terrr101,estrc101,NYA
BAL196204240,BAL,MIN,1,0,,N,pappm101,bonij101,BAL
BAL196204250,BAL,MIN,0,0,,N,lee-d102,estrc101,MIN
BAL196204260,BAL,MIN,0,0,,N,pascc102,browh101,MIN
BAL196205090,BAL,KC1,0,0,,N,pappm101,rakoe101,BAL
BAL196205100,BAL,KC1,2,2,,N,estrc101,walkj104,BAL
BAL196205110,BAL,WS2,0,0,,N,stend101,quira101,WS2
BAL196205120,BAL,WS2,0,0,,N,barbs102,burnp102,BAL
BAL196205130,BAL,WS2,2,0,,D,wilhh101,kutym101,BAL
BAL196205150,BAL,LAA,5,0,,N,pappm101,bowst101,BAL
BAL196205160,BAL,LAA,0,1,,N,mcbrk101,estrc101,LAA
BAL196205170,BAL,LAA,0,0,,N,quira101,belib101,BAL
BAL196205240,BAL,DET,0,0,,N,niscr101,wilhh101,DET
BAL196205301,BAL,CLE,0,0,,D,ramop101,estrc101,CLE
BAL196205302,BAL,CLE,0,0,,D,browh101,latmb101,BAL
BAL196205310,BAL,CLE,2,0,,N,granj101,rober102,CLE
BAL196206010,BAL,CHA,0,1,,N,lownt101,wilhh101,CHA
BAL196206021,BAL,CHA,0,0,,D,pizaj101,barbs102,CHA
BAL196206022,BAL,CHA,3,2,,N,fishj101,wynne101,BAL
BAL196206030,BAL,CHA,0,1,,D,buzhj101,estrc101,CHA
BAL196206050,BAL,WS2,4,0,,N,hoefb101,kutym101,BAL
BAL196206060,BAL,WS2,0,0,,N,ostec103,rober102,WS2
BAL196206070,BAL,WS2,2,1,,N,hoefb101,burnp102,BAL
BAL196206190,BAL,NYA,0,0,,N,estrc101,terrr101,BAL
BAL196206210,BAL,NYA,0,0,,D,fordw101,barbs102,NYA
BAL196206221,BAL,BOS,0,0,,D,deloi101,wilhh101,BOS
BAL196206222,BAL,BOS,1,2,,N,rober102,radad101,BAL
BAL196206230,BAL,BOS,0,2,,D,hoefb101,ciscg101,BAL
BAL196206241,BAL,BOS,0,0,,D,monbb101,stocw101,BOS
BAL196206242,BAL,BOS,3,5,,D,conlg101,fishj101,BOS
BAL196206260,BAL,CHA,0,0,,N,pappm101,buzhj101,BAL
BAL196206270,BAL,CHA,0,0,,N,rober102,pizaj101,BAL
BAL196206280,BAL,CHA,1,0,,N,barbs102,zannd101,BAL
