game_id,inning,batting_home,batter_id,count_raw,balls,strikes,pitches,event_raw
NYA194804230,1.0,0.0,dimad101,??,,,,K
NYA194804230,1.0,0.0,peskj101,??,,,,8
NYA194804230,1.0,0.0,willt103,??,,,,S9
NYA194804230,1.0,0.0,spens101,??,,,,W.1-2
NYA194804230,1.0,0.0,stepv101,??,,,,5/P/FL
NYA194804230,1.0,1.0,stirs101,??,,,,3/G
NYA194804230,1.0,1.0,henrt101,??,,,,S8
NYA194804230,1.0,1.0,lindj101,??,,,,8
NYA194804230,1.0,1.0,dimaj101,??,,,,9
NYA194804230,2.0,0.0,doerb101,??,,,,63
NYA194804230,2.0,0.0,meles101,??,,,,8
NYA194804230,2.0,0.0,tebbb101,??,,,,63
NYA194804230,2.0,1.0,soucb101,??,,,,7
NYA194804230,2.0,1.0,johnb108,??,,,,53
NYA194804230,2.0,1.0,rizzp101,??,,,,S9
NYA194804230,2.0,1.0,niarg101,??,,,,7
NYA194804230,3.0,0.0,harrm101,??,,,,W
NYA194804230,3.0,0.0,dimad101,??,,,,W.1-2
NYA194804230,3.0,0.0,peskj101,??,,,,8
NYA194804230,3.0,0.0,willt103,??,,,,S8.1-3;2-H(E8)(NR)
NYA194804230,3.0,0.0,spens101,??,,,,9
NYA194804230,3.0,0.0,stepv101,??,,,,43
NYA194804230,3.0,1.0,sheas101,??,,,,63
NYA194804230,3.0,1.0,stirs101,??,,,,7
NYA194804230,3.0,1.0,henrt101,??,,,,9
NYA194804230,4.0,0.0,doerb101,??,,,,S7
NYA194804230,4.0,0.0,meles101,??,,,,43.1-2
NYA194804230,4.0,0.0,tebbb101,??,,,,S7.2-H
NYA194804230,4.0,0.0,harrm101,??,,,,16(1)/FO
NYA194804230,4.0,0.0,dimad101,??,,,,9
NYA194804230,4.0,1.0,lindj101,??,,,,W
NYA194804230,4.0,1.0,dimaj101,??,,,,S8.1-2
NYA194804230,4.0,1.0,soucb101,??,,,,63.1-2;2-3
NYA194804230,4.0,1.0,johnb108,??,,,,IW
NYA194804230,4.0,1.0,rizzp101,??,,,,64(1)3/GDP
NYA194804230,5.0,0.0,peskj101,??,,,,K/C
NYA194804230,5.0,0.0,willt103,??,,,,HR/9
NYA194804230,5.0,0.0,spens101,??,,,,DGR/9/FINT
NYA194804230,5.0,0.0,stepv101,??,,,,E5/G.2-3
NYA194804230,5.0,0.0,doerb101,??,,,,8.3-H(UR)
NYA194804230,5.0,0.0,meles101,??,,,,8
NYA194804230,5.0,1.0,niarg101,??,,,,W
NYA194804230,5.0,1.0,sheas101,??,,,,NP
NYA194804230,5.0,1.0,browb105,??,,,,5/FL
NYA194804230,5.0,1.0,stirs101,??,,,,K
NYA194804230,5.0,1.0,henrt101,??,,,,S9.1-2
NYA194804230,5.0,1.0,lindj101,??,,,,W.2-3;1-2
NYA194804230,5.0,1.0,dimaj101,??,,,,5/P
NYA194804230,6.0,0.0,tebbb101,??,,,,NP
NYA194804230,6.0,0.0,tebbb101,??,,,,W
NYA194804230,6.0,0.0,harrm101,??,,,,5/BP
NYA194804230,6.0,0.0,dimad101,??,,,,W.1-2
NYA194804230,6.0,0.0,peskj101,??,,,,36(1)/FO.2-3
NYA194804230,6.0,0.0,willt103,01,0.0,1.0,CX,7/F7D
NYA194804230,6.0,1.0,soucb101,22,2.0,2.0,CBFBX,8/F
NYA194804230,6.0,1.0,johnb108,32,3.0,2.0,BFBBKX,8/F89
NYA194804230,6.0,1.0,rizzp101,02,0.0,2.0,CLFX,3/P/FL
NYA194804230,7.0,0.0,spens101,??,,,,W
NYA194804230,7.0,0.0,stepv101,??,,,,K
NYA194804230,7.0,0.0,doerb101,??,,,,S/BG.1-2
NYA194804230,7.0,0.0,meles101,??,,,,K
NYA194804230,7.0,0.0,tebbb101,??,,,,99
NYA194804230,7.0,1.0,niarg101,??,,,,99
NYA194804230,7.0,1.0,pagej101,??,,,,NP
