game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_pitcher,away_pitcher,wp,lp,winner
BOS191304100,BOS,PHA,0,2,,D,plane101,woodj108,PHA
BOS191304120,BOS,PHA,4,4,,D,plane101,leond102,PHA
BOS191304140,BOS,NYA,0,1,,D,woodj108,caldr101,BOS
BOS191304150,BOS,NYA,2,0,,D,keatr101,hallc103,NYA
BOS191305010,BOS,WS1,2,0,,D,obrib101,hught103,BOS
BOS191305020,BOS,WS1,0,0,,D,groob101,leond102,WS1
BOS191305030,BOS,WS1,0,0,,D,johnw102,bedih101,WS1
BOS191305050,BOS,WS1,0,0,,D,johnw102,obrib101,WS1
BOS191306030,BOS,CHA,0,0,,D,woodj108,russr102,BOS
BOS191306040,BOS,CHA,0,2,,D,cicoe101,obrib101,CHA
BOS191306050,BOS,CHA,0,0,,D,scotj104,leond102,CHA
BOS191306060,BOS,CHA,1,0,,D,woodj108,russr102,BOS
BOS191306090,BOS,CLE,0,0,,D,bedih101,falkc101,BOS
BOS191306100,BOS,CLE,5,0,,D,collr103,gregv101,BOS
BOS191306110,BOS,CLE,0,1,,D,gregv101,leond102,CLE
BOS191306120,BOS,SLA,1,1,,D,bedih101,baumg101,BOS
BOS191306130,BOS,SLA,0,0,,D,hallc103,hamie101,BOS
BOS191306140,BOS,SLA,6,0,,D,collr103,stond101,BOS
BOS191306160,BOS,SLA,1,1,,D,woodj108,levew101,BOS
BOS191306171,BOS,DET,1,1,,D,mosee101,zamlc101,BOS
BOS191306172,BOS,DET,0,0,,D,daush101,bedih101,DET
BOS191306180,BOS,DET,0,1,,D,collr103,hallm101,BOS
BOS191306190,BOS,DET,1,0,,D,bedih101,dubuj101,BOS
BOS191306250,BOS,NYA,0,0,,D,fordr101,woodj108,NYA
BOS191306271,BOS,NYA,1,1,,D,leond102,keatr101,BOS
BOS191306272,BOS,NYA,0,0,,D,bedih101,fishr101,BOS
BOS191306281,BOS,NYA,5,0,,D,collr103,mccog101,BOS
BOS191306282,BOS,NYA,0,1,,D,fordr101,hallc103,NYA
BOS191306300,BOS,WS1,0,0,,D,johnw102,woodj108,WS1
BOS191307010,BOS,WS1,1,0,,D,mullg102,leond102,WS1
BOS191307020,BOS,WS1,0,1,,D,boehj101,mosee101,WS1
BOS191307030,BOS,WS1,0,0,,D,johnw102,collr103,WS1
BOS191307041,BOS,PHA,1,0,,D,woodj108,wyckj101,BOS
BOS191307042,BOS,PHA,2,0,,D,plane101,fostr103,PHA
BOS191307050,BOS,PHA,1,0,,D,bushj102,leond102,PHA
BOS191307071,BOS,PHA,1,4,,D,browb103,collr103,PHA
BOS191307072,BOS,PHA,2,0,,D,woodj108,plane101,BOS
BOS191307250,BOS,CHA,0,1,,D,bedih101,cicoe101,BOS
BOS191307260,BOS,CHA,0,0,,D,collr103,russr102,BOS
BOS191307291,BOS,CHA,0,0,,D,fostr103,scotj104,BOS
BOS191307292,BOS,CHA,0,0,,D,leond102,obrib101,BOS
BOS191307311,BOS,CLE,0,0,,D,falkc101,bedih101,CLE
BOS191307312,BOS,CLE,0,4,,D,blanf102,mosee101,CLE
BOS191308010,BOS,CLE,1,2,,D,culln101,leond102,CLE
BOS191308021,BOS,CLE,0,0,,D,gregv101,bedih101,CLE
BOS191308022,BOS,CLE,0,1,,D,mitcw101,fostr103,CLE
BOS191308051,BOS,SLA,1,0,,D,leond102,levew101,BOS
BOS191308052,BOS,SLA,1,1,,D,weilc101,collr103,SLA
BOS191308060,BOS,SLA,1,0,,D,bedih101,baumg101,BOS
BOS191308070,BOS,SLA,4,1,,D,leond102,hamie101,BOS
BOS191308080,BOS,DET,0,2,,D,mosee101,dubuj101,BOS
BOS191308090,BOS,DET,0,0,,D,wille103,collr103,DET
BOS191308110,BOS,DET,0,0,,D,daush101,leond102,DET
BOS191308280,BOS,WS1,0,0,,D,collr103,johnw102,BOS
BOS191308301,BOS,WS1,0,1,,D,engej101,bedih101,WS1
BOS191308302,BOS,WS1,0,0,,D,groob101,leond102,WS1
BOS191309011,BOS,NYA,1,0,,D,mosee101,schua102,BOS
BOS191309012,BOS,NYA,0,0,,D,leond102,fordr101,BOS
BOS191309020,BOS,NYA,1,0,,D,bedih101,mcham101,BOS
BOS191309030,BOS,NYA,0,1,,D,caldr101,andef101,NYA
BOS191309090,BOS,DET,1,0,,D,hallc103,dubuj101,BOS
BOS191309100,BOS,DET,1,0,,D,collr103,wille103,BOS
BOS191309110,BOS,DET,1,0,,D,daush101,bedih101,DET
BOS191309120,BOS,DET,2,0,,D,leond102,comsr101,BOS
BOS191309130,BOS,SLA,1,1,,D,mosee101,levew101,BOS
BOS191309150,BOS,SLA,1,0,,D,collr103,weilc101,BOS
BOS191309160,BOS,SLA,1,2,,D,bedih101,taylw101,BOS
BOS191309170,BOS,CLE,0,0,,D,falkc101,leond102,CLE
BOS191309180,BOS,CLE,0,0,,D,bedih101,jamel102,BOS
BOS191309231,BOS,CHA,0,0,,D,collr103,scotj104,BOS
BOS191309232,BOS,CHA,0,0,,D,walse101,bedih101,CHA
BOS191309250,BOS,PHA,1,1,,D,mosee101,shawb102,BOS
BOS191309270,BOS,PHA,0,0,,D,collr103,houcb101,BOS
BRO191304090,BRO,PHI,0,1,,D,seatt102,ruckn101,PHI
BRO191304180,BRO,PHI,0,0,,D,seatt102,ruckn101,PHI
BRO191304190,BRO,PHI,0,0,,D,brena101,ragap101,PHI
BRO191304210,BRO,PHI,0,1,,D,mayee101,allef101,PHI
BRO191304260,BRO,NY1,0,0,,D,ragap101,crand101,BRO
BRO191304290,BRO,NY1,0,0,,D,mathc102,ruckn101,NY1
BRO191304300,BRO,NY1,1,1,,D,ragap101,amesr101,BRO
BRO191305010,BRO,BSN,1,0,,D,stace101,hesso101,BRO
BRO191305020,BRO,BSN,0,0,,D,tylel101,allef101,BSN
BRO191305030,BRO,BSN,0,0,,D,ruckn101,gervl101,BRO
BRO191305050,BRO,BSN,0,0,,D,ragap101,jameb102,BRO
BRO191305060,BRO,CHN,2,0,,D,ragap101,chenl101,BRO
BRO191305070,BRO,CHN,0,1,,D,tonef101,allef101,CHN
BRO191305080,BRO,CHN,0,0,,D,ruckn101,lavej101,BRO
BRO191305090,BRO,CHN,4,0,,D,curtc101,pearg101,BRO
BRO191305100,BRO,CIN,4,2,,D,ragap101,packg101,BRO
BRO191305120,BRO,CIN,0,0,,D,ruckn101,johnc102,BRO
BRO191305130,BRO,CIN,0,2,,D,curtc101,froma101,BRO
BRO191305140,BRO,CIN,0,0,,D,bentr102,allef101,CIN
BRO191305150,BRO,SLN,0,2,,D,ragap101,steeb102,BRO
BRO191305160,BRO,SLN,0,3,,D,curtc101,salls101,BRO
BRO191305190,BRO,SLN,0,0,,D,yinge101,grind101,BRO
BRO191305200,BRO,PIT,1,0,,D,robih102,allef101,PIT
BRO191305210,BRO,PIT,0,0,,D,adamb104,ragap101,PIT
BRO191305220,BRO,PIT,0,0,,D,coopw101,curtc101,PIT
BRO191305240,BRO,PHI,0,3,,D,alexg102,ragap101,PHI
BRO191305260,BRO,PHI,3,0,,D,alexg102,yinge101,PHI
BRO191306300,BRO,BSN,0,1,,D,perdh101,ruckn101,BSN
BRO191307010,BRO,BSN,1,0,,D,rudod101,curtc101,BSN
BRO191307030,BRO,BSN,0,0,,D,dickw101,stace101,BSN
BRO191307041,BRO,NY1,0,0,,D,tesrj101,yinge101,NY1
BRO191307042,BRO,NY1,0,1,,D,marqr102,ruckn101,NY1
BRO191307050,BRO,NY1,0,0,,D,mathc102,ragap101,NY1
BRO191307070,BRO,NY1,0,0,,D,demaa101,curtc101,NY1
BRO191307080,BRO,CIN,0,0,,D,amesr101,allef101,CIN
BRO191307090,BRO,CIN,1,0,,D,suggg101,ragap101,CIN
BRO191307100,BRO,CIN,0,0,,D,browm102,ruckn101,CIN
BRO191307110,BRO,CIN,0,0,,D,bentr102,yinge101,CIN
BRO191307120,BRO,CHN,0,3,,D,chenl101,stace101,CHN
BRO191307140,BRO,CHN,0,0,,D,curtc101,pearg101,BRO
BRO191307150,BRO,CHN,0,0,,D,chenl101,ragap101,CHN
BRO191307160,BRO,CHN,0,0,,D,wagnb102,lavej101,BRO
BRO191307170,BRO,PIT,0,0,,D,robih102,ragap101,PIT
BRO191307180,BRO,PIT,0,0,,D,adamb104,curtc101,PIT
BRO191307190,BRO,PIT,0,0,,D,mcqug103,ruckn101,PIT
BRO191307210,BRO,PIT,0,0,,D,ragap101,hendc101,BRO
BRO191307220,BRO,SLN,0,0,,D,salls101,curtc101,SLN
BRO191307230,BRO,SLN,0,1,,D,yinge101,harmb101,BRO
BRO191308120,BRO,NY1,2,1,,D,froma101,ragap101,NY1
