player_id,last,first,bats,throws,team_id,pos,player_name,year,team_name
amblw101,Ambler,Wayne,R,R,PHA,2B,Wayne Ambler,1937,"AL,Philadelphia,Athletics"
archf101,Archer,Fred,L,L,PHA,P,Fred Archer,1937,"AL,Philadelphia,Athletics"
barnb102,Barna,Babe,L,R,PHA,OF,Babe Barna,1937,"AL,Philadelphia,Athletics"
bruce101,Brucker,Earle,R,R,PHA,C,Earle Brucker,1937,"AL,Philadelphia,Athletics"
castg101,Caster,George,R,R,PHA,P,George Caster,1937,"AL,Philadelphia,Athletics"
cissb101,Cissell,Bill,R,R,PHA,2B,Bill Cissell,1937,"AL,Philadelphia,Athletics"
conrb101,Conroy,Bill,R,R,PHA,C,Bill Conroy,1937,"AL,Philadelphia,Athletics"
deanc101,Dean,Chubby,L,L,PHA,1B,Chubby Dean,1937,"AL,Philadelphia,Athletics"
finkh101,Fink,Herman,R,R,PHA,P,Herman Fink,1937,"AL,Philadelphia,Athletics"
finnl101,Finney,Lou,L,R,PHA,1B,Lou Finney,1937,"AL,Philadelphia,Athletics"
gumpr101,Gumpert,Randy,R,R,PHA,P,Randy Gumpert,1937,"AL,Philadelphia,Athletics"
hassg101,Hasson,Gene,L,L,PHA,1B,Gene Hasson,1937,"AL,Philadelphia,Athletics"
hayef101,Hayes,Frankie,R,R,PHA,C,Frankie Hayes,1937,"AL,Philadelphia,Athletics"
hillj102,Hill,Jesse,R,R,PHA,OF,Jesse Hill,1937,"AL,Philadelphia,Athletics"
hustw101,Huston,Warren,R,R,PHA,2B,Warren Huston,1937,"AL,Philadelphia,Athletics"
johnb102,Johnson,Bob,R,R,PHA,OF,Bob Johnson,1937,"AL,Philadelphia,Athletics"
kalfb101,Kalfass,Bill,R,L,PHA,P,Bill Kalfass,1937,"AL,Philadelphia,Athletics"
kellh101,Kelley,Harry,R,R,PHA,P,Harry Kelley,1937,"AL,Philadelphia,Athletics"
morrd101,Morris,Doyt,R,R,PHA,OF,Doyt Morris,1937,"AL,Philadelphia,Athletics"
mosew101,Moses,Wally,L,L,PHA,OF,Wally Moses,1937,"AL,Philadelphia,Athletics"
nelsl101,Nelson,Lynn,L,R,PHA,P,Lynn Nelson,1937,"AL,Philadelphia,Athletics"
newss101,Newsome,Skeeter,R,R,PHA,SS,Skeeter Newsome,1937,"AL,Philadelphia,Athletics"
parka102,Parker,Ace,R,R,PHA,SS,Ace Parker,1937,"AL,Philadelphia,Athletics"
peter101,Peters,Rusty,R,R,PHA,2B,Rusty Peters,1937,"AL,Philadelphia,Athletics"
rossb102,Ross,Buck,R,R,PHA,P,Buck Ross,1937,"AL,Philadelphia,Athletics"
rothj101,Rothrock,Jack,B,R,PHA,OF,Jack Rothrock,1937,"AL,Philadelphia,Athletics"
smite105,Smith,Eddie,B,L,PHA,P,Eddie Smith,1937,"AL,Philadelphia,Athletics"
thomb102,Thomas,Bud,R,R,PHA,P,Bud Thomas,1937,"AL,Philadelphia,Athletics"
turbg101,Turbeville,George,R,L,PHA,P,George Turbeville,1937,"AL,Philadelphia,Athletics"
wagnh102,Wagner,Hal,L,R,PHA,C,Hal Wagner,1937,"AL,Philadelphia,Athletics"
werbb101,Werber,Billy,R,R,PHA,3B,Billy Werber,1937,"AL,Philadelphia,Athletics"
willa101,Williams,Al,R,R,PHA,P,Al Williams,1937,"AL,Philadelphia,Athletics"
youne101,Yount,Eddie,R,R,PHA,OF,Eddie Yount,1937,"AL,Philadelphia,Athletics"
