game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,scorer,translator,inputter,inputtime,umphome,ump1b,ump2b,ump3b,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,gametype,innings
CHA193706030,"""version 7RS(19) of 07/07/92""",BOS,CHA,1937/06/03,CHI10,0,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",1999/12/05 10:10PM,quinj901,basis901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,152,5000,kennv101,ferrw101,,,,
CHA193706050,"""version 7RS(19) of 07/07/92""",PHA,CHA,1937/06/05,CHI10,0,0:00PM,day,false,"""138,477""","""Ron Fisher""","""Ron Fisher""",1999/12/06 8:45PM,summb901,basis901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,103,2500,whitj101,castg101,,,,
CHA193706061,"""version 7RS(19) of 07/07/92""",PHA,CHA,1937/06/06,CHI10,1,0:00PM,day,false,"""477""","""Comly""","""Comly""",2014/03/20 3:46AM,basis901,summb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,102,0,lyont102,thomb102,,,,
CHA193706062,"""version 7RS(19) of 07/07/92""",PHA,CHA,1937/06/06,CHI10,2,0:00PM,day,false,"""477""","""Comly""","""Comly""",2014/03/20 4:34AM,summb901,basis901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,136,32000,stram102,smite105,browc103,,,
CHA193706070,"""version 7RS(19) of 07/07/92""",PHA,CHA,1937/06/07,CHI10,0,0:00PM,day,false,"""277,477""","""Comly""","""Dick Cramer""",2013/03/29 4:00PM,basis901,summb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,147,3000,dietb101,turbg101,browc103,,,
CHA193706080,"""version 7RS(19) of 07/07/92""",NYA,CHA,1937/06/08,CHI10,0,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",1999/12/06 8:55PM,ormsr901,owenb901,(none),quinj901,park,none,0,unknown,-1,unknown,unknown,unknown,100,12000,lee-t101,broaj101,,,,
CHA193706100,"""version 7RS(19) of 07/07/92""",NYA,CHA,1937/06/10,CHI10,0,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/08/21 3:43PM,owenb901,quinj901,(none),ormsr901,park,none,0,unknown,-1,unknown,unknown,unknown,143,16000,hadlb101,kennv101,,,,
CHA193706110,"""version 7RS(19) of 07/07/92""",WS1,CHA,1937/06/11,CHI10,0,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",1999/12/08 4:16AM,ormsr901,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,134,5000,whitj101,weavm101,,,,
CHA193706120,"""version 7RS(19) of 07/07/92""",WS1,CHA,1937/06/12,CHI10,0,0:00PM,day,false,"""277,111,222,611""","""Dick Cramer/RWood""","""Dick Cramer/RWood""",2018/09/13 4:35PM,owenb901,ormsr901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,116,8000,ferrw101,rignj101,,,,
CHA193706131,"""version 7RS(19) of 07/07/92""",WS1,CHA,1937/06/13,CHI10,1,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",1999/12/08 10:55PM,ormsr901,owenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,125,0,lyont102,applp101,,,,
CHA193706132,"""version 7RS(19) of 07/07/92""",WS1,CHA,1937/06/13,CHI10,2,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",1999/12/08 11:05PM,owenb901,ormsr901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,124,35000,stram102,fiscc101,,,,
CHA193706290,"""version 7RS(19) of 07/07/92""",DET,CHA,1937/06/29,CHI10,0,0:00PM,day,false,277,"""Dick Cramer""","""Dick Cramer""",2013/03/31 9:00PM,ormsr901,geish901,(none),basis901,unknown,none,0,unknown,-1,unknown,unknown,unknown,93,3000,stram102,aukee101,,,,
CHA193706300,"""version 7RS(19) of 07/07/92""",DET,CHA,1937/06/30,CHI10,0,0:00PM,day,false,277,"""Dick Cramer""","""Dick Cramer""",2013/03/31 4:40PM,geish901,basis901,(none),ormsr901,unknown,none,0,unknown,-1,unknown,unknown,unknown,99,8000,bridt101,lee-t101,,,,
CHA193707010,"""version 7RS(19) of 07/07/92""",DET,CHA,1937/07/01,CHI10,0,0:00PM,day,false,"""277,100""","""Dick Cramer/RWood""","""Dick Cramer/RWood""",2013/03/31 9:000PM,basis901,ormsr901,(none),geish901,unknown,none,0,unknown,-1,unknown,unknown,unknown,150,6500,kennv101,poffb101,browc103,,,
CHA193707090,"""version 7RS(19) of 07/07/92""",SLA,CHA,1937/07/09,CHI10,0,0:00PM,day,false,412,"""Dick Cramer""","""Dick Cramer""",2013/02/13 6:45AM,ormsr901,basis901,(none),geish901,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,3500,rignj101,walkj102,,,,
CHA193707100,"""version 7RS(19) of 07/07/92""",SLA,CHA,1937/07/10,CHI10,0,0:00PM,day,false,412,"""Dick Cramer""","""Dick Cramer""",2013/02/13 9:45AM,geish901,basis901,(none),ormsr901,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,5000,browc103,hildo101,,,,
CHA193707111,"""version 7RS(19) of 07/07/92""",SLA,CHA,1937/07/11,CHI10,1,0:00PM,day,false,"""102,111,128,208""","""Tom Thress""","""Tom Thress""",2018/09/27 1:00AM,basis901,ormsr901,(none),geish901,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,0,knotj102,lyont102,,,,
CHA193707130,"""version 7RS(19) of 07/07/92""",CLE,CHA,1937/07/13,CHI10,0,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/02/19 6:38PM,geish901,basis901,(none),ormsr901,unknown,none,0,unknown,-1,unknown,unknown,unknown,111,2500,galed101,lee-t101,,,,
CHA193707140,"""version 7RS(19) of 07/07/92""",PHA,CHA,1937/07/14,CHI10,0,0:00PM,day,false,"""277,478""","""Dick Cramer""","""Dick Cramer""",2013/04/04 8:40PM,dinnb101,kolll901,(none),hubbc901,unknown,none,0,unknown,-1,unknown,unknown,unknown,78,3500,kennv101,rossb102,,,,
CHA193707150,"""version 7RS(19) of 07/07/92""",PHA,CHA,1937/07/15,CHI10,0,0:00PM,day,false,"""277,478""","""Dick Cramer""","""Dick Cramer""",2013/04/06 6:00PM,kolll901,hubbc901,(none),dinnb101,unknown,none,0,unknown,-1,unknown,unknown,unknown,99,4000,castg101,dietb101,,,,
CHA193707160,"""version 7RS(19) of 07/07/92""",PHA,CHA,1937/07/16,CHI10,0,0:00PM,day,false,"""277,478""","""Dick Cramer""","""Dick Cramer""",2013/04/06 9:00PM,hubbc901,dinnb101,(none),kolll901,unknown,none,0,unknown,-1,unknown,unknown,unknown,118,3000,cains101,thomb102,,,,
CHA193707170,"""version 7RS(19) of 07/07/92""",BOS,CHA,1937/07/17,CHI10,0,0:00PM,day,false,"""115""","""Bob Kistler""","""D Lamoureaux""",2004/05/30 5:30PM,dinnb101,kolll901,(none),hubbc901,unknown,none,0,unknown,-1,unknown,unknown,unknown,98,8000,whitj101,grovl101,,,,
CHA193707181,"""version 7RS(19) of 07/07/92""",BOS,CHA,1937/07/18,CHI10,1,0:00PM,day,false,"""71,111,163,274,276""","""Tom Thress,Wayne Townsend""","""Tom Thress,Wayne Townsend""",2018/10/10 11:23PM,kolll901,hubbc901,(none),dinnb101,unknown,none,0,unknown,-1,unknown,unknown,unknown,157,0,browc103,ostef101,,,,
CHA193707182,"""version 7RS(19) of 07/07/92""",BOS,CHA,1937/07/18,CHI10,2,0:00PM,day,false,"""71,111,163,274""","""Tom Thress""","""Tom Thress""",2018/10/11 12:18AM,hubbc901,dinnb101,(none),kolll901,unknown,none,0,unknown,-1,unknown,unknown,unknown,102,30000,stram102,mckaa101,,,,
CHA193707190,"""version 7RS(19) of 07/07/92""",BOS,CHA,1937/07/19,CHI10,0,0:00PM,day,false,"""111,277""","""Jim Herdman""","""Jim Herdman""",2018/09/25 9:42AM,dinnb101,kolll901,(none),hubbc901,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,5000,rignj101,thomt103,browc103,,,
CHA193707200,"""version 7RS(19) of 07/07/92""",WS1,CHA,1937/07/20,CHI10,0,0:00PM,day,false,277,"""Comly""","""Dick Cramer""",2013/04/07 9:00PM,johnc901,owenb901,(none),morig101,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,5000,lee-t101,ferrw101,,,,
CHA193707210,"""version 7RS(19) of 07/07/92""",WS1,CHA,1937/07/21,CHI10,0,0:00PM,day,false,"""576,222,111,602""","""Dick Cramer/Smith/Townsend""","""Dick Cramer/Smith/Townsend""",2018/09/28 4:35PM,owenb901,morig101,(none),johnc901,radio,pitches,0,unknown,-1,unknown,unknown,unknown,114,8000,deshj101,dietb101,,,,
CHA193707230,"""version 7RS(19) of 07/07/92""",NYA,CHA,1937/07/23,CHI10,0,0:00PM,day,false,373,"""Dick Cramer""","""Dick Cramer""",2012/11/11 8:00PM,morig101,owenb901,(none),hubbc901,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,42000,whitj101,ruffr101,browc103,,,
CHA193707240,"""version 7RS(19) of 07/07/92""",NYA,CHA,1937/07/24,CHI10,0,0:00PM,day,false,373,"""Dick Cramer""","""Dick Cramer""",2012/11/12 5:00PM,owenb901,hubbc901,(none),morig101,unknown,none,0,unknown,-1,unknown,unknown,unknown,126,22500,lee-t101,gomel102,,,,
CHA193707251,"""version 7RS(19) of 07/07/92""",NYA,CHA,1937/07/25,CHI10,1,0:00PM,day,false,373,"""Dick Cramer""","""Dick Cramer""",2012/11/12 8:30PM,hubbc901,owenb901,morig101,basis901,unknown,none,0,unknown,-1,unknown,unknown,unknown,156,0,murpj103,browc103,pearm101,,,
CHA193707252,"""version 7RS(19) of 07/07/92""",NYA,CHA,1937/07/25,CHI10,2,0:00PM,day,false,373,"""Dick Cramer""","""Dick Cramer""",2012/11/12 2:30PM,morig101,owenb901,basis901,hubbc901,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,50000,stram102,murpj103,,,,
CHA193708170,"""version 7RS(19) of 07/07/92""",DET,CHA,1937/08/17,CHI10,0,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/01/24 11:15AM,quinj901,mcgob901,(none),ormsr901,park,none,0,unknown,-1,unknown,unknown,unknown,132,7000,coffs101,whitj101,,,,
CHA193708180,"""version 7RS(19) of 07/07/92""",DET,CHA,1937/08/18,CHI10,0,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/01/26 10:18AM,mcgob901,ormsr901,(none),quinj901,park,none,0,unknown,-1,unknown,unknown,unknown,94,6000,kennv101,aukee101,,,,
CHA193708190,"""version 7RS(19) of 07/07/92""",DET,CHA,1937/08/19,CHI10,0,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/01/26 10:29AM,ormsr901,quinj901,(none),mcgob901,park,none,0,unknown,-1,unknown,rain,overcast,133,17000,bridt101,whitj101,,,,
CHA193708200,"""version 7RS(19) of 07/07/92""",CLE,CHA,1937/08/20,CHI10,0,0:00PM,day,false,"""251,277""","""Comly""","""Comly""",2013/12/30 2:00AM,quinj901,mcgob901,(none),ormsr901,park,none,0,unknown,-1,unknown,unknown,unknown,130,13000,galed101,lee-t101,hudlw101,,,
CHA193708221,"""version 7RS(19) of 07/07/92""",CLE,CHA,1937/08/22,CHI10,1,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/03/07 3:16PM,mcgob901,ormsr901,(none),quinj901,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,0,lyont102,fellb101,,,,
CHA193708222,"""version 7RS(19) of 07/07/92""",CLE,CHA,1937/08/22,CHI10,2,0:00PM,day,false,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/03/07 3:22PM,ormsr901,quinj901,(none),mcgob901,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,32000,hardm101,kennv101,,,,
CHA193708240,"""version 7RS(19) of 07/07/92""",NYA,CHA,1937/08/24,CHI10,0,0:00PM,day,false,374,"""Dick Cramer""","""Dick Cramer""",2012/10/04 8:30PM,basis901,summb901,(none),geish901,unknown,none,0,unknown,-1,unknown,unknown,unknown,144,25000,browc103,murpj103,,,,
CHA193708250,"""version 7RS(19) of 07/07/92""",NYA,CHA,1937/08/25,CHI10,0,0:00PM,day,false,374,"""Dick Cramer""","""Dick Cramer""",2012/10/06 1:45PM,summb901,geish901,(none),basis901,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,24000,hadlb101,lee-t101,,,,
CHA193708260,"""version 7RS(19) of 07/07/92""",WS1,CHA,1937/08/26,CHI10,0,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/01/27 8:17AM,geish901,basis901,(none),summb901,park,none,0,unknown,-1,unknown,unknown,unknown,110,4000,kennv101,cohes101,,,,
CHA193708270,"""version 7RS(19) of 07/07/92""",WS1,CHA,1937/08/27,CHI10,0,0:00PM,day,false,"""251,277""","""Comly""","""Comly""",2013/12/30 2:37AM,basis901,summb901,(none),geish901,park,none,0,unknown,-1,unknown,unknown,unknown,114,10000,applp101,dietb101,,,,
CHA193708280,"""version 7RS(19) of 07/07/92""",WS1,CHA,1937/08/28,CHI10,0,0:00PM,day,false,"""277,111,222""","""Rob Wood""","""David W. Smith""",2018/10/01 8:01AM,summb901,geish901,(none),basis901,park,none,0,unknown,-1,unknown,unknown,unknown,101,7000,lyont102,ferrw101,,,,
CHA193708291,"""version 7RS(19) of 07/07/92""",PHA,CHA,1937/08/29,CHI10,1,0:00PM,day,false,"""251""","""Comly""","""Comly""",2014/03/18 7:15AM,ormsr901,kolll901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,106,0,castg101,stram102,,,,
CHA193708292,"""version 7RS(19) of 07/07/92""",PHA,CHA,1937/08/29,CHI10,2,0:00PM,day,false,"""266,119,111""","""Rob Wood""","""David W. Smith""",2018/10/10 4:14PM,kolll901,ormsr901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,118,15000,whitj101,kellh101,browc103,,,
CHA193708310,"""version 7RS(19) of 07/07/92""",BOS,CHA,1937/08/31,CHI10,0,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/01/27 8:35AM,dinnb101,hubbc901,(none),johnc901,park,none,0,unknown,-1,unknown,unknown,unknown,145,5000,kennv101,newsb101,,,,
CHA193709010,"""version 7RS(19) of 07/07/92""",BOS,CHA,1937/09/01,CHI10,0,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/01/30 4:37PM,hubbc901,johnc901,(none),dinnb101,park,none,0,unknown,-1,unknown,rain,overcast,85,10000,grovl101,dietb101,,,,
CHA193709021,"""version 7RS(19) of 07/07/92""",BOS,CHA,1937/09/02,CHI10,1,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/01/30 4:46PM,johnc901,dinnb101,(none),hubbc901,park,none,0,unknown,-1,unknown,unknown,unknown,105,0,lee-t101,marcj101,,,,
CHA193709022,"""version 7RS(19) of 07/07/92""",BOS,CHA,1937/09/02,CHI10,2,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/01/31 8:15PM,dinnb101,hubbc901,(none),johnc901,park,none,0,unknown,-1,unknown,unknown,unknown,128,7000,whitj101,mckaa101,browc103,,,
CHA193709111,"""version 7RS(19) of 07/07/92""",DET,CHA,1937/09/11,CHI10,1,0:00PM,day,false,277,"""Comly/RWood""","""Dick Cramer/RWood""",2013/04/19 9:25AM,dinnb101,kolll901,(none),hubbc901,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,0,aukee101,dietb101,,,,
CHA193709112,"""version 7RS(19) of 07/07/92""",DET,CHA,1937/09/11,CHI10,2,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/02/01 4:50PM,kolll901,hubbc901,(none),dinnb101,park,none,0,unknown,-1,unknown,unknown,unknown,120,25000,lawsr101,whitj101,gillg103,,,
CHA193709120,"""version 7RS(19) of 07/07/92""",DET,CHA,1937/09/12,CHI10,0,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/02/02 4:28PM,hubbc901,dinnb101,(none),kolll901,park,none,0,unknown,-1,unknown,unknown,unknown,127,15000,bridt101,kennv101,,,,
CHA193709250,"""version 7RS(19) of 07/07/92""",SLA,CHA,1937/09/25,CHI10,0,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/02/04 1:00PM,ormsr901,johnc901,(none),hubbc901,park,none,0,unknown,-1,unknown,unknown,unknown,114,10000,tietl101,dietb101,,,,
CHA193709261,"""version 7RS(19) of 07/07/92""",SLA,CHA,1937/09/26,CHI10,1,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/02/04 1:11PM,johnc901,hubbc901,(none),ormsr901,park,none,0,unknown,-1,unknown,unknown,unknown,96,0,lyont102,kimbh101,,,,
CHA193709262,"""version 7RS(19) of 07/07/92""",SLA,CHA,1937/09/26,CHI10,2,0:00PM,day,false,"""138""","""Ron Fisher""","""Ron Fisher""",2000/02/04 1:18PM,hubbc901,ormsr901,(none),johnc901,park,none,0,unknown,-1,unknown,unknown,unknown,86,5000,kennv101,koupl101,,,,
CHA193709280,"""version 7RS(19) of 07/07/92""",CLE,CHA,1937/09/28,CHI10,0,0:00PM,day,false,"""39,111,277""","""Jim Herdman""","""Jim Herdman""",2018/10/16 5:37PM,ormsr901,johnc901,(none),hubbc901,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,2000,fellb101,lee-t101,,,,
CHA193709291,"""version 7RS(19) of 07/07/92""",CLE,CHA,1937/09/29,CHI10,1,0:00PM,day,false,277,"""Dick Cramer""","""Dick Cramer""",2013/04/19 4:25PM,johnc901,hubbc901,(none),ormsr901,unknown,none,0,unknown,-1,unknown,unknown,unknown,159,0,hardm101,browc103,,,,
CHA193709292,"""version 7RS(19) of 07/07/92""",CLE,CHA,1937/09/29,CHI10,2,0:00PM,day,false,"""39,111""","""Tom Thress""","""Tom Thress""",2018/10/16 3:09PM,hubbc901,ormsr901,(none),johnc901,unknown,none,0,unknown,-1,unknown,unknown,unknown,62,4000,cox-b102,wyatw101,,,,
CHA193709301,"""version 7RS(19) of 07/07/92""",CLE,CHA,1937/09/30,CHI10,1,0:00PM,day,false,277,"""Comly""","""Dick Cramer""",2013/04/19 9:25PM,ormsr901,johnc901,(none),hubbc901,unknown,none,0,unknown,-1,unknown,unknown,unknown,116,0,allej102,lyont102,,,,
CHA193709302,"""version 7RS(19) of 07/07/92""",CLE,CHA,1937/09/30,CHI10,2,0:00PM,day,false,78,"""Dick Cramer""","""Dick Cramer""",2013/07/27 9:00PM,johnc901,hubbc901,(none),ormsr901,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,5000,fellb101,kennv101,,,,
NY1193704230,"""version 7RS(19) of 07/07/92""",BSN,NY1,1937/04/23,NYC14,0,0:00PM,day,false,"""115""","""Bob Kistler""","""D Lamoureaux""",2000/12/21 6:48AM,stewb901,pineb101,(none),quige901,unknown,none,0,unknown,-1,unknown,unknown,unknown,113,16608,hubbc101,macfd101,,,,
NY1193704240,"""version 7RS(19) of 07/07/92""",BSN,NY1,1937/04/24,NYC14,0,0:00PM,day,false,"""115""","""Bob Kistler""","""D Lamoureaux""",2000/12/21 7:12AM,pineb101,stewb901,(none),quige901,unknown,none,27,unknown,-1,unknown,unknown,sunny,114,15877,casts101,lannj101,,,,
NY1193704250,"""version 7RS(19) of 07/07/92""",BSN,NY1,1937/04/25,NYC14,0,0:00PM,day,false,"""276,71,104""","""Dick Cramer/RWood""","""Dick Cramer/RWood""",2013/06/18 8:30PM,stewb901,pineb101,(none),quige901,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,25000,bushg101,meltc101,,,,
NY1193704280,"""version 7RS(19) of 07/07/92""",BRO,NY1,1937/04/28,NYC14,0,0:00PM,day,false,"""270,373""","""Dick Cramer""","""Dick Cramer""",2012/11/06 5:40PM,pineb101,goetl901,(none),quige901,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,10677,mungv101,schuh103,,,,
NY1193704290,"""version 7RS(19) of 07/07/92""",BRO,NY1,1937/04/29,NYC14,0,0:00PM,day,false,373,"""Dick Cramer""","""Dick Cramer""",2012/11/06 6:40PM,goetl901,pineb101,(none),quige901,unknown,none,0,unknown,-1,unknown,unknown,unknown,113,11241,fitzf101,hensr101,,,,
NY1193704300,"""version 7RS(19) of 07/07/92""",BRO,NY1,1937/04/30,NYC14,0,0:00PM,day,false,373,"""Dick Cramer""","""Dick Cramer""",2012/11/08 9:00PM,pineb101,goetl901,(none),quige901,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,14512,hubbc101,birkr101,,,,
NY1193705040,"""version 7RS(19) of 07/07/92""",CIN,NY1,1937/05/04,NYC14,0,3:13PM,day,false,"""517""","""DWV""","""DWV""",2015/05/22 4:16PM,klemb901,searz901,(none),balll901,park,none,0,unknown,-1,dry,none,sunny,159,9181,hubbc101,derrp101,gumbh101,,,
NY1193705050,"""version 7RS(19) of 07/07/92""",CIN,NY1,1937/05/05,NYC14,0,3:11PM,day,false,"""517""","""DWV""","""DWV""",2015/05/23 1:54PM,searz901,balll901,(none),klemb901,park,none,0,unknown,-1,unknown,unknown,unknown,126,6151,schog101,fitzf101,holla101,,,
NY1193705060,"""version 7RS(19) of 07/07/92""",CIN,NY1,1937/05/06,NYC14,0,3:15PM,day,false,"""517""","""DWV""","""DWV""",2015/05/23 2:39PM,balll901,klemb901,(none),searz901,park,none,0,unknown,-1,dry,none,sunny,146,5333,grisl101,meltc101,,,,
NY1193705070,"""version 7RS(19) of 07/07/92""",SLN,NY1,1937/05/07,NYC14,0,0:00PM,day,false,412,"""Dick Cramer""","""Dick Cramer""",2012/11/24 12:35AM,klemb901,searz901,(none),balll901,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,12242,casts101,weilb101,,,,
