year,game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_pitcher,vis_pitcher,home_ERA,vis_ERA
2023,ANA202304070,ANA,TOR,2,0,hergj001,bassc001,4.66,3.6
2023,ANA202304080,ANA,TOR,0,0,barrj003,berrj001,5.68,3.65
2023,ANA202304090,ANA,TOR,3,0,estec001,romaj004,3.9,2.9
2023,ANA202304100,ANA,WAS,2,0,davit005,corbp001,5.96,5.2
2023,ANA202304110,ANA,WAS,0,0,ohtas001,grayj004,3.14,3.91
2023,ANA202304120,ANA,WAS,0,0,moorm003,thomm005,2.56,5.5
2023,ANA202304210,ANA,KCA,0,0,ohtas001,yarbr001,3.14,4.52
2023,ANA202304220,ANA,KCA,0,0,quijj001,cuasj001,6.0,3.99
2023,ANA202304230,ANA,KCA,1,1,warra003,lylej001,5.4,6.28
2023,ANA202304240,ANA,OAK,0,2,barrj003,ollea001,5.68,10.07
2023,ANA202304250,ANA,OAK,4,1,canng001,millm004,4.32,3.78
2023,ANA202304260,ANA,OAK,0,1,sandp002,medil002,4.11,5.42
2023,ANA202304270,ANA,OAK,0,0,ohtas001,searj001,3.14,4.54
2023,ANA202305050,ANA,TEX,0,0,estec001,smitw002,3.9,
2023,ANA202305060,ANA,TEX,0,0,detmr001,eovan001,4.48,3.63
2023,ANA202305070,ANA,TEX,3,0,suarj001,sborj002,8.29,5.5
2023,ANA202305080,ANA,HOU,0,0,moorm003,montr004,2.56,5.08
2023,ANA202305090,ANA,HOU,0,0,ohtas001,valdf001,3.14,3.45
2023,ANA202305100,ANA,HOU,0,1,canng001,javic001,4.32,4.56
2023,ANA202305190,ANA,MIN,0,0,weisz001,jax-g001,3.21,3.86
2023,ANA202305200,ANA,MIN,0,3,sandp002,varll001,4.11,4.63
2023,ANA202305210,ANA,MIN,0,0,devec001,lopep002,4.46,3.66
2023,ANA202305220,ANA,BOS,0,0,silsc001,crawk001,3.96,4.04
2023,ANA202305230,ANA,BOS,1,0,canng001,bellb002,4.32,4.24
2023,ANA202305240,ANA,BOS,0,0,andet002,paxtj001,5.43,4.5
2023,ANA202305260,ANA,MIA,0,0,detmr001,luzaj001,4.48,3.58
2023,ANA202305270,ANA,MIA,0,1,barrj003,flord002,5.68,4.76
2023,ANA202305280,ANA,MIA,0,0,sandp002,peree004,4.11,3.15
2023,ANA202306060,ANA,CHN,0,0,andet002,hughb002,5.43,7.24
2023,ANA202306070,ANA,CHN,0,0,joycb001,tailj001,5.4,4.84
2023,ANA202306080,ANA,CHN,0,0,detmr001,smyld001,4.48,5.0
2023,ANA202306090,ANA,SEA,0,2,webbj002,castl003,3.69,3.34
2023,ANA202306100,ANA,SEA,0,0,sandp002,speig001,4.11,3.79
2023,ANA202306110,ANA,SEA,2,0,canng001,gilbl002,4.32,3.73
2023,ANA202306200,ANA,LAN,0,0,devec001,kersc001,4.46,2.46
2023,ANA202306210,ANA,LAN,0,0,ohtas001,gonzv001,3.14,4.01
2023,ANA202306260,ANA,CHA,0,1,estec001,loper003,3.9,3.27
2023,ANA202306270,ANA,CHA,1,0,ohtas001,kopem001,3.14,5.43
2023,ANA202306280,ANA,CHA,2,2,barrj003,gioll001,5.68,4.88
2023,ANA202306290,ANA,CHA,1,1,sandp002,lynnl001,4.11,5.73
2023,ANA202306300,ANA,ARI,0,1,canng001,henrt001,4.32,4.15
2023,ANA202307010,ANA,ARI,0,0,bachs001,nelsr003,3.18,5.31
2023,ANA202307020,ANA,ARI,1,0,detmr001,gallz001,4.48,3.47
2023,ANA202307140,ANA,HOU,0,0,ohtas001,matop002,3.14,3.0
2023,ANA202307150,ANA,HOU,0,0,estec001,matop002,3.9,3.0
2023,ANA202307160,ANA,HOU,0,1,barrj003,montr004,5.68,5.08
2023,ANA202307170,ANA,NYA,0,0,loupa001,ramin003,6.1,2.66
2023,ANA202307180,ANA,NYA,2,0,sandp002,germd001,4.11,4.56
2023,ANA202307190,ANA,NYA,2,0,silsc001,rodoc001,3.96,6.85
2023,ANA202307210,ANA,PIT,0,0,ohtas001,oviej001,3.14,4.31
2023,ANA202307220,ANA,PIT,0,0,detmr001,bidoo001,4.48,5.86
2023,ANA202307230,ANA,PIT,1,1,andet002,kellm003,5.43,4.21
2023,ANA202308030,ANA,SEA,0,0,estec001,campi001,3.9,2.83
2023,ANA202308040,ANA,SEA,1,4,loper003,topaj001,3.27,2.61
2023,ANA202308050,ANA,SEA,0,0,andet002,kirbg001,5.43,3.35
2023,ANA202308060,ANA,SEA,1,1,barrj003,sauct001,5.68,3.59
2023,ANA202308070,ANA,SFN,0,0,estec001,roget001,3.9,3.83
2023,ANA202308080,ANA,SFN,4,0,gioll001,alexs001,4.88,4.66
2023,ANA202308090,ANA,SFN,0,0,ohtas001,beckt002,3.14,3.92
2023,ANA202308180,ANA,TBA,1,1,estec001,fairp001,3.9,2.58
2023,ANA202308191,ANA,TBA,0,2,canng001,glast001,4.32,3.53
2023,ANA202308192,ANA,TBA,0,0,sandp002,efliz001,4.11,3.5
2023,ANA202308220,ANA,CIN,0,1,gioll001,ashcg001,4.88,4.76
2023,ANA202308231,ANA,CIN,2,0,andet002,farmb001,5.43,4.2
2023,ANA202308232,ANA,CIN,0,0,detmr001,simsl001,4.48,3.1
2023,ANA202309040,ANA,BAL,0,0,rosek001,rodrg003,3.82,4.35
2023,ANA202309050,ANA,BAL,0,0,sorij002,krehj001,3.64,1.8
2023,ANA202309060,ANA,BAL,0,0,sandp002,gibsk002,4.11,4.73
2023,ANA202309070,ANA,CLE,0,0,sorij002,clase001,3.64,3.22
2023,ANA202309080,ANA,CLE,0,0,canng001,allel003,4.32,3.81
2023,ANA202309090,ANA,CLE,3,1,andet002,gioll001,5.43,4.88
2023,ANA202309100,ANA,CLE,1,0,rosek001,bibet001,3.82,2.98
2023,ANA202309150,ANA,DET,0,1,canng001,skubt001,4.32,2.8
2023,ANA202309160,ANA,DET,0,0,sorij002,langa001,3.64,3.68
2023,ANA202309170,ANA,DET,0,0,rosek001,wentj001,3.82,6.9
2023,ANA202309250,ANA,TEX,0,0,hergj001,grayj003,4.66,4.12
2023,ANA202309260,ANA,TEX,3,1,detmr001,bradc003,4.48,5.3
2023,ANA202309270,ANA,TEX,0,1,canng001,dunnd001,4.32,3.7
2023,ANA202309290,ANA,OAK,0,0,danid001,waldk003,2.19,5.36
2023,ANA202309300,ANA,OAK,0,1,joycb001,boylj001,5.4,1.69
2023,ANA202310010,ANA,OAK,1,0,fulmc001,searj001,2.7,4.54
2023,ARI202304060,ARI,LAN,0,0,kellm002,may-d003,3.29,2.63
2023,ARI202304070,ARI,LAN,1,1,jamed003,kersc001,3.32,2.46
2023,ARI202304080,ARI,LAN,1,4,nelsk001,syndn001,4.18,6.5
2023,ARI202304090,ARI,LAN,2,1,nelsr003,grovm001,5.31,6.13
2023,ARI202304100,ARI,MIL,1,0,gallz001,milew001,3.47,3.14
2023,ARI202304110,ARI,MIL,0,0,kellm002,burnc002,3.29,3.39
2023,ARI202304120,ARI,MIL,1,0,nelsk001,junkj001,4.18,4.91
2023,ARI202304200,ARI,SDN,0,0,nelsk001,honeb001,4.18,4.82
2023,ARI202304210,ARI,SDN,0,0,gallz001,lugos001,3.47,3.57
2023,ARI202304220,ARI,SDN,1,2,kellm002,musgj001,3.29,3.05
2023,ARI202304230,ARI,SDN,0,3,jamed003,darvy001,3.32,4.56
2023,ARI202304240,ARI,KCA,0,1,chafa001,chapa001,4.73,3.09
2023,ARI202304250,ARI,KCA,0,1,nelsr003,singb001,5.31,5.52
2023,ARI202304260,ARI,KCA,0,0,gallz001,yarbr001,3.47,4.52
2023,ARI202305050,ARI,WAS,0,1,kellm002,grayj004,3.29,3.91
2023,ARI202305060,ARI,WAS,1,0,castm002,finnk001,4.31,3.76
2023,ARI202305070,ARI,WAS,0,0,castm002,ramie004,4.31,6.41
2023,ARI202305080,ARI,MIA,0,0,gallz001,garrb001,3.47,3.66
2023,ARI202305090,ARI,MIA,0,1,pfaab001,luzaj001,5.72,3.58
2023,ARI202305100,ARI,MIA,0,0,chafa001,flord002,4.73,4.76
2023,ARI202305110,ARI,SFN,0,0,henrt001,cobba001,4.15,3.87
2023,ARI202305120,ARI,SFN,0,2,misia001,junij001,7.36,3.87
2023,ARI202305130,ARI,SFN,0,1,gallz001,desca001,3.47,4.88
2023,ARI202305140,ARI,SFN,0,0,castm002,roget002,4.31,3.04
2023,ARI202305260,ARI,BOS,0,0,pfaab001,salec001,5.72,4.3
2023,ARI202305270,ARI,BOS,1,0,daviz001,whitg002,7.0,5.15
2023,ARI202305280,ARI,BOS,3,0,kellm002,houct001,3.29,5.01
2023,ARI202305290,ARI,COL,0,1,nelsr003,kaufk001,5.31,8.23
2023,ARI202305300,ARI,COL,3,0,gallz001,freek001,3.47,5.03
2023,ARI202305310,ARI,COL,3,0,henrt001,lamed001,4.15,11.71
2023,ARI202306010,ARI,COL,0,0,ginkk001,johnp001,2.48,4.02
2023,ARI202306020,ARI,ATL,2,0,kellm002,mortc002,3.29,3.64
2023,ARI202306030,ARI,ATL,0,0,nelsr003,stris002,5.31,3.86
2023,ARI202306040,ARI,ATL,0,0,castm002,minta001,4.31,3.76
2023,ARI202306120,ARI,PHI,1,0,jamed003,coved001,3.32,3.77
2023,ARI202306130,ARI,PHI,0,4,daviz001,wheez001,7.0,3.61
2023,ARI202306140,ARI,PHI,0,0,mcgos001,kimbc001,4.73,3.26
2023,ARI202306150,ARI,PHI,0,0,nelsr003,nolaa001,5.31,4.46
2023,ARI202306160,ARI,CLE,1,0,gallz001,toust001,3.47,4.97
2023,ARI202306170,ARI,CLE,0,1,castm002,biebs001,4.31,3.8
2023,ARI202306180,ARI,CLE,0,2,daviz001,bibet001,7.0,2.98
2023,ARI202306270,ARI,TBA,5,0,gallz001,bradt002,3.47,5.59
2023,ARI202306280,ARI,TBA,0,0,mcgos001,pochc001,4.73,2.23
2023,ARI202306290,ARI,TBA,0,1,pfaab001,chiry001,5.72,5.4
2023,ARI202307040,ARI,NYN,1,0,castm002,schem001,4.31,3.77
2023,ARI202307050,ARI,NYN,0,0,chafa001,sengk001,4.73,2.98
2023,ARI202307060,ARI,NYN,0,2,nelsr003,carrc003,5.31,6.8
2023,ARI202307070,ARI,PIT,0,0,gallz001,hillr001,3.47,5.41
2023,ARI202307080,ARI,PIT,0,0,mcgos001,bednd001,4.73,2.0
2023,ARI202307090,ARI,PIT,1,0,daviz001,bidoo001,7.0,5.86
2023,ARI202307240,ARI,SLN,1,2,chafa001,gallg001,4.73,4.42
2023,ARI202307250,ARI,SLN,0,0,nelsk001,romej002,4.18,3.68
2023,ARI202307260,ARI,SLN,0,0,gallz001,palla001,3.47,4.76
2023,ARI202307280,ARI,SEA,0,4,henrt001,gilbl002,4.15,3.73
2023,ARI202307290,ARI,SEA,0,0,ginkk001,munoa002,2.48,2.94
2023,ARI202307300,ARI,SEA,0,2,kellm002,castl003,3.29,3.34
2023,ARI202308080,ARI,LAN,0,0,pfaab001,uriaj001,5.72,4.6
2023,ARI202308090,ARI,LAN,0,0,nelsk001,fergc001,4.18,3.43
2023,ARI202308110,ARI,SDN,1,0,nelsr003,snelb001,5.31,2.25
2023,ARI202308120,ARI,SDN,1,0,gallz001,hillr001,3.47,5.41
2023,ARI202308130,ARI,SDN,1,3,nelsk001,suarr002,4.18,4.23
2023,ARI202308210,ARI,TEX,0,0,ginkk001,smitw002,2.48,
2023,ARI202308220,ARI,TEX,0,0,gallz001,grayj003,3.47,4.12
2023,ARI202308240,ARI,CIN,0,0,castm002,youna002,4.31,3.86
2023,ARI202308250,ARI,CIN,0,0,pfaab001,greeh001,5.72,4.82
2023,ARI202308260,ARI,CIN,1,0,crisn001,diaza004,8.31,3.07
2023,ARI202308270,ARI,CIN,0,0,mcgos001,gibai001,4.73,3.33
2023,ARI202309010,ARI,BAL,2,1,daviz001,irvic001,7.0,4.42
2023,ARI202309020,ARI,BAL,0,0,ceccs001,bradk001,4.33,2.83
2023,ARI202309030,ARI,BAL,1,2,gallz001,could001,3.47,2.81
2023,ARI202309040,ARI,COL,0,0,kellm002,lambp001,3.29,5.36
2023,ARI202309050,ARI,COL,1,1,pfaab001,freek001,5.72,5.03
2023,ARI202309060,ARI,COL,1,4,jarvb001,flexc001,3.04,6.86
2023,ARI202309150,ARI,CHN,3,0,pfaab001,steej002,5.72,3.06
2023,ARI202309160,ARI,CHN,0,0,mantj002,wesnh001,4.62,4.63
2023,ARI202309170,ARI,CHN,3,0,frial001,wickj001,4.06,4.41
2023,ARI202309190,ARI,SFN,1,2,gallz001,cobba001,3.47,3.87
2023,ARI202309200,ARI,SFN,1,1,kellm002,webbl001,3.29,3.25
2023,ARI202309290,ARI,HOU,0,0,gallz001,urquj001,3.47,5.29
2023,ARI202309300,ARI,HOU,0,0,kellm002,verlj001,3.29,3.22
2023,ARI202310010,ARI,HOU,0,4,nelsk001,javic001,4.18,4.56
2023,ATL202304060,ATL,SDN,1,0,minta001,crisn001,3.76,8.31
2023,ATL202304070,ATL,SDN,0,2,tonkm001,honeb001,4.28,4.82
2023,ATL202304080,ATL,SDN,0,0,mortc002,wachm001,3.64,3.22
2023,ATL202304090,ATL,SDN,0,0,doddd001,lugos001,7.6,3.57
2023,ATL202304100,ATL,CIN,0,0,lee-d005,law-d001,4.18,3.6
2023,ATL202304110,ATL,CIN,1,0,tonkm001,cessl001,4.28,9.0
2023,ATL202304120,ATL,CIN,0,2,yatek001,farmb001,3.28,4.2
2023,ATL202304210,ATL,HOU,4,1,minta001,nerih001,3.76,1.71
2023,ATL202304220,ATL,HOU,0,0,wrigk001,valdf001,6.97,3.45
2023,ATL202304230,ATL,HOU,0,0,minta001,nerih001,3.76,1.71
2023,ATL202304240,ATL,MIA,0,0,stris002,cabre003,3.86,4.24
2023,ATL202304250,ATL,MIA,1,0,mortc002,hoeib001,3.64,5.48
2023,ATL202304260,ATL,MIA,0,0,tonkm001,flord002,4.28,4.76
2023,ATL202304270,ATL,MIA,0,0,minta001,puk-a001,3.76,3.97
2023,ATL202305050,ATL,BAL,1,0,friem001,kremd001,2.55,4.12
2023,ATL202305060,ATL,BAL,0,0,minta001,could001,3.76,2.81
2023,ATL202305070,ATL,BAL,1,0,tonkm001,perec004,4.28,3.54
2023,ATL202305090,ATL,BOS,4,0,mortc002,piven001,3.64,4.04
2023,ATL202305100,ATL,BOS,0,0,minta001,bellb002,3.76,4.24
2023,ATL202305190,ATL,SEA,1,0,mchuc001,millb004,4.3,4.32
2023,ATL202305200,ATL,SEA,2,0,tonkm001,gilbl002,4.28,3.73
2023,ATL202305210,ATL,SEA,1,0,shusj001,kirbg001,5.81,3.35
2023,ATL202305220,ATL,LAN,4,0,mortc002,phile001,3.64,2.05
2023,ATL202305230,ATL,LAN,1,1,stris002,millb005,3.86,3.76
2023,ATL202305240,ATL,LAN,0,0,igler001,bickp001,2.75,4.95
2023,ATL202305250,ATL,PHI,2,0,anden001,sotog003,3.06,4.62
2023,ATL202305260,ATL,PHI,0,0,jimej003,walkt004,3.04,4.38
2023,ATL202305270,ATL,PHI,0,0,mortc002,wheez001,3.64,3.61
2023,ATL202305280,ATL,PHI,7,0,stris002,coved001,3.86,3.77
2023,ATL202306060,ATL,NYN,0,0,eldeb001,smitd009,3.81,4.15
2023,ATL202306070,ATL,NYN,0,1,anden001,raleb001,3.06,2.8
2023,ATL202306080,ATL,NYN,3,0,igler001,huntt002,2.75,6.85
2023,ATL202306090,ATL,WAS,0,1,yatek001,finnk001,3.28,3.76
2023,ATL202306100,ATL,WAS,1,1,shusj001,gorem001,5.81,4.42
2023,ATL202306110,ATL,WAS,2,0,eldeb001,willt002,3.81,5.55
2023,ATL202306150,ATL,COL,0,0,smita001,freek001,4.26,5.03
2023,ATL202306160,ATL,COL,3,0,shusj001,lamed001,5.81,11.71
2023,ATL202306170,ATL,COL,4,0,eldeb001,seabc001,3.81,7.52
2023,ATL202306180,ATL,COL,0,2,mortc002,andec001,3.64,5.42
2023,ATL202306260,ATL,MIN,0,0,stris002,grays001,3.86,2.79
2023,ATL202306270,ATL,MIN,4,1,eldeb001,ryanj002,3.81,4.51
2023,ATL202306280,ATL,MIN,1,0,yatek001,maedk001,3.28,4.23
2023,ATL202306300,ATL,MIA,5,0,sorom001,hoeib001,6.4,5.48
2023,ATL202307010,ATL,MIA,6,0,mortc002,peree004,3.64,3.15
2023,ATL202307020,ATL,MIA,0,0,stris002,alcas001,3.86,4.14
2023,ATL202307140,ATL,CHA,4,0,mortc002,kopem001,3.64,5.43
2023,ATL202307150,ATL,CHA,0,0,stris002,lynnl001,3.86,5.73
2023,ATL202307160,ATL,CHA,0,0,allak001,ceasd001,6.57,4.58
2023,ATL202307180,ATL,ARI,5,2,igler001,castm002,2.75,4.31
2023,ATL202307190,ATL,ARI,0,0,mortc002,nelsr003,3.64,5.31
2023,ATL202307200,ATL,ARI,0,0,yatek001,castm002,3.28,4.31
2023,ATL202307280,ATL,MIL,0,0,mchuc001,housa001,4.3,4.12
2023,ATL202307290,ATL,MIL,6,0,eldeb001,tehej001,3.81,4.4
2023,ATL202307300,ATL,MIL,2,1,yatek001,payaj001,3.28,2.55
2023,ATL202307310,ATL,ANA,0,1,mortc002,silsc001,3.64,3.96
2023,ATL202308010,ATL,ANA,1,0,stris002,sandp002,3.86,4.11
2023,ATL202308020,ATL,ANA,0,0,chiry001,gioll001,5.4,4.88
2023,ATL202308140,ATL,NYA,1,1,friem001,schmc002,2.55,4.64
2023,ATL202308150,ATL,NYA,3,0,eldeb001,sevel001,3.81,6.65
2023,ATL202308160,ATL,NYA,0,0,mortc002,vasqr001,3.64,2.87
2023,ATL202308180,ATL,SFN,2,0,stris002,cobba001,3.86,3.87
2023,ATL202308190,ATL,SFN,0,1,yatek001,roget002,3.28,3.04
2023,ATL202308200,ATL,SFN,0,0,yatek001,dovac001,3.28,2.93
2023,ATL202308210,ATL,NYN,0,0,winaa001,bickp001,5.29,4.95
2023,ATL202308220,ATL,NYN,0,0,eldeb001,megit002,3.81,4.7
2023,ATL202308230,ATL,NYN,1,0,mortc002,quinj001,3.64,3.57
2023,ATL202309050,ATL,SLN,1,0,sorom001,mikom001,6.4,4.78
2023,ATL202309060,ATL,SLN,0,4,stris002,hudsd002,3.86,4.98
2023,ATL202309070,ATL,SLN,3,0,friem001,waina001,2.55,7.4
2023,ATL202309080,ATL,PIT,0,0,eldeb001,kellm003,3.81,4.21
2023,ATL202309090,ATL,PIT,0,0,doddd001,borur001,7.6,2.45
2023,ATL202309100,ATL,PIT,0,0,handb001,selbc001,5.53,9.0
2023,ATL202309180,ATL,PHI,1,0,wrigk001,wheez001,6.97,3.61
2023,ATL202309190,ATL,PHI,1,0,stris002,sancc002,3.86,3.44
2023,ATL202309200,ATL,PHI,0,1,minta001,kimbc001,3.76,3.26
2023,ATL202309260,ATL,CHN,0,0,handb001,smyld001,5.53,5.0
2023,ATL202309270,ATL,CHN,1,0,chavj001,paled001,1.56,4.45
2023,ATL202309280,ATL,CHN,2,1,wrigk001,strom001,6.97,3.95
2023,ATL202309290,ATL,WAS,1,0,handb001,weemj001,5.53,3.62
2023,ATL202309300,ATL,WAS,0,3,stris002,weemj001,3.86,3.62
2023,ATL202310010,ATL,WAS,2,4,tonkm001,harvh001,4.28,2.82
2023,BAL202304070,BAL,NYA,0,0,perec004,marir001,3.54,3.99
2023,BAL202304080,BAL,NYA,1,0,irvic001,britj003,4.42,4.28
2023,BAL202304090,BAL,NYA,0,1,wellt003,cortn001,3.64,4.97
2023,BAL202304100,BAL,OAK,2,1,gibsk002,searj001,4.73,4.54
2023,BAL202304110,BAL,OAK,1,1,bakeb001,molls001,3.6,3.03
2023,BAL202304120,BAL,OAK,0,3,akink001,smitc007,6.85,6.59
2023,BAL202304130,BAL,OAK,0,1,bautf001,may-t001,1.48,3.28
2023,BAL202304210,BAL,DET,0,0,bautf001,folej001,1.48,2.61
2023,BAL202304220,BAL,DET,0,0,gibsk002,wentj001,4.73,6.9
2023,BAL202304230,BAL,DET,0,0,akink001,englm001,6.85,5.46
2023,BAL202304240,BAL,BOS,0,0,kremd001,salec001,4.12,4.3
2023,BAL202304250,BAL,BOS,0,0,bradk001,klubc001,2.83,7.04
2023,BAL202304260,BAL,BOS,1,0,wellt003,houct001,3.64,5.01
2023,BAL202305080,BAL,TBA,0,0,gibsk002,mccls003,4.73,3.29
2023,BAL202305090,BAL,TBA,0,1,rodrg003,efliz001,4.35,3.5
2023,BAL202305100,BAL,TBA,0,0,kremd001,chiry001,4.12,5.4
2023,BAL202305120,BAL,PIT,0,0,bakeb001,hernj005,3.6,4.97
2023,BAL202305130,BAL,PIT,1,0,wellt003,contr001,3.64,6.59
2023,BAL202305140,BAL,PIT,0,1,gibsk002,kellm003,4.73,4.21
2023,BAL202305150,BAL,ANA,0,0,rodrg003,ohtas001,4.35,3.14
2023,BAL202305160,BAL,ANA,0,1,kremd001,silsc001,4.12,3.96
2023,BAL202305170,BAL,ANA,0,0,bradk001,canng001,2.83,4.32
2023,BAL202305180,BAL,ANA,0,1,bakeb001,devec001,3.6,4.46
2023,BAL202305260,BAL,TEX,1,0,rodrg003,grayj003,4.35,4.12
2023,BAL202305270,BAL,TEX,0,0,kremd001,heana001,4.12,4.15
2023,BAL202305280,BAL,TEX,2,0,could001,ragac001,2.81,3.47
2023,BAL202305290,BAL,CLE,0,0,wellt003,allel003,3.64,3.81
2023,BAL202305300,BAL,CLE,2,0,gibsk002,quanc001,4.73,5.24
2023,BAL202305310,BAL,CLE,0,1,givem001,currx001,11.25,4.07
2023,BAL202306090,BAL,KCA,1,0,wellt003,lyncd001,3.64,4.64
2023,BAL202306100,BAL,KCA,2,0,irvic001,singb001,4.42,5.52
2023,BAL202306110,BAL,KCA,3,1,gibsk002,mayem001,4.73,6.15
2023,BAL202306130,BAL,TOR,0,1,kremd001,bassc001,4.12,3.6
2023,BAL202306140,BAL,TOR,0,0,bradk001,berrj001,2.83,3.65
2023,BAL202306150,BAL,TOR,1,0,wellt003,garcy001,3.64,4.09
2023,BAL202306230,BAL,SEA,0,0,gibsk002,gilbl002,4.73,3.73
2023,BAL202306240,BAL,SEA,0,0,baumm001,topaj001,3.76,2.61
2023,BAL202306250,BAL,SEA,0,0,bradk001,kirbg001,2.83,3.35
2023,BAL202306260,BAL,CIN,0,1,zimmb002,willb003,4.73,4.46
2023,BAL202306270,BAL,CIN,0,0,wellt003,abboa001,3.64,3.87
2023,BAL202306280,BAL,CIN,4,3,akink001,diaza004,6.85,3.07
2023,BAL202306300,BAL,MIN,0,1,kremd001,lopep002,4.12,3.66
2023,BAL202307010,BAL,MIN,0,0,bradk001,oberb002,2.83,3.43
2023,BAL202307020,BAL,MIN,0,0,perec004,duraj002,3.54,2.45
2023,BAL202307140,BAL,MIA,0,0,kremd001,alcas001,4.12,4.14
2023,BAL202307150,BAL,MIA,0,0,baumm001,brazh001,3.76,4.14
2023,BAL202307160,BAL,MIA,3,0,bradk001,okers001,2.83,4.45
2023,BAL202307170,BAL,LAN,1,0,bakeb001,sheee001,3.6,4.92
2023,BAL202307180,BAL,LAN,0,0,wellt003,grovm001,3.64,6.13
2023,BAL202307190,BAL,LAN,4,2,could001,uriaj001,2.81,4.6
2023,BAL202307280,BAL,NYA,0,0,bautf001,kahnt001,1.48,2.66
2023,BAL202307290,BAL,NYA,0,1,wellt003,schmc002,3.64,4.64
2023,BAL202307300,BAL,NYA,7,0,baumm001,sevel001,3.76,6.65
2023,BAL202308040,BAL,NYN,0,0,baumm001,bickp001,3.76,4.95
2023,BAL202308050,BAL,NYN,2,0,gibsk002,megit002,4.73,4.7
2023,BAL202308060,BAL,NYN,0,0,perec004,quinj001,3.54,3.57
2023,BAL202308080,BAL,HOU,2,0,bautf001,stanr002,1.48,4.09
2023,BAL202308090,BAL,HOU,0,2,flahj002,javic001,4.99,4.56
2023,BAL202308100,BAL,HOU,1,0,kremd001,browh001,4.12,5.09
2023,BAL202308220,BAL,TOR,1,0,baumm001,mayzt001,3.76,1.52
2023,BAL202308230,BAL,TOR,0,0,kremd001,gausk001,4.12,3.16
2023,BAL202308240,BAL,TOR,0,0,gibsk002,berrj001,4.73,3.65
2023,BAL202308250,BAL,COL,2,0,fujis001,suteb001,7.18,3.38
2023,BAL202308260,BAL,COL,0,0,bradk001,flexc001,2.83,6.86
2023,BAL202308270,BAL,COL,0,0,canoy001,lawrj002,2.11,3.72
2023,BAL202308280,BAL,CHA,0,0,rodrg003,kopem001,4.35,5.43
2023,BAL202308290,BAL,CHA,0,0,could001,bumma001,2.81,6.79
2023,BAL202308300,BAL,CHA,4,0,gibsk002,ceasd001,4.73,4.58
2023,BAL202309110,BAL,SLN,0,1,halld004,hudsd002,3.26,4.98
2023,BAL202309120,BAL,SLN,0,1,meanj001,waina001,2.66,7.4
2023,BAL202309130,BAL,SLN,0,0,gibsk002,rom-d001,4.73,8.02
2023,BAL202309140,BAL,TBA,0,0,bradk001,pochc001,2.83,2.23
2023,BAL202309150,BAL,TBA,0,0,flahj002,efliz001,4.99,3.5
2023,BAL202309160,BAL,TBA,1,0,rodrg003,glast001,4.35,3.53
2023,BAL202309170,BAL,TBA,0,1,halld004,diekj001,3.26,3.34
2023,BAL202309260,BAL,WAS,1,0,bradk001,grayj004,2.83,3.91
2023,BAL202309270,BAL,WAS,0,0,rodrg003,corbp001,4.35,5.2
2023,BAL202309280,BAL,BOS,1,0,kremd001,salec001,4.12,4.3
2023,BAL202309290,BAL,BOS,0,0,meanj001,piven001,2.66,4.04
2023,BAL202309300,BAL,BOS,0,0,zimmb002,wincj001,4.73,2.88
2023,BAL202310010,BAL,BOS,0,0,could001,houct001,2.81,5.01
2023,BOS202303300,BOS,BAL,1,1,klubc001,gibsk002,7.04,4.73
2023,BOS202304010,BOS,BAL,0,3,jansk001,bautf001,3.63,1.48
2023,BOS202304020,BOS,BAL,1,0,houct001,irvic001,5.01,4.42
2023,BOS202304030,BOS,PIT,5,3,crawk001,unded001,4.04,5.18
2023,BOS202304040,BOS,PIT,1,0,piven001,contr001,4.04,6.59
2023,BOS202304050,BOS,PIT,0,0,klubc001,kellm003,7.04,4.21
2023,BOS202304140,BOS,ANA,0,2,wincj001,hergj001,2.88,4.66
2023,BOS202304150,BOS,ANA,2,4,brasr001,teper001,3.02,7.59
2023,BOS202304160,BOS,ANA,0,0,whitg002,detmr001,5.15,4.48
2023,BOS202304170,BOS,ANA,1,4,bellb002,davit005,4.24,5.96
2023,BOS202304180,BOS,MIN,1,0,schrj001,moraj003,3.86,5.31
2023,BOS202304190,BOS,MIN,0,3,klubc001,ryanj002,7.04,4.51
2023,BOS202304200,BOS,MIN,1,0,houct001,maedk001,5.01,4.23
2023,BOS202304280,BOS,CLE,0,2,piven001,biebs001,4.04,3.8
2023,BOS202304290,BOS,CLE,3,0,bernb001,clase001,3.2,3.22
2023,BOS202304300,BOS,CLE,0,0,salec001,allel003,4.3,3.81
2023,BOS202305010,BOS,TOR,2,0,wincj001,romaj004,2.88,2.9
2023,BOS202305020,BOS,TOR,0,0,bleir001,swane001,5.28,2.97
2023,BOS202305030,BOS,TOR,0,0,piven001,manoa001,4.04,5.87
2023,BOS202305040,BOS,TOR,1,0,bellb002,gausk001,4.24,3.16
2023,BOS202305120,BOS,SLN,0,2,jansk001,helsr001,3.63,2.45
2023,BOS202305130,BOS,SLN,1,0,jansk001,palla001,3.63,4.76
2023,BOS202305140,BOS,SLN,1,1,klubc001,mikom001,7.04,4.78
2023,BOS202305150,BOS,SEA,0,0,houct001,kirbg001,5.01,3.35
2023,BOS202305160,BOS,SEA,5,0,piven001,castl003,4.04,3.34
2023,BOS202305170,BOS,SEA,3,0,bellb002,gonzm005,4.24,5.22
