inning,games,visitor_avg_runs,home_avg_runs,visitor_p_scored,home_p_scored,home_minus_vis_runs,home_minus_vis_prob,year
9.0,2423,0.435410647957078,0.20140321914981427,0.24061081304168386,0.13041683862979778,-0.23400742880726375,-0.11019397441188608,2012
10.0,192,0.5520833333333334,0.3645833333333333,0.28125,0.2708333333333333,-0.18750000000000006,-0.010416666666666685,2012
11.0,105,0.45714285714285713,0.34285714285714286,0.26666666666666666,0.2761904761904762,-0.11428571428571427,0.009523809523809545,2012
12.0,57,0.5789473684210527,0.3333333333333333,0.2982456140350877,0.2631578947368421,-0.24561403508771934,-0.03508771929824561,2012
13.0,31,0.45161290322580644,0.5806451612903226,0.1935483870967742,0.3225806451612903,0.12903225806451618,0.12903225806451613,2012
14.0,20,0.4,0.45,0.3,0.35,0.04999999999999999,0.04999999999999999,2012
15.0,10,0.4,0.3,0.3,0.3,-0.10000000000000003,0.0,2012
16.0,4,0.75,0.0,0.25,0.0,-0.75,-0.25,2012
17.0,3,1.3333333333333333,0.3333333333333333,0.6666666666666666,0.3333333333333333,-1.0,-0.3333333333333333,2012
18.0,2,1.0,0.0,0.5,0.0,-1.0,-0.5,2012
19.0,1,3.0,0.0,1.0,0.0,-3.0,-1.0,2012
,0,,,,,,,2012
1.0,2431,0.46853146853146854,0.5392842451665981,0.27108185931715345,0.2965857671740025,0.07075277663512958,0.02550390785684903,2013
2.0,2431,0.4306869600987248,0.4471410941999177,0.24640065816536405,0.2583299053887289,0.016454134101192897,0.011929247223364858,2013
3.0,2431,0.45989304812834225,0.4862196626902509,0.2517482517482518,0.269847799259564,0.026326614561908657,0.01809954751131221,2013
4.0,2431,0.4858083093377211,0.5100781571369807,0.2735499794323324,0.28259975318798847,0.02426984779925956,0.009049773755656076,2013
5.0,2431,0.4775812422871246,0.5088440970793912,0.25874125874125875,0.27519539284245165,0.03126285479226654,0.016454134101192897,2013
6.0,2431,0.45783628136569315,0.513780337309749,0.26943644590703414,0.2756067461949815,0.05594405594405588,0.00617030028794735,2013
7.0,2428,0.44357495881383857,0.46622734761120266,0.2549423393739704,0.2656507413509061,0.022652388797364087,0.010708401976935733,2013
8.0,2423,0.4164259182831201,0.4279818406933553,0.24556335121749898,0.2422616591002889,0.011555922410235231,-0.00330169211721007,2013
9.0,2423,0.39207593891869585,0.20841931489888568,0.23070573669005365,0.13743293437886916,-0.18365662401981017,-0.09327280231118448,2013
10.0,243,0.5349794238683128,0.38271604938271603,0.25925925925925924,0.27983539094650206,-0.15226337448559674,0.020576131687242816,2013
11.0,126,0.3412698412698413,0.30952380952380953,0.20634920634920634,0.24603174603174602,-0.031746031746031744,0.03968253968253968,2013
12.0,76,0.32894736842105265,0.21052631578947367,0.19736842105263158,0.18421052631578946,-0.11842105263157898,-0.013157894736842118,2013
13.0,51,0.3333333333333333,0.4117647058823529,0.19607843137254902,0.3333333333333333,0.0784313725490196,0.1372549019607843,2013
14.0,32,1.03125,0.375,0.40625,0.25,-0.65625,-0.15625,2013
15.0,18,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2777777777777778,0.1111111111111111,0.05555555555555558,2013
16.0,12,0.5,0.08333333333333333,0.3333333333333333,0.08333333333333333,-0.4166666666666667,-0.25,2013
17.0,7,0.0,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,2013
18.0,6,0.8333333333333334,0.5,0.16666666666666666,0.5,-0.33333333333333337,0.33333333333333337,2013
19.0,2,0.0,1.0,0.0,0.5,1.0,0.5,2013
20.0,1,1.0,0.0,1.0,0.0,-1.0,-1.0,2013
,0,,,,,,,2013
1.0,2430,0.42674897119341565,0.5444444444444444,0.2518518518518518,0.3008230452674897,0.11769547325102875,0.04897119341563788,2014
2.0,2430,0.39300411522633744,0.43045267489711936,0.22633744855967078,0.24691358024691357,0.03744855967078192,0.020576131687242788,2014
3.0,2430,0.4510288065843621,0.42386831275720166,0.2559670781893004,0.24238683127572017,-0.02716049382716046,-0.013580246913580257,2014
4.0,2430,0.4609053497942387,0.49218106995884775,0.2641975308641975,0.2814814814814815,0.031275720164609055,0.017283950617283994,2014
5.0,2430,0.4588477366255144,0.5131687242798354,0.25020576131687244,0.28271604938271605,0.054320987654320974,0.03251028806584361,2014
6.0,2428,0.4728171334431631,0.4843492586490939,0.26153212520593083,0.26112026359143325,0.011532125205930777,-0.0004118616144975773,2014
7.0,2427,0.4330449114132674,0.4779563246806757,0.2430984754841368,0.2583436341161928,0.04491141326740833,0.015245158632056027,2014
8.0,2426,0.3882934872217642,0.44187963726298435,0.21846661170651277,0.24690849134377577,0.05358615004122014,0.028441879637262996,2014
9.0,2426,0.4336356141797197,0.2201154163231657,0.23742786479802144,0.14014839241549876,-0.213520197856554,-0.09727947238252269,2014
10.0,232,0.3793103448275862,0.3232758620689655,0.22413793103448276,0.24568965517241378,-0.05603448275862066,0.021551724137931022,2014
11.0,134,0.5895522388059702,0.2835820895522388,0.2462686567164179,0.21641791044776118,-0.3059701492537314,-0.02985074626865672,2014
12.0,88,0.42045454545454547,0.375,0.26136363636363635,0.3068181818181818,-0.04545454545454547,0.04545454545454547,2014
13.0,46,0.7608695652173914,0.21739130434782608,0.34782608695652173,0.15217391304347827,-0.5434782608695653,-0.19565217391304346,2014
14.0,27,0.7407407407407407,0.4074074074074074,0.37037037037037035,0.37037037037037035,-0.3333333333333333,0.0,2014
15.0,10,0.3,0.3,0.2,0.3,0.0,0.09999999999999998,2014
16.0,6,0.3333333333333333,0.5,0.16666666666666666,0.5,0.16666666666666669,0.33333333333333337,2014
17.0,2,0.0,0.0,0.0,0.0,0.0,0.0,2014
18.0,2,0.0,0.0,0.0,0.0,0.0,0.0,2014
19.0,2,0.0,1.0,0.0,1.0,1.0,1.0,2014
,0,,,,,,,2014
1.0,2429,0.5030876904075752,0.5895430218196789,0.2815973651708522,0.31741457389872374,0.08645533141210371,0.03581720872787153,2015
2.0,2429,0.4141622066694113,0.45821325648414984,0.2437216961712639,0.2589543021819679,0.04405104981473856,0.015232606010704003,2015
3.0,2429,0.4491560312885961,0.4956772334293948,0.2478386167146974,0.26677645121449156,0.04652120214079869,0.018937834499794165,2015
4.0,2429,0.46191848497324,0.5092630712227254,0.26636475916014823,0.27789213668176205,0.0473445862494854,0.011527377521613813,2015
5.0,2429,0.4602717167558666,0.5302593659942363,0.25483738163853437,0.2873610539316591,0.0699876492383697,0.03252367229312475,2015
6.0,2429,0.4866200082338411,0.5212021407986825,0.27171675586661176,0.2783038287361054,0.03458213256484144,0.006587072869493615,2015
7.0,2427,0.45982694684796044,0.5088586732591677,0.2542233209723939,0.28100535640708696,0.04903172641120723,0.02678203543469304,2015
8.0,2426,0.40272052761747734,0.46042868920032975,0.2345424567188788,0.2568013190436933,0.05770816158285241,0.0222588623248145,2015
9.0,2425,0.4218556701030928,0.2020618556701031,0.23505154639175257,0.1377319587628866,-0.21979381443298968,-0.09731958762886597,2015
10.0,212,0.39622641509433965,0.3584905660377358,0.21226415094339623,0.2971698113207547,-0.03773584905660382,0.08490566037735847,2015
11.0,126,0.5873015873015873,0.3253968253968254,0.25396825396825395,0.30158730158730157,-0.2619047619047619,0.047619047619047616,2015
12.0,63,0.49206349206349204,0.2698412698412698,0.3333333333333333,0.1746031746031746,-0.2222222222222222,-0.15873015873015872,2015
13.0,39,0.5384615384615384,0.4358974358974359,0.358974358974359,0.3333333333333333,-0.10256410256410253,-0.02564102564102566,2015
14.0,14,0.42857142857142855,0.42857142857142855,0.2857142857142857,0.35714285714285715,0.0,0.07142857142857145,2015
15.0,6,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,2015
16.0,5,0.4,0.4,0.4,0.4,0.0,0.0,2015
17.0,3,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2015
18.0,2,1.5,0.5,1.0,0.5,-1.0,-0.5,2015
19.0,1,1.0,0.0,1.0,0.0,-1.0,-1.0,2015
,0,,,,,,,2015
1.0,2428,0.48352553542009885,0.6235584843492586,0.2800658978583196,0.3364909390444811,0.1400329489291598,0.056425041186161484,2016
2.0,2428,0.4159802306425041,0.47817133443163096,0.2475288303130148,0.278006589785832,0.062191103789126845,0.030477759472817167,2016
3.0,2428,0.4757001647446458,0.5531301482701813,0.26935749588138386,0.2883031301482702,0.07742998352553543,0.018945634266886335,2016
4.0,2428,0.5271828665568369,0.5057660626029654,0.28789126853377267,0.2883031301482702,-0.021416803953871466,0.0004118616144975218,2016
5.0,2428,0.4917627677100494,0.5696046128500823,0.2672981878088962,0.29448105436573313,0.07784184514003295,0.027182866556836938,2016
6.0,2427,0.5241038318912238,0.5319324268644416,0.28636176349402553,0.29254223320972395,0.007828594973217862,0.006180469715698411,2016
7.0,2424,0.4822607260726073,0.5173267326732673,0.2632013201320132,0.28052805280528054,0.03506600660066006,0.017326732673267342,2016
8.0,2421,0.4758364312267658,0.48203221809169766,0.2552664188351921,0.26228831061544816,0.006195786864931885,0.007021891780256084,2016
9.0,2421,0.46757538207352334,0.21396117306897977,0.2593969434118133,0.13878562577447337,-0.25361420900454357,-0.12061131763733993,2016
10.0,185,0.4540540540540541,0.2702702702702703,0.2702702702702703,0.21081081081081082,-0.1837837837837838,-0.05945945945945946,2016
11.0,112,0.35714285714285715,0.29464285714285715,0.24107142857142858,0.25892857142857145,-0.0625,0.017857142857142877,2016
12.0,63,0.5555555555555556,0.3492063492063492,0.2857142857142857,0.2857142857142857,-0.2063492063492064,0.0,2016
13.0,32,0.375,0.53125,0.25,0.40625,0.15625,0.15625,2016
14.0,14,0.21428571428571427,0.35714285714285715,0.14285714285714285,0.2857142857142857,0.14285714285714288,0.14285714285714285,2016
15.0,8,0.875,0.375,0.375,0.25,-0.5,-0.125,2016
16.0,6,0.0,0.6666666666666666,0.0,0.5,0.6666666666666666,0.5,2016
17.0,3,1.3333333333333333,0.0,0.3333333333333333,0.0,-1.3333333333333333,-0.3333333333333333,2016
18.0,2,0.5,0.0,0.5,0.0,-0.5,-0.5,2016
19.0,1,1.0,0.0,1.0,0.0,-1.0,-1.0,2016
,0,,,,,,,2016
1.0,2430,0.5316872427983539,0.6094650205761317,0.29506172839506173,0.3263374485596708,0.07777777777777783,0.031275720164609055,2017
2.0,2430,0.4539094650205761,0.5065843621399176,0.2518518518518518,0.2646090534979424,0.052674897119341535,0.012757201646090566,2017
3.0,2430,0.5275720164609053,0.5534979423868313,0.2781893004115226,0.294238683127572,0.025925925925925908,0.016049382716049387,2017
4.0,2430,0.5271604938271605,0.5732510288065844,0.28271604938271605,0.30617283950617286,0.04609053497942395,0.023456790123456805,2017
5.0,2430,0.5176954732510288,0.5724279835390946,0.2905349794238683,0.30534979423868314,0.054732510288065805,0.014814814814814836,2017
6.0,2430,0.4962962962962963,0.5720164609053497,0.2707818930041152,0.30329218106995887,0.07572016460905345,0.03251028806584366,2017
7.0,2429,0.4664470975710169,0.5454919720049403,0.2503087690407575,0.2910662824207493,0.07904487443392338,0.04075751337999178,2017
8.0,2429,0.48291477974475094,0.4977356937011116,0.26512968299711814,0.25936599423631124,0.014820913956360648,-0.0057636887608069065,2017
9.0,2428,0.44275123558484347,0.25617792421746294,0.25617792421746294,0.15032948929159803,-0.18657331136738053,-0.1058484349258649,2017
10.0,182,0.510989010989011,0.41208791208791207,0.26373626373626374,0.3241758241758242,-0.09890109890109888,0.06043956043956045,2017
11.0,95,0.631578947368421,0.5052631578947369,0.3263157894736842,0.3368421052631579,-0.12631578947368416,0.010526315789473661,2017
12.0,44,0.4090909090909091,0.3409090909090909,0.25,0.25,-0.06818181818181823,0.0,2017
13.0,24,0.5416666666666666,0.5833333333333334,0.2916666666666667,0.375,0.04166666666666674,0.08333333333333331,2017
14.0,12,0.4166666666666667,0.25,0.3333333333333333,0.25,-0.16666666666666669,-0.08333333333333331,2017
15.0,9,1.0,0.2222222222222222,0.2222222222222222,0.2222222222222222,-0.7777777777777778,0.0,2017
16.0,5,0.8,0.0,0.4,0.0,-0.8,-0.4,2017
17.0,3,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2017
18.0,2,0.5,0.0,0.5,0.0,-0.5,-0.5,2017
19.0,1,0.0,1.0,0.0,1.0,1.0,1.0,2017
,0,,,,,,,2017
1.0,2431,0.49156725627313863,0.5981077745783628,0.2830111065405183,0.3097490744549568,0.10654051830522421,0.0267379679144385,2018
2.0,2431,0.4376799670917318,0.44467297408473877,0.2435211846976553,0.24640065816536405,0.006993006993006978,0.002879473467708754,2018
3.0,2431,0.45619086795557384,0.4944467297408474,0.26079802550390785,0.26655697243932536,0.03825586178527357,0.005758946935417508,2018
4.0,2431,0.49238996297819826,0.5503907856849033,0.27108185931715345,0.28383381324557794,0.058000822706705035,0.012751953928424486,2018
5.0,2431,0.48827642945290006,0.5409296585767174,0.2776635129576306,0.2858905800082271,0.05265322912381731,0.008227067050596504,2018
6.0,2431,0.49609214315096667,0.537227478403949,0.2830111065405183,0.2842451665981078,0.04113533525298235,0.00123406005758947,2018
7.0,2430,0.4740740740740741,0.531275720164609,0.254320987654321,0.27901234567901234,0.05720164609053491,0.024691358024691357,2018
8.0,2427,0.4820766378244747,0.5133910177173465,0.2665842604037907,0.27482488669138855,0.031314379892871835,0.008240626287597863,2018
9.0,2426,0.46166529266281947,0.2370156636438582,0.25721352019785654,0.14014839241549876,-0.22464962901896127,-0.11706512778235778,2018
10.0,216,0.4444444444444444,0.35648148148148145,0.25,0.2916666666666667,-0.08796296296296297,0.041666666666666685,2018
11.0,116,0.3448275862068966,0.3275862068965517,0.1896551724137931,0.27586206896551724,-0.017241379310344862,0.08620689655172414,2018
12.0,72,0.5277777777777778,0.2777777777777778,0.2916666666666667,0.2222222222222222,-0.25,-0.06944444444444448,2018
13.0,39,0.4358974358974359,0.38461538461538464,0.2564102564102564,0.3333333333333333,-0.051282051282051266,0.07692307692307693,2018
14.0,19,0.7894736842105263,0.5263157894736842,0.3157894736842105,0.3684210526315789,-0.26315789473684215,0.05263157894736842,2018
15.0,10,0.6,0.6,0.3,0.3,0.0,0.0,2018
16.0,6,1.5,1.0,0.5,0.5,-0.5,0.0,2018
17.0,1,0.0,1.0,0.0,1.0,1.0,1.0,2018
,0,,,,,,,2018
1.0,2429,0.5459036640592837,0.6109510086455331,0.30218196788801976,0.32523672293124745,0.06504734458624939,0.02305475504322768,2019
2.0,2429,0.4730341704405105,0.5088513791683821,0.25854261012762453,0.27624536846438863,0.035817208727871586,0.0177027583367641,2019
3.0,2429,0.5627830382873611,0.5726636475916015,0.300123507616303,0.30547550432276654,0.009880609304240395,0.005351996706463524,2019
4.0,2429,0.5121449156031289,0.5561959654178674,0.2910662824207493,0.3034170440510498,0.04405104981473851,0.012350761630300522,2019
5.0,2429,0.515850144092219,0.5883079456566488,0.2783038287361054,0.30629888843145325,0.07245780156442982,0.02799505969534788,2019
6.0,2426,0.544517724649629,0.5840890354492992,0.28977741137675184,0.2955482275350371,0.039571310799670245,0.005770816158285286,2019
7.0,2425,0.5208247422680412,0.5715463917525773,0.28536082474226804,0.2948453608247423,0.05072164948453606,0.009484536082474238,2019
8.0,2423,0.5493190260008254,0.5125877011968634,0.2893107717705324,0.2756912917870409,-0.03673132480396202,-0.0136194799834915,2019
9.0,2420,0.509090909090909,0.2462809917355372,0.28388429752066113,0.15,-0.26280991735537185,-0.13388429752066114,2019
10.0,208,0.5240384615384616,0.3557692307692308,0.2548076923076923,0.28365384615384615,-0.16826923076923078,0.028846153846153855,2019
11.0,117,0.5897435897435898,0.3333333333333333,0.3333333333333333,0.2564102564102564,-0.25641025641025644,-0.07692307692307693,2019
12.0,59,0.423728813559322,0.4576271186440678,0.2711864406779661,0.3050847457627119,0.03389830508474578,0.03389830508474578,2019
13.0,37,0.35135135135135137,0.43243243243243246,0.2972972972972973,0.32432432432432434,0.08108108108108109,0.02702702702702703,2019
14.0,23,0.5217391304347826,0.08695652173913043,0.30434782608695654,0.08695652173913043,-0.43478260869565216,-0.2173913043478261,2019
15.0,16,0.625,0.5,0.375,0.3125,-0.125,-0.0625,2019
16.0,8,0.75,0.25,0.375,0.125,-0.5,-0.25,2019
17.0,5,0.0,0.2,0.0,0.2,0.2,0.2,2019
18.0,4,1.0,0.75,0.5,0.5,-0.25,0.0,2019
19.0,1,0.0,1.0,0.0,1.0,1.0,1.0,2019
,0,,,,,,,2019
1.0,898,0.4688195991091314,0.5623608017817372,0.25278396436525613,0.3285077951002227,0.0935412026726058,0.07572383073496658,2020
2.0,898,0.4576837416481069,0.46993318485523383,0.2561247216035635,0.26948775055679286,0.012249443207126953,0.013363028953229383,2020
3.0,898,0.5200445434298441,0.6492204899777283,0.2795100222717149,0.33184855233853006,0.12917594654788422,0.05233853006681516,2020
4.0,898,0.5311804008908686,0.621380846325167,0.29398663697104677,0.30957683741648107,0.09020044543429839,0.015590200445434299,2020
5.0,898,0.5623608017817372,0.579064587973274,0.2973273942093541,0.30066815144766146,0.016703786191536785,0.003340757238307346,2020
6.0,898,0.5311804008908686,0.6191536748329621,0.2884187082405345,0.30846325167037864,0.08797327394209353,0.02004454342984413,2020
7.0,897,0.5228539576365663,0.5105908584169454,0.2809364548494983,0.25752508361204013,-0.012263099219620877,-0.02341137123745818,2020
8.0,796,0.4610552763819096,0.5175879396984925,0.25,0.28391959798994976,0.05653266331658291,0.03391959798994976,2020
9.0,788,0.47588832487309646,0.21446700507614214,0.2436548223350254,0.14086294416243655,-0.2614213197969543,-0.10279187817258884,2020
10.0,68,1.0294117647058822,0.9852941176470589,0.6029411764705882,0.5882352941176471,-0.04411764705882337,-0.014705882352941124,2020
11.0,21,0.8095238095238095,0.8571428571428571,0.5238095238095238,0.5238095238095238,0.04761904761904756,0.0,2020
12.0,6,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,2020
13.0,2,1.5,1.0,1.0,0.5,-0.5,-0.5,2020
,0,,,,,,,2020
1.0,2429,0.5043227665706052,0.6039522437216962,0.27254013997529847,0.3157678056813504,0.09962947715109105,0.04322766570605191,2021
2.0,2429,0.42445450802799506,0.4956772334293948,0.23548785508439687,0.2634829147797447,0.07122272540139973,0.02799505969534785,2021
3.0,2429,0.49855907780979825,0.5491972004940304,0.26759983532317827,0.2943598188554961,0.05063812268423218,0.026759983532317844,2021
4.0,2429,0.468917249897077,0.5660765747221078,0.2626595306710581,0.3038287361053932,0.09715932482503081,0.04116920543433511,2021
5.0,2429,0.5018526142445451,0.5314944421572664,0.27706875257307534,0.293124742692466,0.029641827912721297,0.016055990119390684,2021
6.0,2428,0.4917627677100494,0.5477759472817133,0.27388797364085665,0.29654036243822074,0.05601317957166391,0.022652388797364087,2021
7.0,2425,0.4779381443298969,0.4952577319587629,0.25773195876288657,0.2705154639175258,0.017319587628865984,0.012783505154639219,2021
8.0,2319,0.5015092712376024,0.523070288917637,0.2733937041828374,0.2613195342820181,0.0215610176800346,-0.012074169900819332,2021
9.0,2305,0.47331887201735356,0.22212581344902385,0.26073752711496745,0.1405639913232104,-0.25119305856832974,-0.12017353579175705,2021
10.0,216,1.0925925925925926,0.8194444444444444,0.5787037037037037,0.5833333333333334,-0.27314814814814814,0.00462962962962965,2021
11.0,62,1.4516129032258065,0.8225806451612904,0.532258064516129,0.5806451612903226,-0.6290322580645161,0.048387096774193616,2021
12.0,16,2.1875,1.25,0.8125,0.6875,-0.9375,-0.125,2021
13.0,3,3.3333333333333335,0.6666666666666666,0.6666666666666666,0.6666666666666666,-2.666666666666667,0.0,2021
14.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2021
15.0,1,2.0,2.0,1.0,1.0,0.0,0.0,2021
16.0,1,2.0,0.0,1.0,0.0,-2.0,-1.0,2021
,0,,,,,,,2021
1.0,2430,0.42592592592592593,0.560082304526749,0.24938271604938272,0.30534979423868314,0.13415637860082308,0.05596707818930041,2022
2.0,2430,0.39423868312757204,0.4757201646090535,0.21975308641975308,0.25267489711934155,0.08148148148148143,0.032921810699588466,2022
3.0,2430,0.49547325102880657,0.5,0.2654320987654321,0.26872427983539093,0.004526748971193428,0.0032921810699588216,2022
4.0,2430,0.47530864197530864,0.4703703703703704,0.26296296296296295,0.254320987654321,-0.00493827160493826,-0.00864197530864197,2022
5.0,2430,0.5102880658436214,0.5041152263374485,0.2740740740740741,0.26707818930041155,-0.006172839506172867,-0.006995884773662531,2022
6.0,2428,0.46622734761120266,0.4946457990115321,0.25906095551894565,0.2775947281713344,0.028418451400329447,0.018533772652388758,2022
7.0,2424,0.46204620462046203,0.47277227722772275,0.2590759075907591,0.2636138613861386,0.010726072607260717,0.0045379537953795235,2022
8.0,2423,0.42220387948823773,0.5121749896822121,0.23689640940982254,0.26784977300866697,0.08997111019397436,0.03095336359884443,2022
9.0,2420,0.4652892561983471,0.21776859504132232,0.25495867768595043,0.1359504132231405,-0.24752066115702478,-0.11900826446280993,2022
10.0,216,1.087962962962963,0.9722222222222222,0.6157407407407407,0.6481481481481481,-0.11574074074074081,0.03240740740740744,2022
11.0,60,1.1333333333333333,0.7666666666666667,0.6,0.5166666666666667,-0.3666666666666666,-0.08333333333333326,2022
12.0,17,0.8823529411764706,0.47058823529411764,0.35294117647058826,0.4117647058823529,-0.4117647058823529,0.05882352941176466,2022
13.0,6,0.6666666666666666,1.1666666666666667,0.3333333333333333,1.0,0.5000000000000001,0.6666666666666667,2022
14.0,1,0.0,0.0,0.0,0.0,0.0,0.0,2022
15.0,1,0.0,1.0,0.0,1.0,1.0,1.0,2022
,0,,,,,,,2022
1.0,2430,0.4744855967078189,0.5962962962962963,0.26666666666666666,0.32592592592592595,0.1218106995884774,0.05925925925925929,2023
2.0,2430,0.5090534979423869,0.4666666666666667,0.2674897119341564,0.2551440329218107,-0.04238683127572018,-0.012345679012345678,2023
3.0,2430,0.5353909465020577,0.5526748971193416,0.28559670781893004,0.29958847736625516,0.01728395061728394,0.013991769547325117,2023
4.0,2430,0.5218106995884774,0.5279835390946502,0.27942386831275723,0.2979423868312757,0.006172839506172867,0.01851851851851849,2023
5.0,2430,0.4843621399176955,0.5526748971193416,0.26337448559670784,0.2905349794238683,0.06831275720164609,0.02716049382716046,2023
