intercept,beta_home,beta_opp_era,beta_travel,mean_opp_ERA,mean_travel_home,mean_travel_away,mu_away,mu_home,home_advantage,year
-0.6199059414105188,0.041950426096850076,0.3164293140029818,-0.00657327786399104,5.066369858852827e-16,0.03582696216707811,-0.03582696216707819,0.5381217513314069,0.5609121304781141,0.022790379146707118,2018
-0.5667254834157991,0.10534010575194842,0.051943168374008246,0.13277368559438033,7.684948028611013e-16,0.07280905950632546,-0.07280905950632553,0.5619217854386367,0.6365334874616817,0.07461170202304501,2019
-0.49793929516435054,-0.11480160963790716,0.3738563403655422,0.002574806109561585,-7.932108129368459e-17,-0.057940050784568084,0.057940050784567924,0.6078725074079498,0.5417828036124984,-0.06608970379545143,2020
-0.567183832119296,0.041930122028964546,0.06864275561556045,0.15428727778815723,2.3306809594967824e-16,0.04088297345033256,-0.041467015928194455,0.5635035390038067,0.595147510468626,0.03164397146481934,2021
-0.9796274602301319,0.43858916874536374,0.3362921934759615,-0.08229929558156247,-2.4970140625021313e-16,0.051212538636210024,-0.051578342483611574,0.37704806775831345,0.5796950744821834,0.20264700672386993,2022
-0.8815873540042628,0.30640683654840023,0.12517546480599615,0.006941442205960026,-2.0034099692484027e-16,0.07823086215823023,-0.07823086215823051,0.4139002033138531,0.5629088961783102,0.14900869286445712,2023
-0.7710286838343381,0.0689252174808485,0.21827690566234878,-0.032563840974454195,-4.021940013736416e-17,0.04046183309510861,-0.04076836213370792,0.4631514792613497,0.494889358760927,0.03173787949957729,2024
