game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,gametype,innings
NYA194404220,"""version 7RS(19) of 07/07/92""",WS1,NYA,NYC16,1944/04/22,0,0:00PM,day,false,hubbc901,joner901,(none),berrc103,"""98,222,104,103,96,408a""","""Jim Wohlenhaus/RWood""","""David W. Smith/RWood""",2016/01/13 9:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,131,11192,donaa101,carra101,,,,
NYA194404250,"""version 7RS(19) of 07/07/92""",PHA,NYA,NYC16,1944/04/25,0,0:00PM,day,false,joner901,berrc103,(none),hubbc901,"""98""","""Frownfelter""","""Frownfelter""",2016/01/10 2:03PM,park,none,0,unknown,-1,unknown,unknown,unknown,128,2784,blacd101,bonht101,berrj102,,,
NYA194404260,"""version 7RS(19) of 07/07/92""",PHA,NYA,NYC16,1944/04/26,0,0:00PM,day,false,berrc103,hubbc901,(none),joner901,"""98""","""Frownfelter""","""Frownfelter""",2015/12/24 2:52PM,park,none,0,unknown,-1,unknown,unknown,unknown,96,3741,boroh101,harrl101,,,,
NYA194405050,"""version 7RS(19) of 07/07/92""",BOS,NYA,NYC16,1944/05/05,0,0:00PM,day,false,summb901,boyej901,(none),rue-j901,"""98""","""Frownfelter""","""Frownfelter""",2015/12/24 3:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,5154,roses101,hught102,,,,
NYA194405060,"""version 7RS(19) of 07/07/92""",BOS,NYA,NYC16,1944/05/06,0,0:00PM,day,false,boyej901,rue-j901,(none),summb901,"""425""","""M. Pankin""","""M. Pankin""",2015/12/26 3:42PM,radio,none,0,unknown,-1,unknown,unknown,unknown,135,9661,dubim101,rybam101,turnj102,,,
NYA194405100,"""version 7RS(19) of 07/07/92""",DET,NYA,NYC16,1944/05/10,0,0:00PM,day,false,joner901,grieb901,(none),hubbc901,"""98""","""Frownfelter""","""Frownfelter""",2015/12/24 4:15PM,park,none,0,unknown,-1,unknown,unknown,unknown,103,6762,troud101,bonht101,,,,
NYA194405110,"""version 7RS(19) of 07/07/92""",DET,NYA,NYC16,1944/05/11,0,0:00PM,day,false,grieb901,hubbc901,(none),joner901,"""98""","""Frownfelter""","""Frownfelter""",2016/01/14 3:18PM,park,none,0,unknown,-1,unknown,unknown,unknown,108,5407,boroh101,overs101,,,,
NYA194405120,"""version 7RS(19) of 07/07/92""",DET,NYA,NYC16,1944/05/12,0,0:00PM,day,false,hubbc901,joner901,(none),grieb901,"""270(267),212""","""David W. Smith/RWood""","""David W. Smith/RWood""",2012/02/13 8:06PM,park,none,0,unknown,-1,unknown,unknown,unknown,107,7192,newhh101,zubeb101,,,,
NYA194405130,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1944/05/13,0,0:00PM,day,false,joner901,grieb901,(none),hubbc901,"""156""","""D Lamoureaux""","""D Lamoureaux""",2004/10/09 10:03AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,99,13371,pagej101,kleih101,,,,
NYA194405141,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1944/05/14,1,0:00PM,day,false,grieb901,hubbc901,(none),joner901,"""425""","""M. Pankin""","""M. Pankin""",2016/01/18 1:59PM,radio,none,0,unknown,-1,unknown,unknown,unknown,163,0,roses101,reyna102,,,,
NYA194405142,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1944/05/14,2,0:00PM,day,false,hubbc901,joner901,(none),grieb901,"""425""","""M. Pankin""","""M. Pankin""",2016/01/18 9:11PM,radio,none,0,unknown,-1,unknown,unknown,unknown,131,45354,donaa101,poatr101,,,,
NYA194405150,"""version 7RS(19) of 07/07/92""",CHA,NYA,NYC16,1944/05/15,0,0:00PM,day,false,summb901,boyej901,(none),rue-j901,"""270(267)""","""David W. Smith""","""David W. Smith""",2012/02/13 8:37PM,park,none,0,unknown,-1,unknown,unknown,unknown,119,3797,dubim101,lopae101,,,,
NYA194405160,"""version 7RS(19) of 07/07/92""",CHA,NYA,NYC16,1944/05/16,0,0:00PM,day,false,boyej901,rue-j901,(none),summb901,"""270""","""Frownfelter""","""Frownfelter""",2016/01/06 5:24PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,3917,dietb101,boroh101,,,,
NYA194405170,"""version 7RS(19) of 07/07/92""",CHA,NYA,NYC16,1944/05/17,0,0:00PM,day,false,rue-j901,summb901,(none),boyej901,"""270""","""Frownfelter""","""Frownfelter""",2016/01/07 2:04PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,4807,grovo101,pagej101,,,,
NYA194405180,"""version 7RS(19) of 07/07/92""",CHA,NYA,NYC16,1944/05/18,0,0:00PM,day,false,summb901,boyej901,(none),rue-j901,"""98,100""","""Frownfelter/RWood""","""Frownfelter/RWood""",2015/12/26 12:19PM,park,none,0,unknown,-1,unknown,unknown,unknown,146,4602,humpj101,roses101,,,,
NYA194405190,"""version 7RS(19) of 07/07/92""",SLA,NYA,NYC16,1944/05/19,0,0:00PM,day,false,boyej901,rue-j901,(none),summb901,"""102""","""Frownfelter""","""Frownfelter""",2016/01/10 3:04PM,park,none,0,unknown,-1,unknown,unknown,unknown,124,4482,pottn102,donaa101,,,,
NYA194405200,"""version 7RS(19) of 07/07/92""",SLA,NYA,NYC16,1944/05/20,0,0:00PM,day,false,rue-j901,summb901,(none),boyej901,"""102""","""Frownfelter""","""Frownfelter""",2016/01/03 2:42PM,park,none,0,unknown,-1,unknown,unknown,unknown,116,11790,dubim101,kramj101,,,,
NYA194405211,"""version 7RS(19) of 07/07/92""",SLA,NYA,NYC16,1944/05/21,1,0:00PM,day,false,summb901,boyej901,(none),rue-j901,"""425""","""M. Pankin""","""M. Pankin""",2016/01/03 11:42AM,radio,none,0,unknown,-1,unknown,unknown,unknown,175,0,boroh101,muncb101,,,,
NYA194406160,"""version 7RS(19) of 07/07/92""",PHA,NYA,NYC16,1944/06/16,0,0:00PM,day,false,weafh901,romme101,(none),grieb901,"""98""","""Frownfelter""","""Frownfelter""",2015/12/26 1:46PM,park,none,0,unknown,-1,unknown,unknown,unknown,108,5475,boroh101,newsb101,,,,
NYA194406171,"""version 7RS(19) of 07/07/92""",PHA,NYA,NYC16,1944/06/17,1,0:00PM,day,false,romme101,grieb901,(none),weafh901,"""156""","""D Lamoureaux""","""D Lamoureaux""",2004/09/25 10:08AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,114,0,donaa101,florj101,,,,
NYA194406172,"""version 7RS(19) of 07/07/92""",PHA,NYA,NYC16,1944/06/17,2,0:00PM,day,false,grieb901,weafh901,(none),romme101,"""156,611""","""D Lamoureaux/Smith""","""D Lamoureaux/Smith""",2004/10/09 10:15AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,12595,blacd101,turnj102,berrj102,,,
NYA194406182,"""version 7RS(19) of 07/07/92""",PHA,NYA,NYC16,1944/06/18,2,0:00PM,day,false,romme101,grieb901,(none),weafh901,425,"""Dick Cramer""","""Dick Cramer""",2014/01/21 5:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,140,30142,chrir101,pagej101,berrj102,,,
NYA194406200,"""version 7RS(19) of 07/07/92""",WS1,NYA,NYC16,1944/06/20,0,0:00PM,day,false,mcgob901,pipgg101,(none),stewe901,"""98""","""Frownfelter""","""Frownfelter""",2015/12/27 1:22PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,2128,boroh101,niggj101,,,,
NYA194406211,"""version 7RS(19) of 07/07/92""",WS1,NYA,NYC16,1944/06/21,1,0:00PM,day,false,pipgg101,stewe901,(none),mcgob901,"""98""","""Frownfelter""","""Frownfelter""",2015/12/27 1:58PM,park,none,0,unknown,-1,unknown,unknown,unknown,128,0,turnj102,haefm101,,,,
NYA194406220,"""version 7RS(19) of 07/07/92""",WS1,NYA,NYC16,1944/06/22,0,0:00PM,day,false,mcgob901,pipgg101,(none),stewe901,"""98""","""Frownfelter""","""Frownfelter""",2016/02/15 12:09PM,park,none,0,unknown,-1,unknown,unknown,unknown,107,3677,zubeb101,leond103,,,,
NYA194406280,"""version 7RS(19) of 07/07/92""",SLA,NYA,NYC16,1944/06/28,0,0:00PM,day,false,pipgg101,stewe901,(none),mcgob901,"""128""","""Frownfelter""","""Frownfelter""",2016/01/11 3:08PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,11350,donaa101,muncb101,,,,
NYA194406290,"""version 7RS(19) of 07/07/92""",SLA,NYA,NYC16,1944/06/29,0,0:00PM,day,false,stewe901,mcgob901,(none),pipgg101,"""102""","""Frownfelter""","""Frownfelter""",2016/01/03 3:37PM,park,none,0,unknown,-1,unknown,unknown,unknown,95,6911,dubim101,jakus101,,,,
NYA194406300,"""version 7RS(19) of 07/07/92""",SLA,NYA,NYC16,1944/06/30,0,0:00PM,day,false,mcgob901,pipgg101,(none),stewe901,"""156""","""D Lamoureaux""","""D Lamoureaux""",2004/09/25 12:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,116,9765,holla101,pagej101,,,,
NYA194407010,"""version 7RS(19) of 07/07/92""",CHA,NYA,NYC16,1944/07/01,0,0:00PM,day,false,pipgg101,stewe901,(none),mcgob901,"""98""","""Frownfelter/RWood""","""Frownfelter/RWood""",2016/02/23 10:49AM,park,none,0,unknown,-1,unknown,unknown,unknown,124,11620,haynj101,boroh101,maltg101,,,
NYA194407022,"""version 7RS(19) of 07/07/92""",CHA,NYA,NYC16,1944/07/02,2,0:00PM,day,false,mcgob901,pipgg101,(none),stewe901,"""276""","""M. Pankin""","""M. Pankin""",2016/05/18 8:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,139,39565,donaa101,wadej101,,,,
NYA194407041,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1944/07/04,1,0:00PM,day,false,romme101,grieb901,(none),weafh901,"""156""","""D Lamoureaux""","""D Lamoureaux""",2004/10/09 11:12AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,0,reyna102,dubim101,hevij101,,,
NYA194407042,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1944/07/04,2,0:00PM,day,false,grieb901,weafh901,(none),romme101,"""156,39,104,98,96""","""Tom Thress""","""David W. Smith""",2016/04/03 12:08PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,40108,poatr101,pagej101,,,,
NYA194407050,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1944/07/05,0,0:00PM,day,false,weafh901,romme101,(none),grieb901,"""98""","""Frownfelter""","""Frownfelter""",2015/12/27 2:49PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,5170,donaa101,smita104,,,,
NYA194407060,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1944/07/06,0,0:00PM,day,false,romme101,grieb901,(none),weafh901,"""276""","""M. Pankin""","""M. Pankin""",2016/05/22 3:17PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,5566,boroh101,hardm101,,,,
NYA194407070,"""version 7RS(19) of 07/07/92""",DET,NYA,NYC16,1944/07/07,0,0:00PM,day,false,grieb901,weafh901,(none),romme101,"""98""","""Frownfelter""","""Frownfelter""",2015/12/27 3:22PM,park,none,0,unknown,-1,unknown,unknown,unknown,86,7819,bonht101,overs101,,,,
NYA194407080,"""version 7RS(19) of 07/07/92""",DET,NYA,NYC16,1944/07/08,0,0:00PM,day,false,weafh901,romme101,(none),grieb901,"""276""","""Frownfelter""","""Frownfelter""",2016/02/29 1:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,117,9534,newhh101,zubeb101,,,,
NYA194407091,"""version 7RS(19) of 07/07/92""",DET,NYA,NYC16,1944/07/09,1,0:00PM,day,false,romme101,grieb901,(none),weafh901,"""276""","""M. Pankin""","""M. Pankin""",2016/06/05 11:21AM,park,none,0,unknown,-1,unknown,unknown,unknown,140,0,donaa101,beckb104,,,,
NYA194407131,"""version 7RS(19) of 07/07/92""",BOS,NYA,NYC16,1944/07/13,1,0:00PM,day,false,mcgob901,pipgg101,(none),stewe901,"""156""","""D Lamoureaux""","""D Lamoureaux""",2004/09/25 1:02PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,93,0,bonht101,barrf104,,,,
NYA194407132,"""version 7RS(19) of 07/07/92""",BOS,NYA,NYC16,1944/07/13,2,0:00PM,day,false,pipgg101,stewe901,(none),mcgob901,"""271,156,98,71,274,104,103,96""","""Tom Thress""","""David W. Smith""",2016/04/16 8:40PM,park,none,0,unknown,-1,unknown,unknown,unknown,123,16833,terry101,donaa101,,,,
NYA194407140,"""version 7RS(19) of 07/07/92""",BOS,NYA,NYC16,1944/07/14,0,0:00PM,day,false,stewe901,mcgob901,(none),pipgg101,"""270""","""Frownfelter""","""Frownfelter""",2016/01/07 3:25PM,park,none,0,unknown,-1,unknown,unknown,unknown,109,8111,boroh101,hught102,,,,
NYA194407150,"""version 7RS(19) of 07/07/92""",BOS,NYA,NYC16,1944/07/15,0,0:00PM,day,false,mcgob901,pipgg101,(none),stewe901,"""156,115,71,163,274,96""","""Tom Thress""","""David W. Smith""",2016/04/18 7:47AM,park,none,0,unknown,-1,unknown,unknown,unknown,140,8745,turnj102,barrf104,roses101,,,
NYA194407160,"""version 7RS(19) of 07/07/92""",BOS,NYA,NYC16,1944/07/16,0,0:00PM,day,false,pipgg101,stewe901,(none),mcgob901,"""159,71,163,274,104,98,96""","""Tom Thress""","""David W. Smith""",2016/04/21 5:38PM,park,none,0,unknown,-1,unknown,unknown,unknown,116,11171,donaa101,hausc101,,,,
NYA194408090,"""version 7RS(19) of 07/07/92""",SLA,NYA,NYC16,1944/08/09,0,0:00PM,day,false,grieb901,weafh901,(none),romme101,"""322,208,96""","""Pete Cottrell""","""Pete Cottrell""",2014/05/21 11:53PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,20969,jakus101,boroh101,,,,
NYA194408100,"""version 7RS(19) of 07/07/92""",SLA,NYA,NYC16,1944/08/10,0,0:00PM,day,false,weafh901,romme101,(none),grieb901,"""322,208,96""","""Pete Cottrell""","""Pete Cottrell""",2014/05/26 11:33AM,park,none,0,unknown,-1,unknown,unknown,unknown,122,15038,galed101,bonht101,,,,
NYA194408110,"""version 7RS(19) of 07/07/92""",SLA,NYA,NYC16,1944/08/11,0,0:00PM,day,false,romme101,grieb901,(none),weafh901,"""322,208,96""","""Pete Cottrell""","""Pete Cottrell""",2014/05/28 10:26PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,8253,donaa101,jakus101,,,,
NYA194408120,"""version 7RS(19) of 07/07/92""",SLA,NYA,NYC16,1944/08/12,0,0:00PM,day,false,grieb901,weafh901,(none),romme101,"""156""","""D Lamoureaux""","""D Lamoureaux""",2004/09/25 1:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,124,16063,kramj101,dubim101,,,,
NYA194408131,"""version 7RS(19) of 07/07/92""",CHA,NYA,NYC16,1944/08/13,1,0:00PM,day,false,weafh901,romme101,(none),grieb901,"""322,111,96""","""Pete Cottrell""","""Pete Cottrell""",2014/05/29 12:42AM,park,none,0,unknown,-1,unknown,unknown,unknown,101,0,queem101,dietb101,,,,
NYA194408132,"""version 7RS(19) of 07/07/92""",CHA,NYA,NYC16,1944/08/13,2,0:00PM,day,false,romme101,grieb901,(none),weafh901,"""322,111,96""","""Pete Cottrell""","""Pete Cottrell""",2014/06/01 12:34AM,park,none,0,unknown,-1,unknown,unknown,unknown,150,27460,grovo101,boroh101,wadej101,,,
NYA194408140,"""version 7RS(19) of 07/07/92""",CHA,NYA,NYC16,1944/08/14,0,0:00PM,day,false,grieb901,weafh901,(none),romme101,"""322,111,96""","""Pete Cottrell""","""Pete Cottrell""",2014/06/01 8:16PM,park,none,0,unknown,-1,unknown,unknown,unknown,152,2711,bonht101,rossb102,,,,
NYA194408150,"""version 7RS(19) of 07/07/92""",CHA,NYA,NYC16,1944/08/15,0,0:00PM,day,false,weafh901,romme101,(none),grieb901,"""32""","""Tom Eckel""","""Comly""",1999/12/15 10:52PM,park,none,0,unknown,-1,unknown,unknown,unknown,102,3956,zubeb101,haynj101,,,,
NYA194408160,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1944/08/16,0,0:00PM,day,false,mcgob901,pipgg101,(none),stewe901,"""32""","""Eckel""","""Comly""",1999/12/16 3:38AM,park,none,0,unknown,-1,unknown,unknown,unknown,177,4651,turnj102,poatr101,,,,
NYA194408170,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1944/08/17,0,0:00PM,day,false,pipgg101,stewe901,(none),mcgob901,"""322,96""","""Pete Cottrell""","""Pete Cottrell""",2014/06/16 12:07AM,park,none,0,unknown,-1,unknown,unknown,unknown,129,5922,dubim101,bagbj102,,,,
NYA194408180,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1944/08/18,0,0:00PM,day,false,stewe901,mcgob901,(none),pipgg101,"""322,96""","""Pete Cottrell""","""Pete Cottrell""",2014/06/20 11:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,114,6343,hardm101,queem101,,,,
NYA194408190,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1944/08/19,0,0:00PM,day,false,mcgob901,pipgg101,(none),stewe901,"""322,96""","""Pete Cottrell""","""Pete Cottrell""",2014/06/22 8:36PM,park,none,0,unknown,-1,unknown,unknown,unknown,128,11807,bonht101,groms101,,,,
NYA194408201,"""version 7RS(19) of 07/07/92""",DET,NYA,NYC16,1944/08/20,1,0:00PM,day,false,pipgg101,stewe901,(none),mcgob901,"""322,96""","""Pete Cottrell""","""Pete Cottrell""",2014/06/23 10:49PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,0,overs101,boroh101,newhh101,,,
NYA194408202,"""version 7RS(19) of 07/07/92""",DET,NYA,NYC16,1944/08/20,2,0:00PM,day,false,stewe901,mcgob901,(none),pipgg101,"""322,96""","""Pete Cottrell""","""Pete Cottrell""",2014/06/23 11:48PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,51376,troud101,donaa101,,,,
NYA194408210,"""version 7RS(19) of 07/07/92""",DET,NYA,NYC16,1944/08/21,0,0:00PM,day,false,mcgob901,stewe901,(none),pipgg101,"""322,96""","""Pete Cottrell""","""Pete Cottrell""",2014/06/24 11:14PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,6961,dubim101,gentr101,,,,
NYA194408220,"""version 7RS(19) of 07/07/92""",DET,NYA,NYC16,1944/08/22,0,0:00PM,day,false,pipgg101,stewe901,(none),mcgob901,"""322,96""","""Pete Cottrell""","""Pete Cottrell""",2014/06/25 9:53PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,8221,queem101,newhh101,turnj102,,,
NYA194408280,"""version 7RS(19) of 07/07/92""",BOS,NYA,NYC16,1944/08/28,0,0:00PM,day,false,joner901,hubbc901,(none),berrc103,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/05/05 8:27PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,138,11344,barrf104,zubeb101,,,,
NYA194408291,"""version 7RS(19) of 07/07/92""",BOS,NYA,NYC16,1944/08/29,1,0:00PM,day,false,hubbc901,berrc103,(none),joner901,"""32""","""Eckel""","""Comly""",1999/12/16 4:18AM,park,none,0,unknown,-1,unknown,unknown,unknown,117,0,dreic101,donaa101,,,,
NYA194408292,"""version 7RS(19) of 07/07/92""",BOS,NYA,NYC16,1944/08/29,2,0:00PM,day,false,berrc103,joner901,(none),hubbc901,"""32""","""Eckel""","""Comly""",1999/12/16 4:30AM,park,none,0,unknown,-1,unknown,unknown,unknown,110,18760,beveb101,cecir101,,,,
NYA194408300,"""version 7RS(19) of 07/07/92""",BOS,NYA,NYC16,1944/08/30,0,0:00PM,day,false,joner901,hubbc901,(none),berrc103,"""98""","""Frownfelter/RWood""","""Frownfelter/RWood""",2016/02/23 1:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,134,7929,boroh101,oneie102,turnj102,,,
NYA194408311,"""version 7RS(19) of 07/07/92""",WS1,NYA,NYC16,1944/08/31,1,0:00PM,day,false,hubbc901,berrc103,(none),joner901,"""98""","""Frownfelter""","""Frownfelter""",2016/03/05 5:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,114,0,dubim101,haefm101,,,,
NYA194409010,"""version 7RS(19) of 07/07/92""",WS1,NYA,NYC16,1944/09/01,0,0:00PM,day,false,joner901,hubbc901,(none),berrc103,"""276,276(2)""","""M. Pankin/RWood""","""M. Pankin/RWood""",2016/03/05 3:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,153,5336,wolfr102,turnj102,haefm101,,,
NYA194409020,"""version 7RS(19) of 07/07/92""",WS1,NYA,NYC16,1944/09/02,0,0:00PM,day,false,hubbc901,berrc103,(none),joner901,"""156""","""D Lamoureaux""","""D Lamoureaux""",2004/09/25 1:16PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,8654,bonht101,lefeb101,,,,
NYA194409031,"""version 7RS(19) of 07/07/92""",WS1,NYA,NYC16,1944/09/03,1,0:00PM,day,false,berrc103,joner901,(none),hubbc901,"""156""","""D Lamoureaux""","""D Lamoureaux""",2004/09/25 1:26PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,157,0,beveb101,leond103,johnj103,,,
NYA194409032,"""version 7RS(19) of 07/07/92""",WS1,NYA,NYC16,1944/09/03,2,0:00PM,day,false,joner901,hubbc901,(none),berrc103,"""156,222,104,103,96""","""Jim Wohlenhaus""","""David W. Smith""",2016/07/13 7:57AM,park,none,0,unknown,-1,unknown,unknown,unknown,127,44689,boroh101,wolfr102,,,,
NYA194409041,"""version 7RS(19) of 07/07/92""",PHA,NYA,NYC16,1944/09/04,1,0:00PM,day,false,summb901,rue-j901,(none),boyej901,"""156""","""D Lamoureaux""","""D Lamoureaux""",2004/09/25 1:32PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,0,dubim101,newsb101,,,,
NYA194409042,"""version 7RS(19) of 07/07/92""",PHA,NYA,NYC16,1944/09/04,2,0:00PM,day,false,rue-j901,boyej901,(none),summb901,"""156,266,119,104,96""","""Jim Wohlenhaus""","""David W. Smith""",2016/07/13 9:40AM,park,none,0,unknown,-1,unknown,unknown,unknown,98,45836,queem101,hamll101,,,,
NYA194409160,"""version 7RS(19) of 07/07/92""",PHA,NYA,NYC16,1944/09/16,0,0:00PM,day,false,mcgob901,pipgg101,(none),stewe901,"""322,96""","""Pete Cottrell""","""Pete Cottrell""",2014/07/20 8:01PM,park,none,0,unknown,-1,unknown,unknown,unknown,141,14404,newsb101,beveb101,,,,
NYA194409171,"""version 7RS(19) of 07/07/92""",PHA,NYA,NYC16,1944/09/17,1,0:00PM,day,false,pipgg101,stewe901,(none),mcgob901,"""322,96""","""Pete Cottrell""","""Pete Cottrell""",2014/07/22 8:17PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,0,chrir101,bonht101,,,,
NYA194409172,"""version 7RS(19) of 07/07/92""",PHA,NYA,NYC16,1944/09/17,2,0:00PM,day,false,stewe901,mcgob901,(none),pipgg101,"""322,96""","""Pete Cottrell""","""Pete Cottrell""",2014/07/23 10:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,55536,blacd101,dubim101,berrj102,,,
SLA194404231,"""version 7RS(19) of 07/07/92""",CHA,SLA,STL07,1944/04/23,1,0:00PM,day,false,romme101,weafh901,(none),grieb901,"""102,208,128,68,111,611""","""Jim Wohlenhaus/RWood""","""David W. Smith/RWood""",2016/02/09 7:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,0,kramj101,dietb101,,,,
SLA194404260,"""version 7RS(19) of 07/07/92""",CLE,SLA,STL07,1944/04/26,0,0:00PM,day,false,pipgg101,stewe901,(none),mcgob901,"""128,208,39""","""Jim Wohlenhaus""","""David W. Smith""",2015/12/20 5:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,117,960,sunds101,reyna102,,,,
SLA194404270,"""version 7RS(19) of 07/07/92""",CLE,SLA,STL07,1944/04/27,0,0:00PM,day,false,stewe901,mcgob901,(none),pipgg101,"""102,208,128,39""","""Tom Thress""","""David W. Smith""",2015/12/19 5:49PM,park,none,0,unknown,-1,unknown,unknown,unknown,121,1106,pottn102,embrr101,,,,
SLA194405020,"""version 7RS(19) of 07/07/92""",DET,SLA,STL07,1944/05/02,0,0:00PM,day,false,pipgg101,stewe901,(none),mcgob901,"""128,208,56""","""Jim Wohlenhaus""","""David W. Smith""",2016/01/21 9:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,116,1232,newhh101,jakus101,,,,
SLA194405030,"""version 7RS(19) of 07/07/92""",DET,SLA,STL07,1944/05/03,0,0:00PM,day,false,stewe901,mcgob901,(none),pipgg101,"""102,208,56""","""Jim Wohlenhaus""","""David W. Smith""",2016/01/23 1:00PM,park,none,0,unknown,-1,unknown,unknown,unknown,118,758,kramj101,troud101,castg101,,,
SLA194405040,"""version 7RS(19) of 07/07/92""",DET,SLA,STL07,1944/05/04,0,0:00PM,day,false,mcgob901,pipgg101,(none),stewe901,"""128,208,56""","""Tom Thress""","""David W. Smith""",2016/01/20 1:56PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,1072,pottn102,gentr101,,,,
SLA194405250,"""version 7RS(19) of 07/07/92""",BOS,SLA,STL07,1944/05/25,0,0:00PM,day,false,romme101,grieb901,(none),weafh901,"""102,208,128,71,163,274""","""Jim Wohlenhaus""","""David W. Smith""",2016/01/24 8:26PM,park,none,0,unknown,-1,unknown,unknown,unknown,128,1014,muncb101,hught102,,,,
SLA194405270,"""version 7RS(19) of 07/07/92""",BOS,SLA,STL07,1944/05/27,0,0:00PM,day,false,weafh901,romme101,(none),grieb901,"""115,102""","""Bob Kistler/Smith/RWood""","""Greg Beston/Smith/RWood""",1999/05/24 5:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,107,1408,jakus101,woodp102,,,,
SLA194405290,"""version 7RS(19) of 07/07/92""",NYA,SLA,STL07,1944/05/29,0,0:00PM,day,false,weafh901,romme101,(none),grieb901,"""102,208,104,103""","""Tom Thress""","""David W. Smith""",2016/01/29 10:09AM,park,none,0,unknown,-1,unknown,unknown,unknown,140,1206,muncb101,donaa101,,,,
SLA194405310,"""version 7RS(19) of 07/07/92""",WS1,SLA,STL07,1944/05/31,0,0:00PM,night,false,boyej901,rue-j901,(none),summb901,"""102,208,222""","""Stew Thornley""","""David W. Smith""",2015/12/28 12:44PM,park,none,0,unknown,-1,unknown,unknown,unknown,142,7292,holla101,carra101,,,,
SLA194406010,"""version 7RS(19) of 07/07/92""",WS1,SLA,STL07,1944/06/01,0,0:00PM,day,false,rue-j901,summb901,(none),boyej901,"""128,102,208,222""","""Tom Thress""","""David W. Smith""",2015/12/28 7:36AM,park,none,0,unknown,-1,unknown,unknown,unknown,132,782,lefeb101,kramj101,,,,
SLA194406030,"""version 7RS(19) of 07/07/92""",PHA,SLA,STL07,1944/06/03,0,0:00PM,day,false,boyej901,rue-j901,(none),summb901,"""128,102,128,266""","""Jim Wohlenhaus""","""David W. Smith""",2016/02/04 10:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,123,1207,holla101,florj101,,,,
SLA194406042,"""version 7RS(19) of 07/07/92""",PHA,SLA,STL07,1944/06/04,2,0:00PM,day,false,summb901,boyej901,(none),rue-j901,"""276,102,208,266,119""","""Jim Wohlenhaus""","""David W. Smith""",2015/12/30 8:23AM,park,none,0,unknown,-1,unknown,unknown,unknown,135,10430,kramj101,berrj102,,,,
