game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs
ATL198604080,ATL,MON,0,0
ATL198604100,ATL,MON,0,0
ATL198604150,ATL,CIN,0,1
ATL198604160,ATL,CIN,0,0
ATL198604180,ATL,LAN,3,0
ATL198604190,ATL,LAN,2,0
ATL198604200,ATL,LAN,2,4
ATL198604210,ATL,HOU,0,0
ATL198604220,ATL,HOU,1,0
ATL198604230,ATL,HOU,0,0
ATL198604290,ATL,NYN,1,1
ATL198604300,ATL,NYN,0,2
ATL198605010,ATL,NYN,0,0
ATL198605090,ATL,PHI,1,1
ATL198605100,ATL,PHI,0,0
ATL198605110,ATL,PHI,0,0
ATL198605160,ATL,SLN,2,0
ATL198605170,ATL,SLN,0,0
ATL198605180,ATL,SLN,0,0
ATL198605200,ATL,CHN,1,1
ATL198605210,ATL,CHN,0,3
ATL198605220,ATL,CHN,0,0
ATL198606020,ATL,PIT,0,0
ATL198606030,ATL,PIT,0,1
ATL198606040,ATL,PIT,0,0
ATL198606130,ATL,CIN,0,0
ATL198606140,ATL,CIN,0,0
ATL198606150,ATL,CIN,0,4
ATL198606160,ATL,CIN,0,0
ATL198606170,ATL,LAN,1,0
ATL198606180,ATL,LAN,0,1
ATL198606190,ATL,LAN,0,1
ATL198606270,ATL,SDN,0,1
ATL198606280,ATL,SDN,1,1
ATL198606290,ATL,SDN,0,0
ATL198606300,ATL,SFN,1,0
ATL198607010,ATL,SFN,0,2
ATL198607020,ATL,SFN,0,0
ATL198607030,ATL,MON,0,0
ATL198607040,ATL,MON,0,0
ATL198607050,ATL,MON,0,1
ATL198607060,ATL,MON,0,0
ATL198607210,ATL,PHI,0,0
ATL198607220,ATL,PHI,1,3
ATL198607230,ATL,PHI,0,1
ATL198607261,ATL,NYN,0,0
ATL198607262,ATL,NYN,0,0
ATL198607270,ATL,NYN,0,0
ATL198608080,ATL,SFN,2,1
ATL198608090,ATL,SFN,0,0
ATL198608100,ATL,SFN,1,0
ATL198608110,ATL,SDN,2,0
ATL198608120,ATL,SDN,0,0
ATL198608130,ATL,SDN,0,0
ATL198608140,ATL,SDN,2,0
ATL198608150,ATL,HOU,0,0
ATL198608160,ATL,HOU,0,0
ATL198608170,ATL,HOU,0,0
ATL198608290,ATL,CHN,1,0
