game_id,player_id,is_home,batting_order,field_pos_code,field_pos,event,player_name,team_id,pos
HOU199404040,grism001,0,0,1,P,start,Marquis Grissom,MON,OF
HOU199404040,grism001,0,0,1,P,start,Marquis Grissom,MON,OF
HOU199404040,lansm001,0,0,2,C,start,Mike Lansing,MON,2B
HOU199404040,lansm001,0,0,2,C,start,Mike Lansing,MON,2B
HOU199404040,aloum001,0,0,3,1B,start,Moises Alou,MON,OF
HOU199404040,aloum001,0,0,3,1B,start,Moises Alou,MON,OF
HOU199404040,walkl001,0,0,4,2B,start,Larry Walker,MON,OF
HOU199404040,walkl001,0,0,4,2B,start,Larry Walker,MON,OF
HOU199404040,fletd001,0,0,5,3B,start,Darrin Fletcher,MON,C
HOU199404040,fletd001,0,0,5,3B,start,Darrin Fletcher,MON,C
HOU199404040,cordw001,0,0,6,SS,start,Wil Cordero,MON,SS
HOU199404040,cordw001,0,0,6,SS,start,Wil Cordero,MON,SS
HOU199404040,floyc001,0,0,7,LF,start,Cliff Floyd,MON,1B
HOU199404040,floyc001,0,0,7,LF,start,Cliff Floyd,MON,1B
HOU199404040,berrs001,0,0,8,CF,start,Sean Berry,MON,3B
HOU199404040,berrs001,0,0,8,CF,start,Sean Berry,MON,3B
HOU199404040,fassj001,0,0,9,RF,start,Jeff Fassero,MON,P
HOU199404040,fassj001,0,0,9,RF,start,Jeff Fassero,MON,P
HOU199404040,moutj001,0,1,1,P,start,James Mouton,HOU,OF
HOU199404040,moutj001,0,1,1,P,start,James Mouton,HOU,OF
HOU199404040,finls001,0,1,2,C,start,Steve Finley,HOU,OF
HOU199404040,finls001,0,1,2,C,start,Steve Finley,HOU,OF
HOU199404040,biggc001,0,1,3,1B,start,Craig Biggio,HOU,2B
HOU199404040,biggc001,0,1,3,1B,start,Craig Biggio,HOU,2B
HOU199404040,bagwj001,0,1,4,2B,start,Jeff Bagwell,HOU,1B
HOU199404040,bagwj001,0,1,4,2B,start,Jeff Bagwell,HOU,1B
HOU199404040,gonzl001,0,1,5,3B,start,Luis Gonzalez,HOU,OF
HOU199404040,gonzl001,0,1,5,3B,start,Luis Gonzalez,HOU,OF
HOU199404040,camik001,0,1,6,SS,start,Ken Caminiti,HOU,3B
HOU199404040,camik001,0,1,6,SS,start,Ken Caminiti,HOU,3B
HOU199404040,servs002,0,1,7,LF,start,Scott Servais,HOU,C
HOU199404040,servs002,0,1,7,LF,start,Scott Servais,HOU,C
HOU199404040,cedea001,0,1,8,CF,start,Andujar Cedeno,HOU,SS
HOU199404040,cedea001,0,1,8,CF,start,Andujar Cedeno,HOU,SS
HOU199404040,harnp001,0,1,9,RF,start,Pete Harnisch,HOU,P
HOU199404040,harnp001,0,1,9,RF,start,Pete Harnisch,HOU,P
HOU199404040,rojam001,0,0,7,LF,sub,Mel Rojas,MON,P
HOU199404040,rojam001,0,0,7,LF,sub,Mel Rojas,MON,P
HOU199404040,millr002,0,0,9,RF,sub,Randy Milligan,MON,1B
HOU199404040,millr002,0,0,9,RF,sub,Randy Milligan,MON,1B
HOU199404040,feldm001,0,1,9,RF,sub,Mike Felder,HOU,OF
HOU199404040,feldm001,0,1,9,RF,sub,Mike Felder,HOU,OF
HOU199404040,reyns001,0,1,9,RF,sub,Shane Reynolds,HOU,P
HOU199404040,reyns001,0,1,9,RF,sub,Shane Reynolds,HOU,P
HOU199404040,hampm001,0,1,9,RF,sub,Mike Hampton,HOU,P
HOU199404040,hampm001,0,1,9,RF,sub,Mike Hampton,HOU,P
HOU199404040,frazl001,0,0,3,1B,sub,Lou Frazier,MON,OF
HOU199404040,frazl001,0,0,3,1B,sub,Lou Frazier,MON,OF
HOU199404040,bassk001,0,1,9,RF,sub,Kevin Bass,HOU,OF
HOU199404040,bassk001,0,1,9,RF,sub,Kevin Bass,HOU,OF
HOU199404040,wettj001,0,0,2,C,sub,John Wetteland,MON,P
HOU199404040,wettj001,0,0,2,C,sub,John Wetteland,MON,P
HOU199404040,benaf001,0,0,7,LF,sub,Freddie Benavides,MON,2B
HOU199404040,benaf001,0,0,7,LF,sub,Freddie Benavides,MON,2B
HOU199404040,jonet003,0,1,9,RF,sub,Todd Jones,HOU,P
HOU199404040,jonet003,0,1,9,RF,sub,Todd Jones,HOU,P
HOU199404040,speht001,0,0,5,3B,sub,Tim Spehr,MON,C
HOU199404040,speht001,0,0,5,3B,sub,Tim Spehr,MON,C
HOU199404040,gardj001,0,0,7,LF,sub,Jeff Gardner,MON,3B
HOU199404040,gardj001,0,0,7,LF,sub,Jeff Gardner,MON,3B
HOU199404040,speht001,0,0,5,3B,sub,Tim Spehr,MON,C
HOU199404040,speht001,0,0,5,3B,sub,Tim Spehr,MON,C
HOU199404040,gardj001,0,0,7,LF,sub,Jeff Gardner,MON,3B
HOU199404040,gardj001,0,0,7,LF,sub,Jeff Gardner,MON,3B
HOU199404040,whitr001,0,0,2,C,sub,Rondell White,MON,OF
HOU199404040,whitr001,0,0,2,C,sub,Rondell White,MON,OF
HOU199404040,whitr001,0,0,2,C,sub,Rondell White,MON,OF
HOU199404040,whitr001,0,0,2,C,sub,Rondell White,MON,OF
HOU199404040,scott002,0,0,3,1B,sub,Tim Scott,MON,P
HOU199404040,scott002,0,0,3,1B,sub,Tim Scott,MON,P
HOU199404040,stana001,0,1,7,LF,sub,Andy Stankiewicz,HOU,SS
HOU199404040,stana001,0,1,7,LF,sub,Andy Stankiewicz,HOU,SS
HOU199404040,petar001,0,1,9,RF,sub,Roberto Petagine,HOU,1B
HOU199404040,petar001,0,1,9,RF,sub,Roberto Petagine,HOU,1B
HOU199404040,taube001,0,1,7,LF,sub,Ed Taubensee,HOU,C
HOU199404040,taube001,0,1,7,LF,sub,Ed Taubensee,CIN,C
HOU199404040,taube001,0,1,7,LF,sub,Ed Taubensee,HOU,C
HOU199404040,taube001,0,1,7,LF,sub,Ed Taubensee,CIN,C
HOU199404040,willm002,0,1,9,RF,sub,Mitch Williams,HOU,P
HOU199404040,willm002,0,1,9,RF,sub,Mitch Williams,HOU,P
HOU199404040,edent001,0,1,9,RF,sub,Tom Edens,PHI,P
HOU199404040,edent001,0,1,9,RF,sub,Tom Edens,HOU,P
HOU199404040,edent001,0,1,9,RF,sub,Tom Edens,PHI,P
HOU199404040,edent001,0,1,9,RF,sub,Tom Edens,HOU,P
HOU199404040,shawj001,0,0,3,1B,sub,Jeff Shaw,MON,P
HOU199404040,shawj001,0,0,3,1B,sub,Jeff Shaw,MON,P
HOU199404040,boucd001,0,0,3,1B,sub,Denis Boucher,MON,P
HOU199404040,boucd001,0,0,3,1B,sub,Denis Boucher,MON,P
HOU199404050,grism001,0,0,1,P,start,Marquis Grissom,MON,OF
HOU199404050,grism001,0,0,1,P,start,Marquis Grissom,MON,OF
HOU199404050,lansm001,0,0,2,C,start,Mike Lansing,MON,2B
HOU199404050,lansm001,0,0,2,C,start,Mike Lansing,MON,2B
HOU199404050,whitr001,0,0,3,1B,start,Rondell White,MON,OF
HOU199404050,whitr001,0,0,3,1B,start,Rondell White,MON,OF
HOU199404050,walkl001,0,0,4,2B,start,Larry Walker,MON,OF
HOU199404050,walkl001,0,0,4,2B,start,Larry Walker,MON,OF
HOU199404050,fletd001,0,0,5,3B,start,Darrin Fletcher,MON,C
HOU199404050,fletd001,0,0,5,3B,start,Darrin Fletcher,MON,C
HOU199404050,cordw001,0,0,6,SS,start,Wil Cordero,MON,SS
HOU199404050,cordw001,0,0,6,SS,start,Wil Cordero,MON,SS
HOU199404050,floyc001,0,0,7,LF,start,Cliff Floyd,MON,1B
HOU199404050,floyc001,0,0,7,LF,start,Cliff Floyd,MON,1B
HOU199404050,berrs001,0,0,8,CF,start,Sean Berry,MON,3B
HOU199404050,berrs001,0,0,8,CF,start,Sean Berry,MON,3B
HOU199404050,hillk001,0,0,9,RF,start,Ken Hill,MON,P
HOU199404050,hillk001,0,0,9,RF,start,Ken Hill,MON,P
HOU199404050,moutj001,0,1,1,P,start,James Mouton,HOU,OF
HOU199404050,moutj001,0,1,1,P,start,James Mouton,HOU,OF
HOU199404050,finls001,0,1,2,C,start,Steve Finley,HOU,OF
HOU199404050,finls001,0,1,2,C,start,Steve Finley,HOU,OF
HOU199404050,biggc001,0,1,3,1B,start,Craig Biggio,HOU,2B
HOU199404050,biggc001,0,1,3,1B,start,Craig Biggio,HOU,2B
HOU199404050,bagwj001,0,1,4,2B,start,Jeff Bagwell,HOU,1B
HOU199404050,bagwj001,0,1,4,2B,start,Jeff Bagwell,HOU,1B
HOU199404050,gonzl001,0,1,5,3B,start,Luis Gonzalez,HOU,OF
HOU199404050,gonzl001,0,1,5,3B,start,Luis Gonzalez,HOU,OF
HOU199404050,camik001,0,1,6,SS,start,Ken Caminiti,HOU,3B
HOU199404050,camik001,0,1,6,SS,start,Ken Caminiti,HOU,3B
HOU199404050,servs002,0,1,7,LF,start,Scott Servais,HOU,C
HOU199404050,servs002,0,1,7,LF,start,Scott Servais,HOU,C
HOU199404050,cedea001,0,1,8,CF,start,Andujar Cedeno,HOU,SS
HOU199404050,cedea001,0,1,8,CF,start,Andujar Cedeno,HOU,SS
HOU199404050,drabd001,0,1,9,RF,start,Doug Drabek,HOU,P
HOU199404050,drabd001,0,1,9,RF,start,Doug Drabek,HOU,P
HOU199404050,willb001,0,1,7,LF,sub,Brian Williams,HOU,P
HOU199404050,willb001,0,1,7,LF,sub,Brian Williams,HOU,P
HOU199404050,taube001,0,1,9,RF,sub,Ed Taubensee,HOU,C
HOU199404050,taube001,0,1,9,RF,sub,Ed Taubensee,CIN,C
HOU199404050,taube001,0,1,9,RF,sub,Ed Taubensee,HOU,C
HOU199404050,taube001,0,1,9,RF,sub,Ed Taubensee,CIN,C
HOU199404050,shawj001,0,0,9,RF,sub,Jeff Shaw,MON,P
HOU199404050,shawj001,0,0,9,RF,sub,Jeff Shaw,MON,P
HOU199404050,hereg001,0,0,9,RF,sub,Gil Heredia,MON,P
HOU199404050,hereg001,0,0,9,RF,sub,Gil Heredia,MON,P
HOU199404050,frazl001,0,0,9,RF,sub,Lou Frazier,MON,OF
HOU199404050,frazl001,0,0,9,RF,sub,Lou Frazier,MON,OF
HOU199404050,wettj001,0,0,9,RF,sub,John Wetteland,MON,P
HOU199404050,wettj001,0,0,9,RF,sub,John Wetteland,MON,P
HOU199404050,donnc001,0,1,7,LF,sub,Chris Donnels,HOU,3B
HOU199404050,donnc001,0,1,7,LF,sub,Chris Donnels,HOU,3B
HOU199404060,grism001,0,0,1,P,start,Marquis Grissom,MON,OF
HOU199404060,grism001,0,0,1,P,start,Marquis Grissom,MON,OF
HOU199404060,lansm001,0,0,2,C,start,Mike Lansing,MON,2B
HOU199404060,lansm001,0,0,2,C,start,Mike Lansing,MON,2B
HOU199404060,aloum001,0,0,3,1B,start,Moises Alou,MON,OF
HOU199404060,aloum001,0,0,3,1B,start,Moises Alou,MON,OF
HOU199404060,walkl001,0,0,4,2B,start,Larry Walker,MON,OF
HOU199404060,walkl001,0,0,4,2B,start,Larry Walker,MON,OF
HOU199404060,fletd001,0,0,5,3B,start,Darrin Fletcher,MON,C
HOU199404060,fletd001,0,0,5,3B,start,Darrin Fletcher,MON,C
HOU199404060,cordw001,0,0,6,SS,start,Wil Cordero,MON,SS
HOU199404060,cordw001,0,0,6,SS,start,Wil Cordero,MON,SS
HOU199404060,floyc001,0,0,7,LF,start,Cliff Floyd,MON,1B
HOU199404060,floyc001,0,0,7,LF,start,Cliff Floyd,MON,1B
HOU199404060,berrs001,0,0,8,CF,start,Sean Berry,MON,3B
HOU199404060,berrs001,0,0,8,CF,start,Sean Berry,MON,3B
HOU199404060,ruetk001,0,0,9,RF,start,Kirk Rueter,MON,P
HOU199404060,ruetk001,0,0,9,RF,start,Kirk Rueter,MON,P
HOU199404060,moutj001,0,1,1,P,start,James Mouton,HOU,OF
HOU199404060,moutj001,0,1,1,P,start,James Mouton,HOU,OF
HOU199404060,finls001,0,1,2,C,start,Steve Finley,HOU,OF
HOU199404060,finls001,0,1,2,C,start,Steve Finley,HOU,OF
HOU199404060,biggc001,0,1,3,1B,start,Craig Biggio,HOU,2B
HOU199404060,biggc001,0,1,3,1B,start,Craig Biggio,HOU,2B
HOU199404060,bagwj001,0,1,4,2B,start,Jeff Bagwell,HOU,1B
HOU199404060,bagwj001,0,1,4,2B,start,Jeff Bagwell,HOU,1B
HOU199404060,bassk001,0,1,5,3B,start,Kevin Bass,HOU,OF
HOU199404060,bassk001,0,1,5,3B,start,Kevin Bass,HOU,OF
HOU199404060,camik001,0,1,6,SS,start,Ken Caminiti,HOU,3B
HOU199404060,camik001,0,1,6,SS,start,Ken Caminiti,HOU,3B
HOU199404060,servs002,0,1,7,LF,start,Scott Servais,HOU,C
HOU199404060,servs002,0,1,7,LF,start,Scott Servais,HOU,C
HOU199404060,cedea001,0,1,8,CF,start,Andujar Cedeno,HOU,SS
HOU199404060,cedea001,0,1,8,CF,start,Andujar Cedeno,HOU,SS
HOU199404060,kiled001,0,1,9,RF,start,Darryl Kile,HOU,P
HOU199404060,kiled001,0,1,9,RF,start,Darryl Kile,HOU,P
HOU199404060,feldm001,0,1,9,RF,sub,Mike Felder,HOU,OF
HOU199404060,feldm001,0,1,9,RF,sub,Mike Felder,HOU,OF
HOU199404060,reyns001,0,1,9,RF,sub,Shane Reynolds,HOU,P
HOU199404060,reyns001,0,1,9,RF,sub,Shane Reynolds,HOU,P
HOU199404060,gardj001,0,0,9,RF,sub,Jeff Gardner,MON,3B
HOU199404060,gardj001,0,0,9,RF,sub,Jeff Gardner,MON,3B
HOU199404060,hampm001,0,1,9,RF,sub,Mike Hampton,HOU,P
HOU199404060,hampm001,0,1,9,RF,sub,Mike Hampton,HOU,P
HOU199404060,frazl001,0,0,3,1B,sub,Lou Frazier,MON,OF
HOU199404060,frazl001,0,0,3,1B,sub,Lou Frazier,MON,OF
HOU199404060,frazl001,0,0,3,1B,sub,Lou Frazier,MON,OF
HOU199404060,frazl001,0,0,3,1B,sub,Lou Frazier,MON,OF
HOU199404060,hereg001,0,0,9,RF,sub,Gil Heredia,MON,P
HOU199404060,hereg001,0,0,9,RF,sub,Gil Heredia,MON,P
HOU199404060,jonet003,0,1,7,LF,sub,Todd Jones,HOU,P
HOU199404060,jonet003,0,1,7,LF,sub,Todd Jones,HOU,P
HOU199404060,euset001,0,1,9,RF,sub,Tony Eusebio,HOU,C
HOU199404060,euset001,0,1,9,RF,sub,Tony Eusebio,HOU,C
HOU199404060,willm002,0,1,7,LF,sub,Mitch Williams,HOU,P
HOU199404060,willm002,0,1,7,LF,sub,Mitch Williams,HOU,P
HOU199404060,scott002,0,0,5,3B,sub,Tim Scott,MON,P
HOU199404060,scott002,0,0,5,3B,sub,Tim Scott,MON,P
HOU199404060,websl001,0,0,9,RF,sub,Lenny Webster,MON,C
HOU199404060,websl001,0,0,9,RF,sub,Lenny Webster,MON,C
HOU199404060,petar001,0,1,7,LF,sub,Roberto Petagine,HOU,1B
HOU199404060,petar001,0,1,7,LF,sub,Roberto Petagine,HOU,1B
HOU199404080,vizcj001,0,0,1,P,start,Jose Vizcaino,NYN,SS
HOU199404080,vizcj001,0,0,1,P,start,Jose Vizcaino,NYN,SS
HOU199404080,segud001,0,0,2,C,start,David Segui,NYN,1B
HOU199404080,segud001,0,0,2,C,start,David Segui,NYN,1B
HOU199404080,mcrek001,0,0,3,1B,start,Kevin McReynolds,NYN,OF
HOU199404080,mcrek001,0,0,3,1B,start,Kevin McReynolds,NYN,OF
HOU199404080,bonib001,0,0,4,2B,start,Bobby Bonilla,NYN,3B
HOU199404080,bonib001,0,0,4,2B,start,Bobby Bonilla,NYN,3B
HOU199404080,kentj001,0,0,5,3B,start,Jeff Kent,NYN,2B
HOU199404080,kentj001,0,0,5,3B,start,Jeff Kent,NYN,2B
HOU199404080,thomr004,0,0,6,SS,start,Ryan Thompson,NYN,OF
HOU199404080,thomr004,0,0,6,SS,start,Ryan Thompson,NYN,OF
HOU199404080,burnj001,0,0,7,LF,start,Jeromy Burnitz,NYN,OF
HOU199404080,burnj001,0,0,7,LF,start,Jeromy Burnitz,NYN,OF
