game_id,player_id,is_home,batting_order,field_pos_code,field_pos,event
NYA192704120,colle101,0,0,1,P,start
NYA192704120,lamab101,0,0,2,C,start
NYA192704120,cobbt101,0,0,3,1B,start
NYA192704120,simma101,0,0,4,2B,start
NYA192704120,hales101,0,0,5,3B,start
NYA192704120,brand101,0,0,6,SS,start
NYA192704120,cochm101,0,0,7,LF,start
NYA192704120,bolej101,0,0,8,CF,start
NYA192704120,grovl101,0,0,9,RF,start
NYA192704120,combe101,0,1,1,P,start
NYA192704120,koenm101,0,1,2,C,start
NYA192704120,ruthb101,0,1,3,1B,start
NYA192704120,gehrl101,0,1,4,2B,start
NYA192704120,meusb101,0,1,5,3B,start
NYA192704120,lazzt101,0,1,6,SS,start
NYA192704120,dugaj101,0,1,7,LF,start
NYA192704120,grabj101,0,1,8,CF,start
NYA192704120,hoytw101,0,1,9,RF,start
NYA192704120,pascb102,0,1,3,1B,sub
NYA192704120,pascb102,0,1,3,1B,sub
NYA192704120,bishm102,0,0,9,RF,sub
NYA192704120,quinj102,0,0,9,RF,sub
NYA192704120,frenw101,0,0,8,CF,sub
NYA192704120,wheaz101,0,0,9,RF,sub
NYA192704130,colle101,0,0,1,P,start
NYA192704130,lamab101,0,0,2,C,start
NYA192704130,cobbt101,0,0,3,1B,start
NYA192704130,simma101,0,0,4,2B,start
NYA192704130,hales101,0,0,5,3B,start
NYA192704130,brand101,0,0,6,SS,start
NYA192704130,perkc101,0,0,7,LF,start
NYA192704130,bolej101,0,0,8,CF,start
NYA192704130,grays102,0,0,9,RF,start
NYA192704130,combe101,0,1,1,P,start
NYA192704130,koenm101,0,1,2,C,start
NYA192704130,ruthb101,0,1,3,1B,start
NYA192704130,gehrl101,0,1,4,2B,start
NYA192704130,meusb101,0,1,5,3B,start
NYA192704130,lazzt101,0,1,6,SS,start
NYA192704130,dugaj101,0,1,7,LF,start
NYA192704130,collp101,0,1,8,CF,start
NYA192704130,ruetd101,0,1,9,RF,start
NYA192704130,willl103,0,0,9,RF,sub
NYA192704130,patej101,0,0,9,RF,sub
NYA192704130,dykej101,0,0,9,RF,sub
NYA192704130,ehmkh101,0,0,9,RF,sub
NYA192704130,gallc101,0,0,6,SS,sub
NYA192704130,poolj101,0,0,6,SS,sub
NYA192704140,colle101,0,0,1,P,start
NYA192704140,lamab101,0,0,2,C,start
NYA192704140,cobbt101,0,0,3,1B,start
NYA192704140,simma101,0,0,4,2B,start
NYA192704140,hales101,0,0,5,3B,start
NYA192704140,poolj101,0,0,6,SS,start
NYA192704140,cochm101,0,0,7,LF,start
NYA192704140,bolej101,0,0,8,CF,start
NYA192704140,romme101,0,0,9,RF,start
NYA192704140,combe101,0,1,1,P,start
NYA192704140,koenm101,0,1,2,C,start
NYA192704140,ruthb101,0,1,3,1B,start
NYA192704140,gehrl101,0,1,4,2B,start
NYA192704140,meusb101,0,1,5,3B,start
NYA192704140,lazzt101,0,1,6,SS,start
NYA192704140,dugaj101,0,1,7,LF,start
NYA192704140,grabj101,0,1,8,CF,start
NYA192704140,shawb102,0,1,9,RF,start
NYA192704140,moorw101,0,1,9,RF,sub
NYA192704140,gazem101,0,1,7,LF,sub
NYA192704140,walbr101,0,0,9,RF,sub
NYA192704140,shocu101,0,1,9,RF,sub
NYA192704140,morer102,0,1,8,CF,sub
NYA192704140,pascb102,0,1,9,RF,sub
NYA192704140,patej101,0,0,9,RF,sub
NYA192704140,collp101,0,1,8,CF,sub
NYA192704140,hoytw101,0,1,9,RF,sub
NYA192704140,wheaz101,0,0,9,RF,sub
NYA192704140,frenw101,0,0,9,RF,sub
NYA192704140,grovl101,0,0,9,RF,sub
NYA192704140,weraj101,0,1,9,RF,sub
NYA192704150,colle101,0,0,1,P,start
NYA192704150,lamab101,0,0,2,C,start
NYA192704150,cobbt101,0,0,3,1B,start
NYA192704150,simma101,0,0,4,2B,start
NYA192704150,hales101,0,0,5,3B,start
NYA192704150,poolj101,0,0,6,SS,start
NYA192704150,perkc101,0,0,7,LF,start
NYA192704150,bolej101,0,0,8,CF,start
NYA192704150,ehmkh101,0,0,9,RF,start
NYA192704150,combe101,0,1,1,P,start
NYA192704150,koenm101,0,1,2,C,start
NYA192704150,ruthb101,0,1,3,1B,start
NYA192704150,gehrl101,0,1,4,2B,start
NYA192704150,meusb101,0,1,5,3B,start
NYA192704150,lazzt101,0,1,6,SS,start
NYA192704150,gazem101,0,1,7,LF,start
NYA192704150,collp101,0,1,8,CF,start
NYA192704150,pennh101,0,1,9,RF,start
NYA192704150,frenw101,0,0,7,LF,sub
NYA192704150,dykej101,0,0,9,RF,sub
NYA192704150,foxxj101,0,0,7,LF,sub
NYA192704150,patej101,0,0,9,RF,sub
NYA192704150,walbr101,0,0,9,RF,sub
NYA192704160,wannp101,0,0,1,P,start
NYA192704160,rignt101,0,0,2,C,start
NYA192704160,tobij101,0,0,3,1B,start
