player_id,last,first,bats,throws,team_id,pos,player_name,year,team_name
atkil101,Atkinson,Lefty,L,L,WS1,PR,Lefty Atkinson,1927,"AL,Washington,Senators"
barnr104,Barnes,Red,L,R,WS1,OF,Red Barnes,1927,"AL,Washington,Senators"
bergj102,Berger,Johnny,R,R,WS1,C,Johnny Berger,1927,"AL,Washington,Senators"
blueo102,Bluege,Ossie,R,R,WS1,3B,Ossie Bluege,1927,"AL,Washington,Senators"
braxg101,Braxton,Garland,B,L,WS1,P,Garland Braxton,1927,"AL,Washington,Senators"
burkb102,Burke,Bobby,L,L,WS1,P,Bobby Burke,1927,"AL,Washington,Senators"
coffd101,Coffman,Dick,R,R,WS1,P,Dick Coffman,1927,"AL,Washington,Senators"
coves101,Coveleski,Stan,R,R,WS1,P,Stan Coveleski,1927,"AL,Washington,Senators"
crowg102,Crowder,General,L,R,WS1,P,General Crowder,1927,"AL,Washington,Senators"
culln102,Cullop,Nick,R,R,WS1,OF,Nick Cullop,1927,"AL,Washington,Senators"
dearb101,Dear,Buddy,R,R,WS1,2B,Buddy Dear,1927,"AL,Washington,Senators"
ganzb101,Ganzel,Babe,R,R,WS1,OF,Babe Ganzel,1927,"AL,Washington,Senators"
gillg102,Gillis,Grant,R,R,WS1,SS,Grant Gillis,1927,"AL,Washington,Senators"
goslg101,Goslin,Goose,L,R,WS1,OF,Goose Goslin,1927,"AL,Washington,Senators"
hadlb101,Hadley,Bump,R,R,WS1,P,Bump Hadley,1927,"AL,Washington,Senators"
harrb106,Harris,Bucky,R,R,WS1,2B,Bucky Harris,1927,"AL,Washington,Senators"
hayej101,Hayes,Jackie,R,R,WS1,SS,Jackie Hayes,1927,"AL,Washington,Senators"
hopkp101,Hopkins,Paul,R,R,WS1,P,Paul Hopkins,1927,"AL,Washington,Senators"
johnw102,Johnson,Walter,R,R,WS1,P,Walter Johnson,1927,"AL,Washington,Senators"
joned103,Jones,Dick,L,R,WS1,P,Dick Jones,1927,"AL,Washington,Senators"
juddr101,Judd,Ralph,L,R,WS1,P,Ralph Judd,1927,"AL,Washington,Senators"
judgj101,Judge,Joe,L,L,WS1,1B,Joe Judge,1927,"AL,Washington,Senators"
liseh101,Lisenbee,Hod,R,R,WS1,P,Hod Lisenbee,1927,"AL,Washington,Senators"
marbf101,Marberry,Firpo,R,R,WS1,P,Firpo Marberry,1927,"AL,Washington,Senators"
mcnee101,McNeely,Earl,R,R,WS1,OF,Earl McNeely,1927,"AL,Washington,Senators"
murrg101,Murray,George,R,R,WS1,P,George Murray,1927,"AL,Washington,Senators"
myerb103,Myer,Buddy,L,R,WS1,SS,Buddy Myer,1927,"AL,Washington,Senators"
oneim102,O'Neil,Mickey,R,R,WS1,C,Mickey O'Neil,1927,"AL,Washington,Senators"
onsle101,Onslow,Eddie,L,L,WS1,1B,Eddie Onslow,1927,"AL,Washington,Senators"
reevb101,Reeves,Bobby,R,R,WS1,SS,Bobby Reeves,1927,"AL,Washington,Senators"
rices101,Rice,Sam,L,R,WS1,OF,Sam Rice,1927,"AL,Washington,Senators"
rignt101,Rigney,Topper,R,R,WS1,SS,Topper Rigney,1927,"AL,Washington,Senators"
ruelm101,Ruel,Muddy,R,R,WS1,C,Muddy Ruel,1927,"AL,Washington,Senators"
speat101,Speaker,Tris,L,L,WS1,OF,Tris Speaker,1927,"AL,Washington,Senators"
stews101,Stewart,Stuffy,R,R,WS1,2B,Stuffy Stewart,1927,"AL,Washington,Senators"
tateb101,Tate,Bennie,L,R,WS1,C,Bennie Tate,1927,"AL,Washington,Senators"
thurs101,Thurston,Sloppy,R,R,WS1,P,Sloppy Thurston,1927,"AL,Washington,Senators"
tucko101,Tucker,Ollie,L,R,WS1,OF,Ollie Tucker,1927,"AL,Washington,Senators"
vanac101,Van Alstyne,Clay,R,R,WS1,P,Clay Van Alstyne,1927,"AL,Washington,Senators"
