game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs
ACY192710080,ACY,CAG,0,0
ACY192710100,ACY,CAG,0,0
ACY192710110,ACY,CAG,1,0
ACY192710120,ACY,CAG,0,2
ACY192710130,ACY,CAG,0,3
BOS192704210,BOS,WS1,0,2
BOS192704220,BOS,WS1,0,0
BOS192704230,BOS,WS1,0,2
BOS192704260,BOS,PHA,0,1
BOS192704270,BOS,PHA,0,1
BOS192704290,BOS,NYA,0,1
BOS192704300,BOS,NYA,0,0
BOS192705261,BOS,PHA,0,0
BOS192705262,BOS,PHA,1,2
BOS192705281,BOS,PHA,0,6
BOS192705282,BOS,PHA,0,1
BOS192706020,BOS,CHA,0,2
BOS192706030,BOS,CHA,0,0
BOS192706040,BOS,CHA,0,0
BOS192706060,BOS,CHA,0,0
BOS192706080,BOS,DET,0,0
BOS192706110,BOS,SLA,0,3
BOS192706130,BOS,SLA,0,0
BOS192706160,BOS,CLE,3,0
BOS192706171,BOS,CLE,0,0
BOS192706172,BOS,CLE,0,1
BOS192706180,BOS,CLE,2,0
BOS192706211,BOS,NYA,0,3
BOS192706212,BOS,NYA,0,3
BOS192706221,BOS,NYA,0,0
BOS192706222,BOS,NYA,0,2
BOS192706230,BOS,NYA,4,2
BOS192706240,BOS,WS1,0,0
BOS192706250,BOS,WS1,2,0
BOS192706270,BOS,WS1,0,1
BOS192706280,BOS,WS1,0,0
BOS192707041,BOS,PHA,0,0
BOS192707042,BOS,PHA,6,0
BOS192707050,BOS,PHA,0,0
BOS192707061,BOS,PHA,0,2
BOS192707062,BOS,PHA,0,4
BOS192707250,BOS,CLE,3,1
BOS192707260,BOS,CLE,0,0
BOS192707281,BOS,CLE,0,0
BOS192707282,BOS,CLE,0,0
BOS192707290,BOS,SLA,0,0
BOS192707301,BOS,SLA,0,1
BOS192707302,BOS,SLA,0,1
BOS192708021,BOS,SLA,0,0
BOS192708022,BOS,SLA,0,0
BOS192708030,BOS,CHA,1,0
BOS192708040,BOS,CHA,0,0
BOS192708050,BOS,CHA,0,0
BOS192708080,BOS,DET,0,0
BOS192709051,BOS,NYA,3,0
BOS192709052,BOS,NYA,0,0
BOS192709061,BOS,NYA,0,0
BOS192709062,BOS,NYA,0,0
BOS192709070,BOS,NYA,0,1
BOS192709080,BOS,CLE,0,0
BOS192709090,BOS,CLE,0,0
BOS192709100,BOS,CLE,0,1
BOS192709131,BOS,SLA,0,0
BOS192709140,BOS,SLA,3,0
BOS192709150,BOS,SLA,0,0
BOS192709160,BOS,DET,2,2
BOS192709171,BOS,DET,3,0
BOS192709172,BOS,DET,0,1
BOS192709201,BOS,DET,0,1
BOS192709210,BOS,CHA,0,0
BOS192709220,BOS,CHA,0,0
BOS192709230,BOS,CHA,0,0
BOS192709240,BOS,CHA,0,0
BOS192709261,BOS,WS1,0,0
BOS192709281,BOS,WS1,0,0
BOS192709282,BOS,WS1,0,2
BRO192704170,BRO,BSN,0,1
BRO192704200,BRO,BSN,0,0
BRO192704210,BRO,BSN,0,0
BRO192704230,BRO,BSN,0,2
BRO192704260,BRO,NY1,0,0
BRO192704280,BRO,PHI,1,0
BRO192704290,BRO,PHI,0,0
BRO192704300,BRO,PHI,0,0
BRO192705010,BRO,NY1,0,2
BRO192705070,BRO,SLN,0,0
BRO192705080,BRO,SLN,0,0
BRO192705110,BRO,CIN,1,0
BRO192705120,BRO,CIN,0,0
BRO192705130,BRO,CIN,0,0
BRO192705140,BRO,PIT,0,0
BRO192705150,BRO,PIT,0,0
BRO192705160,BRO,PIT,3,0
BRO192705170,BRO,PIT,1,0
BRO192705180,BRO,CHN,0,3
BRO192705200,BRO,CHN,0,0
BRO192705211,BRO,CHN,2,1
BRO192705212,BRO,CHN,0,0
BRO192705271,BRO,NY1,0,0
BRO192705272,BRO,NY1,0,0
