player_id,last,first,bats,throws,team_id,pos,player_name,year,team_name
barcg101,Barclay,George,R,R,SLN,OF,George Barclay,1904,"N,St.Louis,Cardinals"
beckj103,Beckley,Jake,L,L,SLN,1B,Jake Beckley,1904,"N,St.Louis,Cardinals"
braid101,Brain,Dave,R,R,SLN,SS,Dave Brain,1904,"N,St.Louis,Cardinals"
burkj104,Burke,Jimmy,R,R,SLN,3B,Jimmy Burke,1904,"N,St.Louis,Cardinals"
butlj102,Butler,John,R,R,SLN,C,John Butler,1904,"N,St.Louis,Cardinals"
byerb101,Byers,Bill,L,R,SLN,C,Bill Byers,1904,"N,St.Louis,Cardinals"
corbj101,Corbett,Joe,R,R,SLN,P,Joe Corbett,1904,"N,St.Louis,Cardinals"
donas101,Donahue,She,R,R,SLN,2B,She Donahue,1904,"N,St.Louis,Cardinals"
dunlj101,Dunleavy,Jack,L,L,SLN,OF,Jack Dunleavy,1904,"N,St.Louis,Cardinals"
farrj103,Farrell,John,R,R,SLN,2B,John Farrell,1904,"N,St.Louis,Cardinals"
gradm101,Grady,Mike,R,R,SLN,C,Mike Grady,1904,"N,St.Louis,Cardinals"
hillh104,Hill,Hugh,L,R,SLN,OF,Hugh Hill,1904,"N,St.Louis,Cardinals"
mcfac102,McFarland,Chappie,?,R,SLN,P,Chappie McFarland,1904,"N,St.Louis,Cardinals"
mcgij103,McGinley,Jim,R,R,SLN,P,Jim McGinley,1904,"N,St.Louis,Cardinals"
mclel101,McLean,Larry,R,R,SLN,C,Larry McLean,1904,"N,St.Louis,Cardinals"
murcs101,Murch,Simmy,R,R,SLN,2B,Simmy Murch,1904,"N,St.Louis,Cardinals"
nichk101,Nichols,Kid,B,R,SLN,P,Kid Nichols,1904,"N,St.Louis,Cardinals"
oneim101,O'Neill,Mike,R,L,SLN,P,Mike O'Neill,1904,"N,St.Louis,Cardinals"
sandw101,Sanders,War,R,L,SLN,P,War Sanders,1904,"N,St.Louis,Cardinals"
shans101,Shannon,Spike,B,R,SLN,OF,Spike Shannon,1904,"N,St.Louis,Cardinals"
shayd101,Shay,Danny,R,R,SLN,SS,Danny Shay,1904,"N,St.Louis,Cardinals"
smooh101,Smoot,Homer,L,R,SLN,OF,Homer Smoot,1904,"N,St.Louis,Cardinals"
swinc101,Swindells,Charlie,R,R,SLN,C,Charlie Swindells,1904,"N,St.Louis,Cardinals"
taylj101,Taylor,Jack,R,R,SLN,P,Jack Taylor,1904,"N,St.Louis,Cardinals"
zeard101,Zearfoss,Dave,?,R,SLN,C,Dave Zearfoss,1904,"N,St.Louis,Cardinals"
cassj102,Cassiday,Joe,R,R,WS1,SS,Joe Cassiday,1904,"A,Washington,Senators"
clarb103,Clarke,Boileryard,R,R,WS1,C,Boileryard Clarke,1904,"A,Washington,Senators"
cougb101,Coughlin,Bill,R,R,WS1,3B,Bill Coughlin,1904,"A,Washington,Senators"
donop101,Donovan,Patsy,L,L,WS1,OF,Patsy Donovan,1904,"A,Washington,Senators"
drill101,Drill,Lew,R,R,WS1,C,Lew Drill,1904,"A,Washington,Senators"
dunkd101,Dunkle,Davey,B,R,WS1,P,Davey Dunkle,1904,"A,Washington,Senators"
herrl102,Herring,Lefty,L,L,WS1,1B,Lefty Herring,1904,"A,Washington,Senators"
hillh101,Hill,Hunter,R,R,WS1,3B,Hunter Hill,1904,"A,Washington,Senators"
hoffi101,Hoffman,Izzy,L,L,WS1,OF,Izzy Hoffman,1904,"A,Washington,Senators"
huelf101,Huelsman,Frank,R,R,WS1,OF,Frank Huelsman,1904,"A,Washington,Senators"
hught103,Hughes,Tom,R,R,WS1,P,Tom Hughes,1904,"A,Washington,Senators"
jacob101,Jacobson,Beany,L,L,WS1,P,Beany Jacobson,1904,"A,Washington,Senators"
kittm101,Kittridge,Malachi,R,R,WS1,C,Malachi Kittridge,1904,"A,Washington,Senators"
masod102,Mason,Del,R,R,WS1,P,Del Mason,1904,"A,Washington,Senators"
mccob104,McCormick,Barry,R,R,WS1,2B,Barry McCormick,1904,"A,Washington,Senators"
morac101,Moran,Charles,?,R,WS1,SS,Charles Moran,1904,"A,Washington,Senators"
mullj102,Mullen,Jim,R,R,WS1,2B,Jim Mullen,1904,"A,Washington,Senators"
nillr101,Nill,Rabbit,R,R,WS1,2B,Rabbit Nill,1904,"A,Washington,Senators"
oneib101,O'Neill,Bill,B,R,WS1,OF,Bill O'Neill,1904,"A,Washington,Senators"
ortha101,Orth,Al,L,R,WS1,OF,Al Orth,1904,"A,Washington,Senators"
pattc101,Patten,Casey,B,L,WS1,P,Casey Patten,1904,"A,Washington,Senators"
selbk101,Selbach,Kip,R,R,WS1,OF,Kip Selbach,1904,"A,Washington,Senators"
stahj101,Stahl,Jake,R,R,WS1,1B,Jake Stahl,1904,"A,Washington,Senators"
thonj101,Thoney,Jack,R,R,WS1,OF,Jack Thoney,1904,"A,Washington,Senators"
townh101,Townsend,Happy,R,R,WS1,P,Happy Townsend,1904,"A,Washington,Senators"
wilsh101,Wilson,Highball,?,R,WS1,P,Highball Wilson,1904,"A,Washington,Senators"
wolfb102,Wolfe,Barney,R,R,WS1,P,Barney Wolfe,1904,"A,Washington,Senators"
corct101,Corcoran,Tommy,R,R,CIN,SS,Tommy Corcoran,1904,"N,Cincinnati,Reds"
dolac101,Dolan,Cozy,L,L,CIN,OF,Cozy Dolan,1904,"N,Cincinnati,Reds"
donlm101,Donlin,Mike,L,L,CIN,OF,Mike Donlin,1904,"N,Cincinnati,Reds"
ellic101,Elliott,Claude,R,R,CIN,P,Claude Elliott,1904,"N,Cincinnati,Reds"
ewinb102,Ewing,Bob,R,R,CIN,P,Bob Ewing,1904,"N,Cincinnati,Reds"
hahnn101,Hahn,Noodles,L,L,CIN,P,Noodles Hahn,1904,"N,Cincinnati,Reds"
harpj102,Harper,Jack,R,R,CIN,P,Jack Harper,1904,"N,Cincinnati,Reds"
huggm101,Huggins,Miller,B,R,CIN,2B,Miller Huggins,1904,"N,Cincinnati,Reds"
kellj106,Kelley,Joe,R,R,CIN,1B,Joe Kelley,1904,"N,Cincinnati,Reds"
kellw102,Kellum,Win,B,L,CIN,P,Win Kellum,1904,"N,Cincinnati,Reds"
odwef101,Odwell,Fred,L,R,CIN,OF,Fred Odwell,1904,"N,Cincinnati,Reds"
oneip101,O'Neill,Peaches,R,R,CIN,C,Peaches O'Neill,1904,"N,Cincinnati,Reds"
peith101,Peitz,Heinie,R,R,CIN,C,Heinie Peitz,1904,"N,Cincinnati,Reds"
schla101,Schlei,Admiral,R,R,CIN,C,Admiral Schlei,1904,"N,Cincinnati,Reds"
sebrj101,Sebring,Jimmy,L,R,CIN,OF,Jimmy Sebring,1904,"N,Cincinnati,Reds"
seymc101,Seymour,Cy,L,L,CIN,OF,Cy Seymour,1904,"N,Cincinnati,Reds"
steih101,Steinfeldt,Harry,R,R,CIN,3B,Harry Steinfeldt,1904,"N,Cincinnati,Reds"
streg101,Street,Gabby,R,R,CIN,C,Gabby Street,1904,"N,Cincinnati,Reds"
suttj102,Sutthoff,Jack,L,R,CIN,P,Jack Sutthoff,1904,"N,Cincinnati,Reds"
walkt102,Walker,Tom,R,R,CIN,P,Tom Walker,1904,"N,Cincinnati,Reds"
woods102,Woodruff,Sam,R,R,CIN,3B,Sam Woodruff,1904,"N,Cincinnati,Reds"
barrs101,Barry,Shad,R,R,CHN,OF,Shad Barry,1904,"N,Chicago,Cubs"
brigb101,Briggs,Buttons,R,R,CHN,P,Buttons Briggs,1904,"N,Chicago,Cubs"
browm102,Brown,Mordecai,B,R,CHN,P,Mordecai Brown,1904,"N,Chicago,Cubs"
carnb101,Carney,Bill,B,R,CHN,OF,Bill Carney,1904,"N,Chicago,Cubs"
cased101,Casey,Doc,B,R,CHN,3B,Doc Casey,1904,"N,Chicago,Cubs"
chanf101,Chance,Frank,R,R,CHN,1B,Frank Chance,1904,"N,Chicago,Cubs"
corrf101,Corridon,Frank,R,R,CHN,P,Frank Corridon,1904,"N,Chicago,Cubs"
everj102,Evers,Johnny,L,R,CHN,2B,Johnny Evers,1904,"N,Chicago,Cubs"
grote102,Groth,Ernie,R,R,CHN,P,Ernie Groth,1904,"N,Chicago,Cubs"
hofms101,Hofman,Solly,R,R,CHN,OF,Solly Hofman,1904,"N,Chicago,Cubs"
holmf101,Holmes,Fred,R,R,CHN,C,Fred Holmes,1904,"N,Chicago,Cubs"
joned104,Jones,Davy,L,R,CHN,OF,Davy Jones,1904,"N,Chicago,Cubs"
klinj101,Kling,Johnny,R,R,CHN,C,Johnny Kling,1904,"N,Chicago,Cubs"
lundc101,Lundgren,Carl,R,R,CHN,P,Carl Lundgren,1904,"N,Chicago,Cubs"
mccaj105,McCarthy,Jack,L,L,CHN,OF,Jack McCarthy,1904,"N,Chicago,Cubs"
mcchh101,McChesney,Harry,R,R,CHN,OF,Harry McChesney,1904,"N,Chicago,Cubs"
morig101,Moriarty,George,R,R,CHN,3B,George Moriarty,1904,"N,Chicago,Cubs"
oneij102,O'Neill,Jack,R,R,CHN,C,Jack O'Neill,1904,"N,Chicago,Cubs"
rudod102,Rudolph,Dutch,L,L,CHN,OF,Dutch Rudolph,1904,"N,Chicago,Cubs"
schuf103,Schulte,Frank,L,R,CHN,OF,Frank Schulte,1904,"N,Chicago,Cubs"
slagj102,Slagle,Jimmy,L,R,CHN,OF,Jimmy Slagle,1904,"N,Chicago,Cubs"
smita105,Smith,Aleck,?,R,CHN,OF,Aleck Smith,1904,"N,Chicago,Cubs"
stant101,Stanton,Tom,B,R,CHN,C,Tom Stanton,1904,"N,Chicago,Cubs"
tinkj101,Tinker,Joe,R,R,CHN,SS,Joe Tinker,1904,"N,Chicago,Cubs"
vanzi101,Van Zandt,Ike,L,L,CHN,OF,Ike Van Zandt,1904,"N,Chicago,Cubs"
weimj101,Weimer,Jake,R,L,CHN,P,Jake Weimer,1904,"N,Chicago,Cubs"
wickb101,Wicker,Bob,R,R,CHN,P,Bob Wicker,1904,"N,Chicago,Cubs"
willo101,Williams,Otto,R,R,CHN,OF,Otto Williams,1904,"N,Chicago,Cubs"
collj103,Collins,Jimmy,R,R,BOS,3B,Jimmy Collins,1904,"A,Boston,Red Sox"
crigl101,Criger,Lou,R,R,BOS,C,Lou Criger,1904,"A,Boston,Red Sox"
dinnb101,Dinneen,Bill,R,R,BOS,P,Bill Dinneen,1904,"A,Boston,Red Sox"
dorat101,Doran,Tom,L,R,BOS,C,Tom Doran,1904,"A,Boston,Red Sox"
dougp102,Dougherty,Patsy,L,R,BOS,OF,Patsy Dougherty,1904,"A,Boston,Red Sox"
farrd102,Farrell,Duke,B,R,BOS,C,Duke Farrell,1904,"A,Boston,Red Sox"
ferrh101,Ferris,Hobe,R,R,BOS,2B,Hobe Ferris,1904,"A,Boston,Red Sox"
freeb102,Freeman,Buck,L,L,BOS,OF,Buck Freeman,1904,"A,Boston,Red Sox"
gibsn101,Gibson,Norwood,R,R,BOS,P,Norwood Gibson,1904,"A,Boston,Red Sox"
lachc101,LaChance,Candy,B,R,BOS,1B,Candy LaChance,1904,"A,Boston,Red Sox"
oneib101,O'Neill,Bill,B,R,BOS,OF,Bill O'Neill,1904,"A,Boston,Red Sox"
paref101,Parent,Freddy,R,R,BOS,SS,Freddy Parent,1904,"A,Boston,Red Sox"
selbk101,Selbach,Kip,R,R,BOS,OF,Kip Selbach,1904,"A,Boston,Red Sox"
stahc101,Stahl,Chick,L,L,BOS,OF,Chick Stahl,1904,"A,Boston,Red Sox"
tannj101,Tannehill,Jesse,B,L,BOS,P,Jesse Tannehill,1904,"A,Boston,Red Sox"
unglb101,Unglaub,Bob,R,R,BOS,2B,Bob Unglaub,1904,"A,Boston,Red Sox"
wintg101,Winter,George,R,R,BOS,P,George Winter,1904,"A,Boston,Red Sox"
younc102,Young,Cy,R,R,BOS,P,Cy Young,1904,"A,Boston,Red Sox"
andej101,Anderson,John,B,R,NYA,OF,John Anderson,1904,"A,New York,Highlanders"
bevim101,Beville,Monte,L,R,NYA,1B,Monte Beville,1904,"A,New York,Highlanders"
blise101,Bliss,Elmer,L,R,NYA,OF,Elmer Bliss,1904,"A,New York,Highlanders"
chesj101,Chesbro,Jack,R,R,NYA,P,Jack Chesbro,1904,"A,New York,Highlanders"
clarw102,Clarkson,Walter,R,R,NYA,P,Walter Clarkson,1904,"A,New York,Highlanders"
collo101,Collins,Orth,L,R,NYA,OF,Orth Collins,1904,"A,New York,Highlanders"
conrw101,Conroy,Wid,R,R,NYA,3B,Wid Conroy,1904,"A,New York,Highlanders"
dougp102,Dougherty,Patsy,L,R,NYA,OF,Patsy Dougherty,1904,"A,New York,Highlanders"
elbek101,Elberfeld,Kid,R,R,NYA,SS,Kid Elberfeld,1904,"A,New York,Highlanders"
fultd101,Fultz,Dave,R,R,NYA,OF,Dave Fultz,1904,"A,New York,Highlanders"
ganzj101,Ganzel,John,R,R,NYA,1B,John Ganzel,1904,"A,New York,Highlanders"
garvn101,Garvin,Ned,R,R,NYA,P,Ned Garvin,1904,"A,New York,Highlanders"
grifc101,Griffith,Clark,R,R,NYA,P,Clark Griffith,1904,"A,New York,Highlanders"
hught103,Hughes,Tom,R,R,NYA,P,Tom Hughes,1904,"A,New York,Highlanders"
keelw101,Keeler,Willie,L,L,NYA,OF,Willie Keeler,1904,"A,New York,Highlanders"
kleir101,Kleinow,Red,R,R,NYA,C,Red Kleinow,1904,"A,New York,Highlanders"
mcgud101,McGuire,Deacon,R,R,NYA,C,Deacon McGuire,1904,"A,New York,Highlanders"
mcmaf101,McManus,Frank,?,R,NYA,C,Frank McManus,1904,"A,New York,Highlanders"
ortha101,Orth,Al,L,R,NYA,P,Al Orth,1904,"A,New York,Highlanders"
ostec101,Osteen,Champ,L,R,NYA,3B,Champ Osteen,1904,"A,New York,Highlanders"
powej105,Powell,Jack,R,R,NYA,P,Jack Powell,1904,"A,New York,Highlanders"
putta101,Puttmann,Ambrose,?,L,NYA,P,Ambrose Puttmann,1904,"A,New York,Highlanders"
thonj101,Thoney,Jack,R,R,NYA,3B,Jack Thoney,1904,"A,New York,Highlanders"
unglb101,Unglaub,Bob,R,R,NYA,3B,Bob Unglaub,1904,"A,New York,Highlanders"
willj106,Williams,Jimmy,R,R,NYA,2B,Jimmy Williams,1904,"A,New York,Highlanders"
wolfb102,Wolfe,Barney,R,R,NYA,P,Barney Wolfe,1904,"A,New York,Highlanders"
amesr101,Ames,Red,B,R,NY1,P,Red Ames,1904,"N,New York,Giants"
bowef102,Bowerman,Frank,R,R,NY1,C,Frank Bowerman,1904,"N,New York,Giants"
bresr102,Bresnahan,Roger,R,R,NY1,OF,Roger Bresnahan,1904,"N,New York,Giants"
broud101,Brouthers,Dan,L,L,NY1,1B,Dan Brouthers,1904,"N,New York,Giants"
browg102,Browne,George,L,R,NY1,OF,George Browne,1904,"N,New York,Giants"
dahlb102,Dahlen,Bill,R,R,NY1,SS,Bill Dahlen,1904,"N,New York,Giants"
devla101,Devlin,Art,R,R,NY1,3B,Art Devlin,1904,"N,New York,Giants"
donlm101,Donlin,Mike,L,L,NY1,OF,Mike Donlin,1904,"N,New York,Giants"
dunnj102,Dunn,Jack,R,R,NY1,3B,Jack Dunn,1904,"N,New York,Giants"
ellic101,Elliott,Claude,R,R,NY1,P,Claude Elliott,1904,"N,New York,Giants"
gilbb103,Gilbert,Billy,R,R,NY1,2B,Billy Gilbert,1904,"N,New York,Giants"
marsd102,Marshall,Doc,R,R,NY1,C,Doc Marshall,1904,"N,New York,Giants"
mathc102,Mathewson,Christy,R,R,NY1,P,Christy Mathewson,1904,"N,New York,Giants"
mccom104,McCormick,Moose,L,L,NY1,OF,Moose McCormick,1904,"N,New York,Giants"
mcgad102,McGann,Dan,B,R,NY1,1B,Dan McGann,1904,"N,New York,Giants"
mcgij101,McGinnity,Joe,R,R,NY1,P,Joe McGinnity,1904,"N,New York,Giants"
mcgrj101,McGraw,John,L,R,NY1,2B,John McGraw,1904,"N,New York,Giants"
merts101,Mertes,Sam,R,R,NY1,OF,Sam Mertes,1904,"N,New York,Giants"
millb113,Milligan,Billy,R,L,NY1,P,Billy Milligan,1904,"N,New York,Giants"
orouj103,O'Rourke,Jim,R,R,NY1,C,Jim O'Rourke,1904,"N,New York,Giants"
tayld102,Taylor,Dummy,R,R,NY1,P,Dummy Taylor,1904,"N,New York,Giants"
warnj103,Warner,Jack,L,R,NY1,C,Jack Warner,1904,"N,New York,Giants"
wilth102,Wiltse,Hooks,R,L,NY1,P,Hooks Wiltse,1904,"N,New York,Giants"
altrn101,Altrock,Nick,B,L,CHA,P,Nick Altrock,1904,"A,Chicago,White Sox"
berrc101,Berry,Claude,R,R,CHA,C,Claude Berry,1904,"A,Chicago,White Sox"
calln101,Callahan,Jimmy,R,R,CHA,OF,Jimmy Callahan,1904,"A,Chicago,White Sox"
