game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_pitcher,away_pitcher,wp,lp,winner
ASW195808240,ASW,ASE,1,0,,,smitw102,griga103,
BAL195804150,BAL,WS1,0,0,,D,odelb101,pascc102,BAL
BAL195804170,BAL,WS1,1,0,,N,harsj101,stobc101,BAL
BAL195804250,BAL,NYA,0,1,,N,johnc103,fordw101,BAL
BAL195804260,BAL,NYA,0,0,,D,turlb101,loesb101,NYA
BAL195804300,BAL,CHA,0,0,,N,harsj101,wynne101,BAL
BAL195805010,BAL,CHA,0,2,,N,wilsj104,johnc103,CHA
BAL195805020,BAL,CLE,0,1,,N,granj101,loesb101,CLE
BAL195805030,BAL,CLE,2,0,,D,odelb101,mossd101,BAL
BAL195805041,BAL,DET,3,0,,D,pappm101,foytp101,BAL
BAL195805042,BAL,DET,1,0,,D,harsj101,hoefb101,BAL
BAL195805090,BAL,BOS,2,0,,N,sisld102,odelb101,BOS
BAL195805100,BAL,BOS,0,1,,D,harsj101,brewt101,BAL
BAL195805111,BAL,BOS,1,0,,D,odelb101,fornm101,BAL
BAL195805112,BAL,BOS,1,0,,D,porta101,nixow101,BAL
BAL195805301,BAL,BOS,0,0,,D,sullf101,johnc103,BOS
BAL195805302,BAL,BOS,0,0,,D,porta101,smitb108,BAL
BAL195805310,BAL,WS1,1,1,,N,odelb101,clevt101,BAL
BAL195806010,BAL,WS1,0,0,,D,pascc102,loesb101,WS1
BAL195806020,BAL,WS1,0,0,,N,grigh101,harsj101,WS1
BAL195806030,BAL,DET,0,0,,N,porta101,bunnj101,BAL
BAL195806040,BAL,DET,0,0,,N,zuveg101,laryf101,BAL
BAL195806050,BAL,DET,3,0,,N,aguih101,odelb101,DET
BAL195806061,BAL,KC1,0,0,,D,johnc103,kella103,BAL
BAL195806062,BAL,KC1,0,0,,N,pappm101,herbr101,BAL
BAL195806070,BAL,KC1,0,3,,D,dickm101,harsj101,KC1
BAL195806081,BAL,KC1,0,0,,D,browh101,garvn102,BAL
BAL195806082,BAL,KC1,0,0,,D,maasd101,porta101,KC1
BAL195806090,BAL,CLE,3,2,,N,odelb101,mclic101,BAL
BAL195806100,BAL,CLE,0,1,,N,bellg102,johnc103,CLE
BAL195806110,BAL,CLE,0,0,,N,pappm101,tomad101,BAL
BAL195806120,BAL,CLE,0,0,,N,johnc103,mossd101,BAL
BAL195806130,BAL,CHA,0,0,,N,,,CHA
BAL195806140,BAL,CHA,0,1,,D,wynne101,loesb101,CHA
BAL195806151,BAL,CHA,0,0,,D,wilsj104,lehmk101,CHA
BAL195806152,BAL,CHA,0,0,,D,donod101,porta101,CHA
BAL195807011,BAL,NYA,1,1,,D,loesb101,maasd101,BAL
BAL195807012,BAL,NYA,0,0,,N,larsd102,harsj101,NYA
BAL195807020,BAL,NYA,0,1,,D,monrz101,odelb101,NYA
BAL195807101,BAL,KC1,0,0,,D,pappm101,daleb102,BAL
BAL195807102,BAL,KC1,0,0,,N,porta101,tomad101,BAL
BAL195807131,BAL,DET,2,1,,D,foytp101,beamc102,DET
BAL195807132,BAL,DET,2,0,,D,suscg101,odelb101,DET
BAL195807140,BAL,DET,1,1,,D,browh101,mofoh101,BAL
BAL195807150,BAL,CHA,0,2,,N,porta101,lownt101,BAL
BAL195807161,BAL,CHA,0,0,,D,donod101,pappm101,CHA
BAL195807162,BAL,CHA,0,1,,N,harsj101,keegb101,BAL
BAL195807170,BAL,CHA,0,0,,N,odelb101,pierb101,BAL
BAL195807180,BAL,CLE,0,0,,N,woodh101,beamc102,CLE
BAL195807190,BAL,CLE,1,0,,N,browh101,bellg102,BAL
BAL195807200,BAL,CLE,0,0,,D,porta101,wilhh101,BAL
BAL195808040,BAL,NYA,3,0,,N,larsd102,porta101,NYA
BAL195808050,BAL,NYA,1,0,,N,turlb101,johnc103,NYA
BAL195808060,BAL,NYA,0,0,,N,ditma101,harsj101,NYA
BAL195808130,BAL,BOS,1,1,,N,porta101,sullf101,BAL
BAL195808150,BAL,WS1,0,0,,N,valev101,harsj101,WS1
BAL195808160,BAL,WS1,1,0,,N,odelb101,ramop101,BAL
BAL195808170,BAL,WS1,1,0,,D,johnc103,kemmr101,BAL
BAL195808180,BAL,KC1,0,0,,N,browh101,terrr101,BAL
BAL195808191,BAL,KC1,0,0,,D,garvn102,pappm101,KC1
BAL195808192,BAL,KC1,0,1,,N,dickm101,porta101,KC1
BAL195808200,BAL,KC1,2,0,,N,harsj101,cradw101,BAL
