game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs
ATL198804050,ATL,CHN,0,0
ATL198804060,ATL,CHN,0,0
ATL198804070,ATL,LAN,0,0
ATL198804080,ATL,LAN,0,0
ATL198804090,ATL,LAN,0,1
ATL198804100,ATL,LAN,0,1
ATL198804120,ATL,HOU,3,3
ATL198804130,ATL,HOU,0,3
ATL198804220,ATL,CIN,0,0
ATL198804240,ATL,CIN,1,0
ATL198804260,ATL,NYN,1,0
ATL198804270,ATL,NYN,0,0
ATL198805060,ATL,PHI,0,4
ATL198805070,ATL,PHI,0,0
ATL198805080,ATL,PHI,0,0
ATL198805090,ATL,MON,0,0
ATL198805100,ATL,MON,0,0
ATL198805110,ATL,MON,0,2
ATL198805270,ATL,SLN,0,2
ATL198805280,ATL,SLN,0,0
ATL198805290,ATL,SLN,0,2
ATL198805300,ATL,PIT,0,1
ATL198805310,ATL,PIT,2,0
ATL198806010,ATL,PIT,2,0
ATL198806140,ATL,LAN,0,1
ATL198806150,ATL,LAN,0,1
ATL198806160,ATL,LAN,0,1
ATL198806171,ATL,HOU,0,0
ATL198806172,ATL,HOU,0,1
ATL198806180,ATL,HOU,1,0
ATL198806190,ATL,HOU,1,2
ATL198806240,ATL,SDN,4,0
ATL198806250,ATL,SDN,0,0
ATL198806260,ATL,SDN,0,1
ATL198806270,ATL,SFN,3,0
ATL198806280,ATL,SFN,0,0
ATL198806290,ATL,SFN,0,0
ATL198807040,ATL,PHI,0,0
ATL198807050,ATL,PHI,0,0
ATL198807060,ATL,PHI,0,0
ATL198807080,ATL,MON,0,4
ATL198807090,ATL,MON,0,2
ATL198807100,ATL,MON,0,0
ATL198807140,ATL,NYN,3,0
ATL198807150,ATL,NYN,1,0
ATL198807160,ATL,NYN,0,0
ATL198807170,ATL,NYN,0,0
ATL198807261,ATL,CIN,0,0
ATL198807262,ATL,CIN,0,0
ATL198807270,ATL,CIN,1,1
ATL198807280,ATL,CIN,0,0
ATL198808050,ATL,SFN,1,1
ATL198808060,ATL,SFN,1,0
ATL198808070,ATL,SFN,0,0
ATL198808080,ATL,SFN,1,0
ATL198808090,ATL,SDN,0,1
ATL198808100,ATL,SDN,0,1
ATL198808110,ATL,SDN,0,0
ATL198808250,ATL,CHN,0,0
ATL198808260,ATL,CHN,0,0
ATL198808270,ATL,CHN,0,0
ATL198808280,ATL,CHN,1,0
ATL198808290,ATL,SLN,2,0
ATL198808300,ATL,SLN,0,5
ATL198808310,ATL,SLN,0,0
ATL198809020,ATL,PIT,0,0
ATL198809050,ATL,LAN,0,2
ATL198809060,ATL,LAN,1,0
ATL198809171,ATL,SDN,0,0
ATL198809172,ATL,SDN,0,0
ATL198809180,ATL,SDN,4,0
ATL198809190,ATL,SFN,0,1
ATL198809200,ATL,SFN,1,0
ATL198809230,ATL,CIN,1,0
ATL198809240,ATL,CIN,1,0
ATL198809250,ATL,CIN,0,1
ATL198809270,ATL,HOU,1,0
ATL198809280,ATL,HOU,1,0
ATL198809290,ATL,HOU,0,1
BAL198804040,BAL,MIL,0,0
BAL198804060,BAL,MIL,0,0
BAL198804120,BAL,KCA,1,0
BAL198804130,BAL,KCA,0,1
BAL198804140,BAL,KCA,0,0
BAL198804150,BAL,CLE,0,0
BAL198804160,BAL,CLE,0,0
BAL198804170,BAL,CLE,0,0
BAL198805020,BAL,TEX,0,0
BAL198805030,BAL,TEX,0,0
BAL198805040,BAL,MIN,0,0
BAL198805070,BAL,CHA,3,0
BAL198805080,BAL,CHA,2,0
BAL198805090,BAL,CHA,0,0
BAL198805130,BAL,OAK,0,1
BAL198805140,BAL,OAK,0,0
