game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,scorer,translator,inputter,inputtime,umphome,ump1b,ump2b,ump3b,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi
PIT193205070,"""version 7RS(19) of 07/07/92""",PHI,PIT,1932/05/07,PIT06,0,0:00PM,day,false,"""140,141,266""","""Rob Wood""","""David W. Smith""",2019/09/06 5:19PM,mageg901,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,108,5000,hanss101,speng101,bengr101,
PIT193205090,"""version 7RS(19) of 07/07/92""",BSN,PIT,1932/05/09,PIT06,0,0:00PM,day,false,"""71,163,274,137,140,101""","""Dick Cramer""","""Dick Cramer""",2019/9/06 11:00AM,klemb901,donnc901,(none),stard901,unknown,none,0,unknown,-1,unknown,unknown,unknown,124,0,franf101,frenl101,cantb102,
PIT193205160,,BRO,PIT,1932/05/16,PIT06,0,0:00,day,false,"""98""","""""","""DWV""",,rearb901,barrg901,(none),pfirc901,park,none,0,unknown,-1,unknown,unknown,unknown,121,3000,mungv101,frenl101,,
PIT193205170,,BRO,PIT,1932/05/17,PIT06,0,0:00,day,false,"""98""","""""","""DWV""",,barrg901,pfirc901,(none),rearb901,park,none,0,unknown,-1,unknown,unknown,unknown,94,1000,harrb105,phelr101,,
PIT193205180,,BRO,PIT,1932/05/18,PIT06,0,0:00,day,false,"""98""","""""","""DWV""",,pfirc901,rearb901,(none),barrg901,park,none,0,unknown,-1,unknown,unknown,unknown,89,1500,clarw101,swifb101,,
PIT193205190,,BRO,PIT,1932/05/19,PIT06,0,0:00,day,false,"""98""","""""","""DWV""",,rearb901,barrg901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,113,2000,chagl101,shauj101,,
PIT193205270,"""version 7RS(19) of 07/07/92""",SLN,PIT,1932/05/27,PIT06,0,0:00PM,day,false,"""412""","""Cliff Blau""","""Cliff Blau""",2012/11/05 7:48PM,morac102,mageg901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,102,1500,frenl101,hainj101,,
PIT193205280,"""version 7RS(19) of 07/07/92""",SLN,PIT,1932/05/28,PIT06,0,0:00PM,day,false,"""412""","""Cliff Blau""","""Cliff Blau""",2012/11/06 11:52AM,mageg901,morac102,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,113,2000,swets101,deand102,,
PIT193205301,"""version 7RS(19) of 07/07/92""",CIN,PIT,1932/05/30,PIT06,1,0:00AM,day,false,"""509""","""Frownfelter""","""Frownfelter""",2015/02/25 3:22PM,pfirc901,klemb901,(none),stard901,park,none,0,unknown,-1,unknown,unknown,sunny,120,7000,rixee101,harrb105,,
PIT193205302,"""version 7RS(19) of 07/07/92""",CIN,PIT,1932/05/30,PIT06,2,0:00PM,day,false,"""509""","""Frownfelter""","""Frownfelter""",2015/02/25 4:30PM,klemb901,stard901,(none),pfirc901,park,none,0,unknown,-1,unknown,unknown,cloudy,84,11000,swifb101,bentl101,,
PIT193205310,"""version 7RS(19) of 07/07/92""",CIN,PIT,1932/05/31,PIT06,0,0:00PM,day,false,"""509""","""Frownfelter""","""Frownfelter""",2015/02/26 6:23PM,stard901,pfirc901,(none),klemb901,park,none,0,unknown,-1,unknown,unknown,sunny,97,2000,frenl101,lucar102,,
PIT193206020,"""version 7RS(19) of 07/07/92""",CHN,PIT,1932/06/02,PIT06,0,0:00PM,day,false,"""109,277""","""David W. Smith""","""David W. Smith""",2001/09/08 12:39PM,pfirc901,klemb901,(none),stard901,park,none,0,unknown,-1,unknown,unknown,unknown,118,2000,rootc101,speng101,,
PIT193206030,"""version 7RS(19) of 07/07/92""",CHN,PIT,1932/06/03,PIT06,0,0:00,day,false,"""98,277""","""Bill Disney/Smith""","""Bill Disney/Smith""",2000/09/18 8:45AM,klemb901,stard901,(none),pfirc901,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,3000,swets101,may-j102,,
PIT193206040,"""version 7RS(19) of 07/07/92""",CHN,PIT,1932/06/04,PIT06,0,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2012/08/17 9:49PM,stard901,pfirc901,(none),klemb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,125,5000,meinh101,grimb101,,
PIT193206240,"""version 7RS(19) of 07/07/92""",CIN,PIT,1932/06/24,PIT06,0,0:00PM,day,false,"""509""","""Frownfelter""","""Frownfelter""",2015/03/01 4:38PM,rearb901,pfirc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,sunny,107,2500,meinh101,rixee101,,
PIT193206251,"""version 7RS(19) of 07/07/92""",CIN,PIT,1932/06/25,PIT06,1,0:00PM,day,false,"""509""","""Frownfelter""","""Frownfelter""",2015/03/02 11:21AM,rearb901,pfirc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,sunny,131,0,swifb101,lucar102,,
PIT193206252,"""version 7RS(19) of 07/07/92""",CIN,PIT,1932/06/25,PIT06,2,0:00PM,day,false,"""509""","""Frownfelter""","""Frownfelter""",2015/03/02 12:36PM,pfirc901,rearb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,sunny,128,10000,kremr101,kolpr101,meinh101,
PIT193206300,"""version 7RS(19) of 07/07/92""",SLN,PIT,1932/06/30,PIT06,0,0:00PM,day,false,"""412""","""Cliff Blau""","""Cliff Blau""",2012/11/09 7:52PM,rearb901,pfirc901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,155,3500,swifb101,stoua101,,
PIT193207010,"""version 7RS(19) of 07/07/92""",SLN,PIT,1932/07/01,PIT06,0,0:00PM,day,false,"""412""","""Cliff Blau""","""Cliff Blau""",2012/11/10 8:34AM,pfirc901,rearb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,154,3000,deand102,swets101,lindj102,
PIT193207020,"""version 7RS(19) of 07/07/92""",SLN,PIT,1932/07/02,PIT06,0,0:00PM,day,false,"""412""","""Cliff Blau""","""Cliff Blau""",2012/11/10 1:10PM,rearb901,pfirc901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,106,2500,hallb104,kremr101,,
PIT193207041,"""version 7RS(19) of 07/07/92""",CHN,PIT,1932/07/04,PIT06,1,0:00PM,day,false,"""137,140,101,111""","""Rob Wood""","""David W. Smith""",2019/09/23 4:59PM,donnc901,riglc901,(none),quige901,park,none,0,unknown,-1,unknown,unknown,unknown,114,5000,harrb105,grimb101,,
PIT193207042,"""version 7RS(19) of 07/07/92""",CHN,PIT,1932/07/04,PIT06,2,0:00PM,day,false,"""137,140,101,111""","""Rob Wood""","""David W. Smith""",2019/09/23 5:15PM,riglc901,quige901,(none),donnc901,park,none,0,unknown,-1,unknown,unknown,unknown,160,12000,chagl101,bushg101,,
PIT193207050,"""version 7RS(19) of 07/07/92""",NY1,PIT,1932/07/05,PIT06,0,0:00PM,day,false,"""98""","""A. Braunstein""","""A. Braunstein""",2000/07/24 12:25PM,quige901,donnc901,riglc901,morac102,park,none,0,unknown,-1,unknown,unknown,unknown,129,4000,swifb101,walkb101,,
PIT193207061,"""version 7RS(19) of 07/07/92""",NY1,PIT,1932/07/06,PIT06,1,0:00,day,false,"""286""",,"""Cliff Blau""",2016/10/15 1:29PM,donnc901,riglc901,(none),morac102,unknown,none,0,unknown,-1,unknown,unknown,unknown,99,0,swets101,moonj101,,
PIT193207062,"""version 7RS(19) of 07/07/92""",NY1,PIT,1932/07/06,PIT06,2,0:00PM,day,false,"""65,98""","""Marc Stephenson""","""Marc Stephenson""",2000/08/04 9:25PM,riglc901,morac102,(none),donnc901,park,none,0,unknown,-1,dry,none,unknown,107,14000,frenl101,luqud101,,
PIT193207070,"""version 7RS(19) of 07/07/92""",NY1,PIT,1932/07/07,PIT06,0,0:00PM,day,false,"""98""","""James Fraser""","""James Fraser""",2000/03/21 8:13PM,morac102,donnc901,(none),riglc901,park,none,0,unknown,-1,unknown,unknown,unknown,120,15000,hoytw101,meinh101,,
PIT193207080,"""version 7RS(19) of 07/07/92""",NY1,PIT,1932/07/08,PIT06,0,0:00PM,day,false,"""115""","""Chris Chestnut""","""Chris Chestnut""",2000/03/05 12:57PM,donnc901,riglc901,(none),morac102,park,none,0,unknown,-1,unknown,unknown,unknown,115,10000,chagl101,moonj101,,
PIT193207090,"""version 7RS(19) of 07/07/92""",BRO,PIT,1932/07/09,PIT06,0,0:00PM,day,false,"""115""","""Chris Chestnut""","""Chris Chestnut""",2000/03/19 7:30PM,morac102,mageg901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,132,6000,vancd101,harrb105,,
PIT193207110,"""version 7RS(19) of 07/07/92""",BRO,PIT,1932/07/11,PIT06,0,0:00PM,day,false,"""115""","""Chris Chestnut""","""Chris Chestnut""",2000/03/28 8:53PM,morac102,mageg901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,101,3000,swets101,heimf101,,
PIT193207120,"""version 7RS(19) of 07/07/92""",BRO,PIT,1932/07/12,PIT06,0,0:00PM,day,false,"""115,363""","""Chris Chestnut/Smith""","""Chris Chestnut/Smith""",2000/04/02 2:42PM,mageg901,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,168,2500,harrb105,moorc101,,
PIT193207131,"""version 7RS(19) of 07/07/92""",BSN,PIT,1932/07/13,PIT06,1,0:00,day,false,"""286""",,"""Cliff Blau""",2016/10/15 10:26PM,rearb901,pfirc901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,109,0,brane101,frenl101,,
PIT193207132,"""version 7RS(19) of 07/07/92""",BSN,PIT,1932/07/13,PIT06,2,0:00PM,day,false,"""101,137,140,163,269,274""","""Jim Herdman""","""Jim Herdman""",2019/10/01 1:11PM,pfirc901,rearb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,107,9000,zacht101,chagl101,,
PIT193207140,"""version 7RS(19) of 07/07/92""",BSN,PIT,1932/07/14,PIT06,0,0:00PM,day,false,"""286""",,"""Cliff Blau""",2016/10/16 8:28AM,rearb901,pfirc901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,97,6000,swifb101,seibs101,,
PIT193207150,"""version 7RS(19) of 07/07/92""",BSN,PIT,1932/07/15,PIT06,0,0:00PM,day,false,"""127,101,71,163,274""","""Dick Cramer""","""Dick Cramer""",2019/9/29 11:00AM,pfirc901,rearb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,84,4000,kremr101,prueh101,,
PIT193207161,"""version 7RS(19) of 07/07/92""",BSN,PIT,1932/07/16,PIT06,1,0:00PM,day,false,"""140""","""Tom Thress""","""Tom Thress""",2018/09/03 9:56PM,rearb901,pfirc901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,95,0,meinh101,betth101,,
PIT193207162,"""version 7RS(19) of 07/07/92""",BSN,PIT,1932/07/16,PIT06,2,0:00PM,day,false,"""286""","""Tom Thress""","""Tom Thress""",2018/09/03 4:15PM,pfirc901,rearb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,168,16000,chagl101,brane101,,
PIT193207180,"""version 7RS(19) of 07/07/92""",PHI,PIT,1932/07/18,PIT06,0,0:00PM,day,false,"""286""",,"""Cliff Blau""",2016/10/16 1:43PM,klemb901,quige901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,130,2000,collp102,frenl101,,
PIT193207191,"""version 7RS(19) of 07/07/92""",PHI,PIT,1932/07/19,PIT06,1,0:00PM,day,false,"""137,140,101,266,101,140(2)""","""Dick Cramer/RWood/RWood(2)""","""Dick Cramer/RWood/RWood(2)""",2019/10/02 11:00AM,mageg901,donnc901,(none),klemb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,0,swifb101,hanss101,,
PIT193207192,"""version 7RS(19) of 07/07/92""",PHI,PIT,1932/07/19,PIT06,2,0:00PM,day,false,"""137,140,101,266""","""Dick Cramer""","""Dick Cramer""",2019/10/02 11:00AM,donnc901,klemb901,(none),mageg901,,none,0,unknown,-1,unknown,unknown,unknown,150,7000,collp102,harrb105,,
PIT193207200,"""version 7RS(19) of 07/07/92""",PHI,PIT,1932/07/20,PIT06,0,0:00PM,day,false,"""101,137,266,140""","""Jim Herdman/RWood""","""Jim Herdman/RWood""",2019/10/03 10:13AM,klemb901,mageg901,(none),donnc901,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,1000,holle101,meinh101,,
PIT193207210,"""version 7RS(19) of 07/07/92""",PHI,PIT,1932/07/21,PIT06,0,0:00PM,day,false,"""286""",,"""Cliff Blau""",2016/10/16 3:50PM,mageg901,donnc901,(none),klemb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,90,5000,kremr101,ellij103,,
PIT193207220,"""version 7RS(19) of 07/07/92""",CHN,PIT,1932/07/22,PIT06,0,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2012/08/30 7:42PM,riglc901,stard901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,103,0,swets101,malop103,,
PIT193207230,"""version 7RS(19) of 07/07/92""",CHN,PIT,1932/07/23,PIT06,0,0:00PM,day,false,"""277,111,140,101""","""Cliff Blau""","""Cliff Blau""",2019/10/05 1:16PM,stard901,riglc901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,148,12000,brame101,smitb110,harrb105,
PIT193208110,"""version 7RS(19) of 07/07/92""",CHN,PIT,1932/08/11,PIT06,0,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2012/09/07 7:45PM,pfirc901,klemb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,120,10000,bushg101,swets101,,
PIT193208130,"""version 7RS(19) of 07/07/92""",CIN,PIT,1932/08/13,PIT06,0,0:00PM,day,false,"""101,140,240,140(2)""","""Jim Herdman/RWood""","""Jim Herdman/RWood""",2019/10/13 12:08PM,klemb901,pfirc901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,93,6000,rixee101,swifb101,,
PIT193208150,"""version 7RS(19) of 07/07/92""",BRO,PIT,1932/08/15,PIT06,0,0:00PM,day,false,"""364""","""Unknown""","""Comly""",2012/02/27 4:30PM,barrg901,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,110,5000,shauj101,meinh101,,
PIT193208160,"""version 7RS(19) of 07/07/92""",BRO,PIT,1932/08/16,PIT06,0,0:00PM,day,false,"""364""","""Unknown""","""Comly""",2012/02/27 5:37PM,morac102,barrg901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,103,2500,frenl101,clarw101,,
PIT193208170,"""version 7RS(19) of 07/07/92""",BRO,PIT,1932/08/17,PIT06,0,0:00PM,day,false,"""364""","""Unknown""","""Comly""",2012/02/27 6:18PM,barrg901,morac102,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,119,3500,heimf101,swifb101,mungv101,
PIT193208190,"""version 7RS(19) of 07/07/92""",NY1,PIT,1932/08/19,PIT06,0,0:00PM,day,false,"""286""",,"""Cliff Blau""",2016/10/18 1:06PM,mageg901,riglc901,(none),stard901,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,6000,hubbc101,meinh101,,
PIT193208201,"""version 7RS(19) of 07/07/92""",NY1,PIT,1932/08/20,PIT06,1,0:00PM,day,false,"""97""","""Cliff Blau""","""Cliff Blau""",2012/07/04 7:42PM,riglc901,stard901,(none),mageg901,unknown,none,0,unknown,-1,unknown,unknown,unknown,107,0,frenl101,walkb101,,
PIT193208202,"""version 7RS(19) of 07/07/92""",NY1,PIT,1932/08/20,PIT06,2,0:00PM,day,false,"""97,589""","""Cliff Blau""","""Cliff Blau""",2012/07/05 2:09PM,stard901,mageg901,(none),riglc901,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,12000,bellh101,harrb105,,
PIT193208221,"""version 7RS(19) of 07/07/92""",NY1,PIT,1932/08/22,PIT06,1,0:00PM,day,false,"""97""","""Cliff Blau""","""Cliff Blau""",2012/07/06 1:20PM,pfirc901,klemb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,104,0,meinh101,moonj101,,
PIT193208222,"""version 7RS(19) of 07/07/92""",NY1,PIT,1932/08/22,PIT06,2,0:00PM,day,false,"""97,589""","""Cliff Blau""","""Cliff Blau""",2012/07/06 3:48PM,klemb901,pfirc901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,108,10000,hoytw101,chagl101,,
PIT193208230,"""version 7RS(19) of 07/07/92""",NY1,PIT,1932/08/23,PIT06,0,0:00PM,day,false,"""97""","""Cliff Blau""","""Cliff Blau""",2012/07/07 9:43AM,pfirc901,klemb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,108,2000,frenl101,hubbc101,,
PIT193208240,"""version 7RS(19) of 07/07/92""",PHI,PIT,1932/08/24,PIT06,0,0:00PM,day,false,"""286""",,"""Cliff Blau/RWood""",2016/10/18 3:42PM,riglc901,stard901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,142,1500,collp102,speng101,,
PIT193208251,"""version 7RS(19) of 07/07/92""",PHI,PIT,1932/08/25,PIT06,1,0:00PM,day,false,"""286""",,"""Cliff Blau""",2016/10/18 7:49PM,stard901,riglc901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,138,0,hanss101,meinh101,,
PIT193208252,"""version 7RS(19) of 07/07/92""",PHI,PIT,1932/08/25,PIT06,2,0:00PM,day,false,"""101,137,140,266""","""Jim Herdman""","""Jim Herdman""",2019/10/26 2:27PM,riglc901,stard901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,152,0,ellij103,frenl101,,
PIT193208260,"""version 7RS(19) of 07/07/92""",PHI,PIT,1932/08/26,PIT06,0,0:00PM,day,false,"""286""",,"""Cliff Blau""",2016/10/19 1:12PM,stard901,riglc901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,103,2000,chagl101,collp102,,
PIT193208270,"""version 7RS(19) of 07/07/92""",BSN,PIT,1932/08/27,PIT06,0,0:00PM,day,false,"""140,101,71,163,274,140(2)""","""Rob Wood/RWood""","""David W. Smith/RWood""",2019/10/25 3:52PM,riglc901,stard901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,111,3000,frenl101,brane101,,
PIT193208301,"""version 7RS(19) of 07/07/92""",BSN,PIT,1932/08/30,PIT06,1,0:00PM,day,false,"""286""",,"""Cliff Blau""",2016/10/19 7:52PM,klemb901,pfirc901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,150,0,harrb105,brane101,frenl101,
PIT193208302,"""version 7RS(19) of 07/07/92""",BSN,PIT,1932/08/30,PIT06,2,0:00PM,day,false,"""137,140,101,71,163,274,270""","""Dick Cramer,Wayne Townsend""","""Dick Cramer,Wayne Townsend""",2019/10/26 11:00AM,pfirc901,klemb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,117,10000,swifb101,franf101,,
PIT193208310,"""version 7RS(19) of 07/07/92""",BSN,PIT,1932/08/31,PIT06,0,0:00PM,day,false,"""286""",,"""Cliff Blau""",2016/10/20 1:19PM,klemb901,pfirc901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,81,1200,chagl101,betth101,,
PIT193209020,"""version 7RS(19) of 07/07/92""",CIN,PIT,1932/09/02,PIT06,0,0:00PM,day,false,"""286""",,"""Cliff Blau""",2016/10/20 7:41PM,riglc901,barrg901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,93,4000,frenl101,lucar102,,
PIT193209030,"""version 7RS(19) of 07/07/92""",CIN,PIT,1932/09/03,PIT06,0,0:00PM,day,false,"""140,101,240""","""Cliff Blau""","""Cliff Blau""",2019/10/26 1:01PM,barrg901,riglc901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,102,2000,swifb101,rixee101,,
PIT193209051,"""version 7RS(19) of 07/07/92""",SLN,PIT,1932/09/05,PIT06,1,0:00AM,day,false,"""128""","""Cliff Blau""","""Cliff Blau""",2018/03/13 3:00PM,mageg901,quige901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,122,6000,meinh101,stoua101,,
PIT193209052,"""version 7RS(19) of 07/07/92""",SLN,PIT,1932/09/05,PIT06,2,0:00PM,day,false,"""412""","""Cliff Blau""","""Cliff Blau""",2012/11/17 9:16AM,quige901,mageg901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,111,8000,frenl101,derrp101,,
CHN193204200,"""version 7RS(19) of 07/07/92""",CIN,CHN,1932/04/20,CHI11,0,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2012/07/30 1:37PM,rearb901,barrg901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,127,30000,lucar102,malop103,,
CHN193204210,"""version 7RS(19) of 07/07/92""",CIN,CHN,1932/04/21,CHI11,0,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2012/07/30 3:50PM,barrg901,rearb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,127,8000,smitb110,johns103,,
CHN193204220,"""version 7RS(19) of 07/07/92""",CIN,CHN,1932/04/22,CHI11,0,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2012/07/30 7:53PM,rearb901,barrg901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,130,8000,bushg101,bentl101,rootc101,
CHN193204230,"""version 7RS(19) of 07/07/92""",CIN,CHN,1932/04/23,CHI11,0,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2012/08/01 7:53PM,barrg901,rearb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,153,11000,warnl101,hilcw101,,
CHN193204270,"""version 7RS(19) of 07/07/92""",PIT,CHN,1932/04/27,CHI11,0,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2012/08/02 4:02PM,quige901,riglc901,(none),donnc901,unknown,none,0,unknown,-1,unknown,unknown,unknown,113,7500,malop103,swets101,,
CHN193204280,"""version 7RS(19) of 07/07/92""",SLN,CHN,1932/04/28,CHI11,0,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2012/08/03 1:33PM,riglc901,donnc901,(none),quige901,unknown,none,0,unknown,-1,unknown,unknown,unknown,147,10000,rootc101,freyb101,,
CHN193204300,"""version 7RS(19) of 07/07/92""",SLN,CHN,1932/04/30,CHI11,0,0:00PM,day,false,"""277""","""Cliff Blau""","""Cliff Blau""",2012/08/03 4:13PM,donnc901,quige901,(none),riglc901,unknown,none,0,unknown,-1,unknown,unknown,unknown,110,14000,warnl101,rhemf101,,
CHN193205010,"""version 7RS(19) of 07/07/92""",SLN,CHN,1932/05/01,CHI11,0,0:00PM,day,false,"""276""","""Doug Burks""","""Doug Burks""",2019/08/14 5:11PM,quige901,riglc901,(none),donnc901,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,17000,hallb104,bushg101,,
CHN193205050,,BRO,CHN,1932/05/05,CHI11,0,0:00,day,false,"""98""","""""","""DWV""",,stard901,klemb901,(none),donnc901,park,none,0,unknown,-1,unknown,unknown,unknown,112,16000,clarw101,rootc101,,
CHN193205060,,BRO,CHN,1932/05/06,CHI11,0,0:00,day,false,"""98,363""","""DWV/Smith""","""DWV/Smith""",,klemb901,donnc901,(none),stard901,park,none,0,unknown,-1,unknown,unknown,unknown,126,10000,bushg101,shauj101,,
CHN193205070,,BRO,CHN,1932/05/07,CHI11,0,0:00,day,false,"""98""","""""","""DWV""",,donnc901,stard901,(none),klemb901,park,none,0,unknown,-1,unknown,unknown,unknown,108,15000,malop103,phelr101,,
CHN193205080,"""version 7RS(19) of 07/07/92""",BRO,CHN,1932/05/08,CHI11,0,0:00PM,day,false,"""363""","""Unknown""","""Comly""",2012/02/03 2:20PM,stard901,klemb901,(none),donnc901,park,none,0,unknown,-1,unknown,unknown,unknown,144,30000,grimb101,vancd101,,
CHN193205100,,NY1,CHN,1932/05/10,CHI11,0,0:00,day,false,"""98""","""""","""DWV""",,pfirc901,quige901,(none),riglc901,park,none,0,unknown,-1,unknown,unknown,unknown,108,15000,warnl101,gibss101,,
CHN193205120,,BSN,CHN,1932/05/12,CHI11,0,0:00,day,false,"""98""","""""","""DWV""",,stard901,barrg901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,104,6000,brane101,rootc101,,
