game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,scorer,translator,inputter,inputtime,umphome,ump1b,ump2b,ump3b,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,gametype
PHA193005090,"""version 7RS(19) of 07/07/92""",CLE,PHA,1930/05/09,PHI11,0,0:00PM,day,false,"""39""","""Greg Beston""","""Greg Beston""",2006/02/02 7:54PM,owenb901,morig101,(none),campb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,116,10000,grovl101,hollk101,,,
PHA193005100,"""version 7RS(19) of 07/07/92""",CLE,PHA,1930/05/10,PHI11,0,0:00PM,day,false,"""39""","""Greg Beston""","""Greg Beston""",2006/02/06 6:02PM,morig101,campb901,(none),owenb901,unknown,none,0,fromlf,-1,unknown,unknown,unknown,130,25000,earng101,hudlw101,,,
PHA193005120,"""version 7RS(19) of 07/07/92""",CLE,PHA,1930/05/12,PHI11,0,0:00PM,day,false,"""39""","""Greg Beston""","""Greg Beston""",2006/02/06 7:34PM,owenb901,morig101,(none),campb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,131,8000,earng101,browc103,quinj102,,
PHA193005130,"""version 7RS(19) of 07/07/92""",CHA,PHA,1930/05/13,PHI11,0,0:00PM,day,false,"""98""","""Ron Fisher""","""Ron Fisher""",2000/02/14 12:48PM,morig101,campb901,(none),owenb901,park,none,0,unknown,-1,unknown,unknown,unknown,127,6000,quinj102,mckah101,walbr101,,
PHA193005161,"""version 7RS(19) of 07/07/92""",WS1,PHA,1930/05/16,PHI11,1,0:00PM,day,false,"""463""","""Frownfelter""","""Frownfelter""",2014/09/28 5:24PM,hildg101,ormsr901,(none),guthb901,park,none,0,unknown,-1,unknown,unknown,unknown,127,0,hadlb101,walbr101,,,
PHA193005162,"""version 7RS(19) of 07/07/92""",WS1,PHA,1930/05/16,PHI11,2,0:00PM,day,false,"""463""","""Frownfelter""","""Frownfelter""",2014/09/28 6:04PM,ormsr901,guthb901,(none),hildg101,park,none,0,unknown,-1,unknown,unknown,unknown,108,20000,liska101,earng101,,,
PHA193005211,"""version 7RS(19) of 07/07/92""",NYA,PHA,1930/05/21,PHI11,1,0:00PM,day,false,"""97""","""Cliff Blau""","""Cliff Blau""",2009/10/03 1:17PM,nalld901,geish901,(none),dinnb101,unknown,none,0,unknown,-1,unknown,unknown,unknown,161,0,quinj102,sherr102,grovl101,,
PHA193005212,"""version 7RS(19) of 07/07/92""",NYA,PHA,1930/05/21,PHI11,2,0:00PM,day,false,"""98,463""","""Ron Fisher/Smith""","""Ron Fisher/Smith""",1994/02/19 10:07AM,geish901,dinnb101,(none),nalld901,park,none,0,unknown,-1,unknown,unknown,unknown,109,25000,walbr101,gomel102,,,
PHA193005221,"""version 7RS(19) of 07/07/92""",NYA,PHA,1930/05/22,PHI11,1,0:00PM,day,false,"""98""","""Ron Fisher""","""Ron Fisher""",2000/02/20 11:21AM,dinnb101,nalld901,(none),geish901,park,none,0,unknown,-1,unknown,unknown,unknown,110,0,pipgg101,ehmkh101,,,
PHA193005222,"""version 7RS(19) of 07/07/92""",NYA,PHA,1930/05/22,PHI11,2,0:00PM,day,false,"""98,463""","""Ron Fisher/Smith""","""Ron Fisher/Smith""",1994/02/20 11:47AM,nalld901,geish901,(none),dinnb101,park,none,0,unknown,-1,unknown,unknown,unknown,180,24000,sherr102,earng101,,,
PHA193005260,"""version 7RS(19) of 07/07/92""",BOS,PHA,1930/05/26,PHI11,0,0:00PM,day,false,"""463""","""Frownfelter""","""Frownfelter""",2014/09/30 3:12PM,geish901,dinnb101,(none),nalld901,park,none,0,unknown,-1,unknown,unknown,unknown,114,1500,grovl101,russj103,,,
PHA193005270,"""version 7RS(19) of 07/07/92""",BOS,PHA,1930/05/27,PHI11,0,0:00PM,day,false,"""463""","""Frownfelter""","""Frownfelter""",2014/10/01 11:07AM,dinnb101,nalld901,(none),geish901,park,none,0,unknown,-1,unknown,unknown,unknown,121,500,earng101,macfd101,quinj102,,
PHA193005290,"""version 7RS(19) of 07/07/92""",BOS,PHA,1930/05/29,PHI11,0,0:00PM,day,false,"""463""","""Frownfelter""","""Frownfelter""",2014/10/01 1:47PM,nalld901,geish901,(none),dinnb101,park,none,0,unknown,-1,unknown,unknown,unknown,76,1000,mahar101,gastm101,,,
PHA193005301,"""version 7RS(19) of 07/07/92""",WS1,PHA,1930/05/30,PHI11,1,2:00PM,day,false,"""463""","""Frownfelter""","""Frownfelter""",2014/10/01 6:44PM,geish901,dinnb101,(none),nalld901,park,none,0,unknown,-1,unknown,unknown,unknown,180,25000,quinj102,marbf101,,,
PHA193005302,"""version 7RS(19) of 07/07/92""",WS1,PHA,1930/05/30,PHI11,2,0:00PM,day,false,"""463""","""Frownfelter""","""Frownfelter""",2014/10/02 4:12PM,dinnb101,nalld901,(none),geish901,park,none,0,unknown,-1,unknown,unknown,unknown,144,35000,romme101,hadlb101,,,
PHA193005310,"""version 7RS(19) of 07/07/92""",WS1,PHA,1930/05/31,PHI11,0,0:00PM,day,false,"""463""","""Frownfelter""","""Frownfelter""",2014/10/03 10:58AM,nalld901,geish901,(none),dinnb101,park,none,0,unknown,-1,unknown,unknown,unknown,112,25000,walbr101,browl101,,,
PHA193006180,"""version 7RS(19) of 07/07/92""",CLE,PHA,1930/06/18,PHI11,0,0:00PM,day,false,"""98""","""Ron Fisher""","""Ron Fisher""",2000/04/04 11:48AM,mcgob901,morig101,(none),owenb901,park,none,0,unknown,-1,unknown,unknown,unknown,105,9000,mahar101,ferrw101,,,
PHA193006190,"""version 7RS(19) of 07/07/92""",CLE,PHA,1930/06/19,PHI11,0,0:00PM,day,false,"""39""","""Greg Beston""","""Greg Beston""",2006/03/04 6:01PM,morig101,owenb901,(none),mcgob901,unknown,none,0,unknown,-1,unknown,unknown,unknown,103,10000,grovl101,hudlw101,,,
PHA193006200,"""version 7RS(19) of 07/07/92""",CLE,PHA,1930/06/20,PHI11,0,0:00AM,day,false,"""39""","""Greg Beston""","""Greg Beston""",2006/03/04 6:37PM,mcgob901,owenb901,(none),morig101,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,10000,earng101,browc103,,,
PHA193006210,"""version 7RS(19) of 07/07/92""",CLE,PHA,1930/06/21,PHI11,0,0:00PM,day,false,"""39""","""Greg Beston""","""Greg Beston""",2006/03/04 7:17PM,morig101,mcgob901,(none),owenb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,107,20000,walbr101,hardm101,,,
PHA193006231,"""version 7RS(19) of 07/07/92""",CHA,PHA,1930/06/23,PHI11,1,0:00PM,day,false,"""463""","""Frownfelter""","""Frownfelter""",2014/10/07 3:14PM,morig101,mcgob901,(none),owenb901,park,none,0,unknown,-1,unknown,unknown,unknown,115,0,grovl101,faber101,,,
PHA193006232,"""version 7RS(19) of 07/07/92""",CHA,PHA,1930/06/23,PHI11,2,0:00PM,day,false,"""109""","""DWV""","""DWV""",2000/10/27 9:38AM,mcgob901,morig101,(none),owenb901,park,none,0,unknown,-1,unknown,unknown,unknown,110,15000,mahar101,henrd101,,,
PHA193006251,"""version 7RS(19) of 07/07/92""",CHA,PHA,1930/06/25,PHI11,1,0:00PM,day,false,"""463""","""Frownfelter""","""Frownfelter""",2014/10/07 4:10PM,morig101,mcgob901,(none),owenb901,park,none,0,unknown,-1,wet,unknown,unknown,104,0,earng101,lyont102,,,
PHA193006252,"""version 7RS(19) of 07/07/92""",CHA,PHA,1930/06/25,PHI11,2,0:00PM,day,false,"""109,463""","""DWV/Smith""","""DWV/Smith""",1997/10/27 10:42AM,mcgob901,owenb901,(none),morig101,park,none,0,unknown,-1,unknown,unknown,unknown,120,12000,carap101,walbr101,braxg101,,
PHA193006260,"""version 7RS(19) of 07/07/92""",SLA,PHA,1930/06/26,PHI11,0,0:00PM,day,false,"""463""","""Frownfelter""","""Frownfelter""",2014/10/08 11:11AM,ormsr901,guthb901,(none),hildg101,park,none,0,unknown,-1,unknown,unknown,unknown,98,6000,romme101,grays102,,,
PHA193006271,"""version 7RS(19) of 07/07/92""",SLA,PHA,1930/06/27,PHI11,1,0:00PM,day,false,"""463""","""Frownfelter""","""Frownfelter""",2014/10/08 1:15PM,guthb901,hildg101,(none),ormsr901,park,none,0,unknown,-1,unknown,unknown,unknown,122,0,coffd101,grovl101,,,
PHA193006272,"""version 7RS(19) of 07/07/92""",SLA,PHA,1930/06/27,PHI11,2,0:00PM,day,false,"""463""","""Frownfelter""","""Frownfelter""",2014/10/10 8:28PM,hildg101,ormsr901,(none),guthb901,park,none,0,unknown,-1,unknown,unknown,unknown,112,12000,quinj102,kimsc101,,,
PHA193006280,"""version 7RS(19) of 07/07/92""",SLA,PHA,1930/06/28,PHI11,0,0:00PM,day,false,"""463""","""Frownfelter""","""Frownfelter""",2014/10/10 10:23PM,ormsr901,guthb901,(none),hildg101,park,none,0,unknown,-1,unknown,unknown,unknown,133,12000,quinj102,blaeg101,,,
PHA193006300,"""version 7RS(19) of 07/07/92""",DET,PHA,1930/06/30,PHI11,0,0:00PM,day,false,"""98,464""","""Ron Fisher/Smith""","""Ron Fisher/Smith""",2000/05/08 4:43PM,hildg101,ormsr901,(none),guthb901,park,none,0,unknown,-1,unknown,unknown,unknown,98,5000,romme101,sorrv101,,,
PHA193007010,"""version 7RS(19) of 07/07/92""",DET,PHA,1930/07/01,PHI11,0,0:00PM,day,false,"""464""","""Frownfelter""","""Frownfelter""",2014/10/12 3:02PM,ormsr901,guthb901,(none),hildg101,park,none,0,unknown,-1,unknown,unknown,unknown,41,7000,grovl101,hogsc101,,,
PHA193007021,"""version 7RS(19) of 07/07/92""",DET,PHA,1930/07/02,PHI11,1,0:00PM,day,false,"""464""","""Frownfelter""","""Frownfelter""",2014/10/13 11:08AM,guthb901,hildg101,(none),ormsr901,park,none,0,unknown,-1,unknown,unknown,unknown,125,0,white102,mahar101,sullc101,,
PHA193007022,"""version 7RS(19) of 07/07/92""",DET,PHA,1930/07/02,PHI11,2,0:00PM,day,false,"""464""","""Frownfelter""","""Frownfelter""",2014/10/13 12:17PM,hildg101,ormsr901,(none),guthb901,park,none,0,unknown,-1,unknown,unknown,unknown,122,10000,earng101,hoytw101,,,
PHA193007030,"""version 7RS(19) of 07/07/92""",NYA,PHA,1930/07/03,PHI11,0,0:00PM,day,false,"""98,464""","""Ron Fisher/Smith""","""Ron Fisher/Smith""",1994/05/27 10:38AM,campb901,connt901,(none),geish901,park,none,0,unknown,-1,wet,showers,overcast,131,15000,quinj102,johnh101,grovl101,,
PHA193007280,"""version 7RS(19) of 07/07/92""",NYA,PHA,1930/07/28,PHI11,0,0:00PM,day,false,"""98""","""Ron Fisher""","""Ron Fisher""",2000/07/10 8:50PM,morig101,geish901,(none),owenb901,park,none,0,unknown,-1,unknown,unknown,unknown,158,10000,earng101,ruffr101,,,
PHA193007290,"""version 7RS(19) of 07/07/92""",NYA,PHA,1930/07/29,PHI11,0,0:00PM,day,false,"""98""","""Ron Fisher""","""Ron Fisher""",2000/07/10 11:38AM,geish901,owenb901,(none),morig101,park,none,0,unknown,-1,unknown,unknown,unknown,138,15000,johnh101,quinj102,,,
PHA193008021,"""version 7RS(19) of 07/07/92""",BOS,PHA,1930/08/02,PHI11,1,0:00PM,day,false,"""464""","""Frownfelter""","""Frownfelter""",2014/10/18 10:59AM,geish901,owenb901,(none),morig101,park,none,0,unknown,-1,unknown,unknown,unknown,135,0,shorb102,morre102,,,
PHA193008022,"""version 7RS(19) of 07/07/92""",BOS,PHA,1930/08/02,PHI11,2,0:00PM,day,false,"""464""","""Frownfelter""","""Frownfelter""",2014/10/18 12:33PM,owenb901,morig101,(none),geish901,park,none,0,unknown,-1,unknown,unknown,unknown,138,25000,grovl101,durhe101,,,
PHA193008040,"""version 7RS(19) of 07/07/92""",BOS,PHA,1930/08/04,PHI11,0,0:00PM,day,false,"""464""","""Frownfelter""","""Frownfelter""",2014/10/19 2:26PM,owenb901,geish901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,110,4000,grovl101,liseh101,,,
PHA193008050,"""version 7RS(19) of 07/07/92""",BOS,PHA,1930/08/05,PHI11,0,0:00PM,day,false,"""464""","""Frownfelter""","""Frownfelter""",2014/10/19 4:13PM,morig101,geish901,(none),owenb901,park,none,0,unknown,-1,unknown,unknown,unknown,126,5000,durhe101,mahar101,macfd101,,
PHA193008060,"""version 7RS(19) of 07/07/92""",WS1,PHA,1930/08/06,PHI11,0,0:00PM,day,false,"""464""","""Frownfelter""","""Frownfelter""",2014/10/21 8:11PM,geish901,owenb901,(none),morig101,park,none,0,unknown,-1,unknown,unknown,unknown,102,20000,jones104,earng101,,,
PHA193008070,"""version 7RS(19) of 07/07/92""",WS1,PHA,1930/08/07,PHI11,0,0:00PM,day,false,"""464""","""Frownfelter""","""Frownfelter""",2014/10/21 10:03PM,owenb901,morig101,(none),geish901,park,none,0,unknown,-1,unknown,unknown,unknown,109,10000,walbr101,crowg102,,,
PHA193008081,"""version 7RS(19) of 07/07/92""",CHA,PHA,1930/08/08,PHI11,1,0:00PM,day,false,"""464""","""Frownfelter""","""Frownfelter""",2014/10/22 3:55PM,ormsr901,guthb901,(none),hildg101,park,none,0,unknown,-1,unknown,unknown,unknown,85,0,grovl101,braxg101,,,
PHA193008082,"""version 7RS(19) of 07/07/92""",CHA,PHA,1930/08/08,PHI11,2,0:00PM,day,false,"""109""","""DWV""","""DWV""",2000/10/30 8:11PM,guthb901,hildg101,(none),ormsr901,park,none,0,unknown,-1,unknown,unknown,unknown,84,12000,shorb102,lyont102,,,
PHA193008091,"""version 7RS(19) of 07/07/92""",CHA,PHA,1930/08/09,PHI11,1,0:00PM,day,false,"""464""","""Frownfelter""","""Frownfelter""",2014/10/22 5:06PM,hildg101,ormsr901,(none),guthb901,park,none,0,unknown,-1,unknown,unknown,unknown,81,0,romme101,walse102,,,
PHA193008092,"""version 7RS(19) of 07/07/92""",CHA,PHA,1930/08/09,PHI11,2,0:00PM,day,false,"""109""","""DWV""","""DWV""",2000/10/30 8:46PM,ormsr901,guthb901,(none),hildg101,park,none,0,unknown,-1,unknown,unknown,unknown,107,24000,earng101,carap101,,,
PHA193008110,"""version 7RS(19) of 07/07/92""",CHA,PHA,1930/08/11,PHI11,0,0:00PM,day,false,"""109""","""DWV""","""DWV""",2000/10/30 10:15PM,guthb901,hildg101,(none),ormsr901,park,none,0,unknown,-1,unknown,unknown,unknown,99,5000,faber101,walbr101,,,
PHA193008121,"""version 7RS(19) of 07/07/92""",CLE,PHA,1930/08/12,PHI11,1,0:00PM,day,false,"""39""","""Greg Beston""","""Greg Beston""",2006/04/13 6:14PM,hildg101,ormsr901,(none),guthb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,98,0,grovl101,shofm101,,,
PHA193008122,"""version 7RS(19) of 07/07/92""",CLE,PHA,1930/08/12,PHI11,2,0:00PM,day,false,"""39""","""Greg Beston""","""Greg Beston""",2006/04/13 7:26PM,ormsr901,guthb901,(none),hildg101,unknown,none,0,unknown,-1,unknown,unknown,unknown,102,10000,shorb102,browc103,,,
PHA193008130,"""version 7RS(19) of 07/07/92""",CLE,PHA,1930/08/13,PHI11,0,0:00PM,day,false,"""39""","""Greg Beston""","""Greg Beston""",2006/04/13 7:52PM,guthb901,hildg101,(none),ormsr901,unknown,none,0,unknown,-1,unknown,unknown,unknown,108,5000,earng101,lawsr101,,,
PHA193008140,"""version 7RS(19) of 07/07/92""",CLE,PHA,1930/08/14,PHI11,0,0:00PM,day,false,"""39""","""Greg Beston""","""Greg Beston""",2006/04/16 6:14PM,hildg101,ormsr901,(none),guthb901,unknown,none,0,unknown,-1,unknown,unknown,unknown,117,2000,ferrw101,quinj102,,,
PHA193008160,"""version 7RS(19) of 07/07/92""",SLA,PHA,1930/08/16,PHI11,0,0:00PM,day,false,"""102""","""Cliff Blau""","""Cliff Blau""",2010/01/13 2:39PM,mcgob901,connt901,(none),vangr901,unknown,none,0,unknown,-1,unknown,unknown,unknown,105,12000,grovl101,coffd101,,,
PHA193008180,"""version 7RS(19) of 07/07/92""",SLA,PHA,1930/08/18,PHI11,0,0:00PM,day,false,"""102""","""Cliff Blau""","""Cliff Blau""",2010/01/13 7:40PM,vangr901,connt901,(none),mcgob901,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,2000,earng101,stewl101,,,
PHA193008190,"""version 7RS(19) of 07/07/92""",SLA,PHA,1930/08/19,PHI11,0,0:00PM,day,false,"""102""","""Cliff Blau""","""Cliff Blau""",2010/01/14 4:15PM,vangr901,mcgob901,(none),connt901,unknown,none,0,unknown,-1,unknown,unknown,unknown,98,2000,blaeg101,walbr101,,,
PHA193008200,"""version 7RS(19) of 07/07/92""",DET,PHA,1930/08/20,PHI11,0,0:00PM,day,false,"""464""","""Frownfelter""","""Frownfelter""",2014/10/23 10:04PM,mcgob901,connt901,(none),vangr901,park,none,0,unknown,-1,unknown,unknown,unknown,110,8000,grovl101,hoytw101,,,
PHA193008210,"""version 7RS(19) of 07/07/92""",DET,PHA,1930/08/21,PHI11,0,0:00PM,day,false,"""464""","""Frownfelter""","""Frownfelter""",2014/10/24 2:03PM,mcgob901,connt901,(none),vangr901,park,none,0,unknown,-1,unknown,unknown,unknown,121,4000,walbr101,wyatw101,,,
PHA193008220,"""version 7RS(19) of 07/07/92""",DET,PHA,1930/08/22,PHI11,0,0:00PM,day,false,"""464""","""Frownfelter""","""Frownfelter""",2014/10/24 3:23PM,vangr901,mcgob901,(none),connt901,park,none,0,unknown,-1,unknown,unknown,unknown,119,3000,sorrv101,earng101,,,
PHA193008230,"""version 7RS(19) of 07/07/92""",DET,PHA,1930/08/23,PHI11,0,0:00PM,day,false,"""464""","""Frownfelter""","""Frownfelter""",2014/10/24 4:21PM,mcgob901,connt901,(none),vangr901,park,none,0,unknown,-1,unknown,unknown,unknown,105,8000,earng101,sullc101,,,
PHA193008250,"""version 7RS(19) of 07/07/92""",WS1,PHA,1930/08/25,PHI11,0,0:00PM,day,false,"""98""","""Ron Fisher""","""Ron Fisher""",2000/10/25 2:54AM,hildg101,morig101,guthb901,nalld901,park,none,0,unknown,-1,unknown,unknown,unknown,108,20000,jones104,grovl101,,,
PHA193008260,"""version 7RS(19) of 07/07/92""",WS1,PHA,1930/08/26,PHI11,0,0:00PM,day,false,"""98""","""Ron Fisher""","""Ron Fisher""",2000/10/25 10:49PM,morig101,guthb901,nalld901,hildg101,park,none,0,unknown,-1,unknown,unknown,unknown,136,20000,shorb102,liska101,grovl101,,
PHA193009030,"""version 7RS(19) of 07/07/92""",BOS,PHA,1930/09/03,PHI11,0,0:00PM,day,false,"""464""","""Frownfelter""","""Frownfelter""",2014/10/29 11:40AM,campb901,dinnb101,(none),nalld901,park,none,0,unknown,-1,unknown,unknown,unknown,106,5000,grovl101,gastm101,quinj102,,
PHA193009040,"""version 7RS(19) of 07/07/92""",BOS,PHA,1930/09/04,PHI11,0,0:00PM,day,false,"""464""","""Frownfelter""","""Frownfelter""",2014/10/29 1:02PM,dinnb101,nalld901,(none),campb901,park,none,0,unknown,-1,unknown,unknown,unknown,194,5000,grovl101,durhe101,,,
PHA193009050,"""version 7RS(19) of 07/07/92""",BOS,PHA,1930/09/05,PHI11,0,0:00PM,day,false,"""329""","""unknown""","""Comly""",2012/01/22 6:19PM,nalld901,campb901,(none),dinnb101,park,none,0,unknown,-1,unknown,unknown,unknown,84,4000,earng101,russj103,,,
PHA193009060,"""version 7RS(19) of 07/07/92""",BOS,PHA,1930/09/06,PHI11,0,0:00PM,day,false,"""464""","""Frownfelter""","""Frownfelter""",2014/10/31 10:29AM,campb901,dinnb101,(none),nalld901,park,none,0,unknown,-1,unknown,unknown,unknown,104,12000,grovl101,liseh101,,,
PHA193009250,"""version 7RS(19) of 07/07/92""",NYA,PHA,1930/09/25,PHI11,0,0:00PM,day,false,"""98""","""Ron Fisher""","""Ron Fisher""",2000/12/22 12:33PM,campb901,nalld901,(none),dinnb101,park,none,0,unknown,-1,unknown,unknown,unknown,86,5000,walbr101,ruffr101,,,
PHA193009260,"""version 7RS(19) of 07/07/92""",NYA,PHA,1930/09/26,PHI11,0,0:00PM,day,false,"""98""","""Ron Fisher""","""Ron Fisher""",2000/12/22 3:20PM,nalld901,dinnb101,(none),campb901,park,none,0,unknown,-1,unknown,unknown,unknown,113,5000,romme101,barnf101,,,
PHA193009270,"""version 7RS(19) of 07/07/92""",NYA,PHA,1930/09/27,PHI11,0,0:00PM,day,false,"""97""","""Cliff Blau""","""Cliff Blau""",2009/10/25 4:15PM,dinnb101,campb901,(none),nalld901,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,10000,sherr102,earng101,pipgg101,,
CIN193004150,"""version 7RS(19) of 07/07/92""",PIT,CIN,1930/04/15,CIN07,0,0:00PM,day,false,"""137""","""DWV""","""DWV""",2000/09/18 3:52PM,klemb901,stard901,(none),clarb901,park,none,0,unknown,-1,unknown,unknown,unknown,138,30112,swets101,lucar102,,,
CIN193004160,"""version 7RS(19) of 07/07/92""",PIT,CIN,1930/04/16,CIN07,0,0:00PM,day,false,"""98""","""Ron Fisher""","""Ron Fisher""",2000/01/06 10:29PM,stard901,clarb901,(none),klemb901,park,none,0,unknown,-1,unknown,unknown,unknown,105,4412,donop102,brame101,,,
CIN193004170,"""version 7RS(19) of 07/07/92""",PIT,CIN,1930/04/17,CIN07,0,0:00PM,day,false,"""98""","""Ron Fisher""","""Ron Fisher""",2000/01/08 2:16PM,clarb901,klemb901,(none),stard901,park,none,0,unknown,-1,unknown,unknown,unknown,115,3700,frenl101,rixee101,,,
CIN193004180,"""version 7RS(19) of 07/07/92""",PIT,CIN,1930/04/18,CIN07,0,0:00PM,day,false,"""137""","""DWV""","""DWV""",2000/09/18 4:35PM,klemb901,stard901,(none),clarb901,park,none,0,unknown,-1,unknown,unknown,unknown,111,3200,pettj103,may-j102,swets101,,
CIN193004190,"""version 7RS(19) of 07/07/92""",CHN,CIN,1930/04/19,CIN07,0,0:00PM,day,false,"""109,505""","""DWV/Smith""","""DWV/Smith""",2000/08/17 8:02PM,pfirc901,jordl901,(none),quige901,park,none,0,unknown,-1,unknown,unknown,unknown,103,6600,freyb101,rootc101,,,
CIN193004200,"""version 7RS(19) of 07/07/92""",CHN,CIN,1930/04/20,CIN07,0,0:00PM,day,false,"""505""","""Frownfelter""","""Frownfelter""",2014/11/02 3:09PM,jordl901,quige901,(none),pfirc901,park,none,0,unknown,-1,unknown,unknown,unknown,99,18976,blaks101,donop102,,,
CIN193004210,"""version 7RS(19) of 07/07/92""",CHN,CIN,1930/04/21,CIN07,0,0:00PM,day,false,"""109,505""","""DWV/Smith""","""DWV/Smith""",2000/08/17 8:41PM,quige901,pfirc901,(none),jordl901,park,none,0,unknown,-1,unknown,unknown,unknown,97,2300,carlh101,campa102,,,
CIN193004270,"""version 7RS(19) of 07/07/92""",SLN,CIN,1930/04/27,CIN07,0,0:00PM,day,false,"""505""","""Frownfelter""","""Frownfelter""",2014/11/09 11:49AM,klemb901,clarb901,(none),(none),park,none,56,unknown,-1,unknown,unknown,cloudy,130,13126,hainj101,mcwed101,haidh101,,
CIN193004280,"""version 7RS(19) of 07/07/92""",SLN,CIN,1930/04/28,CIN07,0,0:00PM,day,false,"""505""","""Frownfelter""","""Frownfelter""",2014/11/03 11:55AM,clarb901,klemb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,129,1500,mitcc102,eckea101,bellh101,,
CIN193004300,"""version 7RS(19) of 07/07/92""",SLN,CIN,1930/04/30,CIN07,0,0:00PM,day,false,"""505""","""Frownfelter""","""Frownfelter""",2014/11/03 1:23PM,klemb901,clarb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,103,2000,lucar102,johns101,,,
CIN193005020,"""version 7RS(19) of 07/07/92""",NY1,CIN,1930/05/02,CIN07,0,0:00PM,day,false,"""98""","""Ron Fisher""","""Ron Fisher""",2000/02/04 11:14AM,jordl901,quige901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,124,6000,rixee101,fitzf101,donop102,,
CIN193005030,"""version 7RS(19) of 07/07/92""",NY1,CIN,1930/05/03,CIN07,0,0:00PM,day,false,"""98""","""Ron Fisher""","""Ron Fisher""",2000/02/05 12:58AM,quige901,jordl901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,140,5000,hevij101,campa102,,,
