game_id,player_id,is_home,batting_order,field_pos_code,field_pos,event
DET196604150,valef101,0,0,1,P,start
DET196604150,blasd101,0,0,2,C,start
DET196604150,mcmuk101,0,0,3,1B,start
DET196604150,howaf102,0,0,4,2B,start
DET196604150,chanb101,0,0,5,3B,start
DET196604150,lockd101,0,0,6,SS,start
DET196604150,brumm101,0,0,7,LF,start
DET196604150,brine101,0,0,8,CF,start
DET196604150,duckj101,0,0,9,RF,start
DET196604150,mcaud101,0,1,1,P,start
DET196604150,lumpj101,0,1,2,C,start
DET196604150,cashn101,0,1,3,1B,start
DET196604150,kalia101,0,1,4,2B,start
DET196604150,hortw101,0,1,5,3B,start
DET196604150,wertd103,0,1,6,SS,start
DET196604150,freeb103,0,1,7,LF,start
DET196604150,stanm101,0,1,8,CF,start
DET196604150,wickd101,0,1,9,RF,start
DET196604150,browg101,0,1,9,RF,sub
DET196604150,mccom103,0,0,9,RF,sub
DET196604150,penao101,0,1,9,RF,sub
DET196604150,kirkw101,0,0,9,RF,sub
DET196604150,narub101,0,0,9,RF,sub
DET196604150,kingj101,0,0,9,RF,sub
DET196604150,cox-c101,0,0,9,RF,sub
DET196604160,valef101,0,0,1,P,start
DET196604160,brine101,0,0,2,C,start
DET196604160,mcmuk101,0,0,3,1B,start
DET196604160,howaf102,0,0,4,2B,start
DET196604160,lockd101,0,0,5,3B,start
DET196604160,hamlk101,0,0,6,SS,start
DET196604160,camid101,0,0,7,LF,start
DET196604160,cunnj101,0,0,8,CF,start
DET196604160,richp102,0,0,9,RF,start
DET196604160,wertd103,0,1,1,P,start
DET196604160,lumpj101,0,1,2,C,start
DET196604160,cashn101,0,1,3,1B,start
DET196604160,kalia101,0,1,4,2B,start
DET196604160,hortw101,0,1,5,3B,start
DET196604160,freeb103,0,1,6,SS,start
DET196604160,mcaud101,0,1,7,LF,start
DET196604160,stanm101,0,1,8,CF,start
DET196604160,lolim101,0,1,9,RF,start
DET196604160,orsij101,0,0,8,CF,sub
DET196604160,nen-d101,0,0,8,CF,sub
DET196604160,saveb101,0,0,9,RF,sub
DET196604160,sherl101,0,1,9,RF,sub
DET196604160,kirkw101,0,0,4,2B,sub
DET196604160,kirkw101,0,0,4,2B,sub
DET196604160,klinr102,0,0,9,RF,sub
DET196604160,lined101,0,0,9,RF,sub
DET196604160,browg101,0,1,8,CF,sub
DET196604160,cox-c101,0,0,9,RF,sub
DET196604160,demed101,0,1,9,RF,sub
DET196604160,demed101,0,1,9,RF,sub
DET196604160,fox-t101,0,1,8,CF,sub
DET196604160,brumm101,0,0,7,LF,sub
DET196604160,chanb101,0,0,9,RF,sub
DET196604170,valef101,0,0,1,P,start
DET196604170,brine101,0,0,2,C,start
