game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs
ATL196604120,ATL,PIT,0,0
ATL196604130,ATL,PIT,0,1
ATL196604220,ATL,NYN,2,0
ATL196604230,ATL,NYN,4,0
ATL196604241,ATL,NYN,0,0
ATL196604242,ATL,NYN,0,0
ATL196604290,ATL,HOU,0,0
ATL196604300,ATL,HOU,0,0
ATL196605010,ATL,HOU,0,2
ATL196605030,ATL,PHI,0,1
ATL196605040,ATL,PHI,0,0
ATL196605050,ATL,PHI,0,0
ATL196605090,ATL,CIN,0,0
ATL196605101,ATL,CIN,2,0
ATL196605102,ATL,CIN,0,1
ATL196605110,ATL,CIN,3,0
ATL196605200,ATL,CHN,0,0
ATL196605210,ATL,CHN,0,1
ATL196605222,ATL,CHN,0,0
ATL196605300,ATL,LAN,0,1
ATL196605310,ATL,LAN,0,3
ATL196606010,ATL,SFN,0,3
ATL196606020,ATL,SFN,0,1
ATL196606030,ATL,SLN,1,0
ATL196606041,ATL,SLN,0,1
ATL196606042,ATL,SLN,3,0
ATL196606050,ATL,SLN,0,0
ATL196606150,ATL,NYN,0,0
ATL196606160,ATL,NYN,3,0
ATL196606180,ATL,PIT,0,0
ATL196606190,ATL,PIT,0,0
ATL196606200,ATL,PHI,0,1
ATL196606210,ATL,PHI,1,0
ATL196606220,ATL,PHI,0,3
ATL196606240,ATL,LAN,0,0
ATL196606251,ATL,LAN,0,0
ATL196606252,ATL,LAN,1,0
ATL196606260,ATL,LAN,0,0
ATL196606270,ATL,CHN,0,0
ATL196606280,ATL,CHN,2,0
ATL196606290,ATL,CHN,0,0
ATL196607140,ATL,HOU,1,0
ATL196607160,ATL,HOU,0,0
ATL196607170,ATL,CIN,0,1
ATL196607180,ATL,CIN,1,4
ATL196607260,ATL,SLN,0,0
ATL196607270,ATL,SLN,0,0
ATL196607280,ATL,SLN,1,0
ATL196607290,ATL,SFN,0,2
ATL196607301,ATL,SFN,0,2
ATL196607302,ATL,SFN,3,1
ATL196607310,ATL,SFN,0,0
