game_id,inputprogvers,visteam,hometeam,date,site,number,starttime,daynight,usedh,scorer,translator,inputter,inputtime,umphome,ump1b,ump2b,ump3b,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi
PTF191507172,"""version 7RS(19) of 07/07/92""",BUF,PTF,1915/07/17,PIT05,2,0:00PM,day,false,"""137""","""Jim Herdman""","""Jim Herdman""",2010/05/06 9:21AM,westf901,johnj901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,103,0,bargc101,marsr101,,
PTF191507190,"""version 7RS(19) of 07/07/92""",BUF,PTF,1915/07/19,PIT05,0,0:00PM,day,false,"""137""","""Jim Herdman""","""Jim Herdman""",2011/03/16 5:18PM,johnj901,westf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,113,0,bedih101,knete101,,
PTF191507200,"""version 7RS(19) of 07/07/92""",BUF,PTF,1915/07/20,PIT05,0,0:00PM,day,false,"""137""","""Jim Herdman""","""Jim Herdman""",2011/03/17 5:13PM,westf901,johnj901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,114,0,krapg101,dickw101,,
PTF191507220,"""version 7RS(19) of 07/07/92""",NEW,PTF,1915/07/22,PIT05,0,0:00PM,day,false,"""137""","""Jim Herdman""","""Jim Herdman""",2011/03/21 9:33AM,johnj901,westf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,94,0,allef101,reule101,,
PTF191507230,"""version 7RS(19) of 07/07/92""",NEW,PTF,1915/07/23,PIT05,0,0:00PM,day,false,"""137""","""Jim Herdman""","""Jim Herdman""",2011/03/22 9:24AM,westf901,johnj901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,85,0,knete101,kaisg101,,
PTF191507241,"""version 7RS(19) of 07/07/92""",NEW,PTF,1915/07/24,PIT05,1,1:30PM,day,false,"""137""","""Jim Herdman""","""Jim Herdman""",2011/03/23 9:38AM,johnj901,westf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,109,0,mosee101,bargc101,,
PTF191507242,"""version 7RS(19) of 07/07/92""",NEW,PTF,1915/07/24,PIT05,2,0:00PM,day,false,"""137""","""Jim Herdman""","""Jim Herdman""",2011/03/24 9:35AM,westf901,johnj901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,93,0,,,,
PTF191507260,"""version 7RS(19) of 07/07/92""",NEW,PTF,1915/07/26,PIT05,0,0:00PM,day,false,"""137""","""Jim Herdman""","""Jim Herdman""",2011/03/25 9:31AM,shans101,mccob104,(none),(none),park,none,0,unknown,-1,dry,unknown,overcast,94,0,morah102,knete101,,
PTF191507270,"""version 7RS(19) of 07/07/92""",BLF,PTF,1915/07/27,PIT05,0,0:00PM,day,false,"""137""","""Jim Herdman""","""Jim Herdman""",2011/03/27 8:27AM,mccob104,shans101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,114,0,burks101,johnr104,,
PTF191507281,"""version 7RS(19) of 07/07/92""",BLF,PTF,1915/07/28,PIT05,1,1:30PM,day,false,"""137""","""Jim Herdman""","""Jim Herdman""",2011/03/28 9:32AM,shans101,mccob104,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,120,0,roggc101,suggg101,,
PTF191507282,"""version 7RS(19) of 07/07/92""",BLF,PTF,1915/07/28,PIT05,2,0:00PM,day,false,"""137""","""Jim Herdman""","""Jim Herdman""",2011/03/28 5:02PM,mccob104,shans101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,88,0,bailb101,hearb102,,
PTF191507291,"""version 7RS(19) of 07/07/92""",BLF,PTF,1915/07/29,PIT05,1,1:30PM,day,false,"""137""","""Jim Herdman""","""Jim Herdman""",2011/04/06 9:25AM,mccob104,shans101,(none),(none),park,none,0,unknown,-1,wet,drizzle,cloudy,103,0,allef101,suggg101,,
PTF191507292,"""version 7RS(19) of 07/07/92""",BLF,PTF,1915/07/29,PIT05,2,0:00PM,day,false,"""137""","""Jim Herdman""","""Jim Herdman""",2011/04/06 5:00PM,shans101,mccob104,(none),(none),park,none,0,unknown,-1,wet,showers,overcast,151,0,knete101,quinj102,,
PTF191507310,"""version 7RS(19) of 07/07/92""",BRF,PTF,1915/07/31,PIT05,0,0:00PM,day,false,"""137""","""Jim Herdman""","""Jim Herdman""",2011/04/20 10:01PM,finnw901,mullj901,(none),(none),park,none,0,unknown,-1,dry,none,unknown,118,0,burks101,bluej101,knete101,
PTF191508031,"""version 7RS(19) of 07/07/92""",BRF,PTF,1915/08/03,PIT05,1,1:30PM,day,false,"""137""","""Jim Herdman""","""Jim Herdman""",2011/04/24 7:48AM,mullj901,finnw901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,102,0,finnh102,allef101,wilth102,
PTF191508032,"""version 7RS(19) of 07/07/92""",BRF,PTF,1915/08/03,PIT05,2,0:00PM,day,false,"""137""","""Jim Herdman""","""Jim Herdman""",2011/04/24 10:52AM,finnw901,mullj901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,103,0,knete101,finnh102,,
PTF191508040,"""version 7RS(19) of 07/07/92""",BRF,PTF,1915/08/04,PIT05,0,0:00PM,day,false,"""137""","""Jim Herdman""","""Jim Herdman""",2011/04/24 12:54PM,mullj901,finnw901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,110,0,hearb102,smitf106,,
PTF191508140,"""version 7RS(19) of 07/07/92""",BRF,PTF,1915/08/14,PIT05,0,0:00PM,day,false,"""137""","""Jim Herdman""","""Jim Herdman""",2011/05/16 9:41AM,finnw901,mullj901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,104,0,allef101,wilth102,,
PTF191508160,"""version 7RS(19) of 07/07/92""",BRF,PTF,1915/08/16,PIT05,0,0:00PM,day,false,"""137""","""Jim Herdman""","""Jim Herdman""",2011/05/16 3:41PM,mullj901,finnw901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,103,0,finnh102,hearb102,,
PTF191508170,"""version 7RS(19) of 07/07/92""",BRF,PTF,1915/08/17,PIT05,0,0:00PM,day,false,"""137""","""Jim Herdman""","""Jim Herdman""",2011/05/17 5:17PM,finnw901,mullj901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,103,0,comsr101,bluej101,,
PTF191508180,"""version 7RS(19) of 07/07/92""",BRF,PTF,1915/08/18,PIT05,0,0:00PM,day,false,"""137""","""Jim Herdman""","""Jim Herdman""",2011/05/19 8:28AM,mullj901,finnw901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,125,0,roggc101,walkm102,,
PTF191508230,"""version 7RS(19) of 07/07/92""",KCF,PTF,1915/08/23,PIT05,0,0:00PM,day,false,"""137""","""Jim Herdman""","""Jim Herdman""",2011/05/19 10:31AM,brenb901,wilhk101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,95,0,allef101,maina101,,
PTF191508241,"""version 7RS(19) of 07/07/92""",KCF,PTF,1915/08/24,PIT05,1,1:30PM,day,false,"""137""","""Jim Herdman""","""Jim Herdman""",2011/05/20 9:35AM,brenb901,wilhk101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,105,0,knete101,culln101,,
PTF191508242,"""version 7RS(19) of 07/07/92""",KCF,PTF,1915/08/24,PIT05,2,0:00PM,day,false,"""137""","""Jim Herdman""","""Jim Herdman""",2011/05/21 8:54AM,brenb901,wilhk101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,95,0,bargc101,packg101,comsr101,
PTF191508250,"""version 7RS(19) of 07/07/92""",KCF,PTF,1915/08/25,PIT05,0,0:00PM,day,false,"""215,137""","""Jim Herdman""","""Jim Herdman""",2011/05/21 10:48AM,brenb901,wilhk101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,105,0,roggc101,hennp101,,
PTF191508260,"""version 7RS(19) of 07/07/92""",KCF,PTF,1915/08/26,PIT05,0,0:00PM,day,false,"""215,137""","""Jim Herdman""","""Jim Herdman""",2011/05/21 12:01PM,brenb901,wilhk101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,95,0,maina101,comsr101,,
PTF191508270,"""version 7RS(19) of 07/07/92""",CHF,PTF,1915/08/27,PIT05,0,0:00PM,day,false,"""109,137""","""Jim Herdman""","""Jim Herdman""",2011/05/21 5:40PM,brenb901,wilhk101,(none),(none),park,none,0,unknown,-1,dry,none,cloudy,120,0,bargc101,hendc101,,
PTF191508300,"""version 7RS(19) of 07/07/92""",CHF,PTF,1915/08/30,PIT05,0,0:00PM,day,false,"""109,137""","""Jim Herdman""","""Jim Herdman""",2011/05/23 6:55AM,brenb901,wilhk101,(none),(none),park,none,0,unknown,-1,dry,none,sunny,92,0,bargc101,browm102,,
PTF191508311,"""version 7RS(19) of 07/07/92""",CHF,PTF,1915/08/31,PIT05,1,1:30PM,day,false,"""109,137""","""Jim Herdman""","""Jim Herdman""",2011/05/25 9:27AM,brenb901,wilhk101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,91,0,allef101,hendc101,,
PTF191508312,"""version 7RS(19) of 07/07/92""",CHF,PTF,1915/08/31,PIT05,2,0:00PM,day,false,"""109,137""","""Jim Herdman""","""Jim Herdman""",2011/05/24 5:04PM,brenb901,wilhk101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,95,0,comsr101,brena101,,
PTF191509010,"""version 7RS(19) of 07/07/92""",SLF,PTF,1915/09/01,PIT05,0,0:00PM,day,false,"""137""","""Jim Herdman""","""Jim Herdman""",2011/05/25 5:16PM,obrij902,finnw901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,105,0,daved101,roggc101,,
PTF191509020,"""version 7RS(19) of 07/07/92""",SLF,PTF,1915/09/02,PIT05,0,0:00PM,day,false,"""137""","""Jim Herdman""","""Jim Herdman""",2011/05/30 6:58AM,obrij902,mccob104,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,120,0,crand101,knete101,,
PTF191509030,"""version 7RS(19) of 07/07/92""",SLF,PTF,1915/09/03,PIT05,0,0:00PM,day,false,"""137""","""Jim Herdman""","""Jim Herdman""",2011/06/01 5:04PM,mccob104,obrij902,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,93,0,allef101,groob101,,
PTF191509040,"""version 7RS(19) of 07/07/92""",SLF,PTF,1915/09/04,PIT05,0,0:00PM,day,false,"""137""","""Jim Herdman""","""Jim Herdman""",2011/05/31 5:03PM,obrij902,mccob104,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,105,0,roggc101,plane101,bargc101,
PTF191509150,"""version 7RS(19) of 07/07/92""",BLF,PTF,1915/09/15,PIT05,0,0:00PM,day,false,"""137,409""","""Jim Herdman""","""Jim Herdman""",2011/06/04 7:04AM,johnj901,wilhk101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,90,0,johnr104,roggc101,,
PTF191509160,"""version 7RS(19) of 07/07/92""",BLF,PTF,1915/09/16,PIT05,0,0:00PM,day,false,"""137,409""","""Jim Herdman""","""Jim Herdman""",2011/06/04 9:23AM,johnj901,wilhk101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,122,0,dickw101,blacd102,comsr101,
PTF191509170,"""version 7RS(19) of 07/07/92""",BLF,PTF,1915/09/17,PIT05,0,0:00PM,day,false,"""137,409""","""Jim Herdman""","""Jim Herdman""",2011/06/08 9:32AM,johnj901,wilhk101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,90,0,allef101,conls101,,
PTF191509181,"""version 7RS(19) of 07/07/92""",BLF,PTF,1915/09/18,PIT05,1,1:30PM,day,false,"""137,409""","""Jim Herdman""","""Jim Herdman""",2011/06/08 3:50PM,johnj901,wilhk101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,142,0,bargc101,suggg101,,
PTF191509182,"""version 7RS(19) of 07/07/92""",BLF,PTF,1915/09/18,PIT05,2,0:00PM,day,false,"""137,409""","""Jim Herdman""","""Jim Herdman""",2011/06/12 8:30AM,johnj901,wilhk101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,35,0,knete101,younc103,,
PTF191509200,"""version 7RS(19) of 07/07/92""",BUF,PTF,1915/09/20,PIT05,0,0:00PM,day,false,"""151""","""Jim Herdman""","""Jim Herdman""",2011/06/07 5:08PM,brenb901,mullj901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,93,0,roggc101,krapg101,,
PTF191509210,"""version 7RS(19) of 07/07/92""",BUF,PTF,1915/09/21,PIT05,0,0:00PM,day,false,"""137""","""Jim Herdman""","""Jim Herdman""",2011/06/10 9:21AM,mullj901,brenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,105,0,allef101,bedih101,,
PTF191509220,"""version 7RS(19) of 07/07/92""",BUF,PTF,1915/09/22,PIT05,0,0:00PM,day,false,"""137""","""Jim Herdman""","""Jim Herdman""",2011/06/12 8:06AM,brenb901,mullj901,(none),(none),park,none,0,unknown,-1,dry,none,sunny,99,0,andef101,bargc101,,
PTF191509230,"""version 7RS(19) of 07/07/92""",BUF,PTF,1915/09/23,PIT05,0,0:00PM,day,false,"""151""","""Jim Herdman""","""Jim Herdman""",2011/06/13 9:37AM,mullj901,brenb901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,85,0,schua102,knete101,,
PTF191509240,"""version 7RS(19) of 07/07/92""",NEW,PTF,1915/09/24,PIT05,0,0:00PM,day,false,"""137""","""Jim Herdman""","""Jim Herdman""",2011/06/13 5:20PM,brenb901,mullj901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,115,0,dickw101,morah102,,
PTF191509251,"""version 7RS(19) of 07/07/92""",NEW,PTF,1915/09/25,PIT05,1,1:30PM,day,false,"""137""","""Jim Herdman""","""Jim Herdman""",2011/06/15 9:13AM,mullj901,brenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,110,0,reule101,allef101,,
PTF191509252,"""version 7RS(19) of 07/07/92""",NEW,PTF,1915/09/25,PIT05,2,0:00PM,day,false,"""137""","""Jim Herdman""","""Jim Herdman""",2011/06/15 9:33AM,brenb901,mullj901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,91,0,knete101,kaisg101,,
PTF191509270,"""version 7RS(19) of 07/07/92""",NEW,PTF,1915/09/27,PIT05,0,0:00PM,day,false,"""137""","""Jim Herdman""","""Jim Herdman""",2010/03/12 1:37PM,mullj901,brenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,93,0,roggc101,seatt102,,
PTF191509280,"""version 7RS(19) of 07/07/92""",NEW,PTF,1915/09/28,PIT05,0,0:00PM,day,false,"""137""","""Jim Herdman""","""Jim Herdman""",2010/03/11 9:51PM,brenb901,mullj901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,122,0,knete101,mosee101,,
PTF191509290,"""version 7RS(19) of 07/07/92""",CHF,PTF,1915/09/29,PIT05,0,0:00PM,day,false,"""109,137""","""Jim Herdman""","""Jim Herdman""",2010/03/11 2:21PM,brenb901,westf901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,120,0,mccog101,allef101,browm102,
PTF191509300,"""version 7RS(19) of 07/07/92""",CHF,PTF,1915/09/30,PIT05,0,0:00PM,day,false,"""109,137""","""Jim Herdman""","""Jim Herdman""",2010/03/11 3:05PM,brenb901,johnj901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,117,0,roggc101,bailb101,bargc101,
PTF191510021,"""version 7RS(19) of 07/07/92""",CHF,PTF,1915/10/02,PIT05,1,1:30PM,day,false,"""137""","""Jim Herdman""","""Jim Herdman""",2010/03/11 4:32PM,johnj901,brenb901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,123,0,browm102,knete101,,
PTF191510022,"""version 7RS(19) of 07/07/92""",CHF,PTF,1915/10/02,PIT05,2,0:00PM,day,false,"""137""","""Jim Herdman""","""Jim Herdman""",2010/03/11 5:45PM,brenb901,johnj901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,122,6000,prenm101,bargc101,,
DET191504140,"""version 7RS(19) of 07/07/92""",CLE,DET,1915/04/14,DET04,0,0:00PM,day,false,"""212,56,410,39""","""David W. Smith""","""David W. Smith""",2024/02/24 2:25PM,olous901,hildg101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,123,19893,mitcw101,coveh101,,
DET191504150,"""version 7RS(19) of 07/07/92""",CLE,DET,1915/04/15,DET04,0,0:00PM,day,false,"""212,39,56,212,410""","""Rob Wood""","""Rob Wood""",2024/02/23 4:37PM,hildg101,olous901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,119,3159,daush101,steeb101,,
DET191504160,"""version 7RS(19) of 07/07/92""",CLE,DET,1915/04/16,DET04,0,0:00PM,day,false,"""212,39,56,212""","""Rob Wood""","""Rob Wood""",2024/02/24 11:58AM,olous901,hildg101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,147,1365,jones104,cavep101,,
DET191504170,"""version 7RS(19) of 07/07/92""",CLE,DET,1915/04/17,DET04,0,0:00PM,day,false,"""212,39,56,410""","""Rob Wood""","""Rob Wood""",2024/02/24 7:00PM,hildg101,olous901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,114,6789,dubuj101,mortg101,,
DET191504180,"""version 7RS(19) of 07/07/92""",CHA,DET,1915/04/18,DET04,0,0:00PM,day,false,"""56,111,212,410""","""Cliff Blau""","""Cliff Blau""",2024/02/24 4:30PM,olous901,hildg101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,149,20760,daush101,wolfm101,,
DET191504190,"""version 7RS(19) of 07/07/92""",CHA,DET,1915/04/19,DET04,0,0:00PM,day,false,"""109,111,56""","""Jim Herdman/Smith""","""Jim Herdman/Smith""",2010/08/23 11:10AM,hildg101,olous901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,114,3775,bolab101,faber101,,
DET191504200,"""version 7RS(19) of 07/07/92""",CHA,DET,1915/04/20,DET04,0,0:00PM,day,false,"""109,111,56""","""Jim Herdman/Smith""","""Jim Herdman/Smith""",2010/08/23 11:52AM,olous901,hildg101,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,117,3458,daush101,cicoe101,,
DET191504210,"""version 7RS(19) of 07/07/92""",CHA,DET,1915/04/21,DET04,0,0:00PM,day,false,"""109""","""Jim Herdman/RWood""","""Jim Herdman/RWood""",2010/08/24 8:50AM,hildg101,olous901,(none),(none),unknown,none,0,unknown,-1,unknown,unknown,unknown,127,1928,boehg101,faber101,,
DET191504260,"""version 7RS(19) of 07/07/92""",SLA,DET,1915/04/26,DET04,0,0:00PM,day,false,"""56,212,410,208,128,102""","""David W. Smith""","""David W. Smith""",2024/02/29 2:48PM,olous901,hildg101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,117,3800,weilc101,dubuj101,,
DET191504270,"""version 7RS(19) of 07/07/92""",SLA,DET,1915/04/27,DET04,0,0:00PM,day,false,"""212,56,102,208,212""","""Rob Wood""","""Rob Wood""",2024/02/27 7:38AM,hildg101,olous901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,123,3895,coveh101,lowdg101,,
DET191504280,"""version 7RS(19) of 07/07/92""",SLA,DET,1915/04/28,DET04,0,0:00PM,day,false,"""212,56,208,212""","""Rob Wood""","""Rob Wood""",2024/02/27 2:37PM,olous901,hildg101,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,125,3380,daush101,jameb103,,
DET191504290,"""version 7RS(19) of 07/07/92""",SLA,DET,1915/04/29,DET04,0,0:00PM,day,false,"""212,56,208,212""","""Rob Wood""","""Rob Wood""",2024/02/27 8:18PM,hildg101,olous901,(none),(none),park,none,0,unknown,-1,unknown,unknown,unknown,124,3448,bolab101,hamie101,,
