player_id,last,first,bats,throws,team_id,pos,player_name,year,team_name
adamk101,Adams,Karl,R,R,CHN,P,Karl Adams,1915,"N,Chicago,Cubs"
archj102,Archer,Jimmy,R,R,CHN,C,Jimmy Archer,1915,"N,Chicago,Cubs"
bresr102,Bresnahan,Roger,R,R,CHN,C,Roger Bresnahan,1915,"N,Chicago,Cubs"
chenl101,Cheney,Larry,R,R,CHN,P,Larry Cheney,1915,"N,Chicago,Cubs"
corrr101,Corriden,Red,R,R,CHN,3B,Red Corriden,1915,"N,Chicago,Cubs"
dougp101,Douglas,Phil,R,R,CHN,P,Phil Douglas,1915,"N,Chicago,Cubs"
fisht103,Fisher,Bob,R,R,CHN,SS,Bob Fisher,1915,"N,Chicago,Cubs"
fluhj101,Fluhrer,John,R,R,CHN,OF,John Fluhrer,1915,"N,Chicago,Cubs"
goodw101,Good,Wilbur,L,L,CHN,OF,Wilbur Good,1915,"N,Chicago,Cubs"
hargb101,Hargrave,Bubbles,R,R,CHN,C,Bubbles Hargrave,1915,"N,Chicago,Cubs"
hoggb102,Hogg,Brad,R,R,CHN,P,Brad Hogg,1915,"N,Chicago,Cubs"
humpb101,Humphries,Bert,R,R,CHN,P,Bert Humphries,1915,"N,Chicago,Cubs"
keatc101,Keating,Chick,R,R,CHN,SS,Chick Keating,1915,"N,Chicago,Cubs"
knisp101,Knisely,Pete,R,R,CHN,OF,Pete Knisely,1915,"N,Chicago,Cubs"
lavej101,Lavender,Jimmy,R,R,CHN,P,Jimmy Lavender,1915,"N,Chicago,Cubs"
mccaa103,McCarthy,Alex,R,R,CHN,2B,Alex McCarthy,1915,"N,Chicago,Cubs"
mclap101,McLarry,Polly,L,R,CHN,2B,Polly McLarry,1915,"N,Chicago,Cubs"
mullj103,Mulligan,Eddie,R,R,CHN,SS,Eddie Mulligan,1915,"N,Chicago,Cubs"
murrr103,Murray,Red,R,R,CHN,OF,Red Murray,1915,"N,Chicago,Cubs"
ofarb101,O'Farrell,Bob,R,R,CHN,C,Bob O'Farrell,1915,"N,Chicago,Cubs"
pearg101,Pierce,George,L,L,CHN,P,George Pierce,1915,"N,Chicago,Cubs"
phela101,Phelan,Art,R,R,CHN,3B,Art Phelan,1915,"N,Chicago,Cubs"
saiev101,Saier,Vic,L,R,CHN,1B,Vic Saier,1915,"N,Chicago,Cubs"
schoe101,Schorr,Ed,R,R,CHN,P,Ed Schorr,1915,"N,Chicago,Cubs"
schuf103,Schulte,Frank,L,R,CHN,OF,Frank Schulte,1915,"N,Chicago,Cubs"
schuj101,Schultz,Joe,R,R,CHN,2B,Joe Schultz,1915,"N,Chicago,Cubs"
stanp101,Standridge,Pete,R,R,CHN,P,Pete Standridge,1915,"N,Chicago,Cubs"
vaugh101,Vaughn,Hippo,B,L,CHN,P,Hippo Vaughn,1915,"N,Chicago,Cubs"
wallj104,Wallace,Jack,R,R,CHN,C,Jack Wallace,1915,"N,Chicago,Cubs"
willc103,Williams,Cy,L,L,CHN,OF,Cy Williams,1915,"N,Chicago,Cubs"
wrigb101,Wright,Bob,R,R,CHN,P,Bob Wright,1915,"N,Chicago,Cubs"
zabez101,Zabel,Zip,R,R,CHN,P,Zip Zabel,1915,"N,Chicago,Cubs"
zimmh101,Zimmerman,Heinie,R,R,CHN,2B,Heinie Zimmerman,1915,"N,Chicago,Cubs"
amesr101,Ames,Red,B,R,CIN,P,Red Ames,1915,"N,Cincinnati,Reds"
bealj101,Beall,Johnny,L,R,CIN,OF,Johnny Beall,1915,"N,Cincinnati,Reds"
bentr102,Benton,Rube,R,L,CIN,P,Rube Benton,1915,"N,Cincinnati,Reds"
browc104,Brown,Curly,L,L,CIN,P,Curly Brown,1915,"N,Cincinnati,Reds"
callr101,Callahan,Ray,L,L,CIN,P,Ray Callahan,1915,"N,Cincinnati,Reds"
clart101,Clarke,Tommy,R,R,CIN,C,Tommy Clarke,1915,"N,Cincinnati,Reds"
cochg102,Cochran,Goat,R,R,CIN,P,Goat Cochran,1915,"N,Cincinnati,Reds"
daleg101,Dale,Gene,R,R,CIN,P,Gene Dale,1915,"N,Cincinnati,Reds"
dooir101,Dooin,Red,R,R,CIN,C,Red Dooin,1915,"N,Cincinnati,Reds"
dougp101,Douglas,Phil,R,R,CIN,P,Phil Douglas,1915,"N,Cincinnati,Reds"
georl101,George,Lefty,L,L,CIN,P,Lefty George,1915,"N,Cincinnati,Reds"
grift102,Griffith,Tommy,L,R,CIN,OF,Tommy Griffith,1915,"N,Cincinnati,Reds"
grohh101,Groh,Heinie,R,R,CIN,3B,Heinie Groh,1915,"N,Cincinnati,Reds"
herzb101,Herzog,Buck,R,R,CIN,SS,Buck Herzog,1915,"N,Cincinnati,Reds"
killr101,Killefer,Red,R,R,CIN,OF,Red Killefer,1915,"N,Cincinnati,Reds"
leact101,Leach,Tommy,R,R,CIN,OF,Tommy Leach,1915,"N,Cincinnati,Reds"
leark101,Lear,King,R,R,CIN,P,King Lear,1915,"N,Cincinnati,Reds"
mcclh101,McCluskey,Harry,L,L,CIN,P,Harry McCluskey,1915,"N,Cincinnati,Reds"
mckel102,McKenry,Limb,R,R,CIN,P,Limb McKenry,1915,"N,Cincinnati,Reds"
mollf101,Mollwitz,Fritz,R,R,CIN,1B,Fritz Mollwitz,1915,"N,Cincinnati,Reds"
olsoi101,Olson,Ivy,R,R,CIN,2B,Ivy Olson,1915,"N,Cincinnati,Reds"
