game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs
ANA201904040,ANA,TEX,1,5
ANA201904050,ANA,TEX,0,0
ANA201904060,ANA,TEX,0,0
ANA201904070,ANA,TEX,0,0
ANA201904080,ANA,MIL,0,0
ANA201904090,ANA,MIL,6,0
ANA201904100,ANA,MIL,0,0
ANA201904180,ANA,SEA,0,0
ANA201904190,ANA,SEA,0,0
ANA201904200,ANA,SEA,0,2
ANA201904210,ANA,SEA,0,0
ANA201904220,ANA,NYA,0,1
ANA201904230,ANA,NYA,0,1
ANA201904240,ANA,NYA,1,0
ANA201904250,ANA,NYA,0,0
ANA201904300,ANA,TOR,0,0
ANA201905010,ANA,TOR,1,0
ANA201905020,ANA,TOR,0,0
ANA201905040,ANA,HOU,0,1
ANA201905050,ANA,HOU,1,0
ANA201905170,ANA,KCA,0,0
ANA201905180,ANA,KCA,1,0
ANA201905190,ANA,KCA,0,0
ANA201905200,ANA,MIN,0,0
ANA201905210,ANA,MIN,1,0
ANA201905230,ANA,MIN,0,0
ANA201905240,ANA,TEX,0,1
ANA201905250,ANA,TEX,0,0
ANA201905260,ANA,TEX,1,0
ANA201906040,ANA,OAK,0,0
ANA201906050,ANA,OAK,1,0
ANA201906060,ANA,OAK,0,0
ANA201906070,ANA,SEA,0,0
ANA201906080,ANA,SEA,3,0
ANA201906090,ANA,SEA,0,0
ANA201906100,ANA,LAN,0,0
ANA201906110,ANA,LAN,5,0
ANA201906250,ANA,CIN,1,1
ANA201906260,ANA,CIN,0,0
ANA201906270,ANA,OAK,0,0
ANA201906280,ANA,OAK,0,2
ANA201906290,ANA,OAK,0,0
ANA201906300,ANA,OAK,0,0
ANA201907120,ANA,SEA,7,0
ANA201907130,ANA,SEA,0,0
ANA201907140,ANA,SEA,0,1
ANA201907150,ANA,HOU,0,1
ANA201907160,ANA,HOU,6,0
ANA201907170,ANA,HOU,0,3
ANA201907180,ANA,HOU,0,2
ANA201907250,ANA,BAL,1,0
ANA201907260,ANA,BAL,0,1
ANA201907270,ANA,BAL,2,2
ANA201907280,ANA,BAL,0,0
ANA201907290,ANA,DET,0,1
ANA201907300,ANA,DET,0,0
ANA201907310,ANA,DET,0,0
ANA201908120,ANA,PIT,0,3
ANA201908130,ANA,PIT,3,0
ANA201908140,ANA,PIT,0,2
ANA201908150,ANA,CHA,1,0
ANA201908160,ANA,CHA,0,0
ANA201908170,ANA,CHA,0,1
ANA201908180,ANA,CHA,0,0
ANA201908270,ANA,TEX,0,0
ANA201908280,ANA,TEX,0,0
ANA201908300,ANA,BOS,0,1
ANA201908310,ANA,BOS,0,1
ANA201909010,ANA,BOS,0,1
ANA201909090,ANA,CLE,0,1
ANA201909100,ANA,CLE,0,0
ANA201909110,ANA,CLE,0,1
ANA201909130,ANA,TBA,0,0
ANA201909140,ANA,TBA,0,0
ANA201909150,ANA,TBA,1,1
ANA201909240,ANA,OAK,0,0
ANA201909250,ANA,OAK,0,0
ANA201909260,ANA,HOU,2,0
ANA201909270,ANA,HOU,0,0
ANA201909280,ANA,HOU,1,0
ANA201909290,ANA,HOU,0,1
ARI201904050,ARI,BOS,0,0
ARI201904060,ARI,BOS,0,0
ARI201904070,ARI,BOS,0,0
ARI201904090,ARI,TEX,0,2
ARI201904100,ARI,TEX,0,0
ARI201904110,ARI,SDN,1,0
ARI201904120,ARI,SDN,0,1
ARI201904130,ARI,SDN,0,2
ARI201904140,ARI,SDN,0,1
ARI201904260,ARI,CHN,3,0
ARI201904270,ARI,CHN,0,0
ARI201904280,ARI,CHN,0,0
ARI201904300,ARI,NYA,0,0
ARI201905010,ARI,NYA,0,0
ARI201905090,ARI,ATL,0,0
ARI201905100,ARI,ATL,0,0
ARI201905110,ARI,ATL,0,0
ARI201905120,ARI,ATL,0,0
ARI201905130,ARI,PIT,2,2
ARI201905140,ARI,PIT,0,0
ARI201905150,ARI,PIT,3,0
ARI201905170,ARI,SFN,0,0
ARI201905180,ARI,SFN,0,1
ARI201905190,ARI,SFN,0,0
ARI201905310,ARI,NYN,0,0
ARI201906010,ARI,NYN,0,1
ARI201906020,ARI,NYN,3,0
ARI201906030,ARI,LAN,0,0
ARI201906040,ARI,LAN,0,2
ARI201906050,ARI,LAN,0,0
ARI201906180,ARI,COL,0,2
ARI201906190,ARI,COL,0,0
ARI201906200,ARI,COL,1,1
