game_id,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,howscored,pitches,oscorer,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save
MIN201903280,CLE,MIN,MIN04,2019/03/28,0,3:17PM,day,true,hallt901,cuzzp901,ticht901,hamaa901,park,pitches,trayk701,49,torf,14,unknown,unknown,cloudy,138,39519,berrj001,klubc001,roget001
MIN201903300,CLE,MIN,MIN04,2019/03/30,0,1:12PM,day,true,cuzzp901,ticht901,hamaa901,hallt901,park,pitches,wongg701,34,fromlf,17,unknown,unknown,sunny,180,15271,edwaj001,parkb001,handb001
MIN201903310,CLE,MIN,MIN04,2019/03/31,0,1:13PM,day,true,ticht901,hamaa901,hallt901,cuzzp901,park,pitches,thors701,34,tolf,7,unknown,unknown,cloudy,159,15613,perem004,carrc003,
MIN201904130,DET,MIN,MIN04,2019/04/13,0,1:11PM,day,true,everm901,welkb901,guccc901,barrl901,park,pitches,trayk701,37,torf,11,unknown,unknown,cloudy,187,16484,pinem001,rosst001,parkb001
MIN201904140,DET,MIN,MIN04,2019/04/14,0,1:12PM,day,true,welkb901,guccc901,barrl901,everm901,park,pitches,thors701,40,fromcf,9,unknown,unknown,cloudy,199,14774,berrj001,zimmj003,hildt001
MIN201904150,TOR,MIN,MIN04,2019/04/15,0,6:42PM,night,true,estam901,emmep901,drecb901,barbs901,park,pitches,thors701,54,fromcf,13,unknown,unknown,cloudy,180,11727,gavis001,mejia001,biagj001
MIN201904160,TOR,MIN,MIN04,2019/04/16,0,6:40PM,night,true,emmep901,drecb901,barbs901,estam901,park,pitches,thors701,66,fromrf,5,unknown,unknown,cloudy,186,13365,sanca006,may-t001,gilek001
MIN201904170,TOR,MIN,MIN04,2019/04/17,0,7:34PM,night,true,drecb901,barbs901,estam901,emmep901,park,pitches,thors701,44,ltor,13,unknown,unknown,overcast,177,11465,odorj001,thort002,parkb001
MIN201904180,TOR,MIN,MIN04,2019/04/18,0,12:11PM,day,true,barbs901,estam901,emmep901,drecb901,park,pitches,wongg701,46,ltor,11,unknown,unknown,overcast,180,12523,biagj001,pinem001,gilek001
MIN201904260,BAL,MIN,MIN04,2019/04/26,0,7:11PM,night,true,rehaj901,davig901,conrc901,hobep901,park,pitches,thors701,57,ltor,12,unknown,unknown,cloudy,187,23658,perem004,cobba001,
MIN201904270,BAL,MIN,MIN04,2019/04/27,0,1:10PM,day,true,davig901,conrc901,hobep901,rehaj901,park,pitches,wongg701,45,fromlf,7,unknown,unknown,overcast,204,18878,berrj001,fry-p001,
MIN201904280,BAL,MIN,MIN04,2019/04/28,0,1:12PM,day,true,conrc901,hobep901,rehaj901,davig901,park,pitches,wongg701,54,tolf,12,unknown,unknown,cloudy,162,20034,gibsk002,bundd001,parkb001
MIN201904290,HOU,MIN,MIN04,2019/04/29,0,6:41PM,night,true,johna901,millb901,segac901,eddid901,park,pitches,trayk701,54,ltor,7,unknown,unknown,cloudy,151,12615,odorj001,verlj001,parkb001
MIN201904300,HOU,MIN,MIN04,2019/04/30,0,6:41PM,night,true,millb901,segac901,eddid901,johna901,park,pitches,thors701,45,tocf,14,unknown,unknown,overcast,198,12181,coleg001,pinem001,
MIN201905010,HOU,MIN,MIN04,2019/05/01,0,7:11PM,night,true,segac901,eddid901,johna901,millb901,park,pitches,thors701,46,ltor,8,unknown,unknown,overcast,148,14115,perem004,mchuc001,
MIN201905020,HOU,MIN,MIN04,2019/05/02,0,12:10PM,day,true,eddid901,johna901,millb901,segac901,park,pitches,wongg701,49,torf,7,unknown,unknown,cloudy,152,17271,berrj001,peacb001,
MIN201905100,DET,MIN,MIN04,2019/05/10,0,7:12PM,night,true,nauep901,whitc901,wendh902,bakej902,park,pitches,trayk701,60,tocf,7,unknown,unknown,sunny,156,26789,odorj001,rosst001,
MIN201905111,DET,MIN,MIN04,2019/05/11,1,1:11PM,day,true,wendh902,tosia901,bakej902,nauep901,park,pitches,thors701,62,rtol,10,unknown,unknown,cloudy,204,28840,jimej003,hildt001,grees005
MIN201905112,DET,MIN,MIN04,2019/05/11,2,7:10PM,night,true,whitc901,bakej902,nauep901,tosia901,park,pitches,thors701,61,rtol,21,unknown,unknown,cloudy,165,20724,stewk001,sotog003,
MIN201905120,DET,MIN,MIN04,2019/05/12,0,1:12PM,day,true,bakej902,nauep901,whitc901,wendh902,park,pitches,thors701,58,rtol,8,unknown,unknown,cloudy,187,27373,norrd002,perem004,grees005
MIN201905130,ANA,MIN,MIN04,2019/05/13,0,6:41PM,night,true,littw901,westj901,coope901,fleta901,park,pitches,thors701,66,tolf,8,unknown,unknown,cloudy,194,21359,skagt001,berrj001,roblh001
MIN201905140,ANA,MIN,MIN04,2019/05/14,0,6:40PM,night,true,westj901,coope901,fleta901,littw901,park,pitches,wongg701,72,tolf,9,unknown,unknown,cloudy,186,26747,gibsk002,bedrc001,parkb001
MIN201905150,ANA,MIN,MIN04,2019/05/15,0,12:12PM,day,true,coope901,fleta901,littw901,westj901,park,pitches,thors701,69,ltor,3,unknown,unknown,cloudy,221,31919,odorj001,cahit001,morim002
MIN201905240,CHA,MIN,MIN04,2019/05/24,0,7:11PM,night,true,barbs901,vanol901,rackd901,reynj901,park,pitches,thors701,72,tolf,13,unknown,unknown,cloudy,207,29638,berrj001,loper003,
MIN201905250,CHA,MIN,MIN04,2019/05/25,0,1:11PM,day,true,vanol901,rackd901,reynj901,barbs901,park,pitches,thors701,66,rtol,14,unknown,unknown,cloudy,196,39139,gibsk002,banum001,
MIN201905260,CHA,MIN,MIN04,2019/05/26,0,1:13PM,day,true,rackd901,reynj901,barbs901,vanol901,park,pitches,thors701,68,ltor,6,unknown,unknown,sunny,175,39913,odorj001,coved001,
MIN201905270,MIL,MIN,MIN04,2019/05/27,0,6:12PM,night,true,barrt901,tumpj901,dejer901,barkl901,park,pitches,trayk701,56,fromlf,16,unknown,unknown,overcast,192,29167,burnc002,roget001,hadej001
MIN201905280,MIL,MIN,MIN04,2019/05/28,0,7:11PM,night,true,tumpj901,dejer901,barkl901,barrt901,park,pitches,thors701,67,fromlf,8,unknown,unknown,overcast,160,27120,magim001,claua001,harpr001
MIN201906110,SEA,MIN,MIN04,2019/06/11,0,7:12PM,night,true,estam901,fairc901,drecb901,emmep901,park,pitches,wongg701,62,tolf,8,unknown,unknown,cloudy,182,23046,magim001,brenb003,may-t001
MIN201906120,SEA,MIN,MIN04,2019/06/12,0,7:11PM,night,true,fairc901,drecb901,emmep901,estam901,park,pitches,thors701,69,ltor,20,unknown,unknown,cloudy,230,25909,bassa001,dufft001,eliar001
MIN201906130,SEA,MIN,MIN04,2019/06/13,0,12:11PM,day,true,drecb901,emmep901,estam901,fairc901,park,pitches,trayk701,65,torf,3,unknown,unknown,sunny,229,31912,harpr001,brenb003,
MIN201906140,KCA,MIN,MIN04,2019/06/14,0,7:12PM,night,true,wendh902,herna901,carav901,bakej902,park,pitches,wongg701,82,tolf,16,unknown,unknown,cloudy,141,38898,gibsk002,diekj001,roget001
MIN201906150,KCA,MIN,MIN04,2019/06/15,0,6:59PM,night,true,herna901,carav901,bakej902,wendh902,park,pitches,trayk701,71,fromcf,9,unknown,unknown,overcast,189,39267,odorj001,sparg001,roget001
MIN201906160,KCA,MIN,MIN04,2019/06/16,0,1:14PM,day,true,carav901,bakej902,wendh902,herna901,park,pitches,trayk701,69,fromrf,6,unknown,unknown,cloudy,240,38886,lopej004,perem004,kenni001
MIN201906170,BOS,MIN,MIN04,2019/06/17,0,7:10PM,night,true,wegnm901,rehaj901,reynj901,sches901,park,pitches,wongg701,71,tocf,8,unknown,unknown,cloudy,163,27970,porcr001,berrj001,brasr001
MIN201906180,BOS,MIN,MIN04,2019/06/18,0,7:10PM,night,true,rehaj901,reynj901,sches901,wegnm901,park,pitches,thors701,75,ltor,5,unknown,unknown,cloudy,345,25741,littz001,johnb004,
MIN201906190,BOS,MIN,MIN04,2019/06/19,0,7:10PM,night,true,reynj901,sches901,wegnm901,rehaj901,park,pitches,thors701,76,fromlf,8,unknown,unknown,cloudy,202,31835,rodre004,gibsk002,
MIN201906250,TBA,MIN,MIN04,2019/06/25,0,7:10PM,night,true,hallt901,nelsj901,hamaa901,ticht901,park,pitches,thors701,82,torf,14,unknown,unknown,cloudy,183,31963,gibsk002,snelb001,
MIN201906260,TBA,MIN,MIN04,2019/06/26,0,7:11PM,night,true,nelsj901,hamaa901,ticht901,hallt901,park,pitches,trayk701,84,tolf,6,unknown,unknown,sunny,177,31650,may-t001,mortc002,roget001
MIN201906270,TBA,MIN,MIN04,2019/06/27,0,1:07PM,day,true,hamaa901,ticht901,hallt901,barbs901,park,pitches,wongg701,71,rtol,7,unknown,unknown,overcast,342,31317,yarbr001,harpr001,
MIN201907050,TEX,MIN,MIN04,2019/07/05,0,8:22PM,night,true,millb903,hobep901,davig901,knigb901,park,pitches,thors701,74,ltor,13,unknown,unknown,cloudy,182,38073,perem004,sampa001,
MIN201907060,TEX,MIN,MIN04,2019/07/06,0,1:11PM,day,true,hobep901,davig901,knigb901,millb903,park,pitches,wongg701,81,fromlf,5,unknown,unknown,cloudy,192,36969,pinem001,chavj001,roget001
MIN201907070,TEX,MIN,MIN04,2019/07/07,0,1:14PM,day,true,davig901,knigb901,millb903,hobep901,park,pitches,wongg701,81,torf,2,unknown,unknown,cloudy,255,35495,kells001,mejia001,
MIN201907160,NYN,MIN,MIN04,2019/07/16,0,7:11PM,night,true,wintm901,drakr901,muchm901,timmt901,park,pitches,thors701,80,fromlf,7,unknown,unknown,cloudy,193,28712,avill001,pinem001,diaze006
MIN201907170,NYN,MIN,MIN04,2019/07/17,0,12:47PM,day,true,drakr901,muchm901,timmt901,wintm901,park,pitches,wongg701,76,fromrf,9,unknown,unknown,overcast,196,35124,vargj001,may-t001,
MIN201907180,OAK,MIN,MIN04,2019/07/18,0,7:11PM,night,true,wolcq901,cedeg901,drecb901,johna901,park,pitches,trayk701,87,rtol,4,unknown,unknown,cloudy,198,28432,gibsk002,petiy001,roget001
MIN201907190,OAK,MIN,MIN04,2019/07/19,0,7:11PM,night,true,cedeg901,johna901,addir901,drecb901,park,pitches,thors701,94,rtol,14,unknown,unknown,cloudy,201,31082,bassc001,harpr001,hendl001
MIN201907200,OAK,MIN,MIN04,2019/07/20,0,6:10PM,night,true,johna901,addir901,drecb901,cedeg901,park,pitches,thors701,75,ltor,10,unknown,unknown,cloudy,210,32270,treib001,roget001,hendl001
MIN201907210,OAK,MIN,MIN04,2019/07/21,0,1:15PM,day,true,addir901,drecb901,cedeg901,johna901,park,pitches,wongg701,78,ltor,7,unknown,unknown,cloudy,242,34070,stewk001,hendl001,
MIN201907220,NYA,MIN,MIN04,2019/07/22,0,7:11PM,night,true,vanol901,dejer901,rackd901,coope901,park,pitches,wongg701,78,ltor,10,unknown,unknown,sunny,188,34627,thorl002,sabac001,roget001
MIN201907230,NYA,MIN,MIN04,2019/07/23,0,7:11PM,night,true,dejer901,rackd901,coope901,vanol901,park,pitches,thors701,82,tocf,8,unknown,unknown,sunny,303,32470,chapa001,stewk001,greec003
MIN201907240,NYA,MIN,MIN04,2019/07/24,0,7:11PM,night,true,rackd901,coope901,vanol901,dejer901,park,pitches,trayk701,84,tolf,10,unknown,unknown,sunny,204,40127,cortn001,odorj001,chapa001
MIN201908020,KCA,MIN,MIN04,2019/08/02,0,7:12PM,night,true,westj901,fleta901,viscj901,littw901,park,pitches,thors701,83,tolf,7,unknown,unknown,cloudy,194,41578,may-t001,lover001,romos001
MIN201908030,KCA,MIN,MIN04,2019/08/03,0,8:00PM,night,true,fleta901,viscj901,littw901,westj901,park,pitches,trayk701,75,tolf,6,unknown,unknown,cloudy,173,36823,gibsk002,duffd001,
MIN201908040,KCA,MIN,MIN04,2019/08/04,0,1:38PM,day,true,viscj901,littw901,westj901,fleta901,park,pitches,thors701,83,rtol,5,unknown,unknown,cloudy,148,30171,smeld001,kellb003,roget001
MIN201908050,ATL,MIN,MIN04,2019/08/05,0,7:11PM,night,true,diazl901,carav901,rehaj901,wendh902,park,pitches,trayk701,76,ltor,7,unknown,unknown,cloudy,181,26722,may-t001,martc007,
MIN201908060,ATL,MIN,MIN04,2019/08/06,0,7:10PM,night,true,carav901,rehaj901,wendh902,diazl901,park,pitches,thors701,83,rtol,9,unknown,unknown,cloudy,207,36721,foltm001,berrj001,
MIN201908070,ATL,MIN,MIN04,2019/08/07,0,12:11PM,day,true,rehaj901,wendh902,diazl901,carav901,park,pitches,wongg701,82,torf,11,unknown,unknown,sunny,213,35682,friem001,perem004,
MIN201908080,CLE,MIN,MIN04,2019/08/08,0,7:11PM,night,true,cedeg901,wolcq901,hudsm901,johna901,park,pitches,thors701,79,torf,14,unknown,unknown,cloudy,219,32517,clevm001,gibsk002,handb001
MIN201908090,CLE,MIN,MIN04,2019/08/09,0,7:11PM,night,true,wolcq901,hudsm901,johna901,cedeg901,park,pitches,thors701,76,torf,7,unknown,unknown,overcast,189,36641,biebs001,smeld001,
MIN201908100,CLE,MIN,MIN04,2019/08/10,0,8:01PM,night,true,hudsm901,johna901,cedeg901,wolcq901,park,pitches,thors701,67,fromcf,9,unknown,unknown,overcast,187,35268,odorj001,pluta001,roget001
MIN201908110,CLE,MIN,MIN04,2019/08/11,0,1:13PM,day,true,johna901,cedeg901,wolcq901,woodt901,park,pitches,thors701,72,fromlf,7,unknown,unknown,overcast,209,37849,handb001,roget001,
MIN201908190,CHA,MIN,MIN04,2019/08/19,0,7:10PM,night,true,morag901,welkb901,viscj901,kulpr901,park,pitches,trayk701,81,tolf,7,unknown,unknown,sunny,207,25564,novai001,gibsk002,coloa001
MIN201908200,CHA,MIN,MIN04,2019/08/20,0,7:10PM,night,true,welkb901,viscj901,kulpr901,morag901,park,pitches,thors701,81,ltor,9,unknown,unknown,cloudy,175,26798,pinem001,loper003,
MIN201908210,CHA,MIN,MIN04,2019/08/21,0,12:11PM,day,true,viscj901,kulpr901,morag901,welkb901,park,pitches,thors701,73,ltor,9,unknown,unknown,cloudy,196,31389,gioll001,odorj001,
MIN201908230,DET,MIN,MIN04,2019/08/23,0,7:10PM,night,true,timmt901,gibsh902,belld901,segac901,park,pitches,trayk701,76,fromrf,12,unknown,unknown,cloudy,206,31238,verhd001,berrj001,
MIN201908240,DET,MIN,MIN04,2019/08/24,0,6:10PM,night,true,gibsh902,belld901,segac901,timmt901,park,pitches,thors701,74,fromcf,12,unknown,unknown,cloudy,203,39429,gibsk002,jacke001,roget001
MIN201908250,DET,MIN,MIN04,2019/08/25,0,1:14PM,day,true,belld901,segac901,timmt901,gibsh902,park,pitches,wongg701,72,rtol,14,unknown,unknown,cloudy,170,32892,perem004,boydm001,
MIN201909060,CLE,MIN,MIN04,2019/09/06,0,7:11PM,night,true,nelsj901,diazl901,viscj901,blasc901,park,pitches,thors701,75,rtol,8,unknown,unknown,cloudy,256,35418,clipt001,thorl002,
MIN201909070,CLE,MIN,MIN04,2019/09/07,0,6:11PM,night,true,diazl901,viscj901,blasc901,nelsj901,park,pitches,trayk701,61,fromcf,8,unknown,unknown,overcast,196,39573,littz001,cimba001,roget001
MIN201909080,CLE,MIN,MIN04,2019/09/08,0,1:13PM,day,true,viscj901,blasc901,nelsj901,diazl901,park,pitches,wongg701,57,fromcf,8,unknown,unknown,cloudy,187,31380,clevm001,dobnr001,handb001
MIN201909100,WAS,MIN,MIN04,2019/09/10,0,6:40PM,night,true,ticht901,cuzzp901,hamaa901,hallt901,park,pitches,trayk701,78,torf,7,unknown,unknown,sunny,152,24813,berrj001,sanca004,
MIN201909110,WAS,MIN,MIN04,2019/09/11,0,6:45PM,night,true,cuzzp901,hamaa901,hallt901,ticht901,park,pitches,thors701,64,fromlf,14,unknown,unknown,overcast,192,20062,stras001,perem004,
MIN201909120,WAS,MIN,MIN04,2019/09/12,0,7:30PM,night,true,hamaa901,hallt901,ticht901,cuzzp901,park,pitches,trayk701,66,fromrf,13,unknown,unknown,overcast,225,19167,corbp001,gibsk002,
MIN201909160,CHA,MIN,MIN04,2019/09/16,0,6:41PM,night,true,everm901,barrl901,guccc901,viscj901,park,pitches,wongg701,82,fromrf,10,unknown,unknown,cloudy,162,21850,berrj001,loper003,roget001
MIN201909170,CHA,MIN,MIN04,2019/09/17,0,6:41PM,night,true,barrl901,guccc901,welkb901,everm901,park,pitches,trayk701,86,rtol,14,unknown,unknown,sunny,291,22518,harpr001,ruizj001,
MIN201909180,CHA,MIN,MIN04,2019/09/18,0,6:42PM,night,true,guccc901,welkb901,everm901,barrl901,park,pitches,thors701,81,rtol,12,unknown,unknown,cloudy,189,23759,fry-j001,odorj001,coloa001
MIN201909190,KCA,MIN,MIN04,2019/09/19,0,6:40PM,night,true,gonzm901,holbs901,wolfj901,ortir901,park,pitches,thors701,82,fromcf,5,unknown,unknown,cloudy,217,24565,thorl002,barnj002,roget001
MIN201909200,KCA,MIN,MIN04,2019/09/20,0,7:11PM,night,true,holbs901,wolfj901,ortir901,gonzm901,park,pitches,thors701,83,fromrf,14,unknown,unknown,sunny,180,29468,dobnr001,skoge001,may-t001
MIN201909210,KCA,MIN,MIN04,2019/09/21,0,6:11PM,night,true,wolfj901,ortir901,gonzm901,holbs901,park,pitches,trayk701,80,rtol,16,unknown,unknown,cloudy,205,37750,rosar002,roget001,
MIN201909220,KCA,MIN,MIN04,2019/09/22,0,1:14PM,day,true,ortir901,gonzm901,holbs901,wolfj901,park,pitches,wongg701,65,torf,9,unknown,unknown,overcast,245,31628,littz001,lopej004,
TEX201903280,CHN,TEX,ARL02,2019/03/28,0,3:08PM,day,true,kellj901,onorb901,hoyej901,rippm901,park,pitches,wells701,73,rtol,18,unknown,unknown,overcast,187,48538,lestj001,minom001,
TEX201903300,CHN,TEX,ARL02,2019/03/30,0,7:06PM,night,true,onorb901,hoyej901,rippm901,kellj901,park,pitches,ruddw701,51,ltor,19,unknown,unknown,cloudy,227,46238,kells001,edwac001,leclj001
TEX201903310,CHN,TEX,ARL02,2019/03/31,0,3:08PM,day,true,hoyej901,rippm901,kellj901,onorb901,park,pitches,wells701,54,ltor,6,unknown,unknown,cloudy,226,36812,leclj001,strop001,
TEX201904010,HOU,TEX,ARL02,2019/04/01,0,7:07PM,night,true,morag901,mealj901,kulpr901,fostm901,park,pitches,porzg701,60,ltor,4,unknown,unknown,sunny,159,18056,peacb001,sampa001,osunr001
TEX201904020,HOU,TEX,ARL02,2019/04/02,0,7:07PM,night,true,mealj901,kulpr901,fostm901,morag901,park,pitches,porzg701,68,fromrf,13,unknown,unknown,cloudy,203,17907,kells001,valdf001,leclj001
TEX201904030,HOU,TEX,ARL02,2019/04/03,0,7:07PM,night,true,kulpr901,fostm901,morag901,mealj901,park,pitches,wells701,66,fromrf,13,unknown,unknown,overcast,159,22265,minom001,coleg001,
TEX201904120,OAK,TEX,ARL02,2019/04/12,0,7:08PM,night,true,viscj901,eddid901,conrc901,millb901,park,pitches,wells701,69,ltor,11,unknown,unknown,cloudy,196,24817,trivl001,martc007,treib001
TEX201904140,OAK,TEX,ARL02,2019/04/14,0,2:07PM,day,true,eddid901,conrc901,millb901,viscj901,park,pitches,wells701,64,tocf,9,unknown,unknown,sunny,185,26350,sprij001,sorij001,leclj001
TEX201904150,ANA,TEX,ARL02,2019/04/15,0,7:06PM,night,true,gibsg901,torrc901,rehaj901,davig901,park,pitches,bumpl701,76,fromrf,18,unknown,unknown,cloudy,206,18265,dowdk001,bedrc001,leclj001
TEX201904160,ANA,TEX,ARL02,2019/04/16,0,7:09PM,night,true,torrc901,rehaj901,davig901,gibsg901,park,pitches,bumpl701,74,rtol,15,unknown,unknown,cloudy,151,17704,minom001,barrj003,
TEX201904170,ANA,TEX,ARL02,2019/04/17,0,7:07PM,night,true,rehaj901,davig901,gibsg901,torrc901,park,pitches,wells701,80,fromrf,14,unknown,unknown,sunny,199,16691,lynnl001,harvm001,leclj001
TEX201904190,HOU,TEX,ARL02,2019/04/19,0,7:07PM,night,true,sches901,wegnm901,wendh902,reynj901,park,pitches,porzg701,66,tocf,14,unknown,unknown,sunny,196,35649,verlj001,smyld001,
TEX201904200,HOU,TEX,ARL02,2019/04/20,0,7:07PM,night,true,wegnm901,wendh902,reynj901,sches901,park,pitches,ruddw701,77,fromrf,12,unknown,unknown,sunny,171,39636,kells001,coleg001,
TEX201904210,HOU,TEX,ARL02,2019/04/21,0,2:08PM,day,true,wendh902,reynj901,sches901,wegnm901,park,pitches,porzg701,78,fromrf,18,unknown,unknown,sunny,196,26225,mills001,mchuc001,kells001
TEX201904300,PIT,TEX,ARL02,2019/04/30,0,7:07PM,night,true,hicke901,torrc901,demud901,herna901,park,pitches,wells701,75,fromcf,11,unknown,unknown,overcast,254,18641,crick001,chavj001,rivef001
TEX201905010,PIT,TEX,ARL02,2019/05/01,0,1:09PM,day,true,torrc901,demud901,herna901,hicke901,park,pitches,wells701,82,rtol,12,unknown,unknown,cloudy,190,23562,tailj001,mills001,rivef001
TEX201905030,TOR,TEX,ARL02,2019/05/03,0,7:08PM,night,true,estam901,drecb901,fairc901,emmep901,park,pitches,wells701,73,fromlf,10,unknown,unknown,cloudy,240,26179,hudsd001,juraa001,gilek001
TEX201905040,TOR,TEX,ARL02,2019/05/04,0,7:08PM,night,true,drecb901,fairc901,emmep901,estam901,park,pitches,ruddw701,74,ltor,9,unknown,unknown,cloudy,179,31787,lynnl001,pannt001,kells001
TEX201905050,TOR,TEX,ARL02,2019/05/05,0,2:08PM,day,true,fairc901,emmep901,estam901,drecb901,park,pitches,wells701,81,rtol,7,unknown,unknown,sunny,170,30934,dowdk001,buchc001,
TEX201905170,SLN,TEX,ARL02,2019/05/17,0,7:07PM,night,true,millb901,conrc901,rehaj901,eddid901,park,pitches,wells701,84,fromrf,12,unknown,unknown,cloudy,179,34398,sampa001,mikom001,
TEX201905180,SLN,TEX,ARL02,2019/05/18,0,5:16PM,night,true,conrc901,rehaj901,eddid901,millb901,park,pitches,porzg701,69,fromcf,8,unknown,unknown,cloudy,194,30967,hudsd002,juraa001,
TEX201905190,SLN,TEX,ARL02,2019/05/19,0,2:08PM,day,true,rehaj901,eddid901,millb901,conrc901,park,pitches,wells701,82,ltor,8,unknown,unknown,sunny,221,32112,gomej002,hickj002,
TEX201905200,SEA,TEX,ARL02,2019/05/20,0,7:09PM,night,true,coope901,fleta901,littw901,westj901,park,pitches,porzg701,85,rtol,20,unknown,unknown,cloudy,173,18796,minom001,leakm001,
TEX201905210,SEA,TEX,ARL02,2019/05/21,0,7:08PM,night,true,fleta901,littw901,westj901,coope901,park,pitches,bumpl701,82,rtol,12,unknown,unknown,sunny,176,19157,lynnl001,milot001,kells001
TEX201905220,SEA,TEX,ARL02,2019/05/22,0,1:07PM,day,true,littw901,westj901,coope901,fleta901,park,pitches,wells701,86,rtol,18,unknown,unknown,overcast,147,22400,sampa001,gonzm005,kells001
TEX201905300,KCA,TEX,ARL02,2019/05/30,0,7:10PM,night,true,hallt901,hamaa901,blakr901,ticht901,park,pitches,ruddw701,83,ltor,10,unknown,unknown,sunny,186,26202,junij001,minom001,kenni001
TEX201905310,KCA,TEX,ARL02,2019/05/31,0,7:07PM,night,true,hamaa901,blakr901,ticht901,hallt901,park,pitches,wells701,84,fromcf,4,unknown,unknown,sunny,156,31183,juraa001,duffd001,
TEX201906010,KCA,TEX,ARL02,2019/06/01,0,3:08PM,day,true,blakr901,ticht901,hallt901,hamaa901,park,pitches,ruddw701,91,rtol,3,unknown,unknown,cloudy,188,27133,lynnl001,bailh001,
TEX201906020,KCA,TEX,ARL02,2019/06/02,0,2:07PM,day,true,ticht901,hallt901,hamaa901,blakr901,park,pitches,wells701,82,ltor,5,unknown,unknown,cloudy,158,21891,sampa001,kellb003,
TEX201906040,BAL,TEX,ARL02,2019/06/04,0,7:07PM,night,true,rippm901,onorb901,kellj901,hoyej901,park,pitches,porzg701,83,fromrf,7,unknown,unknown,cloudy,222,21903,bundd001,smyld001,givem001
TEX201906050,BAL,TEX,ARL02,2019/06/05,0,7:09PM,night,true,onorb901,kellj901,hoyej901,rippm901,park,pitches,wells701,81,fromlf,8,unknown,unknown,cloudy,258,21163,sprij001,fry-p001,
TEX201906060,BAL,TEX,ARL02,2019/06/06,0,7:07PM,night,true,kellj901,hoyej901,rippm901,onorb901,park,pitches,ruddw701,86,tocf,7,unknown,unknown,cloudy,149,20462,juraa001,hessd001,kells001
TEX201906070,OAK,TEX,ARL02,2019/06/07,0,7:08PM,night,true,hobep901,knigb901,libkj901,davig901,park,pitches,wells701,85,tocf,12,unknown,unknown,cloudy,189,25120,petiy001,leclj001,treib001
TEX201906081,OAK,TEX,ARL02,2019/06/08,1,1:08PM,day,true,knigb901,woodt901,davig901,hobep901,park,pitches,porzg701,87,tolf,5,unknown,unknown,sunny,192,22327,sprij001,blacp001,
TEX201906082,OAK,TEX,ARL02,2019/06/08,2,8:21PM,night,true,libkj901,davig901,hobep901,woodt901,park,pitches,bumpl701,87,fromcf,9,unknown,unknown,sunny,165,39514,sampa001,bassc001,
TEX201906090,OAK,TEX,ARL02,2019/06/09,0,3:10PM,day,true,davig901,hobep901,knigb901,libkj901,park,pitches,wells701,73,ltor,14,unknown,unknown,cloudy,205,20358,montf001,smyld001,treib001
TEX201906170,CLE,TEX,ARL02,2019/06/17,0,7:08PM,night,true,conrc901,porta901,addir901,eddid901,park,pitches,bumpl701,86,rtol,3,unknown,unknown,cloudy,172,20860,lynnl001,clevm001,
TEX201906180,CLE,TEX,ARL02,2019/06/18,0,7:08PM,night,true,porta901,millb901,eddid901,conrc901,park,pitches,bumpl701,91,fromcf,10,unknown,unknown,sunny,193,19223,plesz001,sampa001,
TEX201906190,CLE,TEX,ARL02,2019/06/19,0,7:09PM,night,true,millb901,eddid901,conrc901,porta901,park,pitches,wells701,94,fromrf,13,unknown,unknown,sunny,197,22906,pereo002,paluj001,
TEX201906200,CLE,TEX,ARL02,2019/06/20,0,1:08PM,day,true,eddid901,conrc901,porta901,millb901,park,pitches,bumpl701,91,rtol,15,unknown,unknown,sunny,155,18531,minom001,biebs001,kells001
TEX201906210,CHA,TEX,ARL02,2019/06/21,0,7:07PM,night,true,blakr901,hicke901,torrc901,demud901,park,pitches,wells701,93,rtol,17,unknown,unknown,cloudy,203,29333,herrk001,kells001,coloa001
TEX201906220,CHA,TEX,ARL02,2019/06/22,0,8:09PM,night,true,hicke901,torrc901,demud901,blakr901,park,pitches,wells701,87,fromrf,13,unknown,unknown,cloudy,184,33582,lynnl001,marse001,martc007
TEX201906230,CHA,TEX,ARL02,2019/06/23,0,2:10PM,day,true,torrc901,demud901,blakr901,hicke901,park,pitches,wells701,89,fromrf,14,unknown,unknown,cloudy,187,21917,sampa001,novai001,kells001
TEX201907020,ANA,TEX,ARL02,2019/07/02,0,7:07PM,night,true,kulpr901,fostm901,woodt901,morag901,park,pitches,ruddw701,90,rtol,10,unknown,unknown,sunny,252,20931,cahit001,fairp001,
TEX201907030,ANA,TEX,ARL02,2019/07/03,0,7:08PM,night,true,fostm901,woodt901,morag901,kulpr901,park,pitches,porzg701,90,fromcf,12,unknown,unknown,cloudy,175,28998,barrj003,juraa001,
TEX201907040,ANA,TEX,ARL02,2019/07/04,0,7:08PM,night,true,woodt901,morag901,kulpr901,fostm901,park,pitches,porzg701,90,fromrf,13,unknown,unknown,cloudy,207,45556,lynnl001,canng001,
TEX201907110,HOU,TEX,ARL02,2019/07/11,0,7:08PM,night,true,wintm901,drakr901,muchm901,timmt901,park,pitches,ruddw701,95,ltor,8,unknown,unknown,sunny,182,37964,lynnl001,valdf001,
