player_id,last,first,bats,throws,team_id,pos,player_name,year,team_name
arrol101,Arroyo,Luis,L,L,NYA,P,Luis Arroyo,1961,"A,New York,Yankees"
berry101,Berra,Yogi,L,R,NYA,OF,Yogi Berra,1961,"A,New York,Yankees"
blanj101,Blanchard,Johnny,L,R,NYA,C,Johnny Blanchard,1961,"A,New York,Yankees"
boyec102,Boyer,Clete,R,R,NYA,3B,Clete Boyer,1961,"A,New York,Yankees"
cervb101,Cerv,Bob,R,R,NYA,OF,Bob Cerv,1961,"A,New York,Yankees"
clevt101,Clevenger,Tex,R,R,NYA,P,Tex Clevenger,1961,"A,New York,Yankees"
coatj101,Coates,Jim,R,R,NYA,P,Jim Coates,1961,"A,New York,Yankees"
daleb102,Daley,Bud,L,L,NYA,P,Bud Daley,1961,"A,New York,Yankees"
demaj101,DeMaestri,Joe,R,R,NYA,SS,Joe DeMaestri,1961,"A,New York,Yankees"
ditma101,Ditmar,Art,R,R,NYA,P,Art Ditmar,1961,"A,New York,Yankees"
downa101,Downing,Al,R,L,NYA,P,Al Downing,1961,"A,New York,Yankees"
durer101,Duren,Ryne,R,R,NYA,P,Ryne Duren,1961,"A,New York,Yankees"
fordw101,Ford,Whitey,L,L,NYA,P,Whitey Ford,1961,"A,New York,Yankees"
gardb101,Gardner,Billy,R,R,NYA,3B,Billy Gardner,1961,"A,New York,Yankees"
gondj101,Gonder,Jesse,L,R,NYA,PH,Jesse Gonder,1961,"A,New York,Yankees"
haleb101,Hale,Bob,L,L,NYA,1B,Bob Hale,1961,"A,New York,Yankees"
howae101,Howard,Elston,R,R,NYA,C,Elston Howard,1961,"A,New York,Yankees"
jamej101,James,Johnny,L,R,NYA,P,Johnny James,1961,"A,New York,Yankees"
johnd103,Johnson,Deron,R,R,NYA,3B,Deron Johnson,1961,"A,New York,Yankees"
kubet101,Kubek,Tony,L,R,NYA,SS,Tony Kubek,1961,"A,New York,Yankees"
lopeh101,Lopez,Hector,R,R,NYA,OF,Hector Lopez,1961,"A,New York,Yankees"
maasd101,Maas,Duke,R,R,NYA,P,Duke Maas,1961,"A,New York,Yankees"
