game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs,home_pitcher,away_pitcher,wp,lp,winner
ASW195208170,ASW,ASE,1,0,,,philr102,thomf110,
BOS195204180,BOS,PHA,0,0,,D,wighb101,byrdh101,BOS
BOS195204191,BOS,PHA,1,1,,D,taylh101,fowld101,BOS
BOS195204192,BOS,PHA,4,0,,D,mcdem102,martm101,BOS
BOS195204200,BOS,WS1,0,0,,D,parnm101,hudss101,BOS
BOS195204210,BOS,WS1,0,0,,D,morej102,atkij101,WS1
BOS195204220,BOS,WS1,3,0,,D,henrb101,haynj101,BOS
BOS195204230,BOS,NYA,0,0,,D,kinde101,reyna102,BOS
BOS195204240,BOS,NYA,0,1,,D,deloi101,kuzab101,BOS
BOS195204300,BOS,DET,0,0,,D,deloi101,troud101,BOS
BOS195205010,BOS,SLA,0,0,,D,pilld101,mastw101,SLA
BOS195205020,BOS,SLA,0,0,,D,henrb101,garvn102,BOS
BOS195205030,BOS,SLA,1,0,,D,kinde101,harre101,BOS
BOS195205040,BOS,CLE,1,1,,D,jones105,deloi101,CLE
BOS195205050,BOS,CLE,1,0,,D,wynne101,parnm101,CLE
BOS195205060,BOS,CHA,3,0,,N,nixow101,dobsj101,BOS
BOS195205070,BOS,CHA,1,0,,D,henrb101,holck101,BOS
BOS195205080,BOS,CHA,1,0,,D,rogos101,scarr102,CHA
BOS195205240,BOS,NYA,0,0,,D,kinde101,hogub101,BOS
BOS195205260,BOS,NYA,0,0,,N,parnm101,sainj101,BOS
BOS195205270,BOS,PHA,0,2,,N,byrdh101,scarr102,PHA
BOS195205290,BOS,WS1,0,0,,N,mcdem102,portb102,BOS
BOS195205301,BOS,WS1,0,0,,D,ferrt101,kinde101,WS1
BOS195205302,BOS,WS1,0,0,,D,parnm101,morej102,BOS
BOS195205310,BOS,CHA,0,0,,D,grism101,scarr102,CHA
BOS195206010,BOS,CHA,0,0,,D,kinde101,rogos101,BOS
BOS195206020,BOS,CHA,0,0,,D,nixow101,holck101,BOS
BOS195206030,BOS,CLE,0,0,,N,garcm101,mcdem102,CLE
BOS195206040,BOS,CLE,3,2,,D,troud101,groms101,BOS
BOS195206050,BOS,CLE,0,0,,D,wynne101,kinde101,CLE
BOS195206060,BOS,DET,0,0,,N,grayt101,henrb101,DET
BOS195206070,BOS,DET,0,4,,D,gumpr101,whith101,BOS
BOS195206081,BOS,DET,0,1,,D,mcdem102,wighb101,BOS
BOS195206082,BOS,DET,2,0,,D,troud101,trucv101,BOS
BOS195206090,BOS,DET,0,4,,D,mastw101,houta101,BOS
BOS195206100,BOS,SLA,0,0,,N,garvn102,deloi101,SLA
BOS195206110,BOS,SLA,0,0,,N,troud101,paigs101,BOS
BOS195206120,BOS,SLA,1,0,,D,hudss101,pilld101,BOS
BOS195206270,BOS,WS1,0,0,,N,marrc101,hudss101,WS1
BOS195206280,BOS,WS1,0,0,,D,mastw101,deloi101,WS1
