game_id,inning,batting_home,batter_id,count_raw,balls,strikes,pitches,event_raw,player_name,bats,throws
CHA192504220,1.0,0.0,hanef101,??,,,,53,Fred Haney,R,R
CHA192504220,1.0,0.0,hanef101,??,,,,53,Fred Haney,R,R
CHA192504220,1.0,0.0,orouf101,??,,,,D/89,Frank O'Rourke,R,R
CHA192504220,1.0,0.0,orouf101,??,,,,D/89,Frank O'Rourke,R,R
CHA192504220,1.0,0.0,manuh101,??,,,,9/F.2-3,Heinie Manush,L,L
CHA192504220,1.0,0.0,manuh101,??,,,,9/F.2-3,Heinie Manush,L,L
CHA192504220,1.0,0.0,heilh101,??,,,,OA.3XH(21),Harry Heilmann,R,R
CHA192504220,1.0,0.0,heilh101,??,,,,OA.3XH(21),Harry Heilmann,R,R
CHA192504220,1.0,1.0,mostj101,??,,,,W,Johnny Mostil,R,R
CHA192504220,1.0,1.0,mostj101,??,,,,W,Johnny Mostil,R,R
CHA192504220,1.0,1.0,davii102,??,,,,K+SB2,Ike Davis,R,R
CHA192504220,1.0,1.0,davii102,??,,,,K+SB2,Ike Davis,R,R
CHA192504220,1.0,1.0,colle101,??,,,,63.2-3,Eddie Collins,L,R
CHA192504220,1.0,1.0,colle101,??,,,,63.2-3,Eddie Collins,L,R
CHA192504220,1.0,1.0,sheee101,??,,,,63,Earl Sheely,R,R
CHA192504220,1.0,1.0,sheee101,??,,,,63,Earl Sheely,R,R
CHA192504220,2.0,0.0,heilh101,??,,,,S9,Harry Heilmann,R,R
CHA192504220,2.0,0.0,heilh101,??,,,,S9,Harry Heilmann,R,R
CHA192504220,2.0,0.0,winga101,??,,,,13/SH.1-2,Al Wingo,L,R
CHA192504220,2.0,0.0,winga101,??,,,,13/SH.1-2,Al Wingo,L,R
CHA192504220,2.0,0.0,bluel101,??,,,,43/G34.2-3,Lu Blue,B,L
CHA192504220,2.0,0.0,bluel101,??,,,,43/G34.2-3,Lu Blue,B,L
CHA192504220,2.0,0.0,rignt101,??,,,,3/FL,Topper Rigney,R,R
CHA192504220,2.0,0.0,rignt101,??,,,,3/FL,Topper Rigney,R,R
CHA192504220,2.0,1.0,falkb101,??,,,,13/G+,Bibb Falk,L,L
CHA192504220,2.0,1.0,falkb101,??,,,,13/G+,Bibb Falk,L,L
CHA192504220,2.0,1.0,harrs102,??,,,,13/G3S,Spence Harris,L,L
CHA192504220,2.0,1.0,harrs102,??,,,,13/G3S,Spence Harris,L,L
CHA192504220,2.0,1.0,kammw101,00,0.0,0.0,,S7,Willie Kamm,R,R
CHA192504220,2.0,1.0,kammw101,00,0.0,0.0,,S7,Willie Kamm,R,R
CHA192504220,2.0,1.0,schar103,??,,,,7/F,Ray Schalk,R,R
CHA192504220,2.0,1.0,schar103,??,,,,7/F,Ray Schalk,R,R
CHA192504220,3.0,0.0,woodl101,??,,,,43,Larry Woodall,R,R
CHA192504220,3.0,0.0,woodl101,??,,,,43,Larry Woodall,R,R
CHA192504220,3.0,0.0,collr104,??,,,,13,Rip Collins,R,R
CHA192504220,3.0,0.0,collr104,??,,,,13,Rip Collins,R,R
CHA192504220,3.0,0.0,hanef101,??,,,,3/P,Fred Haney,R,R
CHA192504220,3.0,0.0,hanef101,??,,,,3/P,Fred Haney,R,R
CHA192504220,3.0,1.0,thurs101,??,,,,43,Sloppy Thurston,R,R
CHA192504220,3.0,1.0,thurs101,??,,,,43,Sloppy Thurston,R,R
CHA192504220,3.0,1.0,mostj101,??,,,,43,Johnny Mostil,R,R
CHA192504220,3.0,1.0,mostj101,??,,,,43,Johnny Mostil,R,R
CHA192504220,3.0,1.0,davii102,??,,,,S8/G46,Ike Davis,R,R
CHA192504220,3.0,1.0,davii102,??,,,,S8/G46,Ike Davis,R,R
CHA192504220,3.0,1.0,colle101,??,,,,SB2,Eddie Collins,L,R
CHA192504220,3.0,1.0,colle101,??,,,,SB2,Eddie Collins,L,R
CHA192504220,3.0,1.0,colle101,??,,,,E7/L.2-H(NR)(UR),Eddie Collins,L,R
CHA192504220,3.0,1.0,colle101,??,,,,E7/L.2-H(NR)(UR),Eddie Collins,L,R
CHA192504220,3.0,1.0,sheee101,??,,,,4/P,Earl Sheely,R,R
CHA192504220,3.0,1.0,sheee101,??,,,,4/P,Earl Sheely,R,R
CHA192504220,4.0,0.0,orouf101,??,,,,S7,Frank O'Rourke,R,R
CHA192504220,4.0,0.0,orouf101,??,,,,S7,Frank O'Rourke,R,R
CHA192504220,4.0,0.0,manuh101,??,,,,36(1)3/GDP,Heinie Manush,L,L
CHA192504220,4.0,0.0,manuh101,??,,,,36(1)3/GDP,Heinie Manush,L,L
CHA192504220,4.0,0.0,heilh101,??,,,,D9/89,Harry Heilmann,R,R
CHA192504220,4.0,0.0,heilh101,??,,,,D9/89,Harry Heilmann,R,R
CHA192504220,4.0,0.0,winga101,??,,,,S9/L.2-H,Al Wingo,L,R
CHA192504220,4.0,0.0,winga101,??,,,,S9/L.2-H,Al Wingo,L,R
CHA192504220,4.0,0.0,bluel101,??,,,,43,Lu Blue,B,L
CHA192504220,4.0,0.0,bluel101,??,,,,43,Lu Blue,B,L
CHA192504220,4.0,1.0,falkb101,??,,,,43,Bibb Falk,L,L
CHA192504220,4.0,1.0,falkb101,??,,,,43,Bibb Falk,L,L
CHA192504220,4.0,1.0,harrs102,??,,,,43,Spence Harris,L,L
CHA192504220,4.0,1.0,harrs102,??,,,,43,Spence Harris,L,L
CHA192504220,4.0,1.0,kammw101,??,,,,E6/G,Willie Kamm,R,R
CHA192504220,4.0,1.0,kammw101,??,,,,E6/G,Willie Kamm,R,R
CHA192504220,4.0,1.0,schar103,??,,,,W.1-2,Ray Schalk,R,R
CHA192504220,4.0,1.0,schar103,??,,,,W.1-2,Ray Schalk,R,R
CHA192504220,4.0,1.0,thurs101,??,,,,S8.2-H(UR);1-2,Sloppy Thurston,R,R
CHA192504220,4.0,1.0,thurs101,??,,,,S8.2-H(UR);1-2,Sloppy Thurston,R,R
CHA192504220,4.0,1.0,mostj101,??,,,,S8.2-H(UR);1X3(835)#,Johnny Mostil,R,R
CHA192504220,4.0,1.0,mostj101,??,,,,S8.2-H(UR);1X3(835)#,Johnny Mostil,R,R
CHA192504220,5.0,0.0,rignt101,??,,,,S9/4,Topper Rigney,R,R
CHA192504220,5.0,0.0,rignt101,??,,,,S9/4,Topper Rigney,R,R
CHA192504220,5.0,0.0,woodl101,??,,,,64(1)/FO,Larry Woodall,R,R
