game_id,hometeam,visteam,home_first_inning_runs,visiting_first_inning_runs
ATL198004170,ATL,CIN,0,0
ATL198004180,ATL,CIN,0,0
ATL198004190,ATL,CIN,0,0
ATL198004200,ATL,CIN,0,0
ATL198004220,ATL,SDN,0,0
ATL198004230,ATL,SDN,0,0
ATL198004240,ATL,SDN,4,0
ATL198004250,ATL,MON,0,3
ATL198004260,ATL,MON,0,1
ATL198004270,ATL,MON,3,0
ATL198005090,ATL,HOU,3,1
ATL198005100,ATL,HOU,0,0
ATL198005110,ATL,HOU,2,0
ATL198005130,ATL,PHI,2,1
ATL198005140,ATL,PHI,0,2
ATL198005160,ATL,NYN,1,1
ATL198005181,ATL,NYN,0,0
ATL198005182,ATL,NYN,0,0
ATL198005260,ATL,SFN,0,0
ATL198005270,ATL,SFN,0,0
ATL198005280,ATL,SFN,0,1
ATL198006060,ATL,LAN,0,0
ATL198006070,ATL,LAN,4,0
ATL198006080,ATL,LAN,0,0
ATL198006090,ATL,SLN,0,1
ATL198006100,ATL,SLN,0,0
ATL198006110,ATL,SLN,0,0
ATL198006181,ATL,PIT,0,0
ATL198006182,ATL,PIT,0,1
ATL198006190,ATL,PIT,0,0
ATL198006200,ATL,CHN,0,0
ATL198006210,ATL,CHN,2,0
ATL198006220,ATL,CHN,0,0
ATL198006300,ATL,HOU,0,1
ATL198007010,ATL,HOU,0,1
ATL198007020,ATL,HOU,2,0
ATL198007030,ATL,HOU,0,0
ATL198007040,ATL,SDN,2,0
ATL198007050,ATL,SDN,0,0
ATL198007060,ATL,SDN,0,1
ATL198007100,ATL,CIN,0,0
ATL198007110,ATL,CIN,0,1
ATL198007150,ATL,NYN,0,4
ATL198007160,ATL,NYN,4,0
ATL198007170,ATL,NYN,0,4
ATL198007180,ATL,PHI,0,0
ATL198007191,ATL,PHI,0,0
ATL198007192,ATL,PHI,0,0
ATL198007200,ATL,PHI,2,0
ATL198007210,ATL,MON,0,6
ATL198007220,ATL,MON,0,0
ATL198007230,ATL,MON,0,0
ATL198008040,ATL,LAN,0,0
ATL198008050,ATL,LAN,0,0
ATL198008060,ATL,LAN,1,1
ATL198008070,ATL,LAN,0,2
ATL198008080,ATL,SFN,0,1
ATL198008090,ATL,SFN,0,3
ATL198008100,ATL,SFN,0,0
ATL198008190,ATL,CHN,0,3
ATL198008200,ATL,CHN,7,0
ATL198008210,ATL,CHN,0,0
ATL198008220,ATL,SLN,0,0
ATL198008230,ATL,SLN,0,0
ATL198008240,ATL,SLN,0,0
ATL198009050,ATL,PIT,2,0
ATL198009060,ATL,PIT,0,0
ATL198009070,ATL,PIT,0,1
ATL198009080,ATL,CIN,0,5
ATL198009090,ATL,CIN,0,1
ATL198009100,ATL,CIN,0,3
ATL198009120,ATL,SDN,3,1
ATL198009130,ATL,SDN,0,0
ATL198009140,ATL,SDN,0,0
ATL198009150,ATL,LAN,3,0
ATL198009160,ATL,LAN,1,0
ATL198009240,ATL,HOU,0,0
ATL198009250,ATL,HOU,0,0
ATL198009260,ATL,SFN,2,0
ATL198009270,ATL,SFN,0,0
BAL198004150,BAL,KCA,1,0
BAL198004160,BAL,KCA,0,0
BAL198004170,BAL,KCA,2,0
BAL198004180,BAL,CHA,2,0
BAL198004190,BAL,CHA,0,0
BAL198004200,BAL,CHA,0,3
BAL198004290,BAL,NYA,2,1
BAL198004300,BAL,NYA,0,1
BAL198005050,BAL,MIN,0,1
BAL198005060,BAL,MIN,1,0
BAL198005070,BAL,MIN,0,0
BAL198005120,BAL,TEX,0,4
BAL198005130,BAL,TEX,1,0
BAL198005140,BAL,TEX,1,0
BAL198005220,BAL,DET,0,1
BAL198005230,BAL,DET,1,0
BAL198005240,BAL,DET,1,0
BAL198005250,BAL,DET,1,1
BAL198005260,BAL,CLE,0,0
BAL198005270,BAL,CLE,4,0
BAL198005280,BAL,CLE,0,0
BAL198006020,BAL,MIL,0,0
BAL198006030,BAL,MIL,0,0
BAL198006040,BAL,MIL,2,0
BAL198006160,BAL,CAL,3,0
BAL198006170,BAL,CAL,0,1
BAL198006180,BAL,OAK,2,0
BAL198006190,BAL,OAK,0,1
BAL198006200,BAL,SEA,0,0
BAL198006210,BAL,SEA,0,0
BAL198006220,BAL,SEA,0,2
BAL198006240,BAL,TOR,1,0
BAL198006250,BAL,TOR,1,0
BAL198006260,BAL,TOR,3,0
BAL198007030,BAL,BOS,1,1
BAL198007040,BAL,BOS,3,0
BAL198007050,BAL,BOS,0,0
BAL198007060,BAL,BOS,2,1
BAL198007120,BAL,KCA,0,0
BAL198007130,BAL,KCA,0,0
BAL198007140,BAL,KCA,0,1
BAL198007180,BAL,TEX,0,0
BAL198007190,BAL,TEX,1,0
BAL198007200,BAL,TEX,0,0
BAL198007250,BAL,MIL,0,0
BAL198007260,BAL,MIL,1,0
BAL198007270,BAL,MIL,0,0
BAL198008010,BAL,MIN,0,0
BAL198008020,BAL,MIN,0,0
BAL198008030,BAL,MIN,3,0
BAL198008050,BAL,CHA,0,2
BAL198008060,BAL,CHA,1,0
BAL198008070,BAL,CHA,0,0
BAL198008140,BAL,NYA,2,0
BAL198008150,BAL,NYA,1,1
BAL198008160,BAL,NYA,0,1
BAL198008170,BAL,NYA,0,0
BAL198008180,BAL,NYA,0,0
BAL198008280,BAL,CAL,2,1
BAL198008290,BAL,CAL,0,1
BAL198008300,BAL,CAL,0,4
BAL198008310,BAL,CAL,0,0
BAL198009010,BAL,SEA,2,0
BAL198009020,BAL,SEA,4,0
BAL198009030,BAL,SEA,0,0
BAL198009040,BAL,OAK,0,1
BAL198009050,BAL,OAK,0,3
BAL198009060,BAL,OAK,0,1
BAL198009070,BAL,OAK,0,3
BAL198009160,BAL,DET,0,0
BAL198009170,BAL,DET,0,0
BAL198009180,BAL,DET,1,2
BAL198009190,BAL,TOR,1,3
BAL198009200,BAL,TOR,1,0
BAL198009210,BAL,TOR,0,0
BAL198009220,BAL,BOS,0,1
BAL198009230,BAL,BOS,4,3
BAL198009240,BAL,BOS,1,3
BAL198010041,BAL,CLE,0,1
BAL198010042,BAL,CLE,0,0
BAL198010050,BAL,CLE,0,1
BOS198004140,BOS,DET,0,1
BOS198004160,BOS,DET,0,3
BOS198004170,BOS,DET,0,0
BOS198004180,BOS,TEX,0,1
BOS198004190,BOS,TEX,0,3
BOS198004200,BOS,TEX,0,0
BOS198004210,BOS,CHA,0,1
BOS198004220,BOS,CHA,0,0
BOS198004240,BOS,CHA,0,1
BOS198005090,BOS,KCA,0,0
BOS198005100,BOS,KCA,0,5
BOS198005110,BOS,KCA,0,1
BOS198005120,BOS,MIN,1,1
BOS198005130,BOS,MIN,1,0
BOS198005140,BOS,MIN,0,3
BOS198005230,BOS,CLE,0,0
BOS198005240,BOS,CLE,1,0
BOS198005250,BOS,CLE,0,0
BOS198005260,BOS,TOR,0,0
BOS198005270,BOS,TOR,1,0
BOS198005280,BOS,TOR,0,0
BOS198005300,BOS,MIL,0,0
BOS198005310,BOS,MIL,1,0
BOS198006010,BOS,MIL,0,0
BOS198006160,BOS,OAK,0,3
BOS198006170,BOS,OAK,0,0
BOS198006180,BOS,SEA,2,1
BOS198006190,BOS,SEA,0,0
BOS198006200,BOS,CAL,0,0
BOS198006210,BOS,CAL,1,0
BOS198006220,BOS,CAL,2,0
BOS198006270,BOS,BAL,0,2
BOS198006280,BOS,BAL,0,0
BOS198006300,BOS,NYA,0,1
BOS198007010,BOS,NYA,0,0
BOS198007020,BOS,NYA,0,1
BOS198007120,BOS,DET,1,0
BOS198007130,BOS,DET,2,0
BOS198007140,BOS,DET,0,0
BOS198007150,BOS,KCA,0,0
BOS198007160,BOS,KCA,0,0
BOS198007170,BOS,KCA,0,0
BOS198007180,BOS,MIN,0,0
BOS198007190,BOS,MIN,0,0
BOS198007200,BOS,MIN,0,0
BOS198007210,BOS,TEX,0,0
BOS198007220,BOS,TEX,0,0
BOS198007230,BOS,TEX,0,0
BOS198008040,BOS,MIL,0,0
BOS198008050,BOS,MIL,0,0
BOS198008060,BOS,MIL,3,2
BOS198008070,BOS,MIL,1,0
BOS198008080,BOS,CHA,2,0
BOS198008090,BOS,CHA,1,0
BOS198008100,BOS,CHA,0,0
BOS198008280,BOS,OAK,0,1
BOS198008290,BOS,OAK,0,0
BOS198008300,BOS,OAK,0,0
BOS198008310,BOS,OAK,0,0
BOS198009010,BOS,CAL,0,0
BOS198009020,BOS,CAL,0,0
BOS198009030,BOS,CAL,0,2
BOS198009040,BOS,SEA,0,3
BOS198009050,BOS,SEA,0,0
BOS198009060,BOS,SEA,0,0
BOS198009070,BOS,SEA,1,0
BOS198009110,BOS,NYA,1,0
BOS198009120,BOS,NYA,0,0
BOS198009130,BOS,NYA,0,0
BOS198009140,BOS,NYA,0,0
BOS198009160,BOS,CLE,2,1
BOS198009170,BOS,CLE,1,0
BOS198009180,BOS,CLE,0,0
BOS198009291,BOS,BAL,0,0
BOS198009292,BOS,BAL,1,2
BOS198009300,BOS,BAL,0,1
BOS198010010,BOS,BAL,1,3
BOS198010020,BOS,TOR,0,0
BOS198010041,BOS,TOR,0,0
BOS198010042,BOS,TOR,0,0
BOS198010050,BOS,TOR,0,1
CAL198004110,CAL,CLE,1,0
CAL198004120,CAL,CLE,0,0
CAL198004130,CAL,CLE,0,0
CAL198004140,CAL,MIN,0,0
CAL198004150,CAL,MIN,0,0
CAL198004160,CAL,MIN,0,0
CAL198004280,CAL,OAK,0,0
CAL198004290,CAL,OAK,0,0
CAL198004300,CAL,OAK,0,0
CAL198005010,CAL,SEA,0,0
CAL198005020,CAL,SEA,0,0
CAL198005030,CAL,SEA,0,0
CAL198005040,CAL,SEA,3,0
CAL198005060,CAL,TOR,2,0
CAL198005070,CAL,TOR,1,2
CAL198005080,CAL,TOR,0,0
CAL198005090,CAL,DET,0,3
CAL198005100,CAL,DET,1,0
CAL198005110,CAL,DET,0,0
CAL198005230,CAL,KCA,0,4
CAL198005240,CAL,KCA,0,1
CAL198005250,CAL,KCA,1,0
CAL198005260,CAL,TEX,0,1
CAL198005270,CAL,TEX,1,0
CAL198005280,CAL,TEX,0,0
CAL198006060,CAL,BAL,1,2
CAL198006070,CAL,BAL,2,0
CAL198006080,CAL,BAL,2,1
CAL198006090,CAL,NYA,1,0
CAL198006100,CAL,NYA,0,0
CAL198006110,CAL,NYA,0,1
CAL198006120,CAL,BOS,0,1
CAL198006130,CAL,BOS,0,0
CAL198006140,CAL,BOS,0,1
CAL198006150,CAL,BOS,0,0
CAL198006240,CAL,CHA,0,0
CAL198006250,CAL,CHA,0,0
CAL198006260,CAL,CHA,0,0
CAL198006270,CAL,MIL,0,0
CAL198006280,CAL,MIL,0,1
CAL198006290,CAL,MIL,0,1
CAL198007120,CAL,OAK,1,0
CAL198007130,CAL,OAK,0,0
CAL198007140,CAL,OAK,3,0
CAL198007150,CAL,CLE,0,0
CAL198007160,CAL,CLE,0,0
CAL198007170,CAL,CLE,0,1
CAL198007180,CAL,TOR,0,0
CAL198007190,CAL,TOR,1,2
CAL198007200,CAL,TOR,1,1
CAL198007210,CAL,DET,0,0
CAL198007220,CAL,DET,1,0
CAL198007230,CAL,DET,2,1
CAL198008040,CAL,SEA,0,0
CAL198008050,CAL,SEA,2,0
CAL198008060,CAL,SEA,0,0
CAL198008070,CAL,MIN,0,0
CAL198008080,CAL,MIN,0,2
CAL198008090,CAL,MIN,0,0
CAL198008100,CAL,MIN,0,3
CAL198008190,CAL,BAL,0,0
CAL198008200,CAL,BAL,2,0
CAL198008210,CAL,BAL,0,0
CAL198008220,CAL,NYA,0,1
CAL198008230,CAL,NYA,0,1
CAL198008240,CAL,NYA,0,0
CAL198008250,CAL,BOS,0,0
CAL198008260,CAL,BOS,0,0
CAL198009080,CAL,KCA,2,0
CAL198009090,CAL,KCA,1,0
CAL198009100,CAL,KCA,0,0
CAL198009110,CAL,KCA,0,0
CAL198009120,CAL,TEX,6,0
CAL198009130,CAL,TEX,3,1
CAL198009140,CAL,TEX,1,0
CAL198009260,CAL,CHA,0,1
CAL198009270,CAL,CHA,0,0
CAL198009280,CAL,CHA,0,2
CAL198009290,CAL,MIL,0,1
CAL198009300,CAL,MIL,0,3
CAL198010010,CAL,MIL,3,3
CHA198004100,CHA,BAL,0,4
CHA198004110,CHA,BAL,3,2
CHA198004120,CHA,BAL,0,0
CHA198004130,CHA,BAL,0,1
CHA198004150,CHA,NYA,0,0
CHA198004160,CHA,NYA,0,0
CHA198004170,CHA,NYA,0,0
CHA198004290,CHA,BOS,0,1
CHA198004300,CHA,BOS,0,0
