game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,oscorer
MIL198105270,"""version 7RS(19) of 07/07/92""",DET,MIL,MIL05,1981/05/27,0,7:38PM,night,true,malog901,kaisk901,hallb901,goetr901,"""Brewers""","""Dobrow""","""Dobrow""",1995/07/04 2:44AM,park,none,50,unknown,14,unknown,unknown,unknown,145,13237,lercr001,bailh101,,oglib001,
MIL198105280,"""version 7RS(19) of 07/07/92""",DET,MIL,MIL05,1981/05/28,0,1:39PM,day,true,malog901,hallb901,(none),goetr901,"""Brewers""","""Dobrow""","""Dobrow""",1995/07/06 4:00AM,park,none,60,unknown,6,unknown,unknown,unknown,138,15943,caldm001,petrd001,fingr001,hower001,
MIL198106100,"""version 7RS(19) of 07/07/92""",TEX,MIL,MIL05,1981/06/10,0,7:38PM,night,true,clara901,pales901,hendt901,evanj901,"""Rangers/Brewers""","""Chris Chestnut""","""Chris Chestnut""",1995/08/05 1:58PM,park,pitches,73,unknown,13,unknown,unknown,unknown,157,19189,medid101,haasm001,,sampb001,
MIL198106110,"""version 7RS(19) of 07/07/92""",TEX,MIL,MIL05,1981/06/11,0,7:39PM,night,true,pales901,hendt901,evanj901,clara901,"""TEX/MIL""","""Chris Chestnut""","""Chris Chestnut""",1995/08/07 7:21PM,park,pitches,74,unknown,-1,unknown,unknown,unknown,138,15259,vuckp001,jenkf101,fingr001,hower001,
MIL198108210,"""version 7RS(19) of 07/07/92""",MIN,MIL,MIL05,1981/08/21,0,7:39PM,night,true,shulj901,kunkb101,coont901,voltv901,"""MIN - MIL""","""Jim Herdman""","""Jim Herdman""",1995/10/29 9:33AM,park,none,71,unknown,6,dry,none,night,146,30123,willa001,caldm001,koosj001,jackr002,
MIL198108220,"""version 7RS(19) of 07/07/92""",MIN,MIL,MIL05,1981/08/22,0,7:38PM,night,true,kunkb101,coont901,voltv901,shulj901,"""  MIN - MIL""","""Jim Herdman""","""Jim Herdman""",1995/11/01 9:53PM,park,none,69,unknown,8,unknown,unknown,unknown,185,15292,fingr001,coopd001,,simmt001,
MIL198108230,"""version 7RS(19) of 07/07/92""",MIN,MIL,MIL05,1981/08/23,0,1:38PM,day,true,coont901,voltv901,shulj901,kunkb101,"""  MIN - MIL""","""Jim Herdman""","""Jim Herdman""",1995/11/02 10:04PM,park,none,78,unknown,-1,dry,none,unknown,173,18724,auguj001,arrof001,fingr001,thomg001,
MIL198108240,"""version 7RS(19) of 07/07/92""",CHA,MIL,MIL05,1981/08/24,0,7:38PM,night,true,hallb901,kaisk901,goetr901,johnm901,"""W.Sox/Brewers""","""Dobrow""","""Dobrow""",1995/10/20 10:49AM,park,count,70,unknown,8,unknown,unknown,unknown,161,16809,vuckp001,dotsr001,clevr101,coopc001,
MIL198108250,"""version 7RS(19) of 07/07/92""",CHA,MIL,MIL05,1981/08/25,0,7:38PM,night,true,kaisk901,goetr901,johnm901,hallb901,"""Brewers/WSox""","""Dobrow""","""Dobrow""",1995/10/28 4:08PM,park,count,69,unknown,6,unknown,unknown,unknown,149,16331,lampd001,slatj001,,nordw101,
MIL198108270,"""version 7RS(19) of 07/07/92""",TEX,MIL,MIL05,1981/08/27,0,7:37PM,night,true,merrd901,phild901,neudj901,parkd901,"""Brewers/Rangers""","""Dobrow""","""Dobrow""",1995/11/01 3:44PM,park,none,67,unknown,-1,unknown,unknown,unknown,127,8908,darwd001,caldm001,,robel001,
MIL198108280,"""version 7RS(19) of 07/07/92""",TEX,MIL,MIL05,1981/08/28,0,7:39PM,night,true,phild901,neudj901,parkd901,merrd901,"""Brewers""","""Dobrow""","""Dobrow""",1995/11/04 11:00PM,park,count,70,unknown,7,unknown,unknown,unknown,167,17072,haasm001,honer001,fingr001,coopc001,
MIL198108290,"""version 7RS(19) of 07/07/92""",TEX,MIL,MIL05,1981/08/29,0,2:07PM,day,true,neudj901,parkd901,merrd901,phild901,"""Brewers/Rangers""","""Dobrow""","""Dobrow""",1995/11/12 2:30AM,park,none,73,unknown,-1,unknown,unknown,unknown,178,15536,matlj101,lercr001,kernj001,,
MIL198108300,"""version 7RS(19) of 07/07/92""",TEX,MIL,MIL05,1981/08/30,0,1:39PM,day,true,parkd901,merrd901,phild901,neudj901,"""Rangers/Brewers""","""Dobrow""","""Dobrow""",1995/11/14 2:36AM,park,none,0,unknown,-1,unknown,unknown,unknown,154,14722,vuckp001,medid101,fingr001,younr001,
MIL198109100,"""version 7RS(19) of 07/07/92""",CHA,MIL,MIL05,1981/09/10,0,7:39PM,night,true,mccol901,phild901,reedr901,neudj901,"""  CHA -- MIL""","""Jim Herdman""","""Jim Herdman""",1996/01/07 7:11PM,park,none,75,unknown,5,dry,none,night,192,9268,hoytl001,clevr101,,,
MIL198109110,"""version 7RS(19) of 07/07/92""",BAL,MIL,MIL05,1981/09/11,0,7:35PM,night,true,phild901,reedr901,neudj901,mccol901,"""ORIOLES""","""TOM ECKEL""","""JIM WOHLENHAUS""",1993/01/02 9:04AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,165,20987,martd001,haasm001,,decid001,
MIL198109120,"""version 7RS(19) of 07/07/92""",BAL,MIL,MIL05,1981/09/12,0,7:35PM,night,true,reedr901,neudj901,mccol901,phild901,"""ORIOLES""","""TOM ECKEL""","""JIM WOHLENHAUS""",1993/01/03 8:53AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,139,25398,lercr001,palmj001,fingr001,simmt001,
MIL198109130,"""version 7RS(19) of 07/07/92""",BAL,MIL,MIL05,1981/09/13,0,1:35PM,day,true,neudj901,mccol901,phild901,reedr901,"""ORIOLES""","""TOM ECKEL""","""JIM WOHLENHAUS""",1993/01/04 6:54PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,154,19599,vuckp001,stons101,,oglib001,
MIL198109140,"""version 7RS(19) of 07/07/92""",NYA,MIL,MIL05,1981/09/14,0,7:39PM,night,true,clara901,pales901,evanj901,hendt901,"""Yanks""","""Dobrow""","""Dobrow""",1996/01/18 4:43AM,park,none,62,unknown,10,unknown,unknown,unknown,149,17545,johnt001,caldm001,,pinil001,
MIL198109150,"""version 7RS(19) of 07/07/92""",NYA,MIL,MIL05,1981/09/15,0,7:44PM,night,true,pales901,evanj901,hendt901,clara901,"""  NYA -- MIL""","""Jim Herdman""","""Jim Herdman""",1996/01/10 7:19PM,park,none,58,unknown,17,dry,none,cloudy,135,15402,haasm001,may-r101,fingr001,younr001,
MIL198109160,"""version 7RS(19) of 07/07/92""",NYA,MIL,MIL05,1981/09/16,0,7:38PM,night,true,evanj901,hendt901,clara901,pales901,"""  NYA -- MIL""","""Jim Herdman""","""Jim Herdman""",1996/01/10 8:04PM,park,none,51,unknown,-1,dry,none,cloudy,130,13510,lercr001,righd001,fingr001,coopc001,
MIL198109280,"""version 7RS(19) of 07/07/92""",BOS,MIL,MIL05,1981/09/28,0,7:38PM,night,true,pales901,evanj901,clara901,hendt901,,"""Bob Kapla""","""Bob Kapla""",1996/01/17 9:59PM,unknown,none,54,unknown,7,unknown,unknown,unknown,137,11334,vuckp001,tanaf001,,broum001,
MIL198109290,"""version 7RS(19) of 07/07/92""",BOS,MIL,MIL05,1981/09/29,0,7:38PM,night,true,evanj901,clara901,hendt901,pales901,,"""Bob Kapla""","""Bob Kapla""",1996/01/19 9:07PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,151,12654,torrm001,slatj001,,yastc101,
MIL198109300,"""version 7RS(19) of 07/07/92""",BOS,MIL,MIL05,1981/09/30,0,7:45PM,night,true,clara901,hendt901,pales901,evanj901,,"""Bob Kapla""","""Bob Kapla""",1996/02/10 9:19AM,unknown,none,55,fromlf,17,unknown,unknown,unknown,159,11472,lercr001,stanb001,,moorc001,
MIL198110020,"""version 7RS(19) of 07/07/92""",DET,MIL,MIL05,1981/10/02,0,7:36PM,night,true,hallb901,reilm901,barnl901,bremn901,,"""Bob Kapla""","""Bob Kapla""",1996/02/10 1:12PM,unknown,none,44,rtol,4,unknown,unknown,unknown,152,23540,haasm001,petrd001,,oglib001,
MIL198110030,"""version 7RS(19) of 07/07/92""",DET,MIL,MIL05,1981/10/03,0,1:25PM,day,true,reilm901,barnl901,bremn901,hallb901,,"""Bob Kapla with Wigley and WDIV/NBC video""","""Bob Kapla""",1996/01/20 10:06PM,tv,pitches,53,fromlf,9,unknown,unknown,unknown,150,28330,fingr001,morrj001,,thomg001,
MIL198110040,"""version 7RS(19) of 07/07/92""",DET,MIL,MIL05,1981/10/04,0,1:08PM,day,true,barnl901,bremn901,hallb901,reilm901,,"""Bob Kapla""","""Bob Kapla""",1996/02/11 11:19AM,unknown,none,55,rtol,13,unknown,unknown,cloudy,139,15263,wilcm001,auguj001,,gibsk001,
NYA198104090,"""version 7RS(19) of 07/07/92""",TEX,NYA,NYC16,1981/04/09,0,2:00PM,day,true,phild901,neudj901,mccol901,merrd901,"""Rangers""","""David W. Smith""","""David W. Smith""",1994/10/30 6:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,168,55123,johnt001,matlj101,,,
NYA198104110,"""version 7RS(19) of 07/07/92""",TEX,NYA,NYC16,1981/04/11,0,2:50PM,day,true,neudj901,mccol901,merrd901,phild901,"""Yanks/Rangers""","""Dobrow""","""Dobrow""",1995/03/25 1:21PM,park,none,63,unknown,-1,unknown,unknown,unknown,130,23845,may-r101,darwd001,,nettg001,
NYA198104120,"""version 7RS(19) of 07/07/92""",TEX,NYA,NYC16,1981/04/12,0,2:00PM,day,true,mccol901,merrd901,phild901,neudj901,"""Foley (Yankees)""","""De Jong""","""Bob Kapla""",1996/01/26 3:30PM,unknown,none,53,unknown,12,unknown,unknown,unknown,156,30079,jenkf101,guidr001,kernj001,willb101,
NYA198104200,"""version 7RS(19) of 07/07/92""",DET,NYA,NYC16,1981/04/20,0,8:00PM,night,true,denkd901,mckej901,garcr901,koscg901,"""Foley (Yankees)""","""De Jong""","""Bob Kapla""",1996/01/26 9:48PM,park,none,48,torf,25,unknown,unknown,unknown,146,20981,may-r101,rozed001,,mumpj001,
NYA198104210,"""version 7RS(19) of 07/07/92""",DET,NYA,NYC16,1981/04/21,0,8:06PM,night,true,mckej901,garcr901,koscg901,denkd901,"""Foley (Yankees)""","""DeJong""","""Bob Kapla""",1996/02/16 5:34PM,park,none,47,torf,10,unknown,unknown,unknown,154,15359,birdd101,wilcm001,gossr001,jackr001,
NYA198104220,"""version 7RS(19) of 07/07/92""",DET,NYA,NYC16,1981/04/22,0,8:00PM,night,true,garcr901,koscg901,denkd901,mckej901,"""Young (Yankees)""","""De Jong""","""Bob Kapla""",1996/01/27 12:03AM,park,none,50,unknown,-1,unknown,unknown,unknown,141,22835,larod101,bailh101,,balbs001,
NYA198104240,"""version 7RS(19) of 07/07/92""",TOR,NYA,NYC16,1981/04/24,0,8:00PM,night,true,kaisk901,hallb901,goetr901,malog901,,"""JIM LEOPARDI""","""JIM LEOPARDI""",1995/05/25 9:59PM,park,none,56,unknown,-1,wet,rain,unknown,142,20863,johnt001,bombm101,gossr001,,
NYA198104250,"""version 7RS(19) of 07/07/92""",TOR,NYA,NYC16,1981/04/25,0,2:00PM,day,true,hallb901,goetr901,malog901,kaisk901,,"""JIM LEOPARDI""","""JIM LEOPARDI""",1980/01/11 11:42PM,park,none,49,unknown,15,unknown,unknown,cloudy,154,17319,toddj101,may-r101,,maybj101,
NYA198104260,"""version 7RS(19) of 07/07/92""",TOR,NYA,NYC16,1981/04/26,0,2:00PM,day,true,goetr901,malog901,kaisk901,hallb901,"""Jays/Yanks""","""M. Pankin""","""M. Pankin""",1995/05/29 9:13PM,park,none,59,unknown,-1,unknown,unknown,unknown,158,37306,stied001,undet001,,mosel001,
NYA198105120,"""version 7RS(19) of 07/07/92""",OAK,NYA,NYC16,1981/05/12,0,8:00PM,night,true,hendt901,evanj901,clara901,pales901,,"""W. Planamento""","""Bob Kapla""",1996/02/17 1:41PM,unknown,none,61,unknown,-1,unknown,unknown,unknown,140,30959,guidr001,langr001,gossr001,murcb101,
NYA198105130,"""version 7RS(19) of 07/07/92""",OAK,NYA,NYC16,1981/05/13,0,8:00PM,night,true,evanj901,clara901,pales901,hendt901,,"""W. Planamento""","""Bob Kapla""",1996/02/17 6:34PM,unknown,none,69,unknown,-1,unknown,unknown,unknown,161,35419,keoum001,johnt001,owchb001,,
NYA198105140,"""version 7RS(19) of 07/07/92""",OAK,NYA,NYC16,1981/05/14,0,8:00PM,night,true,clara901,pales901,hendt901,evanj901,,"""W. Planamento""","""Bob Kapla""",1996/02/17 8:47PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,192,35761,gossr001,jonej001,,winfd001,
NYA198105160,"""version 7RS(19) of 07/07/92""",SEA,NYA,NYC16,1981/05/16,0,8:07PM,night,true,cousd901,sprim901,brinj901,fordd901,"""  SEA --- NY""","""Jim Herdman""","""Jim Herdman""",1995/04/04 9:08PM,park,none,63,unknown,15,unknown,unknown,unknown,154,33759,birdd101,gleaj001,gossr001,murcb101,
NYA198105170,"""version 7RS(19) of 07/07/92""",SEA,NYA,NYC16,1981/05/17,0,2:00PM,day,true,sprim901,brinj901,fordd901,cousd901,"""  SEA -- NYA""","""Jim Herdman""","""Jim Herdman""",1995/04/05 7:34PM,park,none,64,unknown,17,unknown,unknown,sunny,159,54223,bannf001,davir001,rawls001,grayg101,
NYA198105180,"""version 7RS(19) of 07/07/92""",KCA,NYA,NYC16,1981/05/18,0,8:05PM,night,true,brinj901,fordd901,cousd901,sprim901,"""Yanks/Royals""","""Dobrow""","""Dobrow""",1995/08/30 1:14PM,park,none,66,unknown,15,unknown,unknown,unknown,131,21853,johnt001,splip001,gossr001,nettg001,
NYA198105190,"""version 7RS(19) of 07/07/92""",KCA,NYA,NYC16,1981/05/19,0,8:05PM,night,true,fordd901,cousd901,sprim901,brinj901,"""Yanks/Royals""","""Dobrow""","""Dobrow""",1995/08/31 2:18PM,park,none,58,unknown,12,unknown,unknown,unknown,201,23128,birdd101,martr001,davir001,spenj101,
NYA198105200,"""version 7RS(19) of 07/07/92""",KCA,NYA,NYC16,1981/05/20,0,8:05PM,night,true,cousd901,sprim901,brinj901,fordd901,"""Yanks/Royals""","""Dobrow""","""Dobrow""",1995/09/01 2:24PM,park,none,59,unknown,14,unknown,unknown,unknown,201,27912,castb101,quisd001,,nettg001,
NYA198105220,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1981/05/22,0,8:05PM,night,true,voltv901,kunkb101,coont901,shulj901,"""Indians/Yanks""","""Dobrow""","""Dobrow""",1995/09/03 2:33AM,park,none,64,unknown,13,unknown,unknown,unknown,169,30182,blylb001,johnt001,,diazb001,
NYA198105230,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1981/05/23,0,8:05PM,night,true,kunkb101,coont901,shulj901,voltv901,"""Yanks/Indians""","""Dobrow""","""Dobrow""",1995/09/05 3:22PM,park,none,72,unknown,8,unknown,none,night,153,37179,righd001,waitr001,davir001,winfd001,
NYA198105240,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1981/05/24,0,2:05PM,day,true,coont901,shulj901,voltv901,kunkb101,"""Indians/Yanks""","""Dobrow""","""Dobrow""",1995/09/07 1:56AM,park,none,82,unknown,3,unknown,none,unknown,165,53874,dennj001,may-r101,,hargm001,
NYA198106020,"""version 7RS(19) of 07/07/92""",BAL,NYA,NYC16,1981/06/02,0,8:05PM,night,true,barnl901,dimul901,reilm901,bremn901,"""ORIOLES""","""TOM ECKEL""","""JIM WOHLENHAUS""",1992/11/03 5:02PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,192,25057,gossr001,stews001,,reved101,
NYA198106030,"""version 7RS(19) of 07/07/92""",BAL,NYA,NYC16,1981/06/03,0,8:05PM,night,true,dimul901,reilm901,bremn901,barnl901,"""ORIOLES""","""TOM ECKEL""","""JIM WOHLENHAUS""",1992/11/04 12:59PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,213,30162,davir001,martt001,,nettg001,
NYA198106040,"""version 7RS(19) of 07/07/92""",BAL,NYA,NYC16,1981/06/04,0,8:05PM,night,true,reilm901,bremn901,barnl901,dimul901,"""ORIOLES""","""TOM ECKEL""","""JIM WOHLENHAUS""",1992/11/08 8:26AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,153,37954,nelsg001,fordd101,,,
NYA198106050,"""version 7RS(19) of 07/07/92""",CHA,NYA,NYC16,1981/06/05,0,8:00PM,night,true,bremn901,barnl901,dimul901,reilm901,,"""Jim Leopardi""","""Jim Leopard""",1996/02/27 7:54PM,park,none,80,unknown,9,unknown,none,night,248,35707,larod101,hickk001,,ceror001,
NYA198106060,"""version 7RS(19) of 07/07/92""",CHA,NYA,NYC16,1981/06/06,0,8:00PM,night,true,barnl901,dimul901,reilm901,bremn901,"""Foley""","""Beckner""","""Beckner""",1995/07/16 6:44AM,park,none,81,unknown,16,unknown,none,cloudy,142,36255,birdd101,trous001,gossr001,rodra101,
NYA198106070,"""version 7RS(19) of 07/07/92""",CHA,NYA,NYC16,1981/06/07,0,2:07PM,day,true,dimul901,reilm901,bremn901,barnl901,"""Shannon""","""Beckner""","""Beckner""",1995/08/21 5:10PM,park,none,74,unknown,25,dry,none,sunny,158,52367,guidr001,baumr101,gossr001,rodra101,
NYA198108100,"""version 7RS(19) of 07/07/92""",TEX,NYA,NYC16,1981/08/10,0,8:11PM,night,true,barnl901,dimul901,bremn901,reilm901,"""NYA/TEX""","""Chris Chestnut""","""Chris Chestnut""",1995/09/17 5:08PM,park,count,84,unknown,5,unknown,unknown,unknown,103,40373,johnt001,darwd001,may-r101,nettg001,
NYA198108110,"""version 7RS(19) of 07/07/92""",TEX,NYA,NYC16,1981/08/11,0,8:08PM,night,true,dimul901,bremn901,reilm901,barnl901,"""Foley""","""Marc Stephenson""","""Marc Stephenson""",1995/07/30 9:59AM,unknown,none,78,tolf,13,unknown,unknown,unknown,144,30117,honer001,righd001,schmd001,bellb001,
NYA198108120,"""version 7RS(19) of 07/07/92""",TEX,NYA,NYC16,1981/08/12,0,2:05PM,day,true,bremn901,reilm901,barnl901,dimul901,"""Yanks/Rangers""","""Dobrow""","""Dobrow""",1995/09/08 3:10PM,park,none,71,unknown,-1,wet,rain,cloudy,128,20918,larod101,jenkf101,frazg001,nettg001,
NYA198108170,"""version 7RS(19) of 07/07/92""",CHA,NYA,NYC16,1981/08/17,0,8:06PM,night,true,kunkb101,coont901,voltv901,shulj901,,"""Bob Kapla""","""Bob Kapla""",1996/03/18 10:39PM,unknown,none,75,torf,15,unknown,none,cloudy,162,24651,burnb001,reusr001,hickk001,luzig001,
NYA198108180,"""version 7RS(19) of 07/07/92""",CHA,NYA,NYC16,1981/08/18,0,8:00PM,night,true,coont901,voltv901,shulj901,kunkb101,,"""Bob Kapla""","""Bob Kapla""",1996/03/18 10:53PM,unknown,none,0,fromcf,10,unknown,none,night,155,30157,guidr001,trous001,frazg001,watsb001,
NYA198108190,"""version 7RS(19) of 07/07/92""",CHA,NYA,NYC16,1981/08/19,0,8:07PM,night,true,voltv901,shulj901,kunkb101,coont901,"""CHA/NYA""","""Chris Chestnut""","""Chris Chestnut""",1995/10/31 7:59PM,park,none,72,unknown,12,unknown,unknown,night,185,30421,lampd001,may-r101,farme101,squim001,
NYA198108210,"""version 7RS(19) of 07/07/92""",KCA,NYA,NYC16,1981/08/21,0,8:08PM,night,true,kaisk901,goetr901,johnm901,hallb901,"""NYA""","""Chris Chestnut""","""Chris Chestnut""",1995/10/31 9:13PM,park,none,75,unknown,6,unknown,unknown,unknown,142,37970,gural001,righd001,,whitf001,
