game_id,inning,batting_home,batter_id,count_raw,balls,strikes,pitches,event_raw,player_name,bats,throws
BSN194204170,1.0,0.0,werbb101,??,,,,W,Billy Werber,R,R
BSN194204170,1.0,0.0,werbb101,??,,,,W,Billy Werber,R,R
BSN194204170,1.0,0.0,jurgb101,??,,,,13.1-2,Billy Jurges,R,R
BSN194204170,1.0,0.0,jurgb101,??,,,,13.1-2,Billy Jurges,R,R
BSN194204170,1.0,0.0,ott-m101,??,,,,13.2-3,Mel Ott,L,R
BSN194204170,1.0,0.0,ott-m101,??,,,,13.2-3,Mel Ott,L,R
BSN194204170,1.0,0.0,mizej101,??,,,,7/F,Johnny Mize,L,R
BSN194204170,1.0,0.0,mizej101,??,,,,7/F,Johnny Mize,L,R
BSN194204170,1.0,1.0,holmt101,??,,,,53,Tommy Holmes,L,L
BSN194204170,1.0,1.0,holmt101,??,,,,53,Tommy Holmes,L,L
BSN194204170,1.0,1.0,coonj101,??,,,,53,Johnny Cooney,R,L
BSN194204170,1.0,1.0,coonj101,??,,,,53,Johnny Cooney,R,L
BSN194204170,1.0,1.0,fernn101,??,,,,HR/8,Nanny Fernandez,R,R
BSN194204170,1.0,1.0,fernn101,??,,,,HR/8,Nanny Fernandez,R,R
BSN194204170,1.0,1.0,wanep101,??,,,,143,Paul Waner,L,L
BSN194204170,1.0,1.0,wanep101,??,,,,143,Paul Waner,L,L
BSN194204170,2.0,0.0,marsw101,??,,,,3/G,Willard Marshall,L,R
BSN194204170,2.0,0.0,marsw101,??,,,,3/G,Willard Marshall,L,R
BSN194204170,2.0,0.0,leibh101,??,,,,5/FL,Hank Leiber,R,R
BSN194204170,2.0,0.0,leibh101,??,,,,5/FL,Hank Leiber,R,R
BSN194204170,2.0,0.0,dannh101,??,,,,3/FL,Harry Danning,R,R
BSN194204170,2.0,0.0,dannh101,??,,,,3/FL,Harry Danning,R,R
BSN194204170,2.0,1.0,demaf102,??,,,,S/BG,Frank Demaree,R,R
BSN194204170,2.0,1.0,demaf102,??,,,,S/BG,Frank Demaree,R,R
BSN194204170,2.0,1.0,lombe101,??,,,,54(1)/FO,Ernie Lombardi,R,R
BSN194204170,2.0,1.0,lombe101,??,,,,54(1)/FO,Ernie Lombardi,R,R
BSN194204170,2.0,1.0,cucct101,??,,,,6/P,Tony Cuccinello,R,R
BSN194204170,2.0,1.0,cucct101,??,,,,6/P,Tony Cuccinello,R,R
BSN194204170,2.0,1.0,mille104,??,,,,53,Eddie Miller,R,R
BSN194204170,2.0,1.0,mille104,??,,,,53,Eddie Miller,R,R
BSN194204170,3.0,0.0,witem101,??,,,,13,Mickey Witek,R,R
BSN194204170,3.0,0.0,witem101,??,,,,13,Mickey Witek,R,R
BSN194204170,3.0,0.0,schuh103,??,,,,W,Hal Schumacher,R,R
BSN194204170,3.0,0.0,schuh103,??,,,,W,Hal Schumacher,R,R
BSN194204170,3.0,0.0,werbb101,??,,,,W.1-2,Billy Werber,R,R
BSN194204170,3.0,0.0,werbb101,??,,,,W.1-2,Billy Werber,R,R
BSN194204170,3.0,0.0,jurgb101,??,,,,64(1)3/GDP,Billy Jurges,R,R
BSN194204170,3.0,0.0,jurgb101,??,,,,64(1)3/GDP,Billy Jurges,R,R
BSN194204170,3.0,1.0,errid101,??,,,,13,Dick Errickson,L,R
BSN194204170,3.0,1.0,errid101,??,,,,13,Dick Errickson,L,R
BSN194204170,3.0,1.0,errid101,??,,,,13,Dick Errickson,L,R
BSN194204170,3.0,1.0,errid101,??,,,,13,Dick Errickson,L,R
BSN194204170,3.0,1.0,holmt101,??,,,,13,Tommy Holmes,L,L
BSN194204170,3.0,1.0,holmt101,??,,,,13,Tommy Holmes,L,L
BSN194204170,3.0,1.0,coonj101,??,,,,43,Johnny Cooney,R,L
BSN194204170,3.0,1.0,coonj101,??,,,,43,Johnny Cooney,R,L
BSN194204170,4.0,0.0,ott-m101,??,,,,HR/F9D,Mel Ott,L,R
BSN194204170,4.0,0.0,ott-m101,??,,,,HR/F9D,Mel Ott,L,R
BSN194204170,4.0,0.0,mizej101,??,,,,3/G,Johnny Mize,L,R
BSN194204170,4.0,0.0,mizej101,??,,,,3/G,Johnny Mize,L,R
BSN194204170,4.0,0.0,marsw101,??,,,,43,Willard Marshall,L,R
BSN194204170,4.0,0.0,marsw101,??,,,,43,Willard Marshall,L,R
BSN194204170,4.0,0.0,leibh101,??,,,,S,Hank Leiber,R,R
BSN194204170,4.0,0.0,leibh101,??,,,,S,Hank Leiber,R,R
BSN194204170,4.0,0.0,dannh101,??,,,,D7/L7DW.1-3,Harry Danning,R,R
BSN194204170,4.0,0.0,dannh101,??,,,,D7/L7DW.1-3,Harry Danning,R,R
BSN194204170,4.0,0.0,witem101,??,,,,13,Mickey Witek,R,R
BSN194204170,4.0,0.0,witem101,??,,,,13,Mickey Witek,R,R
BSN194204170,4.0,1.0,fernn101,30,3.0,0.0,,W,Nanny Fernandez,R,R
BSN194204170,4.0,1.0,fernn101,30,3.0,0.0,,W,Nanny Fernandez,R,R
BSN194204170,4.0,1.0,wanep101,??,,,,46(1)/FO,Paul Waner,L,L
BSN194204170,4.0,1.0,wanep101,??,,,,46(1)/FO,Paul Waner,L,L
BSN194204170,4.0,1.0,demaf102,??,,,,NP,Frank Demaree,R,R
BSN194204170,4.0,1.0,demaf102,??,,,,NP,Frank Demaree,R,R
BSN194204170,4.0,1.0,demaf102,??,,,,NP,Frank Demaree,R,R
BSN194204170,4.0,1.0,demaf102,??,,,,NP,Frank Demaree,R,R
BSN194204170,4.0,1.0,demaf102,??,,,,NP,Frank Demaree,R,R
BSN194204170,4.0,1.0,demaf102,??,,,,NP,Frank Demaree,R,R
