player_id,last,first,bats,throws,team_id,pos,player_name,year,team_name
adkid103,Adkins,Dewey,R,R,WS1,P,Dewey Adkins,1942,"AL,Washington,Senators"
bevil101,Bevil,Lou,B,R,WS1,P,Lou Bevil,1942,"AL,Washington,Senators"
campb102,Campbell,Bruce,L,R,WS1,OF,Bruce Campbell,1942,"AL,Washington,Senators"
carra101,Carrasquel,Alex,R,R,WS1,P,Alex Carrasquel,1942,"AL,Washington,Senators"
caseg101,Case,George,R,R,WS1,OF,George Case,1942,"AL,Washington,Senators"
cathh101,Cathey,Hardin,R,R,WS1,P,Hardin Cathey,1942,"AL,Washington,Senators"
charm101,Chartak,Mike,L,L,WS1,OF,Mike Chartak,1942,"AL,Washington,Senators"
clare102,Clary,Ellis,R,R,WS1,2B,Ellis Clary,1942,"AL,Washington,Senators"
crouf101,Croucher,Frank,R,R,WS1,2B,Frank Croucher,1942,"AL,Washington,Senators"
cullr101,Cullenbine,Roy,B,R,WS1,OF,Roy Cullenbine,1942,"AL,Washington,Senators"
earlj101,Early,Jake,L,R,WS1,C,Jake Early,1942,"AL,Washington,Senators"
estab101,Estalella,Bobby,R,R,WS1,3B,Bobby Estalella,1942,"AL,Washington,Senators"
evana101,Evans,Al,R,R,WS1,C,Al Evans,1942,"AL,Washington,Senators"
galls102,Galle,Stan,R,R,WS1,3B,Stan Galle,1942,"AL,Washington,Senators"
gomec101,Gomez,Chile,R,R,WS1,2B,Chile Gomez,1942,"AL,Washington,Senators"
hoffr101,Hoffman,Ray,L,R,WS1,3B,Ray Hoffman,1942,"AL,Washington,Senators"
hudss101,Hudson,Sid,R,R,WS1,P,Sid Hudson,1942,"AL,Washington,Senators"
kennb102,Kennedy,Bill,L,L,WS1,P,Bill Kennedy,1942,"AL,Washington,Senators"
kvasa101,Kvasnak,Al,R,R,WS1,OF,Al Kvasnak,1942,"AL,Washington,Senators"
leond103,Leonard,Dutch,R,R,WS1,P,Dutch Leonard,1942,"AL,Washington,Senators"
mastw101,Masterson,Walt,R,R,WS1,P,Walt Masterson,1942,"AL,Washington,Senators"
mccup101,McCullough,Phil,R,R,WS1,P,Phil McCullough,1942,"AL,Washington,Senators"
moorg104,Moore,Gene,L,L,WS1,OF,Gene Moore,1942,"AL,Washington,Senators"
newsb101,Newsom,Bobo,R,R,WS1,P,Bobo Newsom,1942,"AL,Washington,Senators"
ortir101,Ortiz,Roberto,R,R,WS1,OF,Roberto Ortiz,1942,"AL,Washington,Senators"
pofaj101,Pofahl,Jimmy,R,R,WS1,SS,Jimmy Pofahl,1942,"AL,Washington,Senators"
repab101,Repass,Bob,R,R,WS1,2B,Bob Repass,1942,"AL,Washington,Senators"
scarr102,Scarborough,Ray,R,R,WS1,P,Ray Scarborough,1942,"AL,Washington,Senators"
spens101,Spence,Stan,L,L,WS1,OF,Stan Spence,1942,"AL,Washington,Senators"
sullj104,Sullivan,John,R,R,WS1,SS,John Sullivan,1942,"AL,Washington,Senators"
sunds101,Sundra,Steve,R,R,WS1,P,Steve Sundra,1942,"AL,Washington,Senators"
trotb101,Trotter,Bill,R,R,WS1,P,Bill Trotter,1942,"AL,Washington,Senators"
vernm101,Vernon,Mickey,L,L,WS1,1B,Mickey Vernon,1942,"AL,Washington,Senators"
wilsj103,Wilson,Jack,R,R,WS1,P,Jack Wilson,1942,"AL,Washington,Senators"
wynne101,Wynn,Early,B,R,WS1,P,Early Wynn,1942,"AL,Washington,Senators"
zubeb101,Zuber,Bill,R,R,WS1,P,Bill Zuber,1942,"AL,Washington,Senators"
applp101,Appleton,Pete,R,R,SLA,P,Pete Appleton,1942,"AL,St.Louis,Browns"
aukee101,Auker,Elden,R,R,SLA,P,Elden Auker,1942,"AL,St.Louis,Browns"
