game_id,inputprogvers,visteam,hometeam,site,date,number,starttime,daynight,usedh,umphome,ump1b,ump2b,ump3b,scorer,translator,inputter,inputtime,howscored,pitches,temp,winddir,windspeed,fieldcond,precip,sky,timeofgame,attendance,wp,lp,save,gwrbi,gametype,innings
NYA194206130,"""version 7RS(19) of 07/07/92""",SLA,NYA,NYC16,1942/06/13,0,0:00PM,day,false,passa901,hubbc901,(none),mcgob901,"""316,96""","""Pete Cottrell""","""Pete Cottrell""",2013/08/31 12:30AM,park,none,0,unknown,-1,unknown,unknown,unknown,138,11193,murpj103,aukee101,,,,
NYA194206141,"""version 7RS(19) of 07/07/92""",SLA,NYA,NYC16,1942/06/14,1,0:00PM,day,false,hubbc901,mcgob901,(none),passa901,"""316,96""","""Pete Cottrell""","""Pete Cottrell""",2013/09/02 5:36PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,0,ruffr101,galed101,,,,
NYA194206142,"""version 7RS(19) of 07/07/92""",SLA,NYA,NYC16,1942/06/14,2,0:00PM,day,false,mcgob901,passa901,(none),hubbc901,"""316,96""","""Pete Cottrell""","""Pete Cottrell""",2013/09/04 7:51AM,park,none,0,unknown,-1,unknown,unknown,unknown,124,21861,bonht101,niggj101,,,,
NYA194207051,"""version 7RS(19) of 07/07/92""",PHA,NYA,NYC16,1942/07/05,1,0:00PM,day,false,romme101,hubbc901,(none),mcgob901,"""316,96""","""Pete Cottrell""","""Pete Cottrell""",2013/11/11 1:53PM,park,none,0,unknown,-1,unknown,unknown,unknown,138,0,wolfr102,donaa101,,,,
NYA194207052,"""version 7RS(19) of 07/07/92""",PHA,NYA,NYC16,1942/07/05,2,0:00PM,day,false,hubbc901,mcgob901,(none),romme101,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/06/22 7:05PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,34392,gomel102,bessh101,boroh101,,,
NYA194207090,"""version 7RS(19) of 07/07/92""",SLA,NYA,NYC16,1942/07/09,0,0:00PM,day,false,summb901,pipgg101,(none),passa901,"""316,96""","""Pete Cottrell""","""Pete Cottrell""",2013/11/24 10:58AM,park,none,0,unknown,-1,unknown,unknown,unknown,130,9292,boroh101,aukee101,murpj103,,,
NYA194207100,"""version 7RS(19) of 07/07/92""",SLA,NYA,NYC16,1942/07/10,0,0:00PM,day,false,pipgg101,passa901,(none),summb901,"""316,96""","""Pete Cottrell""","""Pete Cottrell""",2013/11/24 4:33PM,park,none,0,unknown,-1,unknown,unknown,unknown,108,11409,donaa101,niggj101,,,,
NYA194207110,"""version 7RS(19) of 07/07/92""",SLA,NYA,NYC16,1942/07/11,0,0:00PM,day,false,passa901,summb901,(none),pipgg101,"""316,96""","""Pete Cottrell""","""Pete Cottrell""",2013/11/24 5:47PM,park,none,0,unknown,-1,unknown,unknown,unknown,107,3136,castg101,bonht101,,,,
NYA194207121,"""version 7RS(19) of 07/07/92""",DET,NYA,NYC16,1942/07/12,1,0:00PM,day,false,summb901,pipgg101,(none),passa901,"""316,96""","""Pete Cottrell""","""Pete Cottrell""",2013/11/28 11:33AM,park,none,0,unknown,-1,unknown,unknown,unknown,121,0,trucv101,ruffr101,,,,
NYA194207122,"""version 7RS(19) of 07/07/92""",DET,NYA,NYC16,1942/07/12,2,0:00PM,day,false,pipgg101,passa901,(none),summb901,"""316,96""","""Pete Cottrell""","""Pete Cottrell""",2013/11/30 10:41AM,park,none,0,unknown,-1,unknown,unknown,unknown,170,59541,breum101,newhh101,,,,
NYA194207130,"""version 7RS(19) of 07/07/92""",DET,NYA,NYC16,1942/07/13,0,0:00PM,day,false,passa901,summb901,(none),pipgg101,"""316,96""","""Pete Cottrell""","""Pete Cottrell""",2013/11/30 1:50PM,park,none,0,unknown,-1,unknown,unknown,unknown,121,8026,gomel102,troud101,,,,
NYA194207140,"""version 7RS(19) of 07/07/92""",DET,NYA,NYC16,1942/07/14,0,0:00PM,day,false,summb901,pipgg101,(none),passa901,"""316,96""","""Pete Cottrell""","""Pete Cottrell""",2013/11/30 3:12PM,park,none,0,unknown,-1,unknown,unknown,unknown,84,8381,boroh101,benta101,,,,
NYA194207150,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1942/07/15,0,0:00PM,day,false,grieb901,basis901,(none),rue-j901,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/08/08 3:25PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,100,10893,donaa101,deanc101,,,,
NYA194207160,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1942/07/16,0,0:00PM,day,false,basis901,rue-j901,(none),grieb901,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/08/13 3:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,119,10252,bonht101,hardm101,,,,
NYA194207170,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1942/07/17,0,0:00PM,day,false,rue-j901,grieb901,(none),basis901,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/08/13 3:59PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,112,10175,chans101,smita104,,,,
NYA194207180,"""version 7RS(19) of 07/07/92""",CHA,NYA,NYC16,1942/07/18,0,0:00PM,day,false,grieb901,basis901,(none),rue-j901,"""316,111,96""","""Pete Cottrell""","""Pete Cottrell""",2013/12/11 7:58PM,park,none,0,unknown,-1,unknown,unknown,unknown,133,10561,lindj101,haynj101,,,,
NYA194207191,"""version 7RS(19) of 07/07/92""",CHA,NYA,NYC16,1942/07/19,1,0:00PM,day,false,basis901,rue-j901,(none),grieb901,"""156,316""","""D Lamoureaux/Smith""","""D Lamoureaux/Smith""",2004/10/07 5:58PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,122,0,boroh101,dietb101,,,,
NYA194207192,"""version 7RS(19) of 07/07/92""",CHA,NYA,NYC16,1942/07/19,2,0:00PM,day,false,rue-j901,grieb901,(none),basis901,"""316,111,96""","""Pete Cottrell""","""Pete Cottrell""",2013/12/12 11:30PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,40785,ruffr101,smite105,,,,
NYA194208080,"""version 7RS(19) of 07/07/92""",PHA,NYA,NYC16,1942/08/08,0,0:00PM,day,false,quinj901,romme101,(none),stewe901,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/06/22 7:27PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,107,9722,chans101,marcp101,,,,
NYA194208101,"""version 7RS(19) of 07/07/92""",PHA,NYA,NYC16,1942/08/10,1,0:00PM,day,false,romme101,stewe901,(none),quinj901,"""316,96""","""Pete Cottrell""","""Pete Cottrell""",2014/01/17 7:43PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,0,fowld101,ruffr101,wolfr102,,,
NYA194208102,"""version 7RS(19) of 07/07/92""",PHA,NYA,NYC16,1942/08/10,2,0:00PM,day,false,stewe901,quinj901,(none),romme101,"""316,96""","""Pete Cottrell""","""Pete Cottrell""",2014/01/17 8:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,105,13134,bonht101,harrl101,,,,
NYA194208110,"""version 7RS(19) of 07/07/92""",BOS,NYA,NYC16,1942/08/11,0,0:00PM,day,false,stewe901,mcgob901,(none),passa901,"""316,96""","""Pete Cottrell""","""Pete Cottrell""",2014/01/18 9:44AM,park,none,0,unknown,-1,unknown,unknown,unknown,120,13312,hught102,murpj103,,,,
NYA194208120,"""version 7RS(19) of 07/07/92""",BOS,NYA,NYC16,1942/08/12,0,0:00PM,day,false,mcgob901,passa901,(none),stewe901,"""316,96""","""Pete Cottrell""","""Pete Cottrell""",2014/01/18 9:22PM,park,none,0,unknown,-1,unknown,unknown,unknown,144,10080,boroh101,rybam101,,,,
NYA194208210,"""version 7RS(19) of 07/07/92""",WS1,NYA,NYC16,1942/08/21,0,0:00PM,day,false,hubbc901,grieb901,(none),(none),"""316,222,96,98""","""Pete Cottrell""","""Pete Cottrell""",2014/02/13 3:08PM,park,none,0,unknown,-1,unknown,unknown,unknown,128,10024,russm101,wynne101,lindj101,,,
NYA194208220,"""version 7RS(19) of 07/07/92""",WS1,NYA,NYC16,1942/08/22,0,0:00PM,day,false,grieb901,hubbc901,(none),(none),"""316,96""","""Pete Cottrell""","""Pete Cottrell""",2014/02/13 6:59PM,park,none,0,unknown,-1,unknown,unknown,unknown,109,6200,boroh101,carra101,,,,
NYA194208231,"""version 7RS(19) of 07/07/92""",WS1,NYA,NYC16,1942/08/23,1,0:00PM,day,false,hubbc901,stewe901,(none),grieb901,"""156""","""D Lamoureaux""","""D Lamoureaux""",2004/09/24 6:07PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,146,0,zubeb101,murpj103,mastw101,,,
NYA194208232,"""version 7RS(19) of 07/07/92""",WS1,NYA,NYC16,1942/08/23,2,0:00PM,day,false,stewe901,grieb901,(none),hubbc901,"""156""","""D Lamoureaux""","""D Lamoureaux""",2004/10/07 6:09PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,70,69136,bonht101,newsb101,,,,
NYA194208250,"""version 7RS(19) of 07/07/92""",CHA,NYA,NYC16,1942/08/25,0,0:00PM,day,false,summb901,pipgg101,(none),passa901,"""316,111,96""","""Pete Cottrell""","""Pete Cottrell""",2014/03/03 7:49PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,9220,bonht101,humpj101,,,,
NYA194208260,"""version 7RS(19) of 07/07/92""",CHA,NYA,NYC16,1942/08/26,0,0:00PM,day,false,pipgg101,passa901,(none),summb901,"""316,96""","""Pete Cottrell""","""Pete Cottrell""",2014/03/07 8:58PM,park,none,0,unknown,-1,unknown,unknown,unknown,145,9217,haynj101,boroh101,,,,
NYA194208280,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1942/08/28,0,0:00PM,day,false,passa901,summb901,(none),pipgg101,"""316,96""","""Pete Cottrell""","""Pete Cottrell""",2014/03/08 2:10PM,park,none,0,unknown,-1,unknown,unknown,unknown,107,11268,chans101,deanc101,,,,
NYA194208290,"""version 7RS(19) of 07/07/92""",CLE,NYA,NYC16,1942/08/29,0,0:00PM,day,false,summb901,pipgg101,(none),passa901,"""316,96""","""Pete Cottrell""","""Pete Cottrell""",2014/03/08 8:14PM,park,none,0,unknown,-1,unknown,unknown,unknown,135,3224,smita104,bonht101,bagbj102,,,
NYA194208301,"""version 7RS(19) of 07/07/92""",DET,NYA,NYC16,1942/08/30,1,0:00PM,day,false,hubbc901,rue-j901,(none),grieb901,"""316,96""","""Pete Cottrell""","""Pete Cottrell""",2014/03/09 3:16PM,park,none,0,unknown,-1,unknown,unknown,unknown,134,0,ruffr101,newhh101,,,,
NYA194208302,"""version 7RS(19) of 07/07/92""",DET,NYA,NYC16,1942/08/30,2,0:00PM,day,false,rue-j901,grieb901,(none),hubbc901,"""253""","""D Lamoureaux""","""D Lamoureaux""",2007/06/23 7:45PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,130,49221,breum101,troud101,,,,
NYA194208310,"""version 7RS(19) of 07/07/92""",DET,NYA,NYC16,1942/08/31,0,0:00PM,day,false,grieb901,hubbc901,(none),rue-j901,"""316,96""","""Pete Cottrell""","""Pete Cottrell""",2014/03/09 4:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,118,7013,donaa101,trucv101,murpj103,,,
NYA194209021,"""version 7RS(19) of 07/07/92""",SLA,NYA,NYC16,1942/09/02,1,0:00PM,day,false,hubbc901,grieb901,(none),rue-j901,"""98""","""Jim Herdman""","""Jim Herdman""",2017/05/19 11:45AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,155,0,chans101,aukee101,,,,
NYA194209022,"""version 7RS(19) of 07/07/92""",SLA,NYA,NYC16,1942/09/02,2,0:00PM,day,false,rue-j901,grieb901,(none),hubbc901,"""209""",,"""D Lamoureaux""",2008/05/23 6:50PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,26872,boroh101,galed101,,,,
NYA194209071,"""version 7RS(19) of 07/07/92""",PHA,NYA,NYC16,1942/09/07,1,0:00PM,day,false,quinj901,passa901,(none),mcgob901,"""126""","""Comly""","""Comly""",1999/12/03 11:31PM,park,none,0,unknown,-1,unknown,unknown,unknown,131,0,turnj102,wolfr102,,,,
NYA194209072,"""version 7RS(19) of 07/07/92""",PHA,NYA,NYC16,1942/09/07,2,0:00PM,day,false,passa901,mcgob901,(none),quinj901,"""126""","""Comly""","""Comly""",1999/12/03 11:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,31797,boroh101,fowld101,,,,
NYA194209190,"""version 7RS(19) of 07/07/92""",BOS,NYA,NYC16,1942/09/19,0,0:00PM,day,false,mcgob901,pipgg101,(none),passa901,"""115,163,274,104,96""","""Dick Cramer""","""Dick Cramer""",2017/05/22 3:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,135,6382,browm103,chans101,,,,
NYA194209201,"""version 7RS(19) of 07/07/92""",BOS,NYA,NYC16,1942/09/20,1,0:00PM,day,false,pipgg101,passa901,(none),mcgob901,"""276,71,163,274,96,276""","""Jim Wohlenhaus/RWood""","""David W Smith/RWood""",2017/05/30 2:57PM,park,none,0,unknown,-1,unknown,unknown,unknown,132,0,russm101,juddo101,,,,
NYA194209202,"""version 7RS(19) of 07/07/92""",BOS,NYA,NYC16,1942/09/20,2,0:00PM,day,false,passa901,mcgob901,(none),pipgg101,"""71,163,274,104,96""","""Jim Wohlenhaus""","""David W. Smith""",2017/05/30 4:19PM,park,none,0,unknown,-1,unknown,unknown,unknown,115,24307,wagnc101,boroh101,browm103,,,
NYA194209210,"""version 7RS(19) of 07/07/92""",BOS,NYA,NYC16,1942/09/21,0,0:00PM,day,false,mcgob901,pipgg101,(none),passa901,"""98,269,274""","""Jim Herdman/RWood""","""Jim Herdman/RWood""",2017/05/21 1:19PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,129,5695,hught102,turnj102,,,,
NYA194209220,"""version 7RS(19) of 07/07/92""",WS1,NYA,NYC16,1942/09/22,0,0:00PM,day,false,mcgob901,grieb901,pipgg101,quinj901,"""98""","""Jim Herdman""","""Jim Herdman""",2017/04/02 8:05AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,102,1935,donaa101,hudss101,,,,
NYA194209230,"""version 7RS(19) of 07/07/92""",WS1,NYA,NYC16,1942/09/23,0,0:00PM,day,false,grieb901,romme101,quinj901,mcgob901,"""98""","""Jim Herdman""","""Jim Herdman""",2017/04/02 5:56PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,94,2198,bonht101,scarr102,,,,
BOS194204140,"""version 7RS(19) of 07/07/92""",PHA,BOS,BOS07,1942/04/14,0,0:00PM,day,false,geish901,grieb901,(none),rue-j901,"""159,115,71,163,266,119""","""Tom Thress""","""David W. Smith""",2017/02/23 10:03PM,park,none,0,unknown,-1,unknown,unknown,unknown,141,9901,newsd101,marcp101,,,,
BOS194204200,"""version 7RS(19) of 07/07/92""",WS1,BOS,BOS07,1942/04/20,0,0:00PM,day,false,summb901,romme101,(none),pipgg101,"""286,115,71,163,222""","""Wayne Townsend""","""Wayne Townsend""",2017/03/06 3:43PM,park,none,0,unknown,-1,wet,unknown,overcast,142,10000,wilsj103,dobsj101,,,,
BOS194204240,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1942/04/24,0,0:00PM,day,false,grieb901,rue-j901,(none),geish901,"""98""","""Howard Johnson""","""Howard Johnson""",2016/01/23 8:20PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,23256,bonht101,rybam101,brann101,,,
BOS194204250,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1942/04/25,0,0:00PM,day,false,rue-j901,geish901,(none),grieb901,"""115""","""Howard Johnson""","""Howard Johnson""",2015/11/17 12:43PM,park,none,0,unknown,-1,unknown,unknown,unknown,125,19538,dobsj101,gomel102,browm103,,,
BOS194204260,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1942/04/26,0,0:00PM,day,false,geish901,grieb901,(none),rue-j901,"""209,163,96""","""Tom Thress""","""David W. Smith""",2017/03/15 8:24AM,park,none,0,unknown,-1,unknown,unknown,unknown,126,38010,breum101,juddo101,,,,
BOS194204280,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1942/04/28,0,0:00PM,day,false,romme101,pipgg101,(none),summb901,"""71,163,56,410,212""","""Jim Wohlenhaus""","""David W. Smith""",2017/03/22 8:07PM,park,none,0,unknown,-1,unknown,unknown,unknown,110,4868,wagnc101,whith101,,,,
BOS194204300,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1942/04/30,0,0:00PM,day,false,summb901,romme101,(none),pipgg101,"""71,274,56""","""Tom Thress""","""David W. Smith""",2017/03/20 12:21PM,park,none,0,unknown,-1,unknown,unknown,unknown,118,5482,newsd101,fuchc101,,,,
BOS194205010,"""version 7RS(19) of 07/07/92""",SLA,BOS,BOS07,1942/05/01,0,0:00PM,day,false,romme101,pipgg101,(none),summb901,"""102,208,128,71,163""","""Tom Thress""","""David W. Smith""",2017/03/10 8:31AM,park,none,0,unknown,-1,unknown,unknown,unknown,134,4609,niggj101,dobsj101,,,,
BOS194205020,"""version 7RS(19) of 07/07/92""",SLA,BOS,BOS07,1942/05/02,0,0:00PM,day,false,pipgg101,summb901,(none),romme101,"""115""","""Howard Johnson""","""Howard Johnson""",2015/11/17 1:19PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,10261,browm103,aukee101,,,,
BOS194205030,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1942/05/03,0,0:00PM,day,false,geish901,grieb901,(none),rue-j901,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/07/09 9:14PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,127,32123,wagnc101,smita104,,,,
BOS194205040,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1942/05/04,0,0:00PM,day,false,grieb901,rue-j901,(none),geish901,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/07/09 9:35PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,144,8637,newsd101,milna101,hught102,,,
BOS194205050,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1942/05/05,0,0:00PM,day,false,rue-j901,geish901,(none),grieb901,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/07/10 1:22PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,10104,chask101,kennv101,,,,
BOS194205060,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1942/05/06,0,0:00PM,day,false,geish901,grieb901,(none),rue-j901,"""277,68,67,111,71,163""","""Jim Wohlenhaus""","""David W. Smith""",2017/03/12 3:41PM,park,none,0,unknown,-1,unknown,unknown,unknown,100,6550,dobsj101,lyont102,,,,
BOS194205230,"""version 7RS(19) of 07/07/92""",PHA,BOS,BOS07,1942/05/23,0,0:00PM,day,false,hubbc901,mcgob901,(none),passa901,"""271""","""Frownfelter""","""Frownfelter""",2016/03/24 1:15PM,radio,none,0,unknown,-1,unknown,unknown,unknown,125,12216,wolfr102,newsd101,,,,
BOS194205241,"""version 7RS(19) of 07/07/92""",PHA,BOS,BOS07,1942/05/24,1,0:00PM,day,false,mcgob901,passa901,(none),hubbc901,"""276""","""Dick Cramer""","""Dick Cramer""",2017/03/19 3:30PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,144,0,knotj102,wagnc101,,,,
BOS194205312,"""version 7RS(19) of 07/07/92""",WS1,BOS,BOS07,1942/05/31,2,0:00PM,day,false,passa901,hubbc901,(none),mcgob901,"""71,163,274,222""","""Dick Cramer""","""Dick Cramer""",2017/03/23 10:00AM,unknown,none,0,unknown,-1,unknown,unknown,unknown,133,23906,browm103,zubeb101,hught102,,,
BOS194206020,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1942/06/02,0,0:00PM,day,false,hubbc901,mcgob901,(none),romme101,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/07/18 6:20PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,120,2717,hardm101,wagnc101,,,,
BOS194206040,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1942/06/04,0,0:00PM,day,false,mcgob901,romme101,(none),hubbc901,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/07/18 6:28PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,114,3593,bagbj102,juddo101,,,,
BOS194206050,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1942/06/05,0,0:00PM,day,false,romme101,hubbc901,(none),mcgob901,"""271""","""Frownfelter""","""Frownfelter""",2016/03/24 2:14PM,radio,none,0,unknown,-1,unknown,unknown,unknown,110,3538,terry101,humpj101,browm103,,,
BOS194206060,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1942/06/06,0,0:00PM,day,false,hubbc901,mcgob901,(none),romme101,"""68,163,269,277""","""Jim Herdman""","""Jim Herdman""",2017/03/27 12:19PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,117,7316,grovo101,hught102,,,,
BOS194206071,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1942/06/07,1,0:00PM,day,false,mcgob901,romme101,(none),hubbc901,"""68,67,111,71,163,274""","""Jim Wohlenhaus""","""David W. Smit""",2017/03/30 9:38AM,park,none,0,unknown,-1,unknown,unknown,unknown,96,0,newsd101,lyont102,,,,
BOS194206072,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1942/06/07,2,0:00PM,day,false,romme101,hubbc901,(none),mcgob901,"""68,67,111,71,163,274""","""Jim Wohlenhaus""","""David W. Smith""",2017/03/30 9:51AM,park,none,0,unknown,-1,unknown,unknown,unknown,100,20061,wagnc101,rossb102,,,,
BOS194206090,"""version 7RS(19) of 07/07/92""",SLA,BOS,BOS07,1942/06/09,0,0:00PM,day,false,quinj901,basis901,(none),stewe901,"""115,271""","""Howard Johnson/RWood""","""Howard Johnson/RWood""",2015/11/19 2:27PM,park,none,0,unknown,-1,unknown,unknown,unknown,117,4676,juddo101,aukee101,,,,
BOS194206100,"""version 7RS(19) of 07/07/92""",SLA,BOS,BOS07,1942/06/10,0,0:00PM,day,false,basis901,stewe901,(none),quinj901,"""115,271""","""Howard Johnson/RWood""","""Howard Johnson/RWood""",2015/11/19 3:01PM,park,none,0,unknown,-1,unknown,unknown,unknown,123,4806,hught102,niggj101,,,,
BOS194206110,"""version 7RS(19) of 07/07/92""",SLA,BOS,BOS07,1942/06/11,0,0:00PM,day,false,stewe901,quinj901,(none),basis901,"""115,271""","""Howard Johnson/RWood""","""Howard Johnson/RWood""",2015/11/19 10:29PM,park,none,0,unknown,-1,unknown,unknown,unknown,150,4020,browm103,feres101,,,,
BOS194206130,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1942/06/13,0,0:00PM,day,false,basis901,stewe901,(none),quinj901,"""115,271""","""Howard Johnson/RWood""","""Howard Johnson/RWood""",2015/11/20 12:55AM,park,none,0,unknown,-1,unknown,unknown,unknown,150,6640,browm103,hensr101,,,,
BOS194206141,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1942/06/14,1,0:00PM,day,false,stewe901,quinj901,(none),basis901,"""71,163,274,410,212""","""Dick Cramer""","""Dick Cramer""",2017/03/29 6:00PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,111,0,newsd101,bridt101,,,,
BOS194206142,"""version 7RS(19) of 07/07/92""",DET,BOS,BOS07,1942/06/14,2,0:00PM,day,false,quinj901,basis901,(none),stewe901,"""71,163,274,410,212""","""Dick Cramer""","""Dick Cramer""",2017/03/29 7:10PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,142,30311,hught102,whith101,,,,
BOS194206301,"""version 7RS(19) of 07/07/92""",WS1,BOS,BOS07,1942/06/30,1,0:00PM,day,false,mcgob901,romme101,(none),hubbc901,"""115""","""Howard Johnson""","""Howard Johnson""",2015/11/27 6:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,152,0,rybam101,wynne101,,,,
BOS194207011,"""version 7RS(19) of 07/07/92""",WS1,BOS,BOS07,1942/07/01,1,0:00PM,day,false,hubbc901,mcgob901,(none),romme101,"""115""","""Howard Johnson""","""Howard Johnson""",2015/11/27 6:28PM,park,none,0,unknown,-1,unknown,unknown,unknown,140,0,terry101,newsb101,,,,
BOS194207012,"""version 7RS(19) of 07/07/92""",WS1,BOS,BOS07,1942/07/01,2,0:00PM,day,false,mcgob901,romme101,(none),hubbc901,"""276,71,274,222""","""Tom Thress""","""David W. Smith""",2017/04/05 6:03PM,park,none,0,unknown,-1,unknown,unknown,unknown,120,10593,dobsj101,wilsj103,,,,
BOS194207030,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1942/07/03,0,0:00PM,day,false,romme101,hubbc901,(none),mcgob901,"""103,71,163,274,104,103,96""","""John Gabcik""","""David W. Smith""",2017/04/13 3:03PM,park,none,0,unknown,-1,unknown,unknown,unknown,118,21296,chans101,wagnc101,,,,
BOS194207041,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1942/07/04,1,0:00PM,day,false,hubbc901,mcgob901,(none),romme101,"""316,96""","""Pete Cottrell""","""Pete Cottrell""",2013/11/11 12:00AM,park,none,0,unknown,-1,unknown,unknown,unknown,153,0,ruffr101,juddo101,,,,
BOS194207042,"""version 7RS(19) of 07/07/92""",NYA,BOS,BOS07,1942/07/04,2,0:00PM,day,false,mcgob901,romme101,(none),hubbc901,"""316,96""","""Pete Cottrell""","""Pete Cottrell""",2013/11/11 10:52AM,park,none,0,unknown,-1,unknown,unknown,unknown,110,33675,hught102,murpj103,,,,
BOS194207140,"""version 7RS(19) of 07/07/92""",SLA,BOS,BOS07,1942/07/14,0,0:00PM,day,false,rue-j901,grieb901,(none),basis901,"""115,102,208,71,163""","""Tom Thress""","""David W. Smith""",2017/04/13 6:18PM,park,none,0,unknown,-1,unknown,unknown,unknown,117,4247,niggj101,juddo101,,,,
BOS194207151,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1942/07/15,1,0:00PM,day,false,pipgg101,passa901,(none),summb901,"""115""","""Howard Johnson""","""Howard Johnson""",2015/11/27 7:05PM,park,none,0,unknown,-1,unknown,unknown,unknown,113,0,hught102,smite105,,,,
BOS194207160,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1942/07/16,0,0:00PM,day,false,summb901,pipgg101,(none),passa901,"""115,68,67,111,71,163,274""","""Tom Thress""","""David W. Smith""",2017/04/15 3:34PM,park,none,0,unknown,-1,unknown,unknown,unknown,119,3795,rossb102,newsd101,haynj101,,,
BOS194207170,"""version 7RS(19) of 07/07/92""",CHA,BOS,BOS07,1942/07/17,0,0:00PM,day,false,pipgg101,passa901,(none),summb901,"""68,111,71,163,274,276""","""Dick Cramer/RWood""","""Dick Cramer/RWood""",2017/04/16 12:45pm,unknown,none,0,unknown,-1,unknown,unknown,unknown,115,3324,wagnc101,humpj101,,,,
BOS194207191,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1942/07/19,1,0:00PM,day,false,passa901,summb901,(none),pipgg101,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/08/13 4:15PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,178,0,ferrt101,browm103,,,,
BOS194207192,"""version 7RS(19) of 07/07/92""",CLE,BOS,BOS07,1942/07/19,2,0:00PM,day,false,summb901,pipgg101,(none),passa901,"""39""","""D Lamoureaux""","""D Lamoureaux""",2005/08/13 4:21PM,unknown,none,0,unknown,-1,unknown,unknown,unknown,92,32025,hardm101,juddo101,,,,
